year,region_type,region_year_spec,region_id,region_level,arxiv_count
5668,2016,NUTS,2016,ES412,3,6
5669,2016,NUTS,2016,ES413,3,126
5670,2016,NUTS,2016,ES415,3,38
5671,2016,NUTS,2016,ES418,3,25
5672,2016,NUTS,2016,ES42,2,6
5673,2016,NUTS,2016,ES421,3,6
5674,2016,NUTS,2016,ES43,2,30
5675,2016,NUTS,2016,ES432,3,30
5676,2016,NUTS,2016,ES5,1,922
5677,2016,NUTS,2016,ES51,2,570
5678,2016,NUTS,2016,ES511,3,565
5679,2016,NUTS,2016,ES512,3,1
5680,2016,NUTS,2016,ES514,3,4
5681,2016,NUTS,2016,ES52,2,333
5682,2016,NUTS,2016,ES521,3,26
5683,2016,NUTS,2016,ES522,3,8
5684,2016,NUTS,2016,ES523,3,299
5685,2016,NUTS,2016,ES53,2,19
5686,2016,NUTS,2016,ES532,3,19
5687,2016,NUTS,2016,ES6,1,450
5688,2016,NUTS,2016,ES61,2,280
5689,2016,NUTS,2016,ES614,3,146
5690,2016,NUTS,2016,ES615,3,17
5691,2016,NUTS,2016,ES616,3,11
5692,2016,NUTS,2016,ES617,3,27
5693,2016,NUTS,2016,ES618,3,79
5694,2016,NUTS,2016,ES62,2,170
5695,2016,NUTS,2016,ES620,3,170
5696,2016,NUTS,2016,ES7,1,341
5697,2016,NUTS,2016,ES70,2,341
5698,2016,NUTS,2016,ES709,3,341
5699,2016,NUTS,2016,FI,0,886
5700,2016,NUTS,2016,FI1,1,886
5701,2016,NUTS,2016,FI19,2,88
5702,2016,NUTS,2016,FI193,3,84
5703,2016,NUTS,2016,FI195,3,4
5704,2016,NUTS,2016,FI1B,2,521
5705,2016,NUTS,2016,FI1B1,3,521
5706,2016,NUTS,2016,FI1C,2,158
5707,2016,NUTS,2016,FI1C1,3,143
5708,2016,NUTS,2016,FI1C5,3,15
5709,2016,NUTS,2016,FI1D,2,119
5710,2016,NUTS,2016,FI1D2,3,19
5711,2016,NUTS,2016,FI1D9,3,100
5712,2016,NUTS,2016,FR,0,6694
5713,2016,NUTS,2016,FR1,1,3973
5714,2016,NUTS,2016,FR10,2,3973
5715,2016,NUTS,2016,FR101,3,1387
5716,2016,NUTS,2016,FR102,3,14
5717,2016,NUTS,2016,FR103,3,282
5718,2016,NUTS,2016,FR104,3,1824
5719,2016,NUTS,2016,FR105,3,440
5720,2016,NUTS,2016,FR106,3,3
5721,2016,NUTS,2016,FR107,3,4
5722,2016,NUTS,2016,FR108,3,19
5723,2016,NUTS,2016,FRB,1,108
5724,2016,NUTS,2016,FRB0,2,108
5725,2016,NUTS,2016,FRB04,3,53
5726,2016,NUTS,2016,FRB06,3,55
5727,2016,NUTS,2016,FRC,1,78
5728,2016,NUTS,2016,FRC1,2,39
5729,2016,NUTS,2016,FRC11,3,39
5730,2016,NUTS,2016,FRC2,2,39
5731,2016,NUTS,2016,FRC21,3,39
5732,2016,NUTS,2016,FRD,1,26
5733,2016,NUTS,2016,FRD1,2,6
5734,2016,NUTS,2016,FRD11,3,6
5735,2016,NUTS,2016,FRD2,2,20
5736,2016,NUTS,2016,FRD22,3,20
5737,2016,NUTS,2016,FRE,1,71
5738,2016,NUTS,2016,FRE1,2,51
5739,2016,NUTS,2016,FRE11,3,49
5740,2016,NUTS,2016,FRE12,3,2
5741,2016,NUTS,2016,FRE2,2,20
5742,2016,NUTS,2016,FRE23,3,20
5743,2016,NUTS,2016,FRF,1,338
5744,2016,NUTS,2016,FRF1,2,206
5745,2016,NUTS,2016,FRF11,3,204
5746,2016,NUTS,2016,FRF12,3,2
5747,2016,NUTS,2016,FRF2,2,12
5748,2016,NUTS,2016,FRF22,3,1
5749,2016,NUTS,2016,FRF23,3,11
5750,2016,NUTS,2016,FRF3,2,120
5751,2016,NUTS,2016,FRF31,3,120
5752,2016,NUTS,2016,FRG,1,318
5753,2016,NUTS,2016,FRG0,2,318
5754,2016,NUTS,2016,FRG01,3,63
5755,2016,NUTS,2016,FRG02,3,15
5756,2016,NUTS,2016,FRG04,3,240
5757,2016,NUTS,2016,FRH,1,82
5758,2016,NUTS,2016,FRH0,2,82
5759,2016,NUTS,2016,FRH02,3,1
5760,2016,NUTS,2016,FRH03,3,79
5761,2016,NUTS,2016,FRH04,3,2
5762,2016,NUTS,2016,FRI,1,178
5763,2016,NUTS,2016,FRI1,2,145
5764,2016,NUTS,2016,FRI12,3,144
5765,2016,NUTS,2016,FRI13,3,1
5766,2016,NUTS,2016,FRI2,2,16
5767,2016,NUTS,2016,FRI23,3,16
5768,2016,NUTS,2016,FRI3,2,17
5769,2016,NUTS,2016,FRI32,3,2
5770,2016,NUTS,2016,FRI34,3,15
5771,2016,NUTS,2016,FRJ,1,215
5772,2016,NUTS,2016,FRJ1,2,176
5773,2016,NUTS,2016,FRJ12,3,2
5774,2016,NUTS,2016,FRJ13,3,171
5775,2016,NUTS,2016,FRJ15,3,3
5776,2016,NUTS,2016,FRJ2,2,39
5777,2016,NUTS,2016,FRJ23,3,39
5778,2016,NUTS,2016,FRK,1,730
5779,2016,NUTS,2016,FRK2,2,730
5780,2016,NUTS,2016,FRK21,3,210
5781,2016,NUTS,2016,FRK24,3,81
5782,2016,NUTS,2016,FRK25,3,19
5783,2016,NUTS,2016,FRK26,3,317
5784,2016,NUTS,2016,FRK27,3,59
5785,2016,NUTS,2016,FRK28,3,44
5786,2016,NUTS,2016,FRL,1,576
5787,2016,NUTS,2016,FRL0,2,576
5788,2016,NUTS,2016,FRL03,3,20
5789,2016,NUTS,2016,FRL04,3,548
5790,2016,NUTS,2016,FRL05,3,5
5791,2016,NUTS,2016,FRL06,3,3
5792,2016,NUTS,2016,FRY,1,1
5793,2016,NUTS,2016,FRY4,2,1
5794,2016,NUTS,2016,FRY40,3,1
5795,2016,NUTS,2016,HR,0,171
5796,2016,NUTS,2016,HR0,1,171
5797,2016,NUTS,2016,HR03,2,58
5798,2016,NUTS,2016,HR031,3,28
5799,2016,NUTS,2016,HR035,3,29
5800,2016,NUTS,2016,HR037,3,1
5801,2016,NUTS,2016,HR04,2,113
5802,2016,NUTS,2016,HR041,3,108
5803,2016,NUTS,2016,HR04B,3,5
5804,2016,NUTS,2016,HU,0,792
5805,2016,NUTS,2016,HU1,1,631
5806,2016,NUTS,2016,HU11,2,631
5807,2016,NUTS,2016,HU110,3,631
5808,2016,NUTS,2016,HU2,1,17
5809,2016,NUTS,2016,HU21,2,6
5810,2016,NUTS,2016,HU213,3,6
5811,2016,NUTS,2016,HU22,2,5
5812,2016,NUTS,2016,HU221,3,5
5813,2016,NUTS,2016,HU23,2,6
5814,2016,NUTS,2016,HU231,3,6
5815,2016,NUTS,2016,HU3,1,144
5816,2016,NUTS,2016,HU31,2,3
5817,2016,NUTS,2016,HU311,3,3
5818,2016,NUTS,2016,HU32,2,71
5819,2016,NUTS,2016,HU321,3,71
5820,2016,NUTS,2016,HU33,2,70
5821,2016,NUTS,2016,HU333,3,70
5822,2016,NUTS,2016,IE,0,414
5823,2016,NUTS,2016,IE0,1,414
5824,2016,NUTS,2016,IE04,2,35
5825,2016,NUTS,2016,IE042,3,35
5826,2016,NUTS,2016,IE05,2,99
5827,2016,NUTS,2016,IE051,3,82
5828,2016,NUTS,2016,IE052,3,3
5829,2016,NUTS,2016,IE053,3,14
5830,2016,NUTS,2016,IE06,2,280
5831,2016,NUTS,2016,IE061,3,257
5832,2016,NUTS,2016,IE062,3,23
5833,2016,NUTS,2016,IS,0,109
5834,2016,NUTS,2016,IS0,1,109
5835,2016,NUTS,2016,IS00,2,109
5836,2016,NUTS,2016,IS001,3,109
5837,2016,NUTS,2016,IT,0,5697
5838,2016,NUTS,2016,ITC,1,1165
5839,2016,NUTS,2016,ITC1,2,360
5840,2016,NUTS,2016,ITC11,3,354
5841,2016,NUTS,2016,ITC12,3,6
5842,2016,NUTS,2016,ITC3,2,130
5843,2016,NUTS,2016,ITC33,3,130
5844,2016,NUTS,2016,ITC4,2,675
5845,2016,NUTS,2016,ITC41,3,12
5846,2016,NUTS,2016,ITC42,3,2
5847,2016,NUTS,2016,ITC46,3,6
5848,2016,NUTS,2016,ITC47,3,22
5849,2016,NUTS,2016,ITC48,3,95
5850,2016,NUTS,2016,ITC4C,3,538
5851,2016,NUTS,2016,ITF,1,649
5852,2016,NUTS,2016,ITF1,2,72
5853,2016,NUTS,2016,ITF11,3,56
5854,2016,NUTS,2016,ITF12,3,15
5855,2016,NUTS,2016,ITF14,3,1
5856,2016,NUTS,2016,ITF2,2,2
5857,2016,NUTS,2016,ITF22,3,2
5858,2016,NUTS,2016,ITF3,2,185
5859,2016,NUTS,2016,ITF32,3,31
5860,2016,NUTS,2016,ITF33,3,75
5861,2016,NUTS,2016,ITF35,3,79
5862,2016,NUTS,2016,ITF4,2,364
5863,2016,NUTS,2016,ITF45,3,20
5864,2016,NUTS,2016,ITF47,3,344
5865,2016,NUTS,2016,ITF5,2,14
5866,2016,NUTS,2016,ITF51,3,14
5867,2016,NUTS,2016,ITF6,2,12
5868,2016,NUTS,2016,ITF61,3,9
5869,2016,NUTS,2016,ITF65,3,3
5870,2016,NUTS,2016,ITG,1,249
5871,2016,NUTS,2016,ITG1,2,128
5872,2016,NUTS,2016,ITG12,3,18
5873,2016,NUTS,2016,ITG13,3,19
5874,2016,NUTS,2016,ITG17,3,91
5875,2016,NUTS,2016,ITG2,2,121
5876,2016,NUTS,2016,ITG25,3,9
5877,2016,NUTS,2016,ITG27,3,112
5878,2016,NUTS,2016,ITH,1,1815
5879,2016,NUTS,2016,ITH1,2,15
5880,2016,NUTS,2016,ITH10,3,15
5881,2016,NUTS,2016,ITH2,2,208
5882,2016,NUTS,2016,ITH20,3,208
5883,2016,NUTS,2016,ITH3,2,488
5884,2016,NUTS,2016,ITH31,3,28
5885,2016,NUTS,2016,ITH32,3,1
5886,2016,NUTS,2016,ITH35,3,9
5887,2016,NUTS,2016,ITH36,3,450
5888,2016,NUTS,2016,ITH4,2,623
5889,2016,NUTS,2016,ITH42,3,64
5890,2016,NUTS,2016,ITH44,3,559
5891,2016,NUTS,2016,ITH5,2,481
5892,2016,NUTS,2016,ITH52,3,41
5893,2016,NUTS,2016,ITH54,3,25
5894,2016,NUTS,2016,ITH55,3,339
5895,2016,NUTS,2016,ITH56,3,76
5896,2016,NUTS,2016,ITI,1,1819
5897,2016,NUTS,2016,ITI1,2,821
5898,2016,NUTS,2016,ITI12,3,12
5899,2016,NUTS,2016,ITI14,3,469
5900,2016,NUTS,2016,ITI17,3,297
5901,2016,NUTS,2016,ITI19,3,43
5902,2016,NUTS,2016,ITI2,2,116
5903,2016,NUTS,2016,ITI21,3,116
5904,2016,NUTS,2016,ITI3,2,78
5905,2016,NUTS,2016,ITI31,3,30
5906,2016,NUTS,2016,ITI32,3,14
5907,2016,NUTS,2016,ITI33,3,34
5908,2016,NUTS,2016,ITI4,2,804
5909,2016,NUTS,2016,ITI43,3,795
5910,2016,NUTS,2016,ITI45,3,9
5911,2016,NUTS,2016,LI,0,1
5912,2016,NUTS,2016,LI0,1,1
5913,2016,NUTS,2016,LI00,2,1
5914,2016,NUTS,2016,LI000,3,1
5915,2016,NUTS,2016,LT,0,58
5916,2016,NUTS,2016,LT0,1,58
5917,2016,NUTS,2016,LT01,2,58
5918,2016,NUTS,2016,LT011,3,58
5919,2016,NUTS,2016,LU,0,120
5920,2016,NUTS,2016,LU0,1,120
5921,2016,NUTS,2016,LU00,2,120
5922,2016,NUTS,2016,LU000,3,120
5923,2016,NUTS,2016,LV,0,35
5924,2016,NUTS,2016,LV0,1,35
5925,2016,NUTS,2016,LV00,2,35
5926,2016,NUTS,2016,LV003,3,2
5927,2016,NUTS,2016,LV005,3,2
5928,2016,NUTS,2016,LV006,3,31
5929,2016,NUTS,2016,ME,0,5
5930,2016,NUTS,2016,ME0,1,5
5931,2016,NUTS,2016,ME00,2,5
5932,2016,NUTS,2016,ME000,3,5
5933,2016,NUTS,2016,MK,0,14
5934,2016,NUTS,2016,MK0,1,14
5935,2016,NUTS,2016,MK00,2,14
5936,2016,NUTS,2016,MK003,3,1
5937,2016,NUTS,2016,MK006,3,7
5938,2016,NUTS,2016,MK008,3,6
5939,2016,NUTS,2016,MT,0,14
5940,2016,NUTS,2016,MT0,1,14
5941,2016,NUTS,2016,MT00,2,14
5942,2016,NUTS,2016,MT001,3,14
5943,2016,NUTS,2016,NL,0,2762
5944,2016,NUTS,2016,NL1,1,197
5945,2016,NUTS,2016,NL11,2,159
5946,2016,NUTS,2016,NL113,3,159
5947,2016,NUTS,2016,NL13,2,38
5948,2016,NUTS,2016,NL133,3,38
5949,2016,NUTS,2016,NL2,1,581
5950,2016,NUTS,2016,NL21,2,51
5951,2016,NUTS,2016,NL212,3,1
5952,2016,NUTS,2016,NL213,3,50
5953,2016,NUTS,2016,NL22,2,530
5954,2016,NUTS,2016,NL221,3,9
5955,2016,NUTS,2016,NL226,3,521
5956,2016,NUTS,2016,NL3,1,1785
5957,2016,NUTS,2016,NL31,2,299
5958,2016,NUTS,2016,NL310,3,299
5959,2016,NUTS,2016,NL32,2,627
5960,2016,NUTS,2016,NL329,3,627
5961,2016,NUTS,2016,NL33,2,859
5962,2016,NUTS,2016,NL332,3,6
5963,2016,NUTS,2016,NL333,3,229
5964,2016,NUTS,2016,NL337,3,610
5965,2016,NUTS,2016,NL33C,3,14
5966,2016,NUTS,2016,NL4,1,199
5967,2016,NUTS,2016,NL41,2,185
5968,2016,NUTS,2016,NL412,3,12
5969,2016,NUTS,2016,NL414,3,173
5970,2016,NUTS,2016,NL42,2,14
5971,2016,NUTS,2016,NL423,3,14
5972,2016,NUTS,2016,NO,0,513
5973,2016,NUTS,2016,NO0,1,513
5974,2016,NUTS,2016,NO01,2,205
5975,2016,NUTS,2016,NO011,3,198
5976,2016,NUTS,2016,NO012,3,7
5977,2016,NUTS,2016,NO03,2,10
5978,2016,NUTS,2016,NO031,3,1
5979,2016,NUTS,2016,NO032,3,4
5980,2016,NUTS,2016,NO033,3,5
5981,2016,NUTS,2016,NO04,2,36
5982,2016,NUTS,2016,NO042,3,10
5983,2016,NUTS,2016,NO043,3,26
5984,2016,NUTS,2016,NO05,2,124
5985,2016,NUTS,2016,NO051,3,124
5986,2016,NUTS,2016,NO06,2,137
5987,2016,NUTS,2016,NO060,3,137
5988,2016,NUTS,2016,NO07,2,1
5989,2016,NUTS,2016,NO071,3,1
5990,2016,NUTS,2016,PL,0,1987
5991,2016,NUTS,2016,PL2,1,465
5992,2016,NUTS,2016,PL21,2,369
5993,2016,NUTS,2016,PL213,3,369
5994,2016,NUTS,2016,PL22,2,96
5995,2016,NUTS,2016,PL224,3,12
5996,2016,NUTS,2016,PL225,3,3
5997,2016,NUTS,2016,PL229,3,32
5998,2016,NUTS,2016,PL22A,3,49
5999,2016,NUTS,2016,PL4,1,135
6000,2016,NUTS,2016,PL41,2,73
6001,2016,NUTS,2016,PL415,3,73
6002,2016,NUTS,2016,PL42,2,18
6003,2016,NUTS,2016,PL424,3,18
6004,2016,NUTS,2016,PL43,2,44
6005,2016,NUTS,2016,PL432,3,44
6006,2016,NUTS,2016,PL5,1,152
6007,2016,NUTS,2016,PL51,2,148
6008,2016,NUTS,2016,PL514,3,148
6009,2016,NUTS,2016,PL52,2,4
6010,2016,NUTS,2016,PL524,3,4
6011,2016,NUTS,2016,PL6,1,114
6012,2016,NUTS,2016,PL61,2,59
6013,2016,NUTS,2016,PL613,3,59
6014,2016,NUTS,2016,PL62,2,1
6015,2016,NUTS,2016,PL622,3,1
6016,2016,NUTS,2016,PL63,2,54
6017,2016,NUTS,2016,PL633,3,54
6018,2016,NUTS,2016,PL7,1,203
6019,2016,NUTS,2016,PL71,2,167
6020,2016,NUTS,2016,PL711,3,167
6021,2016,NUTS,2016,PL72,2,36
6022,2016,NUTS,2016,PL721,3,36
6023,2016,NUTS,2016,PL8,1,47
6024,2016,NUTS,2016,PL81,2,19
6025,2016,NUTS,2016,PL814,3,19
6026,2016,NUTS,2016,PL82,2,4
6027,2016,NUTS,2016,PL823,3,4
6028,2016,NUTS,2016,PL84,2,24
6029,2016,NUTS,2016,PL841,3,23
6030,2016,NUTS,2016,PL842,3,1
6031,2016,NUTS,2016,PL9,1,871
6032,2016,NUTS,2016,PL91,2,871
6033,2016,NUTS,2016,PL911,3,871
6034,2016,NUTS,2016,PT,0,594
6035,2016,NUTS,2016,PT1,1,587
6036,2016,NUTS,2016,PT11,2,192
6037,2016,NUTS,2016,PT119,3,29
6038,2016,NUTS,2016,PT11A,3,162
6039,2016,NUTS,2016,PT11D,3,1
6040,2016,NUTS,2016,PT16,2,178
6041,2016,NUTS,2016,PT16D,3,97
6042,2016,NUTS,2016,PT16E,3,77
6043,2016,NUTS,2016,PT16J,3,4
6044,2016,NUTS,2016,PT17,2,216
6045,2016,NUTS,2016,PT170,3,216
6046,2016,NUTS,2016,PT18,2,1
6047,2016,NUTS,2016,PT187,3,1
6048,2016,NUTS,2016,PT3,1,7
6049,2016,NUTS,2016,PT30,2,7
6050,2016,NUTS,2016,PT300,3,7
6051,2016,NUTS,2016,RO,0,164
6052,2016,NUTS,2016,RO1,1,10
6053,2016,NUTS,2016,RO11,2,10
6054,2016,NUTS,2016,RO111,3,2
6055,2016,NUTS,2016,RO113,3,8
6056,2016,NUTS,2016,RO2,1,22
6057,2016,NUTS,2016,RO21,2,22
6058,2016,NUTS,2016,RO213,3,21
6059,2016,NUTS,2016,RO215,3,1
6060,2016,NUTS,2016,RO3,1,124
6061,2016,NUTS,2016,RO32,2,124
6062,2016,NUTS,2016,RO321,3,124
6063,2016,NUTS,2016,RO4,1,8
6064,2016,NUTS,2016,RO41,2,8
6065,2016,NUTS,2016,RO411,3,8
6066,2016,NUTS,2016,RS,0,133
6067,2016,NUTS,2016,RS1,1,123
6068,2016,NUTS,2016,RS11,2,102
6069,2016,NUTS,2016,RS110,3,102
6070,2016,NUTS,2016,RS12,2,21
6071,2016,NUTS,2016,RS123,3,21
6072,2016,NUTS,2016,RS2,1,10
6073,2016,NUTS,2016,RS21,2,3
6074,2016,NUTS,2016,RS214,3,2
6075,2016,NUTS,2016,RS217,3,1
6076,2016,NUTS,2016,RS22,2,7
6077,2016,NUTS,2016,RS225,3,7
6078,2016,NUTS,2016,SE,0,1796
6079,2016,NUTS,2016,SE1,1,1077
6080,2016,NUTS,2016,SE11,2,659
6081,2016,NUTS,2016,SE110,3,659
6082,2016,NUTS,2016,SE12,2,418
6083,2016,NUTS,2016,SE121,3,306
6084,2016,NUTS,2016,SE123,3,103
6085,2016,NUTS,2016,SE124,3,3
6086,2016,NUTS,2016,SE125,3,6
6087,2016,NUTS,2016,SE2,1,635
6088,2016,NUTS,2016,SE21,2,28
6089,2016,NUTS,2016,SE211,3,8
6090,2016,NUTS,2016,SE213,3,20
6091,2016,NUTS,2016,SE22,2,251
6092,2016,NUTS,2016,SE221,3,9
6093,2016,NUTS,2016,SE224,3,242
6094,2016,NUTS,2016,SE23,2,356
6095,2016,NUTS,2016,SE231,3,1
6096,2016,NUTS,2016,SE232,3,355
6097,2016,NUTS,2016,SE3,1,84
6098,2016,NUTS,2016,SE31,2,16
6099,2016,NUTS,2016,SE311,3,16
6100,2016,NUTS,2016,SE32,2,9
6101,2016,NUTS,2016,SE321,3,9
6102,2016,NUTS,2016,SE33,2,59
6103,2016,NUTS,2016,SE331,3,35
6104,2016,NUTS,2016,SE332,3,24
6105,2016,NUTS,2016,SI,0,254
6106,2016,NUTS,2016,SI0,1,254
6107,2016,NUTS,2016,SI03,2,26
6108,2016,NUTS,2016,SI032,3,26
6109,2016,NUTS,2016,SI04,2,228
6110,2016,NUTS,2016,SI041,3,190
6111,2016,NUTS,2016,SI043,3,15
6112,2016,NUTS,2016,SI044,3,23
6113,2016,NUTS,2016,SK,0,279
6114,2016,NUTS,2016,SK0,1,279
6115,2016,NUTS,2016,SK01,2,147
6116,2016,NUTS,2016,SK010,3,147
6117,2016,NUTS,2016,SK03,2,7
6118,2016,NUTS,2016,SK032,3,7
6119,2016,NUTS,2016,SK04,2,125
6120,2016,NUTS,2016,SK041,3,116
6121,2016,NUTS,2016,SK042,3,9
6122,2016,NUTS,2016,TR,0,462
6123,2016,NUTS,2016,TR1,1,139
6124,2016,NUTS,2016,TR10,2,139
6125,2016,NUTS,2016,TR100,3,139
6126,2016,NUTS,2016,TR2,1,5
6127,2016,NUTS,2016,TR21,2,1
6128,2016,NUTS,2016,TR212,3,1
6129,2016,NUTS,2016,TR22,2,4
6130,2016,NUTS,2016,TR221,3,1
6131,2016,NUTS,2016,TR222,3,3
6132,2016,NUTS,2016,TR3,1,33
6133,2016,NUTS,2016,TR31,2,26
6134,2016,NUTS,2016,TR310,3,26
6135,2016,NUTS,2016,TR32,2,2
6136,2016,NUTS,2016,TR322,3,2
6137,2016,NUTS,2016,TR33,2,5
6138,2016,NUTS,2016,TR331,3,4
6139,2016,NUTS,2016,TR334,3,1
6140,2016,NUTS,2016,TR4,1,42
6141,2016,NUTS,2016,TR41,2,14
6142,2016,NUTS,2016,TR411,3,7
6143,2016,NUTS,2016,TR412,3,7
6144,2016,NUTS,2016,TR42,2,28
6145,2016,NUTS,2016,TR421,3,15
6146,2016,NUTS,2016,TR422,3,4
6147,2016,NUTS,2016,TR423,3,2
6148,2016,NUTS,2016,TR424,3,7
6149,2016,NUTS,2016,TR5,1,173
6150,2016,NUTS,2016,TR51,2,168
6151,2016,NUTS,2016,TR510,3,168
6152,2016,NUTS,2016,TR52,2,5
6153,2016,NUTS,2016,TR521,3,3
6154,2016,NUTS,2016,TR522,3,2
6155,2016,NUTS,2016,TR6,1,27
6156,2016,NUTS,2016,TR61,2,13
6157,2016,NUTS,2016,TR611,3,12
6158,2016,NUTS,2016,TR612,3,1
6159,2016,NUTS,2016,TR62,2,13
6160,2016,NUTS,2016,TR621,3,8
6161,2016,NUTS,2016,TR622,3,5
6162,2016,NUTS,2016,TR63,2,1
6163,2016,NUTS,2016,TR631,3,1
6164,2016,NUTS,2016,TR7,1,10
6165,2016,NUTS,2016,TR71,2,3
6166,2016,NUTS,2016,TR711,3,1
6167,2016,NUTS,2016,TR713,3,1
6168,2016,NUTS,2016,TR715,3,1
6169,2016,NUTS,2016,TR72,2,7
6170,2016,NUTS,2016,TR721,3,4
6171,2016,NUTS,2016,TR722,3,3
6172,2016,NUTS,2016,TR8,1,13
6173,2016,NUTS,2016,TR81,2,3
6174,2016,NUTS,2016,TR811,3,1
6175,2016,NUTS,2016,TR812,3,2
6176,2016,NUTS,2016,TR82,2,5
6177,2016,NUTS,2016,TR822,3,4
6178,2016,NUTS,2016,TR823,3,1
6179,2016,NUTS,2016,TR83,2,5
6180,2016,NUTS,2016,TR831,3,2
6181,2016,NUTS,2016,TR832,3,3
6182,2016,NUTS,2016,TR9,1,4
6183,2016,NUTS,2016,TR90,2,4
6184,2016,NUTS,2016,TR901,3,1
6185,2016,NUTS,2016,TR903,3,1
6186,2016,NUTS,2016,TR905,3,2
6187,2016,NUTS,2016,TRA,1,10
6188,2016,NUTS,2016,TRA1,2,10
6189,2016,NUTS,2016,TRA11,3,4
6190,2016,NUTS,2016,TRA12,3,6
6191,2016,NUTS,2016,TRB,1,2
6192,2016,NUTS,2016,TRB1,2,2
6193,2016,NUTS,2016,TRB11,3,1
6194,2016,NUTS,2016,TRB12,3,1
6195,2016,NUTS,2016,TRC,1,4
6196,2016,NUTS,2016,TRC1,2,3
6197,2016,NUTS,2016,TRC12,3,3
6198,2016,NUTS,2016,TRC2,2,1
6199,2016,NUTS,2016,TRC21,3,1
6200,2016,NUTS,2016,UK,0,10683
6201,2016,NUTS,2016,UKC,1,543
6202,2016,NUTS,2016,UKC1,2,516
6203,2016,NUTS,2016,UKC12,3,1
6204,2016,NUTS,2016,UKC14,3,515
6205,2016,NUTS,2016,UKC2,2,27
6206,2016,NUTS,2016,UKC22,3,27
6207,2016,NUTS,2016,UKD,1,1000
6208,2016,NUTS,2016,UKD3,2,385
6209,2016,NUTS,2016,UKD33,3,377
6210,2016,NUTS,2016,UKD34,3,6
6211,2016,NUTS,2016,UKD36,3,1
6212,2016,NUTS,2016,UKD37,3,1
6213,2016,NUTS,2016,UKD4,2,221
6214,2016,NUTS,2016,UKD44,3,166
6215,2016,NUTS,2016,UKD45,3,55
6216,2016,NUTS,2016,UKD6,2,3
6217,2016,NUTS,2016,UKD63,3,3
6218,2016,NUTS,2016,UKD7,2,391
6219,2016,NUTS,2016,UKD71,3,22
6220,2016,NUTS,2016,UKD72,3,369
6221,2016,NUTS,2016,UKE,1,553
6222,2016,NUTS,2016,UKE1,2,47
6223,2016,NUTS,2016,UKE11,3,46
6224,2016,NUTS,2016,UKE12,3,1
6225,2016,NUTS,2016,UKE2,2,101
6226,2016,NUTS,2016,UKE21,3,101
6227,2016,NUTS,2016,UKE3,2,237
6228,2016,NUTS,2016,UKE31,3,4
6229,2016,NUTS,2016,UKE32,3,233
6230,2016,NUTS,2016,UKE4,2,168
6231,2016,NUTS,2016,UKE41,3,5
6232,2016,NUTS,2016,UKE42,3,159
6233,2016,NUTS,2016,UKE44,3,4
6234,2016,NUTS,2016,UKF,1,470
6235,2016,NUTS,2016,UKF1,2,241
6236,2016,NUTS,2016,UKF11,3,3
6237,2016,NUTS,2016,UKF13,3,1
6238,2016,NUTS,2016,UKF14,3,237
6239,2016,NUTS,2016,UKF2,2,222
6240,2016,NUTS,2016,UKF21,3,172
6241,2016,NUTS,2016,UKF22,3,50
6242,2016,NUTS,2016,UKF3,2,7
6243,2016,NUTS,2016,UKF30,3,7
6244,2016,NUTS,2016,UKG,1,823
6245,2016,NUTS,2016,UKG1,2,398
6246,2016,NUTS,2016,UKG13,3,398
6247,2016,NUTS,2016,UKG2,2,88
6248,2016,NUTS,2016,UKG24,3,88
6249,2016,NUTS,2016,UKG3,2,337
6250,2016,NUTS,2016,UKG31,3,310
6251,2016,NUTS,2016,UKG33,3,19
6252,2016,NUTS,2016,UKG39,3,8
6253,2016,NUTS,2016,UKH,1,1225
6254,2016,NUTS,2016,UKH1,2,1065
6255,2016,NUTS,2016,UKH12,3,1036
6256,2016,NUTS,2016,UKH14,3,1
6257,2016,NUTS,2016,UKH17,3,28
6258,2016,NUTS,2016,UKH2,2,142
6259,2016,NUTS,2016,UKH21,3,1
6260,2016,NUTS,2016,UKH23,3,139
6261,2016,NUTS,2016,UKH25,3,2
6262,2016,NUTS,2016,UKH3,2,18
6263,2016,NUTS,2016,UKH34,3,18
6264,2016,NUTS,2016,UKI,1,1384
6265,2016,NUTS,2016,UKI3,2,1086
6266,2016,NUTS,2016,UKI31,3,210
6267,2016,NUTS,2016,UKI32,3,241
6268,2016,NUTS,2016,UKI33,3,634
6269,2016,NUTS,2016,UKI34,3,1
6270,2016,NUTS,2016,UKI4,2,244
6271,2016,NUTS,2016,UKI42,3,239
6272,2016,NUTS,2016,UKI44,3,5
6273,2016,NUTS,2016,UKI5,2,5
6274,2016,NUTS,2016,UKI51,3,4
6275,2016,NUTS,2016,UKI54,3,1
6276,2016,NUTS,2016,UKI7,2,49
6277,2016,NUTS,2016,UKI74,3,23
6278,2016,NUTS,2016,UKI75,3,26
6279,2016,NUTS,2016,UKJ,1,2223
6280,2016,NUTS,2016,UKJ1,2,1359
6281,2016,NUTS,2016,UKJ11,3,37
6282,2016,NUTS,2016,UKJ12,3,15
6283,2016,NUTS,2016,UKJ14,3,1307
6284,2016,NUTS,2016,UKJ2,2,396
6285,2016,NUTS,2016,UKJ22,3,205
6286,2016,NUTS,2016,UKJ25,3,191
6287,2016,NUTS,2016,UKJ3,2,406
6288,2016,NUTS,2016,UKJ32,3,404
6289,2016,NUTS,2016,UKJ36,3,1
6290,2016,NUTS,2016,UKJ37,3,1
