,year,nuts_id,nuts_year_spec,cord_count
271,2003.0,FI1B1,2016,5
272,2003.0,FI1C1,2016,6
273,2003.0,FR101,2016,1
274,2003.0,FR103,2016,1
275,2003.0,FR104,2016,3
276,2003.0,FRK24,2016,1
277,2003.0,FRK26,2016,1
278,2003.0,IE042,2016,1
279,2003.0,IS001,2016,1
280,2003.0,ITC33,2016,1
281,2003.0,ITC4C,2016,4
282,2003.0,ITF47,2016,3
283,2003.0,ITH42,2016,1
284,2003.0,ITH44,2016,2
285,2003.0,ITH52,2016,1
286,2003.0,ITH55,2016,1
287,2003.0,ITI19,2016,1
288,2003.0,ITI21,2016,1
289,2003.0,ITI43,2016,4
290,2003.0,NL113,2016,3
291,2003.0,NL221,2016,1
292,2003.0,NL226,2016,2
293,2003.0,NL310,2016,9
294,2003.0,NL329,2016,3
295,2003.0,NL337,2016,7
296,2003.0,NL33C,2016,7
297,2003.0,NO011,2016,2
298,2003.0,PL415,2016,1
299,2003.0,PL911,2016,1
300,2003.0,SE110,2016,9
301,2003.0,SE121,2016,6
302,2003.0,SE224,2016,3
303,2003.0,SE331,2016,3
304,2003.0,TR322,2016,1
305,2003.0,UKC14,2016,1
306,2003.0,UKC22,2016,1
307,2003.0,UKD72,2016,4
308,2003.0,UKE32,2016,1
309,2003.0,UKE42,2016,5
310,2003.0,UKF14,2016,1
311,2003.0,UKF21,2016,4
312,2003.0,UKG13,2016,4
313,2003.0,UKG31,2016,1
314,2003.0,UKH12,2016,8
315,2003.0,UKH23,2016,1
316,2003.0,UKI31,2016,14
317,2003.0,UKI32,2016,1
318,2003.0,UKI33,2016,9
319,2003.0,UKI42,2016,4
320,2003.0,UKI43,2016,1
321,2003.0,UKI44,2016,1
322,2003.0,UKJ11,2016,1
323,2003.0,UKJ14,2016,9
324,2003.0,UKJ22,2016,2
325,2003.0,UKJ25,2016,1
326,2003.0,UKJ27,2016,1
327,2003.0,UKJ32,2016,2
328,2003.0,UKK11,2016,4
329,2003.0,UKK12,2016,1
330,2003.0,UKL22,2016,3
331,2003.0,UKM50,2016,3
332,2003.0,UKM73,2016,1
333,2003.0,UKM75,2016,5
334,2003.0,UKM82,2016,7
335,2004.0,AT130,2016,14
336,2004.0,BE100,2016,4
337,2004.0,BE211,2016,3
338,2004.0,BE234,2016,6
339,2004.0,BE242,2016,7
340,2004.0,BE310,2016,3
341,2004.0,CH011,2016,1
342,2004.0,CH013,2016,21
343,2004.0,CH021,2016,1
344,2004.0,CH031,2016,2
345,2004.0,CH040,2016,3
346,2004.0,CH055,2016,1
347,2004.0,CZ020,2016,2
348,2004.0,DE111,2016,1
349,2004.0,DE131,2016,2
350,2004.0,DE142,2016,2
351,2004.0,DE144,2016,1
352,2004.0,DE212,2016,6
353,2004.0,DE252,2016,4
354,2004.0,DE263,2016,6
355,2004.0,DE300,2016,10
356,2004.0,DE501,2016,1
357,2004.0,DE600,2016,4
358,2004.0,DE712,2016,10
359,2004.0,DE71C,2016,1
360,2004.0,DE721,2016,3
361,2004.0,DE724,2016,3
362,2004.0,DE80N,2016,1
363,2004.0,DE91C,2016,5
364,2004.0,DE929,2016,3
365,2004.0,DEA2D,2016,1
366,2004.0,DEA33,2016,1
367,2004.0,DEF03,2016,2
368,2004.0,DK011,2016,3
369,2004.0,DK012,2016,2
370,2004.0,DK021,2016,1
371,2004.0,DK042,2016,2
372,2004.0,EL303,2016,5
373,2004.0,EL522,2016,5
374,2004.0,EL613,2016,1
375,2004.0,ES120,2016,2
376,2004.0,ES213,2016,1
377,2004.0,ES300,2016,15
378,2004.0,ES511,2016,5
379,2004.0,ES523,2016,2
380,2004.0,ES705,2016,1
381,2004.0,FI1B1,2016,6
382,2004.0,FI1C1,2016,2
383,2004.0,FR101,2016,4
384,2004.0,FR104,2016,4
385,2004.0,FR107,2016,1
386,2004.0,FRB04,2016,1
387,2004.0,FRJ13,2016,1
388,2004.0,FRK24,2016,5
389,2004.0,FRK26,2016,3
390,2004.0,FRL03,2016,1
391,2004.0,FRL04,2016,1
392,2004.0,HU110,2016,2
393,2004.0,IS001,2016,1
394,2004.0,ITC11,2016,1
395,2004.0,ITC33,2016,2
396,2004.0,ITC47,2016,1
397,2004.0,ITC4C,2016,6
398,2004.0,ITF12,2016,1
399,2004.0,ITF47,2016,8
400,2004.0,ITG13,2016,1
401,2004.0,ITG27,2016,1
402,2004.0,ITH36,2016,2
403,2004.0,ITH55,2016,2
404,2004.0,ITH56,2016,1
405,2004.0,ITI14,2016,1
406,2004.0,ITI17,2016,2
407,2004.0,ITI19,2016,1
408,2004.0,ITI21,2016,1
409,2004.0,ITI43,2016,7
410,2004.0,LV006,2016,1
411,2004.0,NL113,2016,2
412,2004.0,NL226,2016,3
413,2004.0,NL310,2016,14
414,2004.0,NL329,2016,6
415,2004.0,NL337,2016,8
416,2004.0,NL33C,2016,11
417,2004.0,NO011,2016,2
418,2004.0,NO012,2016,1
419,2004.0,NO051,2016,3
420,2004.0,PL415,2016,1
421,2004.0,PL911,2016,1
422,2004.0,PT11A,2016,1
423,2004.0,PT170,2016,1
424,2004.0,RS110,2016,1
425,2004.0,SE110,2016,7
426,2004.0,SE121,2016,6
427,2004.0,SE224,2016,3
428,2004.0,SE232,2016,3
429,2004.0,SI041,2016,1
430,2004.0,TR411,2016,1
431,2004.0,TR510,2016,1
432,2004.0,UKC12,2016,1
433,2004.0,UKC14,2016,2
434,2004.0,UKD33,2016,4
435,2004.0,UKD72,2016,10
436,2004.0,UKE31,2016,2
437,2004.0,UKE32,2016,1
438,2004.0,UKE41,2016,1
439,2004.0,UKE42,2016,1
440,2004.0,UKF14,2016,1
441,2004.0,UKF21,2016,4
442,2004.0,UKG13,2016,5
443,2004.0,UKG31,2016,2
444,2004.0,UKH12,2016,20
445,2004.0,UKH17,2016,1
446,2004.0,UKI31,2016,18
447,2004.0,UKI32,2016,7
448,2004.0,UKI33,2016,12
449,2004.0,UKI42,2016,11
450,2004.0,UKJ11,2016,2
451,2004.0,UKJ14,2016,21
452,2004.0,UKJ21,2016,1
453,2004.0,UKJ25,2016,8
454,2004.0,UKJ32,2016,3
455,2004.0,UKJ36,2016,1
456,2004.0,UKK11,2016,8
457,2004.0,UKK12,2016,2
458,2004.0,UKK15,2016,1
459,2004.0,UKK43,2016,1
460,2004.0,UKL22,2016,8
461,2004.0,UKM50,2016,2
462,2004.0,UKM73,2016,1
463,2004.0,UKM75,2016,4
464,2004.0,UKM82,2016,4
465,2004.0,UKN06,2016,1
466,2004.0,UKN10,2016,1
467,2005.0,AT130,2016,11
468,2005.0,AT221,2016,1
469,2005.0,AT332,2016,2
470,2005.0,BE211,2016,2
471,2005.0,BE234,2016,7
472,2005.0,BE242,2016,11
473,2005.0,BE332,2016,1
474,2005.0,BG411,2016,2
475,2005.0,CH011,2016,2
476,2005.0,CH013,2016,21
477,2005.0,CH021,2016,3
478,2005.0,CH031,2016,5
479,2005.0,CH040,2016,6
480,2005.0,CH055,2016,4
481,2005.0,CZ010,2016,2
482,2005.0,CZ020,2016,1
483,2005.0,CZ064,2016,1
484,2005.0,DE122,2016,1
485,2005.0,DE131,2016,3
486,2005.0,DE138,2016,1
487,2005.0,DE142,2016,3
488,2005.0,DE144,2016,1
489,2005.0,DE212,2016,8
490,2005.0,DE232,2016,1
491,2005.0,DE252,2016,3
492,2005.0,DE263,2016,14
493,2005.0,DE300,2016,22
494,2005.0,DE600,2016,5
495,2005.0,DE712,2016,10
496,2005.0,DE721,2016,8
497,2005.0,DE724,2016,2
498,2005.0,DE731,2016,4
499,2005.0,DE803,2016,1
500,2005.0,DE80N,2016,1
501,2005.0,DE91C,2016,2
502,2005.0,DE929,2016,1
503,2005.0,DEA22,2016,2
504,2005.0,DEA51,2016,4
505,2005.0,DEC01,2016,3
506,2005.0,DED41,2016,1
507,2005.0,DED51,2016,4
508,2005.0,DEE02,2016,1
509,2005.0,DEF03,2016,6
510,2005.0,DK011,2016,4
511,2005.0,DK031,2016,1
512,2005.0,DK042,2016,4
513,2005.0,EL303,2016,2
514,2005.0,EL522,2016,5
515,2005.0,ES120,2016,2
516,2005.0,ES300,2016,25
517,2005.0,ES413,2016,1
518,2005.0,ES511,2016,5
519,2005.0,ES521,2016,2
520,2005.0,ES523,2016,1
521,2005.0,ES614,2016,1
522,2005.0,ES617,2016,2
523,2005.0,ES705,2016,1
524,2005.0,FI193,2016,1
525,2005.0,FI1B1,2016,11
526,2005.0,FI1C1,2016,7
527,2005.0,FI1D9,2016,2
528,2005.0,FR101,2016,11
529,2005.0,FR104,2016,3
530,2005.0,FRE11,2016,1
531,2005.0,FRK24,2016,2
532,2005.0,FRK26,2016,1
533,2005.0,FRL04,2016,2
534,2005.0,HU321,2016,1
535,2005.0,IE053,2016,2
536,2005.0,IE061,2016,1
537,2005.0,IS001,2016,1
538,2005.0,ITC11,2016,1
539,2005.0,ITC33,2016,2
540,2005.0,ITC47,2016,2
541,2005.0,ITC48,2016,4
542,2005.0,ITC4C,2016,10
543,2005.0,ITF12,2016,1
544,2005.0,ITF33,2016,1
545,2005.0,ITF46,2016,1
546,2005.0,ITF47,2016,2
547,2005.0,ITF63,2016,1
548,2005.0,ITG17,2016,1
549,2005.0,ITG27,2016,2
550,2005.0,ITH31,2016,1
551,2005.0,ITH36,2016,2
552,2005.0,ITH54,2016,1
553,2005.0,ITH55,2016,6
554,2005.0,ITI17,2016,2
555,2005.0,ITI19,2016,1
556,2005.0,ITI43,2016,8
557,2005.0,NL221,2016,1
558,2005.0,NL226,2016,5
559,2005.0,NL310,2016,23
560,2005.0,NL329,2016,14
561,2005.0,NL332,2016,2
562,2005.0,NL337,2016,14
563,2005.0,NL33C,2016,10
564,2005.0,NL412,2016,1
565,2005.0,NL423,2016,1
566,2005.0,NO011,2016,3
567,2005.0,NO012,2016,2
568,2005.0,NO051,2016,2
569,2005.0,NO060,2016,1
570,2005.0,PL213,2016,4
571,2005.0,PL911,2016,6
572,2005.0,PT170,2016,2
573,2005.0,SE110,2016,16
574,2005.0,SE121,2016,4
575,2005.0,SE232,2016,1
576,2005.0,SE331,2016,3
577,2005.0,TR510,2016,1
578,2005.0,TR721,2016,1
579,2005.0,TRB12,2016,1
580,2005.0,UKC14,2016,1
581,2005.0,UKD33,2016,3
582,2005.0,UKD44,2016,1
583,2005.0,UKD72,2016,10
584,2005.0,UKE11,2016,1
585,2005.0,UKE21,2016,1
586,2005.0,UKE32,2016,1
587,2005.0,UKE42,2016,8
588,2005.0,UKF14,2016,7
589,2005.0,UKF21,2016,5
590,2005.0,UKF22,2016,1
591,2005.0,UKG13,2016,4
592,2005.0,UKG31,2016,4
593,2005.0,UKH12,2016,13
594,2005.0,UKH17,2016,2
595,2005.0,UKH23,2016,2
596,2005.0,UKH34,2016,1
597,2005.0,UKI31,2016,20
598,2005.0,UKI32,2016,7
599,2005.0,UKI33,2016,14
600,2005.0,UKI42,2016,17
601,2005.0,UKI74,2016,2
602,2005.0,UKJ11,2016,2
603,2005.0,UKJ14,2016,10
604,2005.0,UKJ22,2016,2
605,2005.0,UKJ25,2016,3
606,2005.0,UKJ28,2016,1
607,2005.0,UKJ32,2016,3
608,2005.0,UKK11,2016,6
609,2005.0,UKK12,2016,1
610,2005.0,UKK43,2016,4
611,2005.0,UKL22,2016,8
612,2005.0,UKM50,2016,2
613,2005.0,UKM71,2016,3
614,2005.0,UKM72,2016,1
615,2005.0,UKM75,2016,11
616,2005.0,UKM82,2016,11
617,2005.0,UKM83,2016,1
618,2005.0,UKN06,2016,1
619,2005.0,UKN14,2016,2
620,2006.0,AT130,2016,21
621,2006.0,AT332,2016,2
622,2006.0,BE100,2016,3
623,2006.0,BE211,2016,1
624,2006.0,BE234,2016,10
625,2006.0,BE241,2016,1
626,2006.0,BE242,2016,7
627,2006.0,BE310,2016,3
628,2006.0,CH011,2016,4
629,2006.0,CH013,2016,13
630,2006.0,CH031,2016,4
631,2006.0,CH040,2016,20
632,2006.0,CH055,2016,4
633,2006.0,CZ010,2016,3
634,2006.0,CZ020,2016,1
635,2006.0,CZ031,2016,1
636,2006.0,CZ064,2016,3
637,2006.0,DE125,2016,3
638,2006.0,DE126,2016,1
639,2006.0,DE131,2016,6
640,2006.0,DE138,2016,1
641,2006.0,DE142,2016,2
642,2006.0,DE212,2016,27
643,2006.0,DE232,2016,3
644,2006.0,DE242,2016,2
645,2006.0,DE252,2016,7
646,2006.0,DE263,2016,14
647,2006.0,DE300,2016,26
648,2006.0,DE404,2016,1
649,2006.0,DE600,2016,5
650,2006.0,DE712,2016,7
651,2006.0,DE721,2016,7
652,2006.0,DE724,2016,8
653,2006.0,DE731,2016,4
654,2006.0,DE803,2016,2
655,2006.0,DE80N,2016,1
656,2006.0,DE91C,2016,5
657,2006.0,DE929,2016,7
658,2006.0,DEA13,2016,1
659,2006.0,DEA22,2016,1
660,2006.0,DEA23,2016,2
661,2006.0,DEA33,2016,1
662,2006.0,DEA41,2016,1
663,2006.0,DEA51,2016,2
664,2006.0,DED41,2016,4
665,2006.0,DED51,2016,3
666,2006.0,DEE02,2016,2
667,2006.0,DEE03,2016,5
668,2006.0,DEF03,2016,5
669,2006.0,DK011,2016,5
670,2006.0,DK012,2016,1
671,2006.0,DK031,2016,1
672,2006.0,DK042,2016,3
673,2006.0,EE008,2016,2
674,2006.0,EL303,2016,3
675,2006.0,EL433,2016,1
676,2006.0,EL522,2016,6
677,2006.0,EL613,2016,1
678,2006.0,EL632,2016,2
679,2006.0,ES220,2016,2
680,2006.0,ES300,2016,25
681,2006.0,ES432,2016,1
682,2006.0,ES511,2016,12
683,2006.0,ES523,2016,3
684,2006.0,ES614,2016,1
685,2006.0,ES618,2016,1
686,2006.0,ES620,2016,1
687,2006.0,ES705,2016,1
688,2006.0,FI193,2016,1
689,2006.0,FI1B1,2016,9
690,2006.0,FI1C1,2016,7
691,2006.0,FI1D9,2016,2
692,2006.0,FR101,2016,8
693,2006.0,FR104,2016,3
694,2006.0,FR107,2016,3
695,2006.0,FRF11,2016,1
696,2006.0,FRG01,2016,1
697,2006.0,FRI13,2016,2
698,2006.0,FRI32,2016,1
699,2006.0,FRJ13,2016,4
700,2006.0,FRJ23,2016,2
701,2006.0,FRK24,2016,3
702,2006.0,FRK26,2016,3
703,2006.0,FRL04,2016,5
704,2006.0,HU110,2016,2
705,2006.0,HU231,2016,2
706,2006.0,HU333,2016,1
707,2006.0,IE053,2016,2
708,2006.0,IE061,2016,10
709,2006.0,IS001,2016,2
710,2006.0,ITC11,2016,2
711,2006.0,ITC33,2016,1
712,2006.0,ITC48,2016,2
713,2006.0,ITC4C,2016,8
714,2006.0,ITF12,2016,4
715,2006.0,ITF33,2016,3
716,2006.0,ITF35,2016,1
717,2006.0,ITF46,2016,1
718,2006.0,ITF47,2016,8
719,2006.0,ITH36,2016,2
720,2006.0,ITH52,2016,3
721,2006.0,ITH54,2016,1
722,2006.0,ITH55,2016,2
723,2006.0,ITI14,2016,2
724,2006.0,ITI19,2016,2
725,2006.0,ITI21,2016,2
726,2006.0,ITI43,2016,20
727,2006.0,NL113,2016,3
728,2006.0,NL213,2016,1
729,2006.0,NL221,2016,4
730,2006.0,NL226,2016,10
731,2006.0,NL310,2016,23
732,2006.0,NL329,2016,29
733,2006.0,NL337,2016,23
734,2006.0,NL33C,2016,12
735,2006.0,NL412,2016,1
736,2006.0,NL414,2016,6
737,2006.0,NO011,2016,2
738,2006.0,NO051,2016,1
739,2006.0,NO060,2016,1
740,2006.0,NO072,2016,2
741,2006.0,PL415,2016,1
742,2006.0,PL711,2016,1
743,2006.0,PL911,2016,4
744,2006.0,PT170,2016,3
745,2006.0,PT300,2016,1
746,2006.0,RS110,2016,1
747,2006.0,SE110,2016,25
748,2006.0,SE121,2016,12
749,2006.0,SE123,2016,1
750,2006.0,SE224,2016,3
751,2006.0,SE232,2016,3
752,2006.0,SE331,2016,3
753,2006.0,SI041,2016,2
754,2006.0,SK010,2016,1
755,2006.0,TR310,2016,1
756,2006.0,TR832,2016,1
757,2006.0,TRB11,2016,1
758,2006.0,UKC12,2016,3
759,2006.0,UKC14,2016,5
760,2006.0,UKC22,2016,2
761,2006.0,UKD33,2016,7
762,2006.0,UKD72,2016,6
763,2006.0,UKE11,2016,1
764,2006.0,UKE21,2016,4
765,2006.0,UKE22,2016,1
766,2006.0,UKE32,2016,4
767,2006.0,UKE41,2016,1
768,2006.0,UKE42,2016,16
769,2006.0,UKF14,2016,2
770,2006.0,UKF21,2016,5
771,2006.0,UKF22,2016,1
772,2006.0,UKG13,2016,1
773,2006.0,UKG31,2016,4
774,2006.0,UKG33,2016,1
775,2006.0,UKH12,2016,21
776,2006.0,UKH17,2016,6
777,2006.0,UKH23,2016,2
778,2006.0,UKI31,2016,25
779,2006.0,UKI32,2016,6
780,2006.0,UKI33,2016,20
781,2006.0,UKI34,2016,1
782,2006.0,UKI42,2016,3
783,2006.0,UKI45,2016,1
784,2006.0,UKI53,2016,1
785,2006.0,UKI75,2016,2
786,2006.0,UKJ11,2016,10
787,2006.0,UKJ14,2016,40
788,2006.0,UKJ22,2016,2
789,2006.0,UKJ25,2016,2
790,2006.0,UKJ32,2016,10
791,2006.0,UKJ44,2016,1
792,2006.0,UKK11,2016,12
793,2006.0,UKK12,2016,2
794,2006.0,UKK15,2016,1
795,2006.0,UKK43,2016,1
796,2006.0,UKL22,2016,5
797,2006.0,UKM50,2016,2
798,2006.0,UKM72,2016,2
799,2006.0,UKM75,2016,11
800,2006.0,UKM77,2016,3
801,2006.0,UKM82,2016,9
802,2006.0,UKN06,2016,6
803,2006.0,UKN14,2016,2
804,2007.0,AT127,2016,1
805,2007.0,AT130,2016,18
806,2007.0,AT221,2016,2
807,2007.0,AT332,2016,1
808,2007.0,BE100,2016,2
809,2007.0,BE211,2016,3
810,2007.0,BE234,2016,6
811,2007.0,BE242,2016,12
812,2007.0,BE310,2016,1
813,2007.0,BE332,2016,2
814,2007.0,BE352,2016,1
815,2007.0,CH011,2016,6
816,2007.0,CH013,2016,17
817,2007.0,CH021,2016,3
818,2007.0,CH031,2016,1
819,2007.0,CH040,2016,9
820,2007.0,CH055,2016,4
821,2007.0,CZ010,2016,3
822,2007.0,CZ064,2016,1
823,2007.0,CZ071,2016,1
824,2007.0,DE125,2016,3
825,2007.0,DE131,2016,13
826,2007.0,DE142,2016,6
827,2007.0,DE212,2016,19
828,2007.0,DE232,2016,1
829,2007.0,DE252,2016,2
830,2007.0,DE263,2016,3
831,2007.0,DE300,2016,28
832,2007.0,DE501,2016,2
833,2007.0,DE600,2016,5
834,2007.0,DE712,2016,4
835,2007.0,DE71C,2016,3
836,2007.0,DE721,2016,4
837,2007.0,DE724,2016,5
838,2007.0,DE731,2016,3
839,2007.0,DE803,2016,1
840,2007.0,DE80N,2016,1
841,2007.0,DE91C,2016,1
