year,region_type,region_year_spec,region_id,region_level,deep_learning_count
603,2014.0,NUTS,2013,NL22,2,2
604,2014.0,NUTS,2013,NL226,3,2
605,2014.0,NUTS,2013,NL3,1,3
606,2014.0,NUTS,2013,NL32,2,3
607,2014.0,NUTS,2013,NL326,3,3
608,2014.0,NUTS,2013,NL4,1,1
609,2014.0,NUTS,2013,NL42,2,1
610,2014.0,NUTS,2013,NL423,3,1
611,2014.0,NUTS,2013,PL,0,4
612,2014.0,NUTS,2013,PL1,1,3
613,2014.0,NUTS,2013,PL11,2,1
614,2014.0,NUTS,2013,PL113,3,1
615,2014.0,NUTS,2013,PL12,2,2
616,2014.0,NUTS,2013,PL127,3,2
617,2014.0,NUTS,2013,PL2,1,1
618,2014.0,NUTS,2013,PL21,2,1
619,2014.0,NUTS,2013,PL213,3,1
620,2014.0,NUTS,2013,PT,0,4
621,2014.0,NUTS,2013,PT1,1,4
622,2014.0,NUTS,2013,PT11,2,2
623,2014.0,NUTS,2013,PT11A,3,2
624,2014.0,NUTS,2013,PT17,2,2
625,2014.0,NUTS,2013,PT170,3,2
626,2014.0,NUTS,2013,SE,0,4
627,2014.0,NUTS,2013,SE1,1,4
628,2014.0,NUTS,2013,SE11,2,2
629,2014.0,NUTS,2013,SE110,3,2
630,2014.0,NUTS,2013,SE12,2,2
631,2014.0,NUTS,2013,SE121,3,1
632,2014.0,NUTS,2013,SE123,3,1
633,2014.0,NUTS,2013,SI,0,1
634,2014.0,NUTS,2013,SI0,1,1
635,2014.0,NUTS,2013,SI03,2,1
636,2014.0,NUTS,2013,SI032,3,1
637,2014.0,NUTS,2013,TR,0,2
638,2014.0,NUTS,2013,TR5,1,2
639,2014.0,NUTS,2013,TR51,2,2
640,2014.0,NUTS,2013,TR510,3,2
641,2014.0,NUTS,2013,UK,0,30
642,2014.0,NUTS,2013,UKC,1,1
643,2014.0,NUTS,2013,UKC2,2,1
644,2014.0,NUTS,2013,UKC22,3,1
645,2014.0,NUTS,2013,UKD,1,2
646,2014.0,NUTS,2013,UKD3,2,1
647,2014.0,NUTS,2013,UKD33,3,1
648,2014.0,NUTS,2013,UKD7,2,1
649,2014.0,NUTS,2013,UKD72,3,1
650,2014.0,NUTS,2013,UKF,1,1
651,2014.0,NUTS,2013,UKF1,2,1
652,2014.0,NUTS,2013,UKF14,3,1
653,2014.0,NUTS,2013,UKG,1,1
654,2014.0,NUTS,2013,UKG1,2,1
655,2014.0,NUTS,2013,UKG13,3,1
656,2014.0,NUTS,2013,UKH,1,2
657,2014.0,NUTS,2013,UKH1,2,2
658,2014.0,NUTS,2013,UKH12,3,2
659,2014.0,NUTS,2013,UKI,1,2
660,2014.0,NUTS,2013,UKI3,2,1
661,2014.0,NUTS,2013,UKI33,3,1
662,2014.0,NUTS,2013,UKI4,2,1
663,2014.0,NUTS,2013,UKI42,3,1
664,2014.0,NUTS,2013,UKJ,1,16
665,2014.0,NUTS,2013,UKJ1,2,14
666,2014.0,NUTS,2013,UKJ14,3,14
667,2014.0,NUTS,2013,UKJ2,2,2
668,2014.0,NUTS,2013,UKJ22,3,1
669,2014.0,NUTS,2013,UKJ25,3,1
670,2014.0,NUTS,2013,UKK,1,1
671,2014.0,NUTS,2013,UKK1,2,1
672,2014.0,NUTS,2013,UKK11,3,1
673,2014.0,NUTS,2013,UKM,1,3
674,2014.0,NUTS,2013,UKM2,2,3
675,2014.0,NUTS,2013,UKM25,3,3
676,2014.0,NUTS,2013,UKN,1,1
677,2014.0,NUTS,2013,UKN0,2,1
678,2014.0,NUTS,2013,UKN01,3,1
679,2015.0,NUTS,2013,AT,0,8
680,2015.0,NUTS,2013,AT1,1,3
681,2015.0,NUTS,2013,AT12,2,2
682,2015.0,NUTS,2013,AT123,3,1
683,2015.0,NUTS,2013,AT126,3,1
684,2015.0,NUTS,2013,AT13,2,1
685,2015.0,NUTS,2013,AT130,3,1
686,2015.0,NUTS,2013,AT2,1,1
687,2015.0,NUTS,2013,AT22,2,1
688,2015.0,NUTS,2013,AT221,3,1
689,2015.0,NUTS,2013,AT3,1,4
690,2015.0,NUTS,2013,AT31,2,4
691,2015.0,NUTS,2013,AT312,3,4
692,2015.0,NUTS,2013,BE,0,8
693,2015.0,NUTS,2013,BE1,1,1
694,2015.0,NUTS,2013,BE10,2,1
695,2015.0,NUTS,2013,BE100,3,1
696,2015.0,NUTS,2013,BE2,1,6
697,2015.0,NUTS,2013,BE21,2,1
698,2015.0,NUTS,2013,BE211,3,1
699,2015.0,NUTS,2013,BE22,2,1
700,2015.0,NUTS,2013,BE221,3,1
701,2015.0,NUTS,2013,BE23,2,4
702,2015.0,NUTS,2013,BE234,3,4
703,2015.0,NUTS,2013,BE3,1,1
704,2015.0,NUTS,2013,BE33,2,1
705,2015.0,NUTS,2013,BE332,3,1
706,2015.0,NUTS,2013,BG,0,1
707,2015.0,NUTS,2013,BG4,1,1
708,2015.0,NUTS,2013,BG41,2,1
709,2015.0,NUTS,2013,BG411,3,1
710,2015.0,NUTS,2013,CH,0,16
711,2015.0,NUTS,2013,CH0,1,16
712,2015.0,NUTS,2013,CH01,2,9
713,2015.0,NUTS,2013,CH011,3,7
714,2015.0,NUTS,2013,CH012,3,2
715,2015.0,NUTS,2013,CH03,2,2
716,2015.0,NUTS,2013,CH031,3,2
717,2015.0,NUTS,2013,CH04,2,3
718,2015.0,NUTS,2013,CH040,3,3
719,2015.0,NUTS,2013,CH07,2,2
720,2015.0,NUTS,2013,CH070,3,2
721,2015.0,NUTS,2013,CZ,0,12
722,2015.0,NUTS,2013,CZ0,1,12
723,2015.0,NUTS,2013,CZ01,2,7
724,2015.0,NUTS,2013,CZ010,3,7
725,2015.0,NUTS,2013,CZ05,2,1
726,2015.0,NUTS,2013,CZ052,3,1
727,2015.0,NUTS,2013,CZ06,2,2
728,2015.0,NUTS,2013,CZ064,3,2
729,2015.0,NUTS,2013,CZ08,2,2
730,2015.0,NUTS,2013,CZ080,3,2
731,2015.0,NUTS,2013,DE,0,47
732,2015.0,NUTS,2013,DE1,1,12
733,2015.0,NUTS,2013,DE12,2,3
734,2015.0,NUTS,2013,DE122,3,1
735,2015.0,NUTS,2013,DE125,3,2
736,2015.0,NUTS,2013,DE13,2,8
737,2015.0,NUTS,2013,DE131,3,7
738,2015.0,NUTS,2013,DE138,3,1
739,2015.0,NUTS,2013,DE14,2,1
740,2015.0,NUTS,2013,DE142,3,1
741,2015.0,NUTS,2013,DE2,1,13
742,2015.0,NUTS,2013,DE21,2,13
743,2015.0,NUTS,2013,DE212,3,13
744,2015.0,NUTS,2013,DE3,1,8
745,2015.0,NUTS,2013,DE30,2,8
746,2015.0,NUTS,2013,DE300,3,8
747,2015.0,NUTS,2013,DE5,1,3
748,2015.0,NUTS,2013,DE50,2,3
749,2015.0,NUTS,2013,DE501,3,3
750,2015.0,NUTS,2013,DEA,1,3
751,2015.0,NUTS,2013,DEA2,2,1
752,2015.0,NUTS,2013,DEA22,3,1
753,2015.0,NUTS,2013,DEA3,2,1
754,2015.0,NUTS,2013,DEA33,3,1
755,2015.0,NUTS,2013,DEA5,2,1
756,2015.0,NUTS,2013,DEA51,3,1
757,2015.0,NUTS,2013,DEB,1,1
758,2015.0,NUTS,2013,DEB3,2,1
759,2015.0,NUTS,2013,DEB32,3,1
760,2015.0,NUTS,2013,DEC,1,1
761,2015.0,NUTS,2013,DEC0,2,1
762,2015.0,NUTS,2013,DEC01,3,1
763,2015.0,NUTS,2013,DED,1,6
764,2015.0,NUTS,2013,DED4,2,5
765,2015.0,NUTS,2013,DED41,3,3
766,2015.0,NUTS,2013,DED43,3,2
767,2015.0,NUTS,2013,DED5,2,1
768,2015.0,NUTS,2013,DED51,3,1
769,2015.0,NUTS,2013,DK,0,6
770,2015.0,NUTS,2013,DK0,1,6
771,2015.0,NUTS,2013,DK01,2,6
772,2015.0,NUTS,2013,DK011,3,3
773,2015.0,NUTS,2013,DK012,3,3
774,2015.0,NUTS,2013,ES,0,16
775,2015.0,NUTS,2013,ES1,1,1
776,2015.0,NUTS,2013,ES11,2,1
777,2015.0,NUTS,2013,ES111,3,1
778,2015.0,NUTS,2013,ES3,1,1
779,2015.0,NUTS,2013,ES30,2,1
780,2015.0,NUTS,2013,ES300,3,1
781,2015.0,NUTS,2013,ES5,1,9
782,2015.0,NUTS,2013,ES51,2,9
783,2015.0,NUTS,2013,ES511,3,9
784,2015.0,NUTS,2013,ES6,1,5
785,2015.0,NUTS,2013,ES62,2,5
786,2015.0,NUTS,2013,ES620,3,5
787,2015.0,NUTS,2013,FI,0,2
788,2015.0,NUTS,2013,FI1,1,2
789,2015.0,NUTS,2013,FI1B,2,2
790,2015.0,NUTS,2013,FI1B1,3,2
791,2015.0,NUTS,2013,FR,0,28
792,2015.0,NUTS,2013,FR1,1,24
793,2015.0,NUTS,2013,FR10,2,24
794,2015.0,NUTS,2013,FR101,3,12
795,2015.0,NUTS,2013,FR102,3,1
796,2015.0,NUTS,2013,FR103,3,6
797,2015.0,NUTS,2013,FR104,3,4
798,2015.0,NUTS,2013,FR105,3,1
799,2015.0,NUTS,2013,FR4,1,1
800,2015.0,NUTS,2013,FR41,2,1
801,2015.0,NUTS,2013,FR411,3,1
802,2015.0,NUTS,2013,FR5,1,3
803,2015.0,NUTS,2013,FR52,2,3
804,2015.0,NUTS,2013,FR523,3,3
805,2015.0,NUTS,2013,HU,0,1
806,2015.0,NUTS,2013,HU1,1,1
807,2015.0,NUTS,2013,HU10,2,1
808,2015.0,NUTS,2013,HU101,3,1
809,2015.0,NUTS,2013,IT,0,28
810,2015.0,NUTS,2013,ITC,1,11
811,2015.0,NUTS,2013,ITC1,2,6
812,2015.0,NUTS,2013,ITC11,3,6
813,2015.0,NUTS,2013,ITC4,2,5
814,2015.0,NUTS,2013,ITC48,3,2
815,2015.0,NUTS,2013,ITC4C,3,3
816,2015.0,NUTS,2013,ITF,1,2
817,2015.0,NUTS,2013,ITF1,2,1
818,2015.0,NUTS,2013,ITF12,3,1
819,2015.0,NUTS,2013,ITF3,2,1
820,2015.0,NUTS,2013,ITF33,3,1
821,2015.0,NUTS,2013,ITG,1,1
822,2015.0,NUTS,2013,ITG2,2,1
823,2015.0,NUTS,2013,ITG27,3,1
824,2015.0,NUTS,2013,ITH,1,4
825,2015.0,NUTS,2013,ITH2,2,3
826,2015.0,NUTS,2013,ITH20,3,3
827,2015.0,NUTS,2013,ITH3,2,1
828,2015.0,NUTS,2013,ITH36,3,1
829,2015.0,NUTS,2013,ITI,1,10
830,2015.0,NUTS,2013,ITI1,2,7
831,2015.0,NUTS,2013,ITI14,3,7
832,2015.0,NUTS,2013,ITI4,2,3
833,2015.0,NUTS,2013,ITI43,3,3
834,2015.0,NUTS,2013,NL,0,11
835,2015.0,NUTS,2013,NL2,1,6
836,2015.0,NUTS,2013,NL22,2,6
837,2015.0,NUTS,2013,NL226,3,6
838,2015.0,NUTS,2013,NL3,1,4
839,2015.0,NUTS,2013,NL32,2,3
840,2015.0,NUTS,2013,NL326,3,3
841,2015.0,NUTS,2013,NL33,2,1
842,2015.0,NUTS,2013,NL339,3,1
843,2015.0,NUTS,2013,NL4,1,1
844,2015.0,NUTS,2013,NL41,2,1
845,2015.0,NUTS,2013,NL414,3,1
846,2015.0,NUTS,2013,NO,0,1
847,2015.0,NUTS,2013,NO0,1,1
848,2015.0,NUTS,2013,NO06,2,1
849,2015.0,NUTS,2013,NO061,3,1
850,2015.0,NUTS,2013,PL,0,6
851,2015.0,NUTS,2013,PL1,1,2
852,2015.0,NUTS,2013,PL12,2,2
853,2015.0,NUTS,2013,PL127,3,2
854,2015.0,NUTS,2013,PL2,1,1
855,2015.0,NUTS,2013,PL21,2,1
856,2015.0,NUTS,2013,PL213,3,1
857,2015.0,NUTS,2013,PL4,1,1
858,2015.0,NUTS,2013,PL42,2,1
859,2015.0,NUTS,2013,PL424,3,1
860,2015.0,NUTS,2013,PL5,1,2
861,2015.0,NUTS,2013,PL51,2,2
862,2015.0,NUTS,2013,PL514,3,2
863,2015.0,NUTS,2013,RO,0,2
864,2015.0,NUTS,2013,RO3,1,2
865,2015.0,NUTS,2013,RO32,2,2
866,2015.0,NUTS,2013,RO321,3,1
867,2015.0,NUTS,2013,RO322,3,1
868,2015.0,NUTS,2013,SE,0,4
869,2015.0,NUTS,2013,SE1,1,3
870,2015.0,NUTS,2013,SE11,2,1
871,2015.0,NUTS,2013,SE110,3,1
872,2015.0,NUTS,2013,SE12,2,2
873,2015.0,NUTS,2013,SE121,3,1
874,2015.0,NUTS,2013,SE123,3,1
875,2015.0,NUTS,2013,SE3,1,1
876,2015.0,NUTS,2013,SE33,2,1
877,2015.0,NUTS,2013,SE332,3,1
878,2015.0,NUTS,2013,SI,0,4
879,2015.0,NUTS,2013,SI0,1,4
880,2015.0,NUTS,2013,SI03,2,3
881,2015.0,NUTS,2013,SI032,3,3
882,2015.0,NUTS,2013,SI04,2,1
883,2015.0,NUTS,2013,SI041,3,1
884,2015.0,NUTS,2013,TR,0,2
885,2015.0,NUTS,2013,TR5,1,2
886,2015.0,NUTS,2013,TR51,2,2
887,2015.0,NUTS,2013,TR510,3,2
888,2015.0,NUTS,2013,UK,0,59
889,2015.0,NUTS,2013,UKD,1,3
890,2015.0,NUTS,2013,UKD3,2,1
891,2015.0,NUTS,2013,UKD33,3,1
892,2015.0,NUTS,2013,UKD4,2,1
893,2015.0,NUTS,2013,UKD44,3,1
894,2015.0,NUTS,2013,UKD7,2,1
895,2015.0,NUTS,2013,UKD72,3,1
896,2015.0,NUTS,2013,UKE,1,3
897,2015.0,NUTS,2013,UKE3,2,2
898,2015.0,NUTS,2013,UKE32,3,2
899,2015.0,NUTS,2013,UKE4,2,1
900,2015.0,NUTS,2013,UKE42,3,1
901,2015.0,NUTS,2013,UKG,1,2
902,2015.0,NUTS,2013,UKG1,2,1
903,2015.0,NUTS,2013,UKG13,3,1
904,2015.0,NUTS,2013,UKG3,2,1
905,2015.0,NUTS,2013,UKG31,3,1
906,2015.0,NUTS,2013,UKH,1,15
907,2015.0,NUTS,2013,UKH1,2,15
908,2015.0,NUTS,2013,UKH12,3,15
909,2015.0,NUTS,2013,UKI,1,9
910,2015.0,NUTS,2013,UKI3,2,3
911,2015.0,NUTS,2013,UKI32,3,2
912,2015.0,NUTS,2013,UKI33,3,1
913,2015.0,NUTS,2013,UKI4,2,5
914,2015.0,NUTS,2013,UKI42,3,5
915,2015.0,NUTS,2013,UKI7,2,1
916,2015.0,NUTS,2013,UKI75,3,1
917,2015.0,NUTS,2013,UKJ,1,18
918,2015.0,NUTS,2013,UKJ1,2,14
919,2015.0,NUTS,2013,UKJ14,3,14
920,2015.0,NUTS,2013,UKJ2,2,4
921,2015.0,NUTS,2013,UKJ22,3,1
922,2015.0,NUTS,2013,UKJ25,3,3
923,2015.0,NUTS,2013,UKK,1,2
924,2015.0,NUTS,2013,UKK1,2,1
925,2015.0,NUTS,2013,UKK11,3,1
926,2015.0,NUTS,2013,UKK4,2,1
927,2015.0,NUTS,2013,UKK43,3,1
928,2015.0,NUTS,2013,UKL,1,2
929,2015.0,NUTS,2013,UKL1,2,1
930,2015.0,NUTS,2013,UKL14,3,1
931,2015.0,NUTS,2013,UKL2,2,1
932,2015.0,NUTS,2013,UKL22,3,1
933,2015.0,NUTS,2013,UKM,1,5
934,2015.0,NUTS,2013,UKM2,2,4
935,2015.0,NUTS,2013,UKM25,3,4
936,2015.0,NUTS,2013,UKM3,2,1
937,2015.0,NUTS,2013,UKM34,3,1
938,2016.0,NUTS,2016,AT,0,11
939,2016.0,NUTS,2016,AT1,1,4
940,2016.0,NUTS,2016,AT12,2,1
941,2016.0,NUTS,2016,AT126,3,1
942,2016.0,NUTS,2016,AT13,2,3
943,2016.0,NUTS,2016,AT130,3,3
944,2016.0,NUTS,2016,AT2,1,4
945,2016.0,NUTS,2016,AT22,2,4
946,2016.0,NUTS,2016,AT221,3,4
947,2016.0,NUTS,2016,AT3,1,3
948,2016.0,NUTS,2016,AT31,2,2
949,2016.0,NUTS,2016,AT312,3,2
950,2016.0,NUTS,2016,AT33,2,1
951,2016.0,NUTS,2016,AT332,3,1
952,2016.0,NUTS,2016,BE,0,6
953,2016.0,NUTS,2016,BE1,1,1
954,2016.0,NUTS,2016,BE10,2,1
955,2016.0,NUTS,2016,BE100,3,1
956,2016.0,NUTS,2016,BE2,1,5
957,2016.0,NUTS,2016,BE23,2,5
958,2016.0,NUTS,2016,BE234,3,5
959,2016.0,NUTS,2016,CH,0,55
960,2016.0,NUTS,2016,CH0,1,55
961,2016.0,NUTS,2016,CH01,2,9
962,2016.0,NUTS,2016,CH011,3,9
963,2016.0,NUTS,2016,CH02,2,1
964,2016.0,NUTS,2016,CH021,3,1
965,2016.0,NUTS,2016,CH04,2,38
966,2016.0,NUTS,2016,CH040,3,38
967,2016.0,NUTS,2016,CH07,2,7
968,2016.0,NUTS,2016,CH070,3,7
969,2016.0,NUTS,2016,CY,0,1
970,2016.0,NUTS,2016,CY0,1,1
971,2016.0,NUTS,2016,CY00,2,1
972,2016.0,NUTS,2016,CY000,3,1
973,2016.0,NUTS,2016,CZ,0,15
974,2016.0,NUTS,2016,CZ0,1,15
975,2016.0,NUTS,2016,CZ01,2,5
976,2016.0,NUTS,2016,CZ010,3,5
977,2016.0,NUTS,2016,CZ06,2,9
978,2016.0,NUTS,2016,CZ064,3,9
979,2016.0,NUTS,2016,CZ08,2,1
980,2016.0,NUTS,2016,CZ080,3,1
981,2016.0,NUTS,2016,DE,0,87
982,2016.0,NUTS,2016,DE1,1,15
983,2016.0,NUTS,2016,DE11,2,5
984,2016.0,NUTS,2016,DE111,3,5
985,2016.0,NUTS,2016,DE12,2,1
986,2016.0,NUTS,2016,DE125,3,1
987,2016.0,NUTS,2016,DE13,2,5
988,2016.0,NUTS,2016,DE131,3,4
989,2016.0,NUTS,2016,DE138,3,1
990,2016.0,NUTS,2016,DE14,2,4
991,2016.0,NUTS,2016,DE142,3,1
992,2016.0,NUTS,2016,DE144,3,3
993,2016.0,NUTS,2016,DE2,1,31
994,2016.0,NUTS,2016,DE21,2,29
995,2016.0,NUTS,2016,DE212,3,29
996,2016.0,NUTS,2016,DE22,2,2
997,2016.0,NUTS,2016,DE222,3,2
998,2016.0,NUTS,2016,DE3,1,10
999,2016.0,NUTS,2016,DE30,2,10
1000,2016.0,NUTS,2016,DE300,3,10
1001,2016.0,NUTS,2016,DE4,1,2
1002,2016.0,NUTS,2016,DE40,2,2
1003,2016.0,NUTS,2016,DE404,3,2
1004,2016.0,NUTS,2016,DE5,1,1
1005,2016.0,NUTS,2016,DE50,2,1
1006,2016.0,NUTS,2016,DE501,3,1
1007,2016.0,NUTS,2016,DEA,1,11
1008,2016.0,NUTS,2016,DEA2,2,7
1009,2016.0,NUTS,2016,DEA22,3,3
1010,2016.0,NUTS,2016,DEA2C,3,1
1011,2016.0,NUTS,2016,DEA2D,3,3
1012,2016.0,NUTS,2016,DEA4,2,2
1013,2016.0,NUTS,2016,DEA41,3,1
1014,2016.0,NUTS,2016,DEA47,3,1
1015,2016.0,NUTS,2016,DEA5,2,2
1016,2016.0,NUTS,2016,DEA51,3,2
1017,2016.0,NUTS,2016,DEB,1,3
1018,2016.0,NUTS,2016,DEB3,2,3
1019,2016.0,NUTS,2016,DEB32,3,3
1020,2016.0,NUTS,2016,DEC,1,2
1021,2016.0,NUTS,2016,DEC0,2,2
1022,2016.0,NUTS,2016,DEC01,3,2
1023,2016.0,NUTS,2016,DED,1,8
1024,2016.0,NUTS,2016,DED4,2,8
1025,2016.0,NUTS,2016,DED41,3,5
1026,2016.0,NUTS,2016,DED43,3,3
1027,2016.0,NUTS,2016,DEE,1,1
1028,2016.0,NUTS,2016,DEE0,2,1
1029,2016.0,NUTS,2016,DEE03,3,1
1030,2016.0,NUTS,2016,DEF,1,3
1031,2016.0,NUTS,2016,DEF0,2,3
1032,2016.0,NUTS,2016,DEF03,3,3
1033,2016.0,NUTS,2016,DK,0,5
1034,2016.0,NUTS,2016,DK0,1,5
1035,2016.0,NUTS,2016,DK01,2,5
1036,2016.0,NUTS,2016,DK011,3,4
1037,2016.0,NUTS,2016,DK012,3,1
1038,2016.0,NUTS,2016,EE,0,3
1039,2016.0,NUTS,2016,EE0,1,3
1040,2016.0,NUTS,2016,EE00,2,3
1041,2016.0,NUTS,2016,EE001,3,1
1042,2016.0,NUTS,2016,EE008,3,2
1043,2016.0,NUTS,2016,EL,0,1
1044,2016.0,NUTS,2016,EL5,1,1
1045,2016.0,NUTS,2016,EL51,2,1
1046,2016.0,NUTS,2016,EL512,3,1
1047,2016.0,NUTS,2016,ES,0,25
1048,2016.0,NUTS,2016,ES1,1,1
1049,2016.0,NUTS,2016,ES11,2,1
1050,2016.0,NUTS,2016,ES114,3,1
1051,2016.0,NUTS,2016,ES2,1,1
1052,2016.0,NUTS,2016,ES24,2,1
1053,2016.0,NUTS,2016,ES243,3,1
1054,2016.0,NUTS,2016,ES3,1,6
1055,2016.0,NUTS,2016,ES30,2,6
1056,2016.0,NUTS,2016,ES300,3,6
1057,2016.0,NUTS,2016,ES5,1,10
1058,2016.0,NUTS,2016,ES51,2,7
1059,2016.0,NUTS,2016,ES511,3,7
1060,2016.0,NUTS,2016,ES52,2,3
1061,2016.0,NUTS,2016,ES523,3,3
1062,2016.0,NUTS,2016,ES6,1,6
1063,2016.0,NUTS,2016,ES61,2,2
1064,2016.0,NUTS,2016,ES614,3,1
1065,2016.0,NUTS,2016,ES617,3,1
1066,2016.0,NUTS,2016,ES62,2,4
1067,2016.0,NUTS,2016,ES620,3,4
1068,2016.0,NUTS,2016,ES7,1,1
1069,2016.0,NUTS,2016,ES70,2,1
1070,2016.0,NUTS,2016,ES709,3,1
1071,2016.0,NUTS,2016,FI,0,11
1072,2016.0,NUTS,2016,FI1,1,11
1073,2016.0,NUTS,2016,FI1B,2,6
1074,2016.0,NUTS,2016,FI1B1,3,6
1075,2016.0,NUTS,2016,FI1C,2,3
1076,2016.0,NUTS,2016,FI1C1,3,2
1077,2016.0,NUTS,2016,FI1C5,3,1
1078,2016.0,NUTS,2016,FI1D,2,2
1079,2016.0,NUTS,2016,FI1D9,3,2
1080,2016.0,NUTS,2016,FR,0,61
1081,2016.0,NUTS,2016,FR1,1,48
1082,2016.0,NUTS,2016,FR10,2,48
1083,2016.0,NUTS,2016,FR101,3,15
1084,2016.0,NUTS,2016,FR102,3,5
1085,2016.0,NUTS,2016,FR103,3,14
1086,2016.0,NUTS,2016,FR104,3,11
1087,2016.0,NUTS,2016,FR105,3,3
1088,2016.0,NUTS,2016,FRC,1,1
1089,2016.0,NUTS,2016,FRC2,2,1
1090,2016.0,NUTS,2016,FRC21,3,1
1091,2016.0,NUTS,2016,FRE,1,1
1092,2016.0,NUTS,2016,FRE1,2,1
1093,2016.0,NUTS,2016,FRE11,3,1
1094,2016.0,NUTS,2016,FRF,1,1
1095,2016.0,NUTS,2016,FRF1,2,1
1096,2016.0,NUTS,2016,FRF11,3,1
1097,2016.0,NUTS,2016,FRG,1,1
1098,2016.0,NUTS,2016,FRG0,2,1
1099,2016.0,NUTS,2016,FRG04,3,1
1100,2016.0,NUTS,2016,FRH,1,2
1101,2016.0,NUTS,2016,FRH0,2,2
1102,2016.0,NUTS,2016,FRH03,3,1
1103,2016.0,NUTS,2016,FRH04,3,1
1104,2016.0,NUTS,2016,FRI,1,1
1105,2016.0,NUTS,2016,FRI1,2,1
1106,2016.0,NUTS,2016,FRI12,3,1
1107,2016.0,NUTS,2016,FRJ,1,2
1108,2016.0,NUTS,2016,FRJ1,2,1
1109,2016.0,NUTS,2016,FRJ12,3,1
1110,2016.0,NUTS,2016,FRJ2,2,1
1111,2016.0,NUTS,2016,FRJ23,3,1
1112,2016.0,NUTS,2016,FRK,1,3
1113,2016.0,NUTS,2016,FRK2,2,3
1114,2016.0,NUTS,2016,FRK25,3,1
1115,2016.0,NUTS,2016,FRK26,3,2
1116,2016.0,NUTS,2016,FRL,1,1
1117,2016.0,NUTS,2016,FRL0,2,1
1118,2016.0,NUTS,2016,FRL03,3,1
1119,2016.0,NUTS,2016,HU,0,3
1120,2016.0,NUTS,2016,HU1,1,1
1121,2016.0,NUTS,2016,HU11,2,1
1122,2016.0,NUTS,2016,HU110,3,1
1123,2016.0,NUTS,2016,HU3,1,2
1124,2016.0,NUTS,2016,HU32,2,1
1125,2016.0,NUTS,2016,HU321,3,1
1126,2016.0,NUTS,2016,HU33,2,1
1127,2016.0,NUTS,2016,HU333,3,1
1128,2016.0,NUTS,2016,IE,0,8
1129,2016.0,NUTS,2016,IE0,1,8
1130,2016.0,NUTS,2016,IE04,2,2
1131,2016.0,NUTS,2016,IE042,3,2
1132,2016.0,NUTS,2016,IE06,2,6
1133,2016.0,NUTS,2016,IE061,3,5
1134,2016.0,NUTS,2016,IE062,3,1
1135,2016.0,NUTS,2016,IS,0,1
1136,2016.0,NUTS,2016,IS0,1,1
1137,2016.0,NUTS,2016,IS00,2,1
1138,2016.0,NUTS,2016,IS001,3,1
1139,2016.0,NUTS,2016,IT,0,54
1140,2016.0,NUTS,2016,ITC,1,14
1141,2016.0,NUTS,2016,ITC1,2,5
1142,2016.0,NUTS,2016,ITC11,3,5
1143,2016.0,NUTS,2016,ITC3,2,2
1144,2016.0,NUTS,2016,ITC33,3,2
1145,2016.0,NUTS,2016,ITC4,2,7
1146,2016.0,NUTS,2016,ITC41,3,1
1147,2016.0,NUTS,2016,ITC4C,3,6
1148,2016.0,NUTS,2016,ITF,1,4
1149,2016.0,NUTS,2016,ITF1,2,2
1150,2016.0,NUTS,2016,ITF12,3,2
1151,2016.0,NUTS,2016,ITF3,2,1
1152,2016.0,NUTS,2016,ITF33,3,1
1153,2016.0,NUTS,2016,ITF4,2,1
1154,2016.0,NUTS,2016,ITF47,3,1
1155,2016.0,NUTS,2016,ITH,1,9
1156,2016.0,NUTS,2016,ITH1,2,1
1157,2016.0,NUTS,2016,ITH10,3,1
1158,2016.0,NUTS,2016,ITH2,2,4
1159,2016.0,NUTS,2016,ITH20,3,4
1160,2016.0,NUTS,2016,ITH3,2,1
1161,2016.0,NUTS,2016,ITH31,3,1
1162,2016.0,NUTS,2016,ITH4,2,1
1163,2016.0,NUTS,2016,ITH42,3,1
1164,2016.0,NUTS,2016,ITH5,2,2
1165,2016.0,NUTS,2016,ITH54,3,1
1166,2016.0,NUTS,2016,ITH55,3,1
1167,2016.0,NUTS,2016,ITI,1,27
1168,2016.0,NUTS,2016,ITI1,2,20
1169,2016.0,NUTS,2016,ITI14,3,19
1170,2016.0,NUTS,2016,ITI17,3,1
1171,2016.0,NUTS,2016,ITI2,2,2
1172,2016.0,NUTS,2016,ITI21,3,2
1173,2016.0,NUTS,2016,ITI4,2,5
1174,2016.0,NUTS,2016,ITI43,3,5
1175,2016.0,NUTS,2016,LU,0,4
1176,2016.0,NUTS,2016,LU0,1,4
1177,2016.0,NUTS,2016,LU00,2,4
1178,2016.0,NUTS,2016,LU000,3,4
1179,2016.0,NUTS,2016,NL,0,41
1180,2016.0,NUTS,2016,NL1,1,1
1181,2016.0,NUTS,2016,NL11,2,1
1182,2016.0,NUTS,2016,NL113,3,1
1183,2016.0,NUTS,2016,NL2,1,16
1184,2016.0,NUTS,2016,NL21,2,2
1185,2016.0,NUTS,2016,NL213,3,2
1186,2016.0,NUTS,2016,NL22,2,14
1187,2016.0,NUTS,2016,NL226,3,14
1188,2016.0,NUTS,2016,NL3,1,16
1189,2016.0,NUTS,2016,NL32,2,12
1190,2016.0,NUTS,2016,NL329,3,12
1191,2016.0,NUTS,2016,NL33,2,4
1192,2016.0,NUTS,2016,NL333,3,3
1193,2016.0,NUTS,2016,NL337,3,1
