year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_lq
1698,2013.0,NUTS,2013,SK041,3,0.0
1699,2013.0,NUTS,2013,SK042,3,0.0
1700,2013.0,NUTS,2013,TR100,3,2.3258385380522784
1701,2013.0,NUTS,2013,TR211,3,0.0
1702,2013.0,NUTS,2013,TR213,3,0.0
1703,2013.0,NUTS,2013,TR221,3,0.0
1704,2013.0,NUTS,2013,TR222,3,0.0
1705,2013.0,NUTS,2013,TR310,3,0.0
1706,2013.0,NUTS,2013,TR322,3,0.0
1707,2013.0,NUTS,2013,TR331,3,0.0
1708,2013.0,NUTS,2013,TR334,3,0.0
1709,2013.0,NUTS,2013,TR411,3,0.0
1710,2013.0,NUTS,2013,TR412,3,0.0
1711,2013.0,NUTS,2013,TR421,3,0.0
1712,2013.0,NUTS,2013,TR422,3,0.0
1713,2013.0,NUTS,2013,TR423,3,0.0
1714,2013.0,NUTS,2013,TR424,3,0.0
1715,2013.0,NUTS,2013,TR510,3,1.3866788031748
1716,2013.0,NUTS,2013,TR521,3,0.0
1717,2013.0,NUTS,2013,TR522,3,0.0
1718,2013.0,NUTS,2013,TR611,3,0.0
1719,2013.0,NUTS,2013,TR621,3,0.0
1720,2013.0,NUTS,2013,TR622,3,0.0
1721,2013.0,NUTS,2013,TR713,3,0.0
1722,2013.0,NUTS,2013,TR715,3,0.0
1723,2013.0,NUTS,2013,TR721,3,0.0
1724,2013.0,NUTS,2013,TR722,3,0.0
1725,2013.0,NUTS,2013,TR813,3,0.0
1726,2013.0,NUTS,2013,TR821,3,0.0
1727,2013.0,NUTS,2013,TR822,3,0.0
1728,2013.0,NUTS,2013,TR823,3,0.0
1729,2013.0,NUTS,2013,TR831,3,0.0
1730,2013.0,NUTS,2013,TR832,3,0.0
1731,2013.0,NUTS,2013,TR901,3,0.0
1732,2013.0,NUTS,2013,TR903,3,0.0
1733,2013.0,NUTS,2013,TRA11,3,0.0
1734,2013.0,NUTS,2013,TRA12,3,0.0
1735,2013.0,NUTS,2013,TRA22,3,0.0
1736,2013.0,NUTS,2013,TRB11,3,0.0
1737,2013.0,NUTS,2013,TRB12,3,0.0
1738,2013.0,NUTS,2013,TRB23,3,0.0
1739,2013.0,NUTS,2013,TRC11,3,0.0
1740,2013.0,NUTS,2013,TRC12,3,0.0
1741,2013.0,NUTS,2013,TRC21,3,0.0
1742,2013.0,NUTS,2013,UKC12,3,0.0
1743,2013.0,NUTS,2013,UKC14,3,0.19470490044577674
1744,2013.0,NUTS,2013,UKC22,3,1.42134577325417
1745,2013.0,NUTS,2013,UKD11,3,0.0
1746,2013.0,NUTS,2013,UKD33,3,0.9636242530536747
1747,2013.0,NUTS,2013,UKD34,3,17.056149279050043
1748,2013.0,NUTS,2013,UKD36,3,14.213457732541702
1749,2013.0,NUTS,2013,UKD44,3,0.3024139943093979
1750,2013.0,NUTS,2013,UKD45,3,0.0
1751,2013.0,NUTS,2013,UKD63,3,0.0
1752,2013.0,NUTS,2013,UKD71,3,0.0
1753,2013.0,NUTS,2013,UKD72,3,0.9040361808683768
1754,2013.0,NUTS,2013,UKE11,3,0.0
1755,2013.0,NUTS,2013,UKE21,3,1.6559368232087421
1756,2013.0,NUTS,2013,UKE32,3,1.7557800728433868
1757,2013.0,NUTS,2013,UKE41,3,10.660093299406276
1758,2013.0,NUTS,2013,UKE42,3,0.687747954800405
1759,2013.0,NUTS,2013,UKE44,3,42.6403731976251
1760,2013.0,NUTS,2013,UKF11,3,0.0
1761,2013.0,NUTS,2013,UKF14,3,5.561787808385883
1762,2013.0,NUTS,2013,UKF21,3,0.7146431262171806
1763,2013.0,NUTS,2013,UKF22,3,0.8883411082838564
1764,2013.0,NUTS,2013,UKG13,3,1.1696860478151525
1765,2013.0,NUTS,2013,UKG24,3,0.0
1766,2013.0,NUTS,2013,UKG31,3,1.3394881632761815
1767,2013.0,NUTS,2013,UKG33,3,0.0
1768,2013.0,NUTS,2013,UKG39,3,0.0
1769,2013.0,NUTS,2013,UKH12,3,1.4260994380476624
1770,2013.0,NUTS,2013,UKH15,3,0.0
1771,2013.0,NUTS,2013,UKH17,3,10.660093299406276
1772,2013.0,NUTS,2013,UKH21,3,14.213457732541702
1773,2013.0,NUTS,2013,UKH23,3,0.5801411319404777
1774,2013.0,NUTS,2013,UKH25,3,0.0
1775,2013.0,NUTS,2013,UKH34,3,0.0
1776,2013.0,NUTS,2013,UKI31,3,3.101118050736371
1777,2013.0,NUTS,2013,UKI32,3,0.25842650422803093
1778,2013.0,NUTS,2013,UKI33,3,0.40226767167570854
1779,2013.0,NUTS,2013,UKI34,3,0.0
1780,2013.0,NUTS,2013,UKI42,3,2.7362806330026808
1781,2013.0,NUTS,2013,UKI44,3,5.330046649703138
1782,2013.0,NUTS,2013,UKI51,3,0.0
1783,2013.0,NUTS,2013,UKI74,3,2.0304939617916715
1784,2013.0,NUTS,2013,UKI75,3,0.0
1785,2013.0,NUTS,2013,UKJ11,3,1.7766822165677127
1786,2013.0,NUTS,2013,UKJ12,3,0.0
1787,2013.0,NUTS,2013,UKJ14,3,1.0620757161770091
1788,2013.0,NUTS,2013,UKJ22,3,0.0
1789,2013.0,NUTS,2013,UKJ25,3,1.144708005305372
1790,2013.0,NUTS,2013,UKJ31,3,0.6364234805615688
1791,2013.0,NUTS,2013,UKJ32,3,1.2623794696665327
1792,2013.0,NUTS,2013,UKJ36,3,0.0
1793,2013.0,NUTS,2013,UKJ37,3,0.0
1794,2013.0,NUTS,2013,UKJ44,3,1.1221150841480292
1795,2013.0,NUTS,2013,UKK11,3,1.0072529101801206
1796,2013.0,NUTS,2013,UKK12,3,1.8743021185769277
1797,2013.0,NUTS,2013,UKK14,3,2.665023324851569
1798,2013.0,NUTS,2013,UKK41,3,0.0
1799,2013.0,NUTS,2013,UKK43,3,0.4634823173654903
1800,2013.0,NUTS,2013,UKL14,3,7.106728866270851
1801,2013.0,NUTS,2013,UKL18,3,0.7896365406967613
1802,2013.0,NUTS,2013,UKL22,3,0.7569297017329901
1803,2013.0,NUTS,2013,UKM21,3,6.091481885375015
1804,2013.0,NUTS,2013,UKM22,3,0.0
1805,2013.0,NUTS,2013,UKM23,3,0.0
1806,2013.0,NUTS,2013,UKM25,3,2.164079090856913
1807,2013.0,NUTS,2013,UKM34,3,0.34112298558100085
1808,2013.0,NUTS,2013,UKM35,3,0.0
1809,2013.0,NUTS,2013,UKM50,3,3.2181413734056683
1810,2013.0,NUTS,2013,UKM63,3,0.0
1811,2013.0,NUTS,2013,UKN01,3,0.0
1812,2013.0,NUTS,2013,UKN05,3,0.0
1813,2014.0,NUTS,2013,AT,0,1.7971777406503022
1814,2014.0,NUTS,2013,BE,0,1.0989502720098077
1815,2014.0,NUTS,2013,BG,0,0.0
1816,2014.0,NUTS,2013,CH,0,1.1852749920153307
1817,2014.0,NUTS,2013,CY,0,1.6844347009082368
1818,2014.0,NUTS,2013,CZ,0,0.8154960009097457
1819,2014.0,NUTS,2013,DE,0,0.750462586321067
1820,2014.0,NUTS,2013,DK,0,0.6830581661163322
1821,2014.0,NUTS,2013,EE,0,0.716928818981605
1822,2014.0,NUTS,2013,EL,0,1.255201742557826
1823,2014.0,NUTS,2013,ES,0,0.6992568586071752
1824,2014.0,NUTS,2013,FI,0,1.2392626728110598
1825,2014.0,NUTS,2013,FR,0,1.3367257358293767
1826,2014.0,NUTS,2013,HR,0,0.5194514197411628
1827,2014.0,NUTS,2013,HU,0,0.63319990581587
1828,2014.0,NUTS,2013,IE,0,1.8909730157334974
1829,2014.0,NUTS,2013,IS,0,1.2633260256811776
1830,2014.0,NUTS,2013,IT,0,0.7682287203044119
1831,2014.0,NUTS,2013,LT,0,0.0
1832,2014.0,NUTS,2013,LU,0,1.9135673624288425
1833,2014.0,NUTS,2013,LV,0,1.8858345021037868
1834,2014.0,NUTS,2013,ME,0,0.0
1835,2014.0,NUTS,2013,MT,0,0.0
1836,2014.0,NUTS,2013,NL,0,1.2944636827358287
1837,2014.0,NUTS,2013,NO,0,0.591466275659824
1838,2014.0,NUTS,2013,PL,0,0.5431031633833331
1839,2014.0,NUTS,2013,PT,0,1.6682382133995035
1840,2014.0,NUTS,2013,RO,0,0.20753202654730668
1841,2014.0,NUTS,2013,SE,0,1.064564851093201
1842,2014.0,NUTS,2013,SI,0,1.307764629599611
1843,2014.0,NUTS,2013,SK,0,0.14267826825127333
1844,2014.0,NUTS,2013,TR,0,0.8762463343108504
1845,2014.0,NUTS,2013,UK,0,1.2039874054513426
1846,2014.0,NUTS,2013,AT1,1,1.9256023772868853
1847,2014.0,NUTS,2013,AT2,1,1.2115696521895838
1848,2014.0,NUTS,2013,AT3,1,1.7349677419354836
1849,2014.0,NUTS,2013,BE1,1,0.9783652680087316
1850,2014.0,NUTS,2013,BE2,1,1.2502539160288966
1851,2014.0,NUTS,2013,BE3,1,1.0502226040771694
1852,2014.0,NUTS,2013,BG3,1,0.0
1853,2014.0,NUTS,2013,BG4,1,0.0
1854,2014.0,NUTS,2013,CH0,1,1.1852749920153307
1855,2014.0,NUTS,2013,CY0,1,1.6844347009082368
1856,2014.0,NUTS,2013,CZ0,1,0.8154960009097457
1857,2014.0,NUTS,2013,DE1,1,0.6517534718014589
1858,2014.0,NUTS,2013,DE2,1,0.6145236077180036
1859,2014.0,NUTS,2013,DE3,1,1.502727965455931
1860,2014.0,NUTS,2013,DE4,1,1.9715542521994136
1861,2014.0,NUTS,2013,DE5,1,4.180645161290323
1862,2014.0,NUTS,2013,DE6,1,0.6341256366723259
1863,2014.0,NUTS,2013,DE7,1,0.32984177603336196
1864,2014.0,NUTS,2013,DE8,1,4.565704584040747
1865,2014.0,NUTS,2013,DE9,1,0.5909290674167179
1866,2014.0,NUTS,2013,DEA,1,0.45355513341736636
1867,2014.0,NUTS,2013,DEB,1,1.2048387096774194
1868,2014.0,NUTS,2013,DEC,1,1.4458064516129032
1869,2014.0,NUTS,2013,DED,1,1.2499767593195128
1870,2014.0,NUTS,2013,DEE,1,0.8851876234364714
1871,2014.0,NUTS,2013,DEF,1,0.0
1872,2014.0,NUTS,2013,DEG,1,0.0
1873,2014.0,NUTS,2013,DK0,1,0.6830581661163322
1874,2014.0,NUTS,2013,EE0,1,0.716928818981605
1875,2014.0,NUTS,2013,EL3,1,1.120366623021069
1876,2014.0,NUTS,2013,EL4,1,0.6995837669094693
1877,2014.0,NUTS,2013,EL5,1,1.4458064516129032
1878,2014.0,NUTS,2013,EL6,1,3.855483870967742
1879,2014.0,NUTS,2013,ES1,1,1.6333378323660412
1880,2014.0,NUTS,2013,ES2,1,0.8504743833017077
1881,2014.0,NUTS,2013,ES3,1,0.47533362792752987
1882,2014.0,NUTS,2013,ES4,1,0.5289535798583792
1883,2014.0,NUTS,2013,ES5,1,0.9527279507738206
1884,2014.0,NUTS,2013,ES6,1,1.0794482557290905
1885,2014.0,NUTS,2013,ES7,1,0.0
1886,2014.0,NUTS,2013,FI1,1,1.2392626728110598
1887,2014.0,NUTS,2013,FR1,1,1.6644163618224144
1888,2014.0,NUTS,2013,FR2,1,0.2201735713116096
1889,2014.0,NUTS,2013,FR3,1,3.71778801843318
1890,2014.0,NUTS,2013,FR4,1,1.0205692599620493
1891,2014.0,NUTS,2013,FR5,1,1.3888288574606706
1892,2014.0,NUTS,2013,FR6,1,0.4053662948447392
1893,2014.0,NUTS,2013,FR7,1,0.5460779763286144
1894,2014.0,NUTS,2013,FR8,1,0.7862391579768053
1895,2014.0,NUTS,2013,FRA,1,0.0
1896,2014.0,NUTS,2013,HR0,1,0.5194514197411628
1897,2014.0,NUTS,2013,HU1,1,0.41178031849734587
1898,2014.0,NUTS,2013,HU2,1,1.4956618464961067
1899,2014.0,NUTS,2013,HU3,1,1.3470246443598477
1900,2014.0,NUTS,2013,IE0,1,1.8909730157334974
1901,2014.0,NUTS,2013,IS0,1,1.2633260256811776
1902,2014.0,NUTS,2013,ITC,1,0.7216371956386645
1903,2014.0,NUTS,2013,ITF,1,0.1992688830706911
1904,2014.0,NUTS,2013,ITG,1,2.6868969454753064
1905,2014.0,NUTS,2013,ITH,1,0.6704691036017031
1906,2014.0,NUTS,2013,ITI,1,0.8482858233858517
1907,2014.0,NUTS,2013,LT0,1,0.0
1908,2014.0,NUTS,2013,LU0,1,1.9135673624288425
1909,2014.0,NUTS,2013,LV0,1,1.8858345021037868
1910,2014.0,NUTS,2013,ME0,1,0.0
1911,2014.0,NUTS,2013,MT0,1,0.0
1912,2014.0,NUTS,2013,NL1,1,0.2492769744160178
1913,2014.0,NUTS,2013,NL2,1,1.8304705534181709
1914,2014.0,NUTS,2013,NL3,1,1.2039586229647257
1915,2014.0,NUTS,2013,NL4,1,1.3813437435792069
1916,2014.0,NUTS,2013,NO0,1,0.591466275659824
1917,2014.0,NUTS,2013,PL1,1,0.4575336872192732
1918,2014.0,NUTS,2013,PL2,1,0.8762463343108505
1919,2014.0,NUTS,2013,PL3,1,0.0
1920,2014.0,NUTS,2013,PL4,1,0.4766394895427154
1921,2014.0,NUTS,2013,PL5,1,0.929447004608295
1922,2014.0,NUTS,2013,PL6,1,0.0
1923,2014.0,NUTS,2013,PT1,1,1.676649498509081
1924,2014.0,NUTS,2013,PT2,1,0.0
1925,2014.0,NUTS,2013,PT3,1,0.0
1926,2014.0,NUTS,2013,RO1,1,0.0
1927,2014.0,NUTS,2013,RO2,1,0.0
1928,2014.0,NUTS,2013,RO3,1,0.26774193548387093
1929,2014.0,NUTS,2013,RO4,1,0.0
1930,2014.0,NUTS,2013,SE1,1,1.5241935483870968
1931,2014.0,NUTS,2013,SE2,1,0.2427660086663457
1932,2014.0,NUTS,2013,SE3,1,0.7609507640067911
1933,2014.0,NUTS,2013,SI0,1,1.307764629599611
1934,2014.0,NUTS,2013,SK0,1,0.14267826825127333
1935,2014.0,NUTS,2013,TR1,1,0.23319458896982312
1936,2014.0,NUTS,2013,TR2,1,0.0
1937,2014.0,NUTS,2013,TR3,1,0.0
1938,2014.0,NUTS,2013,TR4,1,0.0
1939,2014.0,NUTS,2013,TR5,1,2.001885856079405
1940,2014.0,NUTS,2013,TR6,1,0.0
1941,2014.0,NUTS,2013,TR7,1,0.0
1942,2014.0,NUTS,2013,TR8,1,4.565704584040747
1943,2014.0,NUTS,2013,TR9,1,0.0
1944,2014.0,NUTS,2013,TRA,1,0.0
1945,2014.0,NUTS,2013,TRB,1,0.0
1946,2014.0,NUTS,2013,TRC,1,0.0
1947,2014.0,NUTS,2013,UKC,1,0.4138758926372815
1948,2014.0,NUTS,2013,UKD,1,0.9248228901575074
1949,2014.0,NUTS,2013,UKE,1,0.8261751152073733
1950,2014.0,NUTS,2013,UKF,1,2.1835978445412265
1951,2014.0,NUTS,2013,UKG,1,0.4754783702015638
1952,2014.0,NUTS,2013,UKH,1,1.4865489030292607
1953,2014.0,NUTS,2013,UKI,1,1.0920331971269766
1954,2014.0,NUTS,2013,UKJ,1,1.7592937793787453
1955,2014.0,NUTS,2013,UKK,1,1.070967741935484
1956,2014.0,NUTS,2013,UKL,1,1.0804959246929169
1957,2014.0,NUTS,2013,UKM,1,1.0994276369582994
1958,2014.0,NUTS,2013,UKN,1,0.6638907175773535
1959,2014.0,NUTS,2013,AT12,2,6.052213053263316
1960,2014.0,NUTS,2013,AT13,2,1.4901563427666733
1961,2014.0,NUTS,2013,AT21,2,0.0
1962,2014.0,NUTS,2013,AT22,2,1.2757115749525616
1963,2014.0,NUTS,2013,AT31,2,0.7229032258064516
1964,2014.0,NUTS,2013,AT32,2,1.9715542521994136
1965,2014.0,NUTS,2013,AT33,2,2.3572931276297333
1966,2014.0,NUTS,2013,AT34,2,0.0
1967,2014.0,NUTS,2013,BE10,2,0.9783652680087316
1968,2014.0,NUTS,2013,BE21,2,0.5388098577439391
1969,2014.0,NUTS,2013,BE22,2,6.1963133640553
1970,2014.0,NUTS,2013,BE23,2,1.6139234808702174
1971,2014.0,NUTS,2013,BE24,2,0.0
1972,2014.0,NUTS,2013,BE31,2,0.2798335067637877
1973,2014.0,NUTS,2013,BE32,2,2.8916129032258064
1974,2014.0,NUTS,2013,BE33,2,1.0953079178885632
1975,2014.0,NUTS,2013,BG32,2,0.0
1976,2014.0,NUTS,2013,BG33,2,0.0
1977,2014.0,NUTS,2013,BG41,2,0.0
1978,2014.0,NUTS,2013,CH01,2,1.369711375212224
1979,2014.0,NUTS,2013,CH02,2,0.38047538200339553
1980,2014.0,NUTS,2013,CH03,2,0.3872695852534562
1981,2014.0,NUTS,2013,CH04,2,1.0372089761570829
1982,2014.0,NUTS,2013,CH05,2,0.0
1983,2014.0,NUTS,2013,CH06,2,0.0
1984,2014.0,NUTS,2013,CH07,2,30.361935483870965
1985,2014.0,NUTS,2013,CY00,2,1.6844347009082368
1986,2014.0,NUTS,2013,CZ01,2,0.2830289954217755
1987,2014.0,NUTS,2013,CZ03,2,0.0
1988,2014.0,NUTS,2013,CZ05,2,0.0
1989,2014.0,NUTS,2013,CZ06,2,2.470681910984075
1990,2014.0,NUTS,2013,CZ07,2,4.197502601456816
1991,2014.0,NUTS,2013,CZ08,2,0.0
1992,2014.0,NUTS,2013,DE11,2,0.28916129032258064
1993,2014.0,NUTS,2013,DE12,2,0.4928885630498534
1994,2014.0,NUTS,2013,DE13,2,1.89613960867266
1995,2014.0,NUTS,2013,DE14,2,0.4211086752270592
1996,2014.0,NUTS,2013,DE21,2,0.6249883796597565
1997,2014.0,NUTS,2013,DE22,2,6.1963133640553
1998,2014.0,NUTS,2013,DE23,2,0.0
1999,2014.0,NUTS,2013,DE24,2,0.5941670349094123
2000,2014.0,NUTS,2013,DE25,2,0.7351558228540186
2001,2014.0,NUTS,2013,DE26,2,0.0
2002,2014.0,NUTS,2013,DE27,2,0.0
2003,2014.0,NUTS,2013,DE30,2,1.502727965455931
2004,2014.0,NUTS,2013,DE40,2,1.9715542521994136
2005,2014.0,NUTS,2013,DE50,2,4.180645161290323
2006,2014.0,NUTS,2013,DE60,2,0.6341256366723259
2007,2014.0,NUTS,2013,DE71,2,0.3624584419085273
2008,2014.0,NUTS,2013,DE72,2,0.0
2009,2014.0,NUTS,2013,DE73,2,0.7110523532522475
2010,2014.0,NUTS,2013,DE80,2,4.565704584040747
2011,2014.0,NUTS,2013,DE91,2,0.9388353581901969
2012,2014.0,NUTS,2013,DE92,2,0.0
2013,2014.0,NUTS,2013,DE94,2,0.0
2014,2014.0,NUTS,2013,DEA1,2,0.0
2015,2014.0,NUTS,2013,DEA2,2,0.5154827756175037
2016,2014.0,NUTS,2013,DEA3,2,1.4703116457080372
2017,2014.0,NUTS,2013,DEA4,2,0.2383197447713577
2018,2014.0,NUTS,2013,DEA5,2,0.3201047494345911
2019,2014.0,NUTS,2013,DEB2,2,2.8916129032258064
2020,2014.0,NUTS,2013,DEB3,2,1.0514956011730205
2021,2014.0,NUTS,2013,DEC0,2,1.4458064516129032
2022,2014.0,NUTS,2013,DED2,2,0.0
2023,2014.0,NUTS,2013,DED4,2,1.4814715063965231
2024,2014.0,NUTS,2013,DED5,2,0.9747009786154404
2025,2014.0,NUTS,2013,DEE0,2,0.8851876234364714
2026,2014.0,NUTS,2013,DEF0,2,0.0
2027,2014.0,NUTS,2013,DEG0,2,0.0
2028,2014.0,NUTS,2013,DK01,2,0.8596687009590236
2029,2014.0,NUTS,2013,DK02,2,0.0
2030,2014.0,NUTS,2013,DK03,2,0.7229032258064516
2031,2014.0,NUTS,2013,DK04,2,0.0
2032,2014.0,NUTS,2013,DK05,2,2.4096774193548387
2033,2014.0,NUTS,2013,EE00,2,0.716928818981605
2034,2014.0,NUTS,2013,EL30,2,1.120366623021069
2035,2014.0,NUTS,2013,EL41,2,2.065437788018433
2036,2014.0,NUTS,2013,EL43,2,0.5257478005865103
2037,2014.0,NUTS,2013,EL51,2,0.0
2038,2014.0,NUTS,2013,EL52,2,1.734967741935484
2039,2014.0,NUTS,2013,EL53,2,0.0
2040,2014.0,NUTS,2013,EL54,2,1.0579071597167584
2041,2014.0,NUTS,2013,EL62,2,0.0
2042,2014.0,NUTS,2013,EL63,2,4.130875576036866
2043,2014.0,NUTS,2013,EL65,2,0.0
2044,2014.0,NUTS,2013,ES11,2,1.6899036447423545
2045,2014.0,NUTS,2013,ES12,2,2.602451612903226
2046,2014.0,NUTS,2013,ES13,2,0.0
2047,2014.0,NUTS,2013,ES21,2,0.8851876234364713
2048,2014.0,NUTS,2013,ES22,2,0.0
2049,2014.0,NUTS,2013,ES23,2,0.0
2050,2014.0,NUTS,2013,ES24,2,0.9638709677419355
2051,2014.0,NUTS,2013,ES30,2,0.47533362792752987
2052,2014.0,NUTS,2013,ES41,2,0.4252371916508539
2053,2014.0,NUTS,2013,ES42,2,0.0
2054,2014.0,NUTS,2013,ES43,2,1.4956618464961067
2055,2014.0,NUTS,2013,ES51,2,1.333383888467596
2056,2014.0,NUTS,2013,ES52,2,0.29110197012340333
2057,2014.0,NUTS,2013,ES53,2,0.0
2058,2014.0,NUTS,2013,ES61,2,0.5707130730050933
2059,2014.0,NUTS,2013,ES62,2,2.200140252454418
2060,2014.0,NUTS,2013,ES70,2,0.0
2061,2014.0,NUTS,2013,FI19,2,0.8943132690389092
2062,2014.0,NUTS,2013,FI1B,2,1.7121392190152802
2063,2014.0,NUTS,2013,FI1C,2,1.3639683505782105
2064,2014.0,NUTS,2013,FI1D,2,0.9857771260997068
2065,2014.0,NUTS,2013,FR10,2,1.6644163618224144
2066,2014.0,NUTS,2013,FR21,2,0.0
2067,2014.0,NUTS,2013,FR22,2,0.0
2068,2014.0,NUTS,2013,FR23,2,0.0
2069,2014.0,NUTS,2013,FR24,2,0.4873504893077202
2070,2014.0,NUTS,2013,FR25,2,0.0
2071,2014.0,NUTS,2013,FR26,2,0.0
2072,2014.0,NUTS,2013,FR30,2,3.71778801843318
2073,2014.0,NUTS,2013,FR41,2,2.2129690585911783
2074,2014.0,NUTS,2013,FR42,2,0.2201735713116096
2075,2014.0,NUTS,2013,FR43,2,1.927741935483871
2076,2014.0,NUTS,2013,FR51,2,1.3055777322256985
2077,2014.0,NUTS,2013,FR52,2,2.0903225806451613
2078,2014.0,NUTS,2013,FR53,2,0.0
2079,2014.0,NUTS,2013,FR61,2,0.2745202123315639
2080,2014.0,NUTS,2013,FR62,2,0.9429172510518934
2081,2014.0,NUTS,2013,FR63,2,0.0
2082,2014.0,NUTS,2013,FR71,2,0.5460779763286144
2083,2014.0,NUTS,2013,FR81,2,0.9638709677419355
2084,2014.0,NUTS,2013,FR82,2,0.7407357531982616
2085,2014.0,NUTS,2013,FRA4,2,0.0
2086,2014.0,NUTS,2013,HR03,2,0.6378557874762808
2087,2014.0,NUTS,2013,HR04,2,0.43812316715542526
2088,2014.0,NUTS,2013,HU10,2,0.41178031849734587
2089,2014.0,NUTS,2013,HU21,2,3.6145161290322583
2090,2014.0,NUTS,2013,HU22,2,0.0
2091,2014.0,NUTS,2013,HU23,2,0.0
2092,2014.0,NUTS,2013,HU31,2,0.0
2093,2014.0,NUTS,2013,HU32,2,1.9715542521994136
2094,2014.0,NUTS,2013,HU33,2,0.61963133640553
2095,2014.0,NUTS,2013,IE01,2,0.0
2096,2014.0,NUTS,2013,IE02,2,2.0778056789646513
2097,2014.0,NUTS,2013,IS00,2,1.2633260256811776
2098,2014.0,NUTS,2013,ITC1,2,0.9429172510518934
2099,2014.0,NUTS,2013,ITC3,2,1.213264155199639
2100,2014.0,NUTS,2013,ITC4,2,0.4811717192372578
2101,2014.0,NUTS,2013,ITF1,2,1.422104706504495
2102,2014.0,NUTS,2013,ITF3,2,0.0
2103,2014.0,NUTS,2013,ITF4,2,0.0
2104,2014.0,NUTS,2013,ITF5,2,0.0
2105,2014.0,NUTS,2013,ITF6,2,2.551423149905123
2106,2014.0,NUTS,2013,ITG1,2,2.84420941300899
2107,2014.0,NUTS,2013,ITG2,2,2.502357320099256
2108,2014.0,NUTS,2013,ITH1,2,14.458064516129033
2109,2014.0,NUTS,2013,ITH2,2,3.2679186920017673
2110,2014.0,NUTS,2013,ITH3,2,0.5139122458339703
2111,2014.0,NUTS,2013,ITH4,2,0.14362315744499038
2112,2014.0,NUTS,2013,ITH5,2,0.34838709677419355
2113,2014.0,NUTS,2013,ITI1,2,1.3973644828732956
2114,2014.0,NUTS,2013,ITI2,2,0.4766394895427154
2115,2014.0,NUTS,2013,ITI3,2,0.688479262672811
2116,2014.0,NUTS,2013,ITI4,2,0.470993217208547
2117,2014.0,NUTS,2013,LT00,2,0.0
2118,2014.0,NUTS,2013,LU00,2,1.9135673624288425
2119,2014.0,NUTS,2013,LV00,2,1.8858345021037868
2120,2014.0,NUTS,2013,ME00,2,0.0
2121,2014.0,NUTS,2013,MT00,2,0.0
2122,2014.0,NUTS,2013,NL11,2,0.33110071410982517
2123,2014.0,NUTS,2013,NL13,2,0.0
2124,2014.0,NUTS,2013,NL21,2,0.0
2125,2014.0,NUTS,2013,NL22,2,1.9992113258775612
2126,2014.0,NUTS,2013,NL31,2,0.41308755760368665
2127,2014.0,NUTS,2013,NL32,2,1.768805765271105
2128,2014.0,NUTS,2013,NL33,2,0.9476714556790459
2129,2014.0,NUTS,2013,NL41,2,0.916356201726488
2130,2014.0,NUTS,2013,NL42,2,5.783225806451613
2131,2014.0,NUTS,2013,NO01,2,0.6571847507331379
2132,2014.0,NUTS,2013,NO03,2,0.0
2133,2014.0,NUTS,2013,NO04,2,0.0
2134,2014.0,NUTS,2013,NO05,2,0.8762463343108505
2135,2014.0,NUTS,2013,NO06,2,0.3707196029776675
2136,2014.0,NUTS,2013,PL11,2,0.8132661290322581
2137,2014.0,NUTS,2013,PL12,2,0.38530374979531684
2138,2014.0,NUTS,2013,PL21,2,0.6397373679703112
2139,2014.0,NUTS,2013,PL22,2,2.2828522920203733
2140,2014.0,NUTS,2013,PL31,2,0.0
2141,2014.0,NUTS,2013,PL32,2,0.0
2142,2014.0,NUTS,2013,PL33,2,0.0
2143,2014.0,NUTS,2013,PL34,2,0.0
2144,2014.0,NUTS,2013,PL41,2,0.9228551818805765
2145,2014.0,NUTS,2013,PL42,2,0.0
2146,2014.0,NUTS,2013,PL43,2,0.0
2147,2014.0,NUTS,2013,PL51,2,0.9567836812144213
2148,2014.0,NUTS,2013,PL52,2,0.0
2149,2014.0,NUTS,2013,PL61,2,0.0
2150,2014.0,NUTS,2013,PL63,2,0.0
2151,2014.0,NUTS,2013,PT11,2,1.6236329135759875
2152,2014.0,NUTS,2013,PT16,2,0.26774193548387093
2153,2014.0,NUTS,2013,PT17,2,2.666446324695928
2154,2014.0,NUTS,2013,PT18,2,0.0
2155,2014.0,NUTS,2013,PT20,2,0.0
2156,2014.0,NUTS,2013,PT30,2,0.0
2157,2014.0,NUTS,2013,RO11,2,0.0
2158,2014.0,NUTS,2013,RO21,2,0.0
2159,2014.0,NUTS,2013,RO32,2,0.26774193548387093
2160,2014.0,NUTS,2013,RO41,2,0.0
2161,2014.0,NUTS,2013,RO42,2,0.0
2162,2014.0,NUTS,2013,SE11,2,1.2868434386083432
2163,2014.0,NUTS,2013,SE12,2,1.845710363761153
2164,2014.0,NUTS,2013,SE21,2,1.3991675338189387
2165,2014.0,NUTS,2013,SE22,2,0.0
2166,2014.0,NUTS,2013,SE23,2,0.2762687487158414
2167,2014.0,NUTS,2013,SE31,2,0.0
2168,2014.0,NUTS,2013,SE32,2,0.0
2169,2014.0,NUTS,2013,SE33,2,0.8851876234364714
2170,2014.0,NUTS,2013,SI03,2,4.33741935483871
2171,2014.0,NUTS,2013,SI04,2,0.5455873402312842
2172,2014.0,NUTS,2013,SK01,2,0.0
2173,2014.0,NUTS,2013,SK02,2,0.0
2174,2014.0,NUTS,2013,SK03,2,0.0
