,year,nuts_id,nuts_year_spec,cord_count
196,2004.0,CH0,2016,29
197,2004.0,CZ0,2016,2
198,2004.0,DE1,2016,6
199,2004.0,DE2,2016,16
200,2004.0,DE3,2016,10
201,2004.0,DE5,2016,1
202,2004.0,DE6,2016,4
203,2004.0,DE7,2016,17
204,2004.0,DE8,2016,1
205,2004.0,DE9,2016,8
206,2004.0,DEA,2016,2
207,2004.0,DEF,2016,2
208,2004.0,DK0,2016,8
209,2004.0,EL3,2016,5
210,2004.0,EL5,2016,5
211,2004.0,EL6,2016,1
212,2004.0,ES1,2016,2
213,2004.0,ES2,2016,1
214,2004.0,ES3,2016,15
215,2004.0,ES5,2016,7
216,2004.0,ES7,2016,1
217,2004.0,FI1,2016,8
218,2004.0,FR1,2016,9
219,2004.0,FRB,2016,1
220,2004.0,FRJ,2016,1
221,2004.0,FRK,2016,8
222,2004.0,FRL,2016,2
223,2004.0,HU1,2016,2
224,2004.0,IS0,2016,1
225,2004.0,ITC,2016,10
226,2004.0,ITF,2016,9
227,2004.0,ITG,2016,2
228,2004.0,ITH,2016,5
229,2004.0,ITI,2016,12
230,2004.0,LV0,2016,1
231,2004.0,NL1,2016,2
232,2004.0,NL2,2016,3
233,2004.0,NL3,2016,39
234,2004.0,NO0,2016,6
235,2004.0,PL4,2016,1
236,2004.0,PL9,2016,1
237,2004.0,PT1,2016,2
238,2004.0,RS1,2016,1
239,2004.0,SE1,2016,13
240,2004.0,SE2,2016,6
241,2004.0,SI0,2016,1
242,2004.0,TR4,2016,1
243,2004.0,TR5,2016,1
244,2004.0,UKC,2016,3
245,2004.0,UKD,2016,14
246,2004.0,UKE,2016,5
247,2004.0,UKF,2016,5
248,2004.0,UKG,2016,7
249,2004.0,UKH,2016,21
250,2004.0,UKI,2016,48
251,2004.0,UKJ,2016,36
252,2004.0,UKK,2016,12
253,2004.0,UKL,2016,8
254,2004.0,UKM,2016,11
255,2004.0,UKN,2016,2
256,2005.0,AT1,2016,11
257,2005.0,AT2,2016,1
258,2005.0,AT3,2016,2
259,2005.0,BE2,2016,20
260,2005.0,BE3,2016,1
261,2005.0,BG4,2016,2
262,2005.0,CH0,2016,41
263,2005.0,CZ0,2016,4
264,2005.0,DE1,2016,9
265,2005.0,DE2,2016,26
266,2005.0,DE3,2016,22
267,2005.0,DE6,2016,5
268,2005.0,DE7,2016,24
269,2005.0,DE8,2016,2
270,2005.0,DE9,2016,3
271,2005.0,DEA,2016,6
272,2005.0,DEC,2016,3
273,2005.0,DED,2016,5
274,2005.0,DEE,2016,1
275,2005.0,DEF,2016,6
276,2005.0,DK0,2016,9
277,2005.0,EL3,2016,2
278,2005.0,EL5,2016,5
279,2005.0,ES1,2016,2
280,2005.0,ES3,2016,25
281,2005.0,ES4,2016,1
282,2005.0,ES5,2016,8
283,2005.0,ES6,2016,3
284,2005.0,ES7,2016,1
285,2005.0,FI1,2016,21
286,2005.0,FR1,2016,14
287,2005.0,FRE,2016,1
288,2005.0,FRK,2016,3
289,2005.0,FRL,2016,2
290,2005.0,HU3,2016,1
291,2005.0,IE0,2016,3
292,2005.0,IS0,2016,1
293,2005.0,ITC,2016,19
294,2005.0,ITF,2016,6
295,2005.0,ITG,2016,3
296,2005.0,ITH,2016,10
297,2005.0,ITI,2016,11
298,2005.0,NL2,2016,6
299,2005.0,NL3,2016,63
300,2005.0,NL4,2016,2
301,2005.0,NO0,2016,8
302,2005.0,PL2,2016,4
303,2005.0,PL9,2016,6
304,2005.0,PT1,2016,2
305,2005.0,SE1,2016,20
306,2005.0,SE2,2016,1
307,2005.0,SE3,2016,3
308,2005.0,TR5,2016,1
309,2005.0,TR7,2016,1
310,2005.0,TRB,2016,1
311,2005.0,UKC,2016,1
312,2005.0,UKD,2016,14
313,2005.0,UKE,2016,11
314,2005.0,UKF,2016,13
315,2005.0,UKG,2016,8
316,2005.0,UKH,2016,18
317,2005.0,UKI,2016,60
318,2005.0,UKJ,2016,21
319,2005.0,UKK,2016,11
320,2005.0,UKL,2016,8
321,2005.0,UKM,2016,29
322,2005.0,UKN,2016,3
323,2006.0,AT1,2016,21
324,2006.0,AT3,2016,2
325,2006.0,BE1,2016,3
326,2006.0,BE2,2016,19
327,2006.0,BE3,2016,3
328,2006.0,CH0,2016,45
329,2006.0,CZ0,2016,8
330,2006.0,DE1,2016,13
331,2006.0,DE2,2016,53
332,2006.0,DE3,2016,26
333,2006.0,DE4,2016,1
334,2006.0,DE6,2016,5
335,2006.0,DE7,2016,26
336,2006.0,DE8,2016,3
337,2006.0,DE9,2016,12
338,2006.0,DEA,2016,8
339,2006.0,DED,2016,7
340,2006.0,DEE,2016,7
341,2006.0,DEF,2016,5
342,2006.0,DK0,2016,10
343,2006.0,EE0,2016,2
344,2006.0,EL3,2016,3
345,2006.0,EL4,2016,1
346,2006.0,EL5,2016,6
347,2006.0,EL6,2016,3
348,2006.0,ES2,2016,2
349,2006.0,ES3,2016,25
350,2006.0,ES4,2016,1
351,2006.0,ES5,2016,15
352,2006.0,ES6,2016,3
353,2006.0,ES7,2016,1
354,2006.0,FI1,2016,19
355,2006.0,FR1,2016,14
356,2006.0,FRF,2016,1
357,2006.0,FRG,2016,1
358,2006.0,FRI,2016,3
359,2006.0,FRJ,2016,6
360,2006.0,FRK,2016,6
361,2006.0,FRL,2016,5
362,2006.0,HU1,2016,2
363,2006.0,HU2,2016,2
364,2006.0,HU3,2016,1
365,2006.0,IE0,2016,12
366,2006.0,IS0,2016,2
367,2006.0,ITC,2016,13
368,2006.0,ITF,2016,17
369,2006.0,ITH,2016,8
370,2006.0,ITI,2016,26
371,2006.0,NL1,2016,3
372,2006.0,NL2,2016,15
373,2006.0,NL3,2016,87
374,2006.0,NL4,2016,7
375,2006.0,NO0,2016,6
376,2006.0,PL4,2016,1
377,2006.0,PL7,2016,1
378,2006.0,PL9,2016,4
379,2006.0,PT1,2016,3
380,2006.0,PT3,2016,1
381,2006.0,RS1,2016,1
382,2006.0,SE1,2016,38
383,2006.0,SE2,2016,6
384,2006.0,SE3,2016,3
385,2006.0,SI0,2016,2
386,2006.0,SK0,2016,1
387,2006.0,TR3,2016,1
388,2006.0,TR8,2016,1
389,2006.0,TRB,2016,1
390,2006.0,UKC,2016,10
391,2006.0,UKD,2016,13
392,2006.0,UKE,2016,27
393,2006.0,UKF,2016,8
394,2006.0,UKG,2016,6
395,2006.0,UKH,2016,29
396,2006.0,UKI,2016,59
397,2006.0,UKJ,2016,65
398,2006.0,UKK,2016,16
399,2006.0,UKL,2016,5
400,2006.0,UKM,2016,27
401,2006.0,UKN,2016,8
402,2007.0,AT1,2016,19
403,2007.0,AT2,2016,2
404,2007.0,AT3,2016,1
405,2007.0,BE1,2016,2
406,2007.0,BE2,2016,21
407,2007.0,BE3,2016,4
408,2007.0,CH0,2016,40
409,2007.0,CZ0,2016,5
410,2007.0,DE1,2016,22
411,2007.0,DE2,2016,25
412,2007.0,DE3,2016,28
413,2007.0,DE5,2016,2
414,2007.0,DE6,2016,5
415,2007.0,DE7,2016,19
416,2007.0,DE8,2016,2
417,2007.0,DE9,2016,5
418,2007.0,DEA,2016,16
419,2007.0,DEC,2016,1
420,2007.0,DED,2016,6
421,2007.0,DEE,2016,1
422,2007.0,DEF,2016,3
423,2007.0,DK0,2016,18
424,2007.0,EE0,2016,1
425,2007.0,EL3,2016,5
426,2007.0,EL4,2016,1
427,2007.0,EL5,2016,7
428,2007.0,ES1,2016,3
429,2007.0,ES2,2016,4
430,2007.0,ES3,2016,25
431,2007.0,ES4,2016,7
432,2007.0,ES5,2016,12
433,2007.0,ES6,2016,4
434,2007.0,FI1,2016,22
435,2007.0,FR1,2016,21
436,2007.0,FRB,2016,1
437,2007.0,FRF,2016,3
438,2007.0,FRJ,2016,6
439,2007.0,FRK,2016,7
440,2007.0,FRL,2016,1
441,2007.0,HU1,2016,6
442,2007.0,HU3,2016,1
443,2007.0,IE0,2016,3
444,2007.0,IS0,2016,1
445,2007.0,ITC,2016,20
446,2007.0,ITF,2016,13
447,2007.0,ITG,2016,3
448,2007.0,ITH,2016,10
449,2007.0,ITI,2016,14
450,2007.0,LT0,2016,1
451,2007.0,NL1,2016,3
452,2007.0,NL2,2016,7
453,2007.0,NL3,2016,66
454,2007.0,NL4,2016,3
455,2007.0,NO0,2016,4
456,2007.0,PL2,2016,1
457,2007.0,PL4,2016,3
458,2007.0,PL5,2016,1
459,2007.0,PL6,2016,2
460,2007.0,PL8,2016,1
461,2007.0,PL9,2016,6
462,2007.0,PT1,2016,4
463,2007.0,RS1,2016,3
464,2007.0,SE1,2016,19
465,2007.0,SE2,2016,5
466,2007.0,SE3,2016,2
467,2007.0,SI0,2016,1
468,2007.0,SK0,2016,1
469,2007.0,TR1,2016,1
470,2007.0,TR3,2016,1
471,2007.0,TR4,2016,2
472,2007.0,TR5,2016,2
473,2007.0,UKC,2016,3
474,2007.0,UKD,2016,17
475,2007.0,UKE,2016,22
476,2007.0,UKF,2016,10
477,2007.0,UKG,2016,9
478,2007.0,UKH,2016,24
479,2007.0,UKI,2016,48
480,2007.0,UKJ,2016,35
481,2007.0,UKK,2016,21
482,2007.0,UKL,2016,10
483,2007.0,UKM,2016,24
484,2007.0,UKN,2016,7
485,2008.0,AT1,2016,25
486,2008.0,AT2,2016,2
487,2008.0,AT3,2016,3
488,2008.0,BE1,2016,5
489,2008.0,BE2,2016,29
490,2008.0,BE3,2016,4
491,2008.0,BG4,2016,1
492,2008.0,CH0,2016,48
493,2008.0,CZ0,2016,13
494,2008.0,DE1,2016,19
495,2008.0,DE2,2016,31
496,2008.0,DE3,2016,21
497,2008.0,DE5,2016,1
498,2008.0,DE6,2016,6
499,2008.0,DE7,2016,17
500,2008.0,DE8,2016,3
501,2008.0,DE9,2016,12
502,2008.0,DEA,2016,17
503,2008.0,DED,2016,7
504,2008.0,DEE,2016,2
505,2008.0,DEF,2016,5
506,2008.0,DK0,2016,45
507,2008.0,EE0,2016,3
508,2008.0,EL3,2016,4
509,2008.0,EL4,2016,1
510,2008.0,EL5,2016,8
511,2008.0,EL6,2016,3
512,2008.0,ES1,2016,6
513,2008.0,ES2,2016,2
514,2008.0,ES3,2016,35
515,2008.0,ES4,2016,9
516,2008.0,ES5,2016,20
517,2008.0,ES6,2016,3
518,2008.0,FI1,2016,26
519,2008.0,FR1,2016,20
520,2008.0,FRB,2016,1
521,2008.0,FRC,2016,1
522,2008.0,FRF,2016,1
523,2008.0,FRG,2016,1
524,2008.0,FRJ,2016,4
525,2008.0,FRK,2016,3
526,2008.0,FRL,2016,4
527,2008.0,HR0,2016,3
528,2008.0,HU1,2016,4
529,2008.0,HU3,2016,1
530,2008.0,IE0,2016,8
531,2008.0,IS0,2016,4
532,2008.0,ITC,2016,29
533,2008.0,ITF,2016,12
534,2008.0,ITG,2016,5
535,2008.0,ITH,2016,15
536,2008.0,ITI,2016,28
537,2008.0,LT0,2016,1
538,2008.0,LV0,2016,1
539,2008.0,NL1,2016,9
540,2008.0,NL2,2016,21
541,2008.0,NL3,2016,77
542,2008.0,NL4,2016,1
543,2008.0,NO0,2016,8
544,2008.0,PL2,2016,3
545,2008.0,PL4,2016,1
546,2008.0,PL6,2016,1
547,2008.0,PL9,2016,9
548,2008.0,PT1,2016,4
549,2008.0,RS1,2016,1
550,2008.0,RS2,2016,1
551,2008.0,SE1,2016,38
552,2008.0,SE2,2016,13
553,2008.0,SE3,2016,4
554,2008.0,SI0,2016,2
555,2008.0,SK0,2016,1
556,2008.0,TR1,2016,1
557,2008.0,TR4,2016,2
558,2008.0,TR5,2016,4
559,2008.0,TR6,2016,1
560,2008.0,UKC,2016,4
561,2008.0,UKD,2016,16
562,2008.0,UKE,2016,24
563,2008.0,UKF,2016,8
564,2008.0,UKG,2016,11
565,2008.0,UKH,2016,30
566,2008.0,UKI,2016,72
567,2008.0,UKJ,2016,33
568,2008.0,UKK,2016,18
569,2008.0,UKL,2016,9
570,2008.0,UKM,2016,35
571,2008.0,UKN,2016,5
572,2009.0,AT1,2016,12
573,2009.0,AT2,2016,2
574,2009.0,AT3,2016,1
575,2009.0,BE1,2016,3
576,2009.0,BE2,2016,18
577,2009.0,BE3,2016,7
578,2009.0,CH0,2016,54
579,2009.0,CZ0,2016,9
580,2009.0,DE1,2016,23
581,2009.0,DE2,2016,28
582,2009.0,DE3,2016,33
583,2009.0,DE5,2016,1
584,2009.0,DE6,2016,9
585,2009.0,DE7,2016,15
586,2009.0,DE8,2016,4
587,2009.0,DE9,2016,18
588,2009.0,DEA,2016,26
589,2009.0,DEB,2016,1
590,2009.0,DEC,2016,2
591,2009.0,DED,2016,5
592,2009.0,DEE,2016,3
593,2009.0,DEF,2016,3
594,2009.0,DK0,2016,23
595,2009.0,EE0,2016,4
596,2009.0,EL3,2016,10
597,2009.0,EL4,2016,3
598,2009.0,EL5,2016,9
599,2009.0,ES1,2016,13
600,2009.0,ES2,2016,3
601,2009.0,ES3,2016,21
602,2009.0,ES4,2016,9
603,2009.0,ES5,2016,23
604,2009.0,ES6,2016,1
605,2009.0,ES7,2016,1
606,2009.0,FI1,2016,22
607,2009.0,FR1,2016,24
608,2009.0,FRD,2016,1
609,2009.0,FRF,2016,2
610,2009.0,FRI,2016,1
611,2009.0,FRJ,2016,5
612,2009.0,FRK,2016,8
613,2009.0,FRL,2016,2
614,2009.0,HU1,2016,6
615,2009.0,HU3,2016,2
616,2009.0,IE0,2016,16
617,2009.0,IS0,2016,3
618,2009.0,ITC,2016,36
619,2009.0,ITF,2016,13
620,2009.0,ITG,2016,1
621,2009.0,ITH,2016,8
622,2009.0,ITI,2016,15
623,2009.0,LT0,2016,1
624,2009.0,LU0,2016,2
625,2009.0,LV0,2016,1
626,2009.0,NL1,2016,10
627,2009.0,NL2,2016,36
628,2009.0,NL3,2016,113
629,2009.0,NL4,2016,5
630,2009.0,NO0,2016,13
631,2009.0,PL6,2016,1
632,2009.0,PL7,2016,2
633,2009.0,PL9,2016,5
634,2009.0,PT1,2016,6
635,2009.0,RO1,2016,1
636,2009.0,RO3,2016,1
637,2009.0,RS1,2016,2
638,2009.0,SE1,2016,35
639,2009.0,SE2,2016,4
640,2009.0,SE3,2016,2
641,2009.0,SI0,2016,1
642,2009.0,SK0,2016,3
643,2009.0,TR1,2016,1
644,2009.0,TR4,2016,1
645,2009.0,TR5,2016,4
646,2009.0,TR6,2016,1
647,2009.0,TR7,2016,1
648,2009.0,TR8,2016,1
649,2009.0,TRC,2016,1
650,2009.0,UKC,2016,5
651,2009.0,UKD,2016,17
652,2009.0,UKE,2016,14
653,2009.0,UKF,2016,9
654,2009.0,UKG,2016,10
655,2009.0,UKH,2016,37
656,2009.0,UKI,2016,64
657,2009.0,UKJ,2016,46
658,2009.0,UKK,2016,15
659,2009.0,UKL,2016,6
660,2009.0,UKM,2016,27
661,2009.0,UKN,2016,7
662,2010.0,AT1,2016,25
663,2010.0,AT2,2016,4
664,2010.0,AT3,2016,3
665,2010.0,BE1,2016,8
666,2010.0,BE2,2016,26
667,2010.0,BE3,2016,4
668,2010.0,CH0,2016,81
669,2010.0,CZ0,2016,20
670,2010.0,DE1,2016,17
671,2010.0,DE2,2016,33
672,2010.0,DE3,2016,32
673,2010.0,DE4,2016,1
674,2010.0,DE5,2016,1
675,2010.0,DE6,2016,10
676,2010.0,DE7,2016,24
677,2010.0,DE8,2016,3
678,2010.0,DE9,2016,14
679,2010.0,DEA,2016,23
680,2010.0,DEB,2016,1
681,2010.0,DEC,2016,1
682,2010.0,DED,2016,10
683,2010.0,DEE,2016,3
684,2010.0,DEF,2016,5
685,2010.0,DK0,2016,27
686,2010.0,EE0,2016,1
687,2010.0,EL3,2016,11
688,2010.0,EL4,2016,2
689,2010.0,EL5,2016,7
690,2010.0,EL6,2016,3
691,2010.0,ES1,2016,2
692,2010.0,ES2,2016,3
693,2010.0,ES3,2016,29
694,2010.0,ES4,2016,6
695,2010.0,ES5,2016,20
696,2010.0,ES6,2016,2
697,2010.0,ES7,2016,2
698,2010.0,FI1,2016,17
699,2010.0,FR1,2016,22
700,2010.0,FRB,2016,1
701,2010.0,FRC,2016,1
702,2010.0,FRD,2016,1
703,2010.0,FRE,2016,3
704,2010.0,FRF,2016,3
705,2010.0,FRG,2016,3
706,2010.0,FRH,2016,1
707,2010.0,FRI,2016,2
708,2010.0,FRJ,2016,5
709,2010.0,FRK,2016,4
710,2010.0,FRL,2016,7
711,2010.0,FRY,2016,1
712,2010.0,HR0,2016,3
713,2010.0,HU1,2016,7
714,2010.0,HU3,2016,1
715,2010.0,IE0,2016,17
716,2010.0,IS0,2016,3
717,2010.0,ITC,2016,40
718,2010.0,ITF,2016,14
719,2010.0,ITG,2016,4
720,2010.0,ITH,2016,18
721,2010.0,ITI,2016,35
722,2010.0,LT0,2016,1
723,2010.0,LV0,2016,1
724,2010.0,NL1,2016,4
725,2010.0,NL2,2016,25
726,2010.0,NL3,2016,96
727,2010.0,NL4,2016,6
728,2010.0,NO0,2016,35
729,2010.0,PL2,2016,2
730,2010.0,PL4,2016,2
731,2010.0,PL5,2016,1
732,2010.0,PL6,2016,1
733,2010.0,PL8,2016,2
734,2010.0,PL9,2016,8
735,2010.0,PT1,2016,10
736,2010.0,RO3,2016,1
737,2010.0,RS2,2016,1
738,2010.0,SE1,2016,49
739,2010.0,SE2,2016,15
740,2010.0,SE3,2016,2
741,2010.0,SI0,2016,10
742,2010.0,SK0,2016,5
743,2010.0,TR1,2016,3
744,2010.0,TR3,2016,2
745,2010.0,TR4,2016,2
746,2010.0,TR5,2016,6
747,2010.0,UKC,2016,7
748,2010.0,UKD,2016,17
749,2010.0,UKE,2016,23
750,2010.0,UKF,2016,12
751,2010.0,UKG,2016,12
752,2010.0,UKH,2016,20
753,2010.0,UKI,2016,76
754,2010.0,UKJ,2016,40
755,2010.0,UKK,2016,21
756,2010.0,UKL,2016,10
757,2010.0,UKM,2016,43
758,2010.0,UKN,2016,3
759,2011.0,AT1,2016,15
760,2011.0,AT2,2016,4
761,2011.0,AT3,2016,3
762,2011.0,BE1,2016,10
763,2011.0,BE2,2016,41
764,2011.0,BE3,2016,7
765,2011.0,BG4,2016,3
766,2011.0,CH0,2016,91
767,2011.0,CY0,2016,1
768,2011.0,CZ0,2016,7
769,2011.0,DE1,2016,28
770,2011.0,DE2,2016,43
771,2011.0,DE3,2016,26
772,2011.0,DE5,2016,1
773,2011.0,DE6,2016,2
774,2011.0,DE7,2016,31
775,2011.0,DE8,2016,4
776,2011.0,DE9,2016,22
777,2011.0,DEA,2016,28
778,2011.0,DEB,2016,1
779,2011.0,DEC,2016,1
780,2011.0,DED,2016,9
781,2011.0,DEE,2016,8
782,2011.0,DEF,2016,3
783,2011.0,DK0,2016,45
784,2011.0,EE0,2016,2
785,2011.0,EL3,2016,11
786,2011.0,EL4,2016,1
787,2011.0,EL5,2016,10
788,2011.0,EL6,2016,3
789,2011.0,ES1,2016,1
790,2011.0,ES2,2016,6
791,2011.0,ES3,2016,47
792,2011.0,ES4,2016,11
793,2011.0,ES5,2016,34
794,2011.0,ES6,2016,2
795,2011.0,ES7,2016,5
796,2011.0,FI1,2016,14
797,2011.0,FR1,2016,35
798,2011.0,FRB,2016,2
799,2011.0,FRC,2016,2
800,2011.0,FRD,2016,5
801,2011.0,FRE,2016,3
802,2011.0,FRF,2016,3
803,2011.0,FRG,2016,1
804,2011.0,FRH,2016,1
805,2011.0,FRI,2016,2
806,2011.0,FRJ,2016,8
807,2011.0,FRK,2016,11
808,2011.0,FRL,2016,8
809,2011.0,FRY,2016,4
810,2011.0,HR0,2016,3
811,2011.0,HU1,2016,10
812,2011.0,IE0,2016,16
813,2011.0,IS0,2016,2
814,2011.0,ITC,2016,47
815,2011.0,ITF,2016,22
816,2011.0,ITG,2016,7
817,2011.0,ITH,2016,22
818,2011.0,ITI,2016,18
819,2011.0,LT0,2016,1
820,2011.0,LU0,2016,5
821,2011.0,LV0,2016,1
822,2011.0,ME0,2016,1
823,2011.0,NL1,2016,4
824,2011.0,NL2,2016,36
825,2011.0,NL3,2016,102
826,2011.0,NL4,2016,10
827,2011.0,NO0,2016,27
828,2011.0,PL2,2016,5
829,2011.0,PL4,2016,2
830,2011.0,PL5,2016,2
831,2011.0,PL6,2016,3
832,2011.0,PL7,2016,1
833,2011.0,PL8,2016,2
834,2011.0,PL9,2016,14
835,2011.0,PT1,2016,8
836,2011.0,RS1,2016,1
837,2011.0,SE1,2016,40
838,2011.0,SE2,2016,14
839,2011.0,SE3,2016,4
840,2011.0,SI0,2016,9
841,2011.0,SK0,2016,1
842,2011.0,TR1,2016,9
843,2011.0,TR3,2016,1
844,2011.0,TR4,2016,2
845,2011.0,TR5,2016,11
846,2011.0,TR7,2016,2
847,2011.0,TR8,2016,3
848,2011.0,TRC,2016,2
849,2011.0,UKC,2016,12
850,2011.0,UKD,2016,22
851,2011.0,UKE,2016,19
852,2011.0,UKF,2016,11
853,2011.0,UKG,2016,14
854,2011.0,UKH,2016,28
855,2011.0,UKI,2016,85
856,2011.0,UKJ,2016,51
857,2011.0,UKK,2016,19
858,2011.0,UKL,2016,14
859,2011.0,UKM,2016,44
860,2011.0,UKN,2016,3
861,2012.0,AT1,2016,23
862,2012.0,AT2,2016,5
863,2012.0,AT3,2016,5
864,2012.0,BE1,2016,5
865,2012.0,BE2,2016,47
866,2012.0,BE3,2016,6
867,2012.0,CH0,2016,91
868,2012.0,CY0,2016,1
869,2012.0,CZ0,2016,15
