,year,nuts_id,nuts_year_spec,artificial_intelligence_count
182,2009.0,RS,2016,1
183,2009.0,SE,2016,7
184,2009.0,SI,2016,2
185,2009.0,SK,2016,1
186,2009.0,TR,2016,4
187,2009.0,UK,2016,65
188,2010.0,AT,2016,5
189,2010.0,BE,2016,5
190,2010.0,BG,2016,1
191,2010.0,CH,2016,15
192,2010.0,DE,2016,57
193,2010.0,DK,2016,2
194,2010.0,EE,2016,1
195,2010.0,EL,2016,11
196,2010.0,ES,2016,24
197,2010.0,FI,2016,4
198,2010.0,FR,2016,67
199,2010.0,HU,2016,5
200,2010.0,IE,2016,4
201,2010.0,IS,2016,2
202,2010.0,IT,2016,34
203,2010.0,LU,2016,1
204,2010.0,MT,2016,1
205,2010.0,NL,2016,17
206,2010.0,PL,2016,11
207,2010.0,PT,2016,8
208,2010.0,RO,2016,2
209,2010.0,RS,2016,3
210,2010.0,SE,2016,6
211,2010.0,SI,2016,1
212,2010.0,TR,2016,4
213,2010.0,UK,2016,118
214,2011.0,AT,2016,30
215,2011.0,BE,2016,12
216,2011.0,CH,2016,32
217,2011.0,CZ,2016,2
218,2011.0,DE,2016,107
219,2011.0,DK,2016,8
220,2011.0,EL,2016,14
221,2011.0,ES,2016,35
222,2011.0,FI,2016,10
223,2011.0,FR,2016,111
224,2011.0,HU,2016,4
225,2011.0,IE,2016,8
226,2011.0,IS,2016,1
227,2011.0,IT,2016,58
228,2011.0,LU,2016,3
229,2011.0,NL,2016,28
230,2011.0,NO,2016,1
231,2011.0,PL,2016,7
232,2011.0,PT,2016,13
233,2011.0,RO,2016,5
234,2011.0,RS,2016,6
235,2011.0,SE,2016,10
236,2011.0,SI,2016,3
237,2011.0,SK,2016,1
238,2011.0,TR,2016,7
239,2011.0,UK,2016,128
240,2012.0,AT,2016,27
241,2012.0,BE,2016,23
242,2012.0,BG,2016,1
243,2012.0,CH,2016,55
244,2012.0,CZ,2016,12
245,2012.0,DE,2016,120
246,2012.0,DK,2016,16
247,2012.0,EE,2016,1
248,2012.0,EL,2016,10
249,2012.0,ES,2016,37
250,2012.0,FI,2016,42
251,2012.0,FR,2016,168
252,2012.0,HR,2016,2
253,2012.0,HU,2016,7
254,2012.0,IE,2016,4
255,2012.0,IS,2016,2
256,2012.0,IT,2016,56
257,2012.0,LU,2016,4
258,2012.0,LV,2016,1
259,2012.0,NL,2016,47
260,2012.0,NO,2016,4
261,2012.0,PL,2016,8
262,2012.0,PT,2016,7
263,2012.0,RO,2016,5
264,2012.0,RS,2016,2
265,2012.0,SE,2016,16
266,2012.0,SI,2016,4
267,2012.0,TR,2016,5
268,2012.0,UK,2016,158
269,2013.0,AT,2016,23
270,2013.0,BE,2016,43
271,2013.0,BG,2016,2
272,2013.0,CH,2016,64
273,2013.0,CZ,2016,12
274,2013.0,DE,2016,172
275,2013.0,DK,2016,38
276,2013.0,EL,2016,14
277,2013.0,ES,2016,50
278,2013.0,FI,2016,32
279,2013.0,FR,2016,218
280,2013.0,HR,2016,6
281,2013.0,HU,2016,5
282,2013.0,IE,2016,7
283,2013.0,IS,2016,2
284,2013.0,IT,2016,93
285,2013.0,LU,2016,2
286,2013.0,LV,2016,1
287,2013.0,MK,2016,1
288,2013.0,MT,2016,2
289,2013.0,NL,2016,68
290,2013.0,NO,2016,9
291,2013.0,PL,2016,16
292,2013.0,PT,2016,14
293,2013.0,RO,2016,6
294,2013.0,SE,2016,27
295,2013.0,SI,2016,5
296,2013.0,SK,2016,1
297,2013.0,TR,2016,12
298,2013.0,UK,2016,246
299,2014.0,AT,2016,52
300,2014.0,BE,2016,32
301,2014.0,CH,2016,69
302,2014.0,CY,2016,4
303,2014.0,CZ,2016,16
304,2014.0,DE,2016,177
305,2014.0,DK,2016,14
306,2014.0,EE,2016,2
307,2014.0,EL,2016,15
308,2014.0,ES,2016,69
309,2014.0,FI,2016,36
310,2014.0,FR,2016,183
311,2014.0,HR,2016,2
312,2014.0,HU,2016,12
313,2014.0,IE,2016,16
314,2014.0,IS,2016,3
315,2014.0,IT,2016,101
316,2014.0,LU,2016,6
317,2014.0,LV,2016,1
318,2014.0,NL,2016,67
319,2014.0,NO,2016,6
320,2014.0,PL,2016,22
321,2014.0,PT,2016,23
322,2014.0,RO,2016,1
323,2014.0,RS,2016,2
324,2014.0,SE,2016,39
325,2014.0,SI,2016,6
326,2014.0,SK,2016,1
327,2014.0,TR,2016,11
328,2014.0,UK,2016,275
329,2015.0,AT,2016,33
330,2015.0,BE,2016,35
331,2015.0,BG,2016,6
332,2015.0,CH,2016,98
333,2015.0,CY,2016,1
334,2015.0,CZ,2016,33
335,2015.0,DE,2016,231
336,2015.0,DK,2016,29
337,2015.0,EE,2016,1
338,2015.0,EL,2016,14
339,2015.0,ES,2016,86
340,2015.0,FI,2016,34
341,2015.0,FR,2016,206
342,2015.0,HU,2016,6
343,2015.0,IE,2016,6
344,2015.0,IS,2016,1
345,2015.0,IT,2016,137
346,2015.0,LU,2016,5
347,2015.0,NL,2016,74
348,2015.0,NO,2016,4
349,2015.0,PL,2016,31
350,2015.0,PT,2016,8
351,2015.0,RO,2016,4
352,2015.0,RS,2016,1
353,2015.0,SE,2016,59
354,2015.0,SI,2016,4
355,2015.0,SK,2016,1
356,2015.0,TR,2016,17
357,2015.0,UK,2016,333
358,2016.0,AT,2016,57
359,2016.0,BE,2016,34
360,2016.0,BG,2016,1
361,2016.0,CH,2016,166
362,2016.0,CY,2016,5
363,2016.0,CZ,2016,43
364,2016.0,DE,2016,356
365,2016.0,DK,2016,36
366,2016.0,EE,2016,4
367,2016.0,EL,2016,21
368,2016.0,ES,2016,98
369,2016.0,FI,2016,56
370,2016.0,FR,2016,290
371,2016.0,HR,2016,1
372,2016.0,HU,2016,16
373,2016.0,IE,2016,23
374,2016.0,IS,2016,3
375,2016.0,IT,2016,217
376,2016.0,LU,2016,14
377,2016.0,LV,2016,1
378,2016.0,NL,2016,164
379,2016.0,NO,2016,17
380,2016.0,PL,2016,49
381,2016.0,PT,2016,16
382,2016.0,RO,2016,5
383,2016.0,RS,2016,4
384,2016.0,SE,2016,68
385,2016.0,SI,2016,10
386,2016.0,SK,2016,2
387,2016.0,TR,2016,19
388,2016.0,UK,2016,537
389,2017.0,AT,2016,86
390,2017.0,BE,2016,42
391,2017.0,BG,2016,7
392,2017.0,CH,2016,267
393,2017.0,CY,2016,3
394,2017.0,CZ,2016,83
395,2017.0,DE,2016,602
396,2017.0,DK,2016,58
397,2017.0,EE,2016,2
398,2017.0,EL,2016,28
399,2017.0,ES,2016,149
400,2017.0,FI,2016,56
401,2017.0,FR,2016,322
402,2017.0,HR,2016,2
403,2017.0,HU,2016,13
404,2017.0,IE,2016,31
405,2017.0,IS,2016,3
406,2017.0,IT,2016,262
407,2017.0,LI,2016,1
408,2017.0,LU,2016,15
409,2017.0,MT,2016,4
410,2017.0,NL,2016,206
411,2017.0,NO,2016,29
412,2017.0,PL,2016,60
413,2017.0,PT,2016,28
414,2017.0,RO,2016,10
415,2017.0,RS,2016,3
416,2017.0,SE,2016,78
417,2017.0,SI,2016,16
418,2017.0,SK,2016,3
419,2017.0,TR,2016,34
420,2017.0,UK,2016,648
421,2018.0,AT,2016,92
422,2018.0,BE,2016,53
423,2018.0,BG,2016,5
424,2018.0,CH,2016,317
425,2018.0,CY,2016,8
426,2018.0,CZ,2016,83
427,2018.0,DE,2016,734
428,2018.0,DK,2016,69
429,2018.0,EE,2016,3
430,2018.0,EL,2016,40
431,2018.0,ES,2016,190
432,2018.0,FI,2016,52
433,2018.0,FR,2016,406
434,2018.0,HR,2016,4
435,2018.0,HU,2016,11
436,2018.0,IE,2016,38
437,2018.0,IS,2016,2
438,2018.0,IT,2016,320
439,2018.0,LT,2016,2
440,2018.0,LU,2016,12
441,2018.0,MK,2016,1
442,2018.0,MT,2016,7
443,2018.0,NL,2016,234
444,2018.0,NO,2016,42
445,2018.0,PL,2016,61
446,2018.0,PT,2016,25
447,2018.0,RO,2016,14
448,2018.0,RS,2016,7
449,2018.0,SE,2016,82
450,2018.0,SI,2016,12
451,2018.0,SK,2016,3
452,2018.0,TR,2016,39
453,2018.0,UK,2016,879
454,2019.0,AT,2016,122
455,2019.0,BE,2016,68
456,2019.0,BG,2016,8
457,2019.0,CH,2016,450
458,2019.0,CY,2016,7
459,2019.0,CZ,2016,177
460,2019.0,DE,2016,1126
461,2019.0,DK,2016,130
462,2019.0,EE,2016,9
463,2019.0,EL,2016,50
464,2019.0,ES,2016,211
465,2019.0,FI,2016,39
466,2019.0,FR,2016,348
467,2019.0,HR,2016,2
468,2019.0,HU,2016,30
469,2019.0,IE,2016,49
470,2019.0,IS,2016,12
471,2019.0,IT,2016,510
472,2019.0,LT,2016,1
473,2019.0,LU,2016,11
474,2019.0,MK,2016,3
475,2019.0,MT,2016,6
476,2019.0,NL,2016,354
477,2019.0,NO,2016,79
478,2019.0,PL,2016,71
479,2019.0,PT,2016,51
480,2019.0,RO,2016,15
481,2019.0,RS,2016,6
482,2019.0,SE,2016,149
483,2019.0,SI,2016,18
484,2019.0,SK,2016,5
485,2019.0,TR,2016,66
486,2019.0,UK,2016,1281
487,2020.0,AT,2016,185
488,2020.0,BE,2016,65
489,2020.0,BG,2016,1
490,2020.0,CH,2016,503
491,2020.0,CY,2016,15
492,2020.0,CZ,2016,214
493,2020.0,DE,2016,1418
494,2020.0,DK,2016,156
495,2020.0,EE,2016,13
496,2020.0,EL,2016,72
497,2020.0,ES,2016,331
498,2020.0,FI,2016,45
499,2020.0,FR,2016,489
500,2020.0,HR,2016,15
501,2020.0,HU,2016,31
502,2020.0,IE,2016,69
503,2020.0,IS,2016,6
504,2020.0,IT,2016,585
505,2020.0,LT,2016,4
506,2020.0,LU,2016,21
507,2020.0,LV,2016,1
508,2020.0,MT,2016,6
509,2020.0,NL,2016,481
510,2020.0,NO,2016,96
511,2020.0,PL,2016,76
512,2020.0,PT,2016,58
513,2020.0,RO,2016,19
514,2020.0,RS,2016,11
515,2020.0,SE,2016,212
516,2020.0,SI,2016,16
517,2020.0,SK,2016,4
518,2020.0,TR,2016,80
519,2020.0,UK,2016,1582
520,2021.0,AT,2016,41
521,2021.0,BE,2016,14
522,2021.0,CH,2016,100
523,2021.0,CY,2016,6
524,2021.0,CZ,2016,49
525,2021.0,DE,2016,276
526,2021.0,DK,2016,26
527,2021.0,EE,2016,1
528,2021.0,EL,2016,17
529,2021.0,ES,2016,48
530,2021.0,FI,2016,9
531,2021.0,FR,2016,92
532,2021.0,HU,2016,10
533,2021.0,IE,2016,17
534,2021.0,IS,2016,2
535,2021.0,IT,2016,99
536,2021.0,LU,2016,7
537,2021.0,MK,2016,1
538,2021.0,MT,2016,4
539,2021.0,NL,2016,104
540,2021.0,NO,2016,17
541,2021.0,PL,2016,16
542,2021.0,PT,2016,17
543,2021.0,RO,2016,1
544,2021.0,RS,2016,1
545,2021.0,SE,2016,46
546,2021.0,SI,2016,3
547,2021.0,SK,2016,3
548,2021.0,TR,2016,17
549,2021.0,UK,2016,326
