year,region_type,region_year_spec,region_id,region_level,cord_count
2424,2014,NUTS,2013,DE712,3,13
2425,2014,NUTS,2013,DE718,3,5
2426,2014,NUTS,2013,DE71C,3,1
2427,2014,NUTS,2013,DE72,2,18
2428,2014,NUTS,2013,DE721,3,10
2429,2014,NUTS,2013,DE724,3,8
2430,2014,NUTS,2013,DE73,2,4
2431,2014,NUTS,2013,DE731,3,4
2432,2014,NUTS,2013,DE8,1,7
2433,2014,NUTS,2013,DE80,2,7
2434,2014,NUTS,2013,DE803,3,3
2435,2014,NUTS,2013,DE80N,3,4
2436,2014,NUTS,2013,DE9,1,36
2437,2014,NUTS,2013,DE91,2,15
2438,2014,NUTS,2013,DE911,3,1
2439,2014,NUTS,2013,DE915,3,14
2440,2014,NUTS,2013,DE92,2,21
2441,2014,NUTS,2013,DE929,3,21
2442,2014,NUTS,2013,DEA,1,73
2443,2014,NUTS,2013,DEA1,2,9
2444,2014,NUTS,2013,DEA13,3,9
2445,2014,NUTS,2013,DEA2,2,53
2446,2014,NUTS,2013,DEA22,3,38
2447,2014,NUTS,2013,DEA23,3,5
2448,2014,NUTS,2013,DEA2D,3,10
2449,2014,NUTS,2013,DEA3,2,4
2450,2014,NUTS,2013,DEA33,3,4
2451,2014,NUTS,2013,DEA5,2,7
2452,2014,NUTS,2013,DEA51,3,3
2453,2014,NUTS,2013,DEA56,3,4
2454,2014,NUTS,2013,DEC,1,5
2455,2014,NUTS,2013,DEC0,2,5
2456,2014,NUTS,2013,DEC01,3,5
2457,2014,NUTS,2013,DED,1,17
2458,2014,NUTS,2013,DED4,2,12
2459,2014,NUTS,2013,DED41,3,12
2460,2014,NUTS,2013,DED5,2,5
2461,2014,NUTS,2013,DED51,3,5
2462,2014,NUTS,2013,DEE,1,11
2463,2014,NUTS,2013,DEE0,2,11
2464,2014,NUTS,2013,DEE02,3,4
2465,2014,NUTS,2013,DEE03,3,7
2466,2014,NUTS,2013,DEF,1,8
2467,2014,NUTS,2013,DEF0,2,8
2468,2014,NUTS,2013,DEF03,3,8
2469,2014,NUTS,2013,DK,0,73
2470,2014,NUTS,2013,DK0,1,73
2471,2014,NUTS,2013,DK01,2,49
2472,2014,NUTS,2013,DK011,3,39
2473,2014,NUTS,2013,DK012,3,10
2474,2014,NUTS,2013,DK03,2,5
2475,2014,NUTS,2013,DK031,3,5
2476,2014,NUTS,2013,DK04,2,18
2477,2014,NUTS,2013,DK042,3,18
2478,2014,NUTS,2013,DK05,2,1
2479,2014,NUTS,2013,DK050,3,1
2480,2014,NUTS,2013,EE,0,6
2481,2014,NUTS,2013,EE0,1,6
2482,2014,NUTS,2013,EE00,2,6
2483,2014,NUTS,2013,EE001,3,2
2484,2014,NUTS,2013,EE008,3,4
2485,2014,NUTS,2013,EL,0,40
2486,2014,NUTS,2013,EL3,1,23
2487,2014,NUTS,2013,EL30,2,23
2488,2014,NUTS,2013,EL301,3,1
2489,2014,NUTS,2013,EL302,3,1
2490,2014,NUTS,2013,EL303,3,20
2491,2014,NUTS,2013,EL304,3,1
2492,2014,NUTS,2013,EL4,1,5
2493,2014,NUTS,2013,EL41,2,2
2494,2014,NUTS,2013,EL411,3,2
2495,2014,NUTS,2013,EL43,2,3
2496,2014,NUTS,2013,EL433,3,3
2497,2014,NUTS,2013,EL5,1,10
2498,2014,NUTS,2013,EL51,2,1
2499,2014,NUTS,2013,EL512,3,1
2500,2014,NUTS,2013,EL52,2,6
2501,2014,NUTS,2013,EL522,3,6
2502,2014,NUTS,2013,EL54,2,3
2503,2014,NUTS,2013,EL543,3,3
2504,2014,NUTS,2013,EL6,1,2
2505,2014,NUTS,2013,EL63,2,2
2506,2014,NUTS,2013,EL632,3,2
2507,2014,NUTS,2013,ES,0,164
2508,2014,NUTS,2013,ES1,1,7
2509,2014,NUTS,2013,ES11,2,4
2510,2014,NUTS,2013,ES111,3,3
2511,2014,NUTS,2013,ES114,3,1
2512,2014,NUTS,2013,ES12,2,1
2513,2014,NUTS,2013,ES120,3,1
2514,2014,NUTS,2013,ES13,2,2
2515,2014,NUTS,2013,ES130,3,2
2516,2014,NUTS,2013,ES2,1,14
2517,2014,NUTS,2013,ES21,2,7
2518,2014,NUTS,2013,ES213,3,7
2519,2014,NUTS,2013,ES22,2,3
2520,2014,NUTS,2013,ES220,3,3
2521,2014,NUTS,2013,ES24,2,4
2522,2014,NUTS,2013,ES243,3,4
2523,2014,NUTS,2013,ES3,1,59
2524,2014,NUTS,2013,ES30,2,59
2525,2014,NUTS,2013,ES300,3,59
2526,2014,NUTS,2013,ES4,1,19
2527,2014,NUTS,2013,ES41,2,16
2528,2014,NUTS,2013,ES413,3,12
2529,2014,NUTS,2013,ES415,3,2
2530,2014,NUTS,2013,ES418,3,2
2531,2014,NUTS,2013,ES42,2,1
2532,2014,NUTS,2013,ES421,3,1
2533,2014,NUTS,2013,ES43,2,2
2534,2014,NUTS,2013,ES432,3,2
2535,2014,NUTS,2013,ES5,1,59
2536,2014,NUTS,2013,ES51,2,48
2537,2014,NUTS,2013,ES511,3,48
2538,2014,NUTS,2013,ES52,2,11
2539,2014,NUTS,2013,ES521,3,3
2540,2014,NUTS,2013,ES522,3,3
2541,2014,NUTS,2013,ES523,3,5
2542,2014,NUTS,2013,ES6,1,1
2543,2014,NUTS,2013,ES62,2,1
2544,2014,NUTS,2013,ES620,3,1
2545,2014,NUTS,2013,ES7,1,5
2546,2014,NUTS,2013,ES70,2,5
2547,2014,NUTS,2013,ES705,3,2
2548,2014,NUTS,2013,ES709,3,3
2549,2014,NUTS,2013,FI,0,43
2550,2014,NUTS,2013,FI1,1,43
2551,2014,NUTS,2013,FI19,2,1
2552,2014,NUTS,2013,FI193,3,1
2553,2014,NUTS,2013,FI1B,2,11
2554,2014,NUTS,2013,FI1B1,3,11
2555,2014,NUTS,2013,FI1C,2,19
2556,2014,NUTS,2013,FI1C1,3,19
2557,2014,NUTS,2013,FI1D,2,12
2558,2014,NUTS,2013,FI1D2,3,5
2559,2014,NUTS,2013,FI1D6,3,7
2560,2014,NUTS,2013,FR,0,171
2561,2014,NUTS,2013,FR1,1,69
2562,2014,NUTS,2013,FR10,2,69
2563,2014,NUTS,2013,FR101,3,20
2564,2014,NUTS,2013,FR103,3,5
2565,2014,NUTS,2013,FR104,3,25
2566,2014,NUTS,2013,FR105,3,1
2567,2014,NUTS,2013,FR107,3,18
2568,2014,NUTS,2013,FR2,1,10
2569,2014,NUTS,2013,FR21,2,1
2570,2014,NUTS,2013,FR213,3,1
2571,2014,NUTS,2013,FR22,2,1
2572,2014,NUTS,2013,FR223,3,1
2573,2014,NUTS,2013,FR23,2,2
2574,2014,NUTS,2013,FR232,3,2
2575,2014,NUTS,2013,FR24,2,4
2576,2014,NUTS,2013,FR244,3,4
2577,2014,NUTS,2013,FR26,2,2
2578,2014,NUTS,2013,FR261,3,2
2579,2014,NUTS,2013,FR3,1,3
2580,2014,NUTS,2013,FR30,2,3
2581,2014,NUTS,2013,FR301,3,3
2582,2014,NUTS,2013,FR4,1,18
2583,2014,NUTS,2013,FR41,2,3
2584,2014,NUTS,2013,FR411,3,3
2585,2014,NUTS,2013,FR42,2,12
2586,2014,NUTS,2013,FR421,3,12
2587,2014,NUTS,2013,FR43,2,3
2588,2014,NUTS,2013,FR431,3,3
2589,2014,NUTS,2013,FR5,1,9
2590,2014,NUTS,2013,FR51,2,2
2591,2014,NUTS,2013,FR511,3,1
2592,2014,NUTS,2013,FR512,3,1
2593,2014,NUTS,2013,FR52,2,4
2594,2014,NUTS,2013,FR522,3,1
2595,2014,NUTS,2013,FR523,3,3
2596,2014,NUTS,2013,FR53,2,3
2597,2014,NUTS,2013,FR534,3,3
2598,2014,NUTS,2013,FR6,1,11
2599,2014,NUTS,2013,FR61,2,7
2600,2014,NUTS,2013,FR612,3,7
2601,2014,NUTS,2013,FR62,2,3
2602,2014,NUTS,2013,FR623,3,3
2603,2014,NUTS,2013,FR63,2,1
2604,2014,NUTS,2013,FR633,3,1
2605,2014,NUTS,2013,FR7,1,7
2606,2014,NUTS,2013,FR71,2,7
2607,2014,NUTS,2013,FR714,3,1
2608,2014,NUTS,2013,FR715,3,2
2609,2014,NUTS,2013,FR716,3,4
2610,2014,NUTS,2013,FR8,1,42
2611,2014,NUTS,2013,FR81,2,10
2612,2014,NUTS,2013,FR813,3,10
2613,2014,NUTS,2013,FR82,2,32
2614,2014,NUTS,2013,FR824,3,32
2615,2014,NUTS,2013,FRA,1,2
2616,2014,NUTS,2013,FRA4,2,2
2617,2014,NUTS,2013,FRA40,3,2
2618,2014,NUTS,2013,HR,0,3
2619,2014,NUTS,2013,HR0,1,3
2620,2014,NUTS,2013,HR04,2,3
2621,2014,NUTS,2013,HR041,3,3
2622,2014,NUTS,2013,HU,0,27
2623,2014,NUTS,2013,HU1,1,18
2624,2014,NUTS,2013,HU10,2,18
2625,2014,NUTS,2013,HU101,3,15
2626,2014,NUTS,2013,HU102,3,3
2627,2014,NUTS,2013,HU2,1,5
2628,2014,NUTS,2013,HU22,2,1
2629,2014,NUTS,2013,HU221,3,1
2630,2014,NUTS,2013,HU23,2,4
2631,2014,NUTS,2013,HU231,3,4
2632,2014,NUTS,2013,HU3,1,4
2633,2014,NUTS,2013,HU32,2,2
2634,2014,NUTS,2013,HU321,3,2
2635,2014,NUTS,2013,HU33,2,2
2636,2014,NUTS,2013,HU333,3,2
2637,2014,NUTS,2013,IE,0,31
2638,2014,NUTS,2013,IE0,1,31
2639,2014,NUTS,2013,IE01,2,10
2640,2014,NUTS,2013,IE013,3,10
2641,2014,NUTS,2013,IE02,2,21
2642,2014,NUTS,2013,IE021,3,16
2643,2014,NUTS,2013,IE025,3,5
2644,2014,NUTS,2013,IS,0,1
2645,2014,NUTS,2013,IS0,1,1
2646,2014,NUTS,2013,IS00,2,1
2647,2014,NUTS,2013,IS001,3,1
2648,2014,NUTS,2013,IT,0,239
2649,2014,NUTS,2013,ITC,1,89
2650,2014,NUTS,2013,ITC1,2,20
2651,2014,NUTS,2013,ITC11,3,17
2652,2014,NUTS,2013,ITC12,3,3
2653,2014,NUTS,2013,ITC3,2,11
2654,2014,NUTS,2013,ITC33,3,11
2655,2014,NUTS,2013,ITC4,2,58
2656,2014,NUTS,2013,ITC41,3,4
2657,2014,NUTS,2013,ITC47,3,1
2658,2014,NUTS,2013,ITC48,3,6
2659,2014,NUTS,2013,ITC4C,3,47
2660,2014,NUTS,2013,ITF,1,33
2661,2014,NUTS,2013,ITF1,2,7
2662,2014,NUTS,2013,ITF11,3,2
2663,2014,NUTS,2013,ITF12,3,3
2664,2014,NUTS,2013,ITF14,3,2
2665,2014,NUTS,2013,ITF2,2,3
2666,2014,NUTS,2013,ITF22,3,3
2667,2014,NUTS,2013,ITF3,2,11
2668,2014,NUTS,2013,ITF33,3,7
2669,2014,NUTS,2013,ITF35,3,4
2670,2014,NUTS,2013,ITF4,2,11
2671,2014,NUTS,2013,ITF46,3,2
2672,2014,NUTS,2013,ITF47,3,9
2673,2014,NUTS,2013,ITF6,2,1
2674,2014,NUTS,2013,ITF63,3,1
2675,2014,NUTS,2013,ITG,1,12
2676,2014,NUTS,2013,ITG1,2,6
2677,2014,NUTS,2013,ITG17,3,6
2678,2014,NUTS,2013,ITG2,2,6
2679,2014,NUTS,2013,ITG25,3,1
2680,2014,NUTS,2013,ITG27,3,5
2681,2014,NUTS,2013,ITH,1,36
2682,2014,NUTS,2013,ITH2,2,2
2683,2014,NUTS,2013,ITH20,3,2
2684,2014,NUTS,2013,ITH3,2,12
2685,2014,NUTS,2013,ITH31,3,5
2686,2014,NUTS,2013,ITH36,3,7
2687,2014,NUTS,2013,ITH4,2,2
2688,2014,NUTS,2013,ITH42,3,1
2689,2014,NUTS,2013,ITH44,3,1
2690,2014,NUTS,2013,ITH5,2,20
2691,2014,NUTS,2013,ITH52,3,6
2692,2014,NUTS,2013,ITH54,3,5
2693,2014,NUTS,2013,ITH55,3,7
2694,2014,NUTS,2013,ITH56,3,2
2695,2014,NUTS,2013,ITI,1,69
2696,2014,NUTS,2013,ITI1,2,18
2697,2014,NUTS,2013,ITI14,3,6
2698,2014,NUTS,2013,ITI17,3,7
2699,2014,NUTS,2013,ITI19,3,5
2700,2014,NUTS,2013,ITI2,2,7
2701,2014,NUTS,2013,ITI21,3,7
2702,2014,NUTS,2013,ITI4,2,44
2703,2014,NUTS,2013,ITI43,3,44
2704,2014,NUTS,2013,LT,0,4
2705,2014,NUTS,2013,LT0,1,4
2706,2014,NUTS,2013,LT00,2,4
2707,2014,NUTS,2013,LT00A,3,4
2708,2014,NUTS,2013,LU,0,4
2709,2014,NUTS,2013,LU0,1,4
2710,2014,NUTS,2013,LU00,2,4
2711,2014,NUTS,2013,LU000,3,4
2712,2014,NUTS,2013,LV,0,1
2713,2014,NUTS,2013,LV0,1,1
2714,2014,NUTS,2013,LV00,2,1
2715,2014,NUTS,2013,LV006,3,1
2716,2014,NUTS,2013,ME,0,1
2717,2014,NUTS,2013,ME0,1,1
2718,2014,NUTS,2013,ME00,2,1
2719,2014,NUTS,2013,ME000,3,1
2720,2014,NUTS,2013,MK,0,1
2721,2014,NUTS,2013,MK0,1,1
2722,2014,NUTS,2013,MK00,2,1
2723,2014,NUTS,2013,MK008,3,1
2724,2014,NUTS,2013,NL,0,250
2725,2014,NUTS,2013,NL1,1,25
2726,2014,NUTS,2013,NL11,2,25
2727,2014,NUTS,2013,NL113,3,25
2728,2014,NUTS,2013,NL2,1,54
2729,2014,NUTS,2013,NL21,2,2
2730,2014,NUTS,2013,NL213,3,2
2731,2014,NUTS,2013,NL22,2,52
2732,2014,NUTS,2013,NL221,3,11
2733,2014,NUTS,2013,NL226,3,41
2734,2014,NUTS,2013,NL3,1,153
2735,2014,NUTS,2013,NL31,2,41
2736,2014,NUTS,2013,NL310,3,41
2737,2014,NUTS,2013,NL32,2,35
2738,2014,NUTS,2013,NL326,3,35
2739,2014,NUTS,2013,NL33,2,77
2740,2014,NUTS,2013,NL332,3,1
2741,2014,NUTS,2013,NL333,3,3
2742,2014,NUTS,2013,NL337,3,20
2743,2014,NUTS,2013,NL339,3,53
2744,2014,NUTS,2013,NL4,1,18
2745,2014,NUTS,2013,NL41,2,1
2746,2014,NUTS,2013,NL412,3,1
2747,2014,NUTS,2013,NL42,2,17
2748,2014,NUTS,2013,NL423,3,17
2749,2014,NUTS,2013,NO,0,43
2750,2014,NUTS,2013,NO0,1,43
2751,2014,NUTS,2013,NO01,2,26
2752,2014,NUTS,2013,NO011,3,18
2753,2014,NUTS,2013,NO012,3,8
2754,2014,NUTS,2013,NO02,2,1
2755,2014,NUTS,2013,NO022,3,1
2756,2014,NUTS,2013,NO04,2,2
2757,2014,NUTS,2013,NO043,3,2
2758,2014,NUTS,2013,NO05,2,10
2759,2014,NUTS,2013,NO051,3,10
2760,2014,NUTS,2013,NO06,2,4
2761,2014,NUTS,2013,NO061,3,4
2762,2014,NUTS,2013,PL,0,48
2763,2014,NUTS,2013,PL1,1,13
2764,2014,NUTS,2013,PL11,2,4
2765,2014,NUTS,2013,PL113,3,4
2766,2014,NUTS,2013,PL12,2,9
2767,2014,NUTS,2013,PL127,3,8
2768,2014,NUTS,2013,PL12A,3,1
2769,2014,NUTS,2013,PL2,1,13
2770,2014,NUTS,2013,PL21,2,8
2771,2014,NUTS,2013,PL213,3,8
2772,2014,NUTS,2013,PL22,2,5
2773,2014,NUTS,2013,PL22A,3,5
2774,2014,NUTS,2013,PL3,1,1
2775,2014,NUTS,2013,PL31,2,1
2776,2014,NUTS,2013,PL314,3,1
2777,2014,NUTS,2013,PL4,1,7
2778,2014,NUTS,2013,PL41,2,4
2779,2014,NUTS,2013,PL415,3,4
2780,2014,NUTS,2013,PL42,2,3
2781,2014,NUTS,2013,PL424,3,3
2782,2014,NUTS,2013,PL5,1,4
2783,2014,NUTS,2013,PL51,2,2
2784,2014,NUTS,2013,PL514,3,2
2785,2014,NUTS,2013,PL52,2,2
2786,2014,NUTS,2013,PL524,3,2
2787,2014,NUTS,2013,PL6,1,10
2788,2014,NUTS,2013,PL63,2,10
2789,2014,NUTS,2013,PL633,3,10
2790,2014,NUTS,2013,PT,0,19
2791,2014,NUTS,2013,PT1,1,19
2792,2014,NUTS,2013,PT11,2,4
2793,2014,NUTS,2013,PT11A,3,4
2794,2014,NUTS,2013,PT16,2,2
2795,2014,NUTS,2013,PT16D,3,2
2796,2014,NUTS,2013,PT17,2,13
2797,2014,NUTS,2013,PT170,3,13
2798,2014,NUTS,2013,RO,0,3
2799,2014,NUTS,2013,RO1,1,1
2800,2014,NUTS,2013,RO11,2,1
2801,2014,NUTS,2013,RO113,3,1
2802,2014,NUTS,2013,RO3,1,2
2803,2014,NUTS,2013,RO32,2,2
2804,2014,NUTS,2013,RO321,3,2
2805,2014,NUTS,2013,SE,0,104
2806,2014,NUTS,2013,SE1,1,81
2807,2014,NUTS,2013,SE11,2,55
2808,2014,NUTS,2013,SE110,3,55
2809,2014,NUTS,2013,SE12,2,26
2810,2014,NUTS,2013,SE121,3,20
2811,2014,NUTS,2013,SE123,3,4
2812,2014,NUTS,2013,SE124,3,2
2813,2014,NUTS,2013,SE2,1,19
2814,2014,NUTS,2013,SE21,2,1
2815,2014,NUTS,2013,SE213,3,1
2816,2014,NUTS,2013,SE22,2,5
2817,2014,NUTS,2013,SE224,3,5
2818,2014,NUTS,2013,SE23,2,13
2819,2014,NUTS,2013,SE232,3,13
2820,2014,NUTS,2013,SE3,1,4
2821,2014,NUTS,2013,SE33,2,4
2822,2014,NUTS,2013,SE331,3,4
2823,2014,NUTS,2013,SI,0,5
2824,2014,NUTS,2013,SI0,1,5
2825,2014,NUTS,2013,SI03,2,1
2826,2014,NUTS,2013,SI032,3,1
2827,2014,NUTS,2013,SI04,2,4
2828,2014,NUTS,2013,SI041,3,4
2829,2014,NUTS,2013,SK,0,5
2830,2014,NUTS,2013,SK0,1,5
2831,2014,NUTS,2013,SK01,2,4
2832,2014,NUTS,2013,SK010,3,4
2833,2014,NUTS,2013,SK02,2,1
2834,2014,NUTS,2013,SK021,3,1
2835,2014,NUTS,2013,TR,0,44
2836,2014,NUTS,2013,TR1,1,12
2837,2014,NUTS,2013,TR10,2,12
2838,2014,NUTS,2013,TR100,3,12
2839,2014,NUTS,2013,TR3,1,2
2840,2014,NUTS,2013,TR31,2,2
2841,2014,NUTS,2013,TR310,3,2
2842,2014,NUTS,2013,TR4,1,6
2843,2014,NUTS,2013,TR41,2,1
2844,2014,NUTS,2013,TR411,3,1
2845,2014,NUTS,2013,TR42,2,5
2846,2014,NUTS,2013,TR422,3,1
2847,2014,NUTS,2013,TR423,3,1
2848,2014,NUTS,2013,TR424,3,3
2849,2014,NUTS,2013,TR5,1,12
2850,2014,NUTS,2013,TR51,2,8
2851,2014,NUTS,2013,TR510,3,8
2852,2014,NUTS,2013,TR52,2,4
2853,2014,NUTS,2013,TR521,3,4
2854,2014,NUTS,2013,TR6,1,1
2855,2014,NUTS,2013,TR61,2,1
2856,2014,NUTS,2013,TR611,3,1
2857,2014,NUTS,2013,TR8,1,1
2858,2014,NUTS,2013,TR83,2,1
2859,2014,NUTS,2013,TR831,3,1
2860,2014,NUTS,2013,TRA,1,1
2861,2014,NUTS,2013,TRA2,2,1
2862,2014,NUTS,2013,TRA22,3,1
2863,2014,NUTS,2013,TRB,1,7
2864,2014,NUTS,2013,TRB1,2,7
2865,2014,NUTS,2013,TRB11,3,6
2866,2014,NUTS,2013,TRB12,3,1
2867,2014,NUTS,2013,TRC,1,2
2868,2014,NUTS,2013,TRC1,2,2
2869,2014,NUTS,2013,TRC11,3,1
2870,2014,NUTS,2013,TRC12,3,1
2871,2014,NUTS,2013,UK,0,615
2872,2014,NUTS,2013,UKC,1,10
2873,2014,NUTS,2013,UKC1,2,8
2874,2014,NUTS,2013,UKC12,3,2
2875,2014,NUTS,2013,UKC14,3,6
2876,2014,NUTS,2013,UKC2,2,2
2877,2014,NUTS,2013,UKC22,3,2
2878,2014,NUTS,2013,UKD,1,42
2879,2014,NUTS,2013,UKD3,2,16
2880,2014,NUTS,2013,UKD33,3,15
2881,2014,NUTS,2013,UKD36,3,1
2882,2014,NUTS,2013,UKD4,2,1
2883,2014,NUTS,2013,UKD47,3,1
2884,2014,NUTS,2013,UKD7,2,25
2885,2014,NUTS,2013,UKD72,3,25
2886,2014,NUTS,2013,UKE,1,21
2887,2014,NUTS,2013,UKE1,2,2
2888,2014,NUTS,2013,UKE11,3,1
2889,2014,NUTS,2013,UKE12,3,1
2890,2014,NUTS,2013,UKE2,2,5
2891,2014,NUTS,2013,UKE21,3,4
2892,2014,NUTS,2013,UKE22,3,1
2893,2014,NUTS,2013,UKE3,2,3
2894,2014,NUTS,2013,UKE32,3,3
2895,2014,NUTS,2013,UKE4,2,11
2896,2014,NUTS,2013,UKE42,3,10
2897,2014,NUTS,2013,UKE44,3,1
2898,2014,NUTS,2013,UKF,1,28
2899,2014,NUTS,2013,UKF1,2,18
2900,2014,NUTS,2013,UKF11,3,1
2901,2014,NUTS,2013,UKF14,3,17
2902,2014,NUTS,2013,UKF2,2,9
2903,2014,NUTS,2013,UKF21,3,8
2904,2014,NUTS,2013,UKF22,3,1
2905,2014,NUTS,2013,UKF3,2,1
2906,2014,NUTS,2013,UKF30,3,1
2907,2014,NUTS,2013,UKG,1,15
2908,2014,NUTS,2013,UKG1,2,10
2909,2014,NUTS,2013,UKG13,3,10
2910,2014,NUTS,2013,UKG2,2,1
2911,2014,NUTS,2013,UKG24,3,1
2912,2014,NUTS,2013,UKG3,2,4
2913,2014,NUTS,2013,UKG31,3,3
2914,2014,NUTS,2013,UKG39,3,1
2915,2014,NUTS,2013,UKH,1,82
2916,2014,NUTS,2013,UKH1,2,60
2917,2014,NUTS,2013,UKH12,3,55
2918,2014,NUTS,2013,UKH15,3,2
2919,2014,NUTS,2013,UKH17,3,3
2920,2014,NUTS,2013,UKH2,2,22
2921,2014,NUTS,2013,UKH23,3,22
2922,2014,NUTS,2013,UKI,1,182
2923,2014,NUTS,2013,UKI3,2,156
2924,2014,NUTS,2013,UKI31,3,29
2925,2014,NUTS,2013,UKI32,3,75
2926,2014,NUTS,2013,UKI33,3,48
2927,2014,NUTS,2013,UKI34,3,4
2928,2014,NUTS,2013,UKI4,2,19
2929,2014,NUTS,2013,UKI41,3,1
2930,2014,NUTS,2013,UKI42,3,14
2931,2014,NUTS,2013,UKI43,3,1
2932,2014,NUTS,2013,UKI44,3,3
2933,2014,NUTS,2013,UKI5,2,1
2934,2014,NUTS,2013,UKI51,3,1
2935,2014,NUTS,2013,UKI7,2,6
2936,2014,NUTS,2013,UKI73,3,1
2937,2014,NUTS,2013,UKI74,3,5
2938,2014,NUTS,2013,UKJ,1,107
2939,2014,NUTS,2013,UKJ1,2,55
2940,2014,NUTS,2013,UKJ11,3,7
2941,2014,NUTS,2013,UKJ13,3,1
2942,2014,NUTS,2013,UKJ14,3,47
2943,2014,NUTS,2013,UKJ2,2,29
2944,2014,NUTS,2013,UKJ21,3,1
2945,2014,NUTS,2013,UKJ22,3,4
2946,2014,NUTS,2013,UKJ25,3,24
2947,2014,NUTS,2013,UKJ3,2,17
2948,2014,NUTS,2013,UKJ32,3,17
2949,2014,NUTS,2013,UKJ4,2,6
2950,2014,NUTS,2013,UKJ41,3,1
2951,2014,NUTS,2013,UKJ44,3,5
2952,2014,NUTS,2013,UKK,1,27
2953,2014,NUTS,2013,UKK1,2,18
2954,2014,NUTS,2013,UKK11,3,13
2955,2014,NUTS,2013,UKK12,3,4
2956,2014,NUTS,2013,UKK15,3,1
2957,2014,NUTS,2013,UKK2,2,2
2958,2014,NUTS,2013,UKK23,3,2
2959,2014,NUTS,2013,UKK3,2,1
2960,2014,NUTS,2013,UKK30,3,1
2961,2014,NUTS,2013,UKK4,2,6
2962,2014,NUTS,2013,UKK41,3,2
2963,2014,NUTS,2013,UKK43,3,4
2964,2014,NUTS,2013,UKL,1,14
2965,2014,NUTS,2013,UKL1,2,4
2966,2014,NUTS,2013,UKL12,3,1
2967,2014,NUTS,2013,UKL17,3,1
2968,2014,NUTS,2013,UKL18,3,2
2969,2014,NUTS,2013,UKL2,2,10
2970,2014,NUTS,2013,UKL21,3,1
2971,2014,NUTS,2013,UKL22,3,9
2972,2014,NUTS,2013,UKM,1,82
2973,2014,NUTS,2013,UKM2,2,38
2974,2014,NUTS,2013,UKM22,3,4
2975,2014,NUTS,2013,UKM23,3,1
2976,2014,NUTS,2013,UKM25,3,33
2977,2014,NUTS,2013,UKM3,2,29
2978,2014,NUTS,2013,UKM31,3,1
2979,2014,NUTS,2013,UKM34,3,27
2980,2014,NUTS,2013,UKM35,3,1
2981,2014,NUTS,2013,UKM5,2,14
2982,2014,NUTS,2013,UKM50,3,14
2983,2014,NUTS,2013,UKM6,2,1
2984,2014,NUTS,2013,UKM62,3,1
2985,2014,NUTS,2013,UKN,1,5
2986,2014,NUTS,2013,UKN0,2,5
2987,2014,NUTS,2013,UKN01,3,4
2988,2014,NUTS,2013,UKN02,3,1
2989,2015,NUTS,2013,AT,0,56
2990,2015,NUTS,2013,AT1,1,37
2991,2015,NUTS,2013,AT13,2,37
2992,2015,NUTS,2013,AT130,3,37
2993,2015,NUTS,2013,AT2,1,11
2994,2015,NUTS,2013,AT22,2,11
2995,2015,NUTS,2013,AT221,3,11
2996,2015,NUTS,2013,AT3,1,8
2997,2015,NUTS,2013,AT31,2,1
2998,2015,NUTS,2013,AT312,3,1
2999,2015,NUTS,2013,AT33,2,7
3000,2015,NUTS,2013,AT332,3,7
3001,2015,NUTS,2013,BE,0,106
3002,2015,NUTS,2013,BE1,1,18
3003,2015,NUTS,2013,BE10,2,18
3004,2015,NUTS,2013,BE100,3,18
3005,2015,NUTS,2013,BE2,1,66
3006,2015,NUTS,2013,BE21,2,13
3007,2015,NUTS,2013,BE211,3,11
3008,2015,NUTS,2013,BE213,3,2
3009,2015,NUTS,2013,BE22,2,3
3010,2015,NUTS,2013,BE221,3,3
3011,2015,NUTS,2013,BE23,2,27
3012,2015,NUTS,2013,BE234,3,27
3013,2015,NUTS,2013,BE24,2,22
3014,2015,NUTS,2013,BE242,3,22
3015,2015,NUTS,2013,BE25,2,1
3016,2015,NUTS,2013,BE254,3,1
3017,2015,NUTS,2013,BE3,1,22
3018,2015,NUTS,2013,BE31,2,7
3019,2015,NUTS,2013,BE310,3,7
3020,2015,NUTS,2013,BE32,2,1
3021,2015,NUTS,2013,BE323,3,1
3022,2015,NUTS,2013,BE33,2,13
3023,2015,NUTS,2013,BE332,3,13
3024,2015,NUTS,2013,BE35,2,1
3025,2015,NUTS,2013,BE352,3,1
3026,2015,NUTS,2013,BG,0,2
3027,2015,NUTS,2013,BG4,1,2
3028,2015,NUTS,2013,BG41,2,2
3029,2015,NUTS,2013,BG411,3,2
3030,2015,NUTS,2013,CH,0,162
3031,2015,NUTS,2013,CH0,1,162
3032,2015,NUTS,2013,CH01,2,47
3033,2015,NUTS,2013,CH011,3,16
3034,2015,NUTS,2013,CH013,3,31
3035,2015,NUTS,2013,CH02,2,35
3036,2015,NUTS,2013,CH021,3,35
3037,2015,NUTS,2013,CH03,2,28
3038,2015,NUTS,2013,CH031,3,28
3039,2015,NUTS,2013,CH04,2,48
3040,2015,NUTS,2013,CH040,3,48
3041,2015,NUTS,2013,CH05,2,4
3042,2015,NUTS,2013,CH055,3,4
3043,2015,NUTS,2013,CY,0,5
3044,2015,NUTS,2013,CY0,1,5
3045,2015,NUTS,2013,CY00,2,5
3046,2015,NUTS,2013,CY000,3,5
3047,2015,NUTS,2013,CZ,0,26
3048,2015,NUTS,2013,CZ0,1,26
3049,2015,NUTS,2013,CZ01,2,16
