,year,nuts_id,nuts_year_spec,deep_learning_count
848,2019.0,DEF0,2016,1
849,2019.0,DEG0,2016,1
850,2019.0,DK01,2016,29
851,2019.0,DK04,2016,2
852,2019.0,DK05,2016,6
853,2019.0,EE00,2016,4
854,2019.0,EL30,2016,13
855,2019.0,EL52,2016,4
856,2019.0,EL53,2016,1
857,2019.0,EL65,2016,1
858,2019.0,ES11,2016,2
859,2019.0,ES23,2016,1
860,2019.0,ES24,2016,2
861,2019.0,ES30,2016,12
862,2019.0,ES41,2016,1
863,2019.0,ES51,2016,19
864,2019.0,ES61,2016,2
865,2019.0,ES62,2016,7
866,2019.0,ES70,2016,2
867,2019.0,FI1B,2016,2
868,2019.0,FI1C,2016,2
869,2019.0,FI1D,2016,4
870,2019.0,FR10,2016,55
871,2019.0,FRC1,2016,2
872,2019.0,FRD2,2016,1
873,2019.0,FRF1,2016,2
874,2019.0,FRG0,2016,4
875,2019.0,FRJ1,2016,2
876,2019.0,FRJ2,2016,1
877,2019.0,FRK2,2016,5
878,2019.0,FRL0,2016,5
879,2019.0,HR04,2016,2
880,2019.0,HU11,2016,5
881,2019.0,HU32,2016,1
882,2019.0,IE04,2016,3
883,2019.0,IE05,2016,1
884,2019.0,IE06,2016,2
885,2019.0,IS00,2016,3
886,2019.0,ITC1,2016,8
887,2019.0,ITC3,2016,2
888,2019.0,ITC4,2016,11
889,2019.0,ITF1,2016,2
890,2019.0,ITF3,2016,5
891,2019.0,ITF4,2016,1
892,2019.0,ITF6,2016,1
893,2019.0,ITG1,2016,1
894,2019.0,ITG2,2016,1
895,2019.0,ITH2,2016,7
896,2019.0,ITH3,2016,11
897,2019.0,ITH4,2016,3
898,2019.0,ITH5,2016,19
899,2019.0,ITI1,2016,68
900,2019.0,ITI2,2016,1
901,2019.0,ITI3,2016,2
902,2019.0,ITI4,2016,11
903,2019.0,LT02,2016,1
904,2019.0,MT00,2016,2
905,2019.0,NL11,2016,8
906,2019.0,NL21,2016,3
907,2019.0,NL22,2016,16
908,2019.0,NL31,2016,4
909,2019.0,NL32,2016,35
910,2019.0,NL33,2016,20
911,2019.0,NL41,2016,7
912,2019.0,NL42,2016,4
913,2019.0,NO01,2016,12
914,2019.0,NO04,2016,3
915,2019.0,NO06,2016,12
916,2019.0,PL21,2016,9
917,2019.0,PL22,2016,1
918,2019.0,PL61,2016,1
919,2019.0,PL71,2016,2
920,2019.0,PL91,2016,5
921,2019.0,PT11,2016,1
922,2019.0,PT16,2016,4
923,2019.0,PT17,2016,4
924,2019.0,RO32,2016,2
925,2019.0,RO42,2016,2
926,2019.0,SE11,2016,8
927,2019.0,SE12,2016,7
928,2019.0,SE21,2016,1
929,2019.0,SE23,2016,4
930,2019.0,SE33,2016,1
931,2019.0,SI03,2016,5
932,2019.0,SI04,2016,3
933,2019.0,SK01,2016,1
934,2019.0,TR10,2016,3
935,2019.0,TR31,2016,1
936,2019.0,TR51,2016,10
937,2019.0,TR52,2016,1
938,2019.0,TR90,2016,1
939,2019.0,UKC1,2016,3
940,2019.0,UKC2,2016,2
941,2019.0,UKD3,2016,6
942,2019.0,UKD4,2016,6
943,2019.0,UKD7,2016,5
944,2019.0,UKE2,2016,3
945,2019.0,UKE3,2016,11
946,2019.0,UKE4,2016,4
947,2019.0,UKF1,2016,5
948,2019.0,UKF2,2016,5
949,2019.0,UKF3,2016,5
950,2019.0,UKG1,2016,6
951,2019.0,UKG3,2016,11
952,2019.0,UKH1,2016,39
953,2019.0,UKH2,2016,1
954,2019.0,UKH3,2016,7
955,2019.0,UKI3,2016,64
956,2019.0,UKI4,2016,3
957,2019.0,UKJ1,2016,61
958,2019.0,UKJ2,2016,14
959,2019.0,UKJ3,2016,5
960,2019.0,UKJ4,2016,1
961,2019.0,UKK1,2016,13
962,2019.0,UKK4,2016,2
963,2019.0,UKL2,2016,4
964,2019.0,UKM5,2016,2
965,2019.0,UKM7,2016,49
966,2019.0,UKM8,2016,3
967,2019.0,UKN0,2016,3
968,2020.0,AT12,2016,7
969,2020.0,AT13,2016,17
970,2020.0,AT22,2016,11
971,2020.0,AT31,2016,5
972,2020.0,AT32,2016,2
973,2020.0,AT33,2016,7
974,2020.0,BE10,2016,1
975,2020.0,BE21,2016,2
976,2020.0,BE23,2016,4
977,2020.0,BE24,2016,1
978,2020.0,BE31,2016,2
979,2020.0,BE32,2016,1
980,2020.0,BE33,2016,2
981,2020.0,CH01,2016,46
982,2020.0,CH02,2016,4
983,2020.0,CH03,2016,3
984,2020.0,CH04,2016,65
985,2020.0,CH05,2016,4
986,2020.0,CH06,2016,1
987,2020.0,CH07,2016,5
988,2020.0,CY00,2016,2
989,2020.0,CZ01,2016,8
990,2020.0,CZ03,2016,2
991,2020.0,CZ06,2016,59
992,2020.0,DE11,2016,12
993,2020.0,DE12,2016,19
994,2020.0,DE13,2016,17
995,2020.0,DE14,2016,13
996,2020.0,DE21,2016,64
997,2020.0,DE22,2016,2
998,2020.0,DE24,2016,2
999,2020.0,DE25,2016,12
1000,2020.0,DE26,2016,3
1001,2020.0,DE30,2016,58
1002,2020.0,DE40,2016,4
1003,2020.0,DE50,2016,1
1004,2020.0,DE60,2016,12
1005,2020.0,DE71,2016,8
1006,2020.0,DE73,2016,2
1007,2020.0,DE80,2016,1
1008,2020.0,DE91,2016,3
1009,2020.0,DE92,2016,6
1010,2020.0,DE94,2016,1
1011,2020.0,DEA1,2016,7
1012,2020.0,DEA2,2016,31
1013,2020.0,DEA3,2016,3
1014,2020.0,DEA4,2016,9
1015,2020.0,DEA5,2016,10
1016,2020.0,DEB2,2016,1
1017,2020.0,DEB3,2016,17
1018,2020.0,DEC0,2016,6
1019,2020.0,DED4,2016,48
1020,2020.0,DED5,2016,4
1021,2020.0,DEE0,2016,4
1022,2020.0,DEF0,2016,3
1023,2020.0,DK01,2016,20
1024,2020.0,DK03,2016,1
1025,2020.0,DK04,2016,7
1026,2020.0,DK05,2016,7
1027,2020.0,EE00,2016,1
1028,2020.0,EL30,2016,11
1029,2020.0,EL41,2016,2
1030,2020.0,EL43,2016,4
1031,2020.0,EL51,2016,1
1032,2020.0,EL52,2016,1
1033,2020.0,EL61,2016,1
1034,2020.0,EL63,2016,1
1035,2020.0,EL65,2016,1
1036,2020.0,ES11,2016,6
1037,2020.0,ES12,2016,2
1038,2020.0,ES22,2016,1
1039,2020.0,ES24,2016,2
1040,2020.0,ES30,2016,27
1041,2020.0,ES41,2016,1
1042,2020.0,ES43,2016,1
1043,2020.0,ES51,2016,9
1044,2020.0,ES52,2016,5
1045,2020.0,ES53,2016,2
1046,2020.0,ES61,2016,12
1047,2020.0,ES62,2016,10
1048,2020.0,FI1B,2016,2
1049,2020.0,FI1C,2016,2
1050,2020.0,FI1D,2016,4
1051,2020.0,FR10,2016,70
1052,2020.0,FRB0,2016,2
1053,2020.0,FRC1,2016,2
1054,2020.0,FRD2,2016,5
1055,2020.0,FRE2,2016,1
1056,2020.0,FRF1,2016,3
1057,2020.0,FRF3,2016,2
1058,2020.0,FRG0,2016,5
1059,2020.0,FRH0,2016,1
1060,2020.0,FRI3,2016,1
1061,2020.0,FRJ2,2016,1
1062,2020.0,FRK2,2016,7
1063,2020.0,FRL0,2016,3
1064,2020.0,HR04,2016,3
1065,2020.0,HU11,2016,8
1066,2020.0,HU32,2016,1
1067,2020.0,HU33,2016,1
1068,2020.0,IE04,2016,2
1069,2020.0,IE05,2016,1
1070,2020.0,IE06,2016,8
1071,2020.0,IS00,2016,2
1072,2020.0,ITC1,2016,11
1073,2020.0,ITC3,2016,3
1074,2020.0,ITC4,2016,20
1075,2020.0,ITF1,2016,2
1076,2020.0,ITF3,2016,4
1077,2020.0,ITF4,2016,5
1078,2020.0,ITG1,2016,2
1079,2020.0,ITG2,2016,3
1080,2020.0,ITH2,2016,5
1081,2020.0,ITH3,2016,15
1082,2020.0,ITH4,2016,11
1083,2020.0,ITH5,2016,16
1084,2020.0,ITI1,2016,47
1085,2020.0,ITI4,2016,14
1086,2020.0,LU00,2016,4
1087,2020.0,MT00,2016,2
1088,2020.0,NL11,2016,8
1089,2020.0,NL21,2016,5
1090,2020.0,NL22,2016,19
1091,2020.0,NL31,2016,9
1092,2020.0,NL32,2016,35
1093,2020.0,NL33,2016,30
1094,2020.0,NL41,2016,18
1095,2020.0,NL42,2016,5
1096,2020.0,NO01,2016,7
1097,2020.0,NO04,2016,3
1098,2020.0,NO05,2016,1
1099,2020.0,NO06,2016,13
1100,2020.0,PL21,2016,8
1101,2020.0,PL22,2016,2
1102,2020.0,PL42,2016,1
1103,2020.0,PL51,2016,1
1104,2020.0,PL71,2016,4
1105,2020.0,PL91,2016,4
1106,2020.0,PT11,2016,4
1107,2020.0,PT16,2016,8
1108,2020.0,PT17,2016,4
1109,2020.0,RO21,2016,1
1110,2020.0,RO32,2016,2
1111,2020.0,RS11,2016,3
1112,2020.0,RS12,2016,1
1113,2020.0,SE11,2016,26
1114,2020.0,SE12,2016,6
1115,2020.0,SE21,2016,1
1116,2020.0,SE22,2016,5
1117,2020.0,SE23,2016,9
1118,2020.0,SE33,2016,3
1119,2020.0,SI04,2016,1
1120,2020.0,TR10,2016,5
1121,2020.0,TR22,2016,1
1122,2020.0,TR31,2016,1
1123,2020.0,TR42,2016,1
1124,2020.0,TR51,2016,6
1125,2020.0,UKC1,2016,7
1126,2020.0,UKC2,2016,4
1127,2020.0,UKD3,2016,13
1128,2020.0,UKD4,2016,4
1129,2020.0,UKD7,2016,8
1130,2020.0,UKE1,2016,1
1131,2020.0,UKE2,2016,2
1132,2020.0,UKE3,2016,8
1133,2020.0,UKE4,2016,3
1134,2020.0,UKF1,2016,5
1135,2020.0,UKF2,2016,7
1136,2020.0,UKF3,2016,4
1137,2020.0,UKG1,2016,8
1138,2020.0,UKG3,2016,12
1139,2020.0,UKH1,2016,62
1140,2020.0,UKH2,2016,5
1141,2020.0,UKH3,2016,5
1142,2020.0,UKI3,2016,61
1143,2020.0,UKI4,2016,2
1144,2020.0,UKI7,2016,1
1145,2020.0,UKJ1,2016,61
1146,2020.0,UKJ2,2016,21
1147,2020.0,UKJ3,2016,4
1148,2020.0,UKJ4,2016,2
1149,2020.0,UKK1,2016,29
1150,2020.0,UKK3,2016,1
1151,2020.0,UKK4,2016,5
1152,2020.0,UKL1,2016,2
1153,2020.0,UKL2,2016,3
1154,2020.0,UKM7,2016,45
1155,2020.0,UKM8,2016,11
1156,2020.0,UKN0,2016,3
1157,2021.0,AT12,2016,1
1158,2021.0,AT13,2016,2
1159,2021.0,AT22,2016,2
1160,2021.0,AT31,2016,1
1161,2021.0,AT32,2016,2
1162,2021.0,BE23,2016,2
1163,2021.0,BE31,2016,1
1164,2021.0,BE33,2016,1
1165,2021.0,CH01,2016,7
1166,2021.0,CH03,2016,1
1167,2021.0,CH04,2016,18
1168,2021.0,CH07,2016,2
1169,2021.0,CY00,2016,2
1170,2021.0,CZ01,2016,3
1171,2021.0,CZ06,2016,10
1172,2021.0,DE11,2016,3
1173,2021.0,DE12,2016,5
1174,2021.0,DE13,2016,5
1175,2021.0,DE14,2016,2
1176,2021.0,DE21,2016,11
1177,2021.0,DE25,2016,2
1178,2021.0,DE27,2016,1
1179,2021.0,DE30,2016,11
1180,2021.0,DE50,2016,1
1181,2021.0,DE60,2016,3
1182,2021.0,DE71,2016,2
1183,2021.0,DE92,2016,2
1184,2021.0,DEA1,2016,1
1185,2021.0,DEA2,2016,6
1186,2021.0,DEA3,2016,1
1187,2021.0,DEA4,2016,1
1188,2021.0,DEA5,2016,2
1189,2021.0,DEB3,2016,9
1190,2021.0,DEC0,2016,1
1191,2021.0,DED4,2016,9
1192,2021.0,DEF0,2016,1
1193,2021.0,DK01,2016,3
1194,2021.0,DK03,2016,1
1195,2021.0,DK04,2016,2
1196,2021.0,DK05,2016,4
1197,2021.0,EE00,2016,1
1198,2021.0,EL30,2016,1
1199,2021.0,EL41,2016,1
1200,2021.0,EL51,2016,1
1201,2021.0,EL52,2016,1
1202,2021.0,ES21,2016,1
1203,2021.0,ES30,2016,2
1204,2021.0,ES51,2016,3
1205,2021.0,ES62,2016,1
1206,2021.0,FR10,2016,16
1207,2021.0,FRH0,2016,2
1208,2021.0,FRK2,2016,1
1209,2021.0,IE06,2016,3
1210,2021.0,IS00,2016,1
1211,2021.0,ITC1,2016,6
1212,2021.0,ITC3,2016,1
1213,2021.0,ITC4,2016,7
1214,2021.0,ITF3,2016,3
1215,2021.0,ITG1,2016,1
1216,2021.0,ITH2,2016,2
1217,2021.0,ITH3,2016,4
1218,2021.0,ITH4,2016,3
1219,2021.0,ITH5,2016,2
1220,2021.0,ITI1,2016,1
1221,2021.0,ITI4,2016,2
1222,2021.0,LU00,2016,1
1223,2021.0,MK00,2016,1
1224,2021.0,MT00,2016,1
1225,2021.0,NL22,2016,3
1226,2021.0,NL31,2016,2
1227,2021.0,NL32,2016,6
1228,2021.0,NL33,2016,3
1229,2021.0,NL41,2016,3
1230,2021.0,NL42,2016,2
1231,2021.0,NO04,2016,1
1232,2021.0,NO06,2016,2
1233,2021.0,PL71,2016,1
1234,2021.0,PL91,2016,3
1235,2021.0,PT11,2016,3
1236,2021.0,RO32,2016,1
1237,2021.0,SE11,2016,6
1238,2021.0,SE12,2016,3
1239,2021.0,SE22,2016,1
1240,2021.0,SE23,2016,1
1241,2021.0,TR51,2016,3
1242,2021.0,TR63,2016,1
1243,2021.0,UKC1,2016,2
1244,2021.0,UKD4,2016,1
1245,2021.0,UKD7,2016,2
1246,2021.0,UKE1,2016,1
1247,2021.0,UKE3,2016,2
1248,2021.0,UKF1,2016,1
1249,2021.0,UKG1,2016,4
1250,2021.0,UKH1,2016,13
1251,2021.0,UKI3,2016,17
1252,2021.0,UKI4,2016,1
1253,2021.0,UKJ1,2016,11
1254,2021.0,UKJ2,2016,2
1255,2021.0,UKJ3,2016,3
1256,2021.0,UKK1,2016,3
1257,2021.0,UKK4,2016,1
1258,2021.0,UKL1,2016,1
1259,2021.0,UKM7,2016,1
