,year,nuts_id,nuts_year_spec,medrxiv_count
844,2021.0,UKF30,2016,1
845,2021.0,UKG13,2016,13
846,2021.0,UKG24,2016,3
847,2021.0,UKG31,2016,22
848,2021.0,UKG33,2016,1
849,2021.0,UKH11,2016,1
850,2021.0,UKH12,2016,63
851,2021.0,UKH17,2016,5
852,2021.0,UKH21,2016,1
853,2021.0,UKH23,2016,12
854,2021.0,UKH34,2016,2
855,2021.0,UKI31,2016,70
856,2021.0,UKI32,2016,44
857,2021.0,UKI33,2016,48
858,2021.0,UKI34,2016,6
859,2021.0,UKI42,2016,14
860,2021.0,UKI44,2016,4
861,2021.0,UKI51,2016,3
862,2021.0,UKI63,2016,1
863,2021.0,UKI73,2016,1
864,2021.0,UKI74,2016,3
865,2021.0,UKI75,2016,2
866,2021.0,UKJ11,2016,2
867,2021.0,UKJ14,2016,72
868,2021.0,UKJ21,2016,1
869,2021.0,UKJ22,2016,6
870,2021.0,UKJ25,2016,3
871,2021.0,UKJ32,2016,11
872,2021.0,UKJ36,2016,1
873,2021.0,UKJ37,2016,1
874,2021.0,UKJ41,2016,1
875,2021.0,UKJ45,2016,1
876,2021.0,UKK11,2016,31
877,2021.0,UKK12,2016,4
878,2021.0,UKK14,2016,1
879,2021.0,UKK15,2016,1
880,2021.0,UKK41,2016,2
881,2021.0,UKK43,2016,7
882,2021.0,UKL12,2016,1
883,2021.0,UKL15,2016,1
884,2021.0,UKL18,2016,7
885,2021.0,UKL21,2016,5
886,2021.0,UKL22,2016,16
887,2021.0,UKM50,2016,2
888,2021.0,UKM72,2016,4
889,2021.0,UKM75,2016,34
890,2021.0,UKM77,2016,2
891,2021.0,UKM82,2016,27
892,2021.0,UKM93,2016,1
893,2021.0,UKN06,2016,7
