,year,nuts_id,nuts_year_spec,medrxiv_count
261,2020.0,HU21,2016,1
262,2020.0,HU23,2016,3
263,2020.0,HU31,2016,1
264,2020.0,HU32,2016,2
265,2020.0,HU33,2016,5
266,2020.0,IE04,2016,9
267,2020.0,IE05,2016,31
268,2020.0,IE06,2016,54
269,2020.0,IS00,2016,25
270,2020.0,ITC1,2016,35
271,2020.0,ITC3,2016,14
272,2020.0,ITC4,2016,192
273,2020.0,ITF1,2016,11
274,2020.0,ITF2,2016,1
275,2020.0,ITF3,2016,11
276,2020.0,ITF4,2016,23
277,2020.0,ITF5,2016,1
278,2020.0,ITF6,2016,4
279,2020.0,ITG1,2016,21
280,2020.0,ITG2,2016,7
281,2020.0,ITH2,2016,17
282,2020.0,ITH3,2016,57
283,2020.0,ITH4,2016,17
284,2020.0,ITH5,2016,59
285,2020.0,ITI1,2016,71
286,2020.0,ITI2,2016,6
287,2020.0,ITI3,2016,3
288,2020.0,ITI4,2016,61
289,2020.0,LT01,2016,6
290,2020.0,LT02,2016,1
291,2020.0,LU00,2016,9
292,2020.0,LV00,2016,7
293,2020.0,MK00,2016,2
294,2020.0,MT00,2016,7
295,2020.0,NL11,2016,54
296,2020.0,NL21,2016,7
297,2020.0,NL22,2016,111
298,2020.0,NL31,2016,76
299,2020.0,NL32,2016,98
300,2020.0,NL33,2016,145
301,2020.0,NL41,2016,8
302,2020.0,NL42,2016,32
303,2020.0,NO01,2016,140
304,2020.0,NO02,2016,2
305,2020.0,NO03,2016,5
306,2020.0,NO04,2016,13
307,2020.0,NO05,2016,28
308,2020.0,NO06,2016,26
309,2020.0,NO07,2016,4
310,2020.0,PL21,2016,11
311,2020.0,PL22,2016,2
312,2020.0,PL41,2016,8
313,2020.0,PL42,2016,3
314,2020.0,PL51,2016,12
315,2020.0,PL61,2016,3
316,2020.0,PL63,2016,4
317,2020.0,PL71,2016,8
318,2020.0,PL72,2016,2
319,2020.0,PL81,2016,2
320,2020.0,PL82,2016,1
321,2020.0,PL84,2016,2
322,2020.0,PL91,2016,28
323,2020.0,PT11,2016,26
324,2020.0,PT16,2016,7
325,2020.0,PT17,2016,29
326,2020.0,RO32,2016,3
327,2020.0,RS11,2016,8
328,2020.0,RS12,2016,1
329,2020.0,SE11,2016,209
330,2020.0,SE12,2016,58
331,2020.0,SE21,2016,3
332,2020.0,SE22,2016,42
333,2020.0,SE23,2016,52
334,2020.0,SE31,2016,2
335,2020.0,SE33,2016,20
336,2020.0,SI03,2016,2
337,2020.0,SI04,2016,19
338,2020.0,SK01,2016,6
339,2020.0,SK02,2016,2
340,2020.0,SK04,2016,1
341,2020.0,TR10,2016,24
342,2020.0,TR21,2016,1
343,2020.0,TR22,2016,2
344,2020.0,TR31,2016,5
345,2020.0,TR33,2016,1
346,2020.0,TR41,2016,1
347,2020.0,TR42,2016,2
348,2020.0,TR51,2016,19
349,2020.0,TR52,2016,1
350,2020.0,TR62,2016,4
351,2020.0,TR72,2016,3
352,2020.0,TR83,2016,5
353,2020.0,TRA1,2016,2
354,2020.0,TRA2,2016,2
355,2020.0,TRB1,2016,2
356,2020.0,TRC3,2016,2
357,2020.0,UKC1,2016,27
358,2020.0,UKC2,2016,14
359,2020.0,UKD1,2016,1
360,2020.0,UKD3,2016,134
361,2020.0,UKD4,2016,53
362,2020.0,UKD6,2016,8
363,2020.0,UKD7,2016,139
364,2020.0,UKE1,2016,8
365,2020.0,UKE2,2016,24
366,2020.0,UKE3,2016,64
367,2020.0,UKE4,2016,65
368,2020.0,UKF1,2016,98
369,2020.0,UKF2,2016,81
370,2020.0,UKF3,2016,3
371,2020.0,UKG1,2016,66
372,2020.0,UKG2,2016,18
373,2020.0,UKG3,2016,131
374,2020.0,UKH1,2016,360
375,2020.0,UKH2,2016,122
376,2020.0,UKH3,2016,16
377,2020.0,UKI3,2016,1122
378,2020.0,UKI4,2016,114
379,2020.0,UKI5,2016,9
380,2020.0,UKI6,2016,2
381,2020.0,UKI7,2016,15
382,2020.0,UKJ1,2016,475
383,2020.0,UKJ2,2016,90
384,2020.0,UKJ3,2016,118
385,2020.0,UKJ4,2016,21
386,2020.0,UKK1,2016,221
387,2020.0,UKK2,2016,5
388,2020.0,UKK3,2016,14
389,2020.0,UKK4,2016,91
390,2020.0,UKL1,2016,23
391,2020.0,UKL2,2016,83
392,2020.0,UKM5,2016,17
393,2020.0,UKM6,2016,1
394,2020.0,UKM7,2016,212
395,2020.0,UKM8,2016,127
396,2020.0,UKM9,2016,3
397,2020.0,UKN0,2016,26
398,2021.0,AT12,2016,5
399,2021.0,AT13,2016,12
400,2021.0,AT22,2016,2
401,2021.0,AT31,2016,1
402,2021.0,AT32,2016,1
403,2021.0,AT33,2016,5
404,2021.0,BE10,2016,5
405,2021.0,BE21,2016,5
406,2021.0,BE22,2016,1
407,2021.0,BE23,2016,9
408,2021.0,BE24,2016,2
409,2021.0,BE31,2016,1
410,2021.0,BE33,2016,1
411,2021.0,BE35,2016,1
412,2021.0,BG31,2016,1
413,2021.0,BG41,2016,3
414,2021.0,CH01,2016,46
415,2021.0,CH02,2016,14
416,2021.0,CH03,2016,18
417,2021.0,CH04,2016,19
418,2021.0,CH05,2016,2
419,2021.0,CH06,2016,1
420,2021.0,CY00,2016,7
421,2021.0,CZ01,2016,2
422,2021.0,CZ05,2016,1
423,2021.0,CZ06,2016,1
424,2021.0,CZ07,2016,1
425,2021.0,CZ08,2016,1
426,2021.0,DE12,2016,6
427,2021.0,DE13,2016,3
428,2021.0,DE14,2016,7
429,2021.0,DE21,2016,25
430,2021.0,DE23,2016,1
431,2021.0,DE24,2016,1
432,2021.0,DE25,2016,1
433,2021.0,DE26,2016,1
434,2021.0,DE30,2016,21
435,2021.0,DE40,2016,2
436,2021.0,DE60,2016,1
437,2021.0,DE71,2016,4
438,2021.0,DE72,2016,3
439,2021.0,DE73,2016,2
440,2021.0,DE92,2016,1
441,2021.0,DE94,2016,1
442,2021.0,DEA1,2016,1
443,2021.0,DEA2,2016,19
444,2021.0,DEA3,2016,1
445,2021.0,DEA4,2016,3
446,2021.0,DEA5,2016,1
447,2021.0,DEC0,2016,2
448,2021.0,DED4,2016,7
449,2021.0,DED5,2016,7
450,2021.0,DEE0,2016,1
451,2021.0,DEF0,2016,1
452,2021.0,DEG0,2016,1
453,2021.0,DK01,2016,31
454,2021.0,DK03,2016,3
455,2021.0,DK04,2016,5
456,2021.0,DK05,2016,1
457,2021.0,EE00,2016,2
458,2021.0,EL30,2016,9
459,2021.0,EL41,2016,1
460,2021.0,EL43,2016,1
461,2021.0,EL51,2016,2
462,2021.0,EL52,2016,2
463,2021.0,EL54,2016,2
464,2021.0,EL61,2016,2
465,2021.0,EL63,2016,1
466,2021.0,EL65,2016,1
467,2021.0,ES22,2016,2
468,2021.0,ES24,2016,2
469,2021.0,ES30,2016,15
470,2021.0,ES42,2016,1
471,2021.0,ES51,2016,14
472,2021.0,ES52,2016,6
473,2021.0,ES61,2016,1
474,2021.0,ES62,2016,1
475,2021.0,FI19,2016,4
476,2021.0,FI1B,2016,11
477,2021.0,FI1C,2016,6
478,2021.0,FI1D,2016,4
479,2021.0,FR10,2016,26
480,2021.0,FRF1,2016,3
481,2021.0,FRF3,2016,1
482,2021.0,FRG0,2016,2
483,2021.0,FRH0,2016,4
484,2021.0,FRI1,2016,3
485,2021.0,FRJ1,2016,2
486,2021.0,FRK2,2016,4
487,2021.0,FRL0,2016,4
488,2021.0,FRY4,2016,1
489,2021.0,HR03,2016,1
490,2021.0,HU11,2016,3
491,2021.0,HU23,2016,1
492,2021.0,IE04,2016,2
493,2021.0,IE05,2016,4
494,2021.0,IE06,2016,9
495,2021.0,IS00,2016,2
496,2021.0,ITC1,2016,3
497,2021.0,ITC3,2016,6
498,2021.0,ITC4,2016,24
499,2021.0,ITF1,2016,1
500,2021.0,ITF2,2016,4
501,2021.0,ITF3,2016,1
502,2021.0,ITF6,2016,1
503,2021.0,ITG1,2016,2
504,2021.0,ITG2,2016,1
505,2021.0,ITH2,2016,7
506,2021.0,ITH3,2016,8
507,2021.0,ITH4,2016,5
508,2021.0,ITH5,2016,8
509,2021.0,ITI1,2016,7
510,2021.0,ITI3,2016,1
511,2021.0,ITI4,2016,6
512,2021.0,LT02,2016,2
513,2021.0,LU00,2016,2
514,2021.0,LV00,2016,1
515,2021.0,ME00,2016,1
516,2021.0,MT00,2016,1
517,2021.0,NL11,2016,9
518,2021.0,NL12,2016,1
519,2021.0,NL21,2016,1
520,2021.0,NL22,2016,20
521,2021.0,NL31,2016,16
522,2021.0,NL32,2016,22
523,2021.0,NL33,2016,32
524,2021.0,NL42,2016,5
525,2021.0,NO01,2016,22
526,2021.0,NO02,2016,1
527,2021.0,NO03,2016,1
528,2021.0,NO04,2016,3
529,2021.0,NO05,2016,1
530,2021.0,NO06,2016,2
531,2021.0,NO07,2016,1
532,2021.0,PL21,2016,2
533,2021.0,PL22,2016,2
534,2021.0,PL51,2016,1
535,2021.0,PL61,2016,2
536,2021.0,PL63,2016,1
537,2021.0,PL71,2016,1
538,2021.0,PL72,2016,1
539,2021.0,PL81,2016,1
540,2021.0,PL84,2016,3
541,2021.0,PL91,2016,9
542,2021.0,PT11,2016,3
543,2021.0,PT17,2016,3
544,2021.0,RO21,2016,1
545,2021.0,RO32,2016,1
546,2021.0,SE11,2016,28
547,2021.0,SE12,2016,7
548,2021.0,SE22,2016,6
549,2021.0,SE23,2016,7
550,2021.0,SE33,2016,2
551,2021.0,SI04,2016,4
552,2021.0,SK01,2016,3
553,2021.0,TR10,2016,1
554,2021.0,TR21,2016,1
555,2021.0,TR22,2016,1
556,2021.0,TR31,2016,4
557,2021.0,TR41,2016,1
558,2021.0,TR42,2016,1
559,2021.0,TR51,2016,4
560,2021.0,TR61,2016,1
561,2021.0,TR81,2016,1
562,2021.0,UKC1,2016,4
563,2021.0,UKC2,2016,8
564,2021.0,UKD3,2016,18
565,2021.0,UKD4,2016,5
566,2021.0,UKD7,2016,8
567,2021.0,UKE1,2016,2
568,2021.0,UKE2,2016,5
569,2021.0,UKE3,2016,10
570,2021.0,UKE4,2016,7
571,2021.0,UKF1,2016,12
572,2021.0,UKF2,2016,11
573,2021.0,UKF3,2016,1
574,2021.0,UKG1,2016,13
575,2021.0,UKG2,2016,3
576,2021.0,UKG3,2016,23
577,2021.0,UKH1,2016,69
578,2021.0,UKH2,2016,13
579,2021.0,UKH3,2016,2
580,2021.0,UKI3,2016,168
581,2021.0,UKI4,2016,18
582,2021.0,UKI5,2016,3
583,2021.0,UKI6,2016,1
584,2021.0,UKI7,2016,6
585,2021.0,UKJ1,2016,74
586,2021.0,UKJ2,2016,10
587,2021.0,UKJ3,2016,13
588,2021.0,UKJ4,2016,2
589,2021.0,UKK1,2016,37
590,2021.0,UKK4,2016,9
591,2021.0,UKL1,2016,9
592,2021.0,UKL2,2016,21
593,2021.0,UKM5,2016,2
594,2021.0,UKM7,2016,40
595,2021.0,UKM8,2016,27
596,2021.0,UKM9,2016,1
597,2021.0,UKN0,2016,7
