year,region_type,region_year_spec,region_id,region_level,biorxiv_count
1298,2016,NUTS,2016,NL412,3,1
1299,2016,NUTS,2016,NL414,3,1
1300,2016,NUTS,2016,NL42,2,11
1301,2016,NUTS,2016,NL423,3,11
1302,2016,NUTS,2016,NO,0,65
1303,2016,NUTS,2016,NO0,1,65
1304,2016,NUTS,2016,NO01,2,47
1305,2016,NUTS,2016,NO011,3,36
1306,2016,NUTS,2016,NO012,3,11
1307,2016,NUTS,2016,NO03,2,1
1308,2016,NUTS,2016,NO032,3,1
1309,2016,NUTS,2016,NO04,2,1
1310,2016,NUTS,2016,NO043,3,1
1311,2016,NUTS,2016,NO05,2,9
1312,2016,NUTS,2016,NO051,3,9
1313,2016,NUTS,2016,NO06,2,7
1314,2016,NUTS,2016,NO060,3,7
1315,2016,NUTS,2016,PL,0,44
1316,2016,NUTS,2016,PL2,1,11
1317,2016,NUTS,2016,PL21,2,10
1318,2016,NUTS,2016,PL213,3,10
1319,2016,NUTS,2016,PL22,2,1
1320,2016,NUTS,2016,PL22A,3,1
1321,2016,NUTS,2016,PL4,1,8
1322,2016,NUTS,2016,PL41,2,7
1323,2016,NUTS,2016,PL415,3,7
1324,2016,NUTS,2016,PL42,2,1
1325,2016,NUTS,2016,PL424,3,1
1326,2016,NUTS,2016,PL5,1,8
1327,2016,NUTS,2016,PL51,2,8
1328,2016,NUTS,2016,PL514,3,8
1329,2016,NUTS,2016,PL7,1,3
1330,2016,NUTS,2016,PL71,2,3
1331,2016,NUTS,2016,PL711,3,3
1332,2016,NUTS,2016,PL8,1,1
1333,2016,NUTS,2016,PL84,2,1
1334,2016,NUTS,2016,PL842,3,1
1335,2016,NUTS,2016,PL9,1,13
1336,2016,NUTS,2016,PL91,2,13
1337,2016,NUTS,2016,PL911,3,13
1338,2016,NUTS,2016,PT,0,23
1339,2016,NUTS,2016,PT1,1,23
1340,2016,NUTS,2016,PT11,2,6
1341,2016,NUTS,2016,PT119,3,1
1342,2016,NUTS,2016,PT11A,3,5
1343,2016,NUTS,2016,PT16,2,5
1344,2016,NUTS,2016,PT16D,3,2
1345,2016,NUTS,2016,PT16E,3,3
1346,2016,NUTS,2016,PT17,2,12
1347,2016,NUTS,2016,PT170,3,12
1348,2016,NUTS,2016,RO,0,3
1349,2016,NUTS,2016,RO2,1,1
1350,2016,NUTS,2016,RO21,2,1
1351,2016,NUTS,2016,RO213,3,1
1352,2016,NUTS,2016,RO3,1,2
1353,2016,NUTS,2016,RO32,2,2
1354,2016,NUTS,2016,RO321,3,2
1355,2016,NUTS,2016,SE,0,142
1356,2016,NUTS,2016,SE1,1,116
1357,2016,NUTS,2016,SE11,2,74
1358,2016,NUTS,2016,SE110,3,74
1359,2016,NUTS,2016,SE12,2,42
1360,2016,NUTS,2016,SE121,3,38
1361,2016,NUTS,2016,SE123,3,4
1362,2016,NUTS,2016,SE2,1,21
1363,2016,NUTS,2016,SE21,2,1
1364,2016,NUTS,2016,SE213,3,1
1365,2016,NUTS,2016,SE22,2,6
1366,2016,NUTS,2016,SE224,3,6
1367,2016,NUTS,2016,SE23,2,14
1368,2016,NUTS,2016,SE232,3,14
1369,2016,NUTS,2016,SE3,1,5
1370,2016,NUTS,2016,SE33,2,5
1371,2016,NUTS,2016,SE331,3,5
1372,2016,NUTS,2016,SI,0,4
1373,2016,NUTS,2016,SI0,1,4
1374,2016,NUTS,2016,SI03,2,1
1375,2016,NUTS,2016,SI032,3,1
1376,2016,NUTS,2016,SI04,2,3
1377,2016,NUTS,2016,SI041,3,3
1378,2016,NUTS,2016,SK,0,2
1379,2016,NUTS,2016,SK0,1,2
1380,2016,NUTS,2016,SK01,2,1
1381,2016,NUTS,2016,SK010,3,1
1382,2016,NUTS,2016,SK02,2,1
1383,2016,NUTS,2016,SK023,3,1
1384,2016,NUTS,2016,TR,0,12
1385,2016,NUTS,2016,TR3,1,1
1386,2016,NUTS,2016,TR31,2,1
1387,2016,NUTS,2016,TR310,3,1
1388,2016,NUTS,2016,TR5,1,6
1389,2016,NUTS,2016,TR51,2,5
1390,2016,NUTS,2016,TR510,3,5
1391,2016,NUTS,2016,TR52,2,1
1392,2016,NUTS,2016,TR521,3,1
1393,2016,NUTS,2016,TR6,1,1
1394,2016,NUTS,2016,TR61,2,1
1395,2016,NUTS,2016,TR611,3,1
1396,2016,NUTS,2016,TR9,1,1
1397,2016,NUTS,2016,TR90,2,1
1398,2016,NUTS,2016,TR902,3,1
1399,2016,NUTS,2016,TRC,1,3
1400,2016,NUTS,2016,TRC1,2,3
1401,2016,NUTS,2016,TRC12,3,3
1402,2016,NUTS,2016,UK,0,1272
1403,2016,NUTS,2016,UKC,1,9
1404,2016,NUTS,2016,UKC1,2,5
1405,2016,NUTS,2016,UKC14,3,5
1406,2016,NUTS,2016,UKC2,2,4
1407,2016,NUTS,2016,UKC22,3,4
1408,2016,NUTS,2016,UKD,1,48
1409,2016,NUTS,2016,UKD3,2,24
1410,2016,NUTS,2016,UKD33,3,24
1411,2016,NUTS,2016,UKD4,2,8
1412,2016,NUTS,2016,UKD44,3,8
1413,2016,NUTS,2016,UKD7,2,16
1414,2016,NUTS,2016,UKD72,3,16
1415,2016,NUTS,2016,UKE,1,50
1416,2016,NUTS,2016,UKE1,2,2
1417,2016,NUTS,2016,UKE11,3,2
1418,2016,NUTS,2016,UKE2,2,12
1419,2016,NUTS,2016,UKE21,3,12
1420,2016,NUTS,2016,UKE3,2,23
1421,2016,NUTS,2016,UKE32,3,23
1422,2016,NUTS,2016,UKE4,2,13
1423,2016,NUTS,2016,UKE42,3,11
1424,2016,NUTS,2016,UKE44,3,2
1425,2016,NUTS,2016,UKF,1,36
1426,2016,NUTS,2016,UKF1,2,22
1427,2016,NUTS,2016,UKF14,3,21
1428,2016,NUTS,2016,UKF16,3,1
1429,2016,NUTS,2016,UKF2,2,13
1430,2016,NUTS,2016,UKF21,3,11
1431,2016,NUTS,2016,UKF22,3,2
1432,2016,NUTS,2016,UKF3,2,1
1433,2016,NUTS,2016,UKF30,3,1
1434,2016,NUTS,2016,UKG,1,53
1435,2016,NUTS,2016,UKG1,2,29
1436,2016,NUTS,2016,UKG13,3,29
1437,2016,NUTS,2016,UKG3,2,24
1438,2016,NUTS,2016,UKG31,3,24
1439,2016,NUTS,2016,UKH,1,358
1440,2016,NUTS,2016,UKH1,2,343
1441,2016,NUTS,2016,UKH12,3,305
1442,2016,NUTS,2016,UKH14,3,1
1443,2016,NUTS,2016,UKH17,3,37
1444,2016,NUTS,2016,UKH2,2,13
1445,2016,NUTS,2016,UKH21,3,2
1446,2016,NUTS,2016,UKH23,3,10
1447,2016,NUTS,2016,UKH25,3,1
1448,2016,NUTS,2016,UKH3,2,2
1449,2016,NUTS,2016,UKH34,3,2
1450,2016,NUTS,2016,UKI,1,195
1451,2016,NUTS,2016,UKI3,2,178
1452,2016,NUTS,2016,UKI31,3,44
1453,2016,NUTS,2016,UKI32,3,53
1454,2016,NUTS,2016,UKI33,3,78
1455,2016,NUTS,2016,UKI34,3,3
1456,2016,NUTS,2016,UKI4,2,14
1457,2016,NUTS,2016,UKI42,3,12
1458,2016,NUTS,2016,UKI43,3,1
1459,2016,NUTS,2016,UKI44,3,1
1460,2016,NUTS,2016,UKI6,2,2
1461,2016,NUTS,2016,UKI62,3,2
1462,2016,NUTS,2016,UKI7,2,1
1463,2016,NUTS,2016,UKI75,3,1
1464,2016,NUTS,2016,UKJ,1,230
1465,2016,NUTS,2016,UKJ1,2,182
1466,2016,NUTS,2016,UKJ11,3,10
1467,2016,NUTS,2016,UKJ14,3,172
1468,2016,NUTS,2016,UKJ2,2,32
1469,2016,NUTS,2016,UKJ22,3,17
1470,2016,NUTS,2016,UKJ25,3,15
1471,2016,NUTS,2016,UKJ3,2,12
1472,2016,NUTS,2016,UKJ32,3,12
1473,2016,NUTS,2016,UKJ4,2,4
1474,2016,NUTS,2016,UKJ44,3,4
1475,2016,NUTS,2016,UKK,1,69
1476,2016,NUTS,2016,UKK1,2,50
1477,2016,NUTS,2016,UKK11,3,34
1478,2016,NUTS,2016,UKK12,3,16
1479,2016,NUTS,2016,UKK3,2,2
1480,2016,NUTS,2016,UKK30,3,2
1481,2016,NUTS,2016,UKK4,2,17
1482,2016,NUTS,2016,UKK41,3,1
1483,2016,NUTS,2016,UKK43,3,16
1484,2016,NUTS,2016,UKL,1,29
1485,2016,NUTS,2016,UKL1,2,13
1486,2016,NUTS,2016,UKL12,3,2
1487,2016,NUTS,2016,UKL14,3,6
1488,2016,NUTS,2016,UKL18,3,5
1489,2016,NUTS,2016,UKL2,2,16
1490,2016,NUTS,2016,UKL22,3,16
1491,2016,NUTS,2016,UKM,1,191
1492,2016,NUTS,2016,UKM5,2,14
1493,2016,NUTS,2016,UKM50,3,14
1494,2016,NUTS,2016,UKM7,2,141
1495,2016,NUTS,2016,UKM71,3,8
1496,2016,NUTS,2016,UKM72,3,14
1497,2016,NUTS,2016,UKM75,3,116
1498,2016,NUTS,2016,UKM77,3,3
1499,2016,NUTS,2016,UKM8,2,36
1500,2016,NUTS,2016,UKM82,3,36
1501,2016,NUTS,2016,UKN,1,4
1502,2016,NUTS,2016,UKN0,2,4
1503,2016,NUTS,2016,UKN06,3,3
1504,2016,NUTS,2016,UKN14,3,1
1505,2017,NUTS,2016,AT,0,151
1506,2017,NUTS,2016,AT1,1,111
1507,2017,NUTS,2016,AT12,2,18
1508,2017,NUTS,2016,AT124,3,3
1509,2017,NUTS,2016,AT126,3,12
1510,2017,NUTS,2016,AT127,3,3
1511,2017,NUTS,2016,AT13,2,93
1512,2017,NUTS,2016,AT130,3,93
1513,2017,NUTS,2016,AT2,1,16
1514,2017,NUTS,2016,AT22,2,16
1515,2017,NUTS,2016,AT221,3,16
1516,2017,NUTS,2016,AT3,1,24
1517,2017,NUTS,2016,AT31,2,5
1518,2017,NUTS,2016,AT312,3,5
1519,2017,NUTS,2016,AT32,2,8
1520,2017,NUTS,2016,AT323,3,8
1521,2017,NUTS,2016,AT33,2,11
1522,2017,NUTS,2016,AT332,3,11
1523,2017,NUTS,2016,BE,0,153
1524,2017,NUTS,2016,BE1,1,40
1525,2017,NUTS,2016,BE10,2,40
1526,2017,NUTS,2016,BE100,3,40
1527,2017,NUTS,2016,BE2,1,77
1528,2017,NUTS,2016,BE21,2,22
1529,2017,NUTS,2016,BE211,3,14
1530,2017,NUTS,2016,BE213,3,8
1531,2017,NUTS,2016,BE22,2,3
1532,2017,NUTS,2016,BE221,3,3
1533,2017,NUTS,2016,BE23,2,42
1534,2017,NUTS,2016,BE234,3,42
1535,2017,NUTS,2016,BE24,2,10
1536,2017,NUTS,2016,BE241,3,3
1537,2017,NUTS,2016,BE242,3,7
1538,2017,NUTS,2016,BE3,1,36
1539,2017,NUTS,2016,BE31,2,19
1540,2017,NUTS,2016,BE310,3,19
1541,2017,NUTS,2016,BE33,2,17
1542,2017,NUTS,2016,BE332,3,17
1543,2017,NUTS,2016,BG,0,22
1544,2017,NUTS,2016,BG4,1,22
1545,2017,NUTS,2016,BG41,2,22
1546,2017,NUTS,2016,BG411,3,22
1547,2017,NUTS,2016,CH,0,527
1548,2017,NUTS,2016,CH0,1,527
1549,2017,NUTS,2016,CH01,2,200
1550,2017,NUTS,2016,CH011,3,112
1551,2017,NUTS,2016,CH013,3,88
1552,2017,NUTS,2016,CH02,2,55
1553,2017,NUTS,2016,CH021,3,34
1554,2017,NUTS,2016,CH022,3,13
1555,2017,NUTS,2016,CH023,3,1
1556,2017,NUTS,2016,CH024,3,7
1557,2017,NUTS,2016,CH03,2,83
1558,2017,NUTS,2016,CH031,3,77
1559,2017,NUTS,2016,CH033,3,6
1560,2017,NUTS,2016,CH04,2,187
1561,2017,NUTS,2016,CH040,3,187
1562,2017,NUTS,2016,CH05,2,1
1563,2017,NUTS,2016,CH055,3,1
1564,2017,NUTS,2016,CH07,2,1
1565,2017,NUTS,2016,CH070,3,1
1566,2017,NUTS,2016,CY,0,2
1567,2017,NUTS,2016,CY0,1,2
1568,2017,NUTS,2016,CY00,2,2
1569,2017,NUTS,2016,CY000,3,2
1570,2017,NUTS,2016,CZ,0,65
1571,2017,NUTS,2016,CZ0,1,65
1572,2017,NUTS,2016,CZ01,2,23
1573,2017,NUTS,2016,CZ010,3,23
1574,2017,NUTS,2016,CZ02,2,6
1575,2017,NUTS,2016,CZ020,3,6
1576,2017,NUTS,2016,CZ03,2,3
1577,2017,NUTS,2016,CZ031,3,2
1578,2017,NUTS,2016,CZ032,3,1
1579,2017,NUTS,2016,CZ05,2,6
1580,2017,NUTS,2016,CZ052,3,6
1581,2017,NUTS,2016,CZ06,2,22
1582,2017,NUTS,2016,CZ064,3,22
1583,2017,NUTS,2016,CZ07,2,2
1584,2017,NUTS,2016,CZ071,3,1
1585,2017,NUTS,2016,CZ072,3,1
1586,2017,NUTS,2016,CZ08,2,3
1587,2017,NUTS,2016,CZ080,3,3
1588,2017,NUTS,2016,DE,0,1331
1589,2017,NUTS,2016,DE1,1,228
1590,2017,NUTS,2016,DE11,2,12
1591,2017,NUTS,2016,DE111,3,12
1592,2017,NUTS,2016,DE12,2,109
1593,2017,NUTS,2016,DE122,3,10
1594,2017,NUTS,2016,DE125,3,99
1595,2017,NUTS,2016,DE13,2,47
1596,2017,NUTS,2016,DE131,3,38
1597,2017,NUTS,2016,DE138,3,9
1598,2017,NUTS,2016,DE14,2,60
1599,2017,NUTS,2016,DE142,3,52
1600,2017,NUTS,2016,DE144,3,8
1601,2017,NUTS,2016,DE2,1,420
1602,2017,NUTS,2016,DE21,2,388
1603,2017,NUTS,2016,DE212,3,388
1604,2017,NUTS,2016,DE22,2,1
1605,2017,NUTS,2016,DE229,3,1
1606,2017,NUTS,2016,DE23,2,6
1607,2017,NUTS,2016,DE232,3,6
1608,2017,NUTS,2016,DE24,2,2
1609,2017,NUTS,2016,DE242,3,2
1610,2017,NUTS,2016,DE25,2,8
1611,2017,NUTS,2016,DE252,3,8
1612,2017,NUTS,2016,DE26,2,15
1613,2017,NUTS,2016,DE263,3,15
1614,2017,NUTS,2016,DE3,1,173
1615,2017,NUTS,2016,DE30,2,173
1616,2017,NUTS,2016,DE300,3,173
1617,2017,NUTS,2016,DE4,1,4
1618,2017,NUTS,2016,DE40,2,4
1619,2017,NUTS,2016,DE404,3,4
1620,2017,NUTS,2016,DE5,1,6
1621,2017,NUTS,2016,DE50,2,6
1622,2017,NUTS,2016,DE501,3,6
1623,2017,NUTS,2016,DE6,1,23
1624,2017,NUTS,2016,DE60,2,23
1625,2017,NUTS,2016,DE600,3,23
1626,2017,NUTS,2016,DE7,1,81
1627,2017,NUTS,2016,DE71,2,38
1628,2017,NUTS,2016,DE711,3,2
1629,2017,NUTS,2016,DE712,3,33
1630,2017,NUTS,2016,DE715,3,1
1631,2017,NUTS,2016,DE71C,3,2
1632,2017,NUTS,2016,DE72,2,15
1633,2017,NUTS,2016,DE721,3,11
1634,2017,NUTS,2016,DE724,3,4
1635,2017,NUTS,2016,DE73,2,28
1636,2017,NUTS,2016,DE731,3,28
1637,2017,NUTS,2016,DE8,1,16
1638,2017,NUTS,2016,DE80,2,16
1639,2017,NUTS,2016,DE803,3,9
1640,2017,NUTS,2016,DE80N,3,7
1641,2017,NUTS,2016,DE9,1,58
1642,2017,NUTS,2016,DE91,2,45
1643,2017,NUTS,2016,DE911,3,3
1644,2017,NUTS,2016,DE91B,3,1
1645,2017,NUTS,2016,DE91C,3,41
1646,2017,NUTS,2016,DE92,2,8
1647,2017,NUTS,2016,DE929,3,8
1648,2017,NUTS,2016,DE94,2,5
1649,2017,NUTS,2016,DE943,3,5
1650,2017,NUTS,2016,DEA,1,156
1651,2017,NUTS,2016,DEA1,2,11
1652,2017,NUTS,2016,DEA13,3,11
1653,2017,NUTS,2016,DEA2,2,117
1654,2017,NUTS,2016,DEA22,3,43
1655,2017,NUTS,2016,DEA23,3,37
1656,2017,NUTS,2016,DEA26,3,12
1657,2017,NUTS,2016,DEA27,3,1
1658,2017,NUTS,2016,DEA2B,3,1
1659,2017,NUTS,2016,DEA2D,3,23
1660,2017,NUTS,2016,DEA3,2,13
1661,2017,NUTS,2016,DEA33,3,13
1662,2017,NUTS,2016,DEA4,2,8
1663,2017,NUTS,2016,DEA41,3,8
1664,2017,NUTS,2016,DEA5,2,7
1665,2017,NUTS,2016,DEA51,3,7
1666,2017,NUTS,2016,DEB,1,3
1667,2017,NUTS,2016,DEB3,2,3
1668,2017,NUTS,2016,DEB32,3,2
1669,2017,NUTS,2016,DEB35,3,1
1670,2017,NUTS,2016,DEC,1,9
1671,2017,NUTS,2016,DEC0,2,9
1672,2017,NUTS,2016,DEC01,3,9
1673,2017,NUTS,2016,DED,1,114
1674,2017,NUTS,2016,DED2,2,2
1675,2017,NUTS,2016,DED21,3,2
1676,2017,NUTS,2016,DED4,2,88
1677,2017,NUTS,2016,DED41,3,51
1678,2017,NUTS,2016,DED43,3,37
1679,2017,NUTS,2016,DED5,2,24
1680,2017,NUTS,2016,DED51,3,24
1681,2017,NUTS,2016,DEE,1,31
1682,2017,NUTS,2016,DEE0,2,31
1683,2017,NUTS,2016,DEE02,3,20
1684,2017,NUTS,2016,DEE03,3,9
1685,2017,NUTS,2016,DEE09,3,1
1686,2017,NUTS,2016,DEE0B,3,1
1687,2017,NUTS,2016,DEF,1,9
1688,2017,NUTS,2016,DEF0,2,9
1689,2017,NUTS,2016,DEF03,3,9
1690,2017,NUTS,2016,DK,0,268
1691,2017,NUTS,2016,DK0,1,268
1692,2017,NUTS,2016,DK01,2,157
1693,2017,NUTS,2016,DK011,3,121
1694,2017,NUTS,2016,DK012,3,35
1695,2017,NUTS,2016,DK013,3,1
1696,2017,NUTS,2016,DK02,2,1
1697,2017,NUTS,2016,DK021,3,1
1698,2017,NUTS,2016,DK03,2,19
1699,2017,NUTS,2016,DK031,3,19
1700,2017,NUTS,2016,DK04,2,84
1701,2017,NUTS,2016,DK042,3,84
1702,2017,NUTS,2016,DK05,2,7
1703,2017,NUTS,2016,DK050,3,7
1704,2017,NUTS,2016,EE,0,27
1705,2017,NUTS,2016,EE0,1,27
1706,2017,NUTS,2016,EE00,2,27
1707,2017,NUTS,2016,EE001,3,2
1708,2017,NUTS,2016,EE008,3,25
1709,2017,NUTS,2016,EL,0,39
1710,2017,NUTS,2016,EL3,1,20
1711,2017,NUTS,2016,EL30,2,20
1712,2017,NUTS,2016,EL302,3,1
1713,2017,NUTS,2016,EL303,3,19
1714,2017,NUTS,2016,EL4,1,11
1715,2017,NUTS,2016,EL41,2,2
1716,2017,NUTS,2016,EL411,3,2
1717,2017,NUTS,2016,EL43,2,9
1718,2017,NUTS,2016,EL433,3,9
1719,2017,NUTS,2016,EL5,1,7
1720,2017,NUTS,2016,EL51,2,1
1721,2017,NUTS,2016,EL512,3,1
1722,2017,NUTS,2016,EL52,2,4
1723,2017,NUTS,2016,EL522,3,4
1724,2017,NUTS,2016,EL53,2,1
1725,2017,NUTS,2016,EL531,3,1
1726,2017,NUTS,2016,EL54,2,1
1727,2017,NUTS,2016,EL543,3,1
1728,2017,NUTS,2016,EL6,1,1
1729,2017,NUTS,2016,EL63,2,1
1730,2017,NUTS,2016,EL632,3,1
1731,2017,NUTS,2016,ES,0,319
1732,2017,NUTS,2016,ES1,1,20
1733,2017,NUTS,2016,ES11,2,16
1734,2017,NUTS,2016,ES111,3,6
1735,2017,NUTS,2016,ES114,3,10
1736,2017,NUTS,2016,ES12,2,4
1737,2017,NUTS,2016,ES120,3,4
1738,2017,NUTS,2016,ES2,1,15
1739,2017,NUTS,2016,ES21,2,8
1740,2017,NUTS,2016,ES211,3,1
1741,2017,NUTS,2016,ES213,3,7
1742,2017,NUTS,2016,ES22,2,2
1743,2017,NUTS,2016,ES220,3,2
1744,2017,NUTS,2016,ES24,2,5
1745,2017,NUTS,2016,ES243,3,5
1746,2017,NUTS,2016,ES3,1,104
1747,2017,NUTS,2016,ES30,2,104
1748,2017,NUTS,2016,ES300,3,104
1749,2017,NUTS,2016,ES4,1,28
1750,2017,NUTS,2016,ES41,2,25
1751,2017,NUTS,2016,ES413,3,21
1752,2017,NUTS,2016,ES415,3,2
1753,2017,NUTS,2016,ES418,3,2
1754,2017,NUTS,2016,ES43,2,3
1755,2017,NUTS,2016,ES432,3,3
1756,2017,NUTS,2016,ES5,1,116
1757,2017,NUTS,2016,ES51,2,98
1758,2017,NUTS,2016,ES511,3,96
1759,2017,NUTS,2016,ES513,3,2
1760,2017,NUTS,2016,ES52,2,17
1761,2017,NUTS,2016,ES521,3,2
1762,2017,NUTS,2016,ES523,3,15
1763,2017,NUTS,2016,ES53,2,1
1764,2017,NUTS,2016,ES532,3,1
1765,2017,NUTS,2016,ES6,1,29
1766,2017,NUTS,2016,ES61,2,20
1767,2017,NUTS,2016,ES614,3,6
1768,2017,NUTS,2016,ES615,3,4
1769,2017,NUTS,2016,ES616,3,2
1770,2017,NUTS,2016,ES617,3,2
1771,2017,NUTS,2016,ES618,3,6
1772,2017,NUTS,2016,ES62,2,9
1773,2017,NUTS,2016,ES620,3,9
1774,2017,NUTS,2016,ES7,1,7
1775,2017,NUTS,2016,ES70,2,7
1776,2017,NUTS,2016,ES709,3,7
1777,2017,NUTS,2016,FI,0,177
1778,2017,NUTS,2016,FI1,1,177
1779,2017,NUTS,2016,FI19,2,7
1780,2017,NUTS,2016,FI193,3,7
1781,2017,NUTS,2016,FI1B,2,110
1782,2017,NUTS,2016,FI1B1,3,110
1783,2017,NUTS,2016,FI1C,2,34
1784,2017,NUTS,2016,FI1C1,3,34
1785,2017,NUTS,2016,FI1D,2,26
1786,2017,NUTS,2016,FI1D2,3,15
1787,2017,NUTS,2016,FI1D9,3,11
1788,2017,NUTS,2016,FR,0,478
1789,2017,NUTS,2016,FR1,1,230
1790,2017,NUTS,2016,FR10,2,230
1791,2017,NUTS,2016,FR101,3,112
1792,2017,NUTS,2016,FR103,3,14
1793,2017,NUTS,2016,FR104,3,96
1794,2017,NUTS,2016,FR105,3,5
1795,2017,NUTS,2016,FR107,3,3
1796,2017,NUTS,2016,FRB,1,8
1797,2017,NUTS,2016,FRB0,2,8
1798,2017,NUTS,2016,FRB04,3,6
1799,2017,NUTS,2016,FRB06,3,2
1800,2017,NUTS,2016,FRC,1,6
1801,2017,NUTS,2016,FRC1,2,6
1802,2017,NUTS,2016,FRC11,3,6
1803,2017,NUTS,2016,FRD,1,1
1804,2017,NUTS,2016,FRD2,2,1
1805,2017,NUTS,2016,FRD22,3,1
1806,2017,NUTS,2016,FRE,1,6
1807,2017,NUTS,2016,FRE1,2,6
1808,2017,NUTS,2016,FRE11,3,6
1809,2017,NUTS,2016,FRF,1,29
1810,2017,NUTS,2016,FRF1,2,20
1811,2017,NUTS,2016,FRF11,3,20
1812,2017,NUTS,2016,FRF3,2,9
1813,2017,NUTS,2016,FRF31,3,9
1814,2017,NUTS,2016,FRG,1,26
1815,2017,NUTS,2016,FRG0,2,26
1816,2017,NUTS,2016,FRG01,3,5
1817,2017,NUTS,2016,FRG04,3,21
1818,2017,NUTS,2016,FRH,1,13
1819,2017,NUTS,2016,FRH0,2,13
1820,2017,NUTS,2016,FRH02,3,1
1821,2017,NUTS,2016,FRH03,3,12
1822,2017,NUTS,2016,FRI,1,28
1823,2017,NUTS,2016,FRI1,2,23
1824,2017,NUTS,2016,FRI12,3,23
1825,2017,NUTS,2016,FRI2,2,1
1826,2017,NUTS,2016,FRI23,3,1
1827,2017,NUTS,2016,FRI3,2,4
1828,2017,NUTS,2016,FRI32,3,1
1829,2017,NUTS,2016,FRI34,3,3
1830,2017,NUTS,2016,FRJ,1,46
1831,2017,NUTS,2016,FRJ1,2,35
1832,2017,NUTS,2016,FRJ13,3,34
1833,2017,NUTS,2016,FRJ15,3,1
1834,2017,NUTS,2016,FRJ2,2,11
1835,2017,NUTS,2016,FRJ23,3,11
1836,2017,NUTS,2016,FRK,1,33
1837,2017,NUTS,2016,FRK2,2,33
1838,2017,NUTS,2016,FRK24,3,5
1839,2017,NUTS,2016,FRK26,3,28
1840,2017,NUTS,2016,FRL,1,50
1841,2017,NUTS,2016,FRL0,2,50
1842,2017,NUTS,2016,FRL04,3,50
1843,2017,NUTS,2016,FRY,1,2
1844,2017,NUTS,2016,FRY4,2,2
1845,2017,NUTS,2016,FRY40,3,2
1846,2017,NUTS,2016,HR,0,19
1847,2017,NUTS,2016,HR0,1,19
1848,2017,NUTS,2016,HR03,2,7
1849,2017,NUTS,2016,HR031,3,1
1850,2017,NUTS,2016,HR035,3,6
1851,2017,NUTS,2016,HR04,2,12
1852,2017,NUTS,2016,HR041,3,12
1853,2017,NUTS,2016,HU,0,56
1854,2017,NUTS,2016,HU1,1,42
1855,2017,NUTS,2016,HU11,2,40
1856,2017,NUTS,2016,HU110,3,40
1857,2017,NUTS,2016,HU12,2,2
1858,2017,NUTS,2016,HU120,3,2
1859,2017,NUTS,2016,HU2,1,3
1860,2017,NUTS,2016,HU22,2,1
1861,2017,NUTS,2016,HU221,3,1
1862,2017,NUTS,2016,HU23,2,2
1863,2017,NUTS,2016,HU231,3,2
1864,2017,NUTS,2016,HU3,1,11
1865,2017,NUTS,2016,HU32,2,6
1866,2017,NUTS,2016,HU321,3,6
1867,2017,NUTS,2016,HU33,2,5
1868,2017,NUTS,2016,HU333,3,5
1869,2017,NUTS,2016,IE,0,68
1870,2017,NUTS,2016,IE0,1,68
1871,2017,NUTS,2016,IE04,2,7
1872,2017,NUTS,2016,IE042,3,7
1873,2017,NUTS,2016,IE05,2,20
1874,2017,NUTS,2016,IE051,3,14
1875,2017,NUTS,2016,IE052,3,1
1876,2017,NUTS,2016,IE053,3,5
1877,2017,NUTS,2016,IE06,2,41
1878,2017,NUTS,2016,IE061,3,37
1879,2017,NUTS,2016,IE062,3,4
1880,2017,NUTS,2016,IS,0,41
1881,2017,NUTS,2016,IS0,1,41
1882,2017,NUTS,2016,IS00,2,41
1883,2017,NUTS,2016,IS001,3,39
1884,2017,NUTS,2016,IS002,3,2
1885,2017,NUTS,2016,IT,0,419
1886,2017,NUTS,2016,ITC,1,89
1887,2017,NUTS,2016,ITC1,2,23
1888,2017,NUTS,2016,ITC11,3,22
1889,2017,NUTS,2016,ITC12,3,1
1890,2017,NUTS,2016,ITC3,2,7
1891,2017,NUTS,2016,ITC33,3,7
1892,2017,NUTS,2016,ITC4,2,59
1893,2017,NUTS,2016,ITC41,3,4
1894,2017,NUTS,2016,ITC47,3,2
1895,2017,NUTS,2016,ITC48,3,5
1896,2017,NUTS,2016,ITC4C,3,48
1897,2017,NUTS,2016,ITF,1,38
1898,2017,NUTS,2016,ITF1,2,6
1899,2017,NUTS,2016,ITF11,3,4
1900,2017,NUTS,2016,ITF12,3,1
1901,2017,NUTS,2016,ITF14,3,1
1902,2017,NUTS,2016,ITF3,2,26
1903,2017,NUTS,2016,ITF32,3,3
1904,2017,NUTS,2016,ITF33,3,18
1905,2017,NUTS,2016,ITF35,3,5
1906,2017,NUTS,2016,ITF4,2,5
1907,2017,NUTS,2016,ITF45,3,2
1908,2017,NUTS,2016,ITF46,3,1
1909,2017,NUTS,2016,ITF47,3,2
1910,2017,NUTS,2016,ITF6,2,1
1911,2017,NUTS,2016,ITF61,3,1
1912,2017,NUTS,2016,ITG,1,8
1913,2017,NUTS,2016,ITG1,2,1
1914,2017,NUTS,2016,ITG13,3,1
1915,2017,NUTS,2016,ITG2,2,7
1916,2017,NUTS,2016,ITG25,3,1
1917,2017,NUTS,2016,ITG27,3,6
1918,2017,NUTS,2016,ITH,1,89
1919,2017,NUTS,2016,ITH1,2,1
1920,2017,NUTS,2016,ITH10,3,1
1921,2017,NUTS,2016,ITH2,2,32
