,year,nuts_id,nuts_year_spec,ai_covid_share
54,2020.0,DEB1,2016,1.0
55,2020.0,DEB2,2016,0.0
56,2020.0,DEB3,2016,0.0
57,2020.0,DEC0,2016,0.0
58,2020.0,DED2,2016,0.0
59,2020.0,DED4,2016,0.041666666666666664
60,2020.0,DED5,2016,0.0
61,2020.0,DEE0,2016,0.0
62,2020.0,DEF0,2016,0.0
63,2020.0,DEG0,2016,0.0
64,2020.0,DK01,2016,0.009900990099009901
65,2020.0,DK02,2016,0.0
66,2020.0,DK03,2016,0.0
67,2020.0,DK04,2016,0.0
68,2020.0,DK05,2016,0.0
69,2020.0,EE00,2016,0.0
70,2020.0,EL30,2016,0.017543859649122806
71,2020.0,EL43,2016,0.0
72,2020.0,EL51,2016,0.0
73,2020.0,EL52,2016,0.0
74,2020.0,EL54,2016,0.0
75,2020.0,EL61,2016,0.0
76,2020.0,EL63,2016,0.0
77,2020.0,EL65,2016,0.0
78,2020.0,ES11,2016,0.0
79,2020.0,ES12,2016,0.0
80,2020.0,ES21,2016,0.0
81,2020.0,ES22,2016,0.0
82,2020.0,ES23,2016,0.0
83,2020.0,ES24,2016,0.0
84,2020.0,ES30,2016,0.006993006993006993
85,2020.0,ES41,2016,0.038461538461538464
86,2020.0,ES42,2016,0.0
87,2020.0,ES43,2016,0.0
88,2020.0,ES51,2016,0.0
89,2020.0,ES52,2016,0.0
90,2020.0,ES53,2016,0.0
91,2020.0,ES61,2016,0.1
92,2020.0,ES62,2016,0.08333333333333333
93,2020.0,ES70,2016,0.0
94,2020.0,FI19,2016,0.0
95,2020.0,FI1B,2016,0.0
96,2020.0,FI1C,2016,0.0
97,2020.0,FI1D,2016,0.0
98,2020.0,FR10,2016,0.008888888888888889
99,2020.0,FRB0,2016,0.0
100,2020.0,FRC1,2016,0.0
101,2020.0,FRE1,2016,0.0
102,2020.0,FRE2,2016,0.0
103,2020.0,FRF1,2016,0.16666666666666666
104,2020.0,FRF3,2016,0.0
105,2020.0,FRG0,2016,0.0
106,2020.0,FRH0,2016,0.0
107,2020.0,FRI1,2016,0.058823529411764705
108,2020.0,FRI3,2016,0.0
109,2020.0,FRJ1,2016,0.0
110,2020.0,FRK2,2016,0.0
111,2020.0,FRL0,2016,0.0
112,2020.0,FRY4,2016,0.0
113,2020.0,HR03,2016,0.0
114,2020.0,HR04,2016,0.0
115,2020.0,HU11,2016,0.02564102564102564
116,2020.0,HU21,2016,0.0
117,2020.0,HU23,2016,0.0
118,2020.0,HU31,2016,0.0
119,2020.0,HU32,2016,0.0
120,2020.0,HU33,2016,0.0
121,2020.0,IE04,2016,0.0
122,2020.0,IE05,2016,0.034482758620689655
123,2020.0,IE06,2016,0.027777777777777776
124,2020.0,IS00,2016,0.0
125,2020.0,ITC1,2016,0.0
126,2020.0,ITC3,2016,0.0
127,2020.0,ITC4,2016,0.009433962264150943
128,2020.0,ITF1,2016,0.0
129,2020.0,ITF2,2016,0.0
130,2020.0,ITF3,2016,0.0
131,2020.0,ITF4,2016,0.0
132,2020.0,ITF5,2016,0.0
133,2020.0,ITF6,2016,0.0
134,2020.0,ITG1,2016,0.0
135,2020.0,ITG2,2016,0.0
136,2020.0,ITH1,2016,0.0
137,2020.0,ITH2,2016,0.0
138,2020.0,ITH3,2016,0.016129032258064516
139,2020.0,ITH4,2016,0.0
140,2020.0,ITH5,2016,0.019230769230769232
141,2020.0,ITI1,2016,0.0547945205479452
142,2020.0,ITI2,2016,0.0
143,2020.0,ITI3,2016,0.0
144,2020.0,ITI4,2016,0.0
145,2020.0,LT01,2016,0.0
146,2020.0,LU00,2016,0.125
147,2020.0,LV00,2016,0.0
148,2020.0,MK00,2016,0.0
149,2020.0,MT00,2016,0.0
150,2020.0,NL11,2016,0.0
151,2020.0,NL21,2016,0.0
152,2020.0,NL22,2016,0.0
153,2020.0,NL31,2016,0.0
154,2020.0,NL32,2016,0.01694915254237288
155,2020.0,NL33,2016,0.0
156,2020.0,NL41,2016,0.125
157,2020.0,NL42,2016,0.0
158,2020.0,NO01,2016,0.0
159,2020.0,NO03,2016,0.0
160,2020.0,NO04,2016,0.0
161,2020.0,NO05,2016,0.0
162,2020.0,NO06,2016,0.09090909090909091
163,2020.0,NO07,2016,0.0
164,2020.0,PL21,2016,0.0
165,2020.0,PL22,2016,0.0
166,2020.0,PL41,2016,0.0
167,2020.0,PL51,2016,0.0
168,2020.0,PL61,2016,0.0
169,2020.0,PL63,2016,0.0
170,2020.0,PL71,2016,0.0
171,2020.0,PL72,2016,0.0
172,2020.0,PL81,2016,0.0
173,2020.0,PL84,2016,0.0
174,2020.0,PL91,2016,0.03125
175,2020.0,PT11,2016,0.0
176,2020.0,PT16,2016,0.09090909090909091
177,2020.0,PT17,2016,0.0
178,2020.0,RO11,2016,1.0
179,2020.0,RO32,2016,0.3333333333333333
180,2020.0,RS11,2016,0.0
181,2020.0,RS12,2016,0.0
182,2020.0,RS21,2016,0.0
183,2020.0,SE11,2016,0.005714285714285714
184,2020.0,SE12,2016,0.0
185,2020.0,SE21,2016,0.25
186,2020.0,SE22,2016,0.0
187,2020.0,SE23,2016,0.0
188,2020.0,SE33,2016,0.0
189,2020.0,SI04,2016,0.0
190,2020.0,SK01,2016,0.0
191,2020.0,SK02,2016,0.0
192,2020.0,SK04,2016,0.0
193,2020.0,TR10,2016,0.09375
194,2020.0,TR22,2016,0.0
195,2020.0,TR31,2016,0.0
196,2020.0,TR33,2016,0.0
197,2020.0,TR41,2016,0.0
198,2020.0,TR42,2016,0.0
199,2020.0,TR51,2016,0.047619047619047616
200,2020.0,TR52,2016,0.0
201,2020.0,TR61,2016,0.0
202,2020.0,TR62,2016,0.0
203,2020.0,TR72,2016,0.0
204,2020.0,TR81,2016,1.0
205,2020.0,TR83,2016,0.0
206,2020.0,TR90,2016,0.0
207,2020.0,TRA1,2016,0.0
208,2020.0,TRA2,2016,0.0
209,2020.0,TRB1,2016,0.0
210,2020.0,TRC3,2016,0.0
211,2020.0,UKC1,2016,0.058823529411764705
212,2020.0,UKC2,2016,0.0
213,2020.0,UKD1,2016,0.0
214,2020.0,UKD3,2016,0.00909090909090909
215,2020.0,UKD4,2016,0.023255813953488372
216,2020.0,UKD6,2016,0.0
217,2020.0,UKD7,2016,0.00847457627118644
218,2020.0,UKE1,2016,0.0
219,2020.0,UKE2,2016,0.0
220,2020.0,UKE3,2016,0.024390243902439025
221,2020.0,UKE4,2016,0.058823529411764705
222,2020.0,UKF1,2016,0.013513513513513514
223,2020.0,UKF2,2016,0.019230769230769232
224,2020.0,UKF3,2016,0.25
225,2020.0,UKG1,2016,0.017241379310344827
226,2020.0,UKG2,2016,0.0
227,2020.0,UKG3,2016,0.05102040816326531
228,2020.0,UKH1,2016,0.018315018315018316
229,2020.0,UKH2,2016,0.008
230,2020.0,UKH3,2016,0.06666666666666667
231,2020.0,UKI3,2016,0.0048250904704463205
232,2020.0,UKI4,2016,0.0
233,2020.0,UKI5,2016,0.0
234,2020.0,UKI6,2016,0.0
235,2020.0,UKI7,2016,0.09090909090909091
236,2020.0,UKJ1,2016,0.013736263736263736
237,2020.0,UKJ2,2016,0.013888888888888888
238,2020.0,UKJ3,2016,0.0
239,2020.0,UKJ4,2016,0.0
240,2020.0,UKK1,2016,0.009433962264150943
241,2020.0,UKK2,2016,0.0
242,2020.0,UKK3,2016,0.0
243,2020.0,UKK4,2016,0.0
244,2020.0,UKL1,2016,0.05263157894736842
245,2020.0,UKL2,2016,0.0
246,2020.0,UKM5,2016,0.0
247,2020.0,UKM6,2016,0.0
248,2020.0,UKM7,2016,0.012578616352201259
249,2020.0,UKM8,2016,0.011627906976744186
250,2020.0,UKM9,2016,0.0
251,2020.0,UKN0,2016,0.0
252,2021.0,AT12,2016,0.0
253,2021.0,AT13,2016,0.0
254,2021.0,AT22,2016,0.25
255,2021.0,AT31,2016,0.0
256,2021.0,AT32,2016,0.0
257,2021.0,AT33,2016,0.0
258,2021.0,BE10,2016,0.0
259,2021.0,BE21,2016,0.0
260,2021.0,BE22,2016,0.0
261,2021.0,BE23,2016,0.0
262,2021.0,BE33,2016,0.0
263,2021.0,BE35,2016,0.0
264,2021.0,BG31,2016,0.0
265,2021.0,BG41,2016,0.0
266,2021.0,CH01,2016,0.0
267,2021.0,CH02,2016,0.0
268,2021.0,CH03,2016,0.0
269,2021.0,CH04,2016,0.058823529411764705
270,2021.0,CH05,2016,0.0
271,2021.0,CY00,2016,0.125
272,2021.0,CZ06,2016,0.0
273,2021.0,CZ08,2016,0.0
274,2021.0,DE12,2016,0.0
275,2021.0,DE13,2016,0.0
276,2021.0,DE14,2016,0.0
277,2021.0,DE21,2016,0.0
278,2021.0,DE23,2016,0.0
279,2021.0,DE26,2016,0.0
280,2021.0,DE30,2016,0.043478260869565216
281,2021.0,DE40,2016,0.0
282,2021.0,DE60,2016,0.0
283,2021.0,DE71,2016,0.0
284,2021.0,DE72,2016,0.0
285,2021.0,DE73,2016,0.0
286,2021.0,DE91,2016,0.0
287,2021.0,DE92,2016,0.0
288,2021.0,DEA1,2016,0.0
289,2021.0,DEA2,2016,0.0
290,2021.0,DEA4,2016,0.0
291,2021.0,DEA5,2016,0.0
292,2021.0,DEB3,2016,0.0
293,2021.0,DEC0,2016,0.0
294,2021.0,DED4,2016,0.0
295,2021.0,DED5,2016,0.0
296,2021.0,DEG0,2016,0.0
297,2021.0,DK01,2016,0.0
298,2021.0,DK02,2016,0.0
299,2021.0,DK03,2016,0.0
300,2021.0,DK04,2016,0.0
301,2021.0,DK05,2016,0.0
302,2021.0,EE00,2016,0.0
303,2021.0,EL30,2016,0.0
304,2021.0,EL41,2016,0.0
305,2021.0,EL43,2016,0.0
306,2021.0,EL51,2016,0.0
307,2021.0,EL52,2016,0.0
308,2021.0,EL63,2016,0.0
309,2021.0,EL65,2016,0.0
310,2021.0,ES11,2016,0.0
311,2021.0,ES22,2016,0.0
312,2021.0,ES24,2016,0.0
313,2021.0,ES30,2016,0.0
314,2021.0,ES41,2016,0.0
315,2021.0,ES42,2016,0.0
316,2021.0,ES51,2016,0.0
317,2021.0,ES52,2016,0.0
318,2021.0,ES61,2016,0.3333333333333333
319,2021.0,FI1B,2016,0.0
320,2021.0,FR10,2016,0.0
321,2021.0,FRF1,2016,0.0
322,2021.0,FRF3,2016,0.0
323,2021.0,FRG0,2016,0.0
324,2021.0,FRH0,2016,0.0
325,2021.0,FRI1,2016,0.0
326,2021.0,FRJ1,2016,0.0
327,2021.0,FRJ2,2016,0.0
328,2021.0,FRK2,2016,0.0
329,2021.0,FRL0,2016,0.0
330,2021.0,FRY4,2016,0.0
331,2021.0,IE05,2016,0.0
332,2021.0,IE06,2016,0.0
333,2021.0,IS00,2016,0.0
334,2021.0,ITC1,2016,0.16666666666666666
335,2021.0,ITC3,2016,0.0
336,2021.0,ITC4,2016,0.05
337,2021.0,ITF1,2016,0.0
338,2021.0,ITF2,2016,0.0
339,2021.0,ITF3,2016,0.0
340,2021.0,ITF4,2016,0.0
341,2021.0,ITG1,2016,0.0
342,2021.0,ITG2,2016,0.0
343,2021.0,ITH2,2016,0.0
344,2021.0,ITH3,2016,0.0
345,2021.0,ITH4,2016,0.0
346,2021.0,ITH5,2016,0.14285714285714285
347,2021.0,ITI1,2016,0.0
348,2021.0,ITI2,2016,0.0
349,2021.0,ITI4,2016,0.0
350,2021.0,LU00,2016,0.0
351,2021.0,LV00,2016,0.0
352,2021.0,ME00,2016,0.0
353,2021.0,MT00,2016,0.0
354,2021.0,NL11,2016,0.0
355,2021.0,NL22,2016,0.0
356,2021.0,NL31,2016,0.0
357,2021.0,NL32,2016,0.0
358,2021.0,NL33,2016,0.0
359,2021.0,NL42,2016,0.0
360,2021.0,NO01,2016,0.0
361,2021.0,NO04,2016,0.0
362,2021.0,NO05,2016,0.0
363,2021.0,NO06,2016,0.0
364,2021.0,NO07,2016,0.0
365,2021.0,PL22,2016,0.0
366,2021.0,PL51,2016,0.0
367,2021.0,PL61,2016,0.0
368,2021.0,PL71,2016,0.0
369,2021.0,PL72,2016,0.0
370,2021.0,PL81,2016,0.0
371,2021.0,PL84,2016,0.0
372,2021.0,PL91,2016,0.0
373,2021.0,PT11,2016,0.0
374,2021.0,PT16,2016,0.0
375,2021.0,PT17,2016,0.3333333333333333
376,2021.0,SE11,2016,0.0
377,2021.0,SE12,2016,0.0
378,2021.0,SE22,2016,0.0
379,2021.0,SE23,2016,0.0
380,2021.0,SE33,2016,0.0
381,2021.0,SI04,2016,0.0
382,2021.0,SK01,2016,0.0
383,2021.0,SK04,2016,1.0
384,2021.0,TR10,2016,0.0
385,2021.0,TR21,2016,0.0
386,2021.0,TR22,2016,0.0
387,2021.0,TR31,2016,0.0
388,2021.0,TR41,2016,0.0
389,2021.0,TR42,2016,0.0
390,2021.0,TR51,2016,0.0
391,2021.0,TR61,2016,0.0
392,2021.0,TR81,2016,0.0
393,2021.0,TRB1,2016,0.0
394,2021.0,UKC1,2016,0.0
395,2021.0,UKC2,2016,0.0
396,2021.0,UKD3,2016,0.06666666666666667
397,2021.0,UKD4,2016,0.0
398,2021.0,UKD7,2016,0.0
399,2021.0,UKE1,2016,0.0
400,2021.0,UKE2,2016,0.0
401,2021.0,UKE3,2016,0.1
402,2021.0,UKE4,2016,0.0
403,2021.0,UKF1,2016,0.0
404,2021.0,UKF2,2016,0.0
405,2021.0,UKF3,2016,0.0
406,2021.0,UKG1,2016,0.18181818181818182
407,2021.0,UKG2,2016,0.0
408,2021.0,UKG3,2016,0.0
409,2021.0,UKH1,2016,0.0
410,2021.0,UKH2,2016,0.0
411,2021.0,UKH3,2016,0.0
412,2021.0,UKI3,2016,0.037383177570093455
413,2021.0,UKI4,2016,0.0
414,2021.0,UKI5,2016,0.0
415,2021.0,UKI6,2016,0.0
416,2021.0,UKI7,2016,0.0
417,2021.0,UKJ1,2016,0.0
418,2021.0,UKJ2,2016,0.0
419,2021.0,UKJ3,2016,0.0
420,2021.0,UKJ4,2016,0.0
421,2021.0,UKK1,2016,0.0
422,2021.0,UKK4,2016,0.0
423,2021.0,UKL1,2016,0.0
424,2021.0,UKL2,2016,0.0
425,2021.0,UKM7,2016,0.0
426,2021.0,UKM8,2016,0.0
427,2021.0,UKM9,2016,0.0
428,2021.0,UKN0,2016,0.0
