year,region_type,region_year_spec,region_id,region_level,medrxiv_count
655,2020,NUTS,2016,EL3,1,59
656,2020,NUTS,2016,EL30,2,59
657,2020,NUTS,2016,EL301,3,1
658,2020,NUTS,2016,EL303,3,58
659,2020,NUTS,2016,EL4,1,5
660,2020,NUTS,2016,EL43,2,5
661,2020,NUTS,2016,EL433,3,4
662,2020,NUTS,2016,EL434,3,1
663,2020,NUTS,2016,EL5,1,41
664,2020,NUTS,2016,EL51,2,10
665,2020,NUTS,2016,EL512,3,10
666,2020,NUTS,2016,EL52,2,23
667,2020,NUTS,2016,EL522,3,23
668,2020,NUTS,2016,EL53,2,1
669,2020,NUTS,2016,EL531,3,1
670,2020,NUTS,2016,EL54,2,7
671,2020,NUTS,2016,EL543,3,7
672,2020,NUTS,2016,EL6,1,17
673,2020,NUTS,2016,EL61,2,10
674,2020,NUTS,2016,EL613,3,10
675,2020,NUTS,2016,EL63,2,6
676,2020,NUTS,2016,EL632,3,6
677,2020,NUTS,2016,EL65,2,1
678,2020,NUTS,2016,EL651,3,1
679,2020,NUTS,2016,ES,0,403
680,2020,NUTS,2016,ES1,1,17
681,2020,NUTS,2016,ES11,2,13
682,2020,NUTS,2016,ES111,3,11
683,2020,NUTS,2016,ES114,3,2
684,2020,NUTS,2016,ES12,2,4
685,2020,NUTS,2016,ES120,3,4
686,2020,NUTS,2016,ES2,1,26
687,2020,NUTS,2016,ES21,2,8
688,2020,NUTS,2016,ES213,3,8
689,2020,NUTS,2016,ES22,2,5
690,2020,NUTS,2016,ES220,3,5
691,2020,NUTS,2016,ES24,2,13
692,2020,NUTS,2016,ES243,3,13
693,2020,NUTS,2016,ES3,1,143
694,2020,NUTS,2016,ES30,2,143
695,2020,NUTS,2016,ES300,3,143
696,2020,NUTS,2016,ES4,1,36
697,2020,NUTS,2016,ES41,2,27
698,2020,NUTS,2016,ES412,3,1
699,2020,NUTS,2016,ES413,3,13
700,2020,NUTS,2016,ES415,3,10
701,2020,NUTS,2016,ES418,3,3
702,2020,NUTS,2016,ES42,2,5
703,2020,NUTS,2016,ES421,3,5
704,2020,NUTS,2016,ES43,2,4
705,2020,NUTS,2016,ES432,3,4
706,2020,NUTS,2016,ES5,1,135
707,2020,NUTS,2016,ES51,2,101
708,2020,NUTS,2016,ES511,3,95
709,2020,NUTS,2016,ES512,3,2
710,2020,NUTS,2016,ES513,3,3
711,2020,NUTS,2016,ES514,3,1
712,2020,NUTS,2016,ES52,2,33
713,2020,NUTS,2016,ES521,3,7
714,2020,NUTS,2016,ES523,3,26
715,2020,NUTS,2016,ES53,2,1
716,2020,NUTS,2016,ES532,3,1
717,2020,NUTS,2016,ES6,1,43
718,2020,NUTS,2016,ES61,2,30
719,2020,NUTS,2016,ES614,3,11
720,2020,NUTS,2016,ES616,3,1
721,2020,NUTS,2016,ES617,3,5
722,2020,NUTS,2016,ES618,3,13
723,2020,NUTS,2016,ES62,2,13
724,2020,NUTS,2016,ES620,3,13
725,2020,NUTS,2016,ES7,1,3
726,2020,NUTS,2016,ES70,2,3
727,2020,NUTS,2016,ES709,3,3
728,2020,NUTS,2016,FI,0,153
729,2020,NUTS,2016,FI1,1,153
730,2020,NUTS,2016,FI19,2,3
731,2020,NUTS,2016,FI193,3,2
732,2020,NUTS,2016,FI195,3,1
733,2020,NUTS,2016,FI1B,2,88
734,2020,NUTS,2016,FI1B1,3,88
735,2020,NUTS,2016,FI1C,2,34
736,2020,NUTS,2016,FI1C1,3,34
737,2020,NUTS,2016,FI1D,2,28
738,2020,NUTS,2016,FI1D2,3,10
739,2020,NUTS,2016,FI1D9,3,18
740,2020,NUTS,2016,FR,0,386
741,2020,NUTS,2016,FR1,1,214
742,2020,NUTS,2016,FR10,2,214
743,2020,NUTS,2016,FR101,3,57
744,2020,NUTS,2016,FR102,3,1
745,2020,NUTS,2016,FR103,3,15
746,2020,NUTS,2016,FR104,3,134
747,2020,NUTS,2016,FR105,3,2
748,2020,NUTS,2016,FR107,3,5
749,2020,NUTS,2016,FRB,1,3
750,2020,NUTS,2016,FRB0,2,3
751,2020,NUTS,2016,FRB04,3,2
752,2020,NUTS,2016,FRB06,3,1
753,2020,NUTS,2016,FRC,1,5
754,2020,NUTS,2016,FRC1,2,4
755,2020,NUTS,2016,FRC11,3,4
756,2020,NUTS,2016,FRC2,2,1
757,2020,NUTS,2016,FRC21,3,1
758,2020,NUTS,2016,FRD,1,2
759,2020,NUTS,2016,FRD2,2,2
760,2020,NUTS,2016,FRD22,3,2
761,2020,NUTS,2016,FRE,1,8
762,2020,NUTS,2016,FRE1,2,6
763,2020,NUTS,2016,FRE11,3,6
764,2020,NUTS,2016,FRE2,2,2
765,2020,NUTS,2016,FRE23,3,2
766,2020,NUTS,2016,FRF,1,13
767,2020,NUTS,2016,FRF1,2,8
768,2020,NUTS,2016,FRF11,3,8
769,2020,NUTS,2016,FRF3,2,5
770,2020,NUTS,2016,FRF31,3,5
771,2020,NUTS,2016,FRG,1,16
772,2020,NUTS,2016,FRG0,2,16
773,2020,NUTS,2016,FRG01,3,7
774,2020,NUTS,2016,FRG02,3,1
775,2020,NUTS,2016,FRG04,3,8
776,2020,NUTS,2016,FRH,1,2
777,2020,NUTS,2016,FRH0,2,2
778,2020,NUTS,2016,FRH03,3,2
779,2020,NUTS,2016,FRI,1,33
780,2020,NUTS,2016,FRI1,2,33
781,2020,NUTS,2016,FRI12,3,33
782,2020,NUTS,2016,FRJ,1,25
783,2020,NUTS,2016,FRJ1,2,25
784,2020,NUTS,2016,FRJ13,3,25
785,2020,NUTS,2016,FRK,1,25
786,2020,NUTS,2016,FRK2,2,25
787,2020,NUTS,2016,FRK24,3,1
788,2020,NUTS,2016,FRK26,3,24
789,2020,NUTS,2016,FRL,1,37
790,2020,NUTS,2016,FRL0,2,37
791,2020,NUTS,2016,FRL04,3,37
792,2020,NUTS,2016,FRY,1,3
793,2020,NUTS,2016,FRY4,2,3
794,2020,NUTS,2016,FRY40,3,3
795,2020,NUTS,2016,HR,0,19
796,2020,NUTS,2016,HR0,1,19
797,2020,NUTS,2016,HR03,2,5
798,2020,NUTS,2016,HR031,3,1
799,2020,NUTS,2016,HR035,3,4
800,2020,NUTS,2016,HR04,2,14
801,2020,NUTS,2016,HR041,3,14
802,2020,NUTS,2016,HU,0,42
803,2020,NUTS,2016,HU1,1,30
804,2020,NUTS,2016,HU11,2,30
805,2020,NUTS,2016,HU110,3,30
806,2020,NUTS,2016,HU2,1,4
807,2020,NUTS,2016,HU21,2,1
808,2020,NUTS,2016,HU213,3,1
809,2020,NUTS,2016,HU23,2,3
810,2020,NUTS,2016,HU231,3,3
811,2020,NUTS,2016,HU3,1,8
812,2020,NUTS,2016,HU31,2,1
813,2020,NUTS,2016,HU311,3,1
814,2020,NUTS,2016,HU32,2,2
815,2020,NUTS,2016,HU321,3,2
816,2020,NUTS,2016,HU33,2,5
817,2020,NUTS,2016,HU333,3,5
818,2020,NUTS,2016,IE,0,94
819,2020,NUTS,2016,IE0,1,94
820,2020,NUTS,2016,IE04,2,9
821,2020,NUTS,2016,IE042,3,9
822,2020,NUTS,2016,IE05,2,31
823,2020,NUTS,2016,IE051,3,12
824,2020,NUTS,2016,IE053,3,19
825,2020,NUTS,2016,IE06,2,54
826,2020,NUTS,2016,IE061,3,51
827,2020,NUTS,2016,IE062,3,3
828,2020,NUTS,2016,IS,0,25
829,2020,NUTS,2016,IS0,1,25
830,2020,NUTS,2016,IS00,2,25
831,2020,NUTS,2016,IS001,3,25
832,2020,NUTS,2016,IT,0,611
833,2020,NUTS,2016,ITC,1,241
834,2020,NUTS,2016,ITC1,2,35
835,2020,NUTS,2016,ITC11,3,34
836,2020,NUTS,2016,ITC16,3,1
837,2020,NUTS,2016,ITC3,2,14
838,2020,NUTS,2016,ITC33,3,14
839,2020,NUTS,2016,ITC4,2,192
840,2020,NUTS,2016,ITC41,3,5
841,2020,NUTS,2016,ITC46,3,3
842,2020,NUTS,2016,ITC47,3,18
843,2020,NUTS,2016,ITC48,3,23
844,2020,NUTS,2016,ITC4C,3,143
845,2020,NUTS,2016,ITF,1,51
846,2020,NUTS,2016,ITF1,2,11
847,2020,NUTS,2016,ITF11,3,8
848,2020,NUTS,2016,ITF12,3,1
849,2020,NUTS,2016,ITF14,3,2
850,2020,NUTS,2016,ITF2,2,1
851,2020,NUTS,2016,ITF22,3,1
852,2020,NUTS,2016,ITF3,2,11
853,2020,NUTS,2016,ITF32,3,1
854,2020,NUTS,2016,ITF33,3,8
855,2020,NUTS,2016,ITF35,3,2
856,2020,NUTS,2016,ITF4,2,23
857,2020,NUTS,2016,ITF45,3,4
858,2020,NUTS,2016,ITF46,3,8
859,2020,NUTS,2016,ITF47,3,11
860,2020,NUTS,2016,ITF5,2,1
861,2020,NUTS,2016,ITF51,3,1
862,2020,NUTS,2016,ITF6,2,4
863,2020,NUTS,2016,ITF61,3,3
864,2020,NUTS,2016,ITF63,3,1
865,2020,NUTS,2016,ITG,1,28
866,2020,NUTS,2016,ITG1,2,21
867,2020,NUTS,2016,ITG13,3,8
868,2020,NUTS,2016,ITG17,3,13
869,2020,NUTS,2016,ITG2,2,7
870,2020,NUTS,2016,ITG25,3,2
871,2020,NUTS,2016,ITG27,3,5
872,2020,NUTS,2016,ITH,1,150
873,2020,NUTS,2016,ITH2,2,17
874,2020,NUTS,2016,ITH20,3,17
875,2020,NUTS,2016,ITH3,2,57
876,2020,NUTS,2016,ITH31,3,17
877,2020,NUTS,2016,ITH35,3,3
878,2020,NUTS,2016,ITH36,3,37
879,2020,NUTS,2016,ITH4,2,17
880,2020,NUTS,2016,ITH42,3,6
881,2020,NUTS,2016,ITH44,3,11
882,2020,NUTS,2016,ITH5,2,59
883,2020,NUTS,2016,ITH52,3,5
884,2020,NUTS,2016,ITH54,3,7
885,2020,NUTS,2016,ITH55,3,40
886,2020,NUTS,2016,ITH56,3,7
887,2020,NUTS,2016,ITI,1,141
888,2020,NUTS,2016,ITI1,2,71
889,2020,NUTS,2016,ITI14,3,46
890,2020,NUTS,2016,ITI17,3,12
891,2020,NUTS,2016,ITI19,3,13
892,2020,NUTS,2016,ITI2,2,6
893,2020,NUTS,2016,ITI21,3,6
894,2020,NUTS,2016,ITI3,2,3
895,2020,NUTS,2016,ITI32,3,3
896,2020,NUTS,2016,ITI4,2,61
897,2020,NUTS,2016,ITI43,3,58
898,2020,NUTS,2016,ITI45,3,3
899,2020,NUTS,2016,LT,0,7
900,2020,NUTS,2016,LT0,1,7
901,2020,NUTS,2016,LT01,2,6
902,2020,NUTS,2016,LT011,3,6
903,2020,NUTS,2016,LT02,2,1
904,2020,NUTS,2016,LT022,3,1
905,2020,NUTS,2016,LU,0,9
906,2020,NUTS,2016,LU0,1,9
907,2020,NUTS,2016,LU00,2,9
908,2020,NUTS,2016,LU000,3,9
909,2020,NUTS,2016,LV,0,7
910,2020,NUTS,2016,LV0,1,7
911,2020,NUTS,2016,LV00,2,7
912,2020,NUTS,2016,LV006,3,7
913,2020,NUTS,2016,MK,0,2
914,2020,NUTS,2016,MK0,1,2
915,2020,NUTS,2016,MK00,2,2
916,2020,NUTS,2016,MK008,3,2
917,2020,NUTS,2016,MT,0,7
918,2020,NUTS,2016,MT0,1,7
919,2020,NUTS,2016,MT00,2,7
920,2020,NUTS,2016,MT001,3,7
921,2020,NUTS,2016,NL,0,531
922,2020,NUTS,2016,NL1,1,54
923,2020,NUTS,2016,NL11,2,54
924,2020,NUTS,2016,NL113,3,54
925,2020,NUTS,2016,NL2,1,118
926,2020,NUTS,2016,NL21,2,7
927,2020,NUTS,2016,NL213,3,7
928,2020,NUTS,2016,NL22,2,111
929,2020,NUTS,2016,NL221,3,11
930,2020,NUTS,2016,NL226,3,100
931,2020,NUTS,2016,NL3,1,319
932,2020,NUTS,2016,NL31,2,76
933,2020,NUTS,2016,NL310,3,76
934,2020,NUTS,2016,NL32,2,98
935,2020,NUTS,2016,NL329,3,98
936,2020,NUTS,2016,NL33,2,145
937,2020,NUTS,2016,NL332,3,1
938,2020,NUTS,2016,NL333,3,8
939,2020,NUTS,2016,NL337,3,52
940,2020,NUTS,2016,NL33C,3,84
941,2020,NUTS,2016,NL4,1,40
942,2020,NUTS,2016,NL41,2,8
943,2020,NUTS,2016,NL412,3,1
944,2020,NUTS,2016,NL414,3,7
945,2020,NUTS,2016,NL42,2,32
946,2020,NUTS,2016,NL423,3,32
947,2020,NUTS,2016,NO,0,218
948,2020,NUTS,2016,NO0,1,218
949,2020,NUTS,2016,NO01,2,140
950,2020,NUTS,2016,NO011,3,128
951,2020,NUTS,2016,NO012,3,12
952,2020,NUTS,2016,NO02,2,2
953,2020,NUTS,2016,NO021,3,2
954,2020,NUTS,2016,NO03,2,5
955,2020,NUTS,2016,NO032,3,5
956,2020,NUTS,2016,NO04,2,13
957,2020,NUTS,2016,NO042,3,4
958,2020,NUTS,2016,NO043,3,9
959,2020,NUTS,2016,NO05,2,28
960,2020,NUTS,2016,NO051,3,28
961,2020,NUTS,2016,NO06,2,26
962,2020,NUTS,2016,NO060,3,26
963,2020,NUTS,2016,NO07,2,4
964,2020,NUTS,2016,NO072,3,4
965,2020,NUTS,2016,PL,0,86
966,2020,NUTS,2016,PL2,1,13
967,2020,NUTS,2016,PL21,2,11
968,2020,NUTS,2016,PL213,3,11
969,2020,NUTS,2016,PL22,2,2
970,2020,NUTS,2016,PL229,3,1
971,2020,NUTS,2016,PL22A,3,1
972,2020,NUTS,2016,PL4,1,11
973,2020,NUTS,2016,PL41,2,8
974,2020,NUTS,2016,PL415,3,8
975,2020,NUTS,2016,PL42,2,3
976,2020,NUTS,2016,PL424,3,3
977,2020,NUTS,2016,PL5,1,12
978,2020,NUTS,2016,PL51,2,12
979,2020,NUTS,2016,PL514,3,12
980,2020,NUTS,2016,PL6,1,7
981,2020,NUTS,2016,PL61,2,3
982,2020,NUTS,2016,PL613,3,3
983,2020,NUTS,2016,PL63,2,4
984,2020,NUTS,2016,PL633,3,4
985,2020,NUTS,2016,PL7,1,10
986,2020,NUTS,2016,PL71,2,8
987,2020,NUTS,2016,PL711,3,8
988,2020,NUTS,2016,PL72,2,2
989,2020,NUTS,2016,PL721,3,2
990,2020,NUTS,2016,PL8,1,5
991,2020,NUTS,2016,PL81,2,2
992,2020,NUTS,2016,PL814,3,2
993,2020,NUTS,2016,PL82,2,1
994,2020,NUTS,2016,PL823,3,1
995,2020,NUTS,2016,PL84,2,2
996,2020,NUTS,2016,PL841,3,2
997,2020,NUTS,2016,PL9,1,28
998,2020,NUTS,2016,PL91,2,28
999,2020,NUTS,2016,PL911,3,28
1000,2020,NUTS,2016,PT,0,62
1001,2020,NUTS,2016,PT1,1,62
1002,2020,NUTS,2016,PT11,2,26
1003,2020,NUTS,2016,PT119,3,3
1004,2020,NUTS,2016,PT11A,3,22
1005,2020,NUTS,2016,PT11D,3,1
1006,2020,NUTS,2016,PT16,2,7
1007,2020,NUTS,2016,PT16D,3,1
1008,2020,NUTS,2016,PT16E,3,5
1009,2020,NUTS,2016,PT16G,3,1
1010,2020,NUTS,2016,PT17,2,29
1011,2020,NUTS,2016,PT170,3,29
1012,2020,NUTS,2016,RO,0,3
1013,2020,NUTS,2016,RO3,1,3
1014,2020,NUTS,2016,RO32,2,3
1015,2020,NUTS,2016,RO321,3,3
1016,2020,NUTS,2016,RS,0,9
1017,2020,NUTS,2016,RS1,1,9
1018,2020,NUTS,2016,RS11,2,8
1019,2020,NUTS,2016,RS110,3,8
1020,2020,NUTS,2016,RS12,2,1
1021,2020,NUTS,2016,RS123,3,1
1022,2020,NUTS,2016,SE,0,386
1023,2020,NUTS,2016,SE1,1,267
1024,2020,NUTS,2016,SE11,2,209
1025,2020,NUTS,2016,SE110,3,209
1026,2020,NUTS,2016,SE12,2,58
1027,2020,NUTS,2016,SE121,3,35
1028,2020,NUTS,2016,SE123,3,8
1029,2020,NUTS,2016,SE124,3,15
1030,2020,NUTS,2016,SE2,1,97
1031,2020,NUTS,2016,SE21,2,3
1032,2020,NUTS,2016,SE213,3,3
1033,2020,NUTS,2016,SE22,2,42
1034,2020,NUTS,2016,SE224,3,42
1035,2020,NUTS,2016,SE23,2,52
1036,2020,NUTS,2016,SE232,3,52
1037,2020,NUTS,2016,SE3,1,22
1038,2020,NUTS,2016,SE31,2,2
1039,2020,NUTS,2016,SE311,3,1
1040,2020,NUTS,2016,SE312,3,1
1041,2020,NUTS,2016,SE33,2,20
1042,2020,NUTS,2016,SE331,3,20
1043,2020,NUTS,2016,SI,0,21
1044,2020,NUTS,2016,SI0,1,21
1045,2020,NUTS,2016,SI03,2,2
1046,2020,NUTS,2016,SI033,3,2
1047,2020,NUTS,2016,SI04,2,19
1048,2020,NUTS,2016,SI041,3,19
1049,2020,NUTS,2016,SK,0,9
1050,2020,NUTS,2016,SK0,1,9
1051,2020,NUTS,2016,SK01,2,6
1052,2020,NUTS,2016,SK010,3,6
1053,2020,NUTS,2016,SK02,2,2
1054,2020,NUTS,2016,SK023,3,2
1055,2020,NUTS,2016,SK04,2,1
1056,2020,NUTS,2016,SK042,3,1
1057,2020,NUTS,2016,TR,0,76
1058,2020,NUTS,2016,TR1,1,24
1059,2020,NUTS,2016,TR10,2,24
1060,2020,NUTS,2016,TR100,3,24
1061,2020,NUTS,2016,TR2,1,3
1062,2020,NUTS,2016,TR21,2,1
1063,2020,NUTS,2016,TR212,3,1
1064,2020,NUTS,2016,TR22,2,2
1065,2020,NUTS,2016,TR222,3,2
1066,2020,NUTS,2016,TR3,1,6
1067,2020,NUTS,2016,TR31,2,5
1068,2020,NUTS,2016,TR310,3,5
1069,2020,NUTS,2016,TR33,2,1
1070,2020,NUTS,2016,TR331,3,1
1071,2020,NUTS,2016,TR4,1,3
1072,2020,NUTS,2016,TR41,2,1
1073,2020,NUTS,2016,TR411,3,1
1074,2020,NUTS,2016,TR42,2,2
1075,2020,NUTS,2016,TR421,3,1
1076,2020,NUTS,2016,TR423,3,1
1077,2020,NUTS,2016,TR5,1,20
1078,2020,NUTS,2016,TR51,2,19
1079,2020,NUTS,2016,TR510,3,19
1080,2020,NUTS,2016,TR52,2,1
1081,2020,NUTS,2016,TR521,3,1
1082,2020,NUTS,2016,TR6,1,4
1083,2020,NUTS,2016,TR62,2,4
1084,2020,NUTS,2016,TR621,3,1
1085,2020,NUTS,2016,TR622,3,3
1086,2020,NUTS,2016,TR7,1,3
1087,2020,NUTS,2016,TR72,2,3
1088,2020,NUTS,2016,TR721,3,2
1089,2020,NUTS,2016,TR722,3,1
1090,2020,NUTS,2016,TR8,1,5
1091,2020,NUTS,2016,TR83,2,5
1092,2020,NUTS,2016,TR831,3,2
1093,2020,NUTS,2016,TR832,3,1
1094,2020,NUTS,2016,TR834,3,2
1095,2020,NUTS,2016,TRA,1,4
1096,2020,NUTS,2016,TRA1,2,2
1097,2020,NUTS,2016,TRA11,3,2
1098,2020,NUTS,2016,TRA2,2,2
1099,2020,NUTS,2016,TRA22,3,2
1100,2020,NUTS,2016,TRB,1,2
1101,2020,NUTS,2016,TRB1,2,2
1102,2020,NUTS,2016,TRB11,3,1
1103,2020,NUTS,2016,TRB13,3,1
1104,2020,NUTS,2016,TRC,1,2
1105,2020,NUTS,2016,TRC3,2,2
1106,2020,NUTS,2016,TRC32,3,1
1107,2020,NUTS,2016,TRC34,3,1
1108,2020,NUTS,2016,UK,0,4221
1109,2020,NUTS,2016,UKC,1,41
1110,2020,NUTS,2016,UKC1,2,27
1111,2020,NUTS,2016,UKC11,3,3
1112,2020,NUTS,2016,UKC12,3,5
1113,2020,NUTS,2016,UKC14,3,19
1114,2020,NUTS,2016,UKC2,2,14
1115,2020,NUTS,2016,UKC22,3,14
1116,2020,NUTS,2016,UKD,1,335
1117,2020,NUTS,2016,UKD1,2,1
1118,2020,NUTS,2016,UKD12,3,1
1119,2020,NUTS,2016,UKD3,2,134
1120,2020,NUTS,2016,UKD33,3,119
1121,2020,NUTS,2016,UKD34,3,10
1122,2020,NUTS,2016,UKD35,3,2
1123,2020,NUTS,2016,UKD36,3,2
1124,2020,NUTS,2016,UKD37,3,1
1125,2020,NUTS,2016,UKD4,2,53
1126,2020,NUTS,2016,UKD42,3,1
1127,2020,NUTS,2016,UKD44,3,42
1128,2020,NUTS,2016,UKD45,3,8
1129,2020,NUTS,2016,UKD47,3,2
1130,2020,NUTS,2016,UKD6,2,8
1131,2020,NUTS,2016,UKD61,3,6
1132,2020,NUTS,2016,UKD62,3,2
1133,2020,NUTS,2016,UKD7,2,139
1134,2020,NUTS,2016,UKD71,3,1
1135,2020,NUTS,2016,UKD72,3,136
1136,2020,NUTS,2016,UKD74,3,2
1137,2020,NUTS,2016,UKE,1,161
1138,2020,NUTS,2016,UKE1,2,8
1139,2020,NUTS,2016,UKE11,3,7
1140,2020,NUTS,2016,UKE12,3,1
1141,2020,NUTS,2016,UKE2,2,24
1142,2020,NUTS,2016,UKE21,3,24
1143,2020,NUTS,2016,UKE3,2,64
1144,2020,NUTS,2016,UKE31,3,4
1145,2020,NUTS,2016,UKE32,3,60
1146,2020,NUTS,2016,UKE4,2,65
1147,2020,NUTS,2016,UKE41,3,4
1148,2020,NUTS,2016,UKE42,3,57
1149,2020,NUTS,2016,UKE44,3,4
1150,2020,NUTS,2016,UKF,1,182
1151,2020,NUTS,2016,UKF1,2,98
1152,2020,NUTS,2016,UKF11,3,1
1153,2020,NUTS,2016,UKF14,3,81
1154,2020,NUTS,2016,UKF15,3,1
1155,2020,NUTS,2016,UKF16,3,15
1156,2020,NUTS,2016,UKF2,2,81
1157,2020,NUTS,2016,UKF21,3,64
1158,2020,NUTS,2016,UKF22,3,13
1159,2020,NUTS,2016,UKF24,3,3
1160,2020,NUTS,2016,UKF25,3,1
1161,2020,NUTS,2016,UKF3,2,3
1162,2020,NUTS,2016,UKF30,3,3
1163,2020,NUTS,2016,UKG,1,215
1164,2020,NUTS,2016,UKG1,2,66
1165,2020,NUTS,2016,UKG12,3,3
1166,2020,NUTS,2016,UKG13,3,63
1167,2020,NUTS,2016,UKG2,2,18
1168,2020,NUTS,2016,UKG22,3,2
1169,2020,NUTS,2016,UKG23,3,2
1170,2020,NUTS,2016,UKG24,3,14
1171,2020,NUTS,2016,UKG3,2,131
1172,2020,NUTS,2016,UKG31,3,116
1173,2020,NUTS,2016,UKG33,3,11
1174,2020,NUTS,2016,UKG39,3,4
1175,2020,NUTS,2016,UKH,1,498
1176,2020,NUTS,2016,UKH1,2,360
1177,2020,NUTS,2016,UKH11,3,1
1178,2020,NUTS,2016,UKH12,3,317
1179,2020,NUTS,2016,UKH14,3,1
1180,2020,NUTS,2016,UKH15,3,3
1181,2020,NUTS,2016,UKH17,3,38
1182,2020,NUTS,2016,UKH2,2,122
1183,2020,NUTS,2016,UKH21,3,3
1184,2020,NUTS,2016,UKH23,3,117
1185,2020,NUTS,2016,UKH25,3,2
1186,2020,NUTS,2016,UKH3,2,16
1187,2020,NUTS,2016,UKH31,3,1
1188,2020,NUTS,2016,UKH34,3,9
1189,2020,NUTS,2016,UKH35,3,4
1190,2020,NUTS,2016,UKH36,3,1
1191,2020,NUTS,2016,UKH37,3,1
1192,2020,NUTS,2016,UKI,1,1262
1193,2020,NUTS,2016,UKI3,2,1122
1194,2020,NUTS,2016,UKI31,3,423
1195,2020,NUTS,2016,UKI32,3,364
1196,2020,NUTS,2016,UKI33,3,311
1197,2020,NUTS,2016,UKI34,3,24
1198,2020,NUTS,2016,UKI4,2,114
1199,2020,NUTS,2016,UKI42,3,85
1200,2020,NUTS,2016,UKI43,3,8
1201,2020,NUTS,2016,UKI44,3,21
1202,2020,NUTS,2016,UKI5,2,9
1203,2020,NUTS,2016,UKI51,3,4
1204,2020,NUTS,2016,UKI52,3,2
1205,2020,NUTS,2016,UKI53,3,3
1206,2020,NUTS,2016,UKI6,2,2
1207,2020,NUTS,2016,UKI62,3,1
1208,2020,NUTS,2016,UKI63,3,1
1209,2020,NUTS,2016,UKI7,2,15
1210,2020,NUTS,2016,UKI74,3,11
1211,2020,NUTS,2016,UKI75,3,4
1212,2020,NUTS,2016,UKJ,1,704
1213,2020,NUTS,2016,UKJ1,2,475
1214,2020,NUTS,2016,UKJ11,3,10
1215,2020,NUTS,2016,UKJ13,3,3
1216,2020,NUTS,2016,UKJ14,3,462
1217,2020,NUTS,2016,UKJ2,2,90
1218,2020,NUTS,2016,UKJ21,3,1
1219,2020,NUTS,2016,UKJ22,3,49
1220,2020,NUTS,2016,UKJ25,3,37
1221,2020,NUTS,2016,UKJ26,3,2
1222,2020,NUTS,2016,UKJ27,3,1
1223,2020,NUTS,2016,UKJ3,2,118
1224,2020,NUTS,2016,UKJ31,3,2
1225,2020,NUTS,2016,UKJ32,3,90
1226,2020,NUTS,2016,UKJ34,3,1
1227,2020,NUTS,2016,UKJ36,3,18
1228,2020,NUTS,2016,UKJ37,3,7
1229,2020,NUTS,2016,UKJ4,2,21
1230,2020,NUTS,2016,UKJ41,3,4
1231,2020,NUTS,2016,UKJ44,3,17
1232,2020,NUTS,2016,UKK,1,331
1233,2020,NUTS,2016,UKK1,2,221
1234,2020,NUTS,2016,UKK11,3,185
1235,2020,NUTS,2016,UKK12,3,27
1236,2020,NUTS,2016,UKK13,3,4
1237,2020,NUTS,2016,UKK14,3,2
1238,2020,NUTS,2016,UKK15,3,3
1239,2020,NUTS,2016,UKK2,2,5
1240,2020,NUTS,2016,UKK21,3,5
1241,2020,NUTS,2016,UKK3,2,14
1242,2020,NUTS,2016,UKK30,3,14
1243,2020,NUTS,2016,UKK4,2,91
1244,2020,NUTS,2016,UKK41,3,4
1245,2020,NUTS,2016,UKK43,3,87
1246,2020,NUTS,2016,UKL,1,106
1247,2020,NUTS,2016,UKL1,2,23
1248,2020,NUTS,2016,UKL12,3,5
1249,2020,NUTS,2016,UKL14,3,2
1250,2020,NUTS,2016,UKL18,3,16
1251,2020,NUTS,2016,UKL2,2,83
1252,2020,NUTS,2016,UKL21,3,8
1253,2020,NUTS,2016,UKL22,3,75
1254,2020,NUTS,2016,UKM,1,360
1255,2020,NUTS,2016,UKM5,2,17
1256,2020,NUTS,2016,UKM50,3,17
1257,2020,NUTS,2016,UKM6,2,1
1258,2020,NUTS,2016,UKM62,3,1
1259,2020,NUTS,2016,UKM7,2,212
1260,2020,NUTS,2016,UKM71,3,5
1261,2020,NUTS,2016,UKM72,3,19
1262,2020,NUTS,2016,UKM73,3,3
1263,2020,NUTS,2016,UKM75,3,181
1264,2020,NUTS,2016,UKM77,3,4
1265,2020,NUTS,2016,UKM8,2,127
1266,2020,NUTS,2016,UKM81,3,1
1267,2020,NUTS,2016,UKM82,3,125
1268,2020,NUTS,2016,UKM84,3,1
1269,2020,NUTS,2016,UKM9,2,3
1270,2020,NUTS,2016,UKM92,3,2
1271,2020,NUTS,2016,UKM95,3,1
1272,2020,NUTS,2016,UKN,1,26
1273,2020,NUTS,2016,UKN0,2,26
1274,2020,NUTS,2016,UKN06,3,21
1275,2020,NUTS,2016,UKN10,3,2
1276,2020,NUTS,2016,UKN14,3,3
1277,2021,NUTS,2021,AT,0,26
1278,2021,NUTS,2021,AT1,1,17
1279,2021,NUTS,2021,AT12,2,5
1280,2021,NUTS,2021,AT126,3,1
1281,2021,NUTS,2021,AT127,3,4
1282,2021,NUTS,2021,AT13,2,12
1283,2021,NUTS,2021,AT130,3,12
1284,2021,NUTS,2021,AT2,1,2
1285,2021,NUTS,2021,AT22,2,2
1286,2021,NUTS,2021,AT221,3,2
1287,2021,NUTS,2021,AT3,1,7
1288,2021,NUTS,2021,AT31,2,1
1289,2021,NUTS,2021,AT312,3,1
1290,2021,NUTS,2021,AT32,2,1
1291,2021,NUTS,2021,AT323,3,1
