year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_count
3348,2017.0,NUTS,2016,CZ08,2,8
3349,2017.0,NUTS,2016,CZ080,3,8
3350,2017.0,NUTS,2016,DE,0,602
3351,2017.0,NUTS,2016,DE1,1,110
3352,2017.0,NUTS,2016,DE11,2,15
3353,2017.0,NUTS,2016,DE111,3,15
3354,2017.0,NUTS,2016,DE12,2,46
3355,2017.0,NUTS,2016,DE122,3,15
3356,2017.0,NUTS,2016,DE125,3,28
3357,2017.0,NUTS,2016,DE126,3,3
3358,2017.0,NUTS,2016,DE13,2,35
3359,2017.0,NUTS,2016,DE131,3,31
3360,2017.0,NUTS,2016,DE138,3,4
3361,2017.0,NUTS,2016,DE14,2,14
3362,2017.0,NUTS,2016,DE142,3,7
3363,2017.0,NUTS,2016,DE144,3,7
3364,2017.0,NUTS,2016,DE2,1,175
3365,2017.0,NUTS,2016,DE21,2,151
3366,2017.0,NUTS,2016,DE212,3,151
3367,2017.0,NUTS,2016,DE22,2,6
3368,2017.0,NUTS,2016,DE222,3,6
3369,2017.0,NUTS,2016,DE24,2,5
3370,2017.0,NUTS,2016,DE241,3,1
3371,2017.0,NUTS,2016,DE242,3,4
3372,2017.0,NUTS,2016,DE25,2,7
3373,2017.0,NUTS,2016,DE252,3,7
3374,2017.0,NUTS,2016,DE26,2,4
3375,2017.0,NUTS,2016,DE263,3,4
3376,2017.0,NUTS,2016,DE27,2,2
3377,2017.0,NUTS,2016,DE271,3,2
3378,2017.0,NUTS,2016,DE3,1,67
3379,2017.0,NUTS,2016,DE30,2,67
3380,2017.0,NUTS,2016,DE300,3,67
3381,2017.0,NUTS,2016,DE4,1,15
3382,2017.0,NUTS,2016,DE40,2,15
3383,2017.0,NUTS,2016,DE402,3,1
3384,2017.0,NUTS,2016,DE404,3,14
3385,2017.0,NUTS,2016,DE5,1,8
3386,2017.0,NUTS,2016,DE50,2,8
3387,2017.0,NUTS,2016,DE501,3,8
3388,2017.0,NUTS,2016,DE6,1,11
3389,2017.0,NUTS,2016,DE60,2,11
3390,2017.0,NUTS,2016,DE600,3,11
3391,2017.0,NUTS,2016,DE7,1,13
3392,2017.0,NUTS,2016,DE71,2,10
3393,2017.0,NUTS,2016,DE711,3,2
3394,2017.0,NUTS,2016,DE712,3,7
3395,2017.0,NUTS,2016,DE71C,3,1
3396,2017.0,NUTS,2016,DE73,2,3
3397,2017.0,NUTS,2016,DE731,3,3
3398,2017.0,NUTS,2016,DE9,1,18
3399,2017.0,NUTS,2016,DE91,2,5
3400,2017.0,NUTS,2016,DE911,3,1
3401,2017.0,NUTS,2016,DE91C,3,4
3402,2017.0,NUTS,2016,DE92,2,6
3403,2017.0,NUTS,2016,DE929,3,6
3404,2017.0,NUTS,2016,DE94,2,7
3405,2017.0,NUTS,2016,DE943,3,7
3406,2017.0,NUTS,2016,DEA,1,70
3407,2017.0,NUTS,2016,DEA1,2,2
3408,2017.0,NUTS,2016,DEA13,3,1
3409,2017.0,NUTS,2016,DEA1A,3,1
3410,2017.0,NUTS,2016,DEA2,2,46
3411,2017.0,NUTS,2016,DEA22,3,20
3412,2017.0,NUTS,2016,DEA23,3,2
3413,2017.0,NUTS,2016,DEA26,3,1
3414,2017.0,NUTS,2016,DEA2C,3,6
3415,2017.0,NUTS,2016,DEA2D,3,17
3416,2017.0,NUTS,2016,DEA3,2,5
3417,2017.0,NUTS,2016,DEA33,3,5
3418,2017.0,NUTS,2016,DEA4,2,6
3419,2017.0,NUTS,2016,DEA41,3,3
3420,2017.0,NUTS,2016,DEA47,3,3
3421,2017.0,NUTS,2016,DEA5,2,11
3422,2017.0,NUTS,2016,DEA51,3,6
3423,2017.0,NUTS,2016,DEA52,3,1
3424,2017.0,NUTS,2016,DEA5A,3,4
3425,2017.0,NUTS,2016,DEB,1,17
3426,2017.0,NUTS,2016,DEB3,2,17
3427,2017.0,NUTS,2016,DEB32,3,16
3428,2017.0,NUTS,2016,DEB33,3,1
3429,2017.0,NUTS,2016,DEC,1,19
3430,2017.0,NUTS,2016,DEC0,2,19
3431,2017.0,NUTS,2016,DEC01,3,19
3432,2017.0,NUTS,2016,DED,1,71
3433,2017.0,NUTS,2016,DED4,2,68
3434,2017.0,NUTS,2016,DED41,3,42
3435,2017.0,NUTS,2016,DED43,3,26
3436,2017.0,NUTS,2016,DED5,2,3
3437,2017.0,NUTS,2016,DED51,3,3
3438,2017.0,NUTS,2016,DEF,1,5
3439,2017.0,NUTS,2016,DEF0,2,5
3440,2017.0,NUTS,2016,DEF01,3,1
3441,2017.0,NUTS,2016,DEF03,3,4
3442,2017.0,NUTS,2016,DEG,1,3
3443,2017.0,NUTS,2016,DEG0,2,3
3444,2017.0,NUTS,2016,DEG05,3,3
3445,2017.0,NUTS,2016,DK,0,58
3446,2017.0,NUTS,2016,DK0,1,58
3447,2017.0,NUTS,2016,DK01,2,45
3448,2017.0,NUTS,2016,DK011,3,30
3449,2017.0,NUTS,2016,DK012,3,15
3450,2017.0,NUTS,2016,DK04,2,4
3451,2017.0,NUTS,2016,DK042,3,4
3452,2017.0,NUTS,2016,DK05,2,9
3453,2017.0,NUTS,2016,DK050,3,9
3454,2017.0,NUTS,2016,EE,0,2
3455,2017.0,NUTS,2016,EE0,1,2
3456,2017.0,NUTS,2016,EE00,2,2
3457,2017.0,NUTS,2016,EE008,3,2
3458,2017.0,NUTS,2016,EL,0,28
3459,2017.0,NUTS,2016,EL3,1,9
3460,2017.0,NUTS,2016,EL30,2,9
3461,2017.0,NUTS,2016,EL303,3,9
3462,2017.0,NUTS,2016,EL4,1,5
3463,2017.0,NUTS,2016,EL43,2,5
3464,2017.0,NUTS,2016,EL431,3,2
3465,2017.0,NUTS,2016,EL433,3,2
3466,2017.0,NUTS,2016,EL434,3,1
3467,2017.0,NUTS,2016,EL5,1,11
3468,2017.0,NUTS,2016,EL51,2,2
3469,2017.0,NUTS,2016,EL512,3,2
3470,2017.0,NUTS,2016,EL52,2,6
3471,2017.0,NUTS,2016,EL522,3,6
3472,2017.0,NUTS,2016,EL54,2,3
3473,2017.0,NUTS,2016,EL543,3,3
3474,2017.0,NUTS,2016,EL6,1,3
3475,2017.0,NUTS,2016,EL61,2,1
3476,2017.0,NUTS,2016,EL613,3,1
3477,2017.0,NUTS,2016,EL63,2,2
3478,2017.0,NUTS,2016,EL632,3,2
3479,2017.0,NUTS,2016,ES,0,149
3480,2017.0,NUTS,2016,ES1,1,7
3481,2017.0,NUTS,2016,ES11,2,4
3482,2017.0,NUTS,2016,ES111,3,4
3483,2017.0,NUTS,2016,ES12,2,3
3484,2017.0,NUTS,2016,ES120,3,3
3485,2017.0,NUTS,2016,ES2,1,17
3486,2017.0,NUTS,2016,ES21,2,13
3487,2017.0,NUTS,2016,ES213,3,13
3488,2017.0,NUTS,2016,ES24,2,4
3489,2017.0,NUTS,2016,ES243,3,4
3490,2017.0,NUTS,2016,ES3,1,29
3491,2017.0,NUTS,2016,ES30,2,29
3492,2017.0,NUTS,2016,ES300,3,29
3493,2017.0,NUTS,2016,ES4,1,5
3494,2017.0,NUTS,2016,ES41,2,4
3495,2017.0,NUTS,2016,ES413,3,3
3496,2017.0,NUTS,2016,ES418,3,1
3497,2017.0,NUTS,2016,ES42,2,1
3498,2017.0,NUTS,2016,ES421,3,1
3499,2017.0,NUTS,2016,ES5,1,61
3500,2017.0,NUTS,2016,ES51,2,47
3501,2017.0,NUTS,2016,ES511,3,44
3502,2017.0,NUTS,2016,ES512,3,3
3503,2017.0,NUTS,2016,ES52,2,14
3504,2017.0,NUTS,2016,ES521,3,4
3505,2017.0,NUTS,2016,ES523,3,10
3506,2017.0,NUTS,2016,ES6,1,27
3507,2017.0,NUTS,2016,ES61,2,6
3508,2017.0,NUTS,2016,ES614,3,4
3509,2017.0,NUTS,2016,ES617,3,1
3510,2017.0,NUTS,2016,ES618,3,1
3511,2017.0,NUTS,2016,ES62,2,21
3512,2017.0,NUTS,2016,ES620,3,21
3513,2017.0,NUTS,2016,ES7,1,3
3514,2017.0,NUTS,2016,ES70,2,3
3515,2017.0,NUTS,2016,ES709,3,3
3516,2017.0,NUTS,2016,FI,0,56
3517,2017.0,NUTS,2016,FI1,1,56
3518,2017.0,NUTS,2016,FI19,2,1
3519,2017.0,NUTS,2016,FI193,3,1
3520,2017.0,NUTS,2016,FI1B,2,45
3521,2017.0,NUTS,2016,FI1B1,3,45
3522,2017.0,NUTS,2016,FI1C,2,1
3523,2017.0,NUTS,2016,FI1C1,3,1
3524,2017.0,NUTS,2016,FI1D,2,9
3525,2017.0,NUTS,2016,FI1D2,3,1
3526,2017.0,NUTS,2016,FI1D9,3,8
3527,2017.0,NUTS,2016,FR,0,322
3528,2017.0,NUTS,2016,FR1,1,247
3529,2017.0,NUTS,2016,FR10,2,247
3530,2017.0,NUTS,2016,FR101,3,76
3531,2017.0,NUTS,2016,FR102,3,2
3532,2017.0,NUTS,2016,FR103,3,64
3533,2017.0,NUTS,2016,FR104,3,102
3534,2017.0,NUTS,2016,FR105,3,3
3535,2017.0,NUTS,2016,FRC,1,3
3536,2017.0,NUTS,2016,FRC1,2,2
3537,2017.0,NUTS,2016,FRC11,3,2
3538,2017.0,NUTS,2016,FRC2,2,1
3539,2017.0,NUTS,2016,FRC21,3,1
3540,2017.0,NUTS,2016,FRD,1,2
3541,2017.0,NUTS,2016,FRD2,2,2
3542,2017.0,NUTS,2016,FRD22,3,2
3543,2017.0,NUTS,2016,FRE,1,10
3544,2017.0,NUTS,2016,FRE1,2,10
3545,2017.0,NUTS,2016,FRE11,3,10
3546,2017.0,NUTS,2016,FRF,1,14
3547,2017.0,NUTS,2016,FRF1,2,1
3548,2017.0,NUTS,2016,FRF11,3,1
3549,2017.0,NUTS,2016,FRF2,2,1
3550,2017.0,NUTS,2016,FRF23,3,1
3551,2017.0,NUTS,2016,FRF3,2,12
3552,2017.0,NUTS,2016,FRF31,3,12
3553,2017.0,NUTS,2016,FRG,1,10
3554,2017.0,NUTS,2016,FRG0,2,10
3555,2017.0,NUTS,2016,FRG01,3,2
3556,2017.0,NUTS,2016,FRG02,3,1
3557,2017.0,NUTS,2016,FRG04,3,7
3558,2017.0,NUTS,2016,FRH,1,13
3559,2017.0,NUTS,2016,FRH0,2,13
3560,2017.0,NUTS,2016,FRH03,3,11
3561,2017.0,NUTS,2016,FRH04,3,2
3562,2017.0,NUTS,2016,FRI,1,5
3563,2017.0,NUTS,2016,FRI1,2,3
3564,2017.0,NUTS,2016,FRI12,3,3
3565,2017.0,NUTS,2016,FRI2,2,1
3566,2017.0,NUTS,2016,FRI23,3,1
3567,2017.0,NUTS,2016,FRI3,2,1
3568,2017.0,NUTS,2016,FRI32,3,1
3569,2017.0,NUTS,2016,FRJ,1,9
3570,2017.0,NUTS,2016,FRJ1,2,6
3571,2017.0,NUTS,2016,FRJ12,3,1
3572,2017.0,NUTS,2016,FRJ13,3,5
3573,2017.0,NUTS,2016,FRJ2,2,3
3574,2017.0,NUTS,2016,FRJ23,3,3
3575,2017.0,NUTS,2016,FRK,1,5
3576,2017.0,NUTS,2016,FRK2,2,5
3577,2017.0,NUTS,2016,FRK24,3,1
3578,2017.0,NUTS,2016,FRK26,3,4
3579,2017.0,NUTS,2016,FRL,1,4
3580,2017.0,NUTS,2016,FRL0,2,4
3581,2017.0,NUTS,2016,FRL03,3,1
3582,2017.0,NUTS,2016,FRL04,3,2
3583,2017.0,NUTS,2016,FRL06,3,1
3584,2017.0,NUTS,2016,HR,0,2
3585,2017.0,NUTS,2016,HR0,1,2
3586,2017.0,NUTS,2016,HR04,2,2
3587,2017.0,NUTS,2016,HR041,3,2
3588,2017.0,NUTS,2016,HU,0,13
3589,2017.0,NUTS,2016,HU1,1,13
3590,2017.0,NUTS,2016,HU11,2,13
3591,2017.0,NUTS,2016,HU110,3,13
3592,2017.0,NUTS,2016,IE,0,31
3593,2017.0,NUTS,2016,IE0,1,31
3594,2017.0,NUTS,2016,IE04,2,5
3595,2017.0,NUTS,2016,IE042,3,5
3596,2017.0,NUTS,2016,IE05,2,7
3597,2017.0,NUTS,2016,IE051,3,2
3598,2017.0,NUTS,2016,IE053,3,5
3599,2017.0,NUTS,2016,IE06,2,19
3600,2017.0,NUTS,2016,IE061,3,16
3601,2017.0,NUTS,2016,IE062,3,2
3602,2017.0,NUTS,2016,IE063,3,1
3603,2017.0,NUTS,2016,IS,0,3
3604,2017.0,NUTS,2016,IS0,1,3
3605,2017.0,NUTS,2016,IS00,2,3
3606,2017.0,NUTS,2016,IS001,3,3
3607,2017.0,NUTS,2016,IT,0,262
3608,2017.0,NUTS,2016,ITC,1,47
3609,2017.0,NUTS,2016,ITC1,2,5
3610,2017.0,NUTS,2016,ITC11,3,5
3611,2017.0,NUTS,2016,ITC3,2,13
3612,2017.0,NUTS,2016,ITC33,3,13
3613,2017.0,NUTS,2016,ITC4,2,29
3614,2017.0,NUTS,2016,ITC41,3,3
3615,2017.0,NUTS,2016,ITC47,3,1
3616,2017.0,NUTS,2016,ITC4C,3,25
3617,2017.0,NUTS,2016,ITF,1,17
3618,2017.0,NUTS,2016,ITF1,2,3
3619,2017.0,NUTS,2016,ITF11,3,1
3620,2017.0,NUTS,2016,ITF12,3,2
3621,2017.0,NUTS,2016,ITF3,2,6
3622,2017.0,NUTS,2016,ITF32,3,1
3623,2017.0,NUTS,2016,ITF33,3,5
3624,2017.0,NUTS,2016,ITF4,2,3
3625,2017.0,NUTS,2016,ITF47,3,3
3626,2017.0,NUTS,2016,ITF6,2,5
3627,2017.0,NUTS,2016,ITF61,3,5
3628,2017.0,NUTS,2016,ITG,1,10
3629,2017.0,NUTS,2016,ITG1,2,2
3630,2017.0,NUTS,2016,ITG17,3,2
3631,2017.0,NUTS,2016,ITG2,2,8
3632,2017.0,NUTS,2016,ITG27,3,8
3633,2017.0,NUTS,2016,ITH,1,66
3634,2017.0,NUTS,2016,ITH1,2,3
3635,2017.0,NUTS,2016,ITH10,3,3
3636,2017.0,NUTS,2016,ITH2,2,35
3637,2017.0,NUTS,2016,ITH20,3,35
3638,2017.0,NUTS,2016,ITH3,2,9
3639,2017.0,NUTS,2016,ITH31,3,2
3640,2017.0,NUTS,2016,ITH36,3,7
3641,2017.0,NUTS,2016,ITH4,2,8
3642,2017.0,NUTS,2016,ITH42,3,3
3643,2017.0,NUTS,2016,ITH44,3,5
3644,2017.0,NUTS,2016,ITH5,2,11
3645,2017.0,NUTS,2016,ITH54,3,6
3646,2017.0,NUTS,2016,ITH55,3,5
3647,2017.0,NUTS,2016,ITI,1,122
3648,2017.0,NUTS,2016,ITI1,2,89
3649,2017.0,NUTS,2016,ITI12,3,3
3650,2017.0,NUTS,2016,ITI14,3,71
3651,2017.0,NUTS,2016,ITI17,3,13
3652,2017.0,NUTS,2016,ITI19,3,2
3653,2017.0,NUTS,2016,ITI2,2,7
3654,2017.0,NUTS,2016,ITI21,3,7
3655,2017.0,NUTS,2016,ITI3,2,1
3656,2017.0,NUTS,2016,ITI32,3,1
3657,2017.0,NUTS,2016,ITI4,2,25
3658,2017.0,NUTS,2016,ITI43,3,25
3659,2017.0,NUTS,2016,LI,0,1
3660,2017.0,NUTS,2016,LI0,1,1
3661,2017.0,NUTS,2016,LI00,2,1
3662,2017.0,NUTS,2016,LI000,3,1
3663,2017.0,NUTS,2016,LU,0,15
3664,2017.0,NUTS,2016,LU0,1,15
3665,2017.0,NUTS,2016,LU00,2,15
3666,2017.0,NUTS,2016,LU000,3,15
3667,2017.0,NUTS,2016,MT,0,4
3668,2017.0,NUTS,2016,MT0,1,4
3669,2017.0,NUTS,2016,MT00,2,4
3670,2017.0,NUTS,2016,MT001,3,4
3671,2017.0,NUTS,2016,NL,0,206
3672,2017.0,NUTS,2016,NL1,1,9
3673,2017.0,NUTS,2016,NL11,2,9
3674,2017.0,NUTS,2016,NL113,3,9
3675,2017.0,NUTS,2016,NL2,1,61
3676,2017.0,NUTS,2016,NL21,2,3
3677,2017.0,NUTS,2016,NL213,3,3
3678,2017.0,NUTS,2016,NL22,2,58
3679,2017.0,NUTS,2016,NL226,3,58
3680,2017.0,NUTS,2016,NL3,1,102
3681,2017.0,NUTS,2016,NL31,2,9
3682,2017.0,NUTS,2016,NL310,3,9
3683,2017.0,NUTS,2016,NL32,2,51
3684,2017.0,NUTS,2016,NL329,3,51
3685,2017.0,NUTS,2016,NL33,2,42
3686,2017.0,NUTS,2016,NL333,3,25
3687,2017.0,NUTS,2016,NL337,3,7
3688,2017.0,NUTS,2016,NL33C,3,10
3689,2017.0,NUTS,2016,NL4,1,34
3690,2017.0,NUTS,2016,NL41,2,30
3691,2017.0,NUTS,2016,NL412,3,7
3692,2017.0,NUTS,2016,NL414,3,23
3693,2017.0,NUTS,2016,NL42,2,4
3694,2017.0,NUTS,2016,NL423,3,4
3695,2017.0,NUTS,2016,NO,0,29
3696,2017.0,NUTS,2016,NO0,1,29
3697,2017.0,NUTS,2016,NO01,2,10
3698,2017.0,NUTS,2016,NO011,3,8
3699,2017.0,NUTS,2016,NO012,3,2
3700,2017.0,NUTS,2016,NO04,2,7
3701,2017.0,NUTS,2016,NO042,3,3
3702,2017.0,NUTS,2016,NO043,3,4
3703,2017.0,NUTS,2016,NO05,2,2
3704,2017.0,NUTS,2016,NO051,3,2
3705,2017.0,NUTS,2016,NO06,2,9
3706,2017.0,NUTS,2016,NO060,3,9
3707,2017.0,NUTS,2016,NO07,2,1
3708,2017.0,NUTS,2016,NO072,3,1
3709,2017.0,NUTS,2016,PL,0,60
3710,2017.0,NUTS,2016,PL2,1,17
3711,2017.0,NUTS,2016,PL21,2,15
3712,2017.0,NUTS,2016,PL213,3,15
3713,2017.0,NUTS,2016,PL22,2,2
3714,2017.0,NUTS,2016,PL22A,3,2
3715,2017.0,NUTS,2016,PL4,1,4
3716,2017.0,NUTS,2016,PL41,2,3
3717,2017.0,NUTS,2016,PL415,3,3
3718,2017.0,NUTS,2016,PL43,2,1
3719,2017.0,NUTS,2016,PL432,3,1
3720,2017.0,NUTS,2016,PL5,1,8
3721,2017.0,NUTS,2016,PL51,2,8
3722,2017.0,NUTS,2016,PL514,3,8
3723,2017.0,NUTS,2016,PL6,1,1
3724,2017.0,NUTS,2016,PL63,2,1
3725,2017.0,NUTS,2016,PL633,3,1
3726,2017.0,NUTS,2016,PL7,1,9
3727,2017.0,NUTS,2016,PL71,2,9
3728,2017.0,NUTS,2016,PL711,3,9
3729,2017.0,NUTS,2016,PL9,1,21
3730,2017.0,NUTS,2016,PL91,2,21
3731,2017.0,NUTS,2016,PL911,3,21
3732,2017.0,NUTS,2016,PT,0,28
3733,2017.0,NUTS,2016,PT1,1,28
3734,2017.0,NUTS,2016,PT11,2,4
3735,2017.0,NUTS,2016,PT11A,3,4
3736,2017.0,NUTS,2016,PT16,2,8
3737,2017.0,NUTS,2016,PT16D,3,1
3738,2017.0,NUTS,2016,PT16E,3,7
3739,2017.0,NUTS,2016,PT17,2,16
3740,2017.0,NUTS,2016,PT170,3,16
3741,2017.0,NUTS,2016,RO,0,10
3742,2017.0,NUTS,2016,RO1,1,1
3743,2017.0,NUTS,2016,RO11,2,1
3744,2017.0,NUTS,2016,RO113,3,1
3745,2017.0,NUTS,2016,RO2,1,1
3746,2017.0,NUTS,2016,RO21,2,1
3747,2017.0,NUTS,2016,RO213,3,1
3748,2017.0,NUTS,2016,RO3,1,8
3749,2017.0,NUTS,2016,RO32,2,8
3750,2017.0,NUTS,2016,RO321,3,8
3751,2017.0,NUTS,2016,RS,0,3
3752,2017.0,NUTS,2016,RS1,1,3
3753,2017.0,NUTS,2016,RS11,2,3
3754,2017.0,NUTS,2016,RS110,3,3
3755,2017.0,NUTS,2016,SE,0,78
3756,2017.0,NUTS,2016,SE1,1,52
3757,2017.0,NUTS,2016,SE11,2,30
3758,2017.0,NUTS,2016,SE110,3,30
3759,2017.0,NUTS,2016,SE12,2,22
3760,2017.0,NUTS,2016,SE121,3,10
3761,2017.0,NUTS,2016,SE123,3,9
3762,2017.0,NUTS,2016,SE124,3,3
3763,2017.0,NUTS,2016,SE2,1,23
3764,2017.0,NUTS,2016,SE21,2,2
3765,2017.0,NUTS,2016,SE213,3,2
3766,2017.0,NUTS,2016,SE22,2,7
3767,2017.0,NUTS,2016,SE221,3,1
3768,2017.0,NUTS,2016,SE224,3,6
3769,2017.0,NUTS,2016,SE23,2,14
3770,2017.0,NUTS,2016,SE232,3,14
3771,2017.0,NUTS,2016,SE3,1,3
3772,2017.0,NUTS,2016,SE33,2,3
3773,2017.0,NUTS,2016,SE331,3,2
3774,2017.0,NUTS,2016,SE332,3,1
3775,2017.0,NUTS,2016,SI,0,16
3776,2017.0,NUTS,2016,SI0,1,16
3777,2017.0,NUTS,2016,SI03,2,8
3778,2017.0,NUTS,2016,SI032,3,8
3779,2017.0,NUTS,2016,SI04,2,8
3780,2017.0,NUTS,2016,SI041,3,8
3781,2017.0,NUTS,2016,SK,0,3
3782,2017.0,NUTS,2016,SK0,1,3
3783,2017.0,NUTS,2016,SK01,2,1
3784,2017.0,NUTS,2016,SK010,3,1
3785,2017.0,NUTS,2016,SK04,2,2
3786,2017.0,NUTS,2016,SK041,3,2
3787,2017.0,NUTS,2016,TR,0,34
3788,2017.0,NUTS,2016,TR1,1,9
3789,2017.0,NUTS,2016,TR10,2,9
3790,2017.0,NUTS,2016,TR100,3,9
3791,2017.0,NUTS,2016,TR3,1,6
3792,2017.0,NUTS,2016,TR31,2,2
3793,2017.0,NUTS,2016,TR310,3,2
3794,2017.0,NUTS,2016,TR33,2,4
3795,2017.0,NUTS,2016,TR334,3,4
3796,2017.0,NUTS,2016,TR4,1,1
3797,2017.0,NUTS,2016,TR42,2,1
3798,2017.0,NUTS,2016,TR421,3,1
3799,2017.0,NUTS,2016,TR5,1,18
3800,2017.0,NUTS,2016,TR51,2,17
3801,2017.0,NUTS,2016,TR510,3,17
3802,2017.0,NUTS,2016,TR52,2,1
3803,2017.0,NUTS,2016,TR521,3,1
3804,2017.0,NUTS,2016,UK,0,648
3805,2017.0,NUTS,2016,UKC,1,3
3806,2017.0,NUTS,2016,UKC1,2,2
3807,2017.0,NUTS,2016,UKC12,3,1
3808,2017.0,NUTS,2016,UKC14,3,1
3809,2017.0,NUTS,2016,UKC2,2,1
3810,2017.0,NUTS,2016,UKC22,3,1
3811,2017.0,NUTS,2016,UKD,1,43
3812,2017.0,NUTS,2016,UKD3,2,12
3813,2017.0,NUTS,2016,UKD33,3,11
3814,2017.0,NUTS,2016,UKD34,3,1
3815,2017.0,NUTS,2016,UKD4,2,14
3816,2017.0,NUTS,2016,UKD44,3,14
3817,2017.0,NUTS,2016,UKD7,2,17
3818,2017.0,NUTS,2016,UKD72,3,17
3819,2017.0,NUTS,2016,UKE,1,30
3820,2017.0,NUTS,2016,UKE1,2,1
3821,2017.0,NUTS,2016,UKE11,3,1
3822,2017.0,NUTS,2016,UKE2,2,3
3823,2017.0,NUTS,2016,UKE21,3,2
3824,2017.0,NUTS,2016,UKE22,3,1
3825,2017.0,NUTS,2016,UKE3,2,21
3826,2017.0,NUTS,2016,UKE32,3,21
3827,2017.0,NUTS,2016,UKE4,2,5
3828,2017.0,NUTS,2016,UKE42,3,3
3829,2017.0,NUTS,2016,UKE44,3,2
3830,2017.0,NUTS,2016,UKF,1,23
3831,2017.0,NUTS,2016,UKF1,2,11
3832,2017.0,NUTS,2016,UKF11,3,2
3833,2017.0,NUTS,2016,UKF14,3,9
3834,2017.0,NUTS,2016,UKF2,2,9
3835,2017.0,NUTS,2016,UKF21,3,6
3836,2017.0,NUTS,2016,UKF22,3,3
3837,2017.0,NUTS,2016,UKF3,2,3
3838,2017.0,NUTS,2016,UKF30,3,3
3839,2017.0,NUTS,2016,UKG,1,31
3840,2017.0,NUTS,2016,UKG1,2,13
3841,2017.0,NUTS,2016,UKG13,3,13
3842,2017.0,NUTS,2016,UKG3,2,18
3843,2017.0,NUTS,2016,UKG31,3,13
3844,2017.0,NUTS,2016,UKG33,3,5
3845,2017.0,NUTS,2016,UKH,1,98
3846,2017.0,NUTS,2016,UKH1,2,81
3847,2017.0,NUTS,2016,UKH12,3,72
3848,2017.0,NUTS,2016,UKH17,3,9
3849,2017.0,NUTS,2016,UKH2,2,4
3850,2017.0,NUTS,2016,UKH21,3,1
3851,2017.0,NUTS,2016,UKH23,3,2
3852,2017.0,NUTS,2016,UKH25,3,1
3853,2017.0,NUTS,2016,UKH3,2,13
3854,2017.0,NUTS,2016,UKH34,3,13
3855,2017.0,NUTS,2016,UKI,1,150
3856,2017.0,NUTS,2016,UKI3,2,110
3857,2017.0,NUTS,2016,UKI31,3,12
3858,2017.0,NUTS,2016,UKI32,3,19
3859,2017.0,NUTS,2016,UKI33,3,79
3860,2017.0,NUTS,2016,UKI4,2,37
3861,2017.0,NUTS,2016,UKI42,3,35
3862,2017.0,NUTS,2016,UKI44,3,2
3863,2017.0,NUTS,2016,UKI6,2,1
3864,2017.0,NUTS,2016,UKI62,3,1
3865,2017.0,NUTS,2016,UKI7,2,2
3866,2017.0,NUTS,2016,UKI74,3,2
3867,2017.0,NUTS,2016,UKJ,1,154
3868,2017.0,NUTS,2016,UKJ1,2,124
3869,2017.0,NUTS,2016,UKJ14,3,124
3870,2017.0,NUTS,2016,UKJ2,2,20
3871,2017.0,NUTS,2016,UKJ22,3,3
3872,2017.0,NUTS,2016,UKJ25,3,17
3873,2017.0,NUTS,2016,UKJ3,2,7
3874,2017.0,NUTS,2016,UKJ32,3,5
3875,2017.0,NUTS,2016,UKJ36,3,2
3876,2017.0,NUTS,2016,UKJ4,2,3
3877,2017.0,NUTS,2016,UKJ44,3,3
3878,2017.0,NUTS,2016,UKK,1,19
3879,2017.0,NUTS,2016,UKK1,2,12
3880,2017.0,NUTS,2016,UKK11,3,6
3881,2017.0,NUTS,2016,UKK12,3,2
3882,2017.0,NUTS,2016,UKK14,3,4
3883,2017.0,NUTS,2016,UKK3,2,3
3884,2017.0,NUTS,2016,UKK30,3,3
3885,2017.0,NUTS,2016,UKK4,2,4
3886,2017.0,NUTS,2016,UKK43,3,4
3887,2017.0,NUTS,2016,UKL,1,7
3888,2017.0,NUTS,2016,UKL1,2,2
3889,2017.0,NUTS,2016,UKL18,3,2
3890,2017.0,NUTS,2016,UKL2,2,5
3891,2017.0,NUTS,2016,UKL22,3,5
3892,2017.0,NUTS,2016,UKM,1,86
3893,2017.0,NUTS,2016,UKM5,2,2
3894,2017.0,NUTS,2016,UKM50,3,2
3895,2017.0,NUTS,2016,UKM6,2,1
3896,2017.0,NUTS,2016,UKM62,3,1
3897,2017.0,NUTS,2016,UKM7,2,72
3898,2017.0,NUTS,2016,UKM71,3,1
3899,2017.0,NUTS,2016,UKM72,3,1
3900,2017.0,NUTS,2016,UKM75,3,63
3901,2017.0,NUTS,2016,UKM77,3,7
3902,2017.0,NUTS,2016,UKM8,2,11
3903,2017.0,NUTS,2016,UKM82,3,11
3904,2017.0,NUTS,2016,UKN,1,4
3905,2017.0,NUTS,2016,UKN0,2,4
3906,2017.0,NUTS,2016,UKN06,3,4
3907,2018.0,NUTS,2016,AT,0,92
3908,2018.0,NUTS,2016,AT1,1,43
3909,2018.0,NUTS,2016,AT12,2,16
3910,2018.0,NUTS,2016,AT123,3,1
3911,2018.0,NUTS,2016,AT124,3,1
3912,2018.0,NUTS,2016,AT126,3,11
3913,2018.0,NUTS,2016,AT127,3,3
3914,2018.0,NUTS,2016,AT13,2,27
3915,2018.0,NUTS,2016,AT130,3,27
3916,2018.0,NUTS,2016,AT2,1,24
3917,2018.0,NUTS,2016,AT22,2,24
3918,2018.0,NUTS,2016,AT221,3,24
3919,2018.0,NUTS,2016,AT3,1,25
