year,region_type,region_year_spec,region_id,region_level,systems_fund_spec
2016,NUTS,2016,DE2,1,0.59
2016,NUTS,2016,DE3,1,1.63
2016,NUTS,2016,DE5,1,4.31
2016,NUTS,2016,DE6,1,0.02
2016,NUTS,2016,DE7,1,0.7
2016,NUTS,2016,DE8,1,1.92
2016,NUTS,2016,DE9,1,1.26
2016,NUTS,2016,DEA,1,0.94
2016,NUTS,2016,DEB,1,1.45
2016,NUTS,2016,DED,1,0.86
2016,NUTS,2016,DEF,1,0.41
2016,NUTS,2016,DK0,1,0.87
2016,NUTS,2016,EE0,1,0.43
2016,NUTS,2016,ES2,1,0.68
2016,NUTS,2016,ES3,1,1.32
2016,NUTS,2016,ES4,1,1.85
2016,NUTS,2016,ES5,1,1.49
2016,NUTS,2016,ES6,1,2.15
2016,NUTS,2016,FI1,1,0.98
2016,NUTS,2016,FR1,1,0.79
2016,NUTS,2016,FRC,1,0.35
2016,NUTS,2016,FRD,1,6.34
2016,NUTS,2016,FRE,1,0.23
2016,NUTS,2016,FRF,1,0.32
2016,NUTS,2016,FRG,1,0.53
2016,NUTS,2016,FRH,1,0.69
2016,NUTS,2016,FRI,1,0.11
2016,NUTS,2016,FRJ,1,1.82
2016,NUTS,2016,FRK,1,0.19
2016,NUTS,2016,FRL,1,3.81
2016,NUTS,2016,HR0,1,2.8
2016,NUTS,2016,HU1,1,1.27
2016,NUTS,2016,HU3,1,0.65
2016,NUTS,2016,IE0,1,2.23
2016,NUTS,2016,ITC,1,0.18
2016,NUTS,2016,ITH,1,0.88
2016,NUTS,2016,ITI,1,1.26
2016,NUTS,2016,LT0,1,1.78
2016,NUTS,2016,LU0,1,1.72
2016,NUTS,2016,LV0,1,0.95
2016,NUTS,2016,MT0,1,0.71
2016,NUTS,2016,NL1,1,1.75
2016,NUTS,2016,NL2,1,0.69
2016,NUTS,2016,NL3,1,1.51
2016,NUTS,2016,NL4,1,0.31
2016,NUTS,2016,PL2,1,0.63
2016,NUTS,2016,PL4,1,6.01
2016,NUTS,2016,PL5,1,0.67
2016,NUTS,2016,PL9,1,4.6
2016,NUTS,2016,PT1,1,1.33
2016,NUTS,2016,RO3,1,1.6
2016,NUTS,2016,SE1,1,0.66
2016,NUTS,2016,SE2,1,0.12
2016,NUTS,2016,SE3,1,0.14
2016,NUTS,2016,SI0,1,1.32
2016,NUTS,2016,SK0,1,1.12
2016,NUTS,2016,UKD,1,0.5
2016,NUTS,2016,UKE,1,0.41
2016,NUTS,2016,UKF,1,2.01
2016,NUTS,2016,UKG,1,0.49
2016,NUTS,2016,UKH,1,1.06
2016,NUTS,2016,UKI,1,0.9
2016,NUTS,2016,UKJ,1,0.38
2016,NUTS,2016,UKK,1,0.4
2016,NUTS,2016,UKM,1,0.44
2016,NUTS,2016,UKN,1,1.16
2016,NUTS,2016,AT12,2,0.12
2016,NUTS,2016,AT13,2,0.77
2016,NUTS,2016,AT22,2,1.25
2016,NUTS,2016,BE10,2,2.17
2016,NUTS,2016,BE21,2,0.64
2016,NUTS,2016,BE23,2,1.77
2016,NUTS,2016,BE24,2,0.3
2016,NUTS,2016,BE33,2,1.56
2016,NUTS,2016,BE35,2,2.7
2016,NUTS,2016,BG33,2,1.3
2016,NUTS,2016,BG41,2,6.34
2016,NUTS,2016,CY00,2,0.34
2016,NUTS,2016,CZ01,2,2.25
2016,NUTS,2016,CZ02,2,2.85
2016,NUTS,2016,DE11,2,0.4
2016,NUTS,2016,DE12,2,0.8
2016,NUTS,2016,DE13,2,0.31
2016,NUTS,2016,DE21,2,0.65
2016,NUTS,2016,DE30,2,1.63
2016,NUTS,2016,DE50,2,4.31
2016,NUTS,2016,DE60,2,0.02
2016,NUTS,2016,DE71,2,0.89
2016,NUTS,2016,DE72,2,0.27
2016,NUTS,2016,DE80,2,1.92
2016,NUTS,2016,DE91,2,2.14
2016,NUTS,2016,DE92,2,1.25
2016,NUTS,2016,DEA2,2,1.13
2016,NUTS,2016,DEA5,2,0.86
2016,NUTS,2016,DEB3,2,2.01
2016,NUTS,2016,DED2,2,0.52
2016,NUTS,2016,DED5,2,1.54
2016,NUTS,2016,DEF0,2,0.41
2016,NUTS,2016,DK01,2,1.12
2016,NUTS,2016,DK04,2,0.36
2016,NUTS,2016,DK05,2,1.28
2016,NUTS,2016,EE00,2,0.43
2016,NUTS,2016,ES21,2,0.79
2016,NUTS,2016,ES30,2,1.32
2016,NUTS,2016,ES41,2,2.31
2016,NUTS,2016,ES51,2,0.65
2016,NUTS,2016,ES53,2,6.34
2016,NUTS,2016,ES61,2,2.47
2016,NUTS,2016,FI19,2,1.88
2016,NUTS,2016,FI1B,2,1.23
2016,NUTS,2016,FR10,2,0.79
2016,NUTS,2016,FRC2,2,0.35
2016,NUTS,2016,FRD1,2,6.34
2016,NUTS,2016,FRE2,2,1.51
2016,NUTS,2016,FRF1,2,0.39
2016,NUTS,2016,FRG0,2,0.53
2016,NUTS,2016,FRH0,2,0.69
2016,NUTS,2016,FRI1,2,0.12
2016,NUTS,2016,FRJ2,2,2.81
2016,NUTS,2016,FRK2,2,0.2
2016,NUTS,2016,FRL0,2,3.81
2016,NUTS,2016,HR03,2,3.0
2016,NUTS,2016,HR04,2,2.7
2016,NUTS,2016,HU11,2,1.58
2016,NUTS,2016,HU32,2,2.74
2016,NUTS,2016,IE04,2,0.4
2016,NUTS,2016,IE05,2,0.55
2016,NUTS,2016,IE06,2,2.59
2016,NUTS,2016,ITC1,2,0.38
2016,NUTS,2016,ITC4,2,0.16
2016,NUTS,2016,ITH2,2,1.14
2016,NUTS,2016,ITH3,2,1.27
2016,NUTS,2016,ITH4,2,0.66
2016,NUTS,2016,ITH5,2,0.62
2016,NUTS,2016,ITI1,2,0.12
2016,NUTS,2016,ITI4,2,1.64
2016,NUTS,2016,LT01,2,2.88
2016,NUTS,2016,LT02,2,1.05
2016,NUTS,2016,LU00,2,1.72
2016,NUTS,2016,LV00,2,0.95
2016,NUTS,2016,MT00,2,0.71
2016,NUTS,2016,NL11,2,0.48
2016,NUTS,2016,NL12,2,6.34
2016,NUTS,2016,NL21,2,1.46
2016,NUTS,2016,NL22,2,0.57
2016,NUTS,2016,NL31,2,0.59
2016,NUTS,2016,NL32,2,3.25
2016,NUTS,2016,NL33,2,0.61
2016,NUTS,2016,NL41,2,0.11
2016,NUTS,2016,NL42,2,0.65
2016,NUTS,2016,PL21,2,0.77
2016,NUTS,2016,PL41,2,6.18
2016,NUTS,2016,PL51,2,0.74
2016,NUTS,2016,PL91,2,4.6
2016,NUTS,2016,PT11,2,2.34
2016,NUTS,2016,PT16,2,1.95
2016,NUTS,2016,PT17,2,0.47
2016,NUTS,2016,RO32,2,1.6
2016,NUTS,2016,SE11,2,0.6
2016,NUTS,2016,SE12,2,0.82
2016,NUTS,2016,SE22,2,0.06
2016,NUTS,2016,SE23,2,0.37
2016,NUTS,2016,SE31,2,0.43
2016,NUTS,2016,SI04,2,1.93
2016,NUTS,2016,SK01,2,1.73
2016,NUTS,2016,SK03,2,1.15
2016,NUTS,2016,UKD3,2,0.46
2016,NUTS,2016,UKD4,2,0.78
2016,NUTS,2016,UKE4,2,0.56
2016,NUTS,2016,UKF1,2,2.33
2016,NUTS,2016,UKF2,2,0.61
2016,NUTS,2016,UKF3,2,6.34
2016,NUTS,2016,UKG3,2,0.58
2016,NUTS,2016,UKH1,2,0.36
2016,NUTS,2016,UKH2,2,4.31
2016,NUTS,2016,UKI3,2,0.91
2016,NUTS,2016,UKI4,2,0.65
2016,NUTS,2016,UKI5,2,6.34
2016,NUTS,2016,UKI6,2,6.34
2016,NUTS,2016,UKJ2,2,1.13
2016,NUTS,2016,UKK1,2,0.42
2016,NUTS,2016,UKM8,2,0.61
2016,NUTS,2016,UKN0,2,1.16
2016,NUTS,2016,AT122,3,6.34
2016,NUTS,2016,AT130,3,0.77
2016,NUTS,2016,AT221,3,1.31
2016,NUTS,2016,AT223,3,0.66
2016,NUTS,2016,AT224,3,6.34
2016,NUTS,2016,BE100,3,2.17
2016,NUTS,2016,BE213,3,1.32
2016,NUTS,2016,BE234,3,1.68
2016,NUTS,2016,BE236,3,6.34
2016,NUTS,2016,BE242,3,0.32
2016,NUTS,2016,BE332,3,1.66
2016,NUTS,2016,BE352,3,2.7
2016,NUTS,2016,BG331,3,1.3
2016,NUTS,2016,BG412,3,6.34
2016,NUTS,2016,CY000,3,0.34
2016,NUTS,2016,CZ010,3,2.25
2016,NUTS,2016,CZ020,3,2.85
2016,NUTS,2016,DE111,3,0.27
2016,NUTS,2016,DE113,3,1.61
2016,NUTS,2016,DE122,3,1.54
2016,NUTS,2016,DE125,3,0.7
2016,NUTS,2016,DE126,3,0.93
2016,NUTS,2016,DE131,3,0.28
2016,NUTS,2016,DE138,3,0.56
2016,NUTS,2016,DE212,3,0.68
2016,NUTS,2016,DE21H,3,0.21
2016,NUTS,2016,DE21L,3,3.46
2016,NUTS,2016,DE300,3,1.63
2016,NUTS,2016,DE501,3,4.31
2016,NUTS,2016,DE600,3,0.02
2016,NUTS,2016,DE711,3,2.22
2016,NUTS,2016,DE712,3,0.38
2016,NUTS,2016,DE721,3,3.2
2016,NUTS,2016,DE80K,3,2.71
2016,NUTS,2016,DE91C,3,6.34
2016,NUTS,2016,DE929,3,1.25
2016,NUTS,2016,DEA22,3,0.76
2016,NUTS,2016,DEA23,3,0.18
2016,NUTS,2016,DEA26,3,2.02
2016,NUTS,2016,DEA2C,3,1.23
2016,NUTS,2016,DEA51,3,6.34
2016,NUTS,2016,DEA52,3,0.72
2016,NUTS,2016,DEB32,3,5.24
2016,NUTS,2016,DEB3J,3,4.12
2016,NUTS,2016,DED21,3,0.54
2016,NUTS,2016,DED51,3,1.54
2016,NUTS,2016,DEF06,3,0.92
2016,NUTS,2016,DK011,3,1.22
2016,NUTS,2016,DK012,3,0.76
2016,NUTS,2016,DK013,3,0.69
2016,NUTS,2016,DK042,3,0.36
2016,NUTS,2016,DK050,3,1.28
2016,NUTS,2016,EE001,3,0.28
2016,NUTS,2016,EE008,3,0.47
2016,NUTS,2016,ES213,3,2.06
2016,NUTS,2016,ES300,3,1.32
2016,NUTS,2016,ES416,3,6.34
2016,NUTS,2016,ES418,3,3.54
2016,NUTS,2016,ES511,3,0.72
2016,NUTS,2016,ES532,3,6.34
2016,NUTS,2016,ES614,3,5.2
2016,NUTS,2016,ES618,3,1.58
2016,NUTS,2016,FI193,3,4.41
2016,NUTS,2016,FI197,3,0.37
2016,NUTS,2016,FI1B1,3,1.23
2016,NUTS,2016,FR101,3,0.71
2016,NUTS,2016,FR104,3,0.55
2016,NUTS,2016,FR105,3,1.22
2016,NUTS,2016,FRC21,3,0.35
2016,NUTS,2016,FRD11,3,6.34
2016,NUTS,2016,FRE21,3,6.34
2016,NUTS,2016,FRF11,3,0.51
2016,NUTS,2016,FRG01,3,0.16
2016,NUTS,2016,FRG02,3,1.97
2016,NUTS,2016,FRG04,3,6.34
2016,NUTS,2016,FRH01,3,6.34
2016,NUTS,2016,FRH02,3,0.49
2016,NUTS,2016,FRI12,3,0.23
2016,NUTS,2016,FRJ23,3,2.81
2016,NUTS,2016,FRK24,3,0.18
2016,NUTS,2016,FRK26,3,0.23
2016,NUTS,2016,FRL04,3,4.21
2016,NUTS,2016,FRL06,3,6.34
2016,NUTS,2016,HR035,3,6.34
2016,NUTS,2016,HR041,3,2.83
2016,NUTS,2016,HU110,3,1.58
2016,NUTS,2016,HU321,3,2.74
2016,NUTS,2016,IE042,3,0.4
2016,NUTS,2016,IE052,3,2.12
2016,NUTS,2016,IE061,3,2.72
2016,NUTS,2016,ITC11,3,0.39
2016,NUTS,2016,ITC4C,3,0.17
2016,NUTS,2016,ITC4D,3,0.92
2016,NUTS,2016,ITH20,3,1.14
2016,NUTS,2016,ITH31,3,3.71
2016,NUTS,2016,ITH35,3,2.13
2016,NUTS,2016,ITH42,3,1.89
2016,NUTS,2016,ITH44,3,0.53
2016,NUTS,2016,ITH54,3,4.15
2016,NUTS,2016,ITH55,3,0.18
2016,NUTS,2016,ITI14,3,0.33
2016,NUTS,2016,ITI18,3,1.98
2016,NUTS,2016,ITI43,3,1.65
2016,NUTS,2016,LT011,3,2.88
2016,NUTS,2016,LT022,3,3.03
2016,NUTS,2016,LU000,3,1.72
2016,NUTS,2016,LV006,3,1.04
2016,NUTS,2016,MT001,3,0.71
2016,NUTS,2016,NL113,3,0.48
2016,NUTS,2016,NL124,3,6.34
2016,NUTS,2016,NL213,3,1.6
2016,NUTS,2016,NL221,3,1.43
2016,NUTS,2016,NL226,3,0.29
2016,NUTS,2016,NL310,3,0.59
2016,NUTS,2016,NL329,3,3.36
2016,NUTS,2016,NL332,3,1.35
2016,NUTS,2016,NL333,3,0.89
2016,NUTS,2016,NL337,3,0.15
2016,NUTS,2016,NL411,3,0.39
2016,NUTS,2016,NL413,3,0.43
2016,NUTS,2016,NL423,3,0.65
2016,NUTS,2016,PL213,3,0.77
2016,NUTS,2016,PL415,3,6.18
2016,NUTS,2016,PL514,3,0.87
2016,NUTS,2016,PL911,3,4.6
2016,NUTS,2016,PT112,3,3.79
2016,NUTS,2016,PT11A,3,2.59
2016,NUTS,2016,PT16D,3,2.84
2016,NUTS,2016,PT170,3,0.47
2016,NUTS,2016,RO321,3,1.21
2016,NUTS,2016,RO322,3,2.38
2016,NUTS,2016,SE110,3,0.6
2016,NUTS,2016,SE121,3,0.36
2016,NUTS,2016,SE123,3,4.31
2016,NUTS,2016,SE224,3,0.07
2016,NUTS,2016,SE232,3,0.37
2016,NUTS,2016,SE312,3,6.34
2016,NUTS,2016,SI041,3,1.77
2016,NUTS,2016,SI044,3,6.34
2016,NUTS,2016,SK010,3,1.73
2016,NUTS,2016,SK031,3,1.75
2016,NUTS,2016,UKD33,3,0.46
2016,NUTS,2016,UKD44,3,0.78
2016,NUTS,2016,UKE42,3,0.69
2016,NUTS,2016,UKF14,3,2.33
2016,NUTS,2016,UKF21,3,0.93
2016,NUTS,2016,UKF30,3,6.34
2016,NUTS,2016,UKG31,3,0.12
2016,NUTS,2016,UKG33,3,1.64
2016,NUTS,2016,UKH17,3,0.48
2016,NUTS,2016,UKH25,3,4.9
2016,NUTS,2016,UKI31,3,1.04
2016,NUTS,2016,UKI32,3,0.76
2016,NUTS,2016,UKI41,3,6.34
2016,NUTS,2016,UKI42,3,0.48
2016,NUTS,2016,UKI53,3,6.34
2016,NUTS,2016,UKI63,3,6.34
2016,NUTS,2016,UKJ22,3,6.32
2016,NUTS,2016,UKJ25,3,0.49
2016,NUTS,2016,UKK11,3,4.9
2016,NUTS,2016,UKM82,3,0.62
2016,NUTS,2016,UKN12,3,1.41
2017,NUTS,2016,AT,0,1.51
2017,NUTS,2016,BE,0,1.22
2017,NUTS,2016,BG,0,2.24
2017,NUTS,2016,CY,0,2.63
2017,NUTS,2016,CZ,0,0.84
2017,NUTS,2016,DE,0,0.72
2017,NUTS,2016,DK,0,1.38
2017,NUTS,2016,EE,0,0.37
2017,NUTS,2016,ES,0,0.91
2017,NUTS,2016,FI,0,0.81
2017,NUTS,2016,FR,0,1.18
2017,NUTS,2016,HR,0,0.21
2017,NUTS,2016,HU,0,0.31
2017,NUTS,2016,IE,0,1.98
2017,NUTS,2016,IT,0,0.78
2017,NUTS,2016,LT,0,2.63
2017,NUTS,2016,LU,0,0.36
2017,NUTS,2016,LV,0,1.24
2017,NUTS,2016,MT,0,5.6
2017,NUTS,2016,NL,0,0.65
2017,NUTS,2016,PL,0,2.43
2017,NUTS,2016,PT,0,3.8
2017,NUTS,2016,RO,0,0.49
2017,NUTS,2016,SE,0,0.64
2017,NUTS,2016,SI,0,0.79
2017,NUTS,2016,SK,0,1.05
2017,NUTS,2016,UK,0,1.47
2017,NUTS,2016,AT1,1,1.44
2017,NUTS,2016,AT2,1,1.77
2017,NUTS,2016,AT3,1,1.52
2017,NUTS,2016,BE1,1,1.38
2017,NUTS,2016,BE2,1,1.19
2017,NUTS,2016,BE3,1,0.71
2017,NUTS,2016,BG4,1,3.02
2017,NUTS,2016,CY0,1,2.63
2017,NUTS,2016,CZ0,1,0.84
2017,NUTS,2016,DE1,1,1.33
2017,NUTS,2016,DE2,1,0.54
2017,NUTS,2016,DE3,1,1.06
2017,NUTS,2016,DE4,1,0.09
2017,NUTS,2016,DE5,1,0.65
2017,NUTS,2016,DE6,1,0.62
2017,NUTS,2016,DE7,1,0.81
2017,NUTS,2016,DE9,1,0.94
2017,NUTS,2016,DEA,1,0.58
2017,NUTS,2016,DEB,1,1.39
2017,NUTS,2016,DEC,1,0.01
2017,NUTS,2016,DED,1,0.13
2017,NUTS,2016,DK0,1,1.38
2017,NUTS,2016,EE0,1,0.37
2017,NUTS,2016,ES1,1,0.38
2017,NUTS,2016,ES2,1,0.53
2017,NUTS,2016,ES3,1,1.59
2017,NUTS,2016,ES4,1,0.03
2017,NUTS,2016,ES5,1,0.92
2017,NUTS,2016,ES6,1,0.83
2017,NUTS,2016,ES7,1,0.17
2017,NUTS,2016,FI1,1,0.81
2017,NUTS,2016,FR1,1,1.16
2017,NUTS,2016,FRD,1,2.71
2017,NUTS,2016,FRF,1,2.23
2017,NUTS,2016,FRI,1,0.01
2017,NUTS,2016,FRJ,1,1.39
2017,NUTS,2016,FRK,1,1.93
2017,NUTS,2016,FRL,1,0.26
2017,NUTS,2016,HR0,1,0.21
2017,NUTS,2016,HU1,1,1.28
2017,NUTS,2016,IE0,1,1.98
2017,NUTS,2016,ITC,1,0.59
2017,NUTS,2016,ITF,1,0.4
2017,NUTS,2016,ITG,1,1.21
2017,NUTS,2016,ITH,1,0.63
2017,NUTS,2016,ITI,1,1.08
2017,NUTS,2016,LT0,1,2.63
2017,NUTS,2016,LU0,1,0.36
2017,NUTS,2016,LV0,1,1.24
2017,NUTS,2016,MT0,1,5.6
2017,NUTS,2016,NL1,1,0.04
2017,NUTS,2016,NL2,1,0.69
2017,NUTS,2016,NL3,1,0.63
2017,NUTS,2016,NL4,1,1.01
2017,NUTS,2016,PL2,1,1.57
2017,NUTS,2016,PL4,1,2.71
2017,NUTS,2016,PL9,1,3.94
2017,NUTS,2016,PT1,1,3.8
2017,NUTS,2016,RO3,1,0.68
2017,NUTS,2016,SE1,1,0.76
2017,NUTS,2016,SE2,1,0.18
2017,NUTS,2016,SE3,1,1.4
2017,NUTS,2016,SI0,1,0.79
2017,NUTS,2016,SK0,1,1.05
2017,NUTS,2016,UKD,1,0.15
2017,NUTS,2016,UKE,1,0.53
2017,NUTS,2016,UKF,1,0.13
2017,NUTS,2016,UKG,1,0.22
2017,NUTS,2016,UKH,1,0.53
2017,NUTS,2016,UKI,1,1.9
2017,NUTS,2016,UKJ,1,2.45
2017,NUTS,2016,UKK,1,1.68
2017,NUTS,2016,UKL,1,0.07
2017,NUTS,2016,UKM,1,1.19
2017,NUTS,2016,AT12,2,3.31
2017,NUTS,2016,AT13,2,0.75
2017,NUTS,2016,AT21,2,5.6
2017,NUTS,2016,AT22,2,1.71
2017,NUTS,2016,AT31,2,2.21
2017,NUTS,2016,AT32,2,3.46
2017,NUTS,2016,AT33,2,0.47
2017,NUTS,2016,BE10,2,1.38
2017,NUTS,2016,BE21,2,0.74
2017,NUTS,2016,BE23,2,0.22
2017,NUTS,2016,BE24,2,1.93
2017,NUTS,2016,BE31,2,0.95
2017,NUTS,2016,BG41,2,3.02
2017,NUTS,2016,CY00,2,2.63
2017,NUTS,2016,CZ01,2,1.0
2017,NUTS,2016,CZ06,2,0.51
2017,NUTS,2016,CZ08,2,2.73
2017,NUTS,2016,DE11,2,2.52
2017,NUTS,2016,DE12,2,0.75
2017,NUTS,2016,DE13,2,2.11
2017,NUTS,2016,DE14,2,0.76
2017,NUTS,2016,DE21,2,0.64
2017,NUTS,2016,DE30,2,1.06
2017,NUTS,2016,DE40,2,0.09
2017,NUTS,2016,DE50,2,0.65
2017,NUTS,2016,DE60,2,0.62
2017,NUTS,2016,DE71,2,1.1
2017,NUTS,2016,DE72,2,0.23
2017,NUTS,2016,DE91,2,1.28
2017,NUTS,2016,DE92,2,0.73
2017,NUTS,2016,DEA1,2,0.49
2017,NUTS,2016,DEA2,2,0.55
2017,NUTS,2016,DEA3,2,1.23
2017,NUTS,2016,DEA4,2,4.08
2017,NUTS,2016,DEA5,2,0.25
2017,NUTS,2016,DEB3,2,1.98
2017,NUTS,2016,DEC0,2,0.01
2017,NUTS,2016,DED2,2,0.02
2017,NUTS,2016,DED4,2,0.07
2017,NUTS,2016,DED5,2,0.38
2017,NUTS,2016,DK01,2,0.8
2017,NUTS,2016,DK03,2,0.31
2017,NUTS,2016,DK04,2,2.88
2017,NUTS,2016,DK05,2,0.25
2017,NUTS,2016,EE00,2,0.37
2017,NUTS,2016,ES11,2,2.16
2017,NUTS,2016,ES22,2,0.68
2017,NUTS,2016,ES23,2,5.6
2017,NUTS,2016,ES24,2,0.63
2017,NUTS,2016,ES30,2,1.59
2017,NUTS,2016,ES42,2,1.34
2017,NUTS,2016,ES51,2,1.43
2017,NUTS,2016,ES52,2,0.35
2017,NUTS,2016,ES53,2,2.17
2017,NUTS,2016,ES62,2,4.14
2017,NUTS,2016,ES70,2,0.17
2017,NUTS,2016,FI1B,2,1.33
2017,NUTS,2016,FI1D,2,0.19
2017,NUTS,2016,FR10,2,1.16
2017,NUTS,2016,FRD1,2,0.67
2017,NUTS,2016,FRD2,2,5.6
2017,NUTS,2016,FRF1,2,2.23
2017,NUTS,2016,FRI1,2,0.01
2017,NUTS,2016,FRJ1,2,2.74
2017,NUTS,2016,FRJ2,2,0.85
2017,NUTS,2016,FRK2,2,1.93
2017,NUTS,2016,FRL0,2,0.26
2017,NUTS,2016,HR04,2,0.22
2017,NUTS,2016,HU11,2,1.35
2017,NUTS,2016,HU12,2,0.38
2017,NUTS,2016,IE04,2,3.1
2017,NUTS,2016,IE05,2,3.12
2017,NUTS,2016,IE06,2,1.12
2017,NUTS,2016,ITC1,2,0.61
2017,NUTS,2016,ITC4,2,0.64
2017,NUTS,2016,ITF2,2,5.6
2017,NUTS,2016,ITF3,2,0.7
2017,NUTS,2016,ITF4,2,0.49
2017,NUTS,2016,ITG1,2,2.09
2017,NUTS,2016,ITH1,2,0.26
2017,NUTS,2016,ITH2,2,0.54
2017,NUTS,2016,ITH3,2,0.29
2017,NUTS,2016,ITH4,2,0.2
2017,NUTS,2016,ITH5,2,0.97
2017,NUTS,2016,ITI1,2,0.83
2017,NUTS,2016,ITI2,2,0.33
2017,NUTS,2016,ITI3,2,0.19
2017,NUTS,2016,ITI4,2,1.22
2017,NUTS,2016,LT01,2,2.67
2017,NUTS,2016,LT02,2,2.52
2017,NUTS,2016,LU00,2,0.36
2017,NUTS,2016,LV00,2,1.24
2017,NUTS,2016,MT00,2,5.6
2017,NUTS,2016,NL11,2,0.02
2017,NUTS,2016,NL12,2,0.18
2017,NUTS,2016,NL21,2,1.89
2017,NUTS,2016,NL22,2,0.34
2017,NUTS,2016,NL23,2,3.18
2017,NUTS,2016,NL31,2,0.48
2017,NUTS,2016,NL32,2,1.42
2017,NUTS,2016,NL33,2,0.42
2017,NUTS,2016,NL41,2,0.89
2017,NUTS,2016,NL42,2,1.54
2017,NUTS,2016,PL21,2,1.56
2017,NUTS,2016,PL22,2,5.6
2017,NUTS,2016,PL41,2,2.71
2017,NUTS,2016,PL91,2,3.94
2017,NUTS,2016,PT11,2,4.55
2017,NUTS,2016,PT16,2,3.0
2017,NUTS,2016,PT17,2,2.68
2017,NUTS,2016,RO32,2,0.68
2017,NUTS,2016,SE11,2,0.39
2017,NUTS,2016,SE12,2,1.82
2017,NUTS,2016,SE22,2,0.05
2017,NUTS,2016,SE23,2,0.52
2017,NUTS,2016,SE32,2,5.6
2017,NUTS,2016,SE33,2,1.55
2017,NUTS,2016,SI04,2,1.24
2017,NUTS,2016,SK01,2,1.43
2017,NUTS,2016,UKD3,2,0.16
2017,NUTS,2016,UKE4,2,0.62
2017,NUTS,2016,UKF2,2,0.33
2017,NUTS,2016,UKG3,2,0.22
2017,NUTS,2016,UKH1,2,2.09
2017,NUTS,2016,UKI3,2,1.97
2017,NUTS,2016,UKI4,2,1.15
2017,NUTS,2016,UKI5,2,5.6
2017,NUTS,2016,UKJ1,2,1.66
2017,NUTS,2016,UKJ2,2,0.14
2017,NUTS,2016,UKJ3,2,3.69
2017,NUTS,2016,UKK1,2,1.86
2017,NUTS,2016,UKK4,2,1.45
2017,NUTS,2016,UKL2,2,0.11
2017,NUTS,2016,UKM7,2,0.19
2017,NUTS,2016,UKM8,2,1.61
2017,NUTS,2016,AT126,3,5.53
2017,NUTS,2016,AT130,3,0.75
2017,NUTS,2016,AT211,3,5.6
2017,NUTS,2016,AT221,3,1.92
2017,NUTS,2016,AT224,3,0.93
2017,NUTS,2016,AT312,3,4.95
2017,NUTS,2016,AT323,3,3.51
2017,NUTS,2016,AT332,3,0.51
2017,NUTS,2016,BE100,3,1.38
2017,NUTS,2016,BE211,3,0.85
2017,NUTS,2016,BE213,3,0.7
2017,NUTS,2016,BE234,3,0.22
2017,NUTS,2016,BE242,3,2.05
2017,NUTS,2016,BE310,3,0.95
2017,NUTS,2016,BG411,3,3.02
2017,NUTS,2016,CY000,3,2.63
2017,NUTS,2016,CZ010,3,1.0
2017,NUTS,2016,CZ064,3,0.51
2017,NUTS,2016,CZ080,3,2.73
2017,NUTS,2016,DE111,3,2.91
2017,NUTS,2016,DE122,3,1.97
2017,NUTS,2016,DE125,3,0.6
2017,NUTS,2016,DE126,3,0.13
2017,NUTS,2016,DE131,3,2.23
2017,NUTS,2016,DE136,3,4.2
2017,NUTS,2016,DE142,3,5.6
2017,NUTS,2016,DE212,3,0.75
2017,NUTS,2016,DE300,3,1.06
2017,NUTS,2016,DE404,3,0.21
2017,NUTS,2016,DE501,3,0.65
2017,NUTS,2016,DE600,3,0.62
2017,NUTS,2016,DE712,3,1.03
2017,NUTS,2016,DE717,3,4.96
2017,NUTS,2016,DE721,3,0.34
2017,NUTS,2016,DE91C,3,3.39
2017,NUTS,2016,DE929,3,0.73
2017,NUTS,2016,DEA11,3,2.65
2017,NUTS,2016,DEA16,3,0.05
2017,NUTS,2016,DEA1A,3,0.49
2017,NUTS,2016,DEA22,3,0.83
2017,NUTS,2016,DEA26,3,1.09
2017,NUTS,2016,DEA2C,3,0.85
2017,NUTS,2016,DEA2D,3,0.21
2017,NUTS,2016,DEA33,3,1.23
2017,NUTS,2016,DEA47,3,5.6
2017,NUTS,2016,DEA52,3,0.46
2017,NUTS,2016,DEB32,3,2.89
2017,NUTS,2016,DEC01,3,0.02
2017,NUTS,2016,DED2E,3,5.6
2017,NUTS,2016,DED41,3,0.07
2017,NUTS,2016,DED51,3,0.38
2017,NUTS,2016,DK011,3,1.28
2017,NUTS,2016,DK031,3,0.09
2017,NUTS,2016,DK032,3,0.82
2017,NUTS,2016,DK042,3,2.88
2017,NUTS,2016,DK050,3,0.25
2017,NUTS,2016,EE008,3,1.15
2017,NUTS,2016,ES111,3,5.6
2017,NUTS,2016,ES114,3,1.53
2017,NUTS,2016,ES220,3,0.68
2017,NUTS,2016,ES230,3,5.6
2017,NUTS,2016,ES243,3,0.63
2017,NUTS,2016,ES300,3,1.59
2017,NUTS,2016,ES422,3,0.92
2017,NUTS,2016,ES425,3,5.6
2017,NUTS,2016,ES511,3,1.52
2017,NUTS,2016,ES521,3,3.62
2017,NUTS,2016,ES523,3,0.13
2017,NUTS,2016,ES532,3,2.17
2017,NUTS,2016,ES620,3,4.14
2017,NUTS,2016,ES705,3,0.25
2017,NUTS,2016,FI1B1,3,1.33
2017,NUTS,2016,FI1D9,3,2.33
2017,NUTS,2016,FR101,3,1.33
2017,NUTS,2016,FR102,3,1.48
