year,region_type,region_year_spec,region_id,region_level,diagnosis_fund_spec
2017,NUTS,2016,NL221,3,2.44
2017,NUTS,2016,NL226,3,0.19
2017,NUTS,2016,NL310,3,0.84
2017,NUTS,2016,NL329,3,2.41
2017,NUTS,2016,NL332,3,2.7
2017,NUTS,2016,NL337,3,1.89
2017,NUTS,2016,NL33C,3,2.4
2017,NUTS,2016,NL413,3,1.36
2017,NUTS,2016,NL414,3,0.13
2017,NUTS,2016,PL815,3,5.43
2017,NUTS,2016,PL911,3,0.45
2017,NUTS,2016,PT11A,3,0.93
2017,NUTS,2016,PT170,3,1.12
2017,NUTS,2016,SE110,3,2.16
2017,NUTS,2016,SE121,3,0.38
2017,NUTS,2016,SI032,3,0.95
2017,NUTS,2016,SI041,3,0.29
2017,NUTS,2016,UKD72,3,9.88
2017,NUTS,2016,UKE11,3,1.79
2017,NUTS,2016,UKE42,3,3.49
2017,NUTS,2016,UKF22,3,9.39
2017,NUTS,2016,UKG31,3,0.87
2017,NUTS,2016,UKI31,3,0.08
2017,NUTS,2016,UKI32,3,0.52
2017,NUTS,2016,UKI34,3,4.81
2017,NUTS,2016,UKI42,3,4.09
2017,NUTS,2016,UKJ22,3,0.66
2017,NUTS,2016,UKJ32,3,0.46
2017,NUTS,2016,UKL18,3,3.4
2017,NUTS,2016,UKN12,3,7.84
2018,NUTS,2016,AT,0,1.12
2018,NUTS,2016,BE,0,1.23
2018,NUTS,2016,BG,0,0.5
2018,NUTS,2016,DE,0,0.4
2018,NUTS,2016,DK,0,1.05
2018,NUTS,2016,EE,0,0.18
2018,NUTS,2016,ES,0,1.47
2018,NUTS,2016,FI,0,0.25
2018,NUTS,2016,FR,0,2.23
2018,NUTS,2016,HU,0,0.76
2018,NUTS,2016,IT,0,1.22
2018,NUTS,2016,LU,0,1.52
2018,NUTS,2016,LV,0,0.84
2018,NUTS,2016,NL,0,1.5
2018,NUTS,2016,PL,0,0.08
2018,NUTS,2016,PT,0,1.42
2018,NUTS,2016,SE,0,0.69
2018,NUTS,2016,UK,0,0.39
2018,NUTS,2016,AT1,1,0.75
2018,NUTS,2016,AT3,1,2.72
2018,NUTS,2016,BE1,1,3.01
2018,NUTS,2016,BE2,1,0.45
2018,NUTS,2016,BE3,1,0.0
2018,NUTS,2016,BG4,1,0.5
2018,NUTS,2016,DE1,1,0.16
2018,NUTS,2016,DE2,1,0.03
2018,NUTS,2016,DE3,1,0.71
2018,NUTS,2016,DE6,1,2.04
2018,NUTS,2016,DE8,1,8.27
2018,NUTS,2016,DEA,1,0.29
2018,NUTS,2016,DEC,1,5.05
2018,NUTS,2016,DED,1,0.54
2018,NUTS,2016,DK0,1,1.05
2018,NUTS,2016,EE0,1,0.18
2018,NUTS,2016,ES2,1,0.5
2018,NUTS,2016,ES3,1,0.67
2018,NUTS,2016,ES5,1,2.39
2018,NUTS,2016,ES6,1,7.8
2018,NUTS,2016,FI1,1,0.25
2018,NUTS,2016,FR1,1,2.43
2018,NUTS,2016,FRC,1,5.96
2018,NUTS,2016,FRG,1,16.98
2018,NUTS,2016,FRJ,1,4.2
2018,NUTS,2016,FRL,1,1.12
2018,NUTS,2016,HU1,1,0.82
2018,NUTS,2016,ITC,1,1.7
2018,NUTS,2016,ITF,1,0.27
2018,NUTS,2016,ITH,1,0.15
2018,NUTS,2016,ITI,1,1.39
2018,NUTS,2016,LU0,1,1.52
2018,NUTS,2016,LV0,1,0.84
2018,NUTS,2016,NL1,1,1.85
2018,NUTS,2016,NL2,1,3.63
2018,NUTS,2016,NL3,1,1.17
2018,NUTS,2016,NL4,1,0.85
2018,NUTS,2016,PL9,1,0.1
2018,NUTS,2016,PT1,1,1.42
2018,NUTS,2016,SE1,1,0.96
2018,NUTS,2016,UKD,1,0.67
2018,NUTS,2016,UKF,1,2.69
2018,NUTS,2016,UKI,1,0.31
2018,NUTS,2016,AT13,2,0.84
2018,NUTS,2016,AT31,2,9.24
2018,NUTS,2016,AT33,2,0.33
2018,NUTS,2016,BE10,2,3.01
2018,NUTS,2016,BE21,2,0.24
2018,NUTS,2016,BE24,2,1.05
2018,NUTS,2016,BE31,2,0.0
2018,NUTS,2016,BG41,2,0.5
2018,NUTS,2016,DE12,2,0.14
2018,NUTS,2016,DE13,2,0.48
2018,NUTS,2016,DE21,2,0.04
2018,NUTS,2016,DE30,2,0.71
2018,NUTS,2016,DE60,2,2.04
2018,NUTS,2016,DE80,2,8.27
2018,NUTS,2016,DEA1,2,1.38
2018,NUTS,2016,DEA2,2,0.16
2018,NUTS,2016,DEC0,2,5.05
2018,NUTS,2016,DED2,2,0.41
2018,NUTS,2016,DED5,2,1.46
2018,NUTS,2016,DK01,2,1.88
2018,NUTS,2016,EE00,2,0.18
2018,NUTS,2016,ES24,2,3.52
2018,NUTS,2016,ES30,2,0.67
2018,NUTS,2016,ES51,2,2.73
2018,NUTS,2016,ES61,2,8.18
2018,NUTS,2016,FI19,2,1.59
2018,NUTS,2016,FI1B,2,0.18
2018,NUTS,2016,FI1C,2,1.97
2018,NUTS,2016,FR10,2,2.43
2018,NUTS,2016,FRC1,2,13.48
2018,NUTS,2016,FRG0,2,16.98
2018,NUTS,2016,FRJ1,2,6.99
2018,NUTS,2016,FRL0,2,1.12
2018,NUTS,2016,HU11,2,1.11
2018,NUTS,2016,HU12,2,0.25
2018,NUTS,2016,ITC1,2,4.12
2018,NUTS,2016,ITC4,2,1.54
2018,NUTS,2016,ITF3,2,0.47
2018,NUTS,2016,ITH3,2,0.48
2018,NUTS,2016,ITH5,2,0.09
2018,NUTS,2016,ITI1,2,4.34
2018,NUTS,2016,ITI4,2,0.15
2018,NUTS,2016,LU00,2,1.52
2018,NUTS,2016,LV00,2,0.84
2018,NUTS,2016,NL11,2,1.91
2018,NUTS,2016,NL22,2,3.89
2018,NUTS,2016,NL23,2,3.32
2018,NUTS,2016,NL31,2,1.37
2018,NUTS,2016,NL32,2,0.84
2018,NUTS,2016,NL33,2,1.28
2018,NUTS,2016,NL41,2,0.69
2018,NUTS,2016,NL42,2,1.49
2018,NUTS,2016,PL91,2,0.1
2018,NUTS,2016,PT11,2,4.76
2018,NUTS,2016,PT17,2,0.18
2018,NUTS,2016,SE11,2,0.92
2018,NUTS,2016,SE12,2,1.05
2018,NUTS,2016,UKD3,2,0.7
2018,NUTS,2016,UKF2,2,6.01
2018,NUTS,2016,UKI3,2,0.25
2018,NUTS,2016,UKI4,2,1.04
2018,NUTS,2016,AT130,3,0.84
2018,NUTS,2016,AT315,3,20.37
2018,NUTS,2016,AT332,3,0.33
2018,NUTS,2016,BE100,3,3.01
2018,NUTS,2016,BE211,3,0.29
2018,NUTS,2016,BE241,3,3.23
2018,NUTS,2016,BE242,3,0.82
2018,NUTS,2016,BE310,3,0.0
2018,NUTS,2016,BG411,3,0.5
2018,NUTS,2016,DE125,3,0.17
2018,NUTS,2016,DE131,3,0.62
2018,NUTS,2016,DE212,3,0.05
2018,NUTS,2016,DE300,3,0.71
2018,NUTS,2016,DE600,3,2.04
2018,NUTS,2016,DE80N,3,8.27
2018,NUTS,2016,DEA1C,3,21.01
2018,NUTS,2016,DEA22,3,1.26
2018,NUTS,2016,DEC05,3,8.06
2018,NUTS,2016,DED21,3,0.41
2018,NUTS,2016,DED51,3,1.46
2018,NUTS,2016,DK012,3,10.76
2018,NUTS,2016,EE001,3,0.88
2018,NUTS,2016,ES243,3,3.52
2018,NUTS,2016,ES300,3,0.67
2018,NUTS,2016,ES511,3,2.75
2018,NUTS,2016,ES618,3,11.0
2018,NUTS,2016,FI193,3,9.68
2018,NUTS,2016,FI1B1,3,0.18
2018,NUTS,2016,FI1C1,3,2.07
2018,NUTS,2016,FR101,3,3.63
2018,NUTS,2016,FR107,3,4.06
2018,NUTS,2016,FRC11,3,13.48
2018,NUTS,2016,FRG01,3,21.01
2018,NUTS,2016,FRJ13,3,6.99
2018,NUTS,2016,FRL04,3,1.41
2018,NUTS,2016,HU110,3,1.11
2018,NUTS,2016,HU120,3,0.25
2018,NUTS,2016,ITC11,3,3.05
2018,NUTS,2016,ITC12,3,21.01
2018,NUTS,2016,ITC47,3,6.46
2018,NUTS,2016,ITC4C,3,1.56
2018,NUTS,2016,ITF31,3,4.75
2018,NUTS,2016,ITH36,3,1.51
2018,NUTS,2016,ITH56,3,21.01
2018,NUTS,2016,ITI14,3,0.42
2018,NUTS,2016,ITI19,3,14.15
2018,NUTS,2016,ITI43,3,0.16
2018,NUTS,2016,LU000,3,1.52
2018,NUTS,2016,LV006,3,1.06
2018,NUTS,2016,NL113,3,1.91
2018,NUTS,2016,NL226,3,7.27
2018,NUTS,2016,NL230,3,3.32
2018,NUTS,2016,NL310,3,1.37
2018,NUTS,2016,NL329,3,0.85
2018,NUTS,2016,NL332,3,2.54
2018,NUTS,2016,NL333,3,1.05
2018,NUTS,2016,NL337,3,0.1
2018,NUTS,2016,NL33C,3,1.45
2018,NUTS,2016,NL414,3,1.7
2018,NUTS,2016,NL423,3,1.49
2018,NUTS,2016,PL911,3,0.1
2018,NUTS,2016,PT11A,3,9.11
2018,NUTS,2016,PT170,3,0.18
2018,NUTS,2016,SE110,3,0.92
2018,NUTS,2016,SE121,3,1.68
2018,NUTS,2016,UKD33,3,0.73
2018,NUTS,2016,UKF21,3,6.46
2018,NUTS,2016,UKI31,3,0.29
2018,NUTS,2016,UKI32,3,0.2
2018,NUTS,2016,UKI43,3,4.62
2018,NUTS,2016,UKI44,3,2.09
2019,NUTS,2016,AT,0,2.08
2019,NUTS,2016,BE,0,1.07
2019,NUTS,2016,BG,0,1.43
2019,NUTS,2016,CZ,0,1.08
2019,NUTS,2016,DE,0,0.86
2019,NUTS,2016,DK,0,0.96
2019,NUTS,2016,EE,0,2.27
2019,NUTS,2016,ES,0,1.15
2019,NUTS,2016,FI,0,0.34
2019,NUTS,2016,FR,0,0.56
2019,NUTS,2016,HR,0,1.07
2019,NUTS,2016,HU,0,1.99
2019,NUTS,2016,IE,0,0.62
2019,NUTS,2016,IT,0,0.58
2019,NUTS,2016,LU,0,2.74
2019,NUTS,2016,LV,0,0.91
2019,NUTS,2016,NL,0,1.29
2019,NUTS,2016,PL,0,0.03
2019,NUTS,2016,PT,0,2.8
2019,NUTS,2016,RO,0,2.37
2019,NUTS,2016,SE,0,0.53
2019,NUTS,2016,SI,0,0.08
2019,NUTS,2016,UK,0,1.17
2019,NUTS,2016,AT1,1,2.6
2019,NUTS,2016,AT2,1,0.41
2019,NUTS,2016,AT3,1,2.88
2019,NUTS,2016,BE1,1,0.58
2019,NUTS,2016,BE2,1,1.94
2019,NUTS,2016,BE3,1,2.62
2019,NUTS,2016,BG4,1,1.43
2019,NUTS,2016,CZ0,1,1.08
2019,NUTS,2016,DE1,1,0.36
2019,NUTS,2016,DE2,1,0.55
2019,NUTS,2016,DE3,1,0.52
2019,NUTS,2016,DE4,1,7.99
2019,NUTS,2016,DE7,1,0.33
2019,NUTS,2016,DE9,1,1.99
2019,NUTS,2016,DEA,1,1.81
2019,NUTS,2016,DEF,1,1.18
2019,NUTS,2016,DK0,1,0.96
2019,NUTS,2016,EE0,1,2.27
2019,NUTS,2016,ES2,1,0.91
2019,NUTS,2016,ES3,1,1.75
2019,NUTS,2016,ES5,1,1.0
2019,NUTS,2016,ES6,1,0.39
2019,NUTS,2016,FI1,1,0.34
2019,NUTS,2016,FR1,1,0.6
2019,NUTS,2016,FRJ,1,1.39
2019,NUTS,2016,FRK,1,1.09
2019,NUTS,2016,HR0,1,1.07
2019,NUTS,2016,HU1,1,2.14
2019,NUTS,2016,HU3,1,1.37
2019,NUTS,2016,IE0,1,0.62
2019,NUTS,2016,ITC,1,0.7
2019,NUTS,2016,ITF,1,0.07
2019,NUTS,2016,ITG,1,1.8
2019,NUTS,2016,ITH,1,0.57
2019,NUTS,2016,ITI,1,0.52
2019,NUTS,2016,LU0,1,2.74
2019,NUTS,2016,LV0,1,0.91
2019,NUTS,2016,NL1,1,0.94
2019,NUTS,2016,NL2,1,0.34
2019,NUTS,2016,NL3,1,1.43
2019,NUTS,2016,NL4,1,2.02
2019,NUTS,2016,PL5,1,1.75
2019,NUTS,2016,PT1,1,2.61
2019,NUTS,2016,PT3,1,6.42
2019,NUTS,2016,RO3,1,3.07
2019,NUTS,2016,SE1,1,0.66
2019,NUTS,2016,SE2,1,0.21
2019,NUTS,2016,SE3,1,0.64
2019,NUTS,2016,SI0,1,0.08
2019,NUTS,2016,UKD,1,4.22
2019,NUTS,2016,UKE,1,0.89
2019,NUTS,2016,UKG,1,0.24
2019,NUTS,2016,UKH,1,0.47
2019,NUTS,2016,UKI,1,0.77
2019,NUTS,2016,UKJ,1,2.32
2019,NUTS,2016,UKL,1,2.73
2019,NUTS,2016,UKN,1,9.68
2019,NUTS,2016,AT12,2,1.44
2019,NUTS,2016,AT13,2,2.79
2019,NUTS,2016,AT22,2,0.49
2019,NUTS,2016,AT31,2,4.69
2019,NUTS,2016,AT33,2,1.47
2019,NUTS,2016,BE10,2,0.58
2019,NUTS,2016,BE21,2,2.89
2019,NUTS,2016,BE23,2,1.4
2019,NUTS,2016,BE24,2,1.87
2019,NUTS,2016,BE31,2,5.38
2019,NUTS,2016,BE33,2,2.55
2019,NUTS,2016,BG41,2,1.43
2019,NUTS,2016,CZ01,2,1.43
2019,NUTS,2016,CZ06,2,0.74
2019,NUTS,2016,DE11,2,1.0
2019,NUTS,2016,DE12,2,0.3
2019,NUTS,2016,DE21,2,0.57
2019,NUTS,2016,DE24,2,1.35
2019,NUTS,2016,DE25,2,0.68
2019,NUTS,2016,DE30,2,0.52
2019,NUTS,2016,DE40,2,7.99
2019,NUTS,2016,DE71,2,0.34
2019,NUTS,2016,DE91,2,3.11
2019,NUTS,2016,DE92,2,1.6
2019,NUTS,2016,DEA1,2,1.03
2019,NUTS,2016,DEA2,2,2.02
2019,NUTS,2016,DEA5,2,0.88
2019,NUTS,2016,DEF0,2,1.18
2019,NUTS,2016,DK01,2,0.67
2019,NUTS,2016,DK03,2,0.82
2019,NUTS,2016,DK05,2,5.03
2019,NUTS,2016,EE00,2,2.27
2019,NUTS,2016,ES21,2,1.02
2019,NUTS,2016,ES23,2,2.94
2019,NUTS,2016,ES30,2,1.75
2019,NUTS,2016,ES51,2,0.82
2019,NUTS,2016,ES52,2,2.98
2019,NUTS,2016,ES61,2,0.45
2019,NUTS,2016,FI1B,2,0.55
2019,NUTS,2016,FR10,2,0.6
2019,NUTS,2016,FRJ1,2,1.89
2019,NUTS,2016,FRK1,2,7.72
2019,NUTS,2016,FRK2,2,0.48
2019,NUTS,2016,HR04,2,1.3
2019,NUTS,2016,HU11,2,1.3
2019,NUTS,2016,HU12,2,5.31
2019,NUTS,2016,HU32,2,0.5
2019,NUTS,2016,HU33,2,3.19
2019,NUTS,2016,IE06,2,1.32
2019,NUTS,2016,ITC4,2,0.94
2019,NUTS,2016,ITF4,2,0.18
2019,NUTS,2016,ITG2,2,3.58
2019,NUTS,2016,ITH2,2,0.24
2019,NUTS,2016,ITH3,2,1.01
2019,NUTS,2016,ITH5,2,0.54
2019,NUTS,2016,ITI1,2,0.27
2019,NUTS,2016,ITI4,2,0.61
2019,NUTS,2016,LU00,2,2.74
2019,NUTS,2016,LV00,2,0.91
2019,NUTS,2016,NL11,2,0.93
2019,NUTS,2016,NL12,2,5.37
2019,NUTS,2016,NL21,2,0.49
2019,NUTS,2016,NL22,2,0.2
2019,NUTS,2016,NL31,2,1.93
2019,NUTS,2016,NL32,2,0.86
2019,NUTS,2016,NL33,2,1.47
2019,NUTS,2016,NL41,2,2.01
2019,NUTS,2016,NL42,2,2.05
2019,NUTS,2016,PL51,2,1.75
2019,NUTS,2016,PT17,2,3.98
2019,NUTS,2016,PT18,2,0.42
2019,NUTS,2016,PT30,2,6.42
2019,NUTS,2016,RO32,2,3.19
2019,NUTS,2016,SE11,2,0.23
2019,NUTS,2016,SE12,2,1.1
2019,NUTS,2016,SE22,2,0.38
2019,NUTS,2016,SE33,2,1.0
2019,NUTS,2016,SI04,2,0.09
2019,NUTS,2016,UKD3,2,1.28
2019,NUTS,2016,UKD6,2,12.06
2019,NUTS,2016,UKD7,2,12.06
2019,NUTS,2016,UKE4,2,0.9
2019,NUTS,2016,UKG3,2,0.24
2019,NUTS,2016,UKH1,2,0.96
2019,NUTS,2016,UKI3,2,0.77
2019,NUTS,2016,UKI4,2,0.95
2019,NUTS,2016,UKJ2,2,0.85
2019,NUTS,2016,UKJ3,2,4.91
2019,NUTS,2016,UKJ4,2,12.06
2019,NUTS,2016,UKL1,2,2.49
2019,NUTS,2016,UKL2,2,2.78
2019,NUTS,2016,UKN0,2,9.68
2019,NUTS,2016,AT122,3,3.66
2019,NUTS,2016,AT130,3,2.79
2019,NUTS,2016,AT221,3,0.53
2019,NUTS,2016,AT312,3,4.57
2019,NUTS,2016,AT313,3,5.06
2019,NUTS,2016,AT332,3,1.95
2019,NUTS,2016,BE100,3,0.58
2019,NUTS,2016,BE211,3,3.57
2019,NUTS,2016,BE213,3,1.46
2019,NUTS,2016,BE232,3,12.06
2019,NUTS,2016,BE234,3,1.22
2019,NUTS,2016,BE241,3,4.55
2019,NUTS,2016,BE242,3,1.25
2019,NUTS,2016,BE310,3,5.38
2019,NUTS,2016,BE332,3,2.55
2019,NUTS,2016,BG411,3,1.43
2019,NUTS,2016,CZ010,3,1.43
2019,NUTS,2016,CZ063,3,12.06
2019,NUTS,2016,DE111,3,0.85
2019,NUTS,2016,DE112,3,12.06
2019,NUTS,2016,DE125,3,0.39
2019,NUTS,2016,DE212,3,0.68
2019,NUTS,2016,DE242,3,4.22
2019,NUTS,2016,DE252,3,0.88
2019,NUTS,2016,DE300,3,0.52
2019,NUTS,2016,DE404,3,8.14
2019,NUTS,2016,DE71C,3,1.32
2019,NUTS,2016,DE71E,3,12.06
2019,NUTS,2016,DE911,3,3.81
2019,NUTS,2016,DE91C,3,3.24
2019,NUTS,2016,DE929,3,1.91
2019,NUTS,2016,DEA11,3,12.06
2019,NUTS,2016,DEA22,3,1.97
2019,NUTS,2016,DEA2C,3,1.23
2019,NUTS,2016,DEA2D,3,7.75
2019,NUTS,2016,DEA52,3,0.88
2019,NUTS,2016,DEF03,3,1.22
2019,NUTS,2016,DEF0A,3,12.06
2019,NUTS,2016,DEF0D,3,6.03
2019,NUTS,2016,DK011,3,0.68
2019,NUTS,2016,DK012,3,0.07
2019,NUTS,2016,DK013,3,2.47
2019,NUTS,2016,DK031,3,1.02
2019,NUTS,2016,DK032,3,0.44
2019,NUTS,2016,DK050,3,5.03
2019,NUTS,2016,EE001,3,0.28
2019,NUTS,2016,EE008,3,4.64
2019,NUTS,2016,ES211,3,1.94
2019,NUTS,2016,ES212,3,5.0
2019,NUTS,2016,ES213,3,0.15
2019,NUTS,2016,ES230,3,2.94
2019,NUTS,2016,ES300,3,1.75
2019,NUTS,2016,ES511,3,0.71
2019,NUTS,2016,ES514,3,4.68
2019,NUTS,2016,ES521,3,6.91
2019,NUTS,2016,ES523,3,0.37
2019,NUTS,2016,ES618,3,1.02
2019,NUTS,2016,FI1B1,3,0.55
2019,NUTS,2016,FR101,3,0.86
2019,NUTS,2016,FR105,3,0.19
2019,NUTS,2016,FR106,3,1.33
2019,NUTS,2016,FRJ13,3,3.64
2019,NUTS,2016,FRK14,3,7.72
2019,NUTS,2016,FRK24,3,0.08
2019,NUTS,2016,FRK26,3,2.34
2019,NUTS,2016,HR041,3,1.41
2019,NUTS,2016,HU110,3,1.3
2019,NUTS,2016,HU120,3,5.31
2019,NUTS,2016,HU321,3,0.5
2019,NUTS,2016,HU333,3,3.19
2019,NUTS,2016,IE061,3,1.32
2019,NUTS,2016,ITC48,3,1.8
2019,NUTS,2016,ITC4C,3,1.09
2019,NUTS,2016,ITF47,3,0.24
2019,NUTS,2016,ITG25,3,6.18
2019,NUTS,2016,ITH20,3,0.24
2019,NUTS,2016,ITH31,3,2.49
2019,NUTS,2016,ITH35,3,4.34
2019,NUTS,2016,ITH36,3,0.59
2019,NUTS,2016,ITH55,3,0.75
2019,NUTS,2016,ITH56,3,0.37
2019,NUTS,2016,ITI14,3,0.94
2019,NUTS,2016,ITI43,3,0.6
2019,NUTS,2016,ITI44,3,12.06
2019,NUTS,2016,LU000,3,2.74
2019,NUTS,2016,LV006,3,0.76
2019,NUTS,2016,LV009,3,4.39
2019,NUTS,2016,NL113,3,0.93
2019,NUTS,2016,NL124,3,5.37
2019,NUTS,2016,NL213,3,0.49
2019,NUTS,2016,NL221,3,0.54
2019,NUTS,2016,NL310,3,1.93
2019,NUTS,2016,NL328,3,2.27
2019,NUTS,2016,NL329,3,0.76
2019,NUTS,2016,NL332,3,0.5
2019,NUTS,2016,NL333,3,0.11
2019,NUTS,2016,NL337,3,1.72
2019,NUTS,2016,NL33C,3,3.93
2019,NUTS,2016,NL413,3,9.65
2019,NUTS,2016,NL414,3,0.85
2019,NUTS,2016,NL423,3,2.18
2019,NUTS,2016,PL514,3,1.75
2019,NUTS,2016,PT170,3,3.98
2019,NUTS,2016,PT187,3,0.42
2019,NUTS,2016,PT300,3,6.42
2019,NUTS,2016,RO321,3,3.43
2019,NUTS,2016,SE110,3,0.23
2019,NUTS,2016,SE121,3,1.49
2019,NUTS,2016,SE122,3,0.99
2019,NUTS,2016,SE224,3,0.38
2019,NUTS,2016,SE331,3,12.06
2019,NUTS,2016,SI041,3,0.11
2019,NUTS,2016,UKD33,3,1.28
2019,NUTS,2016,UKD62,3,12.06
2019,NUTS,2016,UKD72,3,12.06
2019,NUTS,2016,UKE42,3,0.9
2019,NUTS,2016,UKG31,3,0.29
2019,NUTS,2016,UKH12,3,1.8
2019,NUTS,2016,UKH17,3,1.56
2019,NUTS,2016,UKI31,3,0.46
2019,NUTS,2016,UKI32,3,1.01
2019,NUTS,2016,UKI34,3,6.86
2019,NUTS,2016,UKI44,3,12.06
2019,NUTS,2016,UKJ22,3,2.05
2019,NUTS,2016,UKJ32,3,4.91
2019,NUTS,2016,UKJ44,3,12.06
2019,NUTS,2016,UKL18,3,2.49
2019,NUTS,2016,UKL22,3,2.78
2019,NUTS,2016,UKN12,3,9.68
2020,NUTS,2016,AT,0,0.64
2020,NUTS,2016,BE,0,1.45
2020,NUTS,2016,CH,0,6.55
2020,NUTS,2016,CY,0,1.39
2020,NUTS,2016,CZ,0,1.06
2020,NUTS,2016,DE,0,1.02
2020,NUTS,2016,DK,0,1.94
2020,NUTS,2016,EE,0,0.04
2020,NUTS,2016,ES,0,0.57
2020,NUTS,2016,FI,0,0.14
2020,NUTS,2016,FR,0,1.59
2020,NUTS,2016,HR,0,1.92
2020,NUTS,2016,HU,0,0.21
2020,NUTS,2016,IE,0,0.55
2020,NUTS,2016,IT,0,0.59
2020,NUTS,2016,LT,0,1.97
2020,NUTS,2016,LU,0,1.51
2020,NUTS,2016,NL,0,1.05
2020,NUTS,2016,PL,0,0.16
2020,NUTS,2016,PT,0,0.45
2020,NUTS,2016,RO,0,0.82
2020,NUTS,2016,SE,0,1.22
2020,NUTS,2016,SI,0,1.24
2020,NUTS,2016,SK,0,2.88
2020,NUTS,2016,UK,0,0.74
2020,NUTS,2016,AT1,1,0.91
2020,NUTS,2016,AT2,1,0.3
2020,NUTS,2016,AT3,1,0.65
2020,NUTS,2016,BE1,1,1.94
2020,NUTS,2016,BE2,1,1.36
2020,NUTS,2016,BE3,1,0.23
2020,NUTS,2016,CH0,1,6.55
2020,NUTS,2016,CY0,1,1.39
2020,NUTS,2016,CZ0,1,1.06
2020,NUTS,2016,DE1,1,0.77
2020,NUTS,2016,DE2,1,1.75
2020,NUTS,2016,DE3,1,1.04
2020,NUTS,2016,DE6,1,0.82
2020,NUTS,2016,DE7,1,2.07
2020,NUTS,2016,DE9,1,1.77
2020,NUTS,2016,DEA,1,0.46
2020,NUTS,2016,DED,1,0.41
2020,NUTS,2016,DEE,1,3.65
2020,NUTS,2016,DEF,1,1.38
2020,NUTS,2016,DEG,1,1.22
2020,NUTS,2016,DK0,1,1.94
2020,NUTS,2016,EE0,1,0.04
2020,NUTS,2016,ES2,1,0.26
2020,NUTS,2016,ES3,1,0.62
2020,NUTS,2016,ES4,1,4.57
2020,NUTS,2016,ES5,1,0.44
2020,NUTS,2016,ES6,1,0.24
2020,NUTS,2016,FI1,1,0.14
2020,NUTS,2016,FR1,1,1.7
2020,NUTS,2016,FRG,1,3.25
2020,NUTS,2016,FRJ,1,1.28
2020,NUTS,2016,FRK,1,0.88
2020,NUTS,2016,FRL,1,3.32
2020,NUTS,2016,HR0,1,1.92
2020,NUTS,2016,HU1,1,0.29
2020,NUTS,2016,IE0,1,0.55
2020,NUTS,2016,ITC,1,0.69
2020,NUTS,2016,ITF,1,0.7
2020,NUTS,2016,ITG,1,1.26
2020,NUTS,2016,ITH,1,0.65
2020,NUTS,2016,ITI,1,0.41
2020,NUTS,2016,LT0,1,1.97
2020,NUTS,2016,LU0,1,1.51
2020,NUTS,2016,NL1,1,1.82
2020,NUTS,2016,NL2,1,1.5
2020,NUTS,2016,NL3,1,1.11
2020,NUTS,2016,NL4,1,0.22
2020,NUTS,2016,PL9,1,0.19
2020,NUTS,2016,PT1,1,0.47
2020,NUTS,2016,RO3,1,2.42
2020,NUTS,2016,SE1,1,1.49
2020,NUTS,2016,SE2,1,0.59
2020,NUTS,2016,SI0,1,1.24
2020,NUTS,2016,SK0,1,2.88
2020,NUTS,2016,UKF,1,0.71
2020,NUTS,2016,UKG,1,1.18
2020,NUTS,2016,UKH,1,2.06
2020,NUTS,2016,UKI,1,1.36
2020,NUTS,2016,UKJ,1,0.22
2020,NUTS,2016,UKL,1,0.25
2020,NUTS,2016,UKM,1,1.22
2020,NUTS,2016,AT12,2,1.87
2020,NUTS,2016,AT13,2,0.85
2020,NUTS,2016,AT22,2,0.32
2020,NUTS,2016,AT32,2,0.58
2020,NUTS,2016,AT33,2,0.79
2020,NUTS,2016,BE10,2,1.94
2020,NUTS,2016,BE21,2,2.05
2020,NUTS,2016,BE23,2,0.03
2020,NUTS,2016,BE24,2,1.78
2020,NUTS,2016,BE33,2,0.52
2020,NUTS,2016,CH05,2,9.91
2020,NUTS,2016,CY00,2,1.39
2020,NUTS,2016,CZ01,2,0.61
2020,NUTS,2016,CZ06,2,0.61
2020,NUTS,2016,CZ07,2,6.54
2020,NUTS,2016,DE12,2,1.31
2020,NUTS,2016,DE14,2,2.14
2020,NUTS,2016,DE21,2,1.74
2020,NUTS,2016,DE22,2,4.51
2020,NUTS,2016,DE23,2,6.05
2020,NUTS,2016,DE30,2,1.04
2020,NUTS,2016,DE60,2,0.82
2020,NUTS,2016,DE71,2,1.9
2020,NUTS,2016,DE72,2,6.28
2020,NUTS,2016,DE91,2,1.43
2020,NUTS,2016,DE92,2,2.24
2020,NUTS,2016,DEA1,2,1.18
2020,NUTS,2016,DEA2,2,0.39
2020,NUTS,2016,DED2,2,0.57
2020,NUTS,2016,DEE0,2,3.65
2020,NUTS,2016,DEF0,2,1.38
2020,NUTS,2016,DEG0,2,1.22
2020,NUTS,2016,DK01,2,2.25
2020,NUTS,2016,DK03,2,1.13
2020,NUTS,2016,DK04,2,0.74
2020,NUTS,2016,DK05,2,3.1
2020,NUTS,2016,EE00,2,0.04
2020,NUTS,2016,ES23,2,0.52
2020,NUTS,2016,ES24,2,0.46
2020,NUTS,2016,ES30,2,0.62
2020,NUTS,2016,ES41,2,6.36
2020,NUTS,2016,ES51,2,0.35
2020,NUTS,2016,ES52,2,0.65
2020,NUTS,2016,ES53,2,6.38
2020,NUTS,2016,ES61,2,0.28
2020,NUTS,2016,FI19,2,0.47
2020,NUTS,2016,FI1B,2,0.13
2020,NUTS,2016,FI1D,2,0.05
2020,NUTS,2016,FR10,2,1.7
