year,region_type,region_year_spec,region_id,region_level,products_fund_amount
2016,NUTS,2016,DE124,3,355000.0
2016,NUTS,2016,DE126,3,498432.96
2016,NUTS,2016,DE13,2,214758.75
2016,NUTS,2016,DE134,3,214758.75
2016,NUTS,2016,DE14,2,166075.0
2016,NUTS,2016,DE148,3,166075.0
2016,NUTS,2016,DE2,1,10263887.23
2016,NUTS,2016,DE21,2,9612042.16
2016,NUTS,2016,DE212,3,5141922.36
2016,NUTS,2016,DE21A,3,298812.5
2016,NUTS,2016,DE21H,3,3839744.8
2016,NUTS,2016,DE21L,3,331562.5
2016,NUTS,2016,DE25,2,598837.5
2016,NUTS,2016,DE254,3,598837.5
2016,NUTS,2016,DE26,2,53007.57
2016,NUTS,2016,DE264,3,53007.57
2016,NUTS,2016,DE3,1,521875.0
2016,NUTS,2016,DE30,2,521875.0
2016,NUTS,2016,DE300,3,521875.0
2016,NUTS,2016,DE7,1,1613711.36
2016,NUTS,2016,DE71,2,548375.0
2016,NUTS,2016,DE712,3,548375.0
2016,NUTS,2016,DE72,2,1065336.36
2016,NUTS,2016,DE722,3,1065336.36
2016,NUTS,2016,DE9,1,699687.5
2016,NUTS,2016,DE94,2,699687.5
2016,NUTS,2016,DE944,3,649687.5
2016,NUTS,2016,DE94F,3,50000.0
2016,NUTS,2016,DEA,1,5286210.8
2016,NUTS,2016,DEA1,2,2189242.75
2016,NUTS,2016,DEA11,3,768977.6
2016,NUTS,2016,DEA12,3,341040.15
2016,NUTS,2016,DEA13,3,139125.0
2016,NUTS,2016,DEA1A,3,940100.0
2016,NUTS,2016,DEA2,2,2084565.63
2016,NUTS,2016,DEA22,3,1314975.42
2016,NUTS,2016,DEA2D,3,769590.21
2016,NUTS,2016,DEA5,2,1012402.42
2016,NUTS,2016,DEA52,3,714164.92
2016,NUTS,2016,DEA58,3,298237.5
2016,NUTS,2016,DEB,1,539216.48
2016,NUTS,2016,DEB3,2,539216.48
2016,NUTS,2016,DEB34,3,249216.48
2016,NUTS,2016,DEB3J,3,290000.0
2016,NUTS,2016,DED,1,4916813.51
2016,NUTS,2016,DED2,2,4758799.51
2016,NUTS,2016,DED21,3,4457872.95
2016,NUTS,2016,DED2F,3,300926.56
2016,NUTS,2016,DED4,2,158014.0
2016,NUTS,2016,DED43,3,108014.0
2016,NUTS,2016,DED45,3,50000.0
2016,NUTS,2016,DEE,1,408368.9
2016,NUTS,2016,DEE0,2,408368.9
2016,NUTS,2016,DEE03,3,157218.0
2016,NUTS,2016,DEE0B,3,251150.9
2016,NUTS,2016,DEG,1,118612.5
2016,NUTS,2016,DEG0,2,118612.5
2016,NUTS,2016,DEG0F,3,118612.5
2016,NUTS,2016,DK,0,2303707.62
2016,NUTS,2016,DK0,1,2303707.62
2016,NUTS,2016,DK01,2,399732.25
2016,NUTS,2016,DK011,3,75900.0
2016,NUTS,2016,DK012,3,323832.25
2016,NUTS,2016,DK04,2,1865636.37
2016,NUTS,2016,DK042,3,1865636.37
2016,NUTS,2016,DK05,2,38339.0
2016,NUTS,2016,DK050,3,38339.0
2016,NUTS,2016,EE,0,2947666.0
2016,NUTS,2016,EE0,1,2947666.0
2016,NUTS,2016,EE00,2,2947666.0
2016,NUTS,2016,EE001,3,2947666.0
2016,NUTS,2016,ES,0,7293918.86
2016,NUTS,2016,ES2,1,1459922.96
2016,NUTS,2016,ES21,2,486612.5
2016,NUTS,2016,ES213,3,486612.5
2016,NUTS,2016,ES22,2,709310.46
2016,NUTS,2016,ES220,3,709310.46
2016,NUTS,2016,ES24,2,264000.0
2016,NUTS,2016,ES243,3,264000.0
2016,NUTS,2016,ES3,1,3395646.16
2016,NUTS,2016,ES30,2,3395646.16
2016,NUTS,2016,ES300,3,3395646.16
2016,NUTS,2016,ES4,1,275500.0
2016,NUTS,2016,ES41,2,275500.0
2016,NUTS,2016,ES412,3,275500.0
2016,NUTS,2016,ES5,1,2162849.74
2016,NUTS,2016,ES51,2,2040974.74
2016,NUTS,2016,ES511,3,2040974.74
2016,NUTS,2016,ES52,2,121875.0
2016,NUTS,2016,ES523,3,121875.0
2016,NUTS,2016,FI,0,10019835.0
2016,NUTS,2016,FI1,1,10019835.0
2016,NUTS,2016,FI19,2,755424.75
2016,NUTS,2016,FI193,3,308046.0
2016,NUTS,2016,FI196,3,363218.75
2016,NUTS,2016,FI197,3,84160.0
2016,NUTS,2016,FI1B,2,4937434.25
2016,NUTS,2016,FI1B1,3,4937434.25
2016,NUTS,2016,FI1C,2,1044837.5
2016,NUTS,2016,FI1C3,3,1044837.5
2016,NUTS,2016,FI1D,2,3282138.5
2016,NUTS,2016,FI1D1,3,1189338.5
2016,NUTS,2016,FI1D9,3,2092800.0
2016,NUTS,2016,FR,0,10297080.18
2016,NUTS,2016,FR1,1,4182247.01
2016,NUTS,2016,FR10,2,4182247.01
2016,NUTS,2016,FR101,3,84375.0
2016,NUTS,2016,FR103,3,472087.13
2016,NUTS,2016,FR104,3,1789931.25
2016,NUTS,2016,FR105,3,677821.13
2016,NUTS,2016,FR107,3,1158032.5
2016,NUTS,2016,FRB,1,1652837.18
2016,NUTS,2016,FRB0,2,1652837.18
2016,NUTS,2016,FRB04,3,1652837.18
2016,NUTS,2016,FRF,1,432250.0
2016,NUTS,2016,FRF2,2,432250.0
2016,NUTS,2016,FRF23,3,432250.0
2016,NUTS,2016,FRG,1,135123.74
2016,NUTS,2016,FRG0,2,135123.74
2016,NUTS,2016,FRG01,3,135123.74
2016,NUTS,2016,FRJ,1,322396.25
2016,NUTS,2016,FRJ1,2,272396.25
2016,NUTS,2016,FRJ13,3,272396.25
2016,NUTS,2016,FRJ2,2,50000.0
2016,NUTS,2016,FRJ23,3,50000.0
2016,NUTS,2016,FRK,1,3572226.0
2016,NUTS,2016,FRK1,2,309375.0
2016,NUTS,2016,FRK14,3,309375.0
2016,NUTS,2016,FRK2,2,3262851.0
2016,NUTS,2016,FRK21,3,160650.0
2016,NUTS,2016,FRK24,3,2716638.5
2016,NUTS,2016,FRK26,3,385562.5
2016,NUTS,2016,HU,0,140000.0
2016,NUTS,2016,HU1,1,140000.0
2016,NUTS,2016,HU11,2,140000.0
2016,NUTS,2016,HU110,3,140000.0
2016,NUTS,2016,IE,0,129773.75
2016,NUTS,2016,IE0,1,129773.75
2016,NUTS,2016,IE06,2,129773.75
2016,NUTS,2016,IE061,3,129773.75
2016,NUTS,2016,IT,0,17927654.58
2016,NUTS,2016,ITC,1,9016946.27
2016,NUTS,2016,ITC1,2,2265537.5
2016,NUTS,2016,ITC11,3,2105062.5
2016,NUTS,2016,ITC12,3,94500.0
2016,NUTS,2016,ITC16,3,65975.0
2016,NUTS,2016,ITC3,2,1086811.5
2016,NUTS,2016,ITC33,3,1086811.5
2016,NUTS,2016,ITC4,2,5664597.27
2016,NUTS,2016,ITC41,3,643300.0
2016,NUTS,2016,ITC46,3,418436.82
2016,NUTS,2016,ITC47,3,1266072.75
2016,NUTS,2016,ITC48,3,1246203.13
2016,NUTS,2016,ITC4C,3,997709.57
2016,NUTS,2016,ITC4D,3,1092875.0
2016,NUTS,2016,ITF,1,438750.0
2016,NUTS,2016,ITF3,2,438750.0
2016,NUTS,2016,ITF33,3,438750.0
2016,NUTS,2016,ITH,1,5592292.6
2016,NUTS,2016,ITH1,2,1043615.07
2016,NUTS,2016,ITH10,3,1043615.07
2016,NUTS,2016,ITH2,2,217218.75
2016,NUTS,2016,ITH20,3,217218.75
2016,NUTS,2016,ITH3,2,1975353.82
2016,NUTS,2016,ITH32,3,1221042.5
2016,NUTS,2016,ITH34,3,496250.0
2016,NUTS,2016,ITH36,3,258061.32
2016,NUTS,2016,ITH4,2,117271.88
2016,NUTS,2016,ITH42,3,117271.88
2016,NUTS,2016,ITH5,2,2238833.08
2016,NUTS,2016,ITH53,3,282490.25
2016,NUTS,2016,ITH54,3,50000.0
2016,NUTS,2016,ITH55,3,1271918.13
2016,NUTS,2016,ITH59,3,634424.7
2016,NUTS,2016,ITI,1,2879665.71
2016,NUTS,2016,ITI1,2,285901.14
2016,NUTS,2016,ITI14,3,285901.14
2016,NUTS,2016,ITI2,2,258061.32
2016,NUTS,2016,ITI22,3,258061.32
2016,NUTS,2016,ITI3,2,850240.0
2016,NUTS,2016,ITI32,3,850240.0
2016,NUTS,2016,ITI4,2,1485463.25
2016,NUTS,2016,ITI43,3,1435463.25
2016,NUTS,2016,ITI45,3,50000.0
2016,NUTS,2016,LU,0,535308.75
2016,NUTS,2016,LU0,1,535308.75
2016,NUTS,2016,LU00,2,535308.75
2016,NUTS,2016,LU000,3,535308.75
2016,NUTS,2016,MT,0,35625.0
2016,NUTS,2016,MT0,1,35625.0
2016,NUTS,2016,MT00,2,35625.0
2016,NUTS,2016,MT001,3,35625.0
2016,NUTS,2016,NL,0,11495653.48
2016,NUTS,2016,NL2,1,1397555.19
2016,NUTS,2016,NL22,2,1397555.19
2016,NUTS,2016,NL226,3,1397555.19
2016,NUTS,2016,NL3,1,5735834.58
2016,NUTS,2016,NL31,2,193356.75
2016,NUTS,2016,NL310,3,193356.75
2016,NUTS,2016,NL32,2,1398830.79
2016,NUTS,2016,NL328,3,985668.91
2016,NUTS,2016,NL329,3,413161.88
2016,NUTS,2016,NL33,2,4143647.04
2016,NUTS,2016,NL332,3,1314964.51
2016,NUTS,2016,NL333,3,1551811.13
2016,NUTS,2016,NL337,3,1276871.4
2016,NUTS,2016,NL4,1,4362263.71
2016,NUTS,2016,NL41,2,3151104.96
2016,NUTS,2016,NL411,3,1964681.25
2016,NUTS,2016,NL412,3,253749.95
2016,NUTS,2016,NL414,3,932673.76
2016,NUTS,2016,NL42,2,1211158.75
2016,NUTS,2016,NL423,3,1211158.75
2016,NUTS,2016,PL,0,771002.19
2016,NUTS,2016,PL2,1,339533.44
2016,NUTS,2016,PL21,2,224137.44
2016,NUTS,2016,PL213,3,224137.44
2016,NUTS,2016,PL22,2,115396.0
2016,NUTS,2016,PL22A,3,115396.0
2016,NUTS,2016,PL4,1,121218.75
2016,NUTS,2016,PL42,2,121218.75
2016,NUTS,2016,PL424,3,121218.75
2016,NUTS,2016,PL5,1,106875.0
2016,NUTS,2016,PL51,2,106875.0
2016,NUTS,2016,PL514,3,50000.0
2016,NUTS,2016,PL517,3,56875.0
2016,NUTS,2016,PL9,1,203375.0
2016,NUTS,2016,PL91,2,203375.0
2016,NUTS,2016,PL911,3,203375.0
2016,NUTS,2016,PT,0,2079308.44
2016,NUTS,2016,PT1,1,2079308.44
2016,NUTS,2016,PT11,2,657461.25
2016,NUTS,2016,PT11A,3,657461.25
2016,NUTS,2016,PT16,2,884250.0
2016,NUTS,2016,PT16D,3,403000.0
2016,NUTS,2016,PT16E,3,481250.0
2016,NUTS,2016,PT17,2,537597.19
2016,NUTS,2016,PT170,3,537597.19
2016,NUTS,2016,RO,0,260875.0
2016,NUTS,2016,RO3,1,260875.0
2016,NUTS,2016,RO32,2,260875.0
2016,NUTS,2016,RO322,3,260875.0
2016,NUTS,2016,SE,0,4532885.52
2016,NUTS,2016,SE1,1,1249227.96
2016,NUTS,2016,SE11,2,516210.59
2016,NUTS,2016,SE110,3,516210.59
2016,NUTS,2016,SE12,2,733017.37
2016,NUTS,2016,SE121,3,359500.0
2016,NUTS,2016,SE123,3,373517.37
2016,NUTS,2016,SE2,1,2118800.43
2016,NUTS,2016,SE22,2,1797351.5
2016,NUTS,2016,SE221,3,419912.5
2016,NUTS,2016,SE224,3,1377439.0
2016,NUTS,2016,SE23,2,321448.93
2016,NUTS,2016,SE232,3,321448.93
2016,NUTS,2016,SE3,1,1164857.13
2016,NUTS,2016,SE31,2,1164857.13
2016,NUTS,2016,SE313,3,1164857.13
2016,NUTS,2016,SI,0,2449233.87
2016,NUTS,2016,SI0,1,2449233.87
2016,NUTS,2016,SI03,2,1871738.75
2016,NUTS,2016,SI034,3,1871738.75
2016,NUTS,2016,SI04,2,577495.12
2016,NUTS,2016,SI041,3,577495.12
2016,NUTS,2016,SK,0,123970.0
2016,NUTS,2016,SK0,1,123970.0
2016,NUTS,2016,SK01,2,123970.0
2016,NUTS,2016,SK010,3,123970.0
2016,NUTS,2016,UK,0,7570188.47
2016,NUTS,2016,UKD,1,27327.55
2016,NUTS,2016,UKD3,2,27327.55
2016,NUTS,2016,UKD33,3,27327.55
2016,NUTS,2016,UKE,1,221497.29
2016,NUTS,2016,UKE1,2,97715.0
2016,NUTS,2016,UKE12,3,97715.0
2016,NUTS,2016,UKE4,2,123782.29
2016,NUTS,2016,UKE42,3,61500.0
2016,NUTS,2016,UKE44,3,62282.29
2016,NUTS,2016,UKF,1,819863.64
2016,NUTS,2016,UKF2,2,819863.64
2016,NUTS,2016,UKF22,3,819863.64
2016,NUTS,2016,UKG,1,1312226.98
2016,NUTS,2016,UKG1,2,172091.98
2016,NUTS,2016,UKG13,3,172091.98
2016,NUTS,2016,UKG3,2,1140135.0
2016,NUTS,2016,UKG31,3,1140135.0
2016,NUTS,2016,UKH,1,210404.8
2016,NUTS,2016,UKH1,2,50000.0
2016,NUTS,2016,UKH14,3,50000.0
2016,NUTS,2016,UKH2,2,160404.8
2016,NUTS,2016,UKH25,3,160404.8
2016,NUTS,2016,UKI,1,3077983.0
2016,NUTS,2016,UKI3,2,2144183.0
2016,NUTS,2016,UKI31,3,2144183.0
2016,NUTS,2016,UKI4,2,150000.0
2016,NUTS,2016,UKI43,3,50000.0
2016,NUTS,2016,UKI44,3,50000.0
2016,NUTS,2016,UKI45,3,50000.0
2016,NUTS,2016,UKI7,2,783800.0
2016,NUTS,2016,UKI74,3,783800.0
2016,NUTS,2016,UKJ,1,609000.0
2016,NUTS,2016,UKJ2,2,609000.0
2016,NUTS,2016,UKJ26,3,609000.0
2016,NUTS,2016,UKL,1,292092.5
2016,NUTS,2016,UKL1,2,292092.5
2016,NUTS,2016,UKL17,3,292092.5
2016,NUTS,2016,UKM,1,291792.71
2016,NUTS,2016,UKM7,2,179292.71
2016,NUTS,2016,UKM75,3,179292.71
2016,NUTS,2016,UKM8,2,112500.0
2016,NUTS,2016,UKM82,3,112500.0
2016,NUTS,2016,UKN,1,708000.0
2016,NUTS,2016,UKN0,2,708000.0
2016,NUTS,2016,UKN12,3,708000.0
2017,NUTS,2016,AT,0,7652695.52
2017,NUTS,2016,AT1,1,4332427.76
2017,NUTS,2016,AT12,2,1143849.75
2017,NUTS,2016,AT121,3,444892.0
2017,NUTS,2016,AT122,3,698957.75
2017,NUTS,2016,AT13,2,3188578.01
2017,NUTS,2016,AT130,3,3188578.01
2017,NUTS,2016,AT2,1,1427513.51
2017,NUTS,2016,AT22,2,1427513.51
2017,NUTS,2016,AT221,3,786513.51
2017,NUTS,2016,AT223,3,50000.0
2017,NUTS,2016,AT224,3,591000.0
2017,NUTS,2016,AT3,1,1892754.25
2017,NUTS,2016,AT31,2,383769.75
2017,NUTS,2016,AT315,3,383769.75
2017,NUTS,2016,AT33,2,1208212.0
2017,NUTS,2016,AT332,3,968212.0
2017,NUTS,2016,AT335,3,240000.0
2017,NUTS,2016,AT34,2,300772.5
2017,NUTS,2016,AT342,3,300772.5
2017,NUTS,2016,BE,0,10015909.8
2017,NUTS,2016,BE1,1,2074541.05
2017,NUTS,2016,BE10,2,2074541.05
2017,NUTS,2016,BE100,3,2074541.05
2017,NUTS,2016,BE2,1,7678431.25
2017,NUTS,2016,BE21,2,789612.5
2017,NUTS,2016,BE213,3,789612.5
2017,NUTS,2016,BE23,2,2320067.09
2017,NUTS,2016,BE234,3,2320067.09
2017,NUTS,2016,BE24,2,4568751.66
2017,NUTS,2016,BE241,3,635154.16
2017,NUTS,2016,BE242,3,3933597.5
2017,NUTS,2016,BE3,1,262937.5
2017,NUTS,2016,BE32,2,27000.0
2017,NUTS,2016,BE323,3,27000.0
2017,NUTS,2016,BE35,2,235937.5
2017,NUTS,2016,BE352,3,235937.5
2017,NUTS,2016,BG,0,45946.86
2017,NUTS,2016,BG4,1,45946.86
2017,NUTS,2016,BG41,2,45946.86
2017,NUTS,2016,BG411,3,45946.86
2017,NUTS,2016,CY,0,108750.0
2017,NUTS,2016,CY0,1,108750.0
2017,NUTS,2016,CY00,2,108750.0
2017,NUTS,2016,CY000,3,108750.0
2017,NUTS,2016,CZ,0,968652.5
2017,NUTS,2016,CZ0,1,968652.5
2017,NUTS,2016,CZ05,2,879943.75
2017,NUTS,2016,CZ052,3,879943.75
2017,NUTS,2016,CZ08,2,88708.75
2017,NUTS,2016,CZ080,3,88708.75
2017,NUTS,2016,DE,0,45950930.23
2017,NUTS,2016,DE1,1,3593065.84
2017,NUTS,2016,DE11,2,848926.0
2017,NUTS,2016,DE111,3,468338.5
2017,NUTS,2016,DE113,3,35750.0
2017,NUTS,2016,DE118,3,251212.5
2017,NUTS,2016,DE11D,3,93625.0
2017,NUTS,2016,DE12,2,1851661.86
2017,NUTS,2016,DE122,3,901682.11
2017,NUTS,2016,DE123,3,150625.0
2017,NUTS,2016,DE124,3,299206.0
2017,NUTS,2016,DE125,3,457648.75
2017,NUTS,2016,DE126,3,42500.0
2017,NUTS,2016,DE13,2,772966.48
2017,NUTS,2016,DE131,3,329841.48
2017,NUTS,2016,DE133,3,299375.0
2017,NUTS,2016,DE134,3,50000.0
2017,NUTS,2016,DE136,3,93750.0
2017,NUTS,2016,DE14,2,119511.5
2017,NUTS,2016,DE141,3,119511.5
2017,NUTS,2016,DE2,1,13081106.27
2017,NUTS,2016,DE21,2,11662023.27
2017,NUTS,2016,DE212,3,10138736.33
2017,NUTS,2016,DE218,3,120000.0
2017,NUTS,2016,DE21E,3,620000.0
2017,NUTS,2016,DE21H,3,783286.94
2017,NUTS,2016,DE23,2,551437.5
2017,NUTS,2016,DE231,3,150187.5
2017,NUTS,2016,DE234,3,401250.0
2017,NUTS,2016,DE24,2,27000.0
2017,NUTS,2016,DE24D,3,27000.0
2017,NUTS,2016,DE25,2,840645.5
2017,NUTS,2016,DE252,3,840645.5
2017,NUTS,2016,DE3,1,3936562.5
2017,NUTS,2016,DE30,2,3936562.5
2017,NUTS,2016,DE300,3,3936562.5
2017,NUTS,2016,DE4,1,498432.96
2017,NUTS,2016,DE40,2,498432.96
2017,NUTS,2016,DE403,3,498432.96
2017,NUTS,2016,DE5,1,496500.0
2017,NUTS,2016,DE50,2,496500.0
2017,NUTS,2016,DE501,3,496500.0
2017,NUTS,2016,DE7,1,1166423.33
2017,NUTS,2016,DE71,2,615860.83
2017,NUTS,2016,DE711,3,93042.08
2017,NUTS,2016,DE712,3,380981.25
2017,NUTS,2016,DE717,3,44625.0
2017,NUTS,2016,DE718,3,97212.5
2017,NUTS,2016,DE72,2,276250.0
2017,NUTS,2016,DE723,3,276250.0
2017,NUTS,2016,DE73,2,274312.5
2017,NUTS,2016,DE731,3,274312.5
2017,NUTS,2016,DE9,1,2014036.5
2017,NUTS,2016,DE91,2,259091.0
2017,NUTS,2016,DE91C,3,259091.0
2017,NUTS,2016,DE92,2,437500.0
2017,NUTS,2016,DE929,3,437500.0
2017,NUTS,2016,DE93,2,998070.5
2017,NUTS,2016,DE938,3,221726.75
2017,NUTS,2016,DE93B,3,776343.75
2017,NUTS,2016,DE94,2,319375.0
2017,NUTS,2016,DE943,3,319375.0
2017,NUTS,2016,DEA,1,17066196.33
2017,NUTS,2016,DEA1,2,2288730.34
2017,NUTS,2016,DEA11,3,308000.0
2017,NUTS,2016,DEA12,3,81500.0
2017,NUTS,2016,DEA14,3,415947.73
2017,NUTS,2016,DEA16,3,1132932.61
2017,NUTS,2016,DEA1A,3,350350.0
2017,NUTS,2016,DEA2,2,10464979.67
2017,NUTS,2016,DEA22,3,88902.63
2017,NUTS,2016,DEA23,3,2832250.0
2017,NUTS,2016,DEA2A,3,669899.3
2017,NUTS,2016,DEA2D,3,6873927.74
2017,NUTS,2016,DEA4,2,186987.5
2017,NUTS,2016,DEA43,3,186987.5
2017,NUTS,2016,DEA5,2,4125498.82
2017,NUTS,2016,DEA52,3,1941586.32
2017,NUTS,2016,DEA57,3,2183912.5
2017,NUTS,2016,DEB,1,122500.0
2017,NUTS,2016,DEB1,2,122500.0
2017,NUTS,2016,DEB1B,3,122500.0
2017,NUTS,2016,DEC,1,202000.0
2017,NUTS,2016,DEC0,2,202000.0
2017,NUTS,2016,DEC04,3,202000.0
2017,NUTS,2016,DED,1,2172481.5
2017,NUTS,2016,DED2,2,1273825.0
2017,NUTS,2016,DED21,3,1273825.0
2017,NUTS,2016,DED5,2,898656.5
2017,NUTS,2016,DED51,3,898656.5
2017,NUTS,2016,DEG,1,1601625.0
2017,NUTS,2016,DEG0,2,1601625.0
2017,NUTS,2016,DEG03,3,1200000.0
2017,NUTS,2016,DEG0J,3,401625.0
2017,NUTS,2016,DK,0,4716439.95
2017,NUTS,2016,DK0,1,4716439.95
2017,NUTS,2016,DK01,2,2184851.45
2017,NUTS,2016,DK011,3,437333.66
2017,NUTS,2016,DK012,3,1002616.25
2017,NUTS,2016,DK013,3,744901.54
2017,NUTS,2016,DK02,2,50000.0
2017,NUTS,2016,DK021,3,50000.0
2017,NUTS,2016,DK04,2,894113.5
2017,NUTS,2016,DK042,3,894113.5
2017,NUTS,2016,DK05,2,1587475.0
2017,NUTS,2016,DK050,3,1587475.0
2017,NUTS,2016,EE,0,636815.61
2017,NUTS,2016,EE0,1,636815.61
2017,NUTS,2016,EE00,2,636815.61
2017,NUTS,2016,EE001,3,636815.61
2017,NUTS,2016,ES,0,5893875.47
2017,NUTS,2016,ES2,1,1462744.21
2017,NUTS,2016,ES21,2,1265556.71
2017,NUTS,2016,ES212,3,820633.75
2017,NUTS,2016,ES213,3,444922.96
2017,NUTS,2016,ES24,2,197187.5
2017,NUTS,2016,ES243,3,197187.5
2017,NUTS,2016,ES3,1,1206655.0
2017,NUTS,2016,ES30,2,1206655.0
2017,NUTS,2016,ES300,3,1206655.0
2017,NUTS,2016,ES5,1,3040438.76
2017,NUTS,2016,ES51,2,1838650.87
2017,NUTS,2016,ES511,3,1788650.87
2017,NUTS,2016,ES514,3,50000.0
2017,NUTS,2016,ES52,2,1201787.89
2017,NUTS,2016,ES521,3,405662.5
2017,NUTS,2016,ES522,3,401625.0
2017,NUTS,2016,ES523,3,394500.39
2017,NUTS,2016,ES6,1,184037.5
2017,NUTS,2016,ES61,2,148662.5
2017,NUTS,2016,ES614,3,42498.75
2017,NUTS,2016,ES618,3,106163.75
2017,NUTS,2016,ES62,2,35375.0
2017,NUTS,2016,ES620,3,35375.0
2017,NUTS,2016,FI,0,11851902.12
2017,NUTS,2016,FI1,1,11851902.12
2017,NUTS,2016,FI19,2,3291421.91
2017,NUTS,2016,FI195,3,427875.0
2017,NUTS,2016,FI197,3,2863546.91
2017,NUTS,2016,FI1B,2,6918889.0
2017,NUTS,2016,FI1B1,3,6918889.0
2017,NUTS,2016,FI1C,2,1641591.21
2017,NUTS,2016,FI1C1,3,960940.96
2017,NUTS,2016,FI1C3,3,680650.25
2017,NUTS,2016,FR,0,10836076.18
2017,NUTS,2016,FR1,1,3890951.58
2017,NUTS,2016,FR10,2,3890951.58
2017,NUTS,2016,FR101,3,1366795.98
2017,NUTS,2016,FR103,3,103750.0
2017,NUTS,2016,FR105,3,2420405.6
2017,NUTS,2016,FRD,1,289005.5
2017,NUTS,2016,FRD1,2,289005.5
2017,NUTS,2016,FRD11,3,289005.5
2017,NUTS,2016,FRE,1,13169.81
2017,NUTS,2016,FRE1,2,13169.81
2017,NUTS,2016,FRE11,3,13169.81
2017,NUTS,2016,FRH,1,50000.0
2017,NUTS,2016,FRH0,2,50000.0
2017,NUTS,2016,FRH03,3,50000.0
2017,NUTS,2016,FRI,1,1063494.63
2017,NUTS,2016,FRI1,2,858191.0
2017,NUTS,2016,FRI12,3,858191.0
2017,NUTS,2016,FRI2,2,103500.0
2017,NUTS,2016,FRI23,3,103500.0
2017,NUTS,2016,FRI3,2,101803.63
2017,NUTS,2016,FRI32,3,101803.63
2017,NUTS,2016,FRK,1,4789514.2
2017,NUTS,2016,FRK2,2,4789514.2
2017,NUTS,2016,FRK21,3,1632761.0
2017,NUTS,2016,FRK22,3,964794.25
2017,NUTS,2016,FRK24,3,1959043.7
2017,NUTS,2016,FRK26,3,228415.25
2017,NUTS,2016,FRK28,3,4500.0
2017,NUTS,2016,FRL,1,739940.46
2017,NUTS,2016,FRL0,2,739940.46
2017,NUTS,2016,FRL03,3,603690.46
2017,NUTS,2016,FRL04,3,136250.0
2017,NUTS,2016,HR,0,150333.75
2017,NUTS,2016,HR0,1,150333.75
2017,NUTS,2016,HR04,2,150333.75
2017,NUTS,2016,HR041,3,150333.75
2017,NUTS,2016,HU,0,169958.75
2017,NUTS,2016,HU1,1,169958.75
2017,NUTS,2016,HU11,2,169958.75
2017,NUTS,2016,HU110,3,169958.75
2017,NUTS,2016,IE,0,4017980.76
2017,NUTS,2016,IE0,1,4017980.76
2017,NUTS,2016,IE05,2,2365262.5
2017,NUTS,2016,IE053,3,2365262.5
2017,NUTS,2016,IE06,2,1652718.26
2017,NUTS,2016,IE061,3,1597927.26
2017,NUTS,2016,IE062,3,54791.0
2017,NUTS,2016,IT,0,20118950.05
2017,NUTS,2016,ITC,1,10767243.02
2017,NUTS,2016,ITC1,2,5408290.02
2017,NUTS,2016,ITC11,3,4759241.39
2017,NUTS,2016,ITC15,3,529673.63
2017,NUTS,2016,ITC16,3,23750.0
2017,NUTS,2016,ITC18,3,95625.0
2017,NUTS,2016,ITC4,2,5358953.0
2017,NUTS,2016,ITC43,3,213750.0
2017,NUTS,2016,ITC47,3,144250.0
2017,NUTS,2016,ITC48,3,122500.0
2017,NUTS,2016,ITC4C,3,3946578.0
2017,NUTS,2016,ITC4D,3,931875.0
2017,NUTS,2016,ITF,1,541766.38
2017,NUTS,2016,ITF4,2,154748.75
2017,NUTS,2016,ITF47,3,154748.75
2017,NUTS,2016,ITF5,2,387017.63
2017,NUTS,2016,ITF51,3,387017.63
2017,NUTS,2016,ITG,1,86187.0
2017,NUTS,2016,ITG1,2,86187.0
2017,NUTS,2016,ITG17,3,86187.0
2017,NUTS,2016,ITH,1,4538104.52
2017,NUTS,2016,ITH1,2,409750.0
2017,NUTS,2016,ITH10,3,409750.0
2017,NUTS,2016,ITH2,2,390875.0
2017,NUTS,2016,ITH20,3,390875.0
2017,NUTS,2016,ITH3,2,1112254.75
2017,NUTS,2016,ITH31,3,275012.5
2017,NUTS,2016,ITH34,3,711242.25
2017,NUTS,2016,ITH36,3,126000.0
2017,NUTS,2016,ITH4,2,516122.64
2017,NUTS,2016,ITH42,3,516122.64
2017,NUTS,2016,ITH5,2,2109102.13
2017,NUTS,2016,ITH53,3,119573.75
2017,NUTS,2016,ITH54,3,1144789.63
2017,NUTS,2016,ITH55,3,744738.75
2017,NUTS,2016,ITH56,3,50000.0
2017,NUTS,2016,ITH59,3,50000.0
2017,NUTS,2016,ITI,1,4185649.13
2017,NUTS,2016,ITI1,2,1309733.75
2017,NUTS,2016,ITI14,3,272125.0
2017,NUTS,2016,ITI15,3,616400.0
2017,NUTS,2016,ITI17,3,421208.75
2017,NUTS,2016,ITI2,2,375000.0
2017,NUTS,2016,ITI21,3,375000.0
2017,NUTS,2016,ITI3,2,454310.38
2017,NUTS,2016,ITI31,3,206350.38
2017,NUTS,2016,ITI32,3,247960.0
2017,NUTS,2016,ITI4,2,2046605.0
2017,NUTS,2016,ITI43,3,2046605.0
2017,NUTS,2016,LT,0,20302.51
2017,NUTS,2016,LT0,1,20302.51
2017,NUTS,2016,LT01,2,20302.51
2017,NUTS,2016,LT011,3,20302.51
2017,NUTS,2016,LU,0,2564780.15
2017,NUTS,2016,LU0,1,2564780.15
2017,NUTS,2016,LU00,2,2564780.15
2017,NUTS,2016,LU000,3,2564780.15
