,year,region_type,region_year_spec,region_id,region_level,policy_proj_count
657,2015,NUTS,2013,UKJ3,2,4
658,2015,NUTS,2013,UKJ32,3,4
659,2015,NUTS,2013,UKK,1,8
660,2015,NUTS,2013,UKK1,2,6
661,2015,NUTS,2013,UKK11,3,1
662,2015,NUTS,2013,UKK13,3,2
663,2015,NUTS,2013,UKK14,3,3
664,2015,NUTS,2013,UKK4,2,2
665,2015,NUTS,2013,UKK43,3,2
666,2015,NUTS,2013,UKL,1,4
667,2015,NUTS,2013,UKL1,2,1
668,2015,NUTS,2013,UKL18,3,1
669,2015,NUTS,2013,UKL2,2,3
670,2015,NUTS,2013,UKL22,3,3
671,2015,NUTS,2013,UKM,1,4
672,2015,NUTS,2013,UKM2,2,1
673,2015,NUTS,2013,UKM25,3,1
674,2015,NUTS,2013,UKM3,2,3
675,2015,NUTS,2013,UKM34,3,3
676,2015,NUTS,2013,UKN,1,3
677,2015,NUTS,2013,UKN0,2,3
678,2015,NUTS,2013,UKN01,3,1
679,2015,NUTS,2013,UKN04,3,2
680,2016,NUTS,2016,AT,0,76
681,2016,NUTS,2016,AT1,1,59
682,2016,NUTS,2016,AT12,2,6
683,2016,NUTS,2016,AT121,3,3
684,2016,NUTS,2016,AT123,3,1
685,2016,NUTS,2016,AT127,3,2
686,2016,NUTS,2016,AT13,2,53
687,2016,NUTS,2016,AT130,3,53
688,2016,NUTS,2016,AT2,1,6
689,2016,NUTS,2016,AT21,2,1
690,2016,NUTS,2016,AT211,3,1
691,2016,NUTS,2016,AT22,2,5
692,2016,NUTS,2016,AT221,3,5
693,2016,NUTS,2016,AT3,1,11
694,2016,NUTS,2016,AT31,2,6
695,2016,NUTS,2016,AT312,3,4
696,2016,NUTS,2016,AT315,3,2
697,2016,NUTS,2016,AT33,2,4
698,2016,NUTS,2016,AT332,3,4
699,2016,NUTS,2016,AT34,2,1
700,2016,NUTS,2016,AT342,3,1
701,2016,NUTS,2016,BE,0,108
702,2016,NUTS,2016,BE1,1,66
703,2016,NUTS,2016,BE10,2,66
704,2016,NUTS,2016,BE100,3,66
705,2016,NUTS,2016,BE2,1,34
706,2016,NUTS,2016,BE21,2,7
707,2016,NUTS,2016,BE211,3,3
708,2016,NUTS,2016,BE212,3,2
709,2016,NUTS,2016,BE213,3,2
710,2016,NUTS,2016,BE22,2,1
711,2016,NUTS,2016,BE221,3,1
712,2016,NUTS,2016,BE23,2,5
713,2016,NUTS,2016,BE234,3,5
714,2016,NUTS,2016,BE24,2,21
715,2016,NUTS,2016,BE241,3,2
716,2016,NUTS,2016,BE242,3,19
717,2016,NUTS,2016,BE3,1,8
718,2016,NUTS,2016,BE31,2,6
719,2016,NUTS,2016,BE310,3,6
720,2016,NUTS,2016,BE33,2,1
721,2016,NUTS,2016,BE332,3,1
722,2016,NUTS,2016,BE35,2,1
723,2016,NUTS,2016,BE352,3,1
724,2016,NUTS,2016,BG,0,2
725,2016,NUTS,2016,BG3,1,2
726,2016,NUTS,2016,BG33,2,2
727,2016,NUTS,2016,BG331,3,2
728,2016,NUTS,2016,CY,0,3
729,2016,NUTS,2016,CY0,1,3
730,2016,NUTS,2016,CY00,2,3
731,2016,NUTS,2016,CY000,3,3
732,2016,NUTS,2016,CZ,0,11
733,2016,NUTS,2016,CZ0,1,11
734,2016,NUTS,2016,CZ01,2,3
735,2016,NUTS,2016,CZ010,3,3
736,2016,NUTS,2016,CZ03,2,1
737,2016,NUTS,2016,CZ031,3,1
738,2016,NUTS,2016,CZ05,2,1
739,2016,NUTS,2016,CZ052,3,1
740,2016,NUTS,2016,CZ06,2,6
741,2016,NUTS,2016,CZ064,3,6
742,2016,NUTS,2016,DE,0,192
743,2016,NUTS,2016,DE1,1,32
744,2016,NUTS,2016,DE11,2,15
745,2016,NUTS,2016,DE111,3,15
746,2016,NUTS,2016,DE12,2,8
747,2016,NUTS,2016,DE122,3,3
748,2016,NUTS,2016,DE125,3,3
749,2016,NUTS,2016,DE126,3,2
750,2016,NUTS,2016,DE13,2,8
751,2016,NUTS,2016,DE131,3,8
752,2016,NUTS,2016,DE14,2,1
753,2016,NUTS,2016,DE144,3,1
754,2016,NUTS,2016,DE2,1,27
755,2016,NUTS,2016,DE21,2,22
756,2016,NUTS,2016,DE212,3,19
757,2016,NUTS,2016,DE21E,3,1
758,2016,NUTS,2016,DE21H,3,1
759,2016,NUTS,2016,DE21I,3,1
760,2016,NUTS,2016,DE23,2,1
761,2016,NUTS,2016,DE232,3,1
762,2016,NUTS,2016,DE24,2,1
763,2016,NUTS,2016,DE241,3,1
764,2016,NUTS,2016,DE25,2,2
765,2016,NUTS,2016,DE252,3,1
766,2016,NUTS,2016,DE254,3,1
767,2016,NUTS,2016,DE27,2,1
768,2016,NUTS,2016,DE273,3,1
769,2016,NUTS,2016,DE3,1,30
770,2016,NUTS,2016,DE30,2,30
771,2016,NUTS,2016,DE300,3,30
772,2016,NUTS,2016,DE4,1,4
773,2016,NUTS,2016,DE40,2,4
774,2016,NUTS,2016,DE404,3,2
775,2016,NUTS,2016,DE40C,3,2
776,2016,NUTS,2016,DE5,1,2
777,2016,NUTS,2016,DE50,2,2
778,2016,NUTS,2016,DE501,3,1
779,2016,NUTS,2016,DE502,3,1
780,2016,NUTS,2016,DE6,1,17
781,2016,NUTS,2016,DE60,2,17
782,2016,NUTS,2016,DE600,3,17
783,2016,NUTS,2016,DE7,1,12
784,2016,NUTS,2016,DE71,2,9
785,2016,NUTS,2016,DE711,3,4
786,2016,NUTS,2016,DE712,3,3
787,2016,NUTS,2016,DE719,3,1
788,2016,NUTS,2016,DE71A,3,1
789,2016,NUTS,2016,DE72,2,2
790,2016,NUTS,2016,DE723,3,1
791,2016,NUTS,2016,DE724,3,1
792,2016,NUTS,2016,DE73,2,1
793,2016,NUTS,2016,DE731,3,1
794,2016,NUTS,2016,DE8,1,2
795,2016,NUTS,2016,DE80,2,2
796,2016,NUTS,2016,DE80K,3,2
797,2016,NUTS,2016,DE9,1,3
798,2016,NUTS,2016,DE91,2,1
799,2016,NUTS,2016,DE913,3,1
800,2016,NUTS,2016,DE92,2,2
801,2016,NUTS,2016,DE929,3,2
802,2016,NUTS,2016,DEA,1,38
803,2016,NUTS,2016,DEA1,2,7
804,2016,NUTS,2016,DEA11,3,1
805,2016,NUTS,2016,DEA1A,3,6
806,2016,NUTS,2016,DEA2,2,23
807,2016,NUTS,2016,DEA22,3,9
808,2016,NUTS,2016,DEA23,3,5
809,2016,NUTS,2016,DEA26,3,3
810,2016,NUTS,2016,DEA2C,3,6
811,2016,NUTS,2016,DEA3,2,2
812,2016,NUTS,2016,DEA33,3,2
813,2016,NUTS,2016,DEA4,2,1
814,2016,NUTS,2016,DEA47,3,1
815,2016,NUTS,2016,DEA5,2,5
816,2016,NUTS,2016,DEA52,3,4
817,2016,NUTS,2016,DEA56,3,1
818,2016,NUTS,2016,DEB,1,4
819,2016,NUTS,2016,DEB1,2,1
820,2016,NUTS,2016,DEB11,3,1
821,2016,NUTS,2016,DEB3,2,3
822,2016,NUTS,2016,DEB32,3,1
823,2016,NUTS,2016,DEB35,3,2
824,2016,NUTS,2016,DEC,1,2
825,2016,NUTS,2016,DEC0,2,2
826,2016,NUTS,2016,DEC01,3,2
827,2016,NUTS,2016,DED,1,7
828,2016,NUTS,2016,DED2,2,1
829,2016,NUTS,2016,DED21,3,1
830,2016,NUTS,2016,DED5,2,6
831,2016,NUTS,2016,DED51,3,6
832,2016,NUTS,2016,DEF,1,9
833,2016,NUTS,2016,DEF0,2,9
834,2016,NUTS,2016,DEF01,3,1
835,2016,NUTS,2016,DEF02,3,4
836,2016,NUTS,2016,DEF06,3,3
837,2016,NUTS,2016,DEF09,3,1
838,2016,NUTS,2016,DEG,1,3
839,2016,NUTS,2016,DEG0,2,3
840,2016,NUTS,2016,DEG05,3,2
841,2016,NUTS,2016,DEG0F,3,1
842,2016,NUTS,2016,DK,0,49
843,2016,NUTS,2016,DK0,1,49
844,2016,NUTS,2016,DK01,2,21
845,2016,NUTS,2016,DK011,3,18
846,2016,NUTS,2016,DK012,3,3
847,2016,NUTS,2016,DK02,2,1
848,2016,NUTS,2016,DK021,3,1
849,2016,NUTS,2016,DK03,2,10
850,2016,NUTS,2016,DK031,3,2
851,2016,NUTS,2016,DK032,3,8
852,2016,NUTS,2016,DK04,2,6
853,2016,NUTS,2016,DK042,3,6
854,2016,NUTS,2016,DK05,2,11
855,2016,NUTS,2016,DK050,3,11
856,2016,NUTS,2016,EE,0,18
857,2016,NUTS,2016,EE0,1,18
858,2016,NUTS,2016,EE00,2,18
859,2016,NUTS,2016,EE001,3,4
860,2016,NUTS,2016,EE008,3,14
861,2016,NUTS,2016,ES,0,119
862,2016,NUTS,2016,ES1,1,2
863,2016,NUTS,2016,ES11,2,1
864,2016,NUTS,2016,ES111,3,1
865,2016,NUTS,2016,ES12,2,1
866,2016,NUTS,2016,ES120,3,1
867,2016,NUTS,2016,ES2,1,17
868,2016,NUTS,2016,ES21,2,13
869,2016,NUTS,2016,ES211,3,3
870,2016,NUTS,2016,ES212,3,3
871,2016,NUTS,2016,ES213,3,7
872,2016,NUTS,2016,ES24,2,4
873,2016,NUTS,2016,ES243,3,4
874,2016,NUTS,2016,ES3,1,50
875,2016,NUTS,2016,ES30,2,50
876,2016,NUTS,2016,ES300,3,50
877,2016,NUTS,2016,ES4,1,3
878,2016,NUTS,2016,ES41,2,3
879,2016,NUTS,2016,ES415,3,1
880,2016,NUTS,2016,ES418,3,2
881,2016,NUTS,2016,ES5,1,32
882,2016,NUTS,2016,ES51,2,27
883,2016,NUTS,2016,ES511,3,24
884,2016,NUTS,2016,ES513,3,1
885,2016,NUTS,2016,ES514,3,2
886,2016,NUTS,2016,ES52,2,5
887,2016,NUTS,2016,ES521,3,1
888,2016,NUTS,2016,ES522,3,1
889,2016,NUTS,2016,ES523,3,3
890,2016,NUTS,2016,ES6,1,10
891,2016,NUTS,2016,ES61,2,9
892,2016,NUTS,2016,ES611,3,1
893,2016,NUTS,2016,ES614,3,2
894,2016,NUTS,2016,ES615,3,2
895,2016,NUTS,2016,ES618,3,4
896,2016,NUTS,2016,ES62,2,1
897,2016,NUTS,2016,ES620,3,1
898,2016,NUTS,2016,ES7,1,5
899,2016,NUTS,2016,ES70,2,5
900,2016,NUTS,2016,ES705,3,3
901,2016,NUTS,2016,ES709,3,2
902,2016,NUTS,2016,FI,0,41
903,2016,NUTS,2016,FI1,1,41
904,2016,NUTS,2016,FI19,2,5
905,2016,NUTS,2016,FI193,3,1
906,2016,NUTS,2016,FI197,3,4
907,2016,NUTS,2016,FI1B,2,33
908,2016,NUTS,2016,FI1B1,3,33
909,2016,NUTS,2016,FI1C,2,1
910,2016,NUTS,2016,FI1C1,3,1
911,2016,NUTS,2016,FI1D,2,2
912,2016,NUTS,2016,FI1D2,3,1
913,2016,NUTS,2016,FI1D9,3,1
914,2016,NUTS,2016,FR,0,94
915,2016,NUTS,2016,FR1,1,55
916,2016,NUTS,2016,FR10,2,55
917,2016,NUTS,2016,FR101,3,38
918,2016,NUTS,2016,FR102,3,1
919,2016,NUTS,2016,FR103,3,1
920,2016,NUTS,2016,FR104,3,1
921,2016,NUTS,2016,FR105,3,12
922,2016,NUTS,2016,FR106,3,1
923,2016,NUTS,2016,FR107,3,1
924,2016,NUTS,2016,FRB,1,3
925,2016,NUTS,2016,FRB0,2,3
926,2016,NUTS,2016,FRB06,3,3
927,2016,NUTS,2016,FRC,1,2
928,2016,NUTS,2016,FRC2,2,2
929,2016,NUTS,2016,FRC21,3,2
930,2016,NUTS,2016,FRE,1,1
931,2016,NUTS,2016,FRE1,2,1
932,2016,NUTS,2016,FRE12,3,1
933,2016,NUTS,2016,FRF,1,3
934,2016,NUTS,2016,FRF1,2,3
935,2016,NUTS,2016,FRF11,3,1
936,2016,NUTS,2016,FRF12,3,2
937,2016,NUTS,2016,FRG,1,3
938,2016,NUTS,2016,FRG0,2,3
939,2016,NUTS,2016,FRG01,3,2
940,2016,NUTS,2016,FRG02,3,1
941,2016,NUTS,2016,FRH,1,3
942,2016,NUTS,2016,FRH0,2,3
943,2016,NUTS,2016,FRH02,3,2
944,2016,NUTS,2016,FRH03,3,1
945,2016,NUTS,2016,FRI,1,5
946,2016,NUTS,2016,FRI1,2,5
947,2016,NUTS,2016,FRI12,3,3
948,2016,NUTS,2016,FRI15,3,2
949,2016,NUTS,2016,FRJ,1,2
950,2016,NUTS,2016,FRJ1,2,2
951,2016,NUTS,2016,FRJ13,3,2
952,2016,NUTS,2016,FRK,1,13
953,2016,NUTS,2016,FRK1,2,1
954,2016,NUTS,2016,FRK14,3,1
955,2016,NUTS,2016,FRK2,2,12
956,2016,NUTS,2016,FRK23,3,1
957,2016,NUTS,2016,FRK26,3,10
958,2016,NUTS,2016,FRK28,3,1
959,2016,NUTS,2016,FRL,1,3
960,2016,NUTS,2016,FRL0,2,3
961,2016,NUTS,2016,FRL03,3,1
962,2016,NUTS,2016,FRL04,3,2
963,2016,NUTS,2016,FRY,1,1
964,2016,NUTS,2016,FRY4,2,1
965,2016,NUTS,2016,FRY40,3,1
966,2016,NUTS,2016,HR,0,19
967,2016,NUTS,2016,HR0,1,19
968,2016,NUTS,2016,HR03,2,8
969,2016,NUTS,2016,HR031,3,4
970,2016,NUTS,2016,HR036,3,2
971,2016,NUTS,2016,HR037,3,2
972,2016,NUTS,2016,HR04,2,11
973,2016,NUTS,2016,HR041,3,9
974,2016,NUTS,2016,HR042,3,1
975,2016,NUTS,2016,HR045,3,1
976,2016,NUTS,2016,HU,0,29
977,2016,NUTS,2016,HU1,1,20
978,2016,NUTS,2016,HU11,2,16
979,2016,NUTS,2016,HU110,3,16
980,2016,NUTS,2016,HU12,2,4
981,2016,NUTS,2016,HU120,3,4
982,2016,NUTS,2016,HU2,1,4
983,2016,NUTS,2016,HU21,2,2
984,2016,NUTS,2016,HU211,3,1
985,2016,NUTS,2016,HU213,3,1
986,2016,NUTS,2016,HU22,2,1
987,2016,NUTS,2016,HU221,3,1
988,2016,NUTS,2016,HU23,2,1
989,2016,NUTS,2016,HU231,3,1
990,2016,NUTS,2016,HU3,1,5
991,2016,NUTS,2016,HU31,2,2
992,2016,NUTS,2016,HU311,3,2
993,2016,NUTS,2016,HU33,2,3
994,2016,NUTS,2016,HU333,3,3
995,2016,NUTS,2016,IE,0,22
996,2016,NUTS,2016,IE0,1,22
997,2016,NUTS,2016,IE04,2,4
998,2016,NUTS,2016,IE042,3,4
999,2016,NUTS,2016,IE05,2,6
1000,2016,NUTS,2016,IE052,3,2
1001,2016,NUTS,2016,IE053,3,4
1002,2016,NUTS,2016,IE06,2,12
1003,2016,NUTS,2016,IE061,3,12
1004,2016,NUTS,2016,IT,0,214
1005,2016,NUTS,2016,ITC,1,80
1006,2016,NUTS,2016,ITC1,2,22
1007,2016,NUTS,2016,ITC11,3,21
1008,2016,NUTS,2016,ITC12,3,1
1009,2016,NUTS,2016,ITC3,2,15
1010,2016,NUTS,2016,ITC33,3,15
1011,2016,NUTS,2016,ITC4,2,43
1012,2016,NUTS,2016,ITC42,3,1
1013,2016,NUTS,2016,ITC46,3,1
1014,2016,NUTS,2016,ITC47,3,1
1015,2016,NUTS,2016,ITC48,3,3
1016,2016,NUTS,2016,ITC4A,3,3
1017,2016,NUTS,2016,ITC4C,3,33
1018,2016,NUTS,2016,ITC4D,3,1
1019,2016,NUTS,2016,ITF,1,11
1020,2016,NUTS,2016,ITF3,2,7
1021,2016,NUTS,2016,ITF32,3,1
1022,2016,NUTS,2016,ITF33,3,6
1023,2016,NUTS,2016,ITF4,2,3
1024,2016,NUTS,2016,ITF45,3,2
1025,2016,NUTS,2016,ITF47,3,1
1026,2016,NUTS,2016,ITF6,2,1
1027,2016,NUTS,2016,ITF61,3,1
1028,2016,NUTS,2016,ITG,1,8
1029,2016,NUTS,2016,ITG1,2,2
1030,2016,NUTS,2016,ITG12,3,2
1031,2016,NUTS,2016,ITG2,2,6
1032,2016,NUTS,2016,ITG25,3,3
1033,2016,NUTS,2016,ITG27,3,3
1034,2016,NUTS,2016,ITH,1,39
1035,2016,NUTS,2016,ITH1,2,4
1036,2016,NUTS,2016,ITH10,3,4
1037,2016,NUTS,2016,ITH2,2,8
1038,2016,NUTS,2016,ITH20,3,8
1039,2016,NUTS,2016,ITH3,2,5
1040,2016,NUTS,2016,ITH35,3,2
1041,2016,NUTS,2016,ITH36,3,3
1042,2016,NUTS,2016,ITH4,2,6
1043,2016,NUTS,2016,ITH44,3,6
1044,2016,NUTS,2016,ITH5,2,16
1045,2016,NUTS,2016,ITH52,3,3
1046,2016,NUTS,2016,ITH53,3,1
1047,2016,NUTS,2016,ITH55,3,9
1048,2016,NUTS,2016,ITH58,3,1
1049,2016,NUTS,2016,ITH59,3,2
1050,2016,NUTS,2016,ITI,1,76
1051,2016,NUTS,2016,ITI1,2,17
1052,2016,NUTS,2016,ITI14,3,6
1053,2016,NUTS,2016,ITI16,3,2
1054,2016,NUTS,2016,ITI17,3,6
1055,2016,NUTS,2016,ITI18,3,1
1056,2016,NUTS,2016,ITI19,3,2
1057,2016,NUTS,2016,ITI2,2,2
1058,2016,NUTS,2016,ITI21,3,2
1059,2016,NUTS,2016,ITI3,2,3
1060,2016,NUTS,2016,ITI32,3,2
1061,2016,NUTS,2016,ITI33,3,1
1062,2016,NUTS,2016,ITI4,2,54
1063,2016,NUTS,2016,ITI43,3,54
1064,2016,NUTS,2016,LT,0,8
1065,2016,NUTS,2016,LT0,1,8
1066,2016,NUTS,2016,LT01,2,5
1067,2016,NUTS,2016,LT011,3,5
1068,2016,NUTS,2016,LT02,2,3
1069,2016,NUTS,2016,LT022,3,2
1070,2016,NUTS,2016,LT023,3,1
1071,2016,NUTS,2016,LU,0,4
1072,2016,NUTS,2016,LU0,1,4
1073,2016,NUTS,2016,LU00,2,4
1074,2016,NUTS,2016,LU000,3,4
1075,2016,NUTS,2016,LV,0,12
1076,2016,NUTS,2016,LV0,1,12
1077,2016,NUTS,2016,LV00,2,12
1078,2016,NUTS,2016,LV006,3,10
1079,2016,NUTS,2016,LV009,3,2
1080,2016,NUTS,2016,MT,0,5
1081,2016,NUTS,2016,MT0,1,5
1082,2016,NUTS,2016,MT00,2,5
1083,2016,NUTS,2016,MT001,3,5
1084,2016,NUTS,2016,NL,0,150
1085,2016,NUTS,2016,NL1,1,5
1086,2016,NUTS,2016,NL11,2,5
1087,2016,NUTS,2016,NL113,3,5
1088,2016,NUTS,2016,NL2,1,19
1089,2016,NUTS,2016,NL21,2,6
1090,2016,NUTS,2016,NL211,3,1
1091,2016,NUTS,2016,NL213,3,5
1092,2016,NUTS,2016,NL22,2,12
1093,2016,NUTS,2016,NL221,3,7
1094,2016,NUTS,2016,NL226,3,5
1095,2016,NUTS,2016,NL23,2,1
1096,2016,NUTS,2016,NL230,3,1
1097,2016,NUTS,2016,NL3,1,113
1098,2016,NUTS,2016,NL31,2,18
1099,2016,NUTS,2016,NL310,3,18
1100,2016,NUTS,2016,NL32,2,23
1101,2016,NUTS,2016,NL329,3,23
1102,2016,NUTS,2016,NL33,2,72
1103,2016,NUTS,2016,NL332,3,31
1104,2016,NUTS,2016,NL333,3,26
1105,2016,NUTS,2016,NL337,3,2
1106,2016,NUTS,2016,NL33A,3,1
1107,2016,NUTS,2016,NL33C,3,12
1108,2016,NUTS,2016,NL4,1,13
1109,2016,NUTS,2016,NL41,2,10
1110,2016,NUTS,2016,NL412,3,4
1111,2016,NUTS,2016,NL413,3,3
1112,2016,NUTS,2016,NL414,3,3
1113,2016,NUTS,2016,NL42,2,3
1114,2016,NUTS,2016,NL423,3,3
1115,2016,NUTS,2016,PL,0,20
1116,2016,NUTS,2016,PL2,1,4
1117,2016,NUTS,2016,PL21,2,2
1118,2016,NUTS,2016,PL213,3,2
1119,2016,NUTS,2016,PL22,2,2
1120,2016,NUTS,2016,PL22A,3,1
1121,2016,NUTS,2016,PL22B,3,1
1122,2016,NUTS,2016,PL4,1,1
1123,2016,NUTS,2016,PL41,2,1
1124,2016,NUTS,2016,PL415,3,1
1125,2016,NUTS,2016,PL5,1,1
1126,2016,NUTS,2016,PL52,2,1
1127,2016,NUTS,2016,PL524,3,1
1128,2016,NUTS,2016,PL9,1,14
1129,2016,NUTS,2016,PL91,2,14
1130,2016,NUTS,2016,PL911,3,14
1131,2016,NUTS,2016,PT,0,52
1132,2016,NUTS,2016,PT1,1,50
1133,2016,NUTS,2016,PT11,2,6
1134,2016,NUTS,2016,PT112,3,1
1135,2016,NUTS,2016,PT119,3,1
1136,2016,NUTS,2016,PT11A,3,4
1137,2016,NUTS,2016,PT15,2,1
1138,2016,NUTS,2016,PT150,3,1
1139,2016,NUTS,2016,PT16,2,5
1140,2016,NUTS,2016,PT16B,3,1
1141,2016,NUTS,2016,PT16D,3,2
1142,2016,NUTS,2016,PT16E,3,1
1143,2016,NUTS,2016,PT16F,3,1
1144,2016,NUTS,2016,PT17,2,37
1145,2016,NUTS,2016,PT170,3,37
1146,2016,NUTS,2016,PT18,2,1
1147,2016,NUTS,2016,PT184,3,1
1148,2016,NUTS,2016,PT3,1,2
1149,2016,NUTS,2016,PT30,2,2
1150,2016,NUTS,2016,PT300,3,2
1151,2016,NUTS,2016,RO,0,14
1152,2016,NUTS,2016,RO1,1,7
1153,2016,NUTS,2016,RO11,2,4
1154,2016,NUTS,2016,RO113,3,4
1155,2016,NUTS,2016,RO12,2,3
1156,2016,NUTS,2016,RO121,3,2
1157,2016,NUTS,2016,RO122,3,1
1158,2016,NUTS,2016,RO2,1,1
1159,2016,NUTS,2016,RO22,2,1
1160,2016,NUTS,2016,RO225,3,1
1161,2016,NUTS,2016,RO3,1,6
1162,2016,NUTS,2016,RO32,2,6
1163,2016,NUTS,2016,RO321,3,5
1164,2016,NUTS,2016,RO322,3,1
1165,2016,NUTS,2016,SE,0,48
1166,2016,NUTS,2016,SE1,1,33
1167,2016,NUTS,2016,SE11,2,26
1168,2016,NUTS,2016,SE110,3,26
1169,2016,NUTS,2016,SE12,2,7
1170,2016,NUTS,2016,SE121,3,4
1171,2016,NUTS,2016,SE122,3,3
1172,2016,NUTS,2016,SE2,1,10
1173,2016,NUTS,2016,SE22,2,7
1174,2016,NUTS,2016,SE221,3,1
1175,2016,NUTS,2016,SE224,3,6
1176,2016,NUTS,2016,SE23,2,3
1177,2016,NUTS,2016,SE232,3,3
1178,2016,NUTS,2016,SE3,1,5
1179,2016,NUTS,2016,SE31,2,1
1180,2016,NUTS,2016,SE311,3,1
1181,2016,NUTS,2016,SE33,2,4
1182,2016,NUTS,2016,SE331,3,4
1183,2016,NUTS,2016,SI,0,22
1184,2016,NUTS,2016,SI0,1,22
1185,2016,NUTS,2016,SI03,2,7
1186,2016,NUTS,2016,SI031,3,2
1187,2016,NUTS,2016,SI032,3,4
1188,2016,NUTS,2016,SI034,3,1
1189,2016,NUTS,2016,SI04,2,15
1190,2016,NUTS,2016,SI041,3,14
1191,2016,NUTS,2016,SI042,3,1
1192,2016,NUTS,2016,SK,0,18
1193,2016,NUTS,2016,SK0,1,18
1194,2016,NUTS,2016,SK01,2,11
1195,2016,NUTS,2016,SK010,3,11
1196,2016,NUTS,2016,SK03,2,4
1197,2016,NUTS,2016,SK031,3,2
1198,2016,NUTS,2016,SK032,3,2
1199,2016,NUTS,2016,SK04,2,3
1200,2016,NUTS,2016,SK042,3,3
1201,2016,NUTS,2016,UK,0,108
1202,2016,NUTS,2016,UKC,1,1
1203,2016,NUTS,2016,UKC2,2,1
1204,2016,NUTS,2016,UKC22,3,1
1205,2016,NUTS,2016,UKD,1,5
1206,2016,NUTS,2016,UKD3,2,2
1207,2016,NUTS,2016,UKD33,3,2
1208,2016,NUTS,2016,UKD4,2,3
1209,2016,NUTS,2016,UKD44,3,3
1210,2016,NUTS,2016,UKE,1,8
1211,2016,NUTS,2016,UKE2,2,2
1212,2016,NUTS,2016,UKE21,3,2
1213,2016,NUTS,2016,UKE3,2,1
1214,2016,NUTS,2016,UKE32,3,1
1215,2016,NUTS,2016,UKE4,2,5
1216,2016,NUTS,2016,UKE41,3,1
1217,2016,NUTS,2016,UKE42,3,3
1218,2016,NUTS,2016,UKE44,3,1
1219,2016,NUTS,2016,UKF,1,4
1220,2016,NUTS,2016,UKF2,2,4
1221,2016,NUTS,2016,UKF21,3,3
1222,2016,NUTS,2016,UKF24,3,1
1223,2016,NUTS,2016,UKG,1,7
1224,2016,NUTS,2016,UKG1,2,1
1225,2016,NUTS,2016,UKG13,3,1
1226,2016,NUTS,2016,UKG3,2,6
1227,2016,NUTS,2016,UKG31,3,4
1228,2016,NUTS,2016,UKG33,3,2
1229,2016,NUTS,2016,UKH,1,10
1230,2016,NUTS,2016,UKH1,2,6
1231,2016,NUTS,2016,UKH12,3,2
1232,2016,NUTS,2016,UKH17,3,4
1233,2016,NUTS,2016,UKH3,2,4
1234,2016,NUTS,2016,UKH31,3,1
1235,2016,NUTS,2016,UKH34,3,1
1236,2016,NUTS,2016,UKH36,3,2
1237,2016,NUTS,2016,UKI,1,37
1238,2016,NUTS,2016,UKI3,2,30
1239,2016,NUTS,2016,UKI31,3,24
1240,2016,NUTS,2016,UKI32,3,6
1241,2016,NUTS,2016,UKI4,2,4
1242,2016,NUTS,2016,UKI42,3,2
1243,2016,NUTS,2016,UKI43,3,1
1244,2016,NUTS,2016,UKI44,3,1
1245,2016,NUTS,2016,UKI7,2,3
1246,2016,NUTS,2016,UKI71,3,2
1247,2016,NUTS,2016,UKI74,3,1
1248,2016,NUTS,2016,UKJ,1,13
1249,2016,NUTS,2016,UKJ1,2,7
1250,2016,NUTS,2016,UKJ11,3,4
1251,2016,NUTS,2016,UKJ12,3,2
1252,2016,NUTS,2016,UKJ13,3,1
1253,2016,NUTS,2016,UKJ2,2,3
1254,2016,NUTS,2016,UKJ25,3,3
1255,2016,NUTS,2016,UKJ3,2,2
1256,2016,NUTS,2016,UKJ32,3,2
1257,2016,NUTS,2016,UKJ4,2,1
1258,2016,NUTS,2016,UKJ44,3,1
1259,2016,NUTS,2016,UKK,1,4
1260,2016,NUTS,2016,UKK1,2,3
1261,2016,NUTS,2016,UKK11,3,1
1262,2016,NUTS,2016,UKK12,3,1
1263,2016,NUTS,2016,UKK14,3,1
1264,2016,NUTS,2016,UKK4,2,1
1265,2016,NUTS,2016,UKK43,3,1
1266,2016,NUTS,2016,UKM,1,14
1267,2016,NUTS,2016,UKM5,2,2
1268,2016,NUTS,2016,UKM50,3,2
1269,2016,NUTS,2016,UKM7,2,6
1270,2016,NUTS,2016,UKM75,3,6
1271,2016,NUTS,2016,UKM8,2,6
1272,2016,NUTS,2016,UKM82,3,5
1273,2016,NUTS,2016,UKM83,3,1
1274,2016,NUTS,2016,UKN,1,5
1275,2016,NUTS,2016,UKN0,2,5
1276,2016,NUTS,2016,UKN06,3,3
1277,2016,NUTS,2016,UKN11,3,1
1278,2016,NUTS,2016,UKN12,3,1
1279,2017,NUTS,2016,AT,0,54
1280,2017,NUTS,2016,AT1,1,38
1281,2017,NUTS,2016,AT12,2,4
1282,2017,NUTS,2016,AT122,3,1
1283,2017,NUTS,2016,AT126,3,1
1284,2017,NUTS,2016,AT127,3,2
1285,2017,NUTS,2016,AT13,2,34
1286,2017,NUTS,2016,AT130,3,34
1287,2017,NUTS,2016,AT2,1,9
1288,2017,NUTS,2016,AT22,2,9
1289,2017,NUTS,2016,AT221,3,8
1290,2017,NUTS,2016,AT223,3,1
1291,2017,NUTS,2016,AT3,1,7
1292,2017,NUTS,2016,AT31,2,4
1293,2017,NUTS,2016,AT312,3,2
1294,2017,NUTS,2016,AT314,3,1
1295,2017,NUTS,2016,AT315,3,1
1296,2017,NUTS,2016,AT32,2,2
