,year,region_type,region_year_spec,region_id,region_level,public_health_fund_spec
600,2017,NUTS,2016,IT,0,0.52
601,2017,NUTS,2016,LU,0,2.38
602,2017,NUTS,2016,NL,0,1.24
603,2017,NUTS,2016,PL,0,0.63
604,2017,NUTS,2016,PT,0,0.21
605,2017,NUTS,2016,SE,0,0.96
606,2017,NUTS,2016,SI,0,0.56
607,2017,NUTS,2016,SK,0,1.6
608,2017,NUTS,2016,UK,0,0.71
609,2017,NUTS,2016,AT1,1,1.04
610,2017,NUTS,2016,AT2,1,1.15
611,2017,NUTS,2016,AT3,1,2.29
612,2017,NUTS,2016,BE1,1,0.36
613,2017,NUTS,2016,BE2,1,1.57
614,2017,NUTS,2016,BE3,1,0.49
615,2017,NUTS,2016,CZ0,1,0.42
616,2017,NUTS,2016,DE1,1,1.6
617,2017,NUTS,2016,DE2,1,1.63
618,2017,NUTS,2016,DE3,1,1.17
619,2017,NUTS,2016,DE6,1,3.39
620,2017,NUTS,2016,DE7,1,0.39
621,2017,NUTS,2016,DE9,1,0.72
622,2017,NUTS,2016,DEA,1,1.03
623,2017,NUTS,2016,DEB,1,0.36
624,2017,NUTS,2016,DEC,1,2.1
625,2017,NUTS,2016,DED,1,3.67
626,2017,NUTS,2016,DK0,1,0.55
627,2017,NUTS,2016,ES2,1,2.56
628,2017,NUTS,2016,ES3,1,1.05
629,2017,NUTS,2016,ES5,1,0.77
630,2017,NUTS,2016,FI1,1,0.39
631,2017,NUTS,2016,FR1,1,1.67
632,2017,NUTS,2016,FRC,1,5.9
633,2017,NUTS,2016,FRE,1,1.08
634,2017,NUTS,2016,FRI,1,2.34
635,2017,NUTS,2016,FRJ,1,1.32
636,2017,NUTS,2016,FRK,1,0.39
637,2017,NUTS,2016,FRL,1,0.96
638,2017,NUTS,2016,HU1,1,0.4
639,2017,NUTS,2016,HU2,1,4.51
640,2017,NUTS,2016,IE0,1,0.79
641,2017,NUTS,2016,ITC,1,0.2
642,2017,NUTS,2016,ITH,1,0.59
643,2017,NUTS,2016,ITI,1,0.81
644,2017,NUTS,2016,LU0,1,2.38
645,2017,NUTS,2016,NL1,1,0.96
646,2017,NUTS,2016,NL2,1,1.26
647,2017,NUTS,2016,NL3,1,1.06
648,2017,NUTS,2016,NL4,1,2.22
649,2017,NUTS,2016,PL2,1,2.75
650,2017,NUTS,2016,PL5,1,0.23
651,2017,NUTS,2016,PL9,1,0.16
652,2017,NUTS,2016,PT1,1,0.21
653,2017,NUTS,2016,SE1,1,1.02
654,2017,NUTS,2016,SE2,1,0.92
655,2017,NUTS,2016,SI0,1,0.56
656,2017,NUTS,2016,SK0,1,1.6
657,2017,NUTS,2016,UKD,1,0.57
658,2017,NUTS,2016,UKE,1,0.73
659,2017,NUTS,2016,UKG,1,0.58
660,2017,NUTS,2016,UKI,1,0.94
661,2017,NUTS,2016,UKJ,1,0.63
662,2017,NUTS,2016,UKM,1,1.6
663,2017,NUTS,2016,AT13,2,1.43
664,2017,NUTS,2016,AT22,2,1.17
665,2017,NUTS,2016,AT32,2,1.58
666,2017,NUTS,2016,AT33,2,3.76
667,2017,NUTS,2016,BE10,2,0.36
668,2017,NUTS,2016,BE22,2,0.42
669,2017,NUTS,2016,BE23,2,3.06
670,2017,NUTS,2016,BE24,2,1.26
671,2017,NUTS,2016,BE31,2,0.65
672,2017,NUTS,2016,CZ01,2,0.93
673,2017,NUTS,2016,DE11,2,0.62
674,2017,NUTS,2016,DE12,2,2.34
675,2017,NUTS,2016,DE14,2,3.27
676,2017,NUTS,2016,DE21,2,1.59
677,2017,NUTS,2016,DE23,2,1.48
678,2017,NUTS,2016,DE25,2,1.02
679,2017,NUTS,2016,DE26,2,1.25
680,2017,NUTS,2016,DE27,2,9.09
681,2017,NUTS,2016,DE30,2,1.17
682,2017,NUTS,2016,DE60,2,3.39
683,2017,NUTS,2016,DE72,2,0.88
684,2017,NUTS,2016,DE73,2,3.17
685,2017,NUTS,2016,DE91,2,0.38
686,2017,NUTS,2016,DE92,2,1.74
687,2017,NUTS,2016,DE94,2,0.37
688,2017,NUTS,2016,DEA1,2,0.44
689,2017,NUTS,2016,DEA2,2,1.11
690,2017,NUTS,2016,DEA3,2,7.09
691,2017,NUTS,2016,DEB3,2,0.51
692,2017,NUTS,2016,DEC0,2,2.1
693,2017,NUTS,2016,DED2,2,0.3
694,2017,NUTS,2016,DED4,2,8.98
695,2017,NUTS,2016,DED5,2,4.44
696,2017,NUTS,2016,DK01,2,0.31
697,2017,NUTS,2016,DK03,2,0.88
698,2017,NUTS,2016,DK04,2,0.81
699,2017,NUTS,2016,DK05,2,0.64
700,2017,NUTS,2016,ES22,2,3.17
701,2017,NUTS,2016,ES24,2,4.57
702,2017,NUTS,2016,ES30,2,1.05
703,2017,NUTS,2016,ES51,2,1.31
704,2017,NUTS,2016,ES52,2,0.19
705,2017,NUTS,2016,FI19,2,0.27
706,2017,NUTS,2016,FI1B,2,0.54
707,2017,NUTS,2016,FR10,2,1.67
708,2017,NUTS,2016,FRC2,2,5.9
709,2017,NUTS,2016,FRE1,2,1.36
710,2017,NUTS,2016,FRI1,2,2.61
711,2017,NUTS,2016,FRJ1,2,4.64
712,2017,NUTS,2016,FRK2,2,0.39
713,2017,NUTS,2016,FRL0,2,0.96
714,2017,NUTS,2016,HU11,2,0.06
715,2017,NUTS,2016,HU12,2,4.88
716,2017,NUTS,2016,HU23,2,9.09
717,2017,NUTS,2016,IE06,2,1.38
718,2017,NUTS,2016,ITC1,2,0.28
719,2017,NUTS,2016,ITC4,2,0.19
720,2017,NUTS,2016,ITH3,2,0.9
721,2017,NUTS,2016,ITH5,2,0.73
722,2017,NUTS,2016,ITI1,2,0.51
723,2017,NUTS,2016,ITI4,2,0.96
724,2017,NUTS,2016,LU00,2,2.38
725,2017,NUTS,2016,NL11,2,1.23
726,2017,NUTS,2016,NL21,2,1.57
727,2017,NUTS,2016,NL22,2,1.17
728,2017,NUTS,2016,NL31,2,1.99
729,2017,NUTS,2016,NL32,2,0.85
730,2017,NUTS,2016,NL33,2,0.49
731,2017,NUTS,2016,NL41,2,2.33
732,2017,NUTS,2016,NL42,2,1.73
733,2017,NUTS,2016,PL21,2,2.76
734,2017,NUTS,2016,PL51,2,0.23
735,2017,NUTS,2016,PL91,2,0.16
736,2017,NUTS,2016,PT11,2,0.2
737,2017,NUTS,2016,PT16,2,0.69
738,2017,NUTS,2016,SE11,2,1.22
739,2017,NUTS,2016,SE12,2,0.43
740,2017,NUTS,2016,SE22,2,1.32
741,2017,NUTS,2016,SI04,2,0.88
742,2017,NUTS,2016,SK01,2,2.17
743,2017,NUTS,2016,UKD3,2,0.65
744,2017,NUTS,2016,UKE1,2,7.52
745,2017,NUTS,2016,UKE4,2,0.34
746,2017,NUTS,2016,UKG3,2,0.6
747,2017,NUTS,2016,UKI3,2,1.13
748,2017,NUTS,2016,UKJ2,2,0.42
749,2017,NUTS,2016,UKJ3,2,0.84
750,2017,NUTS,2016,UKM7,2,5.07
751,2017,NUTS,2016,UKM8,2,0.85
752,2017,NUTS,2016,AT130,3,1.43
753,2017,NUTS,2016,AT221,3,0.9
754,2017,NUTS,2016,AT225,3,9.09
755,2017,NUTS,2016,AT323,3,1.61
756,2017,NUTS,2016,AT332,3,4.08
757,2017,NUTS,2016,BE100,3,0.36
758,2017,NUTS,2016,BE221,3,0.42
759,2017,NUTS,2016,BE234,3,3.06
760,2017,NUTS,2016,BE241,3,0.28
761,2017,NUTS,2016,BE242,3,1.32
762,2017,NUTS,2016,BE310,3,0.65
763,2017,NUTS,2016,CZ010,3,0.93
764,2017,NUTS,2016,DE111,3,0.71
765,2017,NUTS,2016,DE122,3,2.39
766,2017,NUTS,2016,DE125,3,1.65
767,2017,NUTS,2016,DE126,3,7.01
768,2017,NUTS,2016,DE129,3,9.09
769,2017,NUTS,2016,DE144,3,4.33
770,2017,NUTS,2016,DE212,3,1.59
771,2017,NUTS,2016,DE21H,3,1.98
772,2017,NUTS,2016,DE232,3,4.54
773,2017,NUTS,2016,DE252,3,1.8
774,2017,NUTS,2016,DE268,3,9.09
775,2017,NUTS,2016,DE27D,3,9.09
776,2017,NUTS,2016,DE300,3,1.17
777,2017,NUTS,2016,DE600,3,3.39
778,2017,NUTS,2016,DE721,3,1.33
779,2017,NUTS,2016,DE731,3,3.17
780,2017,NUTS,2016,DE91C,3,1.01
781,2017,NUTS,2016,DE929,3,1.74
782,2017,NUTS,2016,DE943,3,0.37
783,2017,NUTS,2016,DEA12,3,6.68
784,2017,NUTS,2016,DEA22,3,0.05
785,2017,NUTS,2016,DEA26,3,5.94
786,2017,NUTS,2016,DEA33,3,7.09
787,2017,NUTS,2016,DEB32,3,0.74
788,2017,NUTS,2016,DEC01,3,3.47
789,2017,NUTS,2016,DED21,3,0.3
790,2017,NUTS,2016,DED41,3,8.98
791,2017,NUTS,2016,DED51,3,4.44
792,2017,NUTS,2016,DK013,3,1.6
793,2017,NUTS,2016,DK031,3,0.93
794,2017,NUTS,2016,DK032,3,0.76
795,2017,NUTS,2016,DK042,3,0.81
796,2017,NUTS,2016,DK050,3,0.64
797,2017,NUTS,2016,ES220,3,3.17
798,2017,NUTS,2016,ES243,3,4.57
799,2017,NUTS,2016,ES300,3,1.05
800,2017,NUTS,2016,ES511,3,1.39
801,2017,NUTS,2016,ES523,3,0.22
802,2017,NUTS,2016,FI197,3,0.3
803,2017,NUTS,2016,FI1B1,3,0.54
804,2017,NUTS,2016,FR101,3,0.99
805,2017,NUTS,2016,FR104,3,2.39
806,2017,NUTS,2016,FR105,3,2.38
807,2017,NUTS,2016,FR107,3,4.63
808,2017,NUTS,2016,FRC21,3,5.9
809,2017,NUTS,2016,FRE12,3,9.09
810,2017,NUTS,2016,FRI12,3,2.83
811,2017,NUTS,2016,FRJ13,3,4.64
812,2017,NUTS,2016,FRK26,3,1.7
813,2017,NUTS,2016,FRL03,3,2.33
814,2017,NUTS,2016,HU110,3,0.06
815,2017,NUTS,2016,HU120,3,4.88
816,2017,NUTS,2016,HU231,3,9.09
817,2017,NUTS,2016,IE061,3,1.42
818,2017,NUTS,2016,ITC11,3,0.32
819,2017,NUTS,2016,ITC4C,3,0.22
820,2017,NUTS,2016,ITH35,3,3.55
821,2017,NUTS,2016,ITH36,3,0.33
822,2017,NUTS,2016,ITH53,3,3.63
823,2017,NUTS,2016,ITH55,3,0.74
824,2017,NUTS,2016,ITH57,3,9.09
825,2017,NUTS,2016,ITI11,3,9.09
826,2017,NUTS,2016,ITI14,3,0.16
827,2017,NUTS,2016,ITI17,3,0.72
828,2017,NUTS,2016,ITI43,3,0.96
829,2017,NUTS,2016,LU000,3,2.38
830,2017,NUTS,2016,NL113,3,1.23
831,2017,NUTS,2016,NL213,3,1.57
832,2017,NUTS,2016,NL221,3,0.25
833,2017,NUTS,2016,NL226,3,2.14
834,2017,NUTS,2016,NL310,3,1.99
835,2017,NUTS,2016,NL329,3,0.88
836,2017,NUTS,2016,NL332,3,0.12
837,2017,NUTS,2016,NL333,3,0.57
838,2017,NUTS,2016,NL337,3,0.6
839,2017,NUTS,2016,NL33C,3,0.95
840,2017,NUTS,2016,NL413,3,6.68
841,2017,NUTS,2016,NL414,3,2.58
842,2017,NUTS,2016,NL423,3,1.73
843,2017,NUTS,2016,PL213,3,2.76
844,2017,NUTS,2016,PL514,3,0.23
845,2017,NUTS,2016,PL911,3,0.16
846,2017,NUTS,2016,PT112,3,0.33
847,2017,NUTS,2016,PT16D,3,0.85
848,2017,NUTS,2016,SE110,3,1.22
849,2017,NUTS,2016,SE121,3,0.88
850,2017,NUTS,2016,SE224,3,1.32
851,2017,NUTS,2016,SI041,3,0.94
852,2017,NUTS,2016,SK010,3,2.17
853,2017,NUTS,2016,UKD33,3,0.78
854,2017,NUTS,2016,UKE11,3,7.52
855,2017,NUTS,2016,UKE42,3,0.37
856,2017,NUTS,2016,UKG31,3,0.9
857,2017,NUTS,2016,UKI31,3,0.42
858,2017,NUTS,2016,UKI32,3,4.0
859,2017,NUTS,2016,UKI34,3,1.13
860,2017,NUTS,2016,UKJ25,3,1.6
861,2017,NUTS,2016,UKJ32,3,0.84
862,2017,NUTS,2016,UKM75,3,5.07
863,2017,NUTS,2016,UKM82,3,0.85
864,2018,NUTS,2016,AT,0,0.93
865,2018,NUTS,2016,BE,0,0.56
866,2018,NUTS,2016,CZ,0,0.87
867,2018,NUTS,2016,DE,0,1.33
868,2018,NUTS,2016,DK,0,0.42
869,2018,NUTS,2016,EE,0,3.63
870,2018,NUTS,2016,ES,0,1.31
871,2018,NUTS,2016,FI,0,1.15
872,2018,NUTS,2016,FR,0,0.94
873,2018,NUTS,2016,HU,0,0.7
874,2018,NUTS,2016,IE,0,0.52
875,2018,NUTS,2016,IT,0,0.88
876,2018,NUTS,2016,LT,0,0.14
877,2018,NUTS,2016,LU,0,0.62
878,2018,NUTS,2016,NL,0,1.07
879,2018,NUTS,2016,PL,0,0.36
880,2018,NUTS,2016,PT,0,0.03
881,2018,NUTS,2016,SE,0,1.29
882,2018,NUTS,2016,SI,0,0.28
883,2018,NUTS,2016,SK,0,0.53
884,2018,NUTS,2016,UK,0,1.12
885,2018,NUTS,2016,AT1,1,0.44
886,2018,NUTS,2016,AT2,1,1.7
887,2018,NUTS,2016,AT3,1,1.82
888,2018,NUTS,2016,BE1,1,0.07
889,2018,NUTS,2016,BE2,1,0.69
890,2018,NUTS,2016,BE3,1,1.14
891,2018,NUTS,2016,CZ0,1,0.87
892,2018,NUTS,2016,DE1,1,3.16
893,2018,NUTS,2016,DE2,1,0.7
894,2018,NUTS,2016,DE3,1,0.64
895,2018,NUTS,2016,DE4,1,1.28
896,2018,NUTS,2016,DE6,1,0.29
897,2018,NUTS,2016,DE7,1,0.28
898,2018,NUTS,2016,DE8,1,3.74
899,2018,NUTS,2016,DE9,1,0.33
900,2018,NUTS,2016,DEA,1,1.41
901,2018,NUTS,2016,DEB,1,2.88
902,2018,NUTS,2016,DEC,1,1.83
903,2018,NUTS,2016,DED,1,1.48
904,2018,NUTS,2016,DEF,1,1.13
905,2018,NUTS,2016,DEG,1,2.78
906,2018,NUTS,2016,DK0,1,0.42
907,2018,NUTS,2016,EE0,1,3.63
908,2018,NUTS,2016,ES2,1,0.56
909,2018,NUTS,2016,ES3,1,0.49
910,2018,NUTS,2016,ES4,1,1.47
911,2018,NUTS,2016,ES5,1,2.27
912,2018,NUTS,2016,FI1,1,1.15
913,2018,NUTS,2016,FR1,1,1.0
914,2018,NUTS,2016,FRD,1,3.62
915,2018,NUTS,2016,FRE,1,2.45
916,2018,NUTS,2016,FRF,1,1.64
917,2018,NUTS,2016,FRH,1,1.08
918,2018,NUTS,2016,FRI,1,1.09
919,2018,NUTS,2016,FRJ,1,1.69
920,2018,NUTS,2016,FRL,1,0.68
921,2018,NUTS,2016,HU1,1,0.53
922,2018,NUTS,2016,HU3,1,5.86
923,2018,NUTS,2016,IE0,1,0.52
924,2018,NUTS,2016,ITC,1,0.52
925,2018,NUTS,2016,ITF,1,1.23
926,2018,NUTS,2016,ITH,1,0.51
927,2018,NUTS,2016,ITI,1,1.49
928,2018,NUTS,2016,LT0,1,0.14
929,2018,NUTS,2016,LU0,1,0.62
930,2018,NUTS,2016,NL1,1,0.64
931,2018,NUTS,2016,NL2,1,1.35
932,2018,NUTS,2016,NL3,1,1.23
933,2018,NUTS,2016,NL4,1,0.27
934,2018,NUTS,2016,PL2,1,5.21
935,2018,NUTS,2016,PL5,1,6.97
936,2018,NUTS,2016,PL6,1,2.84
937,2018,NUTS,2016,PL9,1,0.04
938,2018,NUTS,2016,PT1,1,0.03
939,2018,NUTS,2016,SE1,1,1.79
940,2018,NUTS,2016,SE2,1,0.02
941,2018,NUTS,2016,SI0,1,0.28
942,2018,NUTS,2016,SK0,1,0.53
943,2018,NUTS,2016,UKC,1,6.97
944,2018,NUTS,2016,UKD,1,1.13
945,2018,NUTS,2016,UKE,1,0.55
946,2018,NUTS,2016,UKF,1,3.36
947,2018,NUTS,2016,UKG,1,0.84
948,2018,NUTS,2016,UKH,1,0.86
949,2018,NUTS,2016,UKI,1,0.79
950,2018,NUTS,2016,UKJ,1,0.47
951,2018,NUTS,2016,UKK,1,3.65
952,2018,NUTS,2016,UKL,1,1.93
953,2018,NUTS,2016,UKM,1,2.31
954,2018,NUTS,2016,AT12,2,0.46
955,2018,NUTS,2016,AT13,2,0.45
956,2018,NUTS,2016,AT22,2,1.7
957,2018,NUTS,2016,AT33,2,3.03
958,2018,NUTS,2016,BE10,2,0.07
959,2018,NUTS,2016,BE21,2,0.06
960,2018,NUTS,2016,BE23,2,1.0
961,2018,NUTS,2016,BE24,2,1.08
962,2018,NUTS,2016,BE31,2,0.49
963,2018,NUTS,2016,BE33,2,2.68
964,2018,NUTS,2016,BE35,2,3.05
965,2018,NUTS,2016,CZ01,2,2.76
966,2018,NUTS,2016,DE11,2,2.28
967,2018,NUTS,2016,DE12,2,4.11
968,2018,NUTS,2016,DE13,2,1.15
969,2018,NUTS,2016,DE14,2,3.04
970,2018,NUTS,2016,DE21,2,0.89
971,2018,NUTS,2016,DE25,2,3.61
972,2018,NUTS,2016,DE27,2,0.32
973,2018,NUTS,2016,DE30,2,0.64
974,2018,NUTS,2016,DE40,2,1.28
975,2018,NUTS,2016,DE60,2,0.29
976,2018,NUTS,2016,DE71,2,0.31
977,2018,NUTS,2016,DE80,2,3.74
978,2018,NUTS,2016,DE92,2,1.12
979,2018,NUTS,2016,DEA1,2,0.28
980,2018,NUTS,2016,DEA2,2,1.89
981,2018,NUTS,2016,DEB3,2,2.88
982,2018,NUTS,2016,DEC0,2,1.83
983,2018,NUTS,2016,DED2,2,1.68
984,2018,NUTS,2016,DED5,2,1.47
985,2018,NUTS,2016,DEF0,2,1.13
986,2018,NUTS,2016,DEG0,2,2.78
987,2018,NUTS,2016,DK01,2,0.67
988,2018,NUTS,2016,DK04,2,0.16
989,2018,NUTS,2016,EE00,2,3.63
990,2018,NUTS,2016,ES21,2,0.18
991,2018,NUTS,2016,ES24,2,3.04
992,2018,NUTS,2016,ES30,2,0.49
993,2018,NUTS,2016,ES42,2,2.9
994,2018,NUTS,2016,ES51,2,2.22
995,2018,NUTS,2016,ES52,2,2.63
996,2018,NUTS,2016,FI19,2,0.32
997,2018,NUTS,2016,FI1B,2,0.97
998,2018,NUTS,2016,FI1C,2,2.2
999,2018,NUTS,2016,FI1D,2,1.44
1000,2018,NUTS,2016,FR10,2,1.0
1001,2018,NUTS,2016,FRD1,2,6.97
1002,2018,NUTS,2016,FRE1,2,1.58
1003,2018,NUTS,2016,FRE2,2,5.38
1004,2018,NUTS,2016,FRF1,2,1.98
1005,2018,NUTS,2016,FRH0,2,1.08
1006,2018,NUTS,2016,FRI1,2,1.19
1007,2018,NUTS,2016,FRJ1,2,1.16
1008,2018,NUTS,2016,FRJ2,2,2.49
1009,2018,NUTS,2016,FRL0,2,0.68
1010,2018,NUTS,2016,HU11,2,0.53
1011,2018,NUTS,2016,HU12,2,0.54
1012,2018,NUTS,2016,HU32,2,5.86
1013,2018,NUTS,2016,IE04,2,3.79
1014,2018,NUTS,2016,IE06,2,0.59
1015,2018,NUTS,2016,ITC1,2,0.43
1016,2018,NUTS,2016,ITC3,2,0.19
1017,2018,NUTS,2016,ITC4,2,0.69
1018,2018,NUTS,2016,ITF4,2,3.74
1019,2018,NUTS,2016,ITH2,2,0.56
1020,2018,NUTS,2016,ITH3,2,0.26
1021,2018,NUTS,2016,ITH5,2,0.67
1022,2018,NUTS,2016,ITI1,2,1.98
1023,2018,NUTS,2016,ITI2,2,0.94
1024,2018,NUTS,2016,ITI4,2,1.34
1025,2018,NUTS,2016,LT01,2,0.34
1026,2018,NUTS,2016,LU00,2,0.62
1027,2018,NUTS,2016,NL11,2,0.66
1028,2018,NUTS,2016,NL21,2,1.32
1029,2018,NUTS,2016,NL22,2,1.37
1030,2018,NUTS,2016,NL31,2,2.91
1031,2018,NUTS,2016,NL32,2,0.89
1032,2018,NUTS,2016,NL33,2,0.47
1033,2018,NUTS,2016,NL41,2,0.01
1034,2018,NUTS,2016,NL42,2,1.32
1035,2018,NUTS,2016,PL21,2,5.21
1036,2018,NUTS,2016,PL51,2,6.97
1037,2018,NUTS,2016,PL63,2,2.84
1038,2018,NUTS,2016,PL91,2,0.04
1039,2018,NUTS,2016,PT17,2,0.05
1040,2018,NUTS,2016,SE11,2,2.08
1041,2018,NUTS,2016,SE12,2,1.09
1042,2018,NUTS,2016,SE23,2,0.05
1043,2018,NUTS,2016,SI04,2,0.35
1044,2018,NUTS,2016,SK01,2,1.02
1045,2018,NUTS,2016,UKC1,2,6.97
1046,2018,NUTS,2016,UKD3,2,1.18
1047,2018,NUTS,2016,UKE4,2,0.74
1048,2018,NUTS,2016,UKF1,2,5.01
1049,2018,NUTS,2016,UKF2,2,1.6
1050,2018,NUTS,2016,UKG3,2,0.84
1051,2018,NUTS,2016,UKH2,2,1.05
1052,2018,NUTS,2016,UKI3,2,0.92
1053,2018,NUTS,2016,UKI4,2,0.52
1054,2018,NUTS,2016,UKJ2,2,0.67
1055,2018,NUTS,2016,UKJ3,2,0.7
1056,2018,NUTS,2016,UKK4,2,6.97
1057,2018,NUTS,2016,UKL1,2,3.56
1058,2018,NUTS,2016,UKM7,2,3.5
1059,2018,NUTS,2016,UKM8,2,1.64
1060,2018,NUTS,2016,AT126,3,0.7
1061,2018,NUTS,2016,AT130,3,0.45
1062,2018,NUTS,2016,AT221,3,1.89
1063,2018,NUTS,2016,AT332,3,3.03
1064,2018,NUTS,2016,BE100,3,0.07
1065,2018,NUTS,2016,BE211,3,0.08
1066,2018,NUTS,2016,BE234,3,1.01
1067,2018,NUTS,2016,BE241,3,1.54
1068,2018,NUTS,2016,BE242,3,1.03
1069,2018,NUTS,2016,BE310,3,0.49
1070,2018,NUTS,2016,BE332,3,2.72
1071,2018,NUTS,2016,BE352,3,3.05
1072,2018,NUTS,2016,CZ010,3,2.76
1073,2018,NUTS,2016,DE111,3,2.28
1074,2018,NUTS,2016,DE122,3,4.06
1075,2018,NUTS,2016,DE125,3,4.26
1076,2018,NUTS,2016,DE128,3,6.97
1077,2018,NUTS,2016,DE131,3,0.37
1078,2018,NUTS,2016,DE138,3,3.94
1079,2018,NUTS,2016,DE144,3,5.84
1080,2018,NUTS,2016,DE212,3,0.95
1081,2018,NUTS,2016,DE21H,3,0.87
1082,2018,NUTS,2016,DE252,3,3.61
1083,2018,NUTS,2016,DE271,3,0.53
1084,2018,NUTS,2016,DE300,3,0.64
1085,2018,NUTS,2016,DE404,3,3.58
1086,2018,NUTS,2016,DE600,3,0.29
1087,2018,NUTS,2016,DE711,3,1.01
1088,2018,NUTS,2016,DE712,3,0.61
1089,2018,NUTS,2016,DE80N,3,3.74
1090,2018,NUTS,2016,DE929,3,1.31
1091,2018,NUTS,2016,DEA19,3,6.97
1092,2018,NUTS,2016,DEA1A,3,3.03
1093,2018,NUTS,2016,DEA22,3,1.65
1094,2018,NUTS,2016,DEA26,3,2.97
1095,2018,NUTS,2016,DEA2C,3,0.26
1096,2018,NUTS,2016,DEA2D,3,1.17
1097,2018,NUTS,2016,DEB32,3,1.03
1098,2018,NUTS,2016,DEB34,3,3.15
1099,2018,NUTS,2016,DEB3J,3,6.97
1100,2018,NUTS,2016,DEC01,3,4.91
1101,2018,NUTS,2016,DED21,3,1.68
1102,2018,NUTS,2016,DED51,3,1.47
1103,2018,NUTS,2016,DEF02,3,2.48
1104,2018,NUTS,2016,DEG03,3,2.83
1105,2018,NUTS,2016,DEG05,3,6.97
1106,2018,NUTS,2016,DK011,3,0.57
1107,2018,NUTS,2016,DK012,3,1.23
1108,2018,NUTS,2016,DK041,3,0.39
1109,2018,NUTS,2016,EE001,3,2.45
1110,2018,NUTS,2016,EE008,3,3.94
1111,2018,NUTS,2016,ES213,3,0.23
1112,2018,NUTS,2016,ES243,3,3.04
1113,2018,NUTS,2016,ES300,3,0.49
1114,2018,NUTS,2016,ES422,3,1.57
1115,2018,NUTS,2016,ES425,3,6.97
1116,2018,NUTS,2016,ES511,3,2.24
1117,2018,NUTS,2016,ES522,3,6.97
1118,2018,NUTS,2016,ES523,3,2.58
1119,2018,NUTS,2016,FI197,3,0.39
1120,2018,NUTS,2016,FI1B1,3,0.97
1121,2018,NUTS,2016,FI1C1,3,2.31
1122,2018,NUTS,2016,FI1D9,3,2.48
1123,2018,NUTS,2016,FR101,3,0.77
1124,2018,NUTS,2016,FR103,3,2.23
1125,2018,NUTS,2016,FR104,3,0.5
1126,2018,NUTS,2016,FR105,3,1.74
1127,2018,NUTS,2016,FRD11,3,6.97
1128,2018,NUTS,2016,FRE11,3,1.58
1129,2018,NUTS,2016,FRE23,3,5.38
1130,2018,NUTS,2016,FRF11,3,1.98
1131,2018,NUTS,2016,FRH03,3,6.97
1132,2018,NUTS,2016,FRI12,3,1.89
1133,2018,NUTS,2016,FRJ13,3,1.16
1134,2018,NUTS,2016,FRJ23,3,2.6
1135,2018,NUTS,2016,FRL03,3,1.25
1136,2018,NUTS,2016,FRL04,3,0.54
1137,2018,NUTS,2016,HU110,3,0.53
1138,2018,NUTS,2016,HU120,3,0.54
1139,2018,NUTS,2016,HU321,3,5.86
1140,2018,NUTS,2016,IE042,3,3.79
1141,2018,NUTS,2016,IE061,3,0.62
1142,2018,NUTS,2016,ITC11,3,0.48
1143,2018,NUTS,2016,ITC33,3,0.19
1144,2018,NUTS,2016,ITC46,3,0.89
1145,2018,NUTS,2016,ITC48,3,5.69
1146,2018,NUTS,2016,ITC4C,3,0.52
1147,2018,NUTS,2016,ITF47,3,3.78
1148,2018,NUTS,2016,ITH20,3,0.56
1149,2018,NUTS,2016,ITH36,3,0.81
1150,2018,NUTS,2016,ITH55,3,0.99
1151,2018,NUTS,2016,ITI14,3,2.12
1152,2018,NUTS,2016,ITI17,3,3.16
1153,2018,NUTS,2016,ITI19,3,1.23
1154,2018,NUTS,2016,ITI21,3,0.94
1155,2018,NUTS,2016,ITI43,3,1.38
1156,2018,NUTS,2016,LT011,3,0.34
1157,2018,NUTS,2016,LU000,3,0.62
1158,2018,NUTS,2016,NL113,3,0.66
1159,2018,NUTS,2016,NL213,3,1.76
1160,2018,NUTS,2016,NL224,3,6.5
1161,2018,NUTS,2016,NL226,3,2.15
1162,2018,NUTS,2016,NL310,3,2.91
1163,2018,NUTS,2016,NL329,3,0.9
1164,2018,NUTS,2016,NL333,3,0.04
1165,2018,NUTS,2016,NL337,3,2.13
1166,2018,NUTS,2016,NL33C,3,0.14
1167,2018,NUTS,2016,NL414,3,0.04
1168,2018,NUTS,2016,NL423,3,1.32
1169,2018,NUTS,2016,PL213,3,5.21
1170,2018,NUTS,2016,PL514,3,6.97
1171,2018,NUTS,2016,PL633,3,2.84
1172,2018,NUTS,2016,PL911,3,0.04
1173,2018,NUTS,2016,PT170,3,0.05
1174,2018,NUTS,2016,SE110,3,2.08
1175,2018,NUTS,2016,SE121,3,1.29
1176,2018,NUTS,2016,SE123,3,6.97
1177,2018,NUTS,2016,SE232,3,0.05
1178,2018,NUTS,2016,SI041,3,0.36
1179,2018,NUTS,2016,SK010,3,1.02
1180,2018,NUTS,2016,UKC12,3,6.97
1181,2018,NUTS,2016,UKD33,3,1.24
1182,2018,NUTS,2016,UKE42,3,0.87
1183,2018,NUTS,2016,UKF14,3,5.01
1184,2018,NUTS,2016,UKF21,3,1.72
1185,2018,NUTS,2016,UKG31,3,1.73
1186,2018,NUTS,2016,UKH23,3,6.97
1187,2018,NUTS,2016,UKI31,3,1.09
1188,2018,NUTS,2016,UKI32,3,0.7
1189,2018,NUTS,2016,UKI42,3,2.48
1190,2018,NUTS,2016,UKJ22,3,0.59
