year,region_type,region_year_spec,region_id,region_level,public_health_fund_amount
2017,NUTS,2016,BE310,3,306240.0
2017,NUTS,2016,CZ,0,292796.25
2017,NUTS,2016,CZ0,1,292796.25
2017,NUTS,2016,CZ01,2,292796.25
2017,NUTS,2016,CZ010,3,292796.25
2017,NUTS,2016,DE,0,32093940.38
2017,NUTS,2016,DE1,1,6004374.07
2017,NUTS,2016,DE11,2,399216.48
2017,NUTS,2016,DE111,3,399216.48
2017,NUTS,2016,DE12,2,5217942.73
2017,NUTS,2016,DE122,3,947185.0
2017,NUTS,2016,DE125,3,2365451.25
2017,NUTS,2016,DE126,3,1651590.0
2017,NUTS,2016,DE129,3,253716.48
2017,NUTS,2016,DE14,2,387214.86
2017,NUTS,2016,DE144,3,387214.86
2017,NUTS,2016,DE2,1,7446780.17
2017,NUTS,2016,DE21,2,6061597.21
2017,NUTS,2016,DE212,3,5195157.21
2017,NUTS,2016,DE21H,3,866440.0
2017,NUTS,2016,DE23,2,249216.48
2017,NUTS,2016,DE232,3,249216.48
2017,NUTS,2016,DE25,2,249216.48
2017,NUTS,2016,DE252,3,249216.48
2017,NUTS,2016,DE26,2,176750.0
2017,NUTS,2016,DE268,3,176750.0
2017,NUTS,2016,DE27,2,710000.0
2017,NUTS,2016,DE27D,3,710000.0
2017,NUTS,2016,DE3,1,2870842.85
2017,NUTS,2016,DE30,2,2870842.85
2017,NUTS,2016,DE300,3,2870842.85
2017,NUTS,2016,DE6,1,2290125.0
2017,NUTS,2016,DE60,2,2290125.0
2017,NUTS,2016,DE600,3,2290125.0
2017,NUTS,2016,DE7,1,395979.36
2017,NUTS,2016,DE72,2,249216.48
2017,NUTS,2016,DE721,3,249216.48
2017,NUTS,2016,DE73,2,146762.88
2017,NUTS,2016,DE731,3,146762.88
2017,NUTS,2016,DE9,1,995462.5
2017,NUTS,2016,DE91,2,300525.0
2017,NUTS,2016,DE91C,3,300525.0
2017,NUTS,2016,DE92,2,665625.0
2017,NUTS,2016,DE929,3,665625.0
2017,NUTS,2016,DE94,2,29312.5
2017,NUTS,2016,DE943,3,29312.5
2017,NUTS,2016,DEA,1,4401670.91
2017,NUTS,2016,DEA1,2,225375.0
2017,NUTS,2016,DEA12,3,225375.0
2017,NUTS,2016,DEA2,2,3371795.91
2017,NUTS,2016,DEA22,3,31387.5
2017,NUTS,2016,DEA26,3,3340408.41
2017,NUTS,2016,DEA3,2,804500.0
2017,NUTS,2016,DEA33,3,804500.0
2017,NUTS,2016,DEB,1,92971.59
2017,NUTS,2016,DEB3,2,92971.59
2017,NUTS,2016,DEB32,3,92971.59
2017,NUTS,2016,DEC,1,1110420.45
2017,NUTS,2016,DEC0,2,1110420.45
2017,NUTS,2016,DEC01,3,1110420.45
2017,NUTS,2016,DED,1,6485313.48
2017,NUTS,2016,DED2,2,249216.48
2017,NUTS,2016,DED21,3,249216.48
2017,NUTS,2016,DED4,2,4236097.0
2017,NUTS,2016,DED41,3,4236097.0
2017,NUTS,2016,DED5,2,2000000.0
2017,NUTS,2016,DED51,3,2000000.0
2017,NUTS,2016,DK,0,2301636.89
2017,NUTS,2016,DK0,1,2301636.89
2017,NUTS,2016,DK01,2,580163.76
2017,NUTS,2016,DK013,3,580163.76
2017,NUTS,2016,DK03,2,275000.0
2017,NUTS,2016,DK031,3,202500.0
2017,NUTS,2016,DK032,3,72500.0
2017,NUTS,2016,DK04,2,1136473.13
2017,NUTS,2016,DK042,3,1136473.13
2017,NUTS,2016,DK05,2,310000.0
2017,NUTS,2016,DK050,3,310000.0
2017,NUTS,2016,ES,0,8407179.93
2017,NUTS,2016,ES2,1,2485831.71
2017,NUTS,2016,ES22,2,2004583.75
2017,NUTS,2016,ES220,3,2004583.75
2017,NUTS,2016,ES24,2,481247.96
2017,NUTS,2016,ES243,3,481247.96
2017,NUTS,2016,ES3,1,2704602.3
2017,NUTS,2016,ES30,2,2704602.3
2017,NUTS,2016,ES300,3,2704602.3
2017,NUTS,2016,ES5,1,3216745.92
2017,NUTS,2016,ES51,2,2830495.92
2017,NUTS,2016,ES511,3,2830495.92
2017,NUTS,2016,ES52,2,386250.0
2017,NUTS,2016,ES523,3,386250.0
2017,NUTS,2016,FI,0,1577150.36
2017,NUTS,2016,FI1,1,1577150.36
2017,NUTS,2016,FI19,2,269145.36
2017,NUTS,2016,FI197,3,269145.36
2017,NUTS,2016,FI1B,2,1308005.0
2017,NUTS,2016,FI1B1,3,1308005.0
2017,NUTS,2016,FR,0,14788620.59
2017,NUTS,2016,FR1,1,11940684.91
2017,NUTS,2016,FR10,2,11940684.91
2017,NUTS,2016,FR101,3,4147411.63
2017,NUTS,2016,FR104,3,182552.5
2017,NUTS,2016,FR105,3,4878459.4
2017,NUTS,2016,FR107,3,2732261.38
2017,NUTS,2016,FRC,1,262875.6
2017,NUTS,2016,FRC2,2,262875.6
2017,NUTS,2016,FRC21,3,262875.6
2017,NUTS,2016,FRE,1,262875.6
2017,NUTS,2016,FRE1,2,262875.6
2017,NUTS,2016,FRE12,3,262875.6
2017,NUTS,2016,FRI,1,525751.2
2017,NUTS,2016,FRI1,2,525751.2
2017,NUTS,2016,FRI12,3,525751.2
2017,NUTS,2016,FRJ,1,262875.6
2017,NUTS,2016,FRJ1,2,262875.6
2017,NUTS,2016,FRJ13,3,262875.6
2017,NUTS,2016,FRK,1,658869.68
2017,NUTS,2016,FRK2,2,658869.68
2017,NUTS,2016,FRK26,3,658869.68
2017,NUTS,2016,FRL,1,874688.0
2017,NUTS,2016,FRL0,2,874688.0
2017,NUTS,2016,FRL03,3,874688.0
2017,NUTS,2016,HU,0,306000.0
2017,NUTS,2016,HU1,1,202500.0
2017,NUTS,2016,HU11,2,27000.0
2017,NUTS,2016,HU110,3,27000.0
2017,NUTS,2016,HU12,2,175500.0
2017,NUTS,2016,HU120,3,175500.0
2017,NUTS,2016,HU2,1,103500.0
2017,NUTS,2016,HU23,2,103500.0
2017,NUTS,2016,HU231,3,103500.0
2017,NUTS,2016,IE,0,1588856.25
2017,NUTS,2016,IE0,1,1588856.25
2017,NUTS,2016,IE06,2,1588856.25
2017,NUTS,2016,IE061,3,1588856.25
2017,NUTS,2016,IT,0,6674970.22
2017,NUTS,2016,ITC,1,832346.39
2017,NUTS,2016,ITC1,2,271223.75
2017,NUTS,2016,ITC11,3,271223.75
2017,NUTS,2016,ITC4,2,561122.64
2017,NUTS,2016,ITC4C,3,561122.64
2017,NUTS,2016,ITH,1,2107600.89
2017,NUTS,2016,ITH3,2,909269.5
2017,NUTS,2016,ITH35,3,767367.5
2017,NUTS,2016,ITH36,3,141902.0
2017,NUTS,2016,ITH5,2,1198331.39
2017,NUTS,2016,ITH53,3,208000.0
2017,NUTS,2016,ITH55,3,906810.14
2017,NUTS,2016,ITH57,3,83521.25
2017,NUTS,2016,ITI,1,3735022.94
2017,NUTS,2016,ITI1,2,607208.75
2017,NUTS,2016,ITI11,3,332437.5
2017,NUTS,2016,ITI14,3,83521.25
2017,NUTS,2016,ITI17,3,191250.0
2017,NUTS,2016,ITI4,2,3127814.19
2017,NUTS,2016,ITI43,3,3127814.19
2017,NUTS,2016,LU,0,2078950.0
2017,NUTS,2016,LU0,1,2078950.0
2017,NUTS,2016,LU00,2,2078950.0
2017,NUTS,2016,LU000,3,2078950.0
2017,NUTS,2016,NL,0,23648038.27
2017,NUTS,2016,NL1,1,1190495.53
2017,NUTS,2016,NL11,2,1190495.53
2017,NUTS,2016,NL113,3,1190495.53
2017,NUTS,2016,NL2,1,3596447.5
2017,NUTS,2016,NL21,2,984133.75
2017,NUTS,2016,NL213,3,984133.75
2017,NUTS,2016,NL22,2,2612313.75
2017,NUTS,2016,NL221,3,284188.75
2017,NUTS,2016,NL226,3,2328125.0
2017,NUTS,2016,NL3,1,13325909.06
2017,NUTS,2016,NL31,2,8393321.78
2017,NUTS,2016,NL310,3,8393321.78
2017,NUTS,2016,NL32,2,1996372.84
2017,NUTS,2016,NL329,3,1996372.84
2017,NUTS,2016,NL33,2,2936214.44
2017,NUTS,2016,NL332,3,235462.5
2017,NUTS,2016,NL333,3,657940.0
2017,NUTS,2016,NL337,3,880591.41
2017,NUTS,2016,NL33C,3,1162220.53
2017,NUTS,2016,NL4,1,5535186.18
2017,NUTS,2016,NL41,2,4769063.34
2017,NUTS,2016,NL413,3,1433097.0
2017,NUTS,2016,NL414,3,3335966.34
2017,NUTS,2016,NL42,2,766122.84
2017,NUTS,2016,NL423,3,766122.84
2017,NUTS,2016,PL,0,783325.0
2017,NUTS,2016,PL2,1,639437.5
2017,NUTS,2016,PL21,2,639437.5
2017,NUTS,2016,PL213,3,639437.5
2017,NUTS,2016,PL5,1,50000.0
2017,NUTS,2016,PL51,2,50000.0
2017,NUTS,2016,PL514,3,50000.0
2017,NUTS,2016,PL9,1,93887.5
2017,NUTS,2016,PL91,2,93887.5
2017,NUTS,2016,PL911,3,93887.5
2017,NUTS,2016,PT,0,427232.61
2017,NUTS,2016,PT1,1,427232.61
2017,NUTS,2016,PT11,2,238356.36
2017,NUTS,2016,PT112,3,238356.36
2017,NUTS,2016,PT16,2,188876.25
2017,NUTS,2016,PT16D,3,188876.25
2017,NUTS,2016,SE,0,8596614.71
2017,NUTS,2016,SE1,1,6627169.71
2017,NUTS,2016,SE11,2,5899851.07
2017,NUTS,2016,SE110,3,5899851.07
2017,NUTS,2016,SE12,2,727318.64
2017,NUTS,2016,SE121,3,727318.64
2017,NUTS,2016,SE2,1,1969445.0
2017,NUTS,2016,SE22,2,1969445.0
2017,NUTS,2016,SE224,3,1969445.0
2017,NUTS,2016,SI,0,469995.12
2017,NUTS,2016,SI0,1,469995.12
2017,NUTS,2016,SI04,2,469995.12
2017,NUTS,2016,SI041,3,469995.12
2017,NUTS,2016,SK,0,693236.88
2017,NUTS,2016,SK0,1,693236.88
2017,NUTS,2016,SK01,2,693236.88
2017,NUTS,2016,SK010,3,693236.88
2017,NUTS,2016,UK,0,8297012.44
2017,NUTS,2016,UKD,1,714243.75
2017,NUTS,2016,UKD3,2,714243.75
2017,NUTS,2016,UKD33,3,714243.75
2017,NUTS,2016,UKE,1,571007.5
2017,NUTS,2016,UKE1,2,344672.5
2017,NUTS,2016,UKE11,3,344672.5
2017,NUTS,2016,UKE4,2,226335.0
2017,NUTS,2016,UKE42,3,226335.0
2017,NUTS,2016,UKG,1,326000.0
2017,NUTS,2016,UKG3,2,326000.0
2017,NUTS,2016,UKG31,3,326000.0
2017,NUTS,2016,UKI,1,4409185.81
2017,NUTS,2016,UKI3,2,4409185.81
2017,NUTS,2016,UKI31,3,1136250.0
2017,NUTS,2016,UKI32,3,2755435.81
2017,NUTS,2016,UKI34,3,517500.0
2017,NUTS,2016,UKJ,1,1550997.5
2017,NUTS,2016,UKJ2,2,294871.25
2017,NUTS,2016,UKJ25,3,294871.25
2017,NUTS,2016,UKJ3,2,1256126.25
2017,NUTS,2016,UKJ32,3,1256126.25
2017,NUTS,2016,UKM,1,725577.88
2017,NUTS,2016,UKM7,2,452290.0
2017,NUTS,2016,UKM75,3,452290.0
2017,NUTS,2016,UKM8,2,273287.88
2017,NUTS,2016,UKM82,3,273287.88
2018,NUTS,2016,AT,0,7471589.16
2018,NUTS,2016,AT1,1,2280031.58
2018,NUTS,2016,AT12,2,223437.5
2018,NUTS,2016,AT126,3,223437.5
2018,NUTS,2016,AT13,2,2056594.08
2018,NUTS,2016,AT130,3,2056594.08
2018,NUTS,2016,AT2,1,1731005.42
2018,NUTS,2016,AT22,2,1731005.42
2018,NUTS,2016,AT221,3,1731005.42
2018,NUTS,2016,AT3,1,3460552.16
2018,NUTS,2016,AT33,2,3460552.16
2018,NUTS,2016,AT332,3,3460552.16
2018,NUTS,2016,BE,0,6113012.04
2018,NUTS,2016,BE1,1,251468.75
2018,NUTS,2016,BE10,2,251468.75
2018,NUTS,2016,BE100,3,251468.75
2018,NUTS,2016,BE2,1,3770962.71
2018,NUTS,2016,BE21,2,106998.63
2018,NUTS,2016,BE211,3,106998.63
2018,NUTS,2016,BE23,2,1535385.0
2018,NUTS,2016,BE234,3,1535385.0
2018,NUTS,2016,BE24,2,2128579.08
2018,NUTS,2016,BE241,3,289000.0
2018,NUTS,2016,BE242,3,1839579.08
2018,NUTS,2016,BE3,1,2090580.58
2018,NUTS,2016,BE31,2,607888.75
2018,NUTS,2016,BE310,3,607888.75
2018,NUTS,2016,BE33,2,943979.33
2018,NUTS,2016,BE332,3,943979.33
2018,NUTS,2016,BE35,2,538712.5
2018,NUTS,2016,BE352,3,538712.5
2018,NUTS,2016,CZ,0,371000.0
2018,NUTS,2016,CZ0,1,371000.0
2018,NUTS,2016,CZ01,2,371000.0
2018,NUTS,2016,CZ010,3,371000.0
2018,NUTS,2016,DE,0,39834289.66
2018,NUTS,2016,DE1,1,15688369.5
2018,NUTS,2016,DE11,2,1994000.0
2018,NUTS,2016,DE111,3,1994000.0
2018,NUTS,2016,DE12,2,11175048.37
2018,NUTS,2016,DE122,3,1326722.2
2018,NUTS,2016,DE125,3,9595537.77
2018,NUTS,2016,DE128,3,252788.4
2018,NUTS,2016,DE13,2,1008854.65
2018,NUTS,2016,DE131,3,252788.4
2018,NUTS,2016,DE138,3,756066.25
2018,NUTS,2016,DE14,2,1510466.48
2018,NUTS,2016,DE144,3,1510466.48
2018,NUTS,2016,DE2,1,3770365.22
2018,NUTS,2016,DE21,2,3250915.22
2018,NUTS,2016,DE212,3,2905444.22
2018,NUTS,2016,DE21H,3,345471.0
2018,NUTS,2016,DE25,2,268900.0
2018,NUTS,2016,DE252,3,268900.0
2018,NUTS,2016,DE27,2,250550.0
2018,NUTS,2016,DE271,3,250550.0
2018,NUTS,2016,DE3,1,2450049.65
2018,NUTS,2016,DE30,2,2450049.65
2018,NUTS,2016,DE300,3,2450049.65
2018,NUTS,2016,DE4,1,318443.28
2018,NUTS,2016,DE40,2,318443.28
2018,NUTS,2016,DE404,3,318443.28
2018,NUTS,2016,DE6,1,553205.0
2018,NUTS,2016,DE60,2,553205.0
2018,NUTS,2016,DE600,3,553205.0
2018,NUTS,2016,DE7,1,392555.59
2018,NUTS,2016,DE71,2,392555.59
2018,NUTS,2016,DE711,3,214062.5
2018,NUTS,2016,DE712,3,178493.09
2018,NUTS,2016,DE8,1,347427.5
2018,NUTS,2016,DE80,2,347427.5
2018,NUTS,2016,DE80N,3,347427.5
2018,NUTS,2016,DE9,1,592138.08
2018,NUTS,2016,DE92,2,592138.08
2018,NUTS,2016,DE929,3,592138.08
2018,NUTS,2016,DEA,1,9317307.83
2018,NUTS,2016,DEA1,2,229205.41
2018,NUTS,2016,DEA19,3,48163.75
2018,NUTS,2016,DEA1A,3,181041.66
2018,NUTS,2016,DEA2,2,9088102.42
2018,NUTS,2016,DEA22,3,997990.0
2018,NUTS,2016,DEA26,3,6628786.55
2018,NUTS,2016,DEA2C,3,141312.5
2018,NUTS,2016,DEA2D,3,1320013.37
2018,NUTS,2016,DEB,1,1887090.46
2018,NUTS,2016,DEB3,2,1887090.46
2018,NUTS,2016,DEB32,3,281250.0
2018,NUTS,2016,DEB34,3,684842.5
2018,NUTS,2016,DEB3J,3,920997.96
2018,NUTS,2016,DEC,1,351250.0
2018,NUTS,2016,DEC0,2,351250.0
2018,NUTS,2016,DEC01,3,351250.0
2018,NUTS,2016,DED,1,2225318.75
2018,NUTS,2016,DED2,2,1854538.75
2018,NUTS,2016,DED21,3,1854538.75
2018,NUTS,2016,DED5,2,370780.0
2018,NUTS,2016,DED51,3,370780.0
2018,NUTS,2016,DEF,1,252788.4
2018,NUTS,2016,DEF0,2,252788.4
2018,NUTS,2016,DEF02,3,252788.4
2018,NUTS,2016,DEG,1,1687980.4
2018,NUTS,2016,DEG0,2,1687980.4
2018,NUTS,2016,DEG03,3,1516730.4
2018,NUTS,2016,DEG05,3,171250.0
2018,NUTS,2016,DK,0,3139001.35
2018,NUTS,2016,DK0,1,3139001.35
2018,NUTS,2016,DK01,2,2804261.35
2018,NUTS,2016,DK011,3,1901126.8
2018,NUTS,2016,DK012,3,903134.55
2018,NUTS,2016,DK04,2,334740.0
2018,NUTS,2016,DK041,3,334740.0
2018,NUTS,2016,EE,0,3341250.0
2018,NUTS,2016,EE0,1,3341250.0
2018,NUTS,2016,EE00,2,3341250.0
2018,NUTS,2016,EE001,3,461250.0
2018,NUTS,2016,EE008,3,2880000.0
2018,NUTS,2016,ES,0,13165670.53
2018,NUTS,2016,ES2,1,1114588.63
2018,NUTS,2016,ES21,2,250904.88
2018,NUTS,2016,ES213,3,250904.88
2018,NUTS,2016,ES24,2,863683.75
2018,NUTS,2016,ES243,3,863683.75
2018,NUTS,2016,ES3,1,1348383.01
2018,NUTS,2016,ES30,2,1348383.01
2018,NUTS,2016,ES300,3,1348383.01
2018,NUTS,2016,ES4,1,549192.69
2018,NUTS,2016,ES42,2,549192.69
2018,NUTS,2016,ES422,3,223436.25
2018,NUTS,2016,ES425,3,325756.44
2018,NUTS,2016,ES5,1,10153506.2
2018,NUTS,2016,ES51,2,8713813.7
2018,NUTS,2016,ES511,3,8713813.7
2018,NUTS,2016,ES52,2,1439692.5
2018,NUTS,2016,ES522,3,50000.0
2018,NUTS,2016,ES523,3,1389692.5
2018,NUTS,2016,FI,0,5656616.75
2018,NUTS,2016,FI1,1,5656616.75
2018,NUTS,2016,FI19,2,92000.0
2018,NUTS,2016,FI197,3,92000.0
2018,NUTS,2016,FI1B,2,2603291.75
2018,NUTS,2016,FI1B1,3,2603291.75
2018,NUTS,2016,FI1C,2,336325.0
2018,NUTS,2016,FI1C1,3,336325.0
2018,NUTS,2016,FI1D,2,2625000.0
2018,NUTS,2016,FI1D9,3,2625000.0
2018,NUTS,2016,FR,0,13804659.5
2018,NUTS,2016,FR1,1,10906378.36
2018,NUTS,2016,FR10,2,10906378.36
2018,NUTS,2016,FR101,3,5528021.01
2018,NUTS,2016,FR103,3,810873.75
2018,NUTS,2016,FR104,3,392250.0
2018,NUTS,2016,FR105,3,4175233.6
2018,NUTS,2016,FRD,1,54000.0
2018,NUTS,2016,FRD1,2,54000.0
2018,NUTS,2016,FRD11,3,54000.0
2018,NUTS,2016,FRE,1,549604.08
2018,NUTS,2016,FRE1,2,274802.04
2018,NUTS,2016,FRE11,3,274802.04
2018,NUTS,2016,FRE2,2,274802.04
2018,NUTS,2016,FRE23,3,274802.04
2018,NUTS,2016,FRF,1,739285.13
2018,NUTS,2016,FRF1,2,739285.13
2018,NUTS,2016,FRF11,3,739285.13
2018,NUTS,2016,FRH,1,56246.98
2018,NUTS,2016,FRH0,2,56246.98
2018,NUTS,2016,FRH03,3,56246.98
2018,NUTS,2016,FRI,1,220957.5
2018,NUTS,2016,FRI1,2,220957.5
2018,NUTS,2016,FRI12,3,220957.5
2018,NUTS,2016,FRJ,1,638131.85
2018,NUTS,2016,FRJ1,2,262875.6
2018,NUTS,2016,FRJ13,3,262875.6
2018,NUTS,2016,FRJ2,2,375256.25
2018,NUTS,2016,FRJ23,3,375256.25
2018,NUTS,2016,FRL,1,640055.6
2018,NUTS,2016,FRL0,2,640055.6
2018,NUTS,2016,FRL03,3,238843.75
2018,NUTS,2016,FRL04,3,401211.85
2018,NUTS,2016,HU,0,1330451.53
2018,NUTS,2016,HU1,1,936875.0
2018,NUTS,2016,HU11,2,612875.0
2018,NUTS,2016,HU110,3,612875.0
2018,NUTS,2016,HU12,2,324000.0
2018,NUTS,2016,HU120,3,324000.0
2018,NUTS,2016,HU3,1,393576.53
2018,NUTS,2016,HU32,2,393576.53
2018,NUTS,2016,HU321,3,393576.53
2018,NUTS,2016,IE,0,2024593.66
2018,NUTS,2016,IE0,1,2024593.66
2018,NUTS,2016,IE04,2,531666.76
2018,NUTS,2016,IE042,3,531666.76
2018,NUTS,2016,IE06,2,1492926.9
2018,NUTS,2016,IE061,3,1492926.9
2018,NUTS,2016,IT,0,16527480.93
2018,NUTS,2016,ITC,1,4020991.55
2018,NUTS,2016,ITC1,2,665845.0
2018,NUTS,2016,ITC11,3,665845.0
2018,NUTS,2016,ITC3,2,343477.57
2018,NUTS,2016,ITC33,3,343477.57
2018,NUTS,2016,ITC4,2,3011668.98
2018,NUTS,2016,ITC46,3,45000.0
2018,NUTS,2016,ITC48,3,1053903.75
2018,NUTS,2016,ITC4C,3,1912765.23
2018,NUTS,2016,ITF,1,1057149.68
2018,NUTS,2016,ITF4,2,1057149.68
2018,NUTS,2016,ITF47,3,1057149.68
2018,NUTS,2016,ITH,1,1726414.09
2018,NUTS,2016,ITH2,2,261499.68
2018,NUTS,2016,ITH20,3,261499.68
2018,NUTS,2016,ITH3,2,175625.0
2018,NUTS,2016,ITH36,3,175625.0
2018,NUTS,2016,ITH5,2,1289289.41
2018,NUTS,2016,ITH55,3,1289289.41
2018,NUTS,2016,ITI,1,9722925.61
2018,NUTS,2016,ITI1,2,3836509.66
2018,NUTS,2016,ITI14,3,1407129.68
2018,NUTS,2016,ITI17,3,1727290.0
2018,NUTS,2016,ITI19,3,702089.98
2018,NUTS,2016,ITI2,2,150000.0
2018,NUTS,2016,ITI21,3,150000.0
2018,NUTS,2016,ITI4,2,5736415.95
2018,NUTS,2016,ITI43,3,5736415.95
2018,NUTS,2016,LT,0,117695.0
2018,NUTS,2016,LT0,1,117695.0
2018,NUTS,2016,LT01,2,117695.0
2018,NUTS,2016,LT011,3,117695.0
2018,NUTS,2016,LU,0,306320.0
2018,NUTS,2016,LU0,1,306320.0
2018,NUTS,2016,LU00,2,306320.0
2018,NUTS,2016,LU000,3,306320.0
2018,NUTS,2016,NL,0,29735856.56
2018,NUTS,2016,NL1,1,1086251.31
2018,NUTS,2016,NL11,2,1086251.31
2018,NUTS,2016,NL113,3,1086251.31
2018,NUTS,2016,NL2,1,5150198.13
2018,NUTS,2016,NL21,2,324119.88
2018,NUTS,2016,NL213,3,324119.88
2018,NUTS,2016,NL22,2,4826078.25
2018,NUTS,2016,NL224,3,761352.5
2018,NUTS,2016,NL226,3,4064725.75
2018,NUTS,2016,NL3,1,22407682.62
2018,NUTS,2016,NL31,2,13726125.98
2018,NUTS,2016,NL310,3,13726125.98
2018,NUTS,2016,NL32,2,5046033.0
2018,NUTS,2016,NL329,3,5046033.0
2018,NUTS,2016,NL33,2,3635523.64
2018,NUTS,2016,NL333,3,86000.0
2018,NUTS,2016,NL337,3,3138291.14
2018,NUTS,2016,NL33C,3,411232.5
2018,NUTS,2016,NL4,1,1091724.5
2018,NUTS,2016,NL41,2,47202.5
2018,NUTS,2016,NL414,3,47202.5
2018,NUTS,2016,NL42,2,1044522.0
2018,NUTS,2016,NL423,3,1044522.0
2018,NUTS,2016,PL,0,1133260.0
2018,NUTS,2016,PL2,1,538566.25
2018,NUTS,2016,PL21,2,538566.25
2018,NUTS,2016,PL213,3,538566.25
2018,NUTS,2016,PL5,1,144000.0
2018,NUTS,2016,PL51,2,144000.0
2018,NUTS,2016,PL514,3,144000.0
2018,NUTS,2016,PL6,1,353193.75
2018,NUTS,2016,PL63,2,353193.75
2018,NUTS,2016,PL633,3,353193.75
2018,NUTS,2016,PL9,1,97500.0
2018,NUTS,2016,PL91,2,97500.0
2018,NUTS,2016,PL911,3,97500.0
2018,NUTS,2016,PT,0,54000.0
2018,NUTS,2016,PT1,1,54000.0
2018,NUTS,2016,PT17,2,54000.0
2018,NUTS,2016,PT170,3,54000.0
2018,NUTS,2016,SE,0,9791341.27
2018,NUTS,2016,SE1,1,9756341.27
2018,NUTS,2016,SE11,2,8025264.81
2018,NUTS,2016,SE110,3,8025264.81
2018,NUTS,2016,SE12,2,1731076.46
2018,NUTS,2016,SE121,3,1276851.46
2018,NUTS,2016,SE123,3,454225.0
2018,NUTS,2016,SE2,1,35000.0
2018,NUTS,2016,SE23,2,35000.0
2018,NUTS,2016,SE232,3,35000.0
2018,NUTS,2016,SI,0,283238.0
2018,NUTS,2016,SI0,1,283238.0
2018,NUTS,2016,SI04,2,283238.0
2018,NUTS,2016,SI041,3,283238.0
2018,NUTS,2016,SK,0,233246.88
2018,NUTS,2016,SK0,1,233246.88
2018,NUTS,2016,SK01,2,233246.88
2018,NUTS,2016,SK010,3,233246.88
2018,NUTS,2016,UK,0,18807046.56
2018,NUTS,2016,UKC,1,220148.57
2018,NUTS,2016,UKC1,2,220148.57
2018,NUTS,2016,UKC12,3,220148.57
2018,NUTS,2016,UKD,1,1646997.69
2018,NUTS,2016,UKD3,2,1646997.69
2018,NUTS,2016,UKD33,3,1646997.69
2018,NUTS,2016,UKE,1,395172.44
2018,NUTS,2016,UKE4,2,395172.44
2018,NUTS,2016,UKE42,3,395172.44
2018,NUTS,2016,UKF,1,3532047.2
2018,NUTS,2016,UKF1,2,2780152.2
2018,NUTS,2016,UKF14,3,2780152.2
2018,NUTS,2016,UKF2,2,751895.0
2018,NUTS,2016,UKF21,3,751895.0
2018,NUTS,2016,UKG,1,622489.06
2018,NUTS,2016,UKG3,2,622489.06
2018,NUTS,2016,UKG31,3,622489.06
2018,NUTS,2016,UKH,1,222134.25
2018,NUTS,2016,UKH2,2,222134.25
2018,NUTS,2016,UKH23,3,222134.25
2018,NUTS,2016,UKI,1,7226080.0
2018,NUTS,2016,UKI3,2,6749340.0
2018,NUTS,2016,UKI31,3,4516501.6
2018,NUTS,2016,UKI32,3,2232838.4
2018,NUTS,2016,UKI4,2,476740.0
2018,NUTS,2016,UKI42,3,476740.0
2018,NUTS,2016,UKJ,1,684825.03
2018,NUTS,2016,UKJ2,2,411537.15
2018,NUTS,2016,UKJ22,3,199940.84
2018,NUTS,2016,UKJ25,3,211596.31
2018,NUTS,2016,UKJ3,2,273287.88
2018,NUTS,2016,UKJ32,3,273287.88
2018,NUTS,2016,UKK,1,599715.07
2018,NUTS,2016,UKK4,2,599715.07
2018,NUTS,2016,UKK41,3,599715.07
2018,NUTS,2016,UKL,1,1511623.5
2018,NUTS,2016,UKL1,2,1511623.5
2018,NUTS,2016,UKL18,3,1511623.5
2018,NUTS,2016,UKM,1,2145813.75
2018,NUTS,2016,UKM7,2,1166363.75
2018,NUTS,2016,UKM75,3,1166363.75
2018,NUTS,2016,UKM8,2,979450.0
2018,NUTS,2016,UKM82,3,979450.0
2019,NUTS,2016,AT,0,11475176.48
2019,NUTS,2016,AT1,1,3346262.97
2019,NUTS,2016,AT12,2,660144.74
2019,NUTS,2016,AT126,3,660144.74
2019,NUTS,2016,AT13,2,2686118.23
2019,NUTS,2016,AT130,3,2686118.23
2019,NUTS,2016,AT2,1,6920255.39
2019,NUTS,2016,AT21,2,1221317.4
2019,NUTS,2016,AT211,3,1221317.4
2019,NUTS,2016,AT22,2,5698937.99
2019,NUTS,2016,AT221,3,5698937.99
2019,NUTS,2016,AT3,1,1208658.12
2019,NUTS,2016,AT31,2,731533.12
2019,NUTS,2016,AT312,3,731533.12
2019,NUTS,2016,AT33,2,477125.0
2019,NUTS,2016,AT332,3,477125.0
2019,NUTS,2016,BE,0,7778126.58
2019,NUTS,2016,BE1,1,1681710.0
2019,NUTS,2016,BE10,2,1681710.0
2019,NUTS,2016,BE100,3,1681710.0
2019,NUTS,2016,BE2,1,6096416.58
2019,NUTS,2016,BE21,2,169000.0
2019,NUTS,2016,BE213,3,169000.0
2019,NUTS,2016,BE23,2,975294.33
2019,NUTS,2016,BE234,3,975294.33
2019,NUTS,2016,BE24,2,4440752.25
2019,NUTS,2016,BE241,3,512640.0
2019,NUTS,2016,BE242,3,3928112.25
2019,NUTS,2016,BE25,2,511370.0
2019,NUTS,2016,BE255,3,511370.0
2019,NUTS,2016,CY,0,952350.0
2019,NUTS,2016,CY0,1,952350.0
2019,NUTS,2016,CY00,2,952350.0
2019,NUTS,2016,CY000,3,952350.0
2019,NUTS,2016,CZ,0,782739.68
2019,NUTS,2016,CZ0,1,782739.68
