,year,region_type,region_year_spec,region_id,region_level,products_proj_spec
596,2016,NUTS,2016,DEA,1,1.29
597,2016,NUTS,2016,DEB,1,1.05
598,2016,NUTS,2016,DED,1,3.06
599,2016,NUTS,2016,DEE,1,8.42
600,2016,NUTS,2016,DEG,1,0.94
601,2016,NUTS,2016,DK0,1,0.75
602,2016,NUTS,2016,EE0,1,0.74
603,2016,NUTS,2016,ES2,1,1.12
604,2016,NUTS,2016,ES3,1,0.96
605,2016,NUTS,2016,ES4,1,2.1
606,2016,NUTS,2016,ES5,1,0.6
607,2016,NUTS,2016,FI1,1,2.49
608,2016,NUTS,2016,FR1,1,0.78
609,2016,NUTS,2016,FRB,1,3.37
610,2016,NUTS,2016,FRF,1,1.05
611,2016,NUTS,2016,FRG,1,1.05
612,2016,NUTS,2016,FRH,1,1.05
613,2016,NUTS,2016,FRJ,1,1.68
614,2016,NUTS,2016,FRK,1,1.98
615,2016,NUTS,2016,HU1,1,0.26
616,2016,NUTS,2016,IE0,1,0.19
617,2016,NUTS,2016,ITC,1,1.54
618,2016,NUTS,2016,ITF,1,0.47
619,2016,NUTS,2016,ITH,1,1.55
620,2016,NUTS,2016,ITI,1,0.59
621,2016,NUTS,2016,LU0,1,0.56
622,2016,NUTS,2016,MT0,1,1.2
623,2016,NUTS,2016,NL2,1,0.78
624,2016,NUTS,2016,NL3,1,0.43
625,2016,NUTS,2016,NL4,1,2.24
626,2016,NUTS,2016,PL2,1,2.1
627,2016,NUTS,2016,PL4,1,2.81
628,2016,NUTS,2016,PL5,1,2.81
629,2016,NUTS,2016,PL9,1,0.38
630,2016,NUTS,2016,PT1,1,0.85
631,2016,NUTS,2016,RO3,1,0.84
632,2016,NUTS,2016,SE1,1,0.57
633,2016,NUTS,2016,SE2,1,1.68
634,2016,NUTS,2016,SE3,1,1.68
635,2016,NUTS,2016,SI0,1,1.14
636,2016,NUTS,2016,SK0,1,0.28
637,2016,NUTS,2016,UKD,1,1.2
638,2016,NUTS,2016,UKE,1,1.6
639,2016,NUTS,2016,UKF,1,0.65
640,2016,NUTS,2016,UKG,1,2.1
641,2016,NUTS,2016,UKH,1,1.2
642,2016,NUTS,2016,UKI,1,0.45
643,2016,NUTS,2016,UKJ,1,0.3
644,2016,NUTS,2016,UKL,1,1.2
645,2016,NUTS,2016,UKM,1,0.94
646,2016,NUTS,2016,UKN,1,1.05
647,2016,NUTS,2016,AT12,2,0.7
648,2016,NUTS,2016,AT13,2,0.76
649,2016,NUTS,2016,AT21,2,5.61
650,2016,NUTS,2016,AT22,2,4.08
651,2016,NUTS,2016,AT32,2,2.1
652,2016,NUTS,2016,AT33,2,1.29
653,2016,NUTS,2016,BE10,2,0.84
654,2016,NUTS,2016,BE21,2,1.32
655,2016,NUTS,2016,BE22,2,4.21
656,2016,NUTS,2016,BE23,2,0.67
657,2016,NUTS,2016,BE24,2,1.07
658,2016,NUTS,2016,BE25,2,8.42
659,2016,NUTS,2016,BE31,2,0.7
660,2016,NUTS,2016,BE33,2,2.4
661,2016,NUTS,2016,CY00,2,2.81
662,2016,NUTS,2016,CZ01,2,1.8
663,2016,NUTS,2016,CZ02,2,4.21
664,2016,NUTS,2016,CZ06,2,1.05
665,2016,NUTS,2016,DE11,2,1.63
666,2016,NUTS,2016,DE12,2,0.45
667,2016,NUTS,2016,DE13,2,0.38
668,2016,NUTS,2016,DE14,2,4.21
669,2016,NUTS,2016,DE21,2,2.27
670,2016,NUTS,2016,DE25,2,1.4
671,2016,NUTS,2016,DE26,2,8.42
672,2016,NUTS,2016,DE30,2,0.69
673,2016,NUTS,2016,DE71,2,0.53
674,2016,NUTS,2016,DE72,2,1.05
675,2016,NUTS,2016,DE94,2,8.42
676,2016,NUTS,2016,DEA1,2,2.81
677,2016,NUTS,2016,DEA2,2,0.68
678,2016,NUTS,2016,DEA5,2,2.4
679,2016,NUTS,2016,DEB3,2,1.29
680,2016,NUTS,2016,DED2,2,4.43
681,2016,NUTS,2016,DED4,2,5.61
682,2016,NUTS,2016,DEE0,2,8.42
683,2016,NUTS,2016,DEG0,2,0.94
684,2016,NUTS,2016,DK01,2,0.63
685,2016,NUTS,2016,DK04,2,1.87
686,2016,NUTS,2016,DK05,2,0.56
687,2016,NUTS,2016,EE00,2,0.74
688,2016,NUTS,2016,ES21,2,0.25
689,2016,NUTS,2016,ES22,2,8.42
690,2016,NUTS,2016,ES24,2,1.4
691,2016,NUTS,2016,ES30,2,0.96
692,2016,NUTS,2016,ES41,2,2.4
693,2016,NUTS,2016,ES51,2,0.63
694,2016,NUTS,2016,ES52,2,0.56
695,2016,NUTS,2016,FI19,2,2.81
696,2016,NUTS,2016,FI1B,2,1.8
697,2016,NUTS,2016,FI1C,2,3.37
698,2016,NUTS,2016,FI1D,2,5.05
699,2016,NUTS,2016,FR10,2,0.78
700,2016,NUTS,2016,FRB0,2,3.37
701,2016,NUTS,2016,FRF2,2,8.42
702,2016,NUTS,2016,FRG0,2,1.05
703,2016,NUTS,2016,FRH0,2,1.05
704,2016,NUTS,2016,FRJ1,2,2.1
705,2016,NUTS,2016,FRJ2,2,1.4
706,2016,NUTS,2016,FRK1,2,4.21
707,2016,NUTS,2016,FRK2,2,1.84
708,2016,NUTS,2016,HU11,2,0.29
709,2016,NUTS,2016,IE06,2,0.3
710,2016,NUTS,2016,ITC1,2,1.8
711,2016,NUTS,2016,ITC3,2,1.2
712,2016,NUTS,2016,ITC4,2,1.49
713,2016,NUTS,2016,ITF3,2,0.84
714,2016,NUTS,2016,ITH1,2,2.81
715,2016,NUTS,2016,ITH2,2,0.6
716,2016,NUTS,2016,ITH3,2,2.1
717,2016,NUTS,2016,ITH4,2,0.77
718,2016,NUTS,2016,ITH5,2,1.64
719,2016,NUTS,2016,ITI1,2,0.43
720,2016,NUTS,2016,ITI2,2,2.1
721,2016,NUTS,2016,ITI3,2,3.37
722,2016,NUTS,2016,ITI4,2,0.48
723,2016,NUTS,2016,LU00,2,0.56
724,2016,NUTS,2016,MT00,2,1.2
725,2016,NUTS,2016,NL22,2,1.08
726,2016,NUTS,2016,NL31,2,0.18
727,2016,NUTS,2016,NL32,2,0.45
728,2016,NUTS,2016,NL33,2,0.5
729,2016,NUTS,2016,NL41,2,2.24
730,2016,NUTS,2016,NL42,2,2.22
731,2016,NUTS,2016,PL21,2,1.68
732,2016,NUTS,2016,PL22,2,2.81
733,2016,NUTS,2016,PL42,2,8.42
734,2016,NUTS,2016,PL51,2,3.37
735,2016,NUTS,2016,PL91,2,0.38
736,2016,NUTS,2016,PT11,2,0.8
737,2016,NUTS,2016,PT16,2,1.94
738,2016,NUTS,2016,PT17,2,0.64
739,2016,NUTS,2016,RO32,2,0.84
740,2016,NUTS,2016,SE11,2,0.28
741,2016,NUTS,2016,SE12,2,1.2
742,2016,NUTS,2016,SE22,2,1.53
743,2016,NUTS,2016,SE23,2,1.94
744,2016,NUTS,2016,SE31,2,4.21
745,2016,NUTS,2016,SI03,2,2.53
746,2016,NUTS,2016,SI04,2,0.62
747,2016,NUTS,2016,SK01,2,0.42
748,2016,NUTS,2016,UKD3,2,1.87
749,2016,NUTS,2016,UKE1,2,4.21
750,2016,NUTS,2016,UKE4,2,1.8
751,2016,NUTS,2016,UKF2,2,1.2
752,2016,NUTS,2016,UKG1,2,4.21
753,2016,NUTS,2016,UKG3,2,1.98
754,2016,NUTS,2016,UKH1,2,0.7
755,2016,NUTS,2016,UKH2,2,3.37
756,2016,NUTS,2016,UKI3,2,0.2
757,2016,NUTS,2016,UKI4,2,1.26
758,2016,NUTS,2016,UKI7,2,1.4
759,2016,NUTS,2016,UKJ2,2,0.77
760,2016,NUTS,2016,UKL1,2,8.42
761,2016,NUTS,2016,UKM7,2,1.87
762,2016,NUTS,2016,UKM8,2,0.53
763,2016,NUTS,2016,UKN0,2,1.05
764,2016,NUTS,2016,AT127,3,2.81
765,2016,NUTS,2016,AT130,3,0.76
766,2016,NUTS,2016,AT211,3,5.61
767,2016,NUTS,2016,AT221,3,3.16
768,2016,NUTS,2016,AT223,3,7.21
769,2016,NUTS,2016,AT225,3,8.42
770,2016,NUTS,2016,AT323,3,2.1
771,2016,NUTS,2016,AT331,3,8.42
772,2016,NUTS,2016,AT332,3,0.7
773,2016,NUTS,2016,BE100,3,0.84
774,2016,NUTS,2016,BE211,3,1.4
775,2016,NUTS,2016,BE213,3,1.49
776,2016,NUTS,2016,BE221,3,2.81
777,2016,NUTS,2016,BE222,3,8.42
778,2016,NUTS,2016,BE234,3,0.73
779,2016,NUTS,2016,BE241,3,5.05
780,2016,NUTS,2016,BE242,3,0.6
781,2016,NUTS,2016,BE257,3,8.42
782,2016,NUTS,2016,BE310,3,0.7
783,2016,NUTS,2016,BE331,3,8.42
784,2016,NUTS,2016,BE332,3,1.4
785,2016,NUTS,2016,CY000,3,2.81
786,2016,NUTS,2016,CZ010,3,1.8
787,2016,NUTS,2016,CZ020,3,4.21
788,2016,NUTS,2016,CZ064,3,1.05
789,2016,NUTS,2016,DE111,3,1.01
790,2016,NUTS,2016,DE113,3,2.81
791,2016,NUTS,2016,DE118,3,8.42
792,2016,NUTS,2016,DE11D,3,8.42
793,2016,NUTS,2016,DE124,3,8.42
794,2016,NUTS,2016,DE126,3,2.1
795,2016,NUTS,2016,DE134,3,4.21
796,2016,NUTS,2016,DE144,3,2.81
797,2016,NUTS,2016,DE148,3,8.42
798,2016,NUTS,2016,DE212,3,2.03
799,2016,NUTS,2016,DE21A,3,8.42
800,2016,NUTS,2016,DE21H,3,3.37
801,2016,NUTS,2016,DE21L,3,4.21
802,2016,NUTS,2016,DE254,3,2.81
803,2016,NUTS,2016,DE264,3,8.42
804,2016,NUTS,2016,DE300,3,0.69
805,2016,NUTS,2016,DE712,3,1.29
806,2016,NUTS,2016,DE722,3,8.42
807,2016,NUTS,2016,DE944,3,8.42
808,2016,NUTS,2016,DE94F,3,8.42
809,2016,NUTS,2016,DEA11,3,5.61
810,2016,NUTS,2016,DEA12,3,8.42
811,2016,NUTS,2016,DEA13,3,4.21
812,2016,NUTS,2016,DEA1A,3,0.94
813,2016,NUTS,2016,DEA22,3,0.3
814,2016,NUTS,2016,DEA23,3,1.05
815,2016,NUTS,2016,DEA2A,3,8.42
816,2016,NUTS,2016,DEA2D,3,2.1
817,2016,NUTS,2016,DEA52,3,1.68
818,2016,NUTS,2016,DEA58,3,8.42
819,2016,NUTS,2016,DEB34,3,4.21
820,2016,NUTS,2016,DEB3J,3,1.4
821,2016,NUTS,2016,DED21,3,4.21
822,2016,NUTS,2016,DED2F,3,8.42
823,2016,NUTS,2016,DED43,3,8.42
824,2016,NUTS,2016,DED45,3,8.42
825,2016,NUTS,2016,DEE03,3,8.42
826,2016,NUTS,2016,DEE0B,3,8.42
827,2016,NUTS,2016,DEG0F,3,2.81
828,2016,NUTS,2016,DK011,3,0.18
829,2016,NUTS,2016,DK012,3,2.59
830,2016,NUTS,2016,DK042,3,1.98
831,2016,NUTS,2016,DK050,3,0.56
832,2016,NUTS,2016,EE001,3,2.81
833,2016,NUTS,2016,ES213,3,0.4
834,2016,NUTS,2016,ES220,3,8.42
835,2016,NUTS,2016,ES243,3,1.4
836,2016,NUTS,2016,ES300,3,0.96
837,2016,NUTS,2016,ES412,3,8.42
838,2016,NUTS,2016,ES511,3,0.55
839,2016,NUTS,2016,ES514,3,2.1
840,2016,NUTS,2016,ES523,3,0.77
841,2016,NUTS,2016,FI193,3,4.21
842,2016,NUTS,2016,FI196,3,8.42
843,2016,NUTS,2016,FI197,3,1.68
844,2016,NUTS,2016,FI1B1,3,1.8
845,2016,NUTS,2016,FI1C1,3,2.1
846,2016,NUTS,2016,FI1C3,3,8.42
847,2016,NUTS,2016,FI1D1,3,8.42
848,2016,NUTS,2016,FI1D9,3,6.73
849,2016,NUTS,2016,FR101,3,0.17
850,2016,NUTS,2016,FR103,3,5.05
851,2016,NUTS,2016,FR104,3,2.81
852,2016,NUTS,2016,FR105,3,0.84
853,2016,NUTS,2016,FR107,3,4.21
854,2016,NUTS,2016,FRB04,3,8.42
855,2016,NUTS,2016,FRF23,3,8.42
856,2016,NUTS,2016,FRG01,3,2.1
857,2016,NUTS,2016,FRH03,3,2.1
858,2016,NUTS,2016,FRJ13,3,2.1
859,2016,NUTS,2016,FRJ23,3,1.4
860,2016,NUTS,2016,FRK14,3,4.21
861,2016,NUTS,2016,FRK21,3,8.42
862,2016,NUTS,2016,FRK24,3,6.01
863,2016,NUTS,2016,FRK26,3,0.38
864,2016,NUTS,2016,HU110,3,0.29
865,2016,NUTS,2016,IE061,3,0.31
866,2016,NUTS,2016,ITC11,3,1.51
867,2016,NUTS,2016,ITC12,3,4.21
868,2016,NUTS,2016,ITC16,3,8.42
869,2016,NUTS,2016,ITC33,3,1.2
870,2016,NUTS,2016,ITC41,3,8.42
871,2016,NUTS,2016,ITC46,3,4.21
872,2016,NUTS,2016,ITC47,3,3.37
873,2016,NUTS,2016,ITC48,3,3.83
874,2016,NUTS,2016,ITC4C,3,0.74
875,2016,NUTS,2016,ITC4D,3,2.81
876,2016,NUTS,2016,ITF33,3,1.2
877,2016,NUTS,2016,ITH10,3,2.81
878,2016,NUTS,2016,ITH20,3,0.6
879,2016,NUTS,2016,ITH32,3,8.42
880,2016,NUTS,2016,ITH34,3,8.42
881,2016,NUTS,2016,ITH36,3,0.94
882,2016,NUTS,2016,ITH42,3,4.21
883,2016,NUTS,2016,ITH53,3,4.21
884,2016,NUTS,2016,ITH54,3,1.68
885,2016,NUTS,2016,ITH55,3,1.2
886,2016,NUTS,2016,ITH59,3,4.21
887,2016,NUTS,2016,ITI14,3,1.2
888,2016,NUTS,2016,ITI22,3,8.42
889,2016,NUTS,2016,ITI32,3,4.21
890,2016,NUTS,2016,ITI43,3,0.42
891,2016,NUTS,2016,ITI45,3,8.42
892,2016,NUTS,2016,LU000,3,0.56
893,2016,NUTS,2016,MT001,3,1.2
894,2016,NUTS,2016,NL226,3,1.62
895,2016,NUTS,2016,NL310,3,0.18
896,2016,NUTS,2016,NL328,3,4.21
897,2016,NUTS,2016,NL329,3,0.36
898,2016,NUTS,2016,NL332,3,0.65
899,2016,NUTS,2016,NL333,3,0.77
900,2016,NUTS,2016,NL337,3,0.37
901,2016,NUTS,2016,NL411,3,6.31
902,2016,NUTS,2016,NL412,3,1.4
903,2016,NUTS,2016,NL414,3,2.49
904,2016,NUTS,2016,NL423,3,2.22
905,2016,NUTS,2016,PL213,3,1.68
906,2016,NUTS,2016,PL22A,3,4.21
907,2016,NUTS,2016,PL424,3,8.42
908,2016,NUTS,2016,PL514,3,2.1
909,2016,NUTS,2016,PL517,3,8.42
910,2016,NUTS,2016,PL911,3,0.38
911,2016,NUTS,2016,PT11A,3,1.4
912,2016,NUTS,2016,PT16D,3,2.1
913,2016,NUTS,2016,PT16E,3,2.81
914,2016,NUTS,2016,PT170,3,0.64
915,2016,NUTS,2016,RO322,3,2.81
916,2016,NUTS,2016,SE110,3,0.28
917,2016,NUTS,2016,SE121,3,1.33
918,2016,NUTS,2016,SE123,3,1.68
919,2016,NUTS,2016,SE221,3,4.21
920,2016,NUTS,2016,SE224,3,1.26
921,2016,NUTS,2016,SE232,3,1.94
922,2016,NUTS,2016,SE313,3,8.42
923,2016,NUTS,2016,SI034,3,6.31
924,2016,NUTS,2016,SI041,3,0.67
925,2016,NUTS,2016,SK010,3,0.42
926,2016,NUTS,2016,UKD33,3,1.87
927,2016,NUTS,2016,UKE12,3,8.42
928,2016,NUTS,2016,UKE42,3,0.84
929,2016,NUTS,2016,UKE44,3,5.61
930,2016,NUTS,2016,UKF22,3,8.42
931,2016,NUTS,2016,UKG13,3,4.21
932,2016,NUTS,2016,UKG31,3,2.4
933,2016,NUTS,2016,UKH14,3,4.21
934,2016,NUTS,2016,UKH25,3,5.61
935,2016,NUTS,2016,UKI31,3,0.33
936,2016,NUTS,2016,UKI43,3,2.81
937,2016,NUTS,2016,UKI44,3,1.68
938,2016,NUTS,2016,UKI45,3,8.42
939,2016,NUTS,2016,UKI74,3,2.81
940,2016,NUTS,2016,UKJ26,3,8.42
941,2016,NUTS,2016,UKL17,3,8.42
942,2016,NUTS,2016,UKM75,3,1.87
943,2016,NUTS,2016,UKM82,3,0.56
944,2016,NUTS,2016,UKN12,3,2.1
945,2017,NUTS,2016,AT,0,1.43
946,2017,NUTS,2016,BE,0,0.75
947,2017,NUTS,2016,BG,0,2.44
948,2017,NUTS,2016,CY,0,0.91
949,2017,NUTS,2016,CZ,0,0.4
950,2017,NUTS,2016,DE,0,1.36
951,2017,NUTS,2016,DK,0,1.07
952,2017,NUTS,2016,EE,0,0.49
953,2017,NUTS,2016,ES,0,0.69
954,2017,NUTS,2016,FI,0,1.83
955,2017,NUTS,2016,FR,0,0.9
956,2017,NUTS,2016,HR,0,0.61
957,2017,NUTS,2016,HU,0,0.16
958,2017,NUTS,2016,IE,0,0.64
959,2017,NUTS,2016,IT,0,1.31
960,2017,NUTS,2016,LT,0,0.49
961,2017,NUTS,2016,LU,0,1.1
962,2017,NUTS,2016,LV,0,0.52
963,2017,NUTS,2016,NL,0,0.69
964,2017,NUTS,2016,PL,0,0.84
965,2017,NUTS,2016,PT,0,0.74
966,2017,NUTS,2016,SE,0,1.03
967,2017,NUTS,2016,SI,0,2.55
968,2017,NUTS,2016,SK,0,0.33
969,2017,NUTS,2016,UK,0,0.67
970,2017,NUTS,2016,AT1,1,1.43
971,2017,NUTS,2016,AT2,1,1.42
972,2017,NUTS,2016,AT3,1,1.46
973,2017,NUTS,2016,BE1,1,0.6
974,2017,NUTS,2016,BE2,1,0.91
975,2017,NUTS,2016,BE3,1,0.91
976,2017,NUTS,2016,BG4,1,2.93
977,2017,NUTS,2016,CY0,1,0.91
978,2017,NUTS,2016,CZ0,1,0.4
979,2017,NUTS,2016,DE1,1,1.38
980,2017,NUTS,2016,DE2,1,1.87
981,2017,NUTS,2016,DE3,1,1.24
982,2017,NUTS,2016,DE4,1,1.22
983,2017,NUTS,2016,DE5,1,1.05
984,2017,NUTS,2016,DE7,1,1.14
985,2017,NUTS,2016,DE9,1,0.99
986,2017,NUTS,2016,DEA,1,1.68
987,2017,NUTS,2016,DEB,1,0.61
988,2017,NUTS,2016,DEC,1,0.67
989,2017,NUTS,2016,DED,1,1.08
990,2017,NUTS,2016,DEG,1,7.32
991,2017,NUTS,2016,DK0,1,1.07
992,2017,NUTS,2016,EE0,1,0.49
993,2017,NUTS,2016,ES2,1,1.33
994,2017,NUTS,2016,ES3,1,0.44
995,2017,NUTS,2016,ES5,1,0.72
996,2017,NUTS,2016,ES6,1,3.14
997,2017,NUTS,2016,FI1,1,1.83
998,2017,NUTS,2016,FR1,1,0.37
999,2017,NUTS,2016,FRD,1,3.66
1000,2017,NUTS,2016,FRE,1,0.91
1001,2017,NUTS,2016,FRF,1,1.83
1002,2017,NUTS,2016,FRH,1,1.46
1003,2017,NUTS,2016,FRI,1,3.33
1004,2017,NUTS,2016,FRK,1,2.64
1005,2017,NUTS,2016,FRL,1,1.37
1006,2017,NUTS,2016,HR0,1,0.61
1007,2017,NUTS,2016,HU1,1,0.22
1008,2017,NUTS,2016,IE0,1,0.64
1009,2017,NUTS,2016,ITC,1,2.17
1010,2017,NUTS,2016,ITF,1,0.91
1011,2017,NUTS,2016,ITG,1,0.91
1012,2017,NUTS,2016,ITH,1,1.28
1013,2017,NUTS,2016,ITI,1,0.71
1014,2017,NUTS,2016,LT0,1,0.49
1015,2017,NUTS,2016,LU0,1,1.1
1016,2017,NUTS,2016,LV0,1,0.52
1017,2017,NUTS,2016,NL1,1,0.59
1018,2017,NUTS,2016,NL2,1,1.1
1019,2017,NUTS,2016,NL3,1,0.56
1020,2017,NUTS,2016,NL4,1,0.97
1021,2017,NUTS,2016,PL2,1,1.33
1022,2017,NUTS,2016,PL5,1,1.83
1023,2017,NUTS,2016,PL6,1,7.32
1024,2017,NUTS,2016,PL9,1,0.56
1025,2017,NUTS,2016,PT1,1,0.76
1026,2017,NUTS,2016,SE1,1,0.77
1027,2017,NUTS,2016,SE2,1,1.22
1028,2017,NUTS,2016,SE3,1,2.44
1029,2017,NUTS,2016,SI0,1,2.55
1030,2017,NUTS,2016,SK0,1,0.33
1031,2017,NUTS,2016,UKE,1,1.46
1032,2017,NUTS,2016,UKF,1,1.05
1033,2017,NUTS,2016,UKG,1,2.03
1034,2017,NUTS,2016,UKH,1,0.67
1035,2017,NUTS,2016,UKI,1,0.54
1036,2017,NUTS,2016,UKJ,1,0.17
1037,2017,NUTS,2016,UKK,1,0.81
1038,2017,NUTS,2016,UKL,1,2.74
1039,2017,NUTS,2016,UKN,1,1.05
1040,2017,NUTS,2016,AT12,2,2.2
1041,2017,NUTS,2016,AT13,2,1.32
1042,2017,NUTS,2016,AT22,2,1.46
1043,2017,NUTS,2016,AT31,2,1.22
1044,2017,NUTS,2016,AT33,2,2.09
1045,2017,NUTS,2016,AT34,2,7.32
1046,2017,NUTS,2016,BE10,2,0.6
1047,2017,NUTS,2016,BE21,2,0.54
1048,2017,NUTS,2016,BE23,2,0.84
1049,2017,NUTS,2016,BE24,2,1.24
1050,2017,NUTS,2016,BE32,2,7.32
1051,2017,NUTS,2016,BE35,2,3.66
1052,2017,NUTS,2016,BG41,2,2.93
1053,2017,NUTS,2016,CY00,2,0.91
1054,2017,NUTS,2016,CZ05,2,7.32
1055,2017,NUTS,2016,CZ08,2,1.46
1056,2017,NUTS,2016,DE11,2,1.31
1057,2017,NUTS,2016,DE12,2,1.14
1058,2017,NUTS,2016,DE13,2,1.93
1059,2017,NUTS,2016,DE14,2,1.63
1060,2017,NUTS,2016,DE21,2,1.74
1061,2017,NUTS,2016,DE23,2,2.93
1062,2017,NUTS,2016,DE24,2,3.66
1063,2017,NUTS,2016,DE25,2,3.66
1064,2017,NUTS,2016,DE30,2,1.24
1065,2017,NUTS,2016,DE40,2,1.22
1066,2017,NUTS,2016,DE50,2,1.05
1067,2017,NUTS,2016,DE71,2,1.14
1068,2017,NUTS,2016,DE72,2,0.81
1069,2017,NUTS,2016,DE73,2,1.83
1070,2017,NUTS,2016,DE91,2,0.41
1071,2017,NUTS,2016,DE92,2,0.56
1072,2017,NUTS,2016,DE93,2,4.88
1073,2017,NUTS,2016,DE94,2,2.44
1074,2017,NUTS,2016,DEA1,2,3.33
1075,2017,NUTS,2016,DEA2,2,1.1
1076,2017,NUTS,2016,DEA4,2,2.44
1077,2017,NUTS,2016,DEA5,2,3.66
1078,2017,NUTS,2016,DEB1,2,3.66
1079,2017,NUTS,2016,DEC0,2,0.67
1080,2017,NUTS,2016,DED2,2,1.16
1081,2017,NUTS,2016,DED5,2,1.22
1082,2017,NUTS,2016,DEG0,2,7.32
1083,2017,NUTS,2016,DK01,2,1.36
1084,2017,NUTS,2016,DK02,2,2.44
1085,2017,NUTS,2016,DK04,2,0.46
1086,2017,NUTS,2016,DK05,2,1.83
1087,2017,NUTS,2016,EE00,2,0.49
1088,2017,NUTS,2016,ES21,2,3.05
1089,2017,NUTS,2016,ES24,2,0.81
1090,2017,NUTS,2016,ES30,2,0.44
1091,2017,NUTS,2016,ES51,2,0.6
1092,2017,NUTS,2016,ES52,2,1.05
1093,2017,NUTS,2016,ES61,2,2.93
1094,2017,NUTS,2016,ES62,2,3.66
1095,2017,NUTS,2016,FI19,2,2.93
1096,2017,NUTS,2016,FI1B,2,1.38
1097,2017,NUTS,2016,FI1C,2,3.14
1098,2017,NUTS,2016,FR10,2,0.37
1099,2017,NUTS,2016,FRD1,2,3.66
1100,2017,NUTS,2016,FRD2,2,3.66
1101,2017,NUTS,2016,FRE1,2,1.05
1102,2017,NUTS,2016,FRF1,2,1.83
1103,2017,NUTS,2016,FRH0,2,1.46
1104,2017,NUTS,2016,FRI1,2,1.83
1105,2017,NUTS,2016,FRI2,2,7.32
1106,2017,NUTS,2016,FRI3,2,7.32
1107,2017,NUTS,2016,FRK2,2,2.64
1108,2017,NUTS,2016,FRL0,2,1.37
1109,2017,NUTS,2016,HR04,2,0.67
1110,2017,NUTS,2016,HU11,2,0.25
1111,2017,NUTS,2016,IE05,2,1.05
1112,2017,NUTS,2016,IE06,2,0.71
1113,2017,NUTS,2016,ITC1,2,4.07
1114,2017,NUTS,2016,ITC4,2,1.48
1115,2017,NUTS,2016,ITF4,2,1.05
1116,2017,NUTS,2016,ITF5,2,4.88
1117,2017,NUTS,2016,ITG1,2,1.83
1118,2017,NUTS,2016,ITH1,2,1.46
1119,2017,NUTS,2016,ITH2,2,1.22
1120,2017,NUTS,2016,ITH3,2,1.05
1121,2017,NUTS,2016,ITH4,2,2.44
1122,2017,NUTS,2016,ITH5,2,1.27
1123,2017,NUTS,2016,ITI1,2,1.07
1124,2017,NUTS,2016,ITI2,2,2.44
1125,2017,NUTS,2016,ITI3,2,2.93
1126,2017,NUTS,2016,ITI4,2,0.41
1127,2017,NUTS,2016,LT01,2,0.61
1128,2017,NUTS,2016,LU00,2,1.1
1129,2017,NUTS,2016,LV00,2,0.52
1130,2017,NUTS,2016,NL12,2,2.44
1131,2017,NUTS,2016,NL13,2,3.66
1132,2017,NUTS,2016,NL21,2,2.09
1133,2017,NUTS,2016,NL22,2,0.59
1134,2017,NUTS,2016,NL23,2,3.66
1135,2017,NUTS,2016,NL31,2,0.69
1136,2017,NUTS,2016,NL32,2,0.32
1137,2017,NUTS,2016,NL33,2,0.57
1138,2017,NUTS,2016,NL34,2,7.32
1139,2017,NUTS,2016,NL41,2,1.16
1140,2017,NUTS,2016,NL42,2,0.49
1141,2017,NUTS,2016,PL21,2,1.46
1142,2017,NUTS,2016,PL51,2,1.83
1143,2017,NUTS,2016,PL63,2,7.32
1144,2017,NUTS,2016,PL91,2,0.56
1145,2017,NUTS,2016,PT11,2,1.46
1146,2017,NUTS,2016,PT16,2,1.05
1147,2017,NUTS,2016,PT17,2,0.24
1148,2017,NUTS,2016,SE11,2,0.54
1149,2017,NUTS,2016,SE12,2,1.36
1150,2017,NUTS,2016,SE22,2,1.72
1151,2017,NUTS,2016,SE23,2,0.95
1152,2017,NUTS,2016,SE33,2,3.25
1153,2017,NUTS,2016,SI03,2,6.27
1154,2017,NUTS,2016,SI04,2,1.83
1155,2017,NUTS,2016,SK01,2,0.41
1156,2017,NUTS,2016,UKE3,2,7.32
1157,2017,NUTS,2016,UKE4,2,1.22
1158,2017,NUTS,2016,UKF2,2,1.83
1159,2017,NUTS,2016,UKG3,2,2.44
1160,2017,NUTS,2016,UKH2,2,3.66
1161,2017,NUTS,2016,UKI3,2,0.22
1162,2017,NUTS,2016,UKI4,2,1.22
1163,2017,NUTS,2016,UKI7,2,1.83
1164,2017,NUTS,2016,UKJ3,2,0.56
1165,2017,NUTS,2016,UKK4,2,2.44
1166,2017,NUTS,2016,UKL1,2,2.44
1167,2017,NUTS,2016,UKL2,2,2.93
1168,2017,NUTS,2016,UKN0,2,1.05
1169,2017,NUTS,2016,AT121,3,7.32
1170,2017,NUTS,2016,AT122,3,4.88
1171,2017,NUTS,2016,AT130,3,1.32
1172,2017,NUTS,2016,AT221,3,1.17
1173,2017,NUTS,2016,AT223,3,3.66
1174,2017,NUTS,2016,AT224,3,3.66
1175,2017,NUTS,2016,AT315,3,3.66
1176,2017,NUTS,2016,AT332,3,1.22
1177,2017,NUTS,2016,AT335,3,7.32
1178,2017,NUTS,2016,AT342,3,7.32
1179,2017,NUTS,2016,BE100,3,0.6
1180,2017,NUTS,2016,BE213,3,1.13
1181,2017,NUTS,2016,BE234,3,0.84
1182,2017,NUTS,2016,BE241,3,2.0
1183,2017,NUTS,2016,BE242,3,1.05
1184,2017,NUTS,2016,BE323,3,7.32
1185,2017,NUTS,2016,BE352,3,3.66
1186,2017,NUTS,2016,BG411,3,2.93
