year,region_type,region_year_spec,region_id,region_level,biotech_fund_amount
2020,NUTS,2016,FRK2,2,5206178.88
2020,NUTS,2016,FRK26,3,5206178.88
2020,NUTS,2016,FRL,1,3104050.0
2020,NUTS,2016,FRL0,2,3104050.0
2020,NUTS,2016,FRL03,3,367650.0
2020,NUTS,2016,FRL04,3,2736400.0
2020,NUTS,2016,FRM,1,197720.0
2020,NUTS,2016,FRM0,2,197720.0
2020,NUTS,2016,FRM02,3,197720.0
2020,NUTS,2016,HR,0,222027.5
2020,NUTS,2016,HR0,1,222027.5
2020,NUTS,2016,HR04,2,222027.5
2020,NUTS,2016,HR041,3,122652.5
2020,NUTS,2016,HR042,3,99375.0
2020,NUTS,2016,HU,0,1971017.5
2020,NUTS,2016,HU1,1,1167677.5
2020,NUTS,2016,HU11,2,1167677.5
2020,NUTS,2016,HU110,3,1167677.5
2020,NUTS,2016,HU3,1,803340.0
2020,NUTS,2016,HU33,2,803340.0
2020,NUTS,2016,HU333,3,803340.0
2020,NUTS,2016,IE,0,5366537.28
2020,NUTS,2016,IE0,1,5366537.28
2020,NUTS,2016,IE04,2,312800.0
2020,NUTS,2016,IE042,3,312800.0
2020,NUTS,2016,IE05,2,72500.0
2020,NUTS,2016,IE053,3,72500.0
2020,NUTS,2016,IE06,2,4981237.28
2020,NUTS,2016,IE061,3,4981237.28
2020,NUTS,2016,IT,0,38206716.94
2020,NUTS,2016,ITC,1,13384059.96
2020,NUTS,2016,ITC1,2,388531.25
2020,NUTS,2016,ITC11,3,388531.25
2020,NUTS,2016,ITC3,2,1496250.0
2020,NUTS,2016,ITC33,3,1496250.0
2020,NUTS,2016,ITC4,2,11499278.71
2020,NUTS,2016,ITC48,3,1878250.0
2020,NUTS,2016,ITC49,3,452855.0
2020,NUTS,2016,ITC4C,3,9168173.71
2020,NUTS,2016,ITF,1,2599926.68
2020,NUTS,2016,ITF3,2,2283917.0
2020,NUTS,2016,ITF33,3,2283917.0
2020,NUTS,2016,ITF4,2,261499.68
2020,NUTS,2016,ITF45,3,261499.68
2020,NUTS,2016,ITF5,2,54510.0
2020,NUTS,2016,ITF51,3,54510.0
2020,NUTS,2016,ITH,1,12582704.91
2020,NUTS,2016,ITH2,2,257500.0
2020,NUTS,2016,ITH20,3,257500.0
2020,NUTS,2016,ITH3,2,6898592.75
2020,NUTS,2016,ITH31,3,3191270.93
2020,NUTS,2016,ITH36,3,3707321.82
2020,NUTS,2016,ITH5,2,5426612.16
2020,NUTS,2016,ITH52,3,714893.75
2020,NUTS,2016,ITH54,3,12500.0
2020,NUTS,2016,ITH55,3,4376032.63
2020,NUTS,2016,ITH56,3,323185.78
2020,NUTS,2016,ITI,1,9640025.39
2020,NUTS,2016,ITI1,2,3479029.4
2020,NUTS,2016,ITI14,3,2105677.54
2020,NUTS,2016,ITI17,3,362000.0
2020,NUTS,2016,ITI19,3,1011351.86
2020,NUTS,2016,ITI2,2,472450.0
2020,NUTS,2016,ITI21,3,472450.0
2020,NUTS,2016,ITI4,2,5688545.99
2020,NUTS,2016,ITI43,3,5688545.99
2020,NUTS,2016,LT,0,130150.0
2020,NUTS,2016,LT0,1,130150.0
2020,NUTS,2016,LT01,2,25250.0
2020,NUTS,2016,LT011,3,25250.0
2020,NUTS,2016,LT02,2,104900.0
2020,NUTS,2016,LT022,3,104900.0
2020,NUTS,2016,LU,0,5958880.13
2020,NUTS,2016,LU0,1,5958880.13
2020,NUTS,2016,LU00,2,5958880.13
2020,NUTS,2016,LU000,3,5958880.13
2020,NUTS,2016,LV,0,780090.0
2020,NUTS,2016,LV0,1,780090.0
2020,NUTS,2016,LV00,2,780090.0
2020,NUTS,2016,LV006,3,780090.0
2020,NUTS,2016,NL,0,83453082.59
2020,NUTS,2016,NL1,1,3469396.13
2020,NUTS,2016,NL11,2,3469396.13
2020,NUTS,2016,NL113,3,3469396.13
2020,NUTS,2016,NL2,1,14341083.4
2020,NUTS,2016,NL21,2,716769.88
2020,NUTS,2016,NL213,3,716769.88
2020,NUTS,2016,NL22,2,13624313.52
2020,NUTS,2016,NL221,3,1792957.88
2020,NUTS,2016,NL224,3,1058653.62
2020,NUTS,2016,NL226,3,10772702.02
2020,NUTS,2016,NL3,1,61963968.74
2020,NUTS,2016,NL31,2,30432221.88
2020,NUTS,2016,NL310,3,30432221.88
2020,NUTS,2016,NL32,2,17899540.28
2020,NUTS,2016,NL323,3,794312.5
2020,NUTS,2016,NL324,3,72302.75
2020,NUTS,2016,NL329,3,17032925.03
2020,NUTS,2016,NL33,2,13632206.58
2020,NUTS,2016,NL332,3,742251.88
2020,NUTS,2016,NL333,3,2336113.73
2020,NUTS,2016,NL337,3,5591629.99
2020,NUTS,2016,NL33C,3,4962210.98
2020,NUTS,2016,NL4,1,3678634.32
2020,NUTS,2016,NL41,2,1612479.52
2020,NUTS,2016,NL413,3,400000.0
2020,NUTS,2016,NL414,3,1212479.52
2020,NUTS,2016,NL42,2,2066154.8
2020,NUTS,2016,NL423,3,2066154.8
2020,NUTS,2016,PL,0,986644.7
2020,NUTS,2016,PL7,1,269125.0
2020,NUTS,2016,PL71,2,269125.0
2020,NUTS,2016,PL711,3,269125.0
2020,NUTS,2016,PL9,1,717519.7
2020,NUTS,2016,PL91,2,717519.7
2020,NUTS,2016,PL911,3,717519.7
2020,NUTS,2016,PT,0,2044572.25
2020,NUTS,2016,PT1,1,2044572.25
2020,NUTS,2016,PT11,2,569437.5
2020,NUTS,2016,PT112,3,319625.0
2020,NUTS,2016,PT11A,3,249812.5
2020,NUTS,2016,PT16,2,150000.0
2020,NUTS,2016,PT16D,3,150000.0
2020,NUTS,2016,PT17,2,1325134.75
2020,NUTS,2016,PT170,3,1325134.75
2020,NUTS,2016,RO,0,159656.25
2020,NUTS,2016,RO2,1,110593.75
2020,NUTS,2016,RO21,2,110593.75
2020,NUTS,2016,RO213,3,110593.75
2020,NUTS,2016,RO3,1,49062.5
2020,NUTS,2016,RO32,2,49062.5
2020,NUTS,2016,RO321,3,49062.5
2020,NUTS,2016,SE,0,23498505.63
2020,NUTS,2016,SE1,1,17466400.47
2020,NUTS,2016,SE11,2,14151705.84
2020,NUTS,2016,SE110,3,14151705.84
2020,NUTS,2016,SE12,2,3314694.63
2020,NUTS,2016,SE121,3,2394649.63
2020,NUTS,2016,SE123,3,920045.0
2020,NUTS,2016,SE2,1,6032105.16
2020,NUTS,2016,SE22,2,5768579.42
2020,NUTS,2016,SE224,3,5768579.42
2020,NUTS,2016,SE23,2,263525.74
2020,NUTS,2016,SE232,3,263525.74
2020,NUTS,2016,SI,0,2961515.32
2020,NUTS,2016,SI0,1,2961515.32
2020,NUTS,2016,SI04,2,2961515.32
2020,NUTS,2016,SI041,3,2961515.32
2020,NUTS,2016,SK,0,344156.25
2020,NUTS,2016,SK0,1,344156.25
2020,NUTS,2016,SK01,2,35218.75
2020,NUTS,2016,SK010,3,35218.75
2020,NUTS,2016,SK02,2,204062.5
2020,NUTS,2016,SK021,3,204062.5
2020,NUTS,2016,SK03,2,87750.0
2020,NUTS,2016,SK032,3,87750.0
2020,NUTS,2016,SK04,2,17125.0
2020,NUTS,2016,SK042,3,17125.0
2020,NUTS,2016,UK,0,15384774.73
2020,NUTS,2016,UKD,1,949637.5
2020,NUTS,2016,UKD7,2,949637.5
2020,NUTS,2016,UKD72,3,949637.5
2020,NUTS,2016,UKE,1,912466.95
2020,NUTS,2016,UKE3,2,511937.5
2020,NUTS,2016,UKE32,3,511937.5
2020,NUTS,2016,UKE4,2,400529.45
2020,NUTS,2016,UKE42,3,400529.45
2020,NUTS,2016,UKF,1,1515862.8
2020,NUTS,2016,UKF1,2,1212690.24
2020,NUTS,2016,UKF14,3,1212690.24
2020,NUTS,2016,UKF3,2,303172.56
2020,NUTS,2016,UKF30,3,303172.56
2020,NUTS,2016,UKG,1,774934.26
2020,NUTS,2016,UKG3,2,774934.26
2020,NUTS,2016,UKG31,3,224933.76
2020,NUTS,2016,UKG33,3,550000.5
2020,NUTS,2016,UKI,1,7975791.85
2020,NUTS,2016,UKI3,2,7793216.85
2020,NUTS,2016,UKI31,3,5129972.58
2020,NUTS,2016,UKI32,3,2663244.27
2020,NUTS,2016,UKI4,2,104500.0
2020,NUTS,2016,UKI42,3,104500.0
2020,NUTS,2016,UKI7,2,78075.0
2020,NUTS,2016,UKI75,3,78075.0
2020,NUTS,2016,UKJ,1,1009310.0
2020,NUTS,2016,UKJ1,2,393600.0
2020,NUTS,2016,UKJ12,3,393600.0
2020,NUTS,2016,UKJ3,2,615710.0
2020,NUTS,2016,UKJ32,3,615710.0
2020,NUTS,2016,UKL,1,1439176.25
2020,NUTS,2016,UKL1,2,548763.75
2020,NUTS,2016,UKL18,3,548763.75
2020,NUTS,2016,UKL2,2,890412.5
2020,NUTS,2016,UKL22,3,890412.5
2020,NUTS,2016,UKM,1,807595.12
2020,NUTS,2016,UKM7,2,201250.0
2020,NUTS,2016,UKM75,3,201250.0
2020,NUTS,2016,UKM8,2,606345.12
2020,NUTS,2016,UKM82,3,606345.12
2021,NUTS,2021,AT,0,6508646.59
2021,NUTS,2021,AT1,1,5024256.59
2021,NUTS,2021,AT13,2,5024256.59
2021,NUTS,2021,AT130,3,5024256.59
2021,NUTS,2021,AT2,1,541537.5
2021,NUTS,2021,AT22,2,541537.5
2021,NUTS,2021,AT221,3,541537.5
2021,NUTS,2021,AT3,1,942852.5
2021,NUTS,2021,AT31,2,191562.5
2021,NUTS,2021,AT312,3,191562.5
2021,NUTS,2021,AT33,2,751290.0
2021,NUTS,2021,AT332,3,751290.0
2021,NUTS,2021,BE,0,22859085.76
2021,NUTS,2021,BE1,1,2919418.64
2021,NUTS,2021,BE10,2,2919418.64
2021,NUTS,2021,BE100,3,2919418.64
2021,NUTS,2021,BE2,1,16722346.25
2021,NUTS,2021,BE21,2,9799633.75
2021,NUTS,2021,BE211,3,4705232.5
2021,NUTS,2021,BE212,3,5094401.25
2021,NUTS,2021,BE22,2,698620.0
2021,NUTS,2021,BE223,3,476000.0
2021,NUTS,2021,BE224,3,222620.0
2021,NUTS,2021,BE23,2,1295402.5
2021,NUTS,2021,BE234,3,1295402.5
2021,NUTS,2021,BE24,2,4928690.0
2021,NUTS,2021,BE241,3,692935.0
2021,NUTS,2021,BE242,3,4235755.0
2021,NUTS,2021,BE3,1,3217320.87
2021,NUTS,2021,BE31,2,906270.37
2021,NUTS,2021,BE310,3,906270.37
2021,NUTS,2021,BE33,2,2311050.5
2021,NUTS,2021,BE332,3,2311050.5
2021,NUTS,2021,CY,0,235836.72
2021,NUTS,2021,CY0,1,235836.72
2021,NUTS,2021,CY00,2,235836.72
2021,NUTS,2021,CY000,3,235836.72
2021,NUTS,2021,CZ,0,1045795.76
2021,NUTS,2021,CZ0,1,1045795.76
2021,NUTS,2021,CZ01,2,234871.56
2021,NUTS,2021,CZ010,3,234871.56
2021,NUTS,2021,CZ02,2,576052.64
2021,NUTS,2021,CZ020,3,576052.64
2021,NUTS,2021,CZ03,2,234871.56
2021,NUTS,2021,CZ031,3,234871.56
2021,NUTS,2021,DE,0,49048917.85
2021,NUTS,2021,DE1,1,10260939.94
2021,NUTS,2021,DE12,2,7897583.14
2021,NUTS,2021,DE125,3,7897583.14
2021,NUTS,2021,DE14,2,2363356.8
2021,NUTS,2021,DE144,3,1857780.0
2021,NUTS,2021,DE146,3,505576.8
2021,NUTS,2021,DE2,1,5996686.45
2021,NUTS,2021,DE21,2,2101380.2
2021,NUTS,2021,DE212,3,1747630.2
2021,NUTS,2021,DE21N,3,353750.0
2021,NUTS,2021,DE23,2,1046561.25
2021,NUTS,2021,DE232,3,1046561.25
2021,NUTS,2021,DE25,2,2000000.0
2021,NUTS,2021,DE252,3,2000000.0
2021,NUTS,2021,DE26,2,848745.0
2021,NUTS,2021,DE263,3,848745.0
2021,NUTS,2021,DE3,1,8658736.9
2021,NUTS,2021,DE30,2,8658736.9
2021,NUTS,2021,DE300,3,8658736.9
2021,NUTS,2021,DE4,1,791464.65
2021,NUTS,2021,DE40,2,791464.65
2021,NUTS,2021,DE404,3,791464.65
2021,NUTS,2021,DE6,1,2051830.0
2021,NUTS,2021,DE60,2,2051830.0
2021,NUTS,2021,DE600,3,2051830.0
2021,NUTS,2021,DE7,1,1780826.8
2021,NUTS,2021,DE71,2,1002076.8
2021,NUTS,2021,DE712,3,270288.4
2021,NUTS,2021,DE71C,3,731788.4
2021,NUTS,2021,DE72,2,778750.0
2021,NUTS,2021,DE724,3,778750.0
2021,NUTS,2021,DE9,1,5727540.4
2021,NUTS,2021,DE91,2,5727540.4
2021,NUTS,2021,DE911,3,3252511.4
2021,NUTS,2021,DE91C,3,2475029.0
2021,NUTS,2021,DEA,1,6921623.26
2021,NUTS,2021,DEA2,2,6921623.26
2021,NUTS,2021,DEA22,3,4733209.46
2021,NUTS,2021,DEA23,3,252788.4
2021,NUTS,2021,DEA2B,3,530288.4
2021,NUTS,2021,DEA2C,3,1372837.0
2021,NUTS,2021,DEA2D,3,32500.0
2021,NUTS,2021,DEB,1,360568.9
2021,NUTS,2021,DEB3,2,360568.9
2021,NUTS,2021,DEB35,3,104475.0
2021,NUTS,2021,DEB3J,3,256093.9
2021,NUTS,2021,DEC,1,2994825.4
2021,NUTS,2021,DEC0,2,2994825.4
2021,NUTS,2021,DEC01,3,2742037.0
2021,NUTS,2021,DEC04,3,252788.4
2021,NUTS,2021,DED,1,722268.75
2021,NUTS,2021,DED2,2,722268.75
2021,NUTS,2021,DED21,3,722268.75
2021,NUTS,2021,DEF,1,2618800.0
2021,NUTS,2021,DEF0,2,2618800.0
2021,NUTS,2021,DEF02,3,2618800.0
2021,NUTS,2021,DEG,1,162806.4
2021,NUTS,2021,DEG0,2,162806.4
2021,NUTS,2021,DEG03,3,162806.4
2021,NUTS,2021,DK,0,5837515.0
2021,NUTS,2021,DK0,1,5837515.0
2021,NUTS,2021,DK01,2,5023786.75
2021,NUTS,2021,DK011,3,3749437.0
2021,NUTS,2021,DK012,3,297522.0
2021,NUTS,2021,DK013,3,976827.75
2021,NUTS,2021,DK04,2,813728.25
2021,NUTS,2021,DK042,3,813728.25
2021,NUTS,2021,EE,0,1587604.75
2021,NUTS,2021,EE0,1,1587604.75
2021,NUTS,2021,EE00,2,1587604.75
2021,NUTS,2021,EE008,3,1587604.75
2021,NUTS,2021,ES,0,11512120.19
2021,NUTS,2021,ES2,1,285581.25
2021,NUTS,2021,ES24,2,285581.25
2021,NUTS,2021,ES243,3,285581.25
2021,NUTS,2021,ES3,1,4423681.43
2021,NUTS,2021,ES30,2,4423681.43
2021,NUTS,2021,ES300,3,4423681.43
2021,NUTS,2021,ES5,1,4150357.51
2021,NUTS,2021,ES51,2,3297360.25
2021,NUTS,2021,ES511,3,3297360.25
2021,NUTS,2021,ES52,2,602092.38
2021,NUTS,2021,ES523,3,602092.38
2021,NUTS,2021,ES53,2,250904.88
2021,NUTS,2021,ES532,3,250904.88
2021,NUTS,2021,ES6,1,2652500.0
2021,NUTS,2021,ES61,2,2652500.0
2021,NUTS,2021,ES618,3,2652500.0
2021,NUTS,2021,FI,0,3940774.5
2021,NUTS,2021,FI1,1,3940774.5
2021,NUTS,2021,FI19,2,836265.0
2021,NUTS,2021,FI193,3,836265.0
2021,NUTS,2021,FI1B,2,2947634.5
2021,NUTS,2021,FI1B1,3,2947634.5
2021,NUTS,2021,FI1C,2,156875.0
2021,NUTS,2021,FI1C1,3,156875.0
2021,NUTS,2021,FR,0,35975363.74
2021,NUTS,2021,FR1,1,27471721.66
2021,NUTS,2021,FR10,2,27471721.66
2021,NUTS,2021,FR101,3,16899491.85
2021,NUTS,2021,FR105,3,10167641.23
2021,NUTS,2021,FR107,3,404588.58
2021,NUTS,2021,FRE,1,824406.12
2021,NUTS,2021,FRE1,2,824406.12
2021,NUTS,2021,FRE11,3,824406.12
2021,NUTS,2021,FRI,1,5258394.84
2021,NUTS,2021,FRI1,2,2757144.84
2021,NUTS,2021,FRI12,3,2757144.84
2021,NUTS,2021,FRI2,2,2501250.0
2021,NUTS,2021,FRI23,3,2501250.0
2021,NUTS,2021,FRJ,1,824406.12
2021,NUTS,2021,FRJ1,2,824406.12
2021,NUTS,2021,FRJ13,3,824406.12
2021,NUTS,2021,FRK,1,1307135.0
2021,NUTS,2021,FRK2,2,1307135.0
2021,NUTS,2021,FRK24,3,386760.0
2021,NUTS,2021,FRK26,3,920375.0
2021,NUTS,2021,FRL,1,289300.0
2021,NUTS,2021,FRL0,2,289300.0
2021,NUTS,2021,FRL04,3,289300.0
2021,NUTS,2021,HR,0,905338.76
2021,NUTS,2021,HR0,1,905338.76
2021,NUTS,2021,HR05,2,905338.76
2021,NUTS,2021,HR050,3,905338.76
2021,NUTS,2021,HU,0,2262667.97
2021,NUTS,2021,HU1,1,1705327.69
2021,NUTS,2021,HU11,2,1705327.69
2021,NUTS,2021,HU110,3,1705327.69
2021,NUTS,2021,HU3,1,557340.28
2021,NUTS,2021,HU33,2,557340.28
2021,NUTS,2021,HU333,3,557340.28
2021,NUTS,2021,IE,0,7412957.91
2021,NUTS,2021,IE0,1,7412957.91
2021,NUTS,2021,IE04,2,2332515.03
2021,NUTS,2021,IE042,3,2332515.03
2021,NUTS,2021,IE05,2,2471263.04
2021,NUTS,2021,IE053,3,2471263.04
2021,NUTS,2021,IE06,2,2609179.84
2021,NUTS,2021,IE061,3,2609179.84
2021,NUTS,2021,IT,0,21646140.17
2021,NUTS,2021,ITC,1,6918096.13
2021,NUTS,2021,ITC1,2,1125384.36
2021,NUTS,2021,ITC11,3,1125384.36
2021,NUTS,2021,ITC3,2,273130.0
2021,NUTS,2021,ITC33,3,273130.0
2021,NUTS,2021,ITC4,2,5519581.77
2021,NUTS,2021,ITC41,3,522999.36
2021,NUTS,2021,ITC48,3,275209.92
2021,NUTS,2021,ITC4C,3,4721372.49
2021,NUTS,2021,ITF,1,1221122.64
2021,NUTS,2021,ITF3,2,1172122.64
2021,NUTS,2021,ITF33,3,1172122.64
2021,NUTS,2021,ITF4,2,49000.0
2021,NUTS,2021,ITF46,3,16000.0
2021,NUTS,2021,ITF47,3,33000.0
2021,NUTS,2021,ITG,1,522999.36
2021,NUTS,2021,ITG2,2,522999.36
2021,NUTS,2021,ITG2D,3,522999.36
2021,NUTS,2021,ITH,1,4395036.78
2021,NUTS,2021,ITH3,2,1775636.17
2021,NUTS,2021,ITH31,3,1092176.25
2021,NUTS,2021,ITH36,3,683459.92
2021,NUTS,2021,ITH4,2,1012300.61
2021,NUTS,2021,ITH42,3,728675.61
2021,NUTS,2021,ITH44,3,283625.0
2021,NUTS,2021,ITH5,2,1607100.0
2021,NUTS,2021,ITH55,3,1607100.0
2021,NUTS,2021,ITI,1,8588885.26
2021,NUTS,2021,ITI1,2,4275014.47
2021,NUTS,2021,ITI14,3,1228398.72
2021,NUTS,2021,ITI17,3,154625.0
2021,NUTS,2021,ITI19,3,2891990.75
2021,NUTS,2021,ITI4,2,4313870.79
2021,NUTS,2021,ITI43,3,4313870.79
2021,NUTS,2021,LT,0,218173.75
2021,NUTS,2021,LT0,1,218173.75
2021,NUTS,2021,LT01,2,218173.75
2021,NUTS,2021,LT011,3,218173.75
2021,NUTS,2021,LU,0,669140.0
2021,NUTS,2021,LU0,1,669140.0
2021,NUTS,2021,LU00,2,669140.0
2021,NUTS,2021,LU000,3,669140.0
2021,NUTS,2021,LV,0,625952.95
2021,NUTS,2021,LV0,1,625952.95
2021,NUTS,2021,LV00,2,625952.95
2021,NUTS,2021,LV006,3,625952.95
2021,NUTS,2021,NL,0,32672921.88
2021,NUTS,2021,NL1,1,1046733.75
2021,NUTS,2021,NL11,2,1046733.75
2021,NUTS,2021,NL113,3,1046733.75
2021,NUTS,2021,NL2,1,2367363.0
2021,NUTS,2021,NL22,2,2367363.0
2021,NUTS,2021,NL221,3,265619.88
2021,NUTS,2021,NL226,3,2101743.12
2021,NUTS,2021,NL3,1,27686882.77
2021,NUTS,2021,NL31,2,9513023.61
2021,NUTS,2021,NL310,3,9513023.61
2021,NUTS,2021,NL32,2,5870162.14
2021,NUTS,2021,NL329,3,5870162.14
2021,NUTS,2021,NL33,2,12303697.02
2021,NUTS,2021,NL332,3,701562.5
2021,NUTS,2021,NL333,3,2265619.88
2021,NUTS,2021,NL337,3,5320369.88
2021,NUTS,2021,NL33C,3,4016144.76
2021,NUTS,2021,NL4,1,1571942.36
2021,NUTS,2021,NL41,2,967447.48
2021,NUTS,2021,NL413,3,190000.0
2021,NUTS,2021,NL414,3,777447.48
2021,NUTS,2021,NL42,2,604494.88
2021,NUTS,2021,NL423,3,604494.88
2021,NUTS,2021,PL,0,333589.85
2021,NUTS,2021,PL8,1,106111.25
2021,NUTS,2021,PL84,2,106111.25
2021,NUTS,2021,PL841,3,106111.25
2021,NUTS,2021,PL9,1,227478.6
2021,NUTS,2021,PL91,2,227478.6
2021,NUTS,2021,PL911,3,227478.6
2021,NUTS,2021,PT,0,13418990.6
2021,NUTS,2021,PT1,1,13418990.6
2021,NUTS,2021,PT11,2,8610055.0
2021,NUTS,2021,PT11A,3,8610055.0
2021,NUTS,2021,PT17,2,4808935.6
2021,NUTS,2021,PT170,3,4808935.6
2021,NUTS,2021,SE,0,14984215.04
2021,NUTS,2021,SE1,1,14106634.58
2021,NUTS,2021,SE11,2,9650040.08
2021,NUTS,2021,SE110,3,9650040.08
2021,NUTS,2021,SE12,2,4456594.5
2021,NUTS,2021,SE121,3,4062125.75
2021,NUTS,2021,SE123,3,394468.75
2021,NUTS,2021,SE2,1,877580.46
2021,NUTS,2021,SE22,2,595597.5
2021,NUTS,2021,SE224,3,595597.5
2021,NUTS,2021,SE23,2,281982.96
2021,NUTS,2021,SE232,3,281982.96
2021,NUTS,2021,SI,0,386981.14
2021,NUTS,2021,SI0,1,386981.14
2021,NUTS,2021,SI04,2,386981.14
2021,NUTS,2021,SI041,3,386981.14
2021,NUTS,2021,SK,0,855085.48
2021,NUTS,2021,SK0,1,855085.48
2021,NUTS,2021,SK01,2,855085.48
2021,NUTS,2021,SK010,3,855085.48
2021,NUTS,2021,UK,0,9952447.95
2021,NUTS,2021,UKE,1,224933.76
2021,NUTS,2021,UKE4,2,224933.76
2021,NUTS,2021,UKE42,3,224933.76
2021,NUTS,2021,UKI,1,6514907.95
2021,NUTS,2021,UKI3,2,5052223.96
2021,NUTS,2021,UKI31,3,2560302.63
2021,NUTS,2021,UKI32,3,1371280.02
2021,NUTS,2021,UKI33,3,1120641.31
2021,NUTS,2021,UKI4,2,1462683.99
2021,NUTS,2021,UKI42,3,1462683.99
2021,NUTS,2021,UKJ,1,1212690.24
2021,NUTS,2021,UKJ3,2,1212690.24
2021,NUTS,2021,UKJ32,3,1212690.24
2021,NUTS,2021,UKM,1,1999916.0
2021,NUTS,2021,UKM8,2,1999916.0
2021,NUTS,2021,UKM82,3,1999916.0
2022,NUTS,2021,AT,0,186167.04
2022,NUTS,2021,AT1,1,186167.04
2022,NUTS,2021,AT13,2,186167.04
2022,NUTS,2021,AT130,3,186167.04
2022,NUTS,2021,BE,0,166320.0
2022,NUTS,2021,BE2,1,166320.0
2022,NUTS,2021,BE23,2,166320.0
2022,NUTS,2021,BE234,3,166320.0
2022,NUTS,2021,DK,0,2414557.44
2022,NUTS,2021,DK0,1,2414557.44
2022,NUTS,2021,DK01,2,2195245.44
2022,NUTS,2021,DK011,3,2195245.44
2022,NUTS,2021,DK03,2,219312.0
2022,NUTS,2021,DK031,3,219312.0
2022,NUTS,2021,ES,0,2439012.48
2022,NUTS,2021,ES3,1,160932.48
2022,NUTS,2021,ES30,2,160932.48
2022,NUTS,2021,ES300,3,160932.48
2022,NUTS,2021,ES5,1,2278080.0
2022,NUTS,2021,ES51,2,2278080.0
2022,NUTS,2021,ES511,3,2278080.0
2022,NUTS,2021,FR,0,369415.68
2022,NUTS,2021,FR1,1,369415.68
2022,NUTS,2021,FR10,2,369415.68
2022,NUTS,2021,FR101,3,184707.84
2022,NUTS,2021,FR105,3,184707.84
2022,NUTS,2021,HR,0,147463.68
2022,NUTS,2021,HR0,1,147463.68
2022,NUTS,2021,HR03,2,147463.68
2022,NUTS,2021,HR031,3,147463.68
2022,NUTS,2021,IE,0,257561.28
2022,NUTS,2021,IE0,1,257561.28
2022,NUTS,2021,IE04,2,257561.28
2022,NUTS,2021,IE042,3,257561.28
2022,NUTS,2021,IT,0,1088809.92
2022,NUTS,2021,ITF,1,813600.0
2022,NUTS,2021,ITF3,2,813600.0
2022,NUTS,2021,ITF33,3,813600.0
2022,NUTS,2021,ITI,1,275209.92
2022,NUTS,2021,ITI2,2,275209.92
2022,NUTS,2021,ITI21,3,275209.92
2022,NUTS,2021,LU,0,166320.0
2022,NUTS,2021,LU0,1,166320.0
2022,NUTS,2021,LU00,2,166320.0
2022,NUTS,2021,LU000,3,166320.0
2022,NUTS,2021,NL,0,2351144.96
2022,NUTS,2021,NL1,1,175572.48
2022,NUTS,2021,NL11,2,175572.48
2022,NUTS,2021,NL113,3,175572.48
2022,NUTS,2021,NL3,1,2175572.48
2022,NUTS,2021,NL31,2,2000000.0
2022,NUTS,2021,NL310,3,2000000.0
2022,NUTS,2021,NL32,2,175572.48
2022,NUTS,2021,NL329,3,175572.48
2022,NUTS,2021,PT,0,159815.04
2022,NUTS,2021,PT1,1,159815.04
2022,NUTS,2021,PT17,2,159815.04
2022,NUTS,2021,PT170,3,159815.04
2022,NUTS,2021,UK,0,212933.76
2022,NUTS,2021,UKD,1,212933.76
2022,NUTS,2021,UKD3,2,212933.76
2022,NUTS,2021,UKD33,3,212933.76
