,year,region_type,region_year_spec,region_id,region_level,products_fund_spec
1187,2017,NUTS,2016,DE21E,3,6.75
1188,2017,NUTS,2016,DE21H,3,1.33
1189,2017,NUTS,2016,DE231,3,6.75
1190,2017,NUTS,2016,DE234,3,6.75
1191,2017,NUTS,2016,DE24D,3,6.75
1192,2017,NUTS,2016,DE252,3,4.5
1193,2017,NUTS,2016,DE300,3,1.19
1194,2017,NUTS,2016,DE403,3,6.75
1195,2017,NUTS,2016,DE501,3,2.64
1196,2017,NUTS,2016,DE711,3,4.39
1197,2017,NUTS,2016,DE712,3,0.53
1198,2017,NUTS,2016,DE717,3,0.78
1199,2017,NUTS,2016,DE718,3,4.45
1200,2017,NUTS,2016,DE723,3,2.58
1201,2017,NUTS,2016,DE731,3,4.39
1202,2017,NUTS,2016,DE91C,3,0.65
1203,2017,NUTS,2016,DE929,3,0.85
1204,2017,NUTS,2016,DE938,3,6.75
1205,2017,NUTS,2016,DE93B,3,6.75
1206,2017,NUTS,2016,DE943,3,2.97
1207,2017,NUTS,2016,DEA11,3,3.55
1208,2017,NUTS,2016,DEA12,3,1.79
1209,2017,NUTS,2016,DEA14,3,6.75
1210,2017,NUTS,2016,DEA16,3,6.69
1211,2017,NUTS,2016,DEA1A,3,1.82
1212,2017,NUTS,2016,DEA22,3,0.11
1213,2017,NUTS,2016,DEA23,3,4.03
1214,2017,NUTS,2016,DEA2A,3,6.75
1215,2017,NUTS,2016,DEA2D,3,6.45
1216,2017,NUTS,2016,DEA43,3,6.75
1217,2017,NUTS,2016,DEA52,3,4.91
1218,2017,NUTS,2016,DEA57,3,6.75
1219,2017,NUTS,2016,DEB1B,3,6.75
1220,2017,NUTS,2016,DEC04,3,6.75
1221,2017,NUTS,2016,DED21,3,1.13
1222,2017,NUTS,2016,DED51,3,1.48
1223,2017,NUTS,2016,DEG03,3,6.75
1224,2017,NUTS,2016,DEG0J,3,6.75
1225,2017,NUTS,2016,DK011,3,0.28
1226,2017,NUTS,2016,DK012,3,2.14
1227,2017,NUTS,2016,DK013,3,1.52
1228,2017,NUTS,2016,DK021,3,0.44
1229,2017,NUTS,2016,DK042,3,0.48
1230,2017,NUTS,2016,DK050,3,2.45
1231,2017,NUTS,2016,EE001,3,1.18
1232,2017,NUTS,2016,ES212,3,4.67
1233,2017,NUTS,2016,ES213,3,4.52
1234,2017,NUTS,2016,ES243,3,1.39
1235,2017,NUTS,2016,ES300,3,0.35
1236,2017,NUTS,2016,ES511,3,0.65
1237,2017,NUTS,2016,ES514,3,0.5
1238,2017,NUTS,2016,ES521,3,2.38
1239,2017,NUTS,2016,ES522,3,2.28
1240,2017,NUTS,2016,ES523,3,0.17
1241,2017,NUTS,2016,ES614,3,6.75
1242,2017,NUTS,2016,ES618,3,4.02
1243,2017,NUTS,2016,ES620,3,1.75
1244,2017,NUTS,2016,FI195,3,2.98
1245,2017,NUTS,2016,FI197,3,2.39
1246,2017,NUTS,2016,FI1B1,3,2.12
1247,2017,NUTS,2016,FI1C1,3,3.16
1248,2017,NUTS,2016,FI1C3,3,5.62
1249,2017,NUTS,2016,FR101,3,0.24
1250,2017,NUTS,2016,FR103,3,0.98
1251,2017,NUTS,2016,FR105,3,0.88
1252,2017,NUTS,2016,FRD11,3,5.93
1253,2017,NUTS,2016,FRE11,3,0.06
1254,2017,NUTS,2016,FRH03,3,6.75
1255,2017,NUTS,2016,FRI12,3,3.43
1256,2017,NUTS,2016,FRI23,3,6.75
1257,2017,NUTS,2016,FRI32,3,6.75
1258,2017,NUTS,2016,FRK21,3,6.75
1259,2017,NUTS,2016,FRK22,3,6.75
1260,2017,NUTS,2016,FRK24,3,1.44
1261,2017,NUTS,2016,FRK26,3,0.44
1262,2017,NUTS,2016,FRK28,3,6.75
1263,2017,NUTS,2016,FRL03,3,1.19
1264,2017,NUTS,2016,FRL04,3,0.2
1265,2017,NUTS,2016,HR041,3,1.18
1266,2017,NUTS,2016,HU110,3,0.27
1267,2017,NUTS,2016,IE053,3,2.95
1268,2017,NUTS,2016,IE061,3,1.06
1269,2017,NUTS,2016,IE062,3,1.25
1270,2017,NUTS,2016,ITC11,3,4.22
1271,2017,NUTS,2016,ITC15,3,6.75
1272,2017,NUTS,2016,ITC16,3,6.75
1273,2017,NUTS,2016,ITC18,3,6.75
1274,2017,NUTS,2016,ITC43,3,6.75
1275,2017,NUTS,2016,ITC47,3,3.29
1276,2017,NUTS,2016,ITC48,3,3.16
1277,2017,NUTS,2016,ITC4C,3,1.17
1278,2017,NUTS,2016,ITC4D,3,6.75
1279,2017,NUTS,2016,ITF47,3,1.09
1280,2017,NUTS,2016,ITF51,3,6.75
1281,2017,NUTS,2016,ITG17,3,6.75
1282,2017,NUTS,2016,ITH10,3,1.61
1283,2017,NUTS,2016,ITH20,3,0.49
1284,2017,NUTS,2016,ITH31,3,0.73
1285,2017,NUTS,2016,ITH34,3,6.3
1286,2017,NUTS,2016,ITH36,3,0.22
1287,2017,NUTS,2016,ITH42,3,3.96
1288,2017,NUTS,2016,ITH53,3,1.55
1289,2017,NUTS,2016,ITH54,3,4.53
1290,2017,NUTS,2016,ITH55,3,0.45
1291,2017,NUTS,2016,ITH56,3,0.82
1292,2017,NUTS,2016,ITH59,3,0.32
1293,2017,NUTS,2016,ITI14,3,0.39
1294,2017,NUTS,2016,ITI15,3,3.27
1295,2017,NUTS,2016,ITI17,3,1.18
1296,2017,NUTS,2016,ITI21,3,3.66
1297,2017,NUTS,2016,ITI31,3,6.75
1298,2017,NUTS,2016,ITI32,3,2.65
1299,2017,NUTS,2016,ITI43,3,0.47
1300,2017,NUTS,2016,LT011,3,0.1
1301,2017,NUTS,2016,LU000,3,2.18
1302,2017,NUTS,2016,LV006,3,0.14
1303,2017,NUTS,2016,NL124,3,6.53
1304,2017,NUTS,2016,NL131,3,6.75
1305,2017,NUTS,2016,NL213,3,1.93
1306,2017,NUTS,2016,NL221,3,0.58
1307,2017,NUTS,2016,NL226,3,0.12
1308,2017,NUTS,2016,NL230,3,2.92
1309,2017,NUTS,2016,NL310,3,0.66
1310,2017,NUTS,2016,NL328,3,5.47
1311,2017,NUTS,2016,NL329,3,0.06
1312,2017,NUTS,2016,NL332,3,0.75
1313,2017,NUTS,2016,NL333,3,0.98
1314,2017,NUTS,2016,NL337,3,0.18
1315,2017,NUTS,2016,NL33A,3,6.75
1316,2017,NUTS,2016,NL341,3,6.75
1317,2017,NUTS,2016,NL414,3,1.25
1318,2017,NUTS,2016,NL423,3,0.85
1319,2017,NUTS,2016,PL213,3,1.87
1320,2017,NUTS,2016,PL514,3,0.37
1321,2017,NUTS,2016,PL911,3,0.5
1322,2017,NUTS,2016,PT119,3,3.41
1323,2017,NUTS,2016,PT11A,3,0.83
1324,2017,NUTS,2016,PT11C,3,6.75
1325,2017,NUTS,2016,PT16E,3,4.48
1326,2017,NUTS,2016,PT170,3,0.05
1327,2017,NUTS,2016,SE110,3,0.36
1328,2017,NUTS,2016,SE121,3,0.27
1329,2017,NUTS,2016,SE122,3,6.75
1330,2017,NUTS,2016,SE124,3,4.92
1331,2017,NUTS,2016,SE125,3,6.75
1332,2017,NUTS,2016,SE224,3,0.51
1333,2017,NUTS,2016,SE232,3,1.15
1334,2017,NUTS,2016,SE331,3,3.38
1335,2017,NUTS,2016,SE332,3,6.4
1336,2017,NUTS,2016,SI032,3,6.13
1337,2017,NUTS,2016,SI033,3,6.75
1338,2017,NUTS,2016,SI035,3,6.75
1339,2017,NUTS,2016,SI037,3,6.75
1340,2017,NUTS,2016,SI041,3,2.08
1341,2017,NUTS,2016,SI043,3,6.09
1342,2017,NUTS,2016,SK010,3,0.23
1343,2017,NUTS,2016,UKE32,3,6.75
1344,2017,NUTS,2016,UKE41,3,6.75
1345,2017,NUTS,2016,UKE42,3,1.15
1346,2017,NUTS,2016,UKF24,3,6.75
1347,2017,NUTS,2016,UKG31,3,4.95
1348,2017,NUTS,2016,UKG33,3,1.92
1349,2017,NUTS,2016,UKH25,3,6.75
1350,2017,NUTS,2016,UKI31,3,0.67
1351,2017,NUTS,2016,UKI41,3,6.75
1352,2017,NUTS,2016,UKI43,3,1.73
1353,2017,NUTS,2016,UKI44,3,5.59
1354,2017,NUTS,2016,UKI74,3,6.75
1355,2017,NUTS,2016,UKI75,3,5.5
1356,2017,NUTS,2016,UKJ36,3,6.75
1357,2017,NUTS,2016,UKK43,3,6.75
1358,2017,NUTS,2016,UKL17,3,6.75
1359,2017,NUTS,2016,UKL22,3,4.0
1360,2017,NUTS,2016,UKN15,3,6.75
1361,2018,NUTS,2016,AT,0,0.98
1362,2018,NUTS,2016,BE,0,0.86
1363,2018,NUTS,2016,BG,0,2.74
1364,2018,NUTS,2016,CY,0,4.78
1365,2018,NUTS,2016,CZ,0,0.85
1366,2018,NUTS,2016,DE,0,1.3
1367,2018,NUTS,2016,DK,0,1.3
1368,2018,NUTS,2016,EE,0,0.33
1369,2018,NUTS,2016,ES,0,1.14
1370,2018,NUTS,2016,FI,0,1.94
1371,2018,NUTS,2016,FR,0,0.76
1372,2018,NUTS,2016,HU,0,0.19
1373,2018,NUTS,2016,IE,0,1.17
1374,2018,NUTS,2016,IT,0,1.38
1375,2018,NUTS,2016,LT,0,0.41
1376,2018,NUTS,2016,LU,0,0.38
1377,2018,NUTS,2016,LV,0,0.84
1378,2018,NUTS,2016,NL,0,0.45
1379,2018,NUTS,2016,PL,0,1.42
1380,2018,NUTS,2016,PT,0,0.54
1381,2018,NUTS,2016,RO,0,0.23
1382,2018,NUTS,2016,SE,0,0.95
1383,2018,NUTS,2016,SI,0,1.7
1384,2018,NUTS,2016,SK,0,1.36
1385,2018,NUTS,2016,UK,0,0.88
1386,2018,NUTS,2016,AT1,1,1.02
1387,2018,NUTS,2016,AT2,1,1.19
1388,2018,NUTS,2016,AT3,1,0.77
1389,2018,NUTS,2016,BE1,1,0.78
1390,2018,NUTS,2016,BE2,1,1.01
1391,2018,NUTS,2016,BE3,1,0.56
1392,2018,NUTS,2016,BG4,1,2.74
1393,2018,NUTS,2016,CY0,1,4.78
1394,2018,NUTS,2016,CZ0,1,0.85
1395,2018,NUTS,2016,DE1,1,0.64
1396,2018,NUTS,2016,DE2,1,2.76
1397,2018,NUTS,2016,DE3,1,0.46
1398,2018,NUTS,2016,DE5,1,0.96
1399,2018,NUTS,2016,DE6,1,0.42
1400,2018,NUTS,2016,DE7,1,1.46
1401,2018,NUTS,2016,DE9,1,1.85
1402,2018,NUTS,2016,DEA,1,1.14
1403,2018,NUTS,2016,DEB,1,0.87
1404,2018,NUTS,2016,DEC,1,0.53
1405,2018,NUTS,2016,DED,1,2.57
1406,2018,NUTS,2016,DEE,1,4.68
1407,2018,NUTS,2016,DEF,1,0.64
1408,2018,NUTS,2016,DEG,1,0.03
1409,2018,NUTS,2016,DK0,1,1.3
1410,2018,NUTS,2016,EE0,1,0.33
1411,2018,NUTS,2016,ES1,1,3.99
1412,2018,NUTS,2016,ES2,1,1.63
1413,2018,NUTS,2016,ES3,1,0.69
1414,2018,NUTS,2016,ES4,1,1.26
1415,2018,NUTS,2016,ES5,1,1.04
1416,2018,NUTS,2016,ES6,1,0.22
1417,2018,NUTS,2016,FI1,1,1.94
1418,2018,NUTS,2016,FR1,1,0.57
1419,2018,NUTS,2016,FRB,1,2.8
1420,2018,NUTS,2016,FRC,1,1.68
1421,2018,NUTS,2016,FRE,1,1.68
1422,2018,NUTS,2016,FRF,1,2.39
1423,2018,NUTS,2016,FRI,1,1.9
1424,2018,NUTS,2016,FRJ,1,2.11
1425,2018,NUTS,2016,FRK,1,0.43
1426,2018,NUTS,2016,FRL,1,0.8
1427,2018,NUTS,2016,HU1,1,0.21
1428,2018,NUTS,2016,IE0,1,1.17
1429,2018,NUTS,2016,ITC,1,1.51
1430,2018,NUTS,2016,ITF,1,0.33
1431,2018,NUTS,2016,ITH,1,2.09
1432,2018,NUTS,2016,ITI,1,1.06
1433,2018,NUTS,2016,LT0,1,0.41
1434,2018,NUTS,2016,LU0,1,0.38
1435,2018,NUTS,2016,LV0,1,0.84
1436,2018,NUTS,2016,NL1,1,0.38
1437,2018,NUTS,2016,NL2,1,0.29
1438,2018,NUTS,2016,NL3,1,0.43
1439,2018,NUTS,2016,NL4,1,0.74
1440,2018,NUTS,2016,PL9,1,1.82
1441,2018,NUTS,2016,PT1,1,0.55
1442,2018,NUTS,2016,RO2,1,3.18
1443,2018,NUTS,2016,SE1,1,0.71
1444,2018,NUTS,2016,SE2,1,1.57
1445,2018,NUTS,2016,SE3,1,1.26
1446,2018,NUTS,2016,SI0,1,1.7
1447,2018,NUTS,2016,SK0,1,1.36
1448,2018,NUTS,2016,UKD,1,3.14
1449,2018,NUTS,2016,UKE,1,0.59
1450,2018,NUTS,2016,UKF,1,0.69
1451,2018,NUTS,2016,UKG,1,1.23
1452,2018,NUTS,2016,UKH,1,1.34
1453,2018,NUTS,2016,UKI,1,0.6
1454,2018,NUTS,2016,UKJ,1,1.05
1455,2018,NUTS,2016,UKM,1,0.76
1456,2018,NUTS,2016,AT11,2,1.21
1457,2018,NUTS,2016,AT12,2,0.34
1458,2018,NUTS,2016,AT13,2,1.09
1459,2018,NUTS,2016,AT22,2,1.19
1460,2018,NUTS,2016,AT31,2,2.1
1461,2018,NUTS,2016,AT32,2,0.83
1462,2018,NUTS,2016,AT33,2,0.15
1463,2018,NUTS,2016,BE10,2,0.78
1464,2018,NUTS,2016,BE21,2,0.25
1465,2018,NUTS,2016,BE22,2,2.13
1466,2018,NUTS,2016,BE23,2,0.97
1467,2018,NUTS,2016,BE24,2,1.67
1468,2018,NUTS,2016,BE25,2,0.62
1469,2018,NUTS,2016,BE31,2,0.44
1470,2018,NUTS,2016,BE32,2,4.78
1471,2018,NUTS,2016,BE33,2,0.06
1472,2018,NUTS,2016,BE35,2,0.84
1473,2018,NUTS,2016,BG41,2,2.74
1474,2018,NUTS,2016,CY00,2,4.78
1475,2018,NUTS,2016,CZ01,2,0.49
1476,2018,NUTS,2016,CZ03,2,0.99
1477,2018,NUTS,2016,CZ06,2,2.41
1478,2018,NUTS,2016,DE11,2,0.65
1479,2018,NUTS,2016,DE12,2,0.2
1480,2018,NUTS,2016,DE13,2,0.96
1481,2018,NUTS,2016,DE14,2,2.48
1482,2018,NUTS,2016,DE21,2,2.85
1483,2018,NUTS,2016,DE23,2,4.78
1484,2018,NUTS,2016,DE24,2,0.41
1485,2018,NUTS,2016,DE25,2,2.3
1486,2018,NUTS,2016,DE26,2,1.04
1487,2018,NUTS,2016,DE27,2,4.56
1488,2018,NUTS,2016,DE30,2,0.46
1489,2018,NUTS,2016,DE50,2,0.96
1490,2018,NUTS,2016,DE60,2,0.42
1491,2018,NUTS,2016,DE71,2,1.47
1492,2018,NUTS,2016,DE72,2,4.78
1493,2018,NUTS,2016,DE91,2,2.29
1494,2018,NUTS,2016,DE92,2,1.38
1495,2018,NUTS,2016,DE93,2,3.11
1496,2018,NUTS,2016,DEA1,2,1.35
1497,2018,NUTS,2016,DEA2,2,0.97
1498,2018,NUTS,2016,DEA3,2,3.51
1499,2018,NUTS,2016,DEA4,2,4.78
1500,2018,NUTS,2016,DEA5,2,0.15
1501,2018,NUTS,2016,DEB3,2,0.87
1502,2018,NUTS,2016,DEC0,2,0.53
1503,2018,NUTS,2016,DED2,2,2.9
1504,2018,NUTS,2016,DED4,2,4.45
1505,2018,NUTS,2016,DEE0,2,4.68
1506,2018,NUTS,2016,DEF0,2,0.64
1507,2018,NUTS,2016,DEG0,2,0.03
1508,2018,NUTS,2016,DK01,2,0.37
1509,2018,NUTS,2016,DK03,2,1.04
1510,2018,NUTS,2016,DK04,2,2.39
1511,2018,NUTS,2016,DK05,2,3.01
1512,2018,NUTS,2016,EE00,2,0.33
1513,2018,NUTS,2016,ES12,2,4.78
1514,2018,NUTS,2016,ES21,2,1.13
1515,2018,NUTS,2016,ES22,2,1.61
1516,2018,NUTS,2016,ES23,2,4.78
1517,2018,NUTS,2016,ES24,2,0.87
1518,2018,NUTS,2016,ES30,2,0.69
1519,2018,NUTS,2016,ES41,2,1.04
1520,2018,NUTS,2016,ES42,2,1.63
1521,2018,NUTS,2016,ES51,2,1.18
1522,2018,NUTS,2016,ES61,2,0.23
1523,2018,NUTS,2016,FI19,2,2.95
1524,2018,NUTS,2016,FI1B,2,2.02
1525,2018,NUTS,2016,FI1C,2,0.22
1526,2018,NUTS,2016,FI1D,2,1.81
1527,2018,NUTS,2016,FR10,2,0.57
1528,2018,NUTS,2016,FRB0,2,2.8
1529,2018,NUTS,2016,FRC1,2,1.71
1530,2018,NUTS,2016,FRC2,2,1.66
1531,2018,NUTS,2016,FRE1,2,2.17
1532,2018,NUTS,2016,FRF1,2,2.87
1533,2018,NUTS,2016,FRI1,2,2.07
1534,2018,NUTS,2016,FRJ1,2,2.39
1535,2018,NUTS,2016,FRJ2,2,1.67
1536,2018,NUTS,2016,FRK2,2,0.45
1537,2018,NUTS,2016,FRL0,2,0.8
1538,2018,NUTS,2016,HU11,2,0.23
1539,2018,NUTS,2016,HU12,2,0.17
1540,2018,NUTS,2016,IE05,2,1.97
1541,2018,NUTS,2016,IE06,2,0.85
1542,2018,NUTS,2016,ITC1,2,1.57
1543,2018,NUTS,2016,ITC3,2,1.93
1544,2018,NUTS,2016,ITC4,2,1.31
1545,2018,NUTS,2016,ITF3,2,0.56
1546,2018,NUTS,2016,ITH1,2,3.54
1547,2018,NUTS,2016,ITH2,2,0.34
1548,2018,NUTS,2016,ITH3,2,1.93
1549,2018,NUTS,2016,ITH4,2,4.09
1550,2018,NUTS,2016,ITH5,2,2.27
1551,2018,NUTS,2016,ITI1,2,0.47
1552,2018,NUTS,2016,ITI2,2,3.49
1553,2018,NUTS,2016,ITI3,2,4.24
1554,2018,NUTS,2016,ITI4,2,1.14
1555,2018,NUTS,2016,LT01,2,0.97
1556,2018,NUTS,2016,LU00,2,0.38
1557,2018,NUTS,2016,LV00,2,0.84
1558,2018,NUTS,2016,NL11,2,0.25
1559,2018,NUTS,2016,NL13,2,4.78
1560,2018,NUTS,2016,NL21,2,1.26
1561,2018,NUTS,2016,NL22,2,0.23
1562,2018,NUTS,2016,NL31,2,0.33
1563,2018,NUTS,2016,NL32,2,0.12
1564,2018,NUTS,2016,NL33,2,0.71
1565,2018,NUTS,2016,NL41,2,0.85
1566,2018,NUTS,2016,NL42,2,0.26
1567,2018,NUTS,2016,PL91,2,1.82
1568,2018,NUTS,2016,PT11,2,1.24
1569,2018,NUTS,2016,PT16,2,1.36
1570,2018,NUTS,2016,PT17,2,0.05
1571,2018,NUTS,2016,RO22,2,3.99
1572,2018,NUTS,2016,SE11,2,0.66
1573,2018,NUTS,2016,SE12,2,0.81
1574,2018,NUTS,2016,SE22,2,0.19
1575,2018,NUTS,2016,SE23,2,3.98
1576,2018,NUTS,2016,SE32,2,4.78
1577,2018,NUTS,2016,SI03,2,4.19
1578,2018,NUTS,2016,SI04,2,1.05
1579,2018,NUTS,2016,SK01,2,1.92
1580,2018,NUTS,2016,SK03,2,1.02
1581,2018,NUTS,2016,UKD3,2,3.06
1582,2018,NUTS,2016,UKD4,2,4.78
1583,2018,NUTS,2016,UKE3,2,4.78
1584,2018,NUTS,2016,UKE4,2,0.55
1585,2018,NUTS,2016,UKF1,2,0.65
1586,2018,NUTS,2016,UKF2,2,0.79
1587,2018,NUTS,2016,UKG3,2,1.23
1588,2018,NUTS,2016,UKH2,2,1.64
1589,2018,NUTS,2016,UKI3,2,0.24
1590,2018,NUTS,2016,UKI4,2,0.71
1591,2018,NUTS,2016,UKI7,2,3.8
1592,2018,NUTS,2016,UKJ2,2,0.97
1593,2018,NUTS,2016,UKJ3,2,2.45
1594,2018,NUTS,2016,UKM7,2,1.77
1595,2018,NUTS,2016,UKM8,2,0.2
1596,2018,NUTS,2016,AT112,3,1.21
1597,2018,NUTS,2016,AT123,3,4.78
1598,2018,NUTS,2016,AT130,3,1.09
1599,2018,NUTS,2016,AT221,3,1.12
1600,2018,NUTS,2016,AT224,3,2.38
1601,2018,NUTS,2016,AT311,3,4.78
1602,2018,NUTS,2016,AT312,3,3.3
1603,2018,NUTS,2016,AT313,3,4.78
1604,2018,NUTS,2016,AT315,3,0.14
1605,2018,NUTS,2016,AT323,3,0.83
1606,2018,NUTS,2016,AT332,3,0.15
1607,2018,NUTS,2016,BE100,3,0.78
1608,2018,NUTS,2016,BE213,3,1.54
1609,2018,NUTS,2016,BE223,3,4.78
1610,2018,NUTS,2016,BE234,3,0.98
1611,2018,NUTS,2016,BE241,3,2.3
1612,2018,NUTS,2016,BE242,3,1.6
1613,2018,NUTS,2016,BE251,3,1.66
1614,2018,NUTS,2016,BE310,3,0.44
1615,2018,NUTS,2016,BE322,3,4.78
1616,2018,NUTS,2016,BE323,3,4.78
1617,2018,NUTS,2016,BE335,3,4.78
1618,2018,NUTS,2016,BE352,3,0.84
1619,2018,NUTS,2016,BG411,3,2.74
1620,2018,NUTS,2016,CY000,3,4.78
1621,2018,NUTS,2016,CZ010,3,0.49
1622,2018,NUTS,2016,CZ031,3,1.56
1623,2018,NUTS,2016,CZ064,3,2.41
1624,2018,NUTS,2016,DE111,3,0.65
1625,2018,NUTS,2016,DE122,3,1.34
1626,2018,NUTS,2016,DE125,3,0.05
1627,2018,NUTS,2016,DE131,3,0.65
1628,2018,NUTS,2016,DE138,3,2.07
1629,2018,NUTS,2016,DE142,3,4.78
1630,2018,NUTS,2016,DE144,3,0.37
1631,2018,NUTS,2016,DE145,3,4.78
1632,2018,NUTS,2016,DE212,3,2.72
1633,2018,NUTS,2016,DE218,3,4.78
1634,2018,NUTS,2016,DE21B,3,2.87
1635,2018,NUTS,2016,DE21C,3,0.55
1636,2018,NUTS,2016,DE21H,3,4.0
1637,2018,NUTS,2016,DE21L,3,4.78
1638,2018,NUTS,2016,DE232,3,4.78
1639,2018,NUTS,2016,DE248,3,4.78
1640,2018,NUTS,2016,DE252,3,2.3
1641,2018,NUTS,2016,DE268,3,4.78
1642,2018,NUTS,2016,DE26C,3,4.78
1643,2018,NUTS,2016,DE271,3,4.41
1644,2018,NUTS,2016,DE272,3,4.78
1645,2018,NUTS,2016,DE276,3,4.78
1646,2018,NUTS,2016,DE300,3,0.46
1647,2018,NUTS,2016,DE501,3,0.96
1648,2018,NUTS,2016,DE600,3,0.42
1649,2018,NUTS,2016,DE711,3,2.17
1650,2018,NUTS,2016,DE713,3,4.78
1651,2018,NUTS,2016,DE716,3,3.6
1652,2018,NUTS,2016,DE71D,3,4.78
1653,2018,NUTS,2016,DE721,3,4.78
1654,2018,NUTS,2016,DE912,3,4.78
1655,2018,NUTS,2016,DE913,3,4.78
1656,2018,NUTS,2016,DE91A,3,3.27
1657,2018,NUTS,2016,DE91C,3,4.78
1658,2018,NUTS,2016,DE923,3,4.78
1659,2018,NUTS,2016,DE929,3,0.78
1660,2018,NUTS,2016,DE93B,3,4.78
1661,2018,NUTS,2016,DEA11,3,1.39
1662,2018,NUTS,2016,DEA12,3,4.78
1663,2018,NUTS,2016,DEA1D,3,4.78
1664,2018,NUTS,2016,DEA22,3,0.7
1665,2018,NUTS,2016,DEA23,3,1.65
1666,2018,NUTS,2016,DEA2D,3,3.32
1667,2018,NUTS,2016,DEA35,3,4.78
1668,2018,NUTS,2016,DEA41,3,4.78
1669,2018,NUTS,2016,DEA47,3,4.78
1670,2018,NUTS,2016,DEA57,3,4.78
1671,2018,NUTS,2016,DEB34,3,2.62
1672,2018,NUTS,2016,DEC01,3,1.41
1673,2018,NUTS,2016,DED21,3,2.9
1674,2018,NUTS,2016,DED41,3,4.78
1675,2018,NUTS,2016,DED43,3,2.11
1676,2018,NUTS,2016,DEE05,3,4.78
1677,2018,NUTS,2016,DEE07,3,4.78
1678,2018,NUTS,2016,DEF02,3,0.67
1679,2018,NUTS,2016,DEF0F,3,4.78
1680,2018,NUTS,2016,DEG03,3,0.04
1681,2018,NUTS,2016,DK011,3,0.24
1682,2018,NUTS,2016,DK012,3,0.43
1683,2018,NUTS,2016,DK013,3,3.67
1684,2018,NUTS,2016,DK032,3,4.78
1685,2018,NUTS,2016,DK041,3,4.46
1686,2018,NUTS,2016,DK042,3,0.9
1687,2018,NUTS,2016,DK050,3,3.01
1688,2018,NUTS,2016,EE001,3,0.79
1689,2018,NUTS,2016,EE008,3,0.21
1690,2018,NUTS,2016,ES120,3,4.78
1691,2018,NUTS,2016,ES211,3,3.12
1692,2018,NUTS,2016,ES212,3,4.61
1693,2018,NUTS,2016,ES213,3,0.29
1694,2018,NUTS,2016,ES220,3,1.61
1695,2018,NUTS,2016,ES230,3,4.78
1696,2018,NUTS,2016,ES243,3,0.87
1697,2018,NUTS,2016,ES300,3,0.69
1698,2018,NUTS,2016,ES418,3,4.78
1699,2018,NUTS,2016,ES422,3,2.16
1700,2018,NUTS,2016,ES511,3,1.17
1701,2018,NUTS,2016,ES512,3,2.35
1702,2018,NUTS,2016,ES613,3,4.78
1703,2018,NUTS,2016,FI197,3,3.53
1704,2018,NUTS,2016,FI1B1,3,2.02
1705,2018,NUTS,2016,FI1C4,3,4.78
1706,2018,NUTS,2016,FI1D1,3,4.78
1707,2018,NUTS,2016,FI1D7,3,4.14
1708,2018,NUTS,2016,FI1D9,3,1.01
1709,2018,NUTS,2016,FR101,3,0.17
1710,2018,NUTS,2016,FR102,3,4.67
1711,2018,NUTS,2016,FR103,3,1.03
1712,2018,NUTS,2016,FR104,3,0.22
1713,2018,NUTS,2016,FR105,3,1.6
1714,2018,NUTS,2016,FR106,3,0.85
1715,2018,NUTS,2016,FR107,3,2.97
1716,2018,NUTS,2016,FRB02,3,4.78
1717,2018,NUTS,2016,FRC11,3,1.71
1718,2018,NUTS,2016,FRC22,3,4.78
1719,2018,NUTS,2016,FRE11,3,2.17
1720,2018,NUTS,2016,FRF11,3,2.87
1721,2018,NUTS,2016,FRI12,3,3.3
1722,2018,NUTS,2016,FRJ13,3,2.39
1723,2018,NUTS,2016,FRJ21,3,4.78
1724,2018,NUTS,2016,FRJ23,3,1.54
1725,2018,NUTS,2016,FRK24,3,0.5
1726,2018,NUTS,2016,FRK26,3,0.26
1727,2018,NUTS,2016,FRL03,3,3.92
1728,2018,NUTS,2016,HU110,3,0.23
1729,2018,NUTS,2016,HU120,3,0.17
1730,2018,NUTS,2016,IE053,3,3.22
1731,2018,NUTS,2016,IE061,3,0.9
1732,2018,NUTS,2016,ITC11,3,1.54
1733,2018,NUTS,2016,ITC13,3,4.78
1734,2018,NUTS,2016,ITC15,3,4.78
1735,2018,NUTS,2016,ITC33,3,1.93
1736,2018,NUTS,2016,ITC46,3,2.17
1737,2018,NUTS,2016,ITC47,3,3.31
1738,2018,NUTS,2016,ITC49,3,3.66
1739,2018,NUTS,2016,ITC4C,3,1.09
1740,2018,NUTS,2016,ITC4D,3,4.78
1741,2018,NUTS,2016,ITF33,3,0.44
1742,2018,NUTS,2016,ITF35,3,4.78
1743,2018,NUTS,2016,ITH10,3,3.54
1744,2018,NUTS,2016,ITH20,3,0.34
1745,2018,NUTS,2016,ITH31,3,2.18
1746,2018,NUTS,2016,ITH34,3,4.78
1747,2018,NUTS,2016,ITH35,3,1.08
1748,2018,NUTS,2016,ITH36,3,2.38
1749,2018,NUTS,2016,ITH42,3,4.78
1750,2018,NUTS,2016,ITH44,3,4.02
1751,2018,NUTS,2016,ITH51,3,4.78
1752,2018,NUTS,2016,ITH52,3,4.78
1753,2018,NUTS,2016,ITH53,3,2.95
1754,2018,NUTS,2016,ITH54,3,4.78
1755,2018,NUTS,2016,ITH55,3,1.38
1756,2018,NUTS,2016,ITI12,3,4.78
1757,2018,NUTS,2016,ITI14,3,0.77
1758,2018,NUTS,2016,ITI16,3,0.77
