,year,region_type,region_year_spec,region_id,region_level,systems_fund_amount
1676,2018,NUTS,2016,NL,0,37694973.64
1677,2018,NUTS,2016,NL2,1,1429901.9
1678,2018,NUTS,2016,NL21,2,46172.5
1679,2018,NUTS,2016,NL213,3,46172.5
1680,2018,NUTS,2016,NL22,2,1383729.4
1681,2018,NUTS,2016,NL224,3,55630.0
1682,2018,NUTS,2016,NL226,3,1328099.4
1683,2018,NUTS,2016,NL3,1,33049576.98
1684,2018,NUTS,2016,NL31,2,1849279.48
1685,2018,NUTS,2016,NL310,3,1849279.48
1686,2018,NUTS,2016,NL32,2,17769256.84
1687,2018,NUTS,2016,NL328,3,366098.75
1688,2018,NUTS,2016,NL329,3,17403158.09
1689,2018,NUTS,2016,NL33,2,13431040.66
1690,2018,NUTS,2016,NL332,3,1932764.28
1691,2018,NUTS,2016,NL333,3,348882.25
1692,2018,NUTS,2016,NL337,3,253565.0
1693,2018,NUTS,2016,NL33C,3,10895829.13
1694,2018,NUTS,2016,NL4,1,3215494.76
1695,2018,NUTS,2016,NL41,2,3215494.76
1696,2018,NUTS,2016,NL412,3,521250.0
1697,2018,NUTS,2016,NL414,3,2694244.76
1698,2018,NUTS,2016,PL,0,6675421.78
1699,2018,NUTS,2016,PL2,1,96925.0
1700,2018,NUTS,2016,PL21,2,96925.0
1701,2018,NUTS,2016,PL213,3,96925.0
1702,2018,NUTS,2016,PL4,1,82845.0
1703,2018,NUTS,2016,PL41,2,82845.0
1704,2018,NUTS,2016,PL415,3,82845.0
1705,2018,NUTS,2016,PL9,1,6495651.78
1706,2018,NUTS,2016,PL91,2,6495651.78
1707,2018,NUTS,2016,PL911,3,6495651.78
1708,2018,NUTS,2016,PT,0,2246445.47
1709,2018,NUTS,2016,PT1,1,2206445.47
1710,2018,NUTS,2016,PT16,2,1150500.0
1711,2018,NUTS,2016,PT16D,3,1131250.0
1712,2018,NUTS,2016,PT16E,3,19250.0
1713,2018,NUTS,2016,PT17,2,1055945.47
1714,2018,NUTS,2016,PT170,3,1055945.47
1715,2018,NUTS,2016,PT3,1,40000.0
1716,2018,NUTS,2016,PT30,2,40000.0
1717,2018,NUTS,2016,PT300,3,40000.0
1718,2018,NUTS,2016,RO,0,105875.0
1719,2018,NUTS,2016,RO1,1,105875.0
1720,2018,NUTS,2016,RO11,2,105875.0
1721,2018,NUTS,2016,RO113,3,105875.0
1722,2018,NUTS,2016,SE,0,3973703.58
1723,2018,NUTS,2016,SE1,1,2014447.33
1724,2018,NUTS,2016,SE11,2,1400279.63
1725,2018,NUTS,2016,SE110,3,1400279.63
1726,2018,NUTS,2016,SE12,2,614167.7
1727,2018,NUTS,2016,SE121,3,203750.0
1728,2018,NUTS,2016,SE122,3,410417.7
1729,2018,NUTS,2016,SE2,1,1959256.25
1730,2018,NUTS,2016,SE22,2,1959256.25
1731,2018,NUTS,2016,SE224,3,1959256.25
1732,2018,NUTS,2016,SI,0,1276174.13
1733,2018,NUTS,2016,SI0,1,1276174.13
1734,2018,NUTS,2016,SI03,2,182435.0
1735,2018,NUTS,2016,SI032,3,182435.0
1736,2018,NUTS,2016,SI04,2,1093739.13
1737,2018,NUTS,2016,SI041,3,1093739.13
1738,2018,NUTS,2016,SK,0,287100.0
1739,2018,NUTS,2016,SK0,1,287100.0
1740,2018,NUTS,2016,SK01,2,287100.0
1741,2018,NUTS,2016,SK010,3,287100.0
1742,2018,NUTS,2016,UK,0,12624052.19
1743,2018,NUTS,2016,UKD,1,581843.75
1744,2018,NUTS,2016,UKD3,2,581843.75
1745,2018,NUTS,2016,UKD33,3,581843.75
1746,2018,NUTS,2016,UKF,1,404117.3
1747,2018,NUTS,2016,UKF1,2,183454.8
1748,2018,NUTS,2016,UKF14,3,183454.8
1749,2018,NUTS,2016,UKF2,2,220662.5
1750,2018,NUTS,2016,UKF22,3,220662.5
1751,2018,NUTS,2016,UKH,1,188630.0
1752,2018,NUTS,2016,UKH2,2,188630.0
1753,2018,NUTS,2016,UKH25,3,188630.0
1754,2018,NUTS,2016,UKI,1,8237655.62
1755,2018,NUTS,2016,UKI3,2,7279585.37
1756,2018,NUTS,2016,UKI31,3,4305838.24
1757,2018,NUTS,2016,UKI32,3,2973747.13
1758,2018,NUTS,2016,UKI4,2,319375.0
1759,2018,NUTS,2016,UKI43,3,319375.0
1760,2018,NUTS,2016,UKI5,2,564440.25
1761,2018,NUTS,2016,UKI53,3,564440.25
1762,2018,NUTS,2016,UKI7,2,74255.0
1763,2018,NUTS,2016,UKI75,3,74255.0
1764,2018,NUTS,2016,UKJ,1,2654427.52
1765,2018,NUTS,2016,UKJ2,2,2054977.52
1766,2018,NUTS,2016,UKJ22,3,1423227.52
1767,2018,NUTS,2016,UKJ25,3,631750.0
1768,2018,NUTS,2016,UKJ3,2,599450.0
1769,2018,NUTS,2016,UKJ32,3,599450.0
1770,2018,NUTS,2016,UKL,1,472045.0
1771,2018,NUTS,2016,UKL2,2,472045.0
1772,2018,NUTS,2016,UKL22,3,472045.0
1773,2018,NUTS,2016,UKM,1,85333.0
1774,2018,NUTS,2016,UKM7,2,43746.0
1775,2018,NUTS,2016,UKM75,3,43746.0
1776,2018,NUTS,2016,UKM8,2,41587.0
1777,2018,NUTS,2016,UKM82,3,41587.0
1778,2019,NUTS,2016,AT,0,11531379.73
1779,2019,NUTS,2016,AT1,1,6554416.37
1780,2019,NUTS,2016,AT12,2,385425.0
1781,2019,NUTS,2016,AT121,3,126875.0
1782,2019,NUTS,2016,AT127,3,258550.0
1783,2019,NUTS,2016,AT13,2,6168991.37
1784,2019,NUTS,2016,AT130,3,6168991.37
1785,2019,NUTS,2016,AT2,1,4489488.36
1786,2019,NUTS,2016,AT21,2,354250.0
1787,2019,NUTS,2016,AT211,3,354250.0
1788,2019,NUTS,2016,AT22,2,4135238.36
1789,2019,NUTS,2016,AT221,3,4135238.36
1790,2019,NUTS,2016,AT3,1,487475.0
1791,2019,NUTS,2016,AT31,2,197950.0
1792,2019,NUTS,2016,AT312,3,197950.0
1793,2019,NUTS,2016,AT32,2,289525.0
1794,2019,NUTS,2016,AT323,3,289525.0
1795,2019,NUTS,2016,BE,0,103056373.1
1796,2019,NUTS,2016,BE1,1,95136079.63
1797,2019,NUTS,2016,BE10,2,95136079.63
1798,2019,NUTS,2016,BE100,3,95136079.63
1799,2019,NUTS,2016,BE2,1,7030110.97
1800,2019,NUTS,2016,BE21,2,1203324.13
1801,2019,NUTS,2016,BE211,3,578590.38
1802,2019,NUTS,2016,BE213,3,624733.75
1803,2019,NUTS,2016,BE23,2,392573.75
1804,2019,NUTS,2016,BE234,3,58573.75
1805,2019,NUTS,2016,BE236,3,334000.0
1806,2019,NUTS,2016,BE24,2,5075275.59
1807,2019,NUTS,2016,BE241,3,1089005.0
1808,2019,NUTS,2016,BE242,3,3986270.59
1809,2019,NUTS,2016,BE25,2,358937.5
1810,2019,NUTS,2016,BE255,3,358937.5
1811,2019,NUTS,2016,BE3,1,890182.5
1812,2019,NUTS,2016,BE31,2,131412.5
1813,2019,NUTS,2016,BE310,3,131412.5
1814,2019,NUTS,2016,BE32,2,487900.0
1815,2019,NUTS,2016,BE322,3,487900.0
1816,2019,NUTS,2016,BE35,2,270870.0
1817,2019,NUTS,2016,BE352,3,270870.0
1818,2019,NUTS,2016,BG,0,474000.0
1819,2019,NUTS,2016,BG4,1,474000.0
1820,2019,NUTS,2016,BG41,2,474000.0
1821,2019,NUTS,2016,BG411,3,474000.0
1822,2019,NUTS,2016,CY,0,1276896.0
1823,2019,NUTS,2016,CY0,1,1276896.0
1824,2019,NUTS,2016,CY00,2,1276896.0
1825,2019,NUTS,2016,CY000,3,1276896.0
1826,2019,NUTS,2016,CZ,0,2278169.81
1827,2019,NUTS,2016,CZ0,1,2278169.81
1828,2019,NUTS,2016,CZ01,2,1287162.31
1829,2019,NUTS,2016,CZ010,3,1287162.31
1830,2019,NUTS,2016,CZ06,2,475754.5
1831,2019,NUTS,2016,CZ064,3,475754.5
1832,2019,NUTS,2016,CZ08,2,515253.0
1833,2019,NUTS,2016,CZ080,3,515253.0
1834,2019,NUTS,2016,DE,0,58370729.3
1835,2019,NUTS,2016,DE1,1,14417848.52
1836,2019,NUTS,2016,DE11,2,911440.75
1837,2019,NUTS,2016,DE111,3,911440.75
1838,2019,NUTS,2016,DE12,2,12755276.27
1839,2019,NUTS,2016,DE122,3,424411.23
1840,2019,NUTS,2016,DE123,3,14015.0
1841,2019,NUTS,2016,DE125,3,11544768.29
1842,2019,NUTS,2016,DE128,3,772081.75
1843,2019,NUTS,2016,DE13,2,751131.5
1844,2019,NUTS,2016,DE131,3,516771.5
1845,2019,NUTS,2016,DE138,3,234360.0
1846,2019,NUTS,2016,DE2,1,10955452.62
1847,2019,NUTS,2016,DE21,2,10140663.37
1848,2019,NUTS,2016,DE212,3,7655596.49
1849,2019,NUTS,2016,DE21H,3,2485066.88
1850,2019,NUTS,2016,DE24,2,81343.75
1851,2019,NUTS,2016,DE242,3,81343.75
1852,2019,NUTS,2016,DE25,2,733445.5
1853,2019,NUTS,2016,DE252,3,733445.5
1854,2019,NUTS,2016,DE3,1,4912104.5
1855,2019,NUTS,2016,DE30,2,4912104.5
1856,2019,NUTS,2016,DE300,3,4912104.5
1857,2019,NUTS,2016,DE4,1,648011.0
1858,2019,NUTS,2016,DE40,2,648011.0
1859,2019,NUTS,2016,DE404,3,648011.0
1860,2019,NUTS,2016,DE5,1,1011538.4
1861,2019,NUTS,2016,DE50,2,1011538.4
1862,2019,NUTS,2016,DE501,3,1011538.4
1863,2019,NUTS,2016,DE6,1,2174940.0
1864,2019,NUTS,2016,DE60,2,2174940.0
1865,2019,NUTS,2016,DE600,3,2174940.0
1866,2019,NUTS,2016,DE7,1,5248590.14
1867,2019,NUTS,2016,DE71,2,5248590.14
1868,2019,NUTS,2016,DE711,3,1947249.26
1869,2019,NUTS,2016,DE712,3,3210950.88
1870,2019,NUTS,2016,DE714,3,90390.0
1871,2019,NUTS,2016,DE9,1,624288.4
1872,2019,NUTS,2016,DE91,2,371500.0
1873,2019,NUTS,2016,DE91C,3,371500.0
1874,2019,NUTS,2016,DE92,2,252788.4
1875,2019,NUTS,2016,DE929,3,252788.4
1876,2019,NUTS,2016,DEA,1,13185930.79
1877,2019,NUTS,2016,DEA1,2,124500.0
1878,2019,NUTS,2016,DEA13,3,124500.0
1879,2019,NUTS,2016,DEA2,2,12790957.04
1880,2019,NUTS,2016,DEA22,3,3781861.8
1881,2019,NUTS,2016,DEA23,3,1180033.04
1882,2019,NUTS,2016,DEA26,3,2112769.0
1883,2019,NUTS,2016,DEA2C,3,4496205.7
1884,2019,NUTS,2016,DEA2D,3,1220087.5
1885,2019,NUTS,2016,DEA5,2,270473.75
1886,2019,NUTS,2016,DEA52,3,270473.75
1887,2019,NUTS,2016,DEB,1,2060277.5
1888,2019,NUTS,2016,DEB2,2,136000.0
1889,2019,NUTS,2016,DEB21,3,136000.0
1890,2019,NUTS,2016,DEB3,2,1924277.5
1891,2019,NUTS,2016,DEB32,3,1754668.75
1892,2019,NUTS,2016,DEB35,3,169608.75
1893,2019,NUTS,2016,DEC,1,505576.8
1894,2019,NUTS,2016,DEC0,2,505576.8
1895,2019,NUTS,2016,DEC01,3,505576.8
1896,2019,NUTS,2016,DED,1,2272468.13
1897,2019,NUTS,2016,DED2,2,1862760.9
1898,2019,NUTS,2016,DED21,3,1847960.13
1899,2019,NUTS,2016,DED2E,3,14800.77
1900,2019,NUTS,2016,DED4,2,27255.0
1901,2019,NUTS,2016,DED41,3,27255.0
1902,2019,NUTS,2016,DED5,2,382452.23
1903,2019,NUTS,2016,DED51,3,382452.23
1904,2019,NUTS,2016,DEF,1,99752.5
1905,2019,NUTS,2016,DEF0,2,99752.5
1906,2019,NUTS,2016,DEF06,3,99752.5
1907,2019,NUTS,2016,DEG,1,253950.0
1908,2019,NUTS,2016,DEG0,2,253950.0
1909,2019,NUTS,2016,DEG03,3,253950.0
1910,2019,NUTS,2016,DK,0,5211432.73
1911,2019,NUTS,2016,DK0,1,5211432.73
1912,2019,NUTS,2016,DK01,2,2182142.8
1913,2019,NUTS,2016,DK011,3,1245807.8
1914,2019,NUTS,2016,DK012,3,761560.0
1915,2019,NUTS,2016,DK013,3,174775.0
1916,2019,NUTS,2016,DK03,2,939172.5
1917,2019,NUTS,2016,DK031,3,939172.5
1918,2019,NUTS,2016,DK04,2,1155892.5
1919,2019,NUTS,2016,DK041,3,138700.0
1920,2019,NUTS,2016,DK042,3,1017192.5
1921,2019,NUTS,2016,DK05,2,934224.93
1922,2019,NUTS,2016,DK050,3,934224.93
1923,2019,NUTS,2016,EE,0,1248170.0
1924,2019,NUTS,2016,EE0,1,1248170.0
1925,2019,NUTS,2016,EE00,2,1248170.0
1926,2019,NUTS,2016,EE001,3,754270.0
1927,2019,NUTS,2016,EE008,3,493900.0
1928,2019,NUTS,2016,ES,0,29072150.61
1929,2019,NUTS,2016,ES1,1,273812.5
1930,2019,NUTS,2016,ES11,2,273812.5
1931,2019,NUTS,2016,ES114,3,273812.5
1932,2019,NUTS,2016,ES2,1,526269.25
1933,2019,NUTS,2016,ES21,2,467927.5
1934,2019,NUTS,2016,ES212,3,73250.0
1935,2019,NUTS,2016,ES213,3,394677.5
1936,2019,NUTS,2016,ES22,2,10380.0
1937,2019,NUTS,2016,ES220,3,10380.0
1938,2019,NUTS,2016,ES23,2,18246.25
1939,2019,NUTS,2016,ES230,3,18246.25
1940,2019,NUTS,2016,ES24,2,29715.5
1941,2019,NUTS,2016,ES243,3,29715.5
1942,2019,NUTS,2016,ES3,1,8346375.73
1943,2019,NUTS,2016,ES30,2,8346375.73
1944,2019,NUTS,2016,ES300,3,8346375.73
1945,2019,NUTS,2016,ES4,1,1116059.76
1946,2019,NUTS,2016,ES41,2,1089994.76
1947,2019,NUTS,2016,ES412,3,91935.0
1948,2019,NUTS,2016,ES418,3,998059.76
1949,2019,NUTS,2016,ES42,2,26065.0
1950,2019,NUTS,2016,ES422,3,13190.0
1951,2019,NUTS,2016,ES425,3,12875.0
1952,2019,NUTS,2016,ES5,1,17467996.12
1953,2019,NUTS,2016,ES51,2,10547047.37
1954,2019,NUTS,2016,ES511,3,10547047.37
1955,2019,NUTS,2016,ES52,2,1183268.75
1956,2019,NUTS,2016,ES523,3,1183268.75
1957,2019,NUTS,2016,ES53,2,5737680.0
1958,2019,NUTS,2016,ES532,3,5737680.0
1959,2019,NUTS,2016,ES6,1,1315709.25
1960,2019,NUTS,2016,ES61,2,818209.25
1961,2019,NUTS,2016,ES613,3,662040.0
1962,2019,NUTS,2016,ES618,3,156169.25
1963,2019,NUTS,2016,ES62,2,497500.0
1964,2019,NUTS,2016,ES620,3,497500.0
1965,2019,NUTS,2016,ES7,1,25928.0
1966,2019,NUTS,2016,ES70,2,25928.0
1967,2019,NUTS,2016,ES705,3,25928.0
1968,2019,NUTS,2016,FI,0,7253731.0
1969,2019,NUTS,2016,FI1,1,7253731.0
1970,2019,NUTS,2016,FI19,2,1248876.25
1971,2019,NUTS,2016,FI193,3,1110876.25
1972,2019,NUTS,2016,FI195,3,138000.0
1973,2019,NUTS,2016,FI1B,2,5541921.0
1974,2019,NUTS,2016,FI1B1,3,5541921.0
1975,2019,NUTS,2016,FI1D,2,462933.75
1976,2019,NUTS,2016,FI1D2,3,198750.0
1977,2019,NUTS,2016,FI1D9,3,264183.75
1978,2019,NUTS,2016,FR,0,49024441.6
1979,2019,NUTS,2016,FR1,1,44220416.47
1980,2019,NUTS,2016,FR10,2,44220416.47
1981,2019,NUTS,2016,FR101,3,26946954.79
1982,2019,NUTS,2016,FR104,3,1787290.96
1983,2019,NUTS,2016,FR105,3,14912943.97
1984,2019,NUTS,2016,FR106,3,473556.25
1985,2019,NUTS,2016,FR107,3,99670.5
1986,2019,NUTS,2016,FRB,1,56872.31
1987,2019,NUTS,2016,FRB0,2,56872.31
1988,2019,NUTS,2016,FRB06,3,56872.31
1989,2019,NUTS,2016,FRE,1,2793911.25
1990,2019,NUTS,2016,FRE1,2,2793911.25
1991,2019,NUTS,2016,FRE11,3,2793911.25
1992,2019,NUTS,2016,FRF,1,303125.0
1993,2019,NUTS,2016,FRF3,2,303125.0
1994,2019,NUTS,2016,FRF31,3,303125.0
1995,2019,NUTS,2016,FRH,1,32170.56
1996,2019,NUTS,2016,FRH0,2,32170.56
1997,2019,NUTS,2016,FRH03,3,32170.56
1998,2019,NUTS,2016,FRJ,1,511876.51
1999,2019,NUTS,2016,FRJ2,2,511876.51
2000,2019,NUTS,2016,FRJ23,3,511876.51
2001,2019,NUTS,2016,FRK,1,982038.25
2002,2019,NUTS,2016,FRK2,2,982038.25
2003,2019,NUTS,2016,FRK24,3,299998.75
2004,2019,NUTS,2016,FRK26,3,682039.5
2005,2019,NUTS,2016,FRL,1,124031.25
2006,2019,NUTS,2016,FRL0,2,124031.25
2007,2019,NUTS,2016,FRL06,3,124031.25
2008,2019,NUTS,2016,HR,0,1349057.85
2009,2019,NUTS,2016,HR0,1,1349057.85
2010,2019,NUTS,2016,HR03,2,9269.25
2011,2019,NUTS,2016,HR031,3,9269.25
2012,2019,NUTS,2016,HR04,2,1339788.6
2013,2019,NUTS,2016,HR041,3,1312150.8
2014,2019,NUTS,2016,HR042,3,9100.0
2015,2019,NUTS,2016,HR044,3,9269.25
2016,2019,NUTS,2016,HR04B,3,9268.55
2017,2019,NUTS,2016,HU,0,1421175.5
2018,2019,NUTS,2016,HU1,1,854375.5
2019,2019,NUTS,2016,HU11,2,758125.5
2020,2019,NUTS,2016,HU110,3,758125.5
2021,2019,NUTS,2016,HU12,2,96250.0
2022,2019,NUTS,2016,HU120,3,96250.0
2023,2019,NUTS,2016,HU3,1,566800.0
2024,2019,NUTS,2016,HU32,2,450550.0
2025,2019,NUTS,2016,HU321,3,450550.0
2026,2019,NUTS,2016,HU33,2,116250.0
2027,2019,NUTS,2016,HU333,3,116250.0
2028,2019,NUTS,2016,IE,0,7280994.02
2029,2019,NUTS,2016,IE0,1,7280994.02
2030,2019,NUTS,2016,IE04,2,1688951.57
2031,2019,NUTS,2016,IE042,3,1688951.57
2032,2019,NUTS,2016,IE05,2,3548426.2
2033,2019,NUTS,2016,IE052,3,464375.0
2034,2019,NUTS,2016,IE053,3,3084051.2
2035,2019,NUTS,2016,IE06,2,2043616.25
2036,2019,NUTS,2016,IE061,3,2043616.25
2037,2019,NUTS,2016,IT,0,42538461.07
2038,2019,NUTS,2016,ITC,1,11611336.36
2039,2019,NUTS,2016,ITC1,2,1719449.36
2040,2019,NUTS,2016,ITC11,3,1719449.36
2041,2019,NUTS,2016,ITC3,2,603483.75
2042,2019,NUTS,2016,ITC33,3,603483.75
2043,2019,NUTS,2016,ITC4,2,9288403.25
2044,2019,NUTS,2016,ITC41,3,480000.0
2045,2019,NUTS,2016,ITC46,3,67875.0
2046,2019,NUTS,2016,ITC48,3,173113.5
2047,2019,NUTS,2016,ITC49,3,215562.5
2048,2019,NUTS,2016,ITC4C,3,8166524.75
2049,2019,NUTS,2016,ITC4D,3,185327.5
2050,2019,NUTS,2016,ITF,1,1058953.5
2051,2019,NUTS,2016,ITF3,2,609312.5
2052,2019,NUTS,2016,ITF33,3,609312.5
2053,2019,NUTS,2016,ITF4,2,449641.0
2054,2019,NUTS,2016,ITF47,3,449641.0
2055,2019,NUTS,2016,ITG,1,485088.56
2056,2019,NUTS,2016,ITG1,2,485088.56
2057,2019,NUTS,2016,ITG12,3,267276.06
2058,2019,NUTS,2016,ITG17,3,217812.5
2059,2019,NUTS,2016,ITH,1,9543306.63
2060,2019,NUTS,2016,ITH1,2,931987.5
2061,2019,NUTS,2016,ITH10,3,931987.5
2062,2019,NUTS,2016,ITH2,2,3865684.56
2063,2019,NUTS,2016,ITH20,3,3865684.56
2064,2019,NUTS,2016,ITH3,2,981102.22
2065,2019,NUTS,2016,ITH31,3,50000.0
2066,2019,NUTS,2016,ITH35,3,551477.22
2067,2019,NUTS,2016,ITH36,3,379625.0
2068,2019,NUTS,2016,ITH4,2,491930.75
2069,2019,NUTS,2016,ITH42,3,253030.75
2070,2019,NUTS,2016,ITH44,3,238900.0
2071,2019,NUTS,2016,ITH5,2,3272601.6
2072,2019,NUTS,2016,ITH53,3,331250.0
2073,2019,NUTS,2016,ITH55,3,2941351.6
2074,2019,NUTS,2016,ITI,1,19839776.02
2075,2019,NUTS,2016,ITI1,2,4442931.13
2076,2019,NUTS,2016,ITI12,3,341958.75
2077,2019,NUTS,2016,ITI14,3,370414.0
2078,2019,NUTS,2016,ITI15,3,1361780.0
2079,2019,NUTS,2016,ITI16,3,419812.5
2080,2019,NUTS,2016,ITI17,3,1720736.5
2081,2019,NUTS,2016,ITI19,3,228229.38
2082,2019,NUTS,2016,ITI2,2,20092.5
2083,2019,NUTS,2016,ITI21,3,20092.5
2084,2019,NUTS,2016,ITI3,2,16965.0
2085,2019,NUTS,2016,ITI32,3,16965.0
2086,2019,NUTS,2016,ITI4,2,15359787.39
2087,2019,NUTS,2016,ITI43,3,15359787.39
2088,2019,NUTS,2016,LT,0,2465976.5
2089,2019,NUTS,2016,LT0,1,2465976.5
2090,2019,NUTS,2016,LT01,2,2150707.75
2091,2019,NUTS,2016,LT011,3,2150707.75
2092,2019,NUTS,2016,LT02,2,315268.75
2093,2019,NUTS,2016,LT022,3,202268.75
2094,2019,NUTS,2016,LT023,3,113000.0
2095,2019,NUTS,2016,LU,0,3608852.0
2096,2019,NUTS,2016,LU0,1,3608852.0
2097,2019,NUTS,2016,LU00,2,3608852.0
2098,2019,NUTS,2016,LU000,3,3608852.0
2099,2019,NUTS,2016,LV,0,552255.75
2100,2019,NUTS,2016,LV0,1,552255.75
2101,2019,NUTS,2016,LV00,2,552255.75
2102,2019,NUTS,2016,LV006,3,552255.75
2103,2019,NUTS,2016,NL,0,54492320.94
2104,2019,NUTS,2016,NL1,1,4491189.5
2105,2019,NUTS,2016,NL11,2,3335864.5
2106,2019,NUTS,2016,NL113,3,3335864.5
2107,2019,NUTS,2016,NL12,2,99325.0
2108,2019,NUTS,2016,NL124,3,99325.0
2109,2019,NUTS,2016,NL13,2,1056000.0
2110,2019,NUTS,2016,NL133,3,1056000.0
2111,2019,NUTS,2016,NL2,1,14921287.72
2112,2019,NUTS,2016,NL21,2,11319008.75
2113,2019,NUTS,2016,NL213,3,11319008.75
2114,2019,NUTS,2016,NL22,2,3602278.97
2115,2019,NUTS,2016,NL221,3,584363.75
2116,2019,NUTS,2016,NL226,3,3017915.22
2117,2019,NUTS,2016,NL3,1,32658251.71
2118,2019,NUTS,2016,NL31,2,15885253.75
2119,2019,NUTS,2016,NL310,3,15885253.75
2120,2019,NUTS,2016,NL32,2,5909091.98
2121,2019,NUTS,2016,NL327,3,37031.25
2122,2019,NUTS,2016,NL328,3,70781.25
2123,2019,NUTS,2016,NL329,3,5801279.48
2124,2019,NUTS,2016,NL33,2,10863905.98
2125,2019,NUTS,2016,NL332,3,5428524.75
2126,2019,NUTS,2016,NL333,3,1052005.35
2127,2019,NUTS,2016,NL337,3,3836878.88
2128,2019,NUTS,2016,NL33C,3,546497.0
2129,2019,NUTS,2016,NL4,1,2421592.01
2130,2019,NUTS,2016,NL41,2,457506.25
2131,2019,NUTS,2016,NL413,3,50000.0
2132,2019,NUTS,2016,NL414,3,407506.25
2133,2019,NUTS,2016,NL42,2,1964085.76
2134,2019,NUTS,2016,NL423,3,1964085.76
2135,2019,NUTS,2016,PL,0,9685447.25
2136,2019,NUTS,2016,PL4,1,1337411.0
2137,2019,NUTS,2016,PL41,2,1337411.0
2138,2019,NUTS,2016,PL415,3,1337411.0
2139,2019,NUTS,2016,PL8,1,198750.0
2140,2019,NUTS,2016,PL81,2,198750.0
2141,2019,NUTS,2016,PL814,3,198750.0
2142,2019,NUTS,2016,PL9,1,8149286.25
2143,2019,NUTS,2016,PL91,2,8149286.25
2144,2019,NUTS,2016,PL911,3,8149286.25
2145,2019,NUTS,2016,PT,0,3278534.98
2146,2019,NUTS,2016,PT1,1,3278534.98
2147,2019,NUTS,2016,PT11,2,834308.5
2148,2019,NUTS,2016,PT112,3,166875.0
2149,2019,NUTS,2016,PT11A,3,667433.5
2150,2019,NUTS,2016,PT17,2,2444226.48
2151,2019,NUTS,2016,PT170,3,2444226.48
2152,2019,NUTS,2016,RO,0,438687.5
2153,2019,NUTS,2016,RO1,1,219562.5
2154,2019,NUTS,2016,RO11,2,128062.5
2155,2019,NUTS,2016,RO113,3,128062.5
2156,2019,NUTS,2016,RO12,2,91500.0
2157,2019,NUTS,2016,RO121,3,91500.0
2158,2019,NUTS,2016,RO3,1,219125.0
2159,2019,NUTS,2016,RO31,2,49125.0
2160,2019,NUTS,2016,RO312,3,49125.0
2161,2019,NUTS,2016,RO32,2,170000.0
2162,2019,NUTS,2016,RO321,3,83750.0
2163,2019,NUTS,2016,RO322,3,86250.0
2164,2019,NUTS,2016,SE,0,7009267.73
2165,2019,NUTS,2016,SE1,1,2958577.98
2166,2019,NUTS,2016,SE11,2,1282037.5
2167,2019,NUTS,2016,SE110,3,1282037.5
2168,2019,NUTS,2016,SE12,2,1676540.48
2169,2019,NUTS,2016,SE121,3,1082253.0
2170,2019,NUTS,2016,SE124,3,594287.48
2171,2019,NUTS,2016,SE2,1,3754648.5
2172,2019,NUTS,2016,SE22,2,3754648.5
2173,2019,NUTS,2016,SE224,3,3754648.5
2174,2019,NUTS,2016,SE3,1,296041.25
2175,2019,NUTS,2016,SE31,2,296041.25
2176,2019,NUTS,2016,SE311,3,296041.25
2177,2019,NUTS,2016,SI,0,3656082.3
2178,2019,NUTS,2016,SI0,1,3656082.3
2179,2019,NUTS,2016,SI03,2,753317.5
2180,2019,NUTS,2016,SI032,3,753317.5
2181,2019,NUTS,2016,SI04,2,2902764.8
2182,2019,NUTS,2016,SI041,3,2307692.71
2183,2019,NUTS,2016,SI043,3,595072.09
2184,2019,NUTS,2016,SK,0,1400197.0
2185,2019,NUTS,2016,SK0,1,1400197.0
2186,2019,NUTS,2016,SK01,2,823250.75
2187,2019,NUTS,2016,SK010,3,823250.75
2188,2019,NUTS,2016,SK02,2,222900.0
2189,2019,NUTS,2016,SK021,3,222900.0
2190,2019,NUTS,2016,SK03,2,339375.0
2191,2019,NUTS,2016,SK031,3,339375.0
2192,2019,NUTS,2016,SK04,2,14671.25
2193,2019,NUTS,2016,SK042,3,14671.25
2194,2019,NUTS,2016,UK,0,8678972.69
2195,2019,NUTS,2016,UKD,1,657783.24
2196,2019,NUTS,2016,UKD3,2,281417.5
2197,2019,NUTS,2016,UKD33,3,281417.5
2198,2019,NUTS,2016,UKD4,2,376365.74
2199,2019,NUTS,2016,UKD44,3,376365.74
2200,2019,NUTS,2016,UKE,1,141256.25
2201,2019,NUTS,2016,UKE4,2,141256.25
2202,2019,NUTS,2016,UKE42,3,141256.25
2203,2019,NUTS,2016,UKF,1,1974040.12
2204,2019,NUTS,2016,UKF1,2,606345.12
2205,2019,NUTS,2016,UKF14,3,606345.12
2206,2019,NUTS,2016,UKF2,2,1367695.0
2207,2019,NUTS,2016,UKF21,3,1367695.0
2208,2019,NUTS,2016,UKH,1,745571.25
2209,2019,NUTS,2016,UKH1,2,132812.5
2210,2019,NUTS,2016,UKH12,3,132812.5
2211,2019,NUTS,2016,UKH3,2,612758.75
2212,2019,NUTS,2016,UKH34,3,612758.75
2213,2019,NUTS,2016,UKI,1,2405601.83
2214,2019,NUTS,2016,UKI3,2,1812238.64
2215,2019,NUTS,2016,UKI31,3,1552416.14
2216,2019,NUTS,2016,UKI32,3,259822.5
2217,2019,NUTS,2016,UKI4,2,593363.19
2218,2019,NUTS,2016,UKI43,3,593363.19
2219,2019,NUTS,2016,UKJ,1,1974857.5
