,year,region_type,region_year_spec,region_id,region_level,policy_fund_spec
601,2015,NUTS,2013,NL339,3,1.54
602,2015,NUTS,2013,NL33A,3,0.3
603,2015,NUTS,2013,NL412,3,1.3
604,2015,NUTS,2013,NL414,3,0.72
605,2015,NUTS,2013,NL423,3,0.83
606,2015,NUTS,2013,PL127,3,3.15
607,2015,NUTS,2013,PL415,3,0.99
608,2015,NUTS,2013,PL514,3,0.46
609,2015,NUTS,2013,PL633,3,4.57
610,2015,NUTS,2013,PT112,3,0.5
611,2015,NUTS,2013,PT11A,3,1.03
612,2015,NUTS,2013,PT16D,3,1.67
613,2015,NUTS,2013,PT170,3,1.33
614,2015,NUTS,2013,PT187,3,4.57
615,2015,NUTS,2013,RO113,3,4.57
616,2015,NUTS,2013,RO122,3,4.57
617,2015,NUTS,2013,RO224,3,4.57
618,2015,NUTS,2013,RO321,3,3.57
619,2015,NUTS,2013,RO322,3,3.2
620,2015,NUTS,2013,RO424,3,3.71
621,2015,NUTS,2013,SE110,3,0.97
622,2015,NUTS,2013,SE121,3,0.16
623,2015,NUTS,2013,SE123,3,0.65
624,2015,NUTS,2013,SE124,3,2.99
625,2015,NUTS,2013,SE221,3,4.57
626,2015,NUTS,2013,SE224,3,0.84
627,2015,NUTS,2013,SE232,3,1.38
628,2015,NUTS,2013,SE311,3,0.54
629,2015,NUTS,2013,SE321,3,4.57
630,2015,NUTS,2013,SE332,3,3.01
631,2015,NUTS,2013,SI031,3,4.57
632,2015,NUTS,2013,SI032,3,0.25
633,2015,NUTS,2013,SI041,3,1.01
634,2015,NUTS,2013,SK010,3,1.32
635,2015,NUTS,2013,SK032,3,4.57
636,2015,NUTS,2013,UKC22,3,1.81
637,2015,NUTS,2013,UKD33,3,0.92
638,2015,NUTS,2013,UKD34,3,3.52
639,2015,NUTS,2013,UKD37,3,4.57
640,2015,NUTS,2013,UKD61,3,4.57
641,2015,NUTS,2013,UKD72,3,4.57
642,2015,NUTS,2013,UKE42,3,2.25
643,2015,NUTS,2013,UKE44,3,4.57
644,2015,NUTS,2013,UKE45,3,4.57
645,2015,NUTS,2013,UKF14,3,0.29
646,2015,NUTS,2013,UKF16,3,4.57
647,2015,NUTS,2013,UKF21,3,3.8
648,2015,NUTS,2013,UKF22,3,0.16
649,2015,NUTS,2013,UKH12,3,4.57
650,2015,NUTS,2013,UKH15,3,3.35
651,2015,NUTS,2013,UKH25,3,3.01
652,2015,NUTS,2013,UKI31,3,0.75
653,2015,NUTS,2013,UKI32,3,1.39
654,2015,NUTS,2013,UKI41,3,2.85
655,2015,NUTS,2013,UKI74,3,0.69
656,2015,NUTS,2013,UKJ12,3,0.17
657,2015,NUTS,2013,UKJ13,3,4.57
658,2015,NUTS,2013,UKJ22,3,2.49
659,2015,NUTS,2013,UKJ32,3,0.66
660,2015,NUTS,2013,UKK11,3,2.24
661,2015,NUTS,2013,UKK13,3,1.35
662,2015,NUTS,2013,UKK14,3,4.57
663,2015,NUTS,2013,UKK43,3,4.57
664,2015,NUTS,2013,UKL18,3,4.57
665,2015,NUTS,2013,UKL22,3,1.75
666,2015,NUTS,2013,UKM25,3,0.86
667,2015,NUTS,2013,UKM34,3,0.49
668,2015,NUTS,2013,UKN04,3,4.57
669,2016,NUTS,2016,AT,0,1.21
670,2016,NUTS,2016,BE,0,1.1
671,2016,NUTS,2016,BG,0,1.66
672,2016,NUTS,2016,CY,0,1.97
673,2016,NUTS,2016,CZ,0,0.81
674,2016,NUTS,2016,DE,0,0.88
675,2016,NUTS,2016,DK,0,1.14
676,2016,NUTS,2016,EE,0,1.75
677,2016,NUTS,2016,ES,0,1.21
678,2016,NUTS,2016,FI,0,1.08
679,2016,NUTS,2016,FR,0,0.86
680,2016,NUTS,2016,HR,0,1.6
681,2016,NUTS,2016,HU,0,1.83
682,2016,NUTS,2016,IE,0,0.65
683,2016,NUTS,2016,IT,0,1.13
684,2016,NUTS,2016,LT,0,2.0
685,2016,NUTS,2016,LU,0,0.7
686,2016,NUTS,2016,LV,0,1.46
687,2016,NUTS,2016,MT,0,2.47
688,2016,NUTS,2016,NL,0,0.79
689,2016,NUTS,2016,PL,0,0.57
690,2016,NUTS,2016,PT,0,1.52
691,2016,NUTS,2016,RO,0,2.05
692,2016,NUTS,2016,SE,0,0.99
693,2016,NUTS,2016,SI,0,0.97
694,2016,NUTS,2016,SK,0,1.76
695,2016,NUTS,2016,UK,0,0.93
696,2016,NUTS,2016,AT1,1,1.45
697,2016,NUTS,2016,AT2,1,0.44
698,2016,NUTS,2016,AT3,1,0.99
699,2016,NUTS,2016,BE1,1,1.35
700,2016,NUTS,2016,BE2,1,0.79
701,2016,NUTS,2016,BE3,1,1.51
702,2016,NUTS,2016,BG3,1,2.28
703,2016,NUTS,2016,CY0,1,1.97
704,2016,NUTS,2016,CZ0,1,0.81
705,2016,NUTS,2016,DE1,1,0.71
706,2016,NUTS,2016,DE2,1,0.87
707,2016,NUTS,2016,DE3,1,0.87
708,2016,NUTS,2016,DE4,1,2.87
709,2016,NUTS,2016,DE5,1,0.92
710,2016,NUTS,2016,DE6,1,1.44
711,2016,NUTS,2016,DE7,1,0.71
712,2016,NUTS,2016,DE8,1,1.16
713,2016,NUTS,2016,DE9,1,0.21
714,2016,NUTS,2016,DEA,1,0.93
715,2016,NUTS,2016,DEB,1,0.58
716,2016,NUTS,2016,DEC,1,0.3
717,2016,NUTS,2016,DED,1,0.61
718,2016,NUTS,2016,DEF,1,2.68
719,2016,NUTS,2016,DEG,1,1.05
720,2016,NUTS,2016,DK0,1,1.14
721,2016,NUTS,2016,EE0,1,1.75
722,2016,NUTS,2016,ES1,1,0.87
723,2016,NUTS,2016,ES2,1,1.94
724,2016,NUTS,2016,ES3,1,1.22
725,2016,NUTS,2016,ES4,1,0.89
726,2016,NUTS,2016,ES5,1,0.9
727,2016,NUTS,2016,ES6,1,0.87
728,2016,NUTS,2016,ES7,1,2.87
729,2016,NUTS,2016,FI1,1,1.08
730,2016,NUTS,2016,FR1,1,0.66
731,2016,NUTS,2016,FRB,1,1.15
732,2016,NUTS,2016,FRC,1,2.71
733,2016,NUTS,2016,FRE,1,0.29
734,2016,NUTS,2016,FRF,1,0.64
735,2016,NUTS,2016,FRG,1,2.49
736,2016,NUTS,2016,FRH,1,1.58
737,2016,NUTS,2016,FRI,1,1.94
738,2016,NUTS,2016,FRJ,1,0.04
739,2016,NUTS,2016,FRK,1,1.57
740,2016,NUTS,2016,FRL,1,0.48
741,2016,NUTS,2016,FRY,1,2.87
742,2016,NUTS,2016,HR0,1,1.6
743,2016,NUTS,2016,HU1,1,1.98
744,2016,NUTS,2016,HU2,1,2.87
745,2016,NUTS,2016,HU3,1,0.7
746,2016,NUTS,2016,IE0,1,0.65
747,2016,NUTS,2016,ITC,1,1.26
748,2016,NUTS,2016,ITF,1,2.13
749,2016,NUTS,2016,ITG,1,2.17
750,2016,NUTS,2016,ITH,1,1.16
751,2016,NUTS,2016,ITI,1,0.86
752,2016,NUTS,2016,LT0,1,2.0
753,2016,NUTS,2016,LU0,1,0.7
754,2016,NUTS,2016,LV0,1,1.46
755,2016,NUTS,2016,MT0,1,2.47
756,2016,NUTS,2016,NL1,1,0.38
757,2016,NUTS,2016,NL2,1,1.09
758,2016,NUTS,2016,NL3,1,0.82
759,2016,NUTS,2016,NL4,1,0.57
760,2016,NUTS,2016,PL2,1,1.52
761,2016,NUTS,2016,PL4,1,0.07
762,2016,NUTS,2016,PL5,1,0.26
763,2016,NUTS,2016,PL9,1,0.7
764,2016,NUTS,2016,PT1,1,1.41
765,2016,NUTS,2016,PT3,1,2.87
766,2016,NUTS,2016,RO1,1,2.87
767,2016,NUTS,2016,RO2,1,2.87
768,2016,NUTS,2016,RO3,1,1.64
769,2016,NUTS,2016,SE1,1,1.04
770,2016,NUTS,2016,SE2,1,0.73
771,2016,NUTS,2016,SE3,1,1.68
772,2016,NUTS,2016,SI0,1,0.97
773,2016,NUTS,2016,SK0,1,1.76
774,2016,NUTS,2016,UKC,1,2.87
775,2016,NUTS,2016,UKD,1,0.97
776,2016,NUTS,2016,UKE,1,0.93
777,2016,NUTS,2016,UKF,1,0.43
778,2016,NUTS,2016,UKG,1,1.35
779,2016,NUTS,2016,UKH,1,2.04
780,2016,NUTS,2016,UKI,1,0.8
781,2016,NUTS,2016,UKJ,1,1.43
782,2016,NUTS,2016,UKK,1,0.25
783,2016,NUTS,2016,UKM,1,1.18
784,2016,NUTS,2016,UKN,1,1.28
785,2016,NUTS,2016,AT12,2,1.06
786,2016,NUTS,2016,AT13,2,1.47
787,2016,NUTS,2016,AT21,2,0.04
788,2016,NUTS,2016,AT22,2,0.62
789,2016,NUTS,2016,AT31,2,2.72
790,2016,NUTS,2016,AT33,2,0.63
791,2016,NUTS,2016,AT34,2,2.09
792,2016,NUTS,2016,BE10,2,1.35
793,2016,NUTS,2016,BE21,2,0.91
794,2016,NUTS,2016,BE22,2,0.81
795,2016,NUTS,2016,BE23,2,0.41
796,2016,NUTS,2016,BE24,2,0.92
797,2016,NUTS,2016,BE31,2,2.06
798,2016,NUTS,2016,BE33,2,0.34
799,2016,NUTS,2016,BE35,2,1.65
800,2016,NUTS,2016,BG33,2,2.28
801,2016,NUTS,2016,CY00,2,1.97
802,2016,NUTS,2016,CZ01,2,0.38
803,2016,NUTS,2016,CZ03,2,2.31
804,2016,NUTS,2016,CZ05,2,2.87
805,2016,NUTS,2016,CZ06,2,1.97
806,2016,NUTS,2016,DE11,2,1.29
807,2016,NUTS,2016,DE12,2,0.32
808,2016,NUTS,2016,DE13,2,0.88
809,2016,NUTS,2016,DE14,2,0.12
810,2016,NUTS,2016,DE21,2,0.89
811,2016,NUTS,2016,DE23,2,0.27
812,2016,NUTS,2016,DE24,2,2.87
813,2016,NUTS,2016,DE25,2,0.29
814,2016,NUTS,2016,DE27,2,2.87
815,2016,NUTS,2016,DE30,2,0.87
816,2016,NUTS,2016,DE40,2,2.87
817,2016,NUTS,2016,DE50,2,0.92
818,2016,NUTS,2016,DE60,2,1.44
819,2016,NUTS,2016,DE71,2,0.75
820,2016,NUTS,2016,DE72,2,0.56
821,2016,NUTS,2016,DE73,2,2.87
822,2016,NUTS,2016,DE80,2,1.16
823,2016,NUTS,2016,DE91,2,0.1
824,2016,NUTS,2016,DE92,2,0.36
825,2016,NUTS,2016,DEA1,2,1.02
826,2016,NUTS,2016,DEA2,2,0.84
827,2016,NUTS,2016,DEA3,2,2.87
828,2016,NUTS,2016,DEA4,2,2.87
829,2016,NUTS,2016,DEA5,2,1.1
830,2016,NUTS,2016,DEB1,2,0.68
831,2016,NUTS,2016,DEB3,2,0.55
832,2016,NUTS,2016,DEC0,2,0.3
833,2016,NUTS,2016,DED2,2,0.04
834,2016,NUTS,2016,DED5,2,1.73
835,2016,NUTS,2016,DEF0,2,2.68
836,2016,NUTS,2016,DEG0,2,1.05
837,2016,NUTS,2016,DK01,2,0.71
838,2016,NUTS,2016,DK02,2,2.87
839,2016,NUTS,2016,DK03,2,2.77
840,2016,NUTS,2016,DK04,2,0.49
841,2016,NUTS,2016,DK05,2,2.26
842,2016,NUTS,2016,EE00,2,1.75
843,2016,NUTS,2016,ES11,2,2.87
844,2016,NUTS,2016,ES12,2,0.68
845,2016,NUTS,2016,ES21,2,2.14
846,2016,NUTS,2016,ES24,2,1.73
847,2016,NUTS,2016,ES30,2,1.22
848,2016,NUTS,2016,ES41,2,1.11
849,2016,NUTS,2016,ES51,2,1.11
850,2016,NUTS,2016,ES52,2,0.85
851,2016,NUTS,2016,ES61,2,0.7
852,2016,NUTS,2016,ES62,2,2.0
853,2016,NUTS,2016,ES70,2,2.87
854,2016,NUTS,2016,FI19,2,0.21
855,2016,NUTS,2016,FI1B,2,1.42
856,2016,NUTS,2016,FI1C,2,0.34
857,2016,NUTS,2016,FI1D,2,0.51
858,2016,NUTS,2016,FR10,2,0.66
859,2016,NUTS,2016,FRB0,2,1.15
860,2016,NUTS,2016,FRC2,2,2.71
861,2016,NUTS,2016,FRE1,2,0.34
862,2016,NUTS,2016,FRF1,2,0.77
863,2016,NUTS,2016,FRG0,2,2.49
864,2016,NUTS,2016,FRH0,2,1.58
865,2016,NUTS,2016,FRI1,2,2.06
866,2016,NUTS,2016,FRJ1,2,0.12
867,2016,NUTS,2016,FRK1,2,1.16
868,2016,NUTS,2016,FRK2,2,1.58
869,2016,NUTS,2016,FRL0,2,0.48
870,2016,NUTS,2016,FRY4,2,2.87
871,2016,NUTS,2016,HR03,2,1.51
872,2016,NUTS,2016,HR04,2,1.64
873,2016,NUTS,2016,HU11,2,1.76
874,2016,NUTS,2016,HU12,2,2.87
875,2016,NUTS,2016,HU21,2,2.87
876,2016,NUTS,2016,HU22,2,2.87
877,2016,NUTS,2016,HU23,2,2.87
878,2016,NUTS,2016,HU31,2,2.87
879,2016,NUTS,2016,HU33,2,0.64
880,2016,NUTS,2016,IE04,2,2.12
881,2016,NUTS,2016,IE05,2,1.35
882,2016,NUTS,2016,IE06,2,0.42
883,2016,NUTS,2016,ITC1,2,1.1
884,2016,NUTS,2016,ITC3,2,1.91
885,2016,NUTS,2016,ITC4,2,1.18
886,2016,NUTS,2016,ITF3,2,2.51
887,2016,NUTS,2016,ITF4,2,0.92
888,2016,NUTS,2016,ITF6,2,2.87
889,2016,NUTS,2016,ITG1,2,0.84
890,2016,NUTS,2016,ITG2,2,2.87
891,2016,NUTS,2016,ITH1,2,0.41
892,2016,NUTS,2016,ITH2,2,1.91
893,2016,NUTS,2016,ITH3,2,0.42
894,2016,NUTS,2016,ITH4,2,2.14
895,2016,NUTS,2016,ITH5,2,1.36
896,2016,NUTS,2016,ITI1,2,0.84
897,2016,NUTS,2016,ITI2,2,0.65
898,2016,NUTS,2016,ITI3,2,1.26
899,2016,NUTS,2016,ITI4,2,0.86
900,2016,NUTS,2016,LT01,2,1.41
901,2016,NUTS,2016,LT02,2,2.39
902,2016,NUTS,2016,LU00,2,0.7
903,2016,NUTS,2016,LV00,2,1.46
904,2016,NUTS,2016,MT00,2,2.47
905,2016,NUTS,2016,NL11,2,0.48
906,2016,NUTS,2016,NL21,2,2.17
907,2016,NUTS,2016,NL22,2,0.88
908,2016,NUTS,2016,NL23,2,2.87
909,2016,NUTS,2016,NL31,2,1.12
910,2016,NUTS,2016,NL32,2,0.27
911,2016,NUTS,2016,NL33,2,1.1
912,2016,NUTS,2016,NL41,2,0.68
913,2016,NUTS,2016,NL42,2,0.38
914,2016,NUTS,2016,PL21,2,1.42
915,2016,NUTS,2016,PL22,2,1.94
916,2016,NUTS,2016,PL41,2,0.07
917,2016,NUTS,2016,PL52,2,2.87
918,2016,NUTS,2016,PL91,2,0.7
919,2016,NUTS,2016,PT11,2,0.49
920,2016,NUTS,2016,PT15,2,2.87
921,2016,NUTS,2016,PT16,2,1.13
922,2016,NUTS,2016,PT17,2,2.06
923,2016,NUTS,2016,PT30,2,2.87
924,2016,NUTS,2016,RO11,2,2.87
925,2016,NUTS,2016,RO12,2,2.87
926,2016,NUTS,2016,RO22,2,2.87
927,2016,NUTS,2016,RO32,2,1.64
928,2016,NUTS,2016,SE11,2,1.11
929,2016,NUTS,2016,SE12,2,0.86
930,2016,NUTS,2016,SE22,2,0.67
931,2016,NUTS,2016,SE23,2,1.0
932,2016,NUTS,2016,SE31,2,0.36
933,2016,NUTS,2016,SE33,2,2.55
934,2016,NUTS,2016,SI03,2,0.84
935,2016,NUTS,2016,SI04,2,1.03
936,2016,NUTS,2016,SK01,2,1.42
937,2016,NUTS,2016,SK03,2,2.35
938,2016,NUTS,2016,SK04,2,2.15
939,2016,NUTS,2016,UKC2,2,2.87
940,2016,NUTS,2016,UKD3,2,0.51
941,2016,NUTS,2016,UKD4,2,2.52
942,2016,NUTS,2016,UKE3,2,0.64
943,2016,NUTS,2016,UKE4,2,1.13
944,2016,NUTS,2016,UKF2,2,0.79
945,2016,NUTS,2016,UKG1,2,2.06
946,2016,NUTS,2016,UKG3,2,1.22
947,2016,NUTS,2016,UKH1,2,2.43
948,2016,NUTS,2016,UKH3,2,2.87
949,2016,NUTS,2016,UKI3,2,0.78
950,2016,NUTS,2016,UKI4,2,0.97
951,2016,NUTS,2016,UKI7,2,1.11
952,2016,NUTS,2016,UKJ1,2,2.87
953,2016,NUTS,2016,UKJ2,2,1.03
954,2016,NUTS,2016,UKJ3,2,0.66
955,2016,NUTS,2016,UKJ4,2,1.88
956,2016,NUTS,2016,UKK1,2,0.13
957,2016,NUTS,2016,UKK4,2,2.87
958,2016,NUTS,2016,UKM5,2,2.87
959,2016,NUTS,2016,UKM7,2,2.45
960,2016,NUTS,2016,UKM8,2,0.67
961,2016,NUTS,2016,UKN0,2,1.28
962,2016,NUTS,2016,AT121,3,0.71
963,2016,NUTS,2016,AT123,3,2.87
964,2016,NUTS,2016,AT127,3,2.87
965,2016,NUTS,2016,AT130,3,1.47
966,2016,NUTS,2016,AT211,3,0.04
967,2016,NUTS,2016,AT221,3,0.82
968,2016,NUTS,2016,AT312,3,2.69
969,2016,NUTS,2016,AT315,3,2.87
970,2016,NUTS,2016,AT332,3,0.65
971,2016,NUTS,2016,AT342,3,2.09
972,2016,NUTS,2016,BE100,3,1.35
973,2016,NUTS,2016,BE211,3,0.96
974,2016,NUTS,2016,BE212,3,2.21
975,2016,NUTS,2016,BE213,3,0.65
976,2016,NUTS,2016,BE221,3,0.93
977,2016,NUTS,2016,BE234,3,0.42
978,2016,NUTS,2016,BE241,3,0.27
979,2016,NUTS,2016,BE242,3,0.98
980,2016,NUTS,2016,BE310,3,2.06
981,2016,NUTS,2016,BE332,3,0.36
982,2016,NUTS,2016,BE352,3,1.65
983,2016,NUTS,2016,BG331,3,2.28
984,2016,NUTS,2016,CY000,3,1.97
985,2016,NUTS,2016,CZ010,3,0.38
986,2016,NUTS,2016,CZ031,3,2.31
987,2016,NUTS,2016,CZ052,3,2.87
988,2016,NUTS,2016,CZ064,3,1.97
989,2016,NUTS,2016,DE111,3,1.82
990,2016,NUTS,2016,DE122,3,0.81
991,2016,NUTS,2016,DE125,3,0.12
992,2016,NUTS,2016,DE126,3,1.58
993,2016,NUTS,2016,DE131,3,1.24
994,2016,NUTS,2016,DE144,3,0.15
995,2016,NUTS,2016,DE212,3,1.09
996,2016,NUTS,2016,DE21E,3,2.87
997,2016,NUTS,2016,DE21H,3,0.08
998,2016,NUTS,2016,DE21I,3,2.87
999,2016,NUTS,2016,DE232,3,0.27
1000,2016,NUTS,2016,DE241,3,2.87
1001,2016,NUTS,2016,DE252,3,0.61
1002,2016,NUTS,2016,DE273,3,2.87
1003,2016,NUTS,2016,DE300,3,0.87
1004,2016,NUTS,2016,DE404,3,2.87
1005,2016,NUTS,2016,DE40C,3,2.87
1006,2016,NUTS,2016,DE501,3,0.92
1007,2016,NUTS,2016,DE600,3,1.44
1008,2016,NUTS,2016,DE711,3,0.89
1009,2016,NUTS,2016,DE712,3,0.66
1010,2016,NUTS,2016,DE719,3,2.87
1011,2016,NUTS,2016,DE71A,3,2.87
1012,2016,NUTS,2016,DE723,3,2.87
1013,2016,NUTS,2016,DE724,3,0.21
1014,2016,NUTS,2016,DE731,3,2.87
1015,2016,NUTS,2016,DE80K,3,1.64
1016,2016,NUTS,2016,DE913,3,2.87
1017,2016,NUTS,2016,DE929,3,0.36
1018,2016,NUTS,2016,DEA1A,3,1.76
1019,2016,NUTS,2016,DEA22,3,0.79
1020,2016,NUTS,2016,DEA23,3,2.23
1021,2016,NUTS,2016,DEA26,3,0.05
1022,2016,NUTS,2016,DEA2C,3,1.93
1023,2016,NUTS,2016,DEA33,3,2.87
1024,2016,NUTS,2016,DEA47,3,2.87
1025,2016,NUTS,2016,DEA52,3,1.03
1026,2016,NUTS,2016,DEA56,3,2.87
1027,2016,NUTS,2016,DEB11,3,2.87
1028,2016,NUTS,2016,DEB32,3,0.5
1029,2016,NUTS,2016,DEB35,3,2.42
1030,2016,NUTS,2016,DEC01,3,2.87
1031,2016,NUTS,2016,DED21,3,0.04
1032,2016,NUTS,2016,DED51,3,1.73
1033,2016,NUTS,2016,DEF01,3,2.87
1034,2016,NUTS,2016,DEF02,3,2.87
1035,2016,NUTS,2016,DEF06,3,2.45
1036,2016,NUTS,2016,DEF09,3,2.87
1037,2016,NUTS,2016,DEG05,3,2.83
1038,2016,NUTS,2016,DEG0F,3,1.16
1039,2016,NUTS,2016,DK011,3,0.79
1040,2016,NUTS,2016,DK012,3,0.68
1041,2016,NUTS,2016,DK021,3,2.87
1042,2016,NUTS,2016,DK031,3,1.27
1043,2016,NUTS,2016,DK032,3,2.87
1044,2016,NUTS,2016,DK042,3,0.49
1045,2016,NUTS,2016,DK050,3,2.26
1046,2016,NUTS,2016,EE001,3,0.47
1047,2016,NUTS,2016,EE008,3,2.12
1048,2016,NUTS,2016,ES111,3,2.87
1049,2016,NUTS,2016,ES120,3,0.68
1050,2016,NUTS,2016,ES211,3,2.63
1051,2016,NUTS,2016,ES212,3,2.26
1052,2016,NUTS,2016,ES213,3,1.43
1053,2016,NUTS,2016,ES243,3,1.73
1054,2016,NUTS,2016,ES300,3,1.22
1055,2016,NUTS,2016,ES415,3,2.87
1056,2016,NUTS,2016,ES418,3,1.26
1057,2016,NUTS,2016,ES511,3,1.16
1058,2016,NUTS,2016,ES513,3,2.87
1059,2016,NUTS,2016,ES514,3,1.84
1060,2016,NUTS,2016,ES521,3,1.47
1061,2016,NUTS,2016,ES522,3,2.87
1062,2016,NUTS,2016,ES523,3,0.34
1063,2016,NUTS,2016,ES611,3,2.87
1064,2016,NUTS,2016,ES614,3,0.52
1065,2016,NUTS,2016,ES615,3,2.87
1066,2016,NUTS,2016,ES618,3,0.7
1067,2016,NUTS,2016,ES620,3,2.0
1068,2016,NUTS,2016,ES705,3,2.87
1069,2016,NUTS,2016,ES709,3,2.87
1070,2016,NUTS,2016,FI193,3,0.08
1071,2016,NUTS,2016,FI197,3,0.37
1072,2016,NUTS,2016,FI1B1,3,1.42
1073,2016,NUTS,2016,FI1C1,3,1.36
1074,2016,NUTS,2016,FI1D2,3,0.8
1075,2016,NUTS,2016,FI1D9,3,0.42
1076,2016,NUTS,2016,FR101,3,0.67
1077,2016,NUTS,2016,FR102,3,2.87
1078,2016,NUTS,2016,FR103,3,0.46
1079,2016,NUTS,2016,FR104,3,0.37
1080,2016,NUTS,2016,FR105,3,0.67
1081,2016,NUTS,2016,FR106,3,2.87
1082,2016,NUTS,2016,FR107,3,0.31
1083,2016,NUTS,2016,FRB06,3,2.87
1084,2016,NUTS,2016,FRC21,3,2.71
1085,2016,NUTS,2016,FRE12,3,2.87
1086,2016,NUTS,2016,FRF11,3,0.11
1087,2016,NUTS,2016,FRF12,3,2.87
1088,2016,NUTS,2016,FRG01,3,2.63
1089,2016,NUTS,2016,FRG02,3,1.98
1090,2016,NUTS,2016,FRH02,3,2.65
1091,2016,NUTS,2016,FRH03,3,1.41
1092,2016,NUTS,2016,FRI12,3,1.55
1093,2016,NUTS,2016,FRI15,3,2.61
1094,2016,NUTS,2016,FRJ13,3,0.12
1095,2016,NUTS,2016,FRK14,3,1.16
1096,2016,NUTS,2016,FRK23,3,2.87
1097,2016,NUTS,2016,FRK26,3,1.96
1098,2016,NUTS,2016,FRK28,3,2.87
1099,2016,NUTS,2016,FRL03,3,0.84
1100,2016,NUTS,2016,FRL04,3,0.46
1101,2016,NUTS,2016,FRY40,3,2.87
1102,2016,NUTS,2016,HR031,3,2.87
1103,2016,NUTS,2016,HR036,3,2.87
1104,2016,NUTS,2016,HR037,3,2.87
1105,2016,NUTS,2016,HR041,3,1.59
1106,2016,NUTS,2016,HR042,3,2.87
1107,2016,NUTS,2016,HR045,3,2.87
1108,2016,NUTS,2016,HU110,3,1.76
1109,2016,NUTS,2016,HU120,3,2.87
1110,2016,NUTS,2016,HU211,3,2.87
1111,2016,NUTS,2016,HU213,3,2.87
1112,2016,NUTS,2016,HU221,3,2.87
1113,2016,NUTS,2016,HU231,3,2.87
1114,2016,NUTS,2016,HU311,3,2.87
1115,2016,NUTS,2016,HU333,3,0.64
1116,2016,NUTS,2016,IE042,3,2.12
1117,2016,NUTS,2016,IE052,3,1.91
1118,2016,NUTS,2016,IE053,3,1.15
1119,2016,NUTS,2016,IE061,3,0.44
1120,2016,NUTS,2016,ITC11,3,1.11
1121,2016,NUTS,2016,ITC12,3,0.5
1122,2016,NUTS,2016,ITC33,3,1.91
1123,2016,NUTS,2016,ITC42,3,2.87
1124,2016,NUTS,2016,ITC46,3,0.67
1125,2016,NUTS,2016,ITC47,3,0.32
1126,2016,NUTS,2016,ITC48,3,0.6
1127,2016,NUTS,2016,ITC4A,3,2.87
1128,2016,NUTS,2016,ITC4C,3,1.42
1129,2016,NUTS,2016,ITC4D,3,0.42
1130,2016,NUTS,2016,ITF32,3,2.87
1131,2016,NUTS,2016,ITF33,3,2.51
1132,2016,NUTS,2016,ITF45,3,2.87
1133,2016,NUTS,2016,ITF47,3,0.33
1134,2016,NUTS,2016,ITF61,3,2.87
1135,2016,NUTS,2016,ITG12,3,0.84
1136,2016,NUTS,2016,ITG25,3,2.87
1137,2016,NUTS,2016,ITG27,3,2.87
1138,2016,NUTS,2016,ITH10,3,0.41
1139,2016,NUTS,2016,ITH20,3,1.91
1140,2016,NUTS,2016,ITH35,3,1.9
1141,2016,NUTS,2016,ITH36,3,0.52
1142,2016,NUTS,2016,ITH44,3,2.38
1143,2016,NUTS,2016,ITH52,3,2.87
1144,2016,NUTS,2016,ITH53,3,0.65
1145,2016,NUTS,2016,ITH55,3,1.61
1146,2016,NUTS,2016,ITH59,3,0.83
1147,2016,NUTS,2016,ITI14,3,0.75
1148,2016,NUTS,2016,ITI16,3,2.87
1149,2016,NUTS,2016,ITI17,3,0.73
1150,2016,NUTS,2016,ITI18,3,1.97
1151,2016,NUTS,2016,ITI19,3,0.24
1152,2016,NUTS,2016,ITI21,3,0.94
1153,2016,NUTS,2016,ITI32,3,0.89
1154,2016,NUTS,2016,ITI33,3,2.87
1155,2016,NUTS,2016,ITI43,3,0.86
1156,2016,NUTS,2016,LT011,3,1.41
1157,2016,NUTS,2016,LT022,3,1.5
1158,2016,NUTS,2016,LT023,3,2.87
1159,2016,NUTS,2016,LU000,3,0.7
1160,2016,NUTS,2016,LV006,3,1.33
1161,2016,NUTS,2016,LV009,3,2.87
1162,2016,NUTS,2016,MT001,3,2.47
1163,2016,NUTS,2016,NL113,3,0.48
1164,2016,NUTS,2016,NL211,3,2.87
1165,2016,NUTS,2016,NL213,3,2.1
1166,2016,NUTS,2016,NL221,3,2.1
1167,2016,NUTS,2016,NL226,3,0.48
1168,2016,NUTS,2016,NL230,3,2.87
1169,2016,NUTS,2016,NL310,3,1.12
1170,2016,NUTS,2016,NL329,3,0.27
1171,2016,NUTS,2016,NL332,3,1.13
1172,2016,NUTS,2016,NL333,3,2.15
1173,2016,NUTS,2016,NL337,3,0.08
1174,2016,NUTS,2016,NL33A,3,2.87
1175,2016,NUTS,2016,NL33C,3,1.56
1176,2016,NUTS,2016,NL412,3,2.54
1177,2016,NUTS,2016,NL413,3,0.51
1178,2016,NUTS,2016,NL414,3,0.32
1179,2016,NUTS,2016,NL423,3,0.38
1180,2016,NUTS,2016,PL213,3,1.42
1181,2016,NUTS,2016,PL22A,3,1.74
1182,2016,NUTS,2016,PL22B,3,2.87
1183,2016,NUTS,2016,PL415,3,0.07
1184,2016,NUTS,2016,PL524,3,2.87
1185,2016,NUTS,2016,PL911,3,0.7
1186,2016,NUTS,2016,PT112,3,0.05
1187,2016,NUTS,2016,PT119,3,0.26
1188,2016,NUTS,2016,PT11A,3,0.77
1189,2016,NUTS,2016,PT150,3,2.87
1190,2016,NUTS,2016,PT16B,3,2.87
