year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_t_pc_emp_fte_rse
2001,NUTS,2010,HU33,2,0.1281
2002,NUTS,2010,HU33,2,0.1457
2003,NUTS,2010,HU33,2,0.132
2004,NUTS,2010,HU33,2,0.1333
2005,NUTS,2010,HU33,2,0.1367
2006,NUTS,2010,HU33,2,0.138
2007,NUTS,2010,HU33,2,0.1344
2008,NUTS,2010,HU33,2,0.148
2009,NUTS,2010,HU33,2,0.1704
2010,NUTS,2010,HU33,2,0.1715
2011,NUTS,2010,HU33,2,0.1789
2012,NUTS,2010,HU33,2,0.1648
2013,NUTS,2010,HU33,2,0.19
2014,NUTS,2010,HU33,2,0.1806
2015,NUTS,2010,HU33,2,0.1845
2016,NUTS,2010,HU33,2,0.1576
2017,NUTS,2010,HU33,2,0.1509
2018,NUTS,2010,HU33,2,0.2036
2019,NUTS,2010,HU33,2,0.2358
1993,NUTS,2010,IE,0,0.1609
1994,NUTS,2010,IE,0,0.1522
1995,NUTS,2010,IE,0,0.1539
1996,NUTS,2010,IE,0,0.1595
1997,NUTS,2010,IE,0,0.1639
1998,NUTS,2010,IE,0,0.1554
1999,NUTS,2010,IE,0,0.1374
2000,NUTS,2010,IE,0,0.1234
2001,NUTS,2010,IE,0,0.1382
2002,NUTS,2010,IE,0,0.1541
2003,NUTS,2010,IE,0,0.1877
2004,NUTS,2010,IE,0,0.2171
2005,NUTS,2010,IE,0,0.2199
2006,NUTS,2010,IE,0,0.2235
2007,NUTS,2010,IE,0,0.2255
2008,NUTS,2010,IE,0,0.2869
2009,NUTS,2010,IE,0,0.3014
2010,NUTS,2010,IE,0,0.3051
2011,NUTS,2010,IE,0,0.3114
2012,NUTS,2010,IE,0,0.6621
2013,NUTS,2010,IE,0,0.6619
2014,NUTS,2010,IE,0,0.664
2015,NUTS,2010,IE,0,0.5237
2016,NUTS,2010,IE,0,0.6115
2017,NUTS,2010,IE,0,0.532
2018,NUTS,2010,IE,0,0.4581
2019,NUTS,2010,IE,0,0.4458
2020,NUTS,2010,IE,0,0.4602
1999,NUTS,2010,IE0,1,0.1439
2000,NUTS,2010,IE0,1,0.1285
2002,NUTS,2010,IE0,1,0.1586
2003,NUTS,2010,IE0,1,0.1937
2004,NUTS,2010,IE0,1,0.2261
2005,NUTS,2010,IE0,1,0.226
2006,NUTS,2010,IE0,1,0.2286
2007,NUTS,2010,IE0,1,0.2211
2008,NUTS,2010,IE0,1,0.2808
2009,NUTS,2010,IE0,1,0.2946
2010,NUTS,2010,IE0,1,0.2976
2011,NUTS,2010,IE0,1,0.3032
2012,NUTS,2010,IE0,1,0.3043
2013,NUTS,2010,IE0,1,0.2897
2014,NUTS,2010,IE0,1,0.4578
2015,NUTS,2010,IE0,1,0.6422
2017,NUTS,2010,IE0,1,0.5755
2002,NUTS,2010,IE01,2,0.0946
2003,NUTS,2010,IE01,2,0.1158
2004,NUTS,2010,IE01,2,0.1399
2005,NUTS,2010,IE01,2,0.1624
2006,NUTS,2010,IE01,2,0.186
2007,NUTS,2010,IE01,2,0.1788
2008,NUTS,2010,IE01,2,0.1209
2009,NUTS,2010,IE01,2,0.1529
2010,NUTS,2010,IE01,2,0.1566
2011,NUTS,2010,IE01,2,0.1672
2012,NUTS,2010,IE01,2,0.1698
2013,NUTS,2010,IE01,2,0.1589
2014,NUTS,2010,IE01,2,0.2538
2015,NUTS,2010,IE01,2,0.072
2017,NUTS,2010,IE01,2,0.8572
2002,NUTS,2010,IE02,2,0.1797
2003,NUTS,2010,IE02,2,0.2197
2004,NUTS,2010,IE02,2,0.2556
2005,NUTS,2010,IE02,2,0.248
2006,NUTS,2010,IE02,2,0.2432
2007,NUTS,2010,IE02,2,0.2358
2008,NUTS,2010,IE02,2,0.3356
2009,NUTS,2010,IE02,2,0.3429
2010,NUTS,2010,IE02,2,0.3455
2011,NUTS,2010,IE02,2,0.3495
2012,NUTS,2010,IE02,2,0.3494
2013,NUTS,2010,IE02,2,0.3346
2014,NUTS,2010,IE02,2,0.5267
2015,NUTS,2010,IE02,2,0.8352
2017,NUTS,2010,IE02,2,0.5353
2003,NUTS,2010,IS,0,0.3772
2005,NUTS,2010,IS,0,0.3799
2006,NUTS,2010,IS,0,0.4093
2007,NUTS,2010,IS,0,0.365
2008,NUTS,2010,IS,0,0.3792
2009,NUTS,2010,IS,0,0.6209
2011,NUTS,2010,IS,0,0.4612
2013,NUTS,2010,IS,0,0.613
2014,NUTS,2010,IS,0,0.611
2015,NUTS,2010,IS,0,0.5129
2016,NUTS,2010,IS,0,0.6394
2017,NUTS,2010,IS,0,0.5066
2018,NUTS,2010,IS,0,0.4931
1993,NUTS,2010,IT,0,0.1648
1994,NUTS,2010,IT,0,0.1706
1995,NUTS,2010,IT,0,0.175
1996,NUTS,2010,IT,0,0.1773
1997,NUTS,2010,IT,0,0.1229
1998,NUTS,2010,IT,0,0.1215
1999,NUTS,2010,IT,0,0.1238
2000,NUTS,2010,IT,0,0.1238
2001,NUTS,2010,IT,0,0.1282
2002,NUTS,2010,IT,0,0.1318
2003,NUTS,2010,IT,0,0.1279
2004,NUTS,2010,IT,0,0.1282
2005,NUTS,2010,IT,0,0.1681
2006,NUTS,2010,IT,0,0.1681
2007,NUTS,2010,IT,0,0.1726
2008,NUTS,2010,IT,0,0.1754
2009,NUTS,2010,IT,0,0.1945
2010,NUTS,2010,IT,0,0.1979
2011,NUTS,2010,IT,0,0.1989
2012,NUTS,2010,IT,0,0.2066
2013,NUTS,2010,IT,0,0.2219
2014,NUTS,2010,IT,0,0.2246
2015,NUTS,2010,IT,0,0.2258
2016,NUTS,2010,IT,0,0.2316
2017,NUTS,2010,IT,0,0.2318
2018,NUTS,2010,IT,0,0.2328
2019,NUTS,2010,IT,0,0.2428
2020,NUTS,2010,IT,0,0.2554
1999,NUTS,2010,ITC,1,0.091
2000,NUTS,2010,ITC,1,0.0928
2003,NUTS,2010,ITC,1,0.0955
2004,NUTS,2010,ITC,1,0.0975
2005,NUTS,2010,ITC,1,0.133
2007,NUTS,2010,ITC,1,0.1397
2008,NUTS,2010,ITC,1,0.1462
2009,NUTS,2010,ITC,1,0.1663
2010,NUTS,2010,ITC,1,0.1666
2011,NUTS,2010,ITC,1,0.1723
2012,NUTS,2010,ITC,1,0.173
2013,NUTS,2010,ITC,1,0.1842
2014,NUTS,2010,ITC,1,0.1826
2015,NUTS,2010,ITC,1,0.1901
2016,NUTS,2010,ITC,1,0.1944
2017,NUTS,2010,ITC,1,0.2012
2018,NUTS,2010,ITC,1,0.2025
2019,NUTS,2010,ITC,1,0.2062
1999,NUTS,2010,ITC1,2,0.0857
2000,NUTS,2010,ITC1,2,0.086
2003,NUTS,2010,ITC1,2,0.0861
2004,NUTS,2010,ITC1,2,0.0895
2005,NUTS,2010,ITC1,2,0.1212
2007,NUTS,2010,ITC1,2,0.1416
2008,NUTS,2010,ITC1,2,0.1566
2009,NUTS,2010,ITC1,2,0.1863
2010,NUTS,2010,ITC1,2,0.1838
2011,NUTS,2010,ITC1,2,0.1659
2012,NUTS,2010,ITC1,2,0.1676
2013,NUTS,2010,ITC1,2,0.1871
2014,NUTS,2010,ITC1,2,0.1696
2015,NUTS,2010,ITC1,2,0.2003
2016,NUTS,2010,ITC1,2,0.1794
2017,NUTS,2010,ITC1,2,0.1855
2018,NUTS,2010,ITC1,2,0.1882
2019,NUTS,2010,ITC1,2,0.1902
2003,NUTS,2010,ITC2,2,0.0216
2004,NUTS,2010,ITC2,2,0.0302
2005,NUTS,2010,ITC2,2,0.0399
2007,NUTS,2010,ITC2,2,0.0158
2008,NUTS,2010,ITC2,2,0.009
2009,NUTS,2010,ITC2,2,0.0288
2010,NUTS,2010,ITC2,2,0.0246
2011,NUTS,2010,ITC2,2,0.0232
2012,NUTS,2010,ITC2,2,0.0255
2013,NUTS,2010,ITC2,2,0.0761
2014,NUTS,2010,ITC2,2,0.0898
2015,NUTS,2010,ITC2,2,0.0522
2016,NUTS,2010,ITC2,2,0.0535
2017,NUTS,2010,ITC2,2,0.0706
2018,NUTS,2010,ITC2,2,0.056
2019,NUTS,2010,ITC2,2,0.0501
1999,NUTS,2010,ITC3,2,0.1348
2000,NUTS,2010,ITC3,2,0.1419
2003,NUTS,2010,ITC3,2,0.1291
2004,NUTS,2010,ITC3,2,0.1299
2005,NUTS,2010,ITC3,2,0.1729
2007,NUTS,2010,ITC3,2,0.1593
2008,NUTS,2010,ITC3,2,0.1575
2009,NUTS,2010,ITC3,2,0.1633
2010,NUTS,2010,ITC3,2,0.1778
2011,NUTS,2010,ITC3,2,0.177
2012,NUTS,2010,ITC3,2,0.1913
2013,NUTS,2010,ITC3,2,0.2196
2014,NUTS,2010,ITC3,2,0.2167
2015,NUTS,2010,ITC3,2,0.2624
2016,NUTS,2010,ITC3,2,0.2173
2017,NUTS,2010,ITC3,2,0.2304
2018,NUTS,2010,ITC3,2,0.1977
2019,NUTS,2010,ITC3,2,0.2229
1999,NUTS,2010,ITC4,2,0.0879
2000,NUTS,2010,ITC4,2,0.0898
2003,NUTS,2010,ITC4,2,0.0956
2004,NUTS,2010,ITC4,2,0.097
2005,NUTS,2010,ITC4,2,0.1335
2007,NUTS,2010,ITC4,2,0.1376
2008,NUTS,2010,ITC4,2,0.1418
2009,NUTS,2010,ITC4,2,0.1599
2010,NUTS,2010,ITC4,2,0.1593
2011,NUTS,2010,ITC4,2,0.1764
2012,NUTS,2010,ITC4,2,0.1745
2013,NUTS,2010,ITC4,2,0.1793
2014,NUTS,2010,ITC4,2,0.1843
2015,NUTS,2010,ITC4,2,0.1772
2016,NUTS,2010,ITC4,2,0.1992
2017,NUTS,2010,ITC4,2,0.2053
2018,NUTS,2010,ITC4,2,0.211
2019,NUTS,2010,ITC4,2,0.2124
1999,NUTS,2010,ITF,1,0.11
2000,NUTS,2010,ITF,1,0.1133
2003,NUTS,2010,ITF,1,0.1227
2004,NUTS,2010,ITF,1,0.1229
2005,NUTS,2010,ITF,1,0.1572
2007,NUTS,2010,ITF,1,0.1675
2008,NUTS,2010,ITF,1,0.1709
2009,NUTS,2010,ITF,1,0.1854
2010,NUTS,2010,ITF,1,0.1886
2011,NUTS,2010,ITF,1,0.1817
2012,NUTS,2010,ITF,1,0.1898
2013,NUTS,2010,ITF,1,0.2031
2014,NUTS,2010,ITF,1,0.2116
2015,NUTS,2010,ITF,1,0.2166
2016,NUTS,2010,ITF,1,0.2201
2017,NUTS,2010,ITF,1,0.2178
2018,NUTS,2010,ITF,1,0.2089
2019,NUTS,2010,ITF,1,0.2215
1999,NUTS,2010,ITF1,2,0.1321
2000,NUTS,2010,ITF1,2,0.1356
2003,NUTS,2010,ITF1,2,0.1469
2004,NUTS,2010,ITF1,2,0.1552
2005,NUTS,2010,ITF1,2,0.1794
2007,NUTS,2010,ITF1,2,0.1842
2008,NUTS,2010,ITF1,2,0.1805
2009,NUTS,2010,ITF1,2,0.1976
2010,NUTS,2010,ITF1,2,0.1938
2011,NUTS,2010,ITF1,2,0.1896
2012,NUTS,2010,ITF1,2,0.1971
2013,NUTS,2010,ITF1,2,0.1991
2014,NUTS,2010,ITF1,2,0.2023
2015,NUTS,2010,ITF1,2,0.2391
2016,NUTS,2010,ITF1,2,0.2619
2017,NUTS,2010,ITF1,2,0.2966
2018,NUTS,2010,ITF1,2,0.2488
2019,NUTS,2010,ITF1,2,0.2647
1999,NUTS,2010,ITF2,2,0.0703
2000,NUTS,2010,ITF2,2,0.0744
2003,NUTS,2010,ITF2,2,0.0959
2004,NUTS,2010,ITF2,2,0.0956
2005,NUTS,2010,ITF2,2,0.1467
2007,NUTS,2010,ITF2,2,0.1325
2008,NUTS,2010,ITF2,2,0.1303
2009,NUTS,2010,ITF2,2,0.1485
2015,NUTS,2010,ITF2,2,0.2577
2016,NUTS,2010,ITF2,2,0.2203
2017,NUTS,2010,ITF2,2,0.2115
2018,NUTS,2010,ITF2,2,0.2003
2019,NUTS,2010,ITF2,2,0.1856
1999,NUTS,2010,ITF3,2,0.1338
2000,NUTS,2010,ITF3,2,0.1401
2003,NUTS,2010,ITF3,2,0.1456
2004,NUTS,2010,ITF3,2,0.1372
2005,NUTS,2010,ITF3,2,0.1671
2007,NUTS,2010,ITF3,2,0.1727
2008,NUTS,2010,ITF3,2,0.1835
2009,NUTS,2010,ITF3,2,0.2053
2010,NUTS,2010,ITF3,2,0.2051
2011,NUTS,2010,ITF3,2,0.2018
2012,NUTS,2010,ITF3,2,0.2129
2013,NUTS,2010,ITF3,2,0.2292
2014,NUTS,2010,ITF3,2,0.2416
2015,NUTS,2010,ITF3,2,0.2404
2016,NUTS,2010,ITF3,2,0.2592
2017,NUTS,2010,ITF3,2,0.2532
2018,NUTS,2010,ITF3,2,0.2438
2019,NUTS,2010,ITF3,2,0.2677
1999,NUTS,2010,ITF4,2,0.0935
2000,NUTS,2010,ITF4,2,0.0936
2003,NUTS,2010,ITF4,2,0.1098
2004,NUTS,2010,ITF4,2,0.1173
2005,NUTS,2010,ITF4,2,0.1594
2007,NUTS,2010,ITF4,2,0.1836
2008,NUTS,2010,ITF4,2,0.1845
2009,NUTS,2010,ITF4,2,0.1932
2010,NUTS,2010,ITF4,2,0.1942
2011,NUTS,2010,ITF4,2,0.183
2012,NUTS,2010,ITF4,2,0.181
2013,NUTS,2010,ITF4,2,0.1687
2014,NUTS,2010,ITF4,2,0.1744
2015,NUTS,2010,ITF4,2,0.1814
2016,NUTS,2010,ITF4,2,0.1753
2017,NUTS,2010,ITF4,2,0.1723
2018,NUTS,2010,ITF4,2,0.163
2019,NUTS,2010,ITF4,2,0.1665
1999,NUTS,2010,ITF5,2,0.0879
2000,NUTS,2010,ITF5,2,0.0866
2003,NUTS,2010,ITF5,2,0.085
2004,NUTS,2010,ITF5,2,0.0826
2005,NUTS,2010,ITF5,2,0.0954
2007,NUTS,2010,ITF5,2,0.1451
2008,NUTS,2010,ITF5,2,0.1333
2009,NUTS,2010,ITF5,2,0.1221
2012,NUTS,2010,ITF5,2,0.1423
2013,NUTS,2010,ITF5,2,0.1354
2015,NUTS,2010,ITF5,2,0.1341
2016,NUTS,2010,ITF5,2,0.1143
2017,NUTS,2010,ITF5,2,0.1163
2018,NUTS,2010,ITF5,2,0.1114
2019,NUTS,2010,ITF5,2,0.1305
1999,NUTS,2010,ITF6,2,0.0739
2000,NUTS,2010,ITF6,2,0.0782
2003,NUTS,2010,ITF6,2,0.0831
2004,NUTS,2010,ITF6,2,0.0853
2005,NUTS,2010,ITF6,2,0.1283
2007,NUTS,2010,ITF6,2,0.1178
2008,NUTS,2010,ITF6,2,0.1168
2009,NUTS,2010,ITF6,2,0.1304
2010,NUTS,2010,ITF6,2,0.148
2011,NUTS,2010,ITF6,2,0.1352
2015,NUTS,2010,ITF6,2,0.2249
2016,NUTS,2010,ITF6,2,0.1998
2017,NUTS,2010,ITF6,2,0.1741
2018,NUTS,2010,ITF6,2,0.2039
2019,NUTS,2010,ITF6,2,0.2056
1999,NUTS,2010,ITG,1,0.1544
2000,NUTS,2010,ITG,1,0.1546
2003,NUTS,2010,ITG,1,0.1544
2004,NUTS,2010,ITG,1,0.1482
2005,NUTS,2010,ITG,1,0.1908
2007,NUTS,2010,ITG,1,0.1903
2008,NUTS,2010,ITG,1,0.1904
2009,NUTS,2010,ITG,1,0.2024
2010,NUTS,2010,ITG,1,0.1992
2011,NUTS,2010,ITG,1,0.1869
2012,NUTS,2010,ITG,1,0.2011
2013,NUTS,2010,ITG,1,0.2212
2014,NUTS,2010,ITG,1,0.2307
2015,NUTS,2010,ITG,1,0.2385
2016,NUTS,2010,ITG,1,0.1959
2017,NUTS,2010,ITG,1,0.1877
2018,NUTS,2010,ITG,1,0.185
2019,NUTS,2010,ITG,1,0.195
1999,NUTS,2010,ITG1,2,0.1579
2000,NUTS,2010,ITG1,2,0.1575
2003,NUTS,2010,ITG1,2,0.154
2004,NUTS,2010,ITG1,2,0.151
2005,NUTS,2010,ITG1,2,0.1966
2007,NUTS,2010,ITG1,2,0.1841
2008,NUTS,2010,ITG1,2,0.1827
2009,NUTS,2010,ITG1,2,0.1898
2010,NUTS,2010,ITG1,2,0.1818
2011,NUTS,2010,ITG1,2,0.1695
2012,NUTS,2010,ITG1,2,0.176
2013,NUTS,2010,ITG1,2,0.1995
2014,NUTS,2010,ITG1,2,0.2078
2015,NUTS,2010,ITG1,2,0.2134
2016,NUTS,2010,ITG1,2,0.1898
2017,NUTS,2010,ITG1,2,0.1749
2018,NUTS,2010,ITG1,2,0.1738
2019,NUTS,2010,ITG1,2,0.1859
1999,NUTS,2010,ITG2,2,0.1455
2000,NUTS,2010,ITG2,2,0.1472
2003,NUTS,2010,ITG2,2,0.1554
2004,NUTS,2010,ITG2,2,0.1415
2005,NUTS,2010,ITG2,2,0.1762
2007,NUTS,2010,ITG2,2,0.2054
2008,NUTS,2010,ITG2,2,0.2093
2009,NUTS,2010,ITG2,2,0.234
2010,NUTS,2010,ITG2,2,0.242
2011,NUTS,2010,ITG2,2,0.2296
2012,NUTS,2010,ITG2,2,0.2612
2013,NUTS,2010,ITG2,2,0.2742
2014,NUTS,2010,ITG2,2,0.2858
2015,NUTS,2010,ITG2,2,0.2987
2016,NUTS,2010,ITG2,2,0.2104
2017,NUTS,2010,ITG2,2,0.2191
2018,NUTS,2010,ITG2,2,0.2114
2019,NUTS,2010,ITG2,2,0.2162
1999,NUTS,2010,ITH,1,0.1209
2000,NUTS,2010,ITH,1,0.1169
2003,NUTS,2010,ITH,1,0.1167
2004,NUTS,2010,ITH,1,0.1167
2005,NUTS,2010,ITH,1,0.1551
2007,NUTS,2010,ITH,1,0.1597
2008,NUTS,2010,ITH,1,0.1618
2009,NUTS,2010,ITH,1,0.1813
2010,NUTS,2010,ITH,1,0.189
2011,NUTS,2010,ITH,1,0.1953
2012,NUTS,2010,ITH,1,0.2058
2013,NUTS,2010,ITH,1,0.2228
2014,NUTS,2010,ITH,1,0.2275
2015,NUTS,2010,ITH,1,0.2086
2016,NUTS,2010,ITH,1,0.2304
2017,NUTS,2010,ITH,1,0.2347
2018,NUTS,2010,ITH,1,0.2441
2019,NUTS,2010,ITH,1,0.2551
2003,NUTS,2010,ITH1,2,0.0048
2004,NUTS,2010,ITH1,2,0.0068
2005,NUTS,2010,ITH1,2,0.0129
2007,NUTS,2010,ITH1,2,0.0083
2008,NUTS,2010,ITH1,2,0.0068
2009,NUTS,2010,ITH1,2,0.0074
2010,NUTS,2010,ITH1,2,0.0108
2011,NUTS,2010,ITH1,2,0.0112
2012,NUTS,2010,ITH1,2,0.0198
2013,NUTS,2010,ITH1,2,0.0449
2014,NUTS,2010,ITH1,2,0.0584
2015,NUTS,2010,ITH1,2,0.0382
2016,NUTS,2010,ITH1,2,0.0978
2017,NUTS,2010,ITH1,2,0.1137
2018,NUTS,2010,ITH1,2,0.1186
2019,NUTS,2010,ITH1,2,0.138
2003,NUTS,2010,ITH2,2,0.1137
2004,NUTS,2010,ITH2,2,0.1088
2005,NUTS,2010,ITH2,2,0.143
2007,NUTS,2010,ITH2,2,0.1519
2008,NUTS,2010,ITH2,2,0.1573
2009,NUTS,2010,ITH2,2,0.1754
2010,NUTS,2010,ITH2,2,0.1734
2011,NUTS,2010,ITH2,2,0.2071
2012,NUTS,2010,ITH2,2,0.2474
2013,NUTS,2010,ITH2,2,0.2882
2014,NUTS,2010,ITH2,2,0.3061
2015,NUTS,2010,ITH2,2,0.3396
2016,NUTS,2010,ITH2,2,0.3571
2017,NUTS,2010,ITH2,2,0.3382
2018,NUTS,2010,ITH2,2,0.3623
2019,NUTS,2010,ITH2,2,0.3956
1999,NUTS,2010,ITH3,2,0.0906
2000,NUTS,2010,ITH3,2,0.0887
2003,NUTS,2010,ITH3,2,0.0882
2004,NUTS,2010,ITH3,2,0.0886
2005,NUTS,2010,ITH3,2,0.1076
2007,NUTS,2010,ITH3,2,0.1164
2008,NUTS,2010,ITH3,2,0.1224
2009,NUTS,2010,ITH3,2,0.1511
2010,NUTS,2010,ITH3,2,0.1596
2011,NUTS,2010,ITH3,2,0.1634
2012,NUTS,2010,ITH3,2,0.1695
2013,NUTS,2010,ITH3,2,0.1835
2014,NUTS,2010,ITH3,2,0.188
2015,NUTS,2010,ITH3,2,0.1884
2016,NUTS,2010,ITH3,2,0.186
2017,NUTS,2010,ITH3,2,0.1923
2018,NUTS,2010,ITH3,2,0.205
2019,NUTS,2010,ITH3,2,0.2146
1999,NUTS,2010,ITH4,2,0.2095
2000,NUTS,2010,ITH4,2,0.1687
2003,NUTS,2010,ITH4,2,0.162
2004,NUTS,2010,ITH4,2,0.1639
2005,NUTS,2010,ITH4,2,0.2193
2007,NUTS,2010,ITH4,2,0.2351
2008,NUTS,2010,ITH4,2,0.2265
2009,NUTS,2010,ITH4,2,0.2564
2010,NUTS,2010,ITH4,2,0.2524
2011,NUTS,2010,ITH4,2,0.2477
2012,NUTS,2010,ITH4,2,0.2683
2013,NUTS,2010,ITH4,2,0.2636
2014,NUTS,2010,ITH4,2,0.2682
2015,NUTS,2010,ITH4,2,0.2842
2016,NUTS,2010,ITH4,2,0.2725
2017,NUTS,2010,ITH4,2,0.2774
2018,NUTS,2010,ITH4,2,0.293
2019,NUTS,2010,ITH4,2,0.2872
2005,NUTS,2010,ITH5,2,0.2088
2007,NUTS,2010,ITH5,2,0.2053
2008,NUTS,2010,ITH5,2,0.2068
2009,NUTS,2010,ITH5,2,0.2162
2010,NUTS,2010,ITH5,2,0.2285
2011,NUTS,2010,ITH5,2,0.2376
2012,NUTS,2010,ITH5,2,0.2477
2013,NUTS,2010,ITH5,2,0.2691
2014,NUTS,2010,ITH5,2,0.2715
2015,NUTS,2010,ITH5,2,0.2167
2016,NUTS,2010,ITH5,2,0.2686
2017,NUTS,2010,ITH5,2,0.2724
2018,NUTS,2010,ITH5,2,0.2752
2019,NUTS,2010,ITH5,2,0.2886
1999,NUTS,2010,ITI,1,0.1682
2000,NUTS,2010,ITI,1,0.1684
2003,NUTS,2010,ITI,1,0.1708
2004,NUTS,2010,ITI,1,0.1696
2005,NUTS,2010,ITI,1,0.2201
2007,NUTS,2010,ITI,1,0.2168
2008,NUTS,2010,ITI,1,0.2148
2009,NUTS,2010,ITI,1,0.2302
2010,NUTS,2010,ITI,1,0.2355
2011,NUTS,2010,ITI,1,0.2369
2012,NUTS,2010,ITI,1,0.2423
2013,NUTS,2010,ITI,1,0.2541
2014,NUTS,2010,ITI,1,0.25
2015,NUTS,2010,ITI,1,0.2566
2016,NUTS,2010,ITI,1,0.2699
2017,NUTS,2010,ITI,1,0.26
2018,NUTS,2010,ITI,1,0.2609
2019,NUTS,2010,ITI,1,0.2735
1999,NUTS,2010,ITI1,2,0.1827
2000,NUTS,2010,ITI1,2,0.1773
2003,NUTS,2010,ITI1,2,0.1731
2004,NUTS,2010,ITI1,2,0.1736
2005,NUTS,2010,ITI1,2,0.2485
2007,NUTS,2010,ITI1,2,0.2723
2008,NUTS,2010,ITI1,2,0.2781
2009,NUTS,2010,ITI1,2,0.2898
2010,NUTS,2010,ITI1,2,0.2948
2011,NUTS,2010,ITI1,2,0.2974
2012,NUTS,2010,ITI1,2,0.3087
2013,NUTS,2010,ITI1,2,0.2916
2014,NUTS,2010,ITI1,2,0.2802
2015,NUTS,2010,ITI1,2,0.2905
2016,NUTS,2010,ITI1,2,0.287
2017,NUTS,2010,ITI1,2,0.2851
2018,NUTS,2010,ITI1,2,0.3086
2019,NUTS,2010,ITI1,2,0.3099
1999,NUTS,2010,ITI2,2,0.1859
2000,NUTS,2010,ITI2,2,0.1882
2003,NUTS,2010,ITI2,2,0.1912
2004,NUTS,2010,ITI2,2,0.1898
2005,NUTS,2010,ITI2,2,0.289
2007,NUTS,2010,ITI2,2,0.2707
2008,NUTS,2010,ITI2,2,0.2472
2009,NUTS,2010,ITI2,2,0.2424
2010,NUTS,2010,ITI2,2,0.2323
2011,NUTS,2010,ITI2,2,0.258
2012,NUTS,2010,ITI2,2,0.2612
2013,NUTS,2010,ITI2,2,0.2629
2014,NUTS,2010,ITI2,2,0.266
2015,NUTS,2010,ITI2,2,0.2877
2016,NUTS,2010,ITI2,2,0.265
2017,NUTS,2010,ITI2,2,0.2513
2018,NUTS,2010,ITI2,2,0.2778
2019,NUTS,2010,ITI2,2,0.2562
2005,NUTS,2010,ITI3,2,0.1622
2007,NUTS,2010,ITI3,2,0.1587
2008,NUTS,2010,ITI3,2,0.1547
2009,NUTS,2010,ITI3,2,0.1588
2010,NUTS,2010,ITI3,2,0.1673
2011,NUTS,2010,ITI3,2,0.1657
2012,NUTS,2010,ITI3,2,0.1631
2013,NUTS,2010,ITI3,2,0.1777
2014,NUTS,2010,ITI3,2,0.1829
2015,NUTS,2010,ITI3,2,0.1824
2016,NUTS,2010,ITI3,2,0.2166
2017,NUTS,2010,ITI3,2,0.238
2018,NUTS,2010,ITI3,2,0.209
2019,NUTS,2010,ITI3,2,0.2059
1999,NUTS,2010,ITI4,2,0.171
2000,NUTS,2010,ITI4,2,0.175
2003,NUTS,2010,ITI4,2,0.1841
2004,NUTS,2010,ITI4,2,0.1825
2005,NUTS,2010,ITI4,2,0.2059
2007,NUTS,2010,ITI4,2,0.1857
2008,NUTS,2010,ITI4,2,0.1823
2009,NUTS,2010,ITI4,2,0.2069
2010,NUTS,2010,ITI4,2,0.2146
2011,NUTS,2010,ITI4,2,0.2115
2012,NUTS,2010,ITI4,2,0.2158
2013,NUTS,2010,ITI4,2,0.2479
2014,NUTS,2010,ITI4,2,0.2458
2015,NUTS,2010,ITI4,2,0.2489
2016,NUTS,2010,ITI4,2,0.2733
2017,NUTS,2010,ITI4,2,0.2503
2018,NUTS,2010,ITI4,2,0.2404
2019,NUTS,2010,ITI4,2,0.2696
1981,NUTS,2010,JP,0,0.2925
1982,NUTS,2010,JP,0,0.3017
1983,NUTS,2010,JP,0,0.3067
1984,NUTS,2010,JP,0,0.3132
1985,NUTS,2010,JP,0,0.3187
1986,NUTS,2010,JP,0,0.3239
1987,NUTS,2010,JP,0,0.3306
1988,NUTS,2010,JP,0,0.3339
1989,NUTS,2010,JP,0,0.3354
1990,NUTS,2010,JP,0,0.3359
1991,NUTS,2010,JP,0,0.3367
1995,NUTS,2010,KR,0,0.0951
1996,NUTS,2010,KR,0,0.0934
1997,NUTS,2010,KR,0,0.0923
1998,NUTS,2010,KR,0,0.108
1999,NUTS,2010,KR,0,0.1071
2000,NUTS,2010,KR,0,0.1119
2001,NUTS,2010,KR,0,0.107
2002,NUTS,2010,KR,0,0.1126
2003,NUTS,2010,KR,0,0.1193
2004,NUTS,2010,KR,0,0.1181
2005,NUTS,2010,KR,0,0.1199
2006,NUTS,2010,KR,0,0.1226
2007,NUTS,2010,KR,0,0.1597
2008,NUTS,2010,KR,0,0.1475
2009,NUTS,2010,KR,0,0.1624
2010,NUTS,2010,KR,0,0.1648
2011,NUTS,2010,KR,0,0.1685
2012,NUTS,2010,KR,0,0.1776
2013,NUTS,2010,KR,0,0.1667
1997,NUTS,2010,LT,0,0.318
1998,NUTS,2010,LT,0,0.3671
1999,NUTS,2010,LT,0,0.3864
2000,NUTS,2010,LT,0,0.36
2001,NUTS,2010,LT,0,0.3929
2002,NUTS,2010,LT,0,0.3038
2003,NUTS,2010,LT,0,0.318
2004,NUTS,2010,LT,0,0.3709
2005,NUTS,2010,LT,0,0.3618
2006,NUTS,2010,LT,0,0.388
2007,NUTS,2010,LT,0,0.3874
2008,NUTS,2010,LT,0,0.4024
2009,NUTS,2010,LT,0,0.438
2010,NUTS,2010,LT,0,0.4812
2011,NUTS,2010,LT,0,0.4604
2012,NUTS,2010,LT,0,0.4288
2013,NUTS,2010,LT,0,0.4271
2014,NUTS,2010,LT,0,0.4069
