year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_hes
1996,NUTS,2010,ITH,1,530.423
1997,NUTS,2010,ITH,1,692.364
1998,NUTS,2010,ITH,1,723.499
1999,NUTS,2010,ITH,1,728.243
2000,NUTS,2010,ITH,1,750.423
2003,NUTS,2010,ITH,1,1021.373
2004,NUTS,2010,ITH,1,983.984
2005,NUTS,2010,ITH,1,901.082
2007,NUTS,2010,ITH,1,1029.263
2008,NUTS,2010,ITH,1,1095.04
2009,NUTS,2010,ITH,1,1131.167
2010,NUTS,2010,ITH,1,1150.465
2011,NUTS,2010,ITH,1,1162.114
2012,NUTS,2010,ITH,1,1172.99
2013,NUTS,2010,ITH,1,1216.928
2014,NUTS,2010,ITH,1,1197.689
2015,NUTS,2010,ITH,1,1217.4
2016,NUTS,2010,ITH,1,1289.27
2017,NUTS,2010,ITH,1,1299.946
2018,NUTS,2010,ITH,1,1348.796
2019,NUTS,2010,ITH,1,1401.072
2003,NUTS,2010,ITH1,2,4.925
2004,NUTS,2010,ITH1,2,11.509
2005,NUTS,2010,ITH1,2,5.746
2007,NUTS,2010,ITH1,2,9.754
2008,NUTS,2010,ITH1,2,10.098
2009,NUTS,2010,ITH1,2,11.648
2010,NUTS,2010,ITH1,2,11.65
2011,NUTS,2010,ITH1,2,15.425
2012,NUTS,2010,ITH1,2,16.104
2013,NUTS,2010,ITH1,2,15.949
2014,NUTS,2010,ITH1,2,15.478
2015,NUTS,2010,ITH1,2,24.134
2016,NUTS,2010,ITH1,2,29.689
2017,NUTS,2010,ITH1,2,30.03
2018,NUTS,2010,ITH1,2,32.993
2019,NUTS,2010,ITH1,2,21.732
2003,NUTS,2010,ITH2,2,49.247
2004,NUTS,2010,ITH2,2,48.912
2005,NUTS,2010,ITH2,2,48.837
2007,NUTS,2010,ITH2,2,57.16
2008,NUTS,2010,ITH2,2,61.677
2009,NUTS,2010,ITH2,2,67.835
2010,NUTS,2010,ITH2,2,69.506
2011,NUTS,2010,ITH2,2,69.071
2012,NUTS,2010,ITH2,2,79.332
2013,NUTS,2010,ITH2,2,81.703
2014,NUTS,2010,ITH2,2,78.852
2015,NUTS,2010,ITH2,2,83.009
2016,NUTS,2010,ITH2,2,96.989
2017,NUTS,2010,ITH2,2,98.063
2018,NUTS,2010,ITH2,2,99.374
2019,NUTS,2010,ITH2,2,98.193
1995,NUTS,2010,ITH3,2,172.241
1996,NUTS,2010,ITH3,2,165.604
1997,NUTS,2010,ITH3,2,221.598
1998,NUTS,2010,ITH3,2,228.025
1999,NUTS,2010,ITH3,2,232.594
2000,NUTS,2010,ITH3,2,238.985
2003,NUTS,2010,ITH3,2,362.454
2004,NUTS,2010,ITH3,2,363.479
2005,NUTS,2010,ITH3,2,278.656
2007,NUTS,2010,ITH3,2,332.033
2008,NUTS,2010,ITH3,2,355.707
2009,NUTS,2010,ITH3,2,386.061
2010,NUTS,2010,ITH3,2,375.526
2011,NUTS,2010,ITH3,2,383.671
2012,NUTS,2010,ITH3,2,389.943
2013,NUTS,2010,ITH3,2,408.121
2014,NUTS,2010,ITH3,2,397.98
2015,NUTS,2010,ITH3,2,413.293
2016,NUTS,2010,ITH3,2,478.627
2017,NUTS,2010,ITH3,2,459.276
2018,NUTS,2010,ITH3,2,491.354
2019,NUTS,2010,ITH3,2,549.293
1995,NUTS,2010,ITH4,2,69.511
1996,NUTS,2010,ITH4,2,74.017
1997,NUTS,2010,ITH4,2,101.228
1998,NUTS,2010,ITH4,2,104.338
1999,NUTS,2010,ITH4,2,109.718
2000,NUTS,2010,ITH4,2,127.651
2003,NUTS,2010,ITH4,2,150.694
2004,NUTS,2010,ITH4,2,140.98
2005,NUTS,2010,ITH4,2,143.637
2007,NUTS,2010,ITH4,2,149.727
2008,NUTS,2010,ITH4,2,162.657
2009,NUTS,2010,ITH4,2,156.128
2010,NUTS,2010,ITH4,2,162.31
2011,NUTS,2010,ITH4,2,155.925
2012,NUTS,2010,ITH4,2,136.337
2013,NUTS,2010,ITH4,2,150.587
2014,NUTS,2010,ITH4,2,136.123
2015,NUTS,2010,ITH4,2,143.149
2016,NUTS,2010,ITH4,2,160.819
2017,NUTS,2010,ITH4,2,151.343
2018,NUTS,2010,ITH4,2,156.69
2019,NUTS,2010,ITH4,2,158.423
1995,NUTS,2010,ITH5,2,234.146
1996,NUTS,2010,ITH5,2,266.178
1997,NUTS,2010,ITH5,2,340.72
1998,NUTS,2010,ITH5,2,358.993
1999,NUTS,2010,ITH5,2,350.705
2000,NUTS,2010,ITH5,2,351.258
2003,NUTS,2010,ITH5,2,454.053
2004,NUTS,2010,ITH5,2,419.104
2005,NUTS,2010,ITH5,2,424.208
2007,NUTS,2010,ITH5,2,480.589
2008,NUTS,2010,ITH5,2,504.901
2009,NUTS,2010,ITH5,2,509.495
2010,NUTS,2010,ITH5,2,531.473
2011,NUTS,2010,ITH5,2,538.023
2012,NUTS,2010,ITH5,2,551.275
2013,NUTS,2010,ITH5,2,560.568
2014,NUTS,2010,ITH5,2,569.255
2015,NUTS,2010,ITH5,2,553.912
2016,NUTS,2010,ITH5,2,523.146
2017,NUTS,2010,ITH5,2,561.234
2018,NUTS,2010,ITH5,2,568.386
2019,NUTS,2010,ITH5,2,573.431
1995,NUTS,2010,ITI,1,744.449
1996,NUTS,2010,ITI,1,838.634
1997,NUTS,2010,ITI,1,951.519
1998,NUTS,2010,ITI,1,1016.228
1999,NUTS,2010,ITI,1,1051.906
2000,NUTS,2010,ITI,1,1110.345
2003,NUTS,2010,ITI,1,1334.581
2004,NUTS,2010,ITI,1,1315.815
2005,NUTS,2010,ITI,1,1262.089
2007,NUTS,2010,ITI,1,1434.257
2008,NUTS,2010,ITI,1,1558.658
2009,NUTS,2010,ITI,1,1571.554
2010,NUTS,2010,ITI,1,1480.078
2011,NUTS,2010,ITI,1,1481.234
2012,NUTS,2010,ITI,1,1521.735
2013,NUTS,2010,ITI,1,1560.176
2014,NUTS,2010,ITI,1,1318.063
2015,NUTS,2010,ITI,1,1301.674
2016,NUTS,2010,ITI,1,1353.732
2017,NUTS,2010,ITI,1,1417.888
2018,NUTS,2010,ITI,1,1447.393
2019,NUTS,2010,ITI,1,1546.802
1995,NUTS,2010,ITI1,2,259.963
1996,NUTS,2010,ITI1,2,290.801
1997,NUTS,2010,ITI1,2,340.096
1998,NUTS,2010,ITI1,2,381.047
1999,NUTS,2010,ITI1,2,373.809
2000,NUTS,2010,ITI1,2,442.399
2003,NUTS,2010,ITI1,2,522.998
2004,NUTS,2010,ITI1,2,519.804
2005,NUTS,2010,ITI1,2,499.856
2007,NUTS,2010,ITI1,2,516.875
2008,NUTS,2010,ITI1,2,581.824
2009,NUTS,2010,ITI1,2,562.06
2010,NUTS,2010,ITI1,2,512.384
2011,NUTS,2010,ITI1,2,512.38
2012,NUTS,2010,ITI1,2,521.537
2013,NUTS,2010,ITI1,2,500.979
2014,NUTS,2010,ITI1,2,450.047
2015,NUTS,2010,ITI1,2,466.816
2016,NUTS,2010,ITI1,2,502.51
2017,NUTS,2010,ITI1,2,487.908
2018,NUTS,2010,ITI1,2,507.343
2019,NUTS,2010,ITI1,2,563.218
1995,NUTS,2010,ITI2,2,57.547
1996,NUTS,2010,ITI2,2,71.712
1997,NUTS,2010,ITI2,2,94.257
1998,NUTS,2010,ITI2,2,102.674
1999,NUTS,2010,ITI2,2,109.925
2000,NUTS,2010,ITI2,2,113.789
2003,NUTS,2010,ITI2,2,104.403
2004,NUTS,2010,ITI2,2,103.577
2005,NUTS,2010,ITI2,2,95.758
2007,NUTS,2010,ITI2,2,130.511
2008,NUTS,2010,ITI2,2,126.423
2009,NUTS,2010,ITI2,2,143.403
2010,NUTS,2010,ITI2,2,120.313
2011,NUTS,2010,ITI2,2,120.751
2012,NUTS,2010,ITI2,2,118.751
2013,NUTS,2010,ITI2,2,109.1
2014,NUTS,2010,ITI2,2,127.088
2015,NUTS,2010,ITI2,2,127.968
2016,NUTS,2010,ITI2,2,129.423
2017,NUTS,2010,ITI2,2,106.972
2018,NUTS,2010,ITI2,2,105.404
2019,NUTS,2010,ITI2,2,108.196
1995,NUTS,2010,ITI3,2,65.433
1996,NUTS,2010,ITI3,2,69.577
1997,NUTS,2010,ITI3,2,79.588
1998,NUTS,2010,ITI3,2,84.781
1999,NUTS,2010,ITI3,2,91.587
2000,NUTS,2010,ITI3,2,101.351
2003,NUTS,2010,ITI3,2,116.222
2004,NUTS,2010,ITI3,2,78.642
2005,NUTS,2010,ITI3,2,99.588
2007,NUTS,2010,ITI3,2,115.002
2008,NUTS,2010,ITI3,2,142.362
2009,NUTS,2010,ITI3,2,140.074
2010,NUTS,2010,ITI3,2,143.025
2011,NUTS,2010,ITI3,2,138.338
2012,NUTS,2010,ITI3,2,139.498
2013,NUTS,2010,ITI3,2,135.91
2014,NUTS,2010,ITI3,2,130.01
2015,NUTS,2010,ITI3,2,130.693
2016,NUTS,2010,ITI3,2,138.54
2017,NUTS,2010,ITI3,2,147.799
2018,NUTS,2010,ITI3,2,145.248
2019,NUTS,2010,ITI3,2,160.54
1995,NUTS,2010,ITI4,2,361.495
1996,NUTS,2010,ITI4,2,406.533
1997,NUTS,2010,ITI4,2,437.474
1998,NUTS,2010,ITI4,2,447.623
1999,NUTS,2010,ITI4,2,476.585
2000,NUTS,2010,ITI4,2,452.805
2003,NUTS,2010,ITI4,2,590.958
2004,NUTS,2010,ITI4,2,613.791
2005,NUTS,2010,ITI4,2,566.887
2007,NUTS,2010,ITI4,2,671.869
2008,NUTS,2010,ITI4,2,708.049
2009,NUTS,2010,ITI4,2,726.018
2010,NUTS,2010,ITI4,2,704.356
2011,NUTS,2010,ITI4,2,709.766
2012,NUTS,2010,ITI4,2,741.948
2013,NUTS,2010,ITI4,2,814.188
2014,NUTS,2010,ITI4,2,610.918
2015,NUTS,2010,ITI4,2,576.197
2016,NUTS,2010,ITI4,2,583.259
2017,NUTS,2010,ITI4,2,675.209
2018,NUTS,2010,ITI4,2,689.398
2019,NUTS,2010,ITI4,2,714.849
1995,NUTS,2010,ITZZ,2,24.242
1996,NUTS,2010,ITZZ,2,24.623
1999,NUTS,2010,ITZZ,2,35.226
2000,NUTS,2010,ITZZ,2,32.529
1995,NUTS,2010,JP,0,14342.259
1996,NUTS,2010,JP,0,10393.636
1997,NUTS,2010,JP,0,10497.92
1998,NUTS,2010,JP,0,11262.198
1999,NUTS,2010,JP,0,11505.09
2000,NUTS,2010,JP,0,11939.58
2001,NUTS,2010,JP,0,12436.881
2002,NUTS,2010,JP,0,12306.582
2003,NUTS,2010,JP,0,12600.469
2004,NUTS,2010,JP,0,12881.123
2005,NUTS,2010,JP,0,14125.637
2006,NUTS,2010,JP,0,14004.241
2007,NUTS,2010,JP,0,14673.279
2008,NUTS,2010,JP,0,13427.641
2009,NUTS,2010,JP,0,13900.172
2010,NUTS,2010,JP,0,13688.8
2011,NUTS,2010,JP,0,14612.8
2012,NUTS,2010,JP,0,15029.38
2013,NUTS,2010,JP,0,15995.414
2014,NUTS,2010,JP,0,15280.495
2015,NUTS,2010,JP,0,14873.34
2016,NUTS,2010,JP,0,13707.471
2017,NUTS,2010,JP,0,13744.479
2018,NUTS,2010,JP,0,13487.31
2019,NUTS,2010,JP,0,13692.325
1995,NUTS,2010,KR,0,819.781
1996,NUTS,2010,KR,0,1069.59
1997,NUTS,2010,KR,0,1317.439
1998,NUTS,2010,KR,0,1268.404
1999,NUTS,2010,KR,0,1488.43
2000,NUTS,2010,KR,0,1652.27
2001,NUTS,2010,KR,0,1727.196
2002,NUTS,2010,KR,0,1816.402
2003,NUTS,2010,KR,0,1902.327
2004,NUTS,2010,KR,0,2189.029
2005,NUTS,2010,KR,0,2388.587
2006,NUTS,2010,KR,0,2721.648
2007,NUTS,2010,KR,0,3332.122
2008,NUTS,2010,KR,0,3663.345
2009,NUTS,2010,KR,0,3754.377
2010,NUTS,2010,KR,0,4214.777
2011,NUTS,2010,KR,0,4443.574
2012,NUTS,2010,KR,0,4707.108
2013,NUTS,2010,KR,0,4806.94
2014,NUTS,2010,KR,0,5154.859
2015,NUTS,2010,KR,0,5426.019
1996,NUTS,2010,LT,0,30.06
1997,NUTS,2010,LT,0,41.873
1998,NUTS,2010,LT,0,48.277
1999,NUTS,2010,LT,0,43.162
2000,NUTS,2010,LT,0,52.54
2001,NUTS,2010,LT,0,56.717
2002,NUTS,2010,LT,0,96.766
2003,NUTS,2010,LT,0,118.12
2004,NUTS,2010,LT,0,145.667
2005,NUTS,2010,LT,0,161.378
2006,NUTS,2010,LT,0,166.964
2007,NUTS,2010,LT,0,197.749
2008,NUTS,2010,LT,0,215.619
2009,NUTS,2010,LT,0,187.645
2010,NUTS,2010,LT,0,195.789
2011,NUTS,2010,LT,0,252.743
2012,NUTS,2010,LT,0,260.502
2013,NUTS,2010,LT,0,295.935
2014,NUTS,2010,LT,0,317.978
2015,NUTS,2010,LT,0,348.91
2016,NUTS,2010,LT,0,202.015
2017,NUTS,2010,LT,0,207.303
2018,NUTS,2010,LT,0,232.626
2019,NUTS,2010,LT,0,265.047
2020,NUTS,2010,LT,0,308.134
1996,NUTS,2010,LT0,1,30.06
1997,NUTS,2010,LT0,1,41.873
1998,NUTS,2010,LT0,1,48.277
1999,NUTS,2010,LT0,1,43.162
2000,NUTS,2010,LT0,1,52.54
2001,NUTS,2010,LT0,1,56.717
2002,NUTS,2010,LT0,1,96.766
2003,NUTS,2010,LT0,1,118.12
2004,NUTS,2010,LT0,1,145.667
2005,NUTS,2010,LT0,1,161.378
2006,NUTS,2010,LT0,1,166.964
2007,NUTS,2010,LT0,1,197.749
2008,NUTS,2010,LT0,1,215.619
2009,NUTS,2010,LT0,1,187.645
2010,NUTS,2010,LT0,1,195.789
2011,NUTS,2010,LT0,1,252.743
2012,NUTS,2010,LT0,1,260.502
2013,NUTS,2010,LT0,1,295.935
2014,NUTS,2010,LT0,1,317.978
2015,NUTS,2010,LT0,1,348.91
2016,NUTS,2010,LT0,1,202.015
2017,NUTS,2010,LT0,1,207.303
2018,NUTS,2010,LT0,1,232.626
2019,NUTS,2010,LT0,1,265.047
2020,NUTS,2010,LT0,1,308.134
1996,NUTS,2010,LT00,2,30.06
1997,NUTS,2010,LT00,2,41.873
1998,NUTS,2010,LT00,2,48.277
1999,NUTS,2010,LT00,2,43.162
2000,NUTS,2010,LT00,2,52.54
2001,NUTS,2010,LT00,2,56.717
2002,NUTS,2010,LT00,2,96.766
2003,NUTS,2010,LT00,2,118.12
2004,NUTS,2010,LT00,2,145.667
2005,NUTS,2010,LT00,2,161.378
2006,NUTS,2010,LT00,2,166.964
2007,NUTS,2010,LT00,2,197.749
2008,NUTS,2010,LT00,2,215.619
2009,NUTS,2010,LT00,2,187.645
2010,NUTS,2010,LT00,2,195.789
2011,NUTS,2010,LT00,2,252.743
2012,NUTS,2010,LT00,2,260.502
2013,NUTS,2010,LT00,2,295.935
2014,NUTS,2010,LT00,2,317.978
2015,NUTS,2010,LT01,2,185.806
2016,NUTS,2010,LT01,2,104.292
2017,NUTS,2010,LT01,2,107.45
2018,NUTS,2010,LT01,2,119.549
2019,NUTS,2010,LT01,2,142.792
2015,NUTS,2010,LT02,2,163.104
2016,NUTS,2010,LT02,2,97.723
2017,NUTS,2010,LT02,2,99.853
2018,NUTS,2010,LT02,2,113.077
2019,NUTS,2010,LT02,2,122.255
2000,NUTS,2010,LU,0,0.782
2001,NUTS,2010,LU,0,1.289
2003,NUTS,2010,LU,0,1.277
2004,NUTS,2010,LU,0,4.724
2005,NUTS,2010,LU,0,6.144
2006,NUTS,2010,LU,0,10.405
2007,NUTS,2010,LU,0,15.08
2008,NUTS,2010,LU,0,32.586
2009,NUTS,2010,LU,0,41.555
2010,NUTS,2010,LU,0,61.425
2011,NUTS,2010,LU,0,55.539
2012,NUTS,2010,LU,0,77.212
2013,NUTS,2010,LU,0,90.554
2014,NUTS,2010,LU,0,89.465
2015,NUTS,2010,LU,0,100.498
2016,NUTS,2010,LU,0,110.604
2017,NUTS,2010,LU,0,118.828
2018,NUTS,2010,LU,0,116.571
2019,NUTS,2010,LU,0,127.319
2020,NUTS,2010,LU,0,123.995
2000,NUTS,2010,LU0,1,0.782
2001,NUTS,2010,LU0,1,1.289
2003,NUTS,2010,LU0,1,1.277
2004,NUTS,2010,LU0,1,4.724
2005,NUTS,2010,LU0,1,6.144
2006,NUTS,2010,LU0,1,10.405
2007,NUTS,2010,LU0,1,15.08
2008,NUTS,2010,LU0,1,32.586
2009,NUTS,2010,LU0,1,41.555
2010,NUTS,2010,LU0,1,61.425
2011,NUTS,2010,LU0,1,55.539
2012,NUTS,2010,LU0,1,77.212
2013,NUTS,2010,LU0,1,90.554
2014,NUTS,2010,LU0,1,89.465
2015,NUTS,2010,LU0,1,100.498
2016,NUTS,2010,LU0,1,110.604
2017,NUTS,2010,LU0,1,118.828
2018,NUTS,2010,LU0,1,116.571
2019,NUTS,2010,LU0,1,127.319
2020,NUTS,2010,LU0,1,123.995
2000,NUTS,2010,LU00,2,0.782
2001,NUTS,2010,LU00,2,1.289
2003,NUTS,2010,LU00,2,1.277
2004,NUTS,2010,LU00,2,4.724
2005,NUTS,2010,LU00,2,6.144
2006,NUTS,2010,LU00,2,10.405
2007,NUTS,2010,LU00,2,15.08
2008,NUTS,2010,LU00,2,32.586
2009,NUTS,2010,LU00,2,41.555
2010,NUTS,2010,LU00,2,61.425
2011,NUTS,2010,LU00,2,55.539
2012,NUTS,2010,LU00,2,77.212
2013,NUTS,2010,LU00,2,90.554
2014,NUTS,2010,LU00,2,89.465
2015,NUTS,2010,LU00,2,100.498
2016,NUTS,2010,LU00,2,110.604
2017,NUTS,2010,LU00,2,118.828
2018,NUTS,2010,LU00,2,116.571
2019,NUTS,2010,LU00,2,127.319
2020,NUTS,2010,LU00,2,123.995
1995,NUTS,2010,LV,0,12.236
1996,NUTS,2010,LV,0,13.968
1997,NUTS,2010,LV,0,18.421
1998,NUTS,2010,LV,0,25.547
1999,NUTS,2010,LV,0,25.7
2000,NUTS,2010,LV,0,25.876
2001,NUTS,2010,LV,0,29.664
2002,NUTS,2010,LV,0,31.275
2003,NUTS,2010,LV,0,31.564
2004,NUTS,2010,LV,0,32.603
2005,NUTS,2010,LV,0,54.55
2006,NUTS,2010,LV,0,62.457
2007,NUTS,2010,LV,0,75.409
2008,NUTS,2010,LV,0,90.536
2009,NUTS,2010,LV,0,48.034
2010,NUTS,2010,LV,0,68.103
2011,NUTS,2010,LV,0,103.397
2012,NUTS,2010,LV,0,106.772
2013,NUTS,2010,LV,0,86.404
2014,NUTS,2010,LV,0,95.046
2015,NUTS,2010,LV,0,109.217
2016,NUTS,2010,LV,0,69.218
2017,NUTS,2010,LV,0,91.27
2018,NUTS,2010,LV,0,134.967
2019,NUTS,2010,LV,0,144.928
2020,NUTS,2010,LV,0,141.715
1995,NUTS,2010,LV0,1,12.236
1996,NUTS,2010,LV0,1,13.968
1997,NUTS,2010,LV0,1,18.421
1998,NUTS,2010,LV0,1,25.547
1999,NUTS,2010,LV0,1,25.7
2000,NUTS,2010,LV0,1,25.876
2001,NUTS,2010,LV0,1,29.664
2002,NUTS,2010,LV0,1,31.275
2003,NUTS,2010,LV0,1,31.564
2004,NUTS,2010,LV0,1,32.603
2005,NUTS,2010,LV0,1,54.55
2006,NUTS,2010,LV0,1,62.457
2007,NUTS,2010,LV0,1,75.409
2008,NUTS,2010,LV0,1,90.536
2009,NUTS,2010,LV0,1,48.034
2010,NUTS,2010,LV0,1,68.103
2011,NUTS,2010,LV0,1,103.397
2012,NUTS,2010,LV0,1,106.772
2013,NUTS,2010,LV0,1,86.404
2014,NUTS,2010,LV0,1,95.046
2015,NUTS,2010,LV0,1,109.217
2016,NUTS,2010,LV0,1,69.218
2017,NUTS,2010,LV0,1,91.27
2018,NUTS,2010,LV0,1,134.967
2019,NUTS,2010,LV0,1,144.928
2020,NUTS,2010,LV0,1,141.715
1995,NUTS,2010,LV00,2,12.236
1996,NUTS,2010,LV00,2,13.968
1997,NUTS,2010,LV00,2,18.421
1998,NUTS,2010,LV00,2,25.547
1999,NUTS,2010,LV00,2,25.7
2000,NUTS,2010,LV00,2,25.876
2001,NUTS,2010,LV00,2,29.664
2002,NUTS,2010,LV00,2,31.275
2003,NUTS,2010,LV00,2,31.564
2004,NUTS,2010,LV00,2,32.603
2005,NUTS,2010,LV00,2,54.55
2006,NUTS,2010,LV00,2,62.457
2007,NUTS,2010,LV00,2,75.409
2008,NUTS,2010,LV00,2,90.536
2009,NUTS,2010,LV00,2,48.034
2010,NUTS,2010,LV00,2,68.103
2011,NUTS,2010,LV00,2,103.397
2012,NUTS,2010,LV00,2,106.772
2013,NUTS,2010,LV00,2,86.404
2014,NUTS,2010,LV00,2,95.046
2015,NUTS,2010,LV00,2,109.217
2016,NUTS,2010,LV00,2,69.218
2017,NUTS,2010,LV00,2,91.27
2018,NUTS,2010,LV00,2,134.967
2019,NUTS,2010,LV00,2,144.928
2020,NUTS,2010,LV00,2,141.715
2011,NUTS,2010,ME,0,9.33
2013,NUTS,2010,ME,0,7.986
2014,NUTS,2010,ME,0,9.297
2015,NUTS,2010,ME,0,12.772
2016,NUTS,2010,ME,0,14.622
2017,NUTS,2010,ME,0,14.561
2018,NUTS,2010,ME,0,15.222
2019,NUTS,2010,ME,0,12.934
2011,NUTS,2010,ME0,1,9.33
2013,NUTS,2010,ME0,1,7.986
2014,NUTS,2010,ME0,1,9.297
2015,NUTS,2010,ME0,1,12.772
2016,NUTS,2010,ME0,1,14.622
2017,NUTS,2010,ME0,1,14.561
2018,NUTS,2010,ME0,1,15.222
2019,NUTS,2010,ME0,1,12.934
2011,NUTS,2010,ME00,2,9.33
2013,NUTS,2010,ME00,2,7.986
2014,NUTS,2010,ME00,2,9.297
2015,NUTS,2010,ME00,2,12.772
2016,NUTS,2010,ME00,2,14.622
2017,NUTS,2010,ME00,2,14.561
2018,NUTS,2010,ME00,2,15.222
2019,NUTS,2010,ME00,2,12.934
2015,NUTS,2010,MK,0,62.317
2016,NUTS,2010,MK,0,59.87
2017,NUTS,2010,MK,0,48.234
2018,NUTS,2010,MK,0,49.891
2019,NUTS,2010,MK,0,56.318
2020,NUTS,2010,MK,0,55.977
2015,NUTS,2010,MK0,1,62.317
2016,NUTS,2010,MK0,1,59.87
2017,NUTS,2010,MK0,1,48.234
2018,NUTS,2010,MK0,1,49.891
2019,NUTS,2010,MK0,1,56.318
2020,NUTS,2010,MK0,1,55.977
2015,NUTS,2010,MK00,2,62.317
2016,NUTS,2010,MK00,2,59.87
2017,NUTS,2010,MK00,2,48.234
2018,NUTS,2010,MK00,2,49.891
2019,NUTS,2010,MK00,2,56.318
2020,NUTS,2010,MK00,2,55.977
2002,NUTS,2010,MT,0,9.352
2003,NUTS,2010,MT,0,10.129
2004,NUTS,2010,MT,0,10.837
2005,NUTS,2010,MT,0,11.229
2006,NUTS,2010,MT,0,12.796
2007,NUTS,2010,MT,0,14.031
2008,NUTS,2010,MT,0,13.476
2009,NUTS,2010,MT,0,13.437
2010,NUTS,2010,MT,0,18.894
2011,NUTS,2010,MT,0,18.484
2012,NUTS,2010,MT,0,26.513
2013,NUTS,2010,MT,0,28.586
2014,NUTS,2010,MT,0,25.705
2015,NUTS,2010,MT,0,27.523
2016,NUTS,2010,MT,0,25.69
2017,NUTS,2010,MT,0,26.052
2018,NUTS,2010,MT,0,30.948
2019,NUTS,2010,MT,0,34.371
2020,NUTS,2010,MT,0,35.047
2002,NUTS,2010,MT0,1,9.352
2003,NUTS,2010,MT0,1,10.129
2004,NUTS,2010,MT0,1,10.837
2005,NUTS,2010,MT0,1,11.229
2006,NUTS,2010,MT0,1,12.796
2007,NUTS,2010,MT0,1,14.031
2008,NUTS,2010,MT0,1,13.476
2009,NUTS,2010,MT0,1,13.437
2010,NUTS,2010,MT0,1,18.894
2011,NUTS,2010,MT0,1,18.484
2012,NUTS,2010,MT0,1,26.513
2013,NUTS,2010,MT0,1,28.586
2014,NUTS,2010,MT0,1,25.705
2015,NUTS,2010,MT0,1,27.523
2016,NUTS,2010,MT0,1,25.69
2017,NUTS,2010,MT0,1,26.052
2018,NUTS,2010,MT0,1,30.948
2019,NUTS,2010,MT0,1,34.371
2020,NUTS,2010,MT0,1,35.047
2002,NUTS,2010,MT00,2,9.352
2003,NUTS,2010,MT00,2,10.129
2004,NUTS,2010,MT00,2,10.837
2005,NUTS,2010,MT00,2,11.229
2006,NUTS,2010,MT00,2,12.796
2007,NUTS,2010,MT00,2,14.031
2008,NUTS,2010,MT00,2,13.476
2009,NUTS,2010,MT00,2,13.437
2010,NUTS,2010,MT00,2,18.894
2011,NUTS,2010,MT00,2,18.484
2012,NUTS,2010,MT00,2,26.513
2013,NUTS,2010,MT00,2,28.586
2014,NUTS,2010,MT00,2,25.705
2015,NUTS,2010,MT00,2,27.523
2016,NUTS,2010,MT00,2,25.69
2017,NUTS,2010,MT00,2,26.052
2018,NUTS,2010,MT00,2,30.948
2019,NUTS,2010,MT00,2,34.371
2020,NUTS,2010,MT00,2,35.047
1995,NUTS,2010,NL,0,1593.832
1996,NUTS,2010,NL,0,1700.083
1997,NUTS,2010,NL,0,1713.844
1998,NUTS,2010,NL,0,1712.512
1999,NUTS,2010,NL,0,2069.506
2000,NUTS,2010,NL,0,2409.29
2001,NUTS,2010,NL,0,2527.895
2002,NUTS,2010,NL,0,2765.899
2003,NUTS,2010,NL,0,2772.752
2004,NUTS,2010,NL,0,2830.274
2005,NUTS,2010,NL,0,3091.457
2006,NUTS,2010,NL,0,3131.267
2007,NUTS,2010,NL,0,3293.254
2008,NUTS,2010,NL,0,3642.354
2009,NUTS,2010,NL,0,3721.075
2010,NUTS,2010,NL,0,3894.55
2011,NUTS,2010,NL,0,3561.14
2012,NUTS,2010,NL,0,3542.431
2013,NUTS,2010,NL,0,3698.482
2014,NUTS,2010,NL,0,3775.691
2015,NUTS,2010,NL,0,3898.651
2016,NUTS,2010,NL,0,3756.983
2017,NUTS,2010,NL,0,3956.102
2018,NUTS,2010,NL,0,4003.318
2019,NUTS,2010,NL,0,4195.924
2020,NUTS,2010,NL,0,4295.088
1997,NUTS,2010,NL1,1,166.283
1998,NUTS,2010,NL1,1,174.623
1999,NUTS,2010,NL1,1,188.053
2000,NUTS,2010,NL1,1,185.617
2001,NUTS,2010,NL1,1,182.916
2002,NUTS,2010,NL1,1,190.156
1997,NUTS,2010,NL11,2,166.283
1998,NUTS,2010,NL11,2,174.623
1999,NUTS,2010,NL11,2,188.053
2000,NUTS,2010,NL11,2,185.617
2001,NUTS,2010,NL11,2,182.916
2002,NUTS,2010,NL11,2,190.156
1997,NUTS,2010,NL2,1,330.485
1998,NUTS,2010,NL2,1,330.502
1999,NUTS,2010,NL2,1,348.451
2000,NUTS,2010,NL2,1,371.234
2001,NUTS,2010,NL2,1,379.55
2002,NUTS,2010,NL2,1,408.516
1997,NUTS,2010,NL21,2,83.979
1998,NUTS,2010,NL21,2,84.184
1999,NUTS,2010,NL21,2,90.339
2000,NUTS,2010,NL21,2,101.67
2001,NUTS,2010,NL21,2,101.518
2002,NUTS,2010,NL21,2,104.631
1997,NUTS,2010,NL22,2,246.506
1998,NUTS,2010,NL22,2,246.308
1999,NUTS,2010,NL22,2,258.112
2000,NUTS,2010,NL22,2,269.564
2001,NUTS,2010,NL22,2,278.032
2002,NUTS,2010,NL22,2,303.885
1997,NUTS,2010,NL3,1,999.392
1998,NUTS,2010,NL3,1,1008.587
1999,NUTS,2010,NL3,1,1051.807
2000,NUTS,2010,NL3,1,1164.071
2001,NUTS,2010,NL3,1,1154.198
2002,NUTS,2010,NL3,1,1217.36
2005,NUTS,2010,NL3,1,1785.323
