year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_pc_emp_hc_total_t
2014,NUTS,2010,PT,0,0.1427
2015,NUTS,2010,PT,0,0.1525
2016,NUTS,2010,PT,0,0.1495
2017,NUTS,2010,PT,0,0.1599
2018,NUTS,2010,PT,0,0.159
2019,NUTS,2010,PT,0,0.1659
2020,NUTS,2010,PT,0,0.187
2011,NUTS,2010,PT1,1,0.1481
2012,NUTS,2010,PT1,1,0.12
2013,NUTS,2010,PT1,1,0.1236
2014,NUTS,2010,PT1,1,0.1308
2015,NUTS,2010,PT1,1,0.1409
2016,NUTS,2010,PT1,1,0.1391
2017,NUTS,2010,PT1,1,0.1502
2018,NUTS,2010,PT1,1,0.1506
2019,NUTS,2010,PT1,1,0.1562
2020,NUTS,2010,PT1,1,0.176
2011,NUTS,2010,PT11,2,0.0861
2012,NUTS,2010,PT11,2,0.062
2013,NUTS,2010,PT11,2,0.0761
2014,NUTS,2010,PT11,2,0.0885
2015,NUTS,2010,PT11,2,0.1018
2016,NUTS,2010,PT11,2,0.1061
2017,NUTS,2010,PT11,2,0.1226
2018,NUTS,2010,PT11,2,0.1287
2019,NUTS,2010,PT11,2,0.1434
2020,NUTS,2010,PT11,2,0.155
2011,NUTS,2010,PT15,2,0.0645
2012,NUTS,2010,PT15,2,0.0976
2013,NUTS,2010,PT15,2,0.076
2014,NUTS,2010,PT15,2,0.0499
2015,NUTS,2010,PT15,2,0.0284
2016,NUTS,2010,PT15,2,0.0438
2017,NUTS,2010,PT15,2,0.0416
2018,NUTS,2010,PT15,2,0.0426
2019,NUTS,2010,PT15,2,0.0564
2020,NUTS,2010,PT15,2,0.0719
2011,NUTS,2010,PT16,2,0.0774
2012,NUTS,2010,PT16,2,0.0668
2013,NUTS,2010,PT16,2,0.0657
2014,NUTS,2010,PT16,2,0.0709
2015,NUTS,2010,PT16,2,0.0866
2016,NUTS,2010,PT16,2,0.0877
2017,NUTS,2010,PT16,2,0.092
2018,NUTS,2010,PT16,2,0.0895
2019,NUTS,2010,PT16,2,0.0985
2020,NUTS,2010,PT16,2,0.0978
2011,NUTS,2010,PT17,2,0.3456
2012,NUTS,2010,PT17,2,0.2824
2013,NUTS,2010,PT17,2,0.2799
2014,NUTS,2010,PT17,2,0.2839
2015,NUTS,2010,PT17,2,0.2891
2016,NUTS,2010,PT17,2,0.2717
2017,NUTS,2010,PT17,2,0.2905
2018,NUTS,2010,PT17,2,0.2835
2019,NUTS,2010,PT17,2,0.2731
2020,NUTS,2010,PT17,2,0.3267
2011,NUTS,2010,PT18,2,0.0136
2012,NUTS,2010,PT18,2,0.0088
2013,NUTS,2010,PT18,2,0.0107
2014,NUTS,2010,PT18,2,0.0147
2015,NUTS,2010,PT18,2,0.0158
2016,NUTS,2010,PT18,2,0.0143
2017,NUTS,2010,PT18,2,0.0019
2018,NUTS,2010,PT18,2,0.0031
2019,NUTS,2010,PT18,2,0.0016
2020,NUTS,2010,PT18,2,0.0016
2011,NUTS,2010,PT2,1,0.1175
2012,NUTS,2010,PT2,1,0.2043
2013,NUTS,2010,PT2,1,0.1895
2014,NUTS,2010,PT2,1,0.1945
2015,NUTS,2010,PT2,1,0.1884
2016,NUTS,2010,PT2,1,0.151
2017,NUTS,2010,PT2,1,0.1106
2018,NUTS,2010,PT2,1,0.0814
2019,NUTS,2010,PT2,1,0.1055
2020,NUTS,2010,PT2,1,0.1467
2011,NUTS,2010,PT20,2,0.1175
2012,NUTS,2010,PT20,2,0.2043
2013,NUTS,2010,PT20,2,0.1895
2014,NUTS,2010,PT20,2,0.1945
2015,NUTS,2010,PT20,2,0.1884
2016,NUTS,2010,PT20,2,0.151
2017,NUTS,2010,PT20,2,0.1106
2018,NUTS,2010,PT20,2,0.0814
2019,NUTS,2010,PT20,2,0.1055
2020,NUTS,2010,PT20,2,0.1467
2011,NUTS,2010,PT3,1,0.1824
2012,NUTS,2010,PT3,1,0.0996
2013,NUTS,2010,PT3,1,0.1131
2014,NUTS,2010,PT3,1,0.1146
2015,NUTS,2010,PT3,1,0.1343
2016,NUTS,2010,PT3,1,0.1503
2017,NUTS,2010,PT3,1,0.1759
2018,NUTS,2010,PT3,1,0.1656
2019,NUTS,2010,PT3,1,0.182
2020,NUTS,2010,PT3,1,0.1945
2011,NUTS,2010,PT30,2,0.1824
2012,NUTS,2010,PT30,2,0.0996
2013,NUTS,2010,PT30,2,0.1131
2014,NUTS,2010,PT30,2,0.1146
2015,NUTS,2010,PT30,2,0.1343
2016,NUTS,2010,PT30,2,0.1503
2017,NUTS,2010,PT30,2,0.1759
2018,NUTS,2010,PT30,2,0.1656
2019,NUTS,2010,PT30,2,0.182
2020,NUTS,2010,PT30,2,0.1945
2011,NUTS,2010,RO,0,0.156
2012,NUTS,2010,RO,0,0.1653
2013,NUTS,2010,RO,0,0.1811
2014,NUTS,2010,RO,0,0.1729
2015,NUTS,2010,RO,0,0.1717
2016,NUTS,2010,RO,0,0.1772
2017,NUTS,2010,RO,0,0.1718
2018,NUTS,2010,RO,0,0.1688
2019,NUTS,2010,RO,0,0.1689
2011,NUTS,2010,RO1,1,0.0355
2012,NUTS,2010,RO1,1,0.0509
2013,NUTS,2010,RO1,1,0.0603
2014,NUTS,2010,RO1,1,0.0566
2015,NUTS,2010,RO1,1,0.0535
2016,NUTS,2010,RO1,1,0.0531
2017,NUTS,2010,RO1,1,0.0511
2018,NUTS,2010,RO1,1,0.0523
2019,NUTS,2010,RO1,1,0.0553
2011,NUTS,2010,RO11,2,0.0455
2012,NUTS,2010,RO11,2,0.0725
2013,NUTS,2010,RO11,2,0.0895
2014,NUTS,2010,RO11,2,0.0804
2015,NUTS,2010,RO11,2,0.0746
2016,NUTS,2010,RO11,2,0.0721
2017,NUTS,2010,RO11,2,0.0701
2018,NUTS,2010,RO11,2,0.0709
2019,NUTS,2010,RO11,2,0.073
2011,NUTS,2010,RO12,2,0.0225
2012,NUTS,2010,RO12,2,0.0223
2013,NUTS,2010,RO12,2,0.0219
2014,NUTS,2010,RO12,2,0.0251
2015,NUTS,2010,RO12,2,0.0266
2016,NUTS,2010,RO12,2,0.0294
2017,NUTS,2010,RO12,2,0.0274
2018,NUTS,2010,RO12,2,0.0282
2019,NUTS,2010,RO12,2,0.0327
2011,NUTS,2010,RO2,1,0.0471
2012,NUTS,2010,RO2,1,0.0417
2013,NUTS,2010,RO2,1,0.0486
2014,NUTS,2010,RO2,1,0.052
2015,NUTS,2010,RO2,1,0.0548
2016,NUTS,2010,RO2,1,0.0598
2017,NUTS,2010,RO2,1,0.0616
2018,NUTS,2010,RO2,1,0.0627
2019,NUTS,2010,RO2,1,0.0652
2011,NUTS,2010,RO21,2,0.0429
2012,NUTS,2010,RO21,2,0.0396
2013,NUTS,2010,RO21,2,0.0497
2014,NUTS,2010,RO21,2,0.0549
2015,NUTS,2010,RO21,2,0.0526
2016,NUTS,2010,RO21,2,0.0589
2017,NUTS,2010,RO21,2,0.0578
2018,NUTS,2010,RO21,2,0.0602
2019,NUTS,2010,RO21,2,0.0615
2011,NUTS,2010,RO22,2,0.0534
2012,NUTS,2010,RO22,2,0.045
2013,NUTS,2010,RO22,2,0.0467
2014,NUTS,2010,RO22,2,0.0473
2015,NUTS,2010,RO22,2,0.0584
2016,NUTS,2010,RO22,2,0.0614
2017,NUTS,2010,RO22,2,0.0678
2018,NUTS,2010,RO22,2,0.0671
2019,NUTS,2010,RO22,2,0.0714
2011,NUTS,2010,RO3,1,0.3586
2012,NUTS,2010,RO3,1,0.3922
2013,NUTS,2010,RO3,1,0.4126
2014,NUTS,2010,RO3,1,0.3937
2015,NUTS,2010,RO3,1,0.3919
2016,NUTS,2010,RO3,1,0.4082
2017,NUTS,2010,RO3,1,0.3912
2018,NUTS,2010,RO3,1,0.3768
2019,NUTS,2010,RO3,1,0.3798
2011,NUTS,2010,RO31,2,0.0528
2012,NUTS,2010,RO31,2,0.0502
2013,NUTS,2010,RO31,2,0.0475
2014,NUTS,2010,RO31,2,0.0436
2015,NUTS,2010,RO31,2,0.0457
2016,NUTS,2010,RO31,2,0.0488
2017,NUTS,2010,RO31,2,0.0405
2018,NUTS,2010,RO31,2,0.0378
2019,NUTS,2010,RO31,2,0.039
2011,NUTS,2010,RO32,2,0.7147
2012,NUTS,2010,RO32,2,0.8059
2013,NUTS,2010,RO32,2,0.8725
2014,NUTS,2010,RO32,2,0.8292
2015,NUTS,2010,RO32,2,0.7973
2016,NUTS,2010,RO32,2,0.8149
2017,NUTS,2010,RO32,2,0.7912
2018,NUTS,2010,RO32,2,0.7596
2019,NUTS,2010,RO32,2,0.7588
2011,NUTS,2010,RO4,1,0.0517
2012,NUTS,2010,RO4,1,0.0345
2013,NUTS,2010,RO4,1,0.05
2014,NUTS,2010,RO4,1,0.0424
2015,NUTS,2010,RO4,1,0.0569
2016,NUTS,2010,RO4,1,0.0608
2017,NUTS,2010,RO4,1,0.0589
2018,NUTS,2010,RO4,1,0.0624
2019,NUTS,2010,RO4,1,0.0559
2011,NUTS,2010,RO41,2,0.0552
2012,NUTS,2010,RO41,2,0.0277
2013,NUTS,2010,RO41,2,0.0498
2014,NUTS,2010,RO41,2,0.0319
2015,NUTS,2010,RO41,2,0.0577
2016,NUTS,2010,RO41,2,0.0584
2017,NUTS,2010,RO41,2,0.0532
2018,NUTS,2010,RO41,2,0.0592
2019,NUTS,2010,RO41,2,0.0439
2011,NUTS,2010,RO42,2,0.0473
2012,NUTS,2010,RO42,2,0.043
2013,NUTS,2010,RO42,2,0.0502
2014,NUTS,2010,RO42,2,0.055
2015,NUTS,2010,RO42,2,0.0561
2016,NUTS,2010,RO42,2,0.0633
2017,NUTS,2010,RO42,2,0.0656
2018,NUTS,2010,RO42,2,0.0663
2019,NUTS,2010,RO42,2,0.0698
2011,NUTS,2010,RS,0,0.2454
2012,NUTS,2010,RS,0,0.2577
2013,NUTS,2010,RS,0,0.2468
2014,NUTS,2010,RS,0,0.2003
2015,NUTS,2010,RS,0,0.2325
2016,NUTS,2010,RS,0,0.2142
2017,NUTS,2010,RS,0,0.2041
2018,NUTS,2010,RS,0,0.2073
2019,NUTS,2010,RS,0,0.2055
2020,NUTS,2010,RS,0,0.2079
2018,NUTS,2010,RS1,1,0.3539
2019,NUTS,2010,RS1,1,0.3486
2020,NUTS,2010,RS1,1,0.3463
2018,NUTS,2010,RS11,2,0.605
2019,NUTS,2010,RS11,2,0.5834
2020,NUTS,2010,RS11,2,0.5809
2018,NUTS,2010,RS12,2,0.1141
2019,NUTS,2010,RS12,2,0.1223
2020,NUTS,2010,RS12,2,0.1198
2018,NUTS,2010,RS2,1,0.015
2019,NUTS,2010,RS2,1,0.0151
2020,NUTS,2010,RS2,1,0.0225
2018,NUTS,2010,RS21,2,0.0033
2019,NUTS,2010,RS21,2,0.0031
2020,NUTS,2010,RS21,2,0.0101
2018,NUTS,2010,RS22,2,0.0318
2019,NUTS,2010,RS22,2,0.0319
2020,NUTS,2010,RS22,2,0.0403
2011,NUTS,2010,RU,0,0.3597
2012,NUTS,2010,RU,0,0.3796
2011,NUTS,2010,SE,0,0.2038
2013,NUTS,2010,SE,0,0.2739
2015,NUTS,2010,SE,0,0.3438
2017,NUTS,2010,SE,0,0.37
2019,NUTS,2010,SE,0,0.384
2011,NUTS,2010,SE1,1,0.1732
2013,NUTS,2010,SE1,1,0.3388
2015,NUTS,2010,SE1,1,0.4042
2017,NUTS,2010,SE1,1,0.3741
2019,NUTS,2010,SE1,1,0.3628
2011,NUTS,2010,SE11,2,0.1506
2013,NUTS,2010,SE11,2,0.382
2015,NUTS,2010,SE11,2,0.4166
2017,NUTS,2010,SE11,2,0.2931
2019,NUTS,2010,SE11,2,0.2786
2011,NUTS,2010,SE12,2,0.2066
2013,NUTS,2010,SE12,2,0.2735
2015,NUTS,2010,SE12,2,0.3855
2017,NUTS,2010,SE12,2,0.4979
2019,NUTS,2010,SE12,2,0.4922
2011,NUTS,2010,SE2,1,0.2056
2013,NUTS,2010,SE2,1,0.2072
2015,NUTS,2010,SE2,1,0.2762
2017,NUTS,2010,SE2,1,0.3699
2019,NUTS,2010,SE2,1,0.4205
2011,NUTS,2010,SE21,2,0.0354
2013,NUTS,2010,SE21,2,0.062
2015,NUTS,2010,SE21,2,0.0775
2017,NUTS,2010,SE21,2,0.07
2019,NUTS,2010,SE21,2,0.0701
2011,NUTS,2010,SE22,2,0.0196
2013,NUTS,2010,SE22,2,0.0425
2015,NUTS,2010,SE22,2,0.0796
2017,NUTS,2010,SE22,2,0.3978
2019,NUTS,2010,SE22,2,0.6977
2011,NUTS,2010,SE23,2,0.4095
2013,NUTS,2010,SE23,2,0.3839
2015,NUTS,2010,SE23,2,0.4979
2017,NUTS,2010,SE23,2,0.4752
2019,NUTS,2010,SE23,2,0.3741
2011,NUTS,2010,SE3,1,0.2245
2013,NUTS,2010,SE3,1,0.2212
2015,NUTS,2010,SE3,1,0.2747
2017,NUTS,2010,SE3,1,0.254
2019,NUTS,2010,SE3,1,0.2265
2011,NUTS,2010,SE31,2,0.1936
2013,NUTS,2010,SE31,2,0.1813
2015,NUTS,2010,SE31,2,0.1834
2017,NUTS,2010,SE31,2,0.1899
2019,NUTS,2010,SE31,2,0.1645
2011,NUTS,2010,SE32,2,0.0244
2013,NUTS,2010,SE32,2,0.0678
2015,NUTS,2010,SE32,2,0.0577
2017,NUTS,2010,SE32,2,0.0692
2019,NUTS,2010,SE32,2,0.053
2011,NUTS,2010,SE33,2,0.4159
2013,NUTS,2010,SE33,2,0.3943
2015,NUTS,2010,SE33,2,0.571
2017,NUTS,2010,SE33,2,0.4852
2019,NUTS,2010,SE33,2,0.4547
2011,NUTS,2010,SI,0,0.3352
2012,NUTS,2010,SI,0,0.3305
2013,NUTS,2010,SI,0,0.3426
2014,NUTS,2010,SI,0,0.3281
2015,NUTS,2010,SI,0,0.3252
2016,NUTS,2010,SI,0,0.3233
2017,NUTS,2010,SI,0,0.3301
2018,NUTS,2010,SI,0,0.3388
2019,NUTS,2010,SI,0,0.3448
2011,NUTS,2010,SI0,1,0.3248
2012,NUTS,2010,SI0,1,0.3216
2013,NUTS,2010,SI0,1,0.3331
2014,NUTS,2010,SI0,1,0.3171
2015,NUTS,2010,SI0,1,0.3169
2016,NUTS,2010,SI0,1,0.3166
2017,NUTS,2010,SI0,1,0.3222
2018,NUTS,2010,SI0,1,0.3296
2019,NUTS,2010,SI0,1,0.3376
2013,NUTS,2010,SI03,2,0.0439
2014,NUTS,2010,SI03,2,0.0208
2015,NUTS,2010,SI03,2,0.0132
2016,NUTS,2010,SI03,2,0.0094
2018,NUTS,2010,SI03,2,0.0156
2013,NUTS,2010,SI04,2,0.6499
2014,NUTS,2010,SI04,2,0.6451
2015,NUTS,2010,SI04,2,0.6478
2016,NUTS,2010,SI04,2,0.6504
2018,NUTS,2010,SI04,2,0.6718
2011,NUTS,2010,SK,0,0.2087
2012,NUTS,2010,SK,0,0.2132
2013,NUTS,2010,SK,0,0.1846
2014,NUTS,2010,SK,0,0.2163
2015,NUTS,2010,SK,0,0.2236
2016,NUTS,2010,SK,0,0.2692
2017,NUTS,2010,SK,0,0.252
2018,NUTS,2010,SK,0,0.2465
2019,NUTS,2010,SK,0,0.2489
2020,NUTS,2010,SK,0,0.2607
2011,NUTS,2010,SK01,2,1.1465
2012,NUTS,2010,SK01,2,1.1436
2013,NUTS,2010,SK01,2,1.0942
2014,NUTS,2010,SK01,2,1.1433
2015,NUTS,2010,SK01,2,1.189
2016,NUTS,2010,SK01,2,1.3587
2017,NUTS,2010,SK01,2,1.351
2018,NUTS,2010,SK01,2,1.3483
2019,NUTS,2010,SK01,2,1.4307
2020,NUTS,2010,SK01,2,1.5053
2011,NUTS,2010,SK02,2,0.0601
2012,NUTS,2010,SK02,2,0.0639
2013,NUTS,2010,SK02,2,0.0222
2014,NUTS,2010,SK02,2,0.0765
2015,NUTS,2010,SK02,2,0.0698
2016,NUTS,2010,SK02,2,0.0966
2017,NUTS,2010,SK02,2,0.0856
2018,NUTS,2010,SK02,2,0.0788
2019,NUTS,2010,SK02,2,0.0633
2020,NUTS,2010,SK02,2,0.0633
2011,NUTS,2010,SK03,2,0.0444
2012,NUTS,2010,SK03,2,0.0609
2013,NUTS,2010,SK03,2,0.0321
2014,NUTS,2010,SK03,2,0.0484
2015,NUTS,2010,SK03,2,0.0908
2016,NUTS,2010,SK03,2,0.1229
2017,NUTS,2010,SK03,2,0.0745
2018,NUTS,2010,SK03,2,0.076
2019,NUTS,2010,SK03,2,0.0647
2020,NUTS,2010,SK03,2,0.0737
2011,NUTS,2010,SK04,2,0.0972
2012,NUTS,2010,SK04,2,0.0906
2013,NUTS,2010,SK04,2,0.0935
2014,NUTS,2010,SK04,2,0.1098
2015,NUTS,2010,SK04,2,0.0922
2016,NUTS,2010,SK04,2,0.1062
2017,NUTS,2010,SK04,2,0.1039
2018,NUTS,2010,SK04,2,0.0859
2019,NUTS,2010,SK04,2,0.0729
2020,NUTS,2010,SK04,2,0.0743
2011,NUTS,2010,TR,0,0.06
2012,NUTS,2010,TR,0,0.0598
2013,NUTS,2010,TR,0,0.0559
2014,NUTS,2010,TR,0,0.055
2015,NUTS,2010,TR,0,0.0549
2016,NUTS,2010,TR,0,0.0505
2017,NUTS,2010,TR,0,0.0468
2018,NUTS,2010,TR,0,0.0462
2019,NUTS,2010,TR,0,0.0385
2020,NUTS,2010,TR,0,0.0424
2011,NUTS,2010,UK,0,0.0646
2012,NUTS,2010,UK,0,0.065
2013,NUTS,2010,UK,0,0.0627
2014,NUTS,2010,UK,0,0.0608
2015,NUTS,2010,UK,0,0.0561
2016,NUTS,2010,UK,0,0.0543
2017,NUTS,2010,UK,0,0.0548
2018,NUTS,2010,UK,0,0.0541
2011,NUTS,2010,UKC,1,0.0001
2012,NUTS,2010,UKC,1,0.0001
2013,NUTS,2010,UKC,1,0.0001
2014,NUTS,2010,UKC,1,0.0001
2015,NUTS,2010,UKC,1,0.0001
2016,NUTS,2010,UKC,1,0.0003
2017,NUTS,2010,UKC,1,0.0009
2018,NUTS,2010,UKC,1,0.0012
2011,NUTS,2010,UKC1,2,0.0002
2012,NUTS,2010,UKC1,2,0.0002
2013,NUTS,2010,UKC1,2,0.0002
2014,NUTS,2010,UKC1,2,0.0002
2015,NUTS,2010,UKC1,2,0.0002
2016,NUTS,2010,UKC1,2,0.0002
2017,NUTS,2010,UKC1,2,0.001
2018,NUTS,2010,UKC1,2,0.0011
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.0
2013,NUTS,2010,UKC2,2,0.0
2014,NUTS,2010,UKC2,2,0.0
2015,NUTS,2010,UKC2,2,0.0
2016,NUTS,2010,UKC2,2,0.0004
2017,NUTS,2010,UKC2,2,0.0008
2018,NUTS,2010,UKC2,2,0.0012
2011,NUTS,2010,UKD,1,0.0205
2012,NUTS,2010,UKD,1,0.0202
2013,NUTS,2010,UKD,1,0.021
2014,NUTS,2010,UKD,1,0.0216
2015,NUTS,2010,UKD,1,0.0214
2016,NUTS,2010,UKD,1,0.0217
2017,NUTS,2010,UKD,1,0.023
2018,NUTS,2010,UKD,1,0.022
2011,NUTS,2010,UKD1,2,0.0014
2012,NUTS,2010,UKD1,2,0.0015
2013,NUTS,2010,UKD1,2,0.0023
2014,NUTS,2010,UKD1,2,0.0032
2015,NUTS,2010,UKD1,2,0.0028
2016,NUTS,2010,UKD1,2,0.0034
2017,NUTS,2010,UKD1,2,0.0027
2018,NUTS,2010,UKD1,2,0.0024
2011,NUTS,2010,UKD3,2,0.0029
2012,NUTS,2010,UKD3,2,0.0073
2013,NUTS,2010,UKD3,2,0.0075
2014,NUTS,2010,UKD3,2,0.0083
2015,NUTS,2010,UKD3,2,0.0064
2016,NUTS,2010,UKD3,2,0.007
2017,NUTS,2010,UKD3,2,0.0296
2018,NUTS,2010,UKD3,2,0.0078
2011,NUTS,2010,UKD4,2,0.0199
2012,NUTS,2010,UKD4,2,0.0175
2013,NUTS,2010,UKD4,2,0.0173
2014,NUTS,2010,UKD4,2,0.0174
2015,NUTS,2010,UKD4,2,0.0169
2016,NUTS,2010,UKD4,2,0.0163
2017,NUTS,2010,UKD4,2,0.0141
2018,NUTS,2010,UKD4,2,0.016
2011,NUTS,2010,UKD6,2,0.0699
2012,NUTS,2010,UKD6,2,0.0657
2013,NUTS,2010,UKD6,2,0.0647
2014,NUTS,2010,UKD6,2,0.0677
2015,NUTS,2010,UKD6,2,0.0754
2016,NUTS,2010,UKD6,2,0.0792
2017,NUTS,2010,UKD6,2,0.0258
2018,NUTS,2010,UKD6,2,0.0838
2011,NUTS,2010,UKD7,2,0.0284
2012,NUTS,2010,UKD7,2,0.0236
2013,NUTS,2010,UKD7,2,0.0278
2014,NUTS,2010,UKD7,2,0.0265
2015,NUTS,2010,UKD7,2,0.0262
2016,NUTS,2010,UKD7,2,0.0249
2017,NUTS,2010,UKD7,2,0.0246
2018,NUTS,2010,UKD7,2,0.023
2011,NUTS,2010,UKE,1,0.0189
2012,NUTS,2010,UKE,1,0.0206
2013,NUTS,2010,UKE,1,0.024
2014,NUTS,2010,UKE,1,0.023
2015,NUTS,2010,UKE,1,0.0074
2016,NUTS,2010,UKE,1,0.0065
2017,NUTS,2010,UKE,1,0.0075
2018,NUTS,2010,UKE,1,0.0079
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0002
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0002
2011,NUTS,2010,UKE2,2,0.099
2012,NUTS,2010,UKE2,2,0.1065
2013,NUTS,2010,UKE2,2,0.1277
2014,NUTS,2010,UKE2,2,0.1219
2015,NUTS,2010,UKE2,2,0.0216
2016,NUTS,2010,UKE2,2,0.0119
2017,NUTS,2010,UKE2,2,0.0178
2018,NUTS,2010,UKE2,2,0.016
2011,NUTS,2010,UKE3,2,0.0109
2012,NUTS,2010,UKE3,2,0.0108
2013,NUTS,2010,UKE3,2,0.0116
2014,NUTS,2010,UKE3,2,0.0136
2015,NUTS,2010,UKE3,2,0.0133
2016,NUTS,2010,UKE3,2,0.0148
2017,NUTS,2010,UKE3,2,0.0158
2018,NUTS,2010,UKE3,2,0.0182
2011,NUTS,2010,UKE4,2,0.001
2012,NUTS,2010,UKE4,2,0.001
2013,NUTS,2010,UKE4,2,0.0019
2014,NUTS,2010,UKE4,2,0.0011
2015,NUTS,2010,UKE4,2,0.0014
2016,NUTS,2010,UKE4,2,0.0021
2017,NUTS,2010,UKE4,2,0.0018
2018,NUTS,2010,UKE4,2,0.0018
2011,NUTS,2010,UKF,1,0.0356
2012,NUTS,2010,UKF,1,0.0331
2013,NUTS,2010,UKF,1,0.0319
2014,NUTS,2010,UKF,1,0.0313
2015,NUTS,2010,UKF,1,0.0315
2016,NUTS,2010,UKF,1,0.0275
2017,NUTS,2010,UKF,1,0.0266
2018,NUTS,2010,UKF,1,0.0218
2011,NUTS,2010,UKF1,2,0.0685
2012,NUTS,2010,UKF1,2,0.0607
2013,NUTS,2010,UKF1,2,0.0578
2014,NUTS,2010,UKF1,2,0.0571
2015,NUTS,2010,UKF1,2,0.0551
2016,NUTS,2010,UKF1,2,0.0474
2017,NUTS,2010,UKF1,2,0.0476
2018,NUTS,2010,UKF1,2,0.0467
2011,NUTS,2010,UKF2,2,0.013
2012,NUTS,2010,UKF2,2,0.0133
2013,NUTS,2010,UKF2,2,0.0144
2014,NUTS,2010,UKF2,2,0.0151
2015,NUTS,2010,UKF2,2,0.0156
2016,NUTS,2010,UKF2,2,0.0135
2017,NUTS,2010,UKF2,2,0.0115
2018,NUTS,2010,UKF2,2,0.0003
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2013,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,0.002
2017,NUTS,2010,UKF3,2,0.0013
2018,NUTS,2010,UKF3,2,0.0009
2011,NUTS,2010,UKG,1,0.0004
2012,NUTS,2010,UKG,1,0.0007
2013,NUTS,2010,UKG,1,0.0011
2014,NUTS,2010,UKG,1,0.0009
2015,NUTS,2010,UKG,1,0.0017
2016,NUTS,2010,UKG,1,0.0008
2017,NUTS,2010,UKG,1,0.0008
2018,NUTS,2010,UKG,1,0.001
2011,NUTS,2010,UKG1,2,0.0007
2012,NUTS,2010,UKG1,2,0.0005
2013,NUTS,2010,UKG1,2,0.0009
2014,NUTS,2010,UKG1,2,0.0006
2015,NUTS,2010,UKG1,2,0.0008
2016,NUTS,2010,UKG1,2,0.0006
2017,NUTS,2010,UKG1,2,0.0007
2018,NUTS,2010,UKG1,2,0.0006
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.0
2014,NUTS,2010,UKG2,2,0.0
2015,NUTS,2010,UKG2,2,0.0
2016,NUTS,2010,UKG2,2,0.0004
2017,NUTS,2010,UKG2,2,0.0004
2018,NUTS,2010,UKG2,2,0.0003
2011,NUTS,2010,UKG3,2,0.0006
2012,NUTS,2010,UKG3,2,0.0013
2013,NUTS,2010,UKG3,2,0.002
2014,NUTS,2010,UKG3,2,0.0018
2015,NUTS,2010,UKG3,2,0.0034
2016,NUTS,2010,UKG3,2,0.0011
2017,NUTS,2010,UKG3,2,0.0011
2018,NUTS,2010,UKG3,2,0.0016
2011,NUTS,2010,UKH,1,0.0574
2012,NUTS,2010,UKH,1,0.0621
2013,NUTS,2010,UKH,1,0.0587
2014,NUTS,2010,UKH,1,0.0582
2015,NUTS,2010,UKH,1,0.0585
2016,NUTS,2010,UKH,1,0.0591
2017,NUTS,2010,UKH,1,0.0525
2018,NUTS,2010,UKH,1,0.0484
2011,NUTS,2010,UKH1,2,0.132
2012,NUTS,2010,UKH1,2,0.1468
2013,NUTS,2010,UKH1,2,0.1415
2014,NUTS,2010,UKH1,2,0.1362
2015,NUTS,2010,UKH1,2,0.1399
2016,NUTS,2010,UKH1,2,0.1324
2017,NUTS,2010,UKH1,2,0.1184
2018,NUTS,2010,UKH1,2,0.1143
2011,NUTS,2010,UKH2,2,0.0115
2012,NUTS,2010,UKH2,2,0.008
2013,NUTS,2010,UKH2,2,0.0063
2014,NUTS,2010,UKH2,2,0.0066
2015,NUTS,2010,UKH2,2,0.0063
2016,NUTS,2010,UKH2,2,0.0171
2017,NUTS,2010,UKH2,2,0.0171
2018,NUTS,2010,UKH2,2,0.0089
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.0
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.0
2018,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKI,1,0.0643
2012,NUTS,2010,UKI,1,0.0699
2013,NUTS,2010,UKI,1,0.065
2014,NUTS,2010,UKI,1,0.0631
2015,NUTS,2010,UKI,1,0.0486
2016,NUTS,2010,UKI,1,0.0463
2017,NUTS,2010,UKI,1,0.045
2018,NUTS,2010,UKI,1,0.0544
2011,NUTS,2010,UKI3,2,0.322
2012,NUTS,2010,UKI3,2,0.3486
2013,NUTS,2010,UKI3,2,0.3303
2014,NUTS,2010,UKI3,2,0.3097
2015,NUTS,2010,UKI3,2,0.3135
2016,NUTS,2010,UKI3,2,0.3019
2017,NUTS,2010,UKI3,2,0.3147
