year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_cab
2010,NUTS,2010,FR813,3,1.723
2011,NUTS,2010,FR813,3,5.998
2012,NUTS,2010,FR813,3,2.849
1995,NUTS,2010,FR815,3,1.325
2000,NUTS,2010,FR815,3,2.518
2001,NUTS,2010,FR815,3,3.731
2002,NUTS,2010,FR815,3,2.451
2005,NUTS,2010,FR815,3,2.934
2006,NUTS,2010,FR815,3,0.764
2007,NUTS,2010,FR815,3,0.458
1990,NUTS,2010,FR82,2,5.057
1991,NUTS,2010,FR82,2,6.163
1992,NUTS,2010,FR82,2,6.435
1993,NUTS,2010,FR82,2,3.7
1994,NUTS,2010,FR82,2,5.286
1995,NUTS,2010,FR82,2,6.463
1996,NUTS,2010,FR82,2,7.325
1997,NUTS,2010,FR82,2,12.119
1998,NUTS,2010,FR82,2,18.022
1999,NUTS,2010,FR82,2,22.755
2000,NUTS,2010,FR82,2,25.661
2001,NUTS,2010,FR82,2,21.966
2002,NUTS,2010,FR82,2,22.294
2003,NUTS,2010,FR82,2,22.318
2004,NUTS,2010,FR82,2,21.07
2005,NUTS,2010,FR82,2,24.523
2006,NUTS,2010,FR82,2,18.925
2007,NUTS,2010,FR82,2,21.176
2008,NUTS,2010,FR82,2,16.588
2009,NUTS,2010,FR82,2,19.092
2010,NUTS,2010,FR82,2,15.984
2011,NUTS,2010,FR82,2,20.691
2012,NUTS,2010,FR82,2,14.438
1994,NUTS,2010,FR821,3,3.698
1995,NUTS,2010,FR821,3,7.332
1996,NUTS,2010,FR821,3,7.275
1997,NUTS,2010,FR821,3,3.613
1999,NUTS,2010,FR821,3,7.168
2001,NUTS,2010,FR821,3,1.393
2002,NUTS,2010,FR821,3,6.861
2003,NUTS,2010,FR821,3,6.758
2005,NUTS,2010,FR821,3,3.281
2006,NUTS,2010,FR821,3,6.472
2010,NUTS,2010,FR821,3,3.122
2011,NUTS,2010,FR821,3,2.485
1994,NUTS,2010,FR822,3,8.57
2000,NUTS,2010,FR822,3,2.04
2003,NUTS,2010,FR822,3,3.946
2009,NUTS,2010,FR822,3,7.362
2011,NUTS,2010,FR822,3,3.607
1990,NUTS,2010,FR823,3,17.946
1991,NUTS,2010,FR823,3,14.633
1992,NUTS,2010,FR823,3,23.088
1993,NUTS,2010,FR823,3,10.265
1994,NUTS,2010,FR823,3,19.444
1995,NUTS,2010,FR823,3,8.481
1996,NUTS,2010,FR823,3,9.399
1997,NUTS,2010,FR823,3,13.827
1998,NUTS,2010,FR823,3,30.538
1999,NUTS,2010,FR823,3,41.587
2000,NUTS,2010,FR823,3,54.138
2001,NUTS,2010,FR823,3,40.216
2002,NUTS,2010,FR823,3,37.739
2003,NUTS,2010,FR823,3,43.517
2004,NUTS,2010,FR823,3,41.142
2005,NUTS,2010,FR823,3,43.977
2006,NUTS,2010,FR823,3,29.836
2007,NUTS,2010,FR823,3,34.412
2008,NUTS,2010,FR823,3,17.309
2009,NUTS,2010,FR823,3,16.857
2010,NUTS,2010,FR823,3,7.49
2011,NUTS,2010,FR823,3,30.77
2012,NUTS,2010,FR823,3,21.802
1990,NUTS,2010,FR824,3,1.991
1991,NUTS,2010,FR824,3,6.617
1992,NUTS,2010,FR824,3,2.251
1993,NUTS,2010,FR824,3,3.311
1994,NUTS,2010,FR824,3,1.115
1995,NUTS,2010,FR824,3,9.527
1996,NUTS,2010,FR824,3,11.618
1997,NUTS,2010,FR824,3,19.876
1998,NUTS,2010,FR824,3,23.115
1999,NUTS,2010,FR824,3,28.037
2000,NUTS,2010,FR824,3,18.231
2001,NUTS,2010,FR824,3,25.353
2002,NUTS,2010,FR824,3,21.318
2003,NUTS,2010,FR824,3,26.722
2004,NUTS,2010,FR824,3,25.933
2005,NUTS,2010,FR824,3,29.009
2006,NUTS,2010,FR824,3,23.526
2007,NUTS,2010,FR824,3,27.949
2008,NUTS,2010,FR824,3,25.137
2009,NUTS,2010,FR824,3,29.899
2010,NUTS,2010,FR824,3,28.255
2011,NUTS,2010,FR824,3,25.907
2012,NUTS,2010,FR824,3,21.247
1990,NUTS,2010,FR825,3,0.711
1991,NUTS,2010,FR825,3,0.484
1992,NUTS,2010,FR825,3,1.195
1994,NUTS,2010,FR825,3,0.292
1995,NUTS,2010,FR825,3,1.736
1996,NUTS,2010,FR825,3,1.147
1997,NUTS,2010,FR825,3,2.833
1998,NUTS,2010,FR825,3,8.782
1999,NUTS,2010,FR825,3,8.166
2000,NUTS,2010,FR825,3,30.279
2001,NUTS,2010,FR825,3,12.519
2002,NUTS,2010,FR825,3,21.122
2003,NUTS,2010,FR825,3,7.239
2004,NUTS,2010,FR825,3,6.967
2005,NUTS,2010,FR825,3,11.744
2006,NUTS,2010,FR825,3,11.704
2007,NUTS,2010,FR825,3,9.117
2008,NUTS,2010,FR825,3,12.802
2009,NUTS,2010,FR825,3,15.219
2010,NUTS,2010,FR825,3,11.823
2011,NUTS,2010,FR825,3,14.851
2012,NUTS,2010,FR825,3,5.383
1995,NUTS,2010,FR826,3,0.679
1997,NUTS,2010,FR826,3,2.028
1999,NUTS,2010,FR826,3,1.342
2001,NUTS,2010,FR826,3,0.983
2002,NUTS,2010,FR826,3,6.663
2005,NUTS,2010,FR826,3,4.726
2006,NUTS,2010,FR826,3,1.872
2007,NUTS,2010,FR826,3,3.568
2010,NUTS,2010,FR826,3,3.83
2011,NUTS,2010,FR826,3,2.433
1990,NUTS,2010,FR83,2,4.006
2011,NUTS,2010,FR83,2,0.445
1990,NUTS,2010,FR831,3,8.442
2011,NUTS,2010,FR832,3,0.83
2005,NUTS,2010,FR9,1,0.553
2006,NUTS,2010,FR9,1,0.546
2007,NUTS,2010,FR9,1,0.541
2008,NUTS,2010,FR9,1,1.202
2009,NUTS,2010,FR9,1,0.531
2010,NUTS,2010,FR9,1,0.528
2009,NUTS,2010,FR91,2,2.236
2009,NUTS,2010,FR910,3,2.236
2008,NUTS,2010,FR92,2,3.143
2008,NUTS,2010,FR920,3,3.143
2005,NUTS,2010,FR94,2,1.294
2006,NUTS,2010,FR94,2,1.279
2007,NUTS,2010,FR94,2,1.259
2008,NUTS,2010,FR94,2,1.237
2010,NUTS,2010,FR94,2,1.218
2005,NUTS,2010,FR940,3,1.294
2006,NUTS,2010,FR940,3,1.279
2007,NUTS,2010,FR940,3,1.259
2008,NUTS,2010,FR940,3,1.237
2010,NUTS,2010,FR940,3,1.218
1994,NUTS,2010,HR,0,0.215
1997,NUTS,2010,HR,0,0.044
1999,NUTS,2010,HR,0,0.221
2000,NUTS,2010,HR,0,0.073
2001,NUTS,2010,HR,0,0.31
2002,NUTS,2010,HR,0,0.697
2004,NUTS,2010,HR,0,0.232
2007,NUTS,2010,HR,0,0.232
2008,NUTS,2010,HR,0,0.851
2009,NUTS,2010,HR,0,0.232
2010,NUTS,2010,HR,0,0.156
2011,NUTS,2010,HR,0,0.156
2000,NUTS,2010,HR0,1,0.073
2001,NUTS,2010,HR0,1,0.31
2002,NUTS,2010,HR0,1,0.465
2004,NUTS,2010,HR0,1,0.232
2007,NUTS,2010,HR0,1,0.232
2008,NUTS,2010,HR0,1,0.851
2009,NUTS,2010,HR0,1,0.232
2010,NUTS,2010,HR0,1,0.156
2011,NUTS,2010,HR0,1,0.156
2001,NUTS,2010,HR04,2,0.454
2002,NUTS,2010,HR04,2,0.682
2004,NUTS,2010,HR04,2,0.342
2007,NUTS,2010,HR04,2,0.344
2008,NUTS,2010,HR04,2,1.266
2009,NUTS,2010,HR04,2,0.345
2010,NUTS,2010,HR04,2,0.232
2011,NUTS,2010,HR04,2,0.233
2001,NUTS,2010,HR041,3,1.726
2002,NUTS,2010,HR041,3,2.587
2004,NUTS,2010,HR041,3,1.293
2007,NUTS,2010,HR041,3,1.283
2008,NUTS,2010,HR041,3,4.692
2009,NUTS,2010,HR041,3,1.275
2010,NUTS,2010,HR041,3,0.419
2011,NUTS,2010,HR041,3,0.418
2011,NUTS,2010,HR04A,3,2.077
2010,NUTS,2010,HR04C,3,1.812
1992,NUTS,2010,HU,0,0.116
1993,NUTS,2010,HU,0,0.225
1994,NUTS,2010,HU,0,0.431
1995,NUTS,2010,HU,0,0.116
1996,NUTS,2010,HU,0,0.032
1997,NUTS,2010,HU,0,0.129
1998,NUTS,2010,HU,0,0.454
1999,NUTS,2010,HU,0,0.341
2000,NUTS,2010,HU,0,0.863
2001,NUTS,2010,HU,0,0.637
2002,NUTS,2010,HU,0,0.072
2003,NUTS,2010,HU,0,0.296
2004,NUTS,2010,HU,0,0.603
2005,NUTS,2010,HU,0,0.705
2006,NUTS,2010,HU,0,1.1
2007,NUTS,2010,HU,0,0.596
2008,NUTS,2010,HU,0,0.485
2009,NUTS,2010,HU,0,0.432
2010,NUTS,2010,HU,0,0.477
2011,NUTS,2010,HU,0,1.402
2012,NUTS,2010,HU,0,1.817
2000,NUTS,2010,HU1,1,2.15
2001,NUTS,2010,HU1,1,2.236
2002,NUTS,2010,HU1,1,0.258
2003,NUTS,2010,HU1,1,0.974
2004,NUTS,2010,HU1,1,1.926
2005,NUTS,2010,HU1,1,1.925
2006,NUTS,2010,HU1,1,3.267
2007,NUTS,2010,HU1,1,1.741
2008,NUTS,2010,HU1,1,1.046
2009,NUTS,2010,HU1,1,1.138
2010,NUTS,2010,HU1,1,0.678
2011,NUTS,2010,HU1,1,3.844
2012,NUTS,2010,HU1,1,4.115
2000,NUTS,2010,HU10,2,2.15
2001,NUTS,2010,HU10,2,2.236
2002,NUTS,2010,HU10,2,0.258
2003,NUTS,2010,HU10,2,0.974
2004,NUTS,2010,HU10,2,1.926
2005,NUTS,2010,HU10,2,1.925
2006,NUTS,2010,HU10,2,3.267
2007,NUTS,2010,HU10,2,1.741
2008,NUTS,2010,HU10,2,1.046
2009,NUTS,2010,HU10,2,1.138
2010,NUTS,2010,HU10,2,0.678
2011,NUTS,2010,HU10,2,3.844
2012,NUTS,2010,HU10,2,4.115
2001,NUTS,2010,HU101,3,3.223
2003,NUTS,2010,HU101,3,1.53
2004,NUTS,2010,HU101,3,3.002
2005,NUTS,2010,HU101,3,2.745
2006,NUTS,2010,HU101,3,3.987
2007,NUTS,2010,HU101,3,2.211
2008,NUTS,2010,HU101,3,0.928
2009,NUTS,2010,HU101,3,1.945
2010,NUTS,2010,HU101,3,1.162
2011,NUTS,2010,HU101,3,3.893
2012,NUTS,2010,HU101,3,4.776
2001,NUTS,2010,HU102,3,0.625
2003,NUTS,2010,HU102,3,0.118
2004,NUTS,2010,HU102,3,0.293
2005,NUTS,2010,HU102,3,0.708
2006,NUTS,2010,HU102,3,2.212
2007,NUTS,2010,HU102,3,1.062
2008,NUTS,2010,HU102,3,1.213
2011,NUTS,2010,HU102,3,3.774
2012,NUTS,2010,HU102,3,3.173
2000,NUTS,2010,HU2,1,0.16
2001,NUTS,2010,HU2,1,0.054
2003,NUTS,2010,HU2,1,0.08
2004,NUTS,2010,HU2,1,0.21
2005,NUTS,2010,HU2,1,0.369
2006,NUTS,2010,HU2,1,0.406
2008,NUTS,2010,HU2,1,0.326
2009,NUTS,2010,HU2,1,0.327
2010,NUTS,2010,HU2,1,0.723
2011,NUTS,2010,HU2,1,0.495
2012,NUTS,2010,HU2,1,0.194
2000,NUTS,2010,HU21,2,0.179
2004,NUTS,2010,HU21,2,0.584
2005,NUTS,2010,HU21,2,0.126
2006,NUTS,2010,HU21,2,0.451
2009,NUTS,2010,HU21,2,0.907
2010,NUTS,2010,HU21,2,0.91
2011,NUTS,2010,HU21,2,1.371
2004,NUTS,2010,HU211,3,1.05
2005,NUTS,2010,HU211,3,0.326
2006,NUTS,2010,HU211,3,1.167
2009,NUTS,2010,HU211,3,2.335
2010,NUTS,2010,HU211,3,2.34
2011,NUTS,2010,HU211,3,1.173
2004,NUTS,2010,HU213,3,0.543
2011,NUTS,2010,HU213,3,2.804
2000,NUTS,2010,HU22,2,0.199
2003,NUTS,2010,HU22,2,0.249
2008,NUTS,2010,HU22,2,1.002
2010,NUTS,2010,HU22,2,0.201
2012,NUTS,2010,HU22,2,0.589
2012,NUTS,2010,HU221,3,1.304
2008,NUTS,2010,HU222,3,3.819
2010,NUTS,2010,HU222,3,0.771
2003,NUTS,2010,HU223,3,0.839
2000,NUTS,2010,HU23,2,0.1
2001,NUTS,2010,HU23,2,0.17
2005,NUTS,2010,HU23,2,1.023
2006,NUTS,2010,HU23,2,0.773
2010,NUTS,2010,HU23,2,1.055
2001,NUTS,2010,HU231,3,0.417
2005,NUTS,2010,HU231,3,2.498
2006,NUTS,2010,HU231,3,1.255
2010,NUTS,2010,HU231,3,2.54
2006,NUTS,2010,HU232,3,0.759
2000,NUTS,2010,HU3,1,0.517
2005,NUTS,2010,HU3,1,0.12
2006,NUTS,2010,HU3,1,0.121
2007,NUTS,2010,HU3,1,0.243
2008,NUTS,2010,HU3,1,0.203
2010,NUTS,2010,HU3,1,0.144
2011,NUTS,2010,HU3,1,0.271
2012,NUTS,2010,HU3,1,1.344
2000,NUTS,2010,HU31,2,1.533
2007,NUTS,2010,HU31,2,0.799
2008,NUTS,2010,HU31,2,0.267
2011,NUTS,2010,HU31,2,0.209
2012,NUTS,2010,HU31,2,0.416
2007,NUTS,2010,HU311,3,1.391
2011,NUTS,2010,HU311,3,0.365
2012,NUTS,2010,HU311,3,0.247
2008,NUTS,2010,HU312,3,1.041
2012,NUTS,2010,HU312,3,1.067
2010,NUTS,2010,HU32,2,0.221
2012,NUTS,2010,HU32,2,0.334
2010,NUTS,2010,HU322,3,0.844
2012,NUTS,2010,HU322,3,1.282
2000,NUTS,2010,HU33,2,0.145
2005,NUTS,2010,HU33,2,0.369
2006,NUTS,2010,HU33,2,0.371
2008,NUTS,2010,HU33,2,0.375
2010,NUTS,2010,HU33,2,0.19
2011,NUTS,2010,HU33,2,0.634
2012,NUTS,2010,HU33,2,3.371
2006,NUTS,2010,HU331,3,0.465
2008,NUTS,2010,HU331,3,0.937
2010,NUTS,2010,HU331,3,0.473
2011,NUTS,2010,HU331,3,0.629
2012,NUTS,2010,HU331,3,0.326
2012,NUTS,2010,HU332,3,1.379
2005,NUTS,2010,HU333,3,1.177
2006,NUTS,2010,HU333,3,0.59
2011,NUTS,2010,HU333,3,1.185
2012,NUTS,2010,HU333,3,8.986
1990,NUTS,2010,IE,0,1.902
1991,NUTS,2010,IE,0,2.792
1992,NUTS,2010,IE,0,2.379
1993,NUTS,2010,IE,0,1.914
1994,NUTS,2010,IE,0,1.443
1995,NUTS,2010,IE,0,2.549
1996,NUTS,2010,IE,0,1.704
1997,NUTS,2010,IE,0,2.517
1998,NUTS,2010,IE,0,6.187
1999,NUTS,2010,IE,0,4.778
2000,NUTS,2010,IE,0,6.756
2001,NUTS,2010,IE,0,6.447
2002,NUTS,2010,IE,0,4.059
2003,NUTS,2010,IE,0,4.821
2004,NUTS,2010,IE,0,5.783
2005,NUTS,2010,IE,0,6.486
2006,NUTS,2010,IE,0,7.369
2007,NUTS,2010,IE,0,8.166
2008,NUTS,2010,IE,0,6.506
2009,NUTS,2010,IE,0,3.687
2010,NUTS,2010,IE,0,9.45
2011,NUTS,2010,IE,0,7.226
2012,NUTS,2010,IE,0,6.289
1991,NUTS,2010,IE0,1,2.792
1996,NUTS,2010,IE0,1,1.704
1997,NUTS,2010,IE0,1,2.517
1998,NUTS,2010,IE0,1,6.133
1999,NUTS,2010,IE0,1,4.778
2000,NUTS,2010,IE0,1,6.756
2001,NUTS,2010,IE0,1,6.447
2002,NUTS,2010,IE0,1,3.675
2003,NUTS,2010,IE0,1,4.821
2004,NUTS,2010,IE0,1,5.783
2005,NUTS,2010,IE0,1,6.486
2006,NUTS,2010,IE0,1,7.131
2007,NUTS,2010,IE0,1,8.041
2008,NUTS,2010,IE0,1,6.281
2009,NUTS,2010,IE0,1,3.422
2010,NUTS,2010,IE0,1,8.869
2011,NUTS,2010,IE0,1,6.861
2012,NUTS,2010,IE0,1,5.907
1991,NUTS,2010,IE01,2,0.876
1998,NUTS,2010,IE01,2,3.331
1999,NUTS,2010,IE01,2,0.763
2000,NUTS,2010,IE01,2,5.271
2001,NUTS,2010,IE01,2,2.811
2002,NUTS,2010,IE01,2,1.928
2003,NUTS,2010,IE01,2,3.34
2004,NUTS,2010,IE01,2,2.605
2005,NUTS,2010,IE01,2,5.888
2006,NUTS,2010,IE01,2,12.242
2007,NUTS,2010,IE01,2,10.162
2008,NUTS,2010,IE01,2,3.417
2009,NUTS,2010,IE01,2,2.328
2010,NUTS,2010,IE01,2,10.363
2011,NUTS,2010,IE01,2,6.06
2012,NUTS,2010,IE01,2,6.001
1999,NUTS,2010,IE011,3,1.813
2000,NUTS,2010,IE011,3,2.386
2001,NUTS,2010,IE011,3,3.138
2002,NUTS,2010,IE011,3,0.557
2005,NUTS,2010,IE011,3,1.822
2006,NUTS,2010,IE011,3,6.791
2007,NUTS,2010,IE011,3,2.436
2009,NUTS,2010,IE011,3,3.958
2010,NUTS,2010,IE011,3,5.875
2011,NUTS,2010,IE011,3,3.886
2012,NUTS,2010,IE011,3,5.038
1991,NUTS,2010,IE012,3,2.467
2000,NUTS,2010,IE012,3,1.159
2002,NUTS,2010,IE012,3,3.346
2003,NUTS,2010,IE012,3,6.547
2005,NUTS,2010,IE012,3,2.079
2007,NUTS,2010,IE012,3,7.7
2008,NUTS,2010,IE012,3,0.744
2009,NUTS,2010,IE012,3,1.823
2011,NUTS,2010,IE012,3,0.283
2012,NUTS,2010,IE012,3,5.242
1991,NUTS,2010,IE013,3,0.963
1998,NUTS,2010,IE013,3,9.145
2000,NUTS,2010,IE013,3,11.076
2001,NUTS,2010,IE013,3,4.113
2002,NUTS,2010,IE013,3,2.65
2003,NUTS,2010,IE013,3,5.221
2004,NUTS,2010,IE013,3,7.128
2005,NUTS,2010,IE013,3,12.739
2006,NUTS,2010,IE013,3,25.939
2007,NUTS,2010,IE013,3,20.521
2008,NUTS,2010,IE013,3,9.019
2009,NUTS,2010,IE013,3,0.756
2010,NUTS,2010,IE013,3,22.176
2011,NUTS,2010,IE013,3,12.309
2012,NUTS,2010,IE013,3,7.598
1991,NUTS,2010,IE02,2,3.497
1996,NUTS,2010,IE02,2,2.323
1997,NUTS,2010,IE02,2,3.426
1998,NUTS,2010,IE02,2,7.139
1999,NUTS,2010,IE02,2,6.214
2000,NUTS,2010,IE02,2,7.287
2001,NUTS,2010,IE02,2,7.749
2002,NUTS,2010,IE02,2,4.303
2003,NUTS,2010,IE02,2,5.353
2004,NUTS,2010,IE02,2,6.94
2005,NUTS,2010,IE02,2,6.705
2006,NUTS,2010,IE02,2,5.262
2007,NUTS,2010,IE02,2,7.271
2008,NUTS,2010,IE02,2,7.326
2009,NUTS,2010,IE02,2,3.821
2010,NUTS,2010,IE02,2,8.317
2011,NUTS,2010,IE02,2,7.158
2012,NUTS,2010,IE02,2,5.872
1991,NUTS,2010,IE021,3,4.073
1996,NUTS,2010,IE021,3,2.84
1997,NUTS,2010,IE021,3,6.605
1998,NUTS,2010,IE021,3,9.943
1999,NUTS,2010,IE021,3,8.508
2000,NUTS,2010,IE021,3,14.856
2001,NUTS,2010,IE021,3,13.135
2002,NUTS,2010,IE021,3,6.809
2003,NUTS,2010,IE021,3,6.828
2004,NUTS,2010,IE021,3,7.076
2005,NUTS,2010,IE021,3,9.078
2006,NUTS,2010,IE021,3,11.174
2007,NUTS,2010,IE021,3,11.868
2008,NUTS,2010,IE021,3,9.404
2009,NUTS,2010,IE021,3,6.762
2010,NUTS,2010,IE021,3,9.132
2011,NUTS,2010,IE021,3,10.251
2012,NUTS,2010,IE021,3,11.287
1991,NUTS,2010,IE022,3,1.016
1996,NUTS,2010,IE022,3,1.442
1997,NUTS,2010,IE022,3,2.628
1998,NUTS,2010,IE022,3,1.36
1999,NUTS,2010,IE022,3,6.819
2000,NUTS,2010,IE022,3,5.019
2001,NUTS,2010,IE022,3,11.605
2002,NUTS,2010,IE022,3,1.928
2003,NUTS,2010,IE022,3,8.557
2004,NUTS,2010,IE022,3,17.566
2005,NUTS,2010,IE022,3,12.526
2006,NUTS,2010,IE022,3,3.382
2007,NUTS,2010,IE022,3,10.007
2008,NUTS,2010,IE022,3,4.813
2009,NUTS,2010,IE022,3,4.047
2010,NUTS,2010,IE022,3,10.865
2011,NUTS,2010,IE022,3,3.943
2012,NUTS,2010,IE022,3,8.171
1991,NUTS,2010,IE023,3,6.445
1997,NUTS,2010,IE023,3,3.148
1998,NUTS,2010,IE023,3,19.473
1999,NUTS,2010,IE023,3,3.938
2000,NUTS,2010,IE023,3,2.401
2001,NUTS,2010,IE023,3,4.491
2002,NUTS,2010,IE023,3,2.481
2003,NUTS,2010,IE023,3,0.732
2004,NUTS,2010,IE023,3,5.801
2005,NUTS,2010,IE023,3,2.477
2006,NUTS,2010,IE023,3,4.117
2007,NUTS,2010,IE023,3,1.921
2008,NUTS,2010,IE023,3,3.348
2009,NUTS,2010,IE023,3,4.859
2010,NUTS,2010,IE023,3,7.483
2011,NUTS,2010,IE023,3,3.094
1991,NUTS,2010,IE024,3,4.364
2002,NUTS,2010,IE024,3,0.901
2005,NUTS,2010,IE024,3,2.241
2007,NUTS,2010,IE024,3,2.819
2009,NUTS,2010,IE024,3,0.405
2010,NUTS,2010,IE024,3,6.294
2011,NUTS,2010,IE024,3,0.661
1991,NUTS,2010,IE025,3,1.561
1996,NUTS,2010,IE025,3,4.893
1997,NUTS,2010,IE025,3,0.365
1998,NUTS,2010,IE025,3,3.474
1999,NUTS,2010,IE025,3,7.16
2000,NUTS,2010,IE025,3,2.288
2001,NUTS,2010,IE025,3,2.156
2002,NUTS,2010,IE025,3,4.686
2003,NUTS,2010,IE025,3,6.821
2004,NUTS,2010,IE025,3,4.626
2005,NUTS,2010,IE025,3,3.581
2007,NUTS,2010,IE025,3,2.686
2008,NUTS,2010,IE025,3,13.061
2010,NUTS,2010,IE025,3,6.751
2011,NUTS,2010,IE025,3,11.071
2012,NUTS,2010,IE025,3,1.503
1992,NUTS,2010,IS,0,3.85
1993,NUTS,2010,IS,0,4.764
1994,NUTS,2010,IS,0,4.716
1997,NUTS,2010,IS,0,6.299
1998,NUTS,2010,IS,0,3.488
1999,NUTS,2010,IS,0,17.518
2000,NUTS,2010,IS,0,14.334
2001,NUTS,2010,IS,0,8.823
2002,NUTS,2010,IS,0,6.979
2003,NUTS,2010,IS,0,11.544
2004,NUTS,2010,IS,0,2.581
2005,NUTS,2010,IS,0,9.197
2006,NUTS,2010,IS,0,8.336
2007,NUTS,2010,IS,0,3.25
2008,NUTS,2010,IS,0,5.072
2010,NUTS,2010,IS,0,5.258
2012,NUTS,2010,IS,0,1.033
2000,NUTS,2010,IS0,1,10.751
2001,NUTS,2010,IS0,1,8.823
2002,NUTS,2010,IS0,1,6.979
2003,NUTS,2010,IS0,1,10.4
2004,NUTS,2010,IS0,1,2.581
2005,NUTS,2010,IS0,1,9.197
2006,NUTS,2010,IS0,1,6.102
2007,NUTS,2010,IS0,1,3.25
2008,NUTS,2010,IS0,1,5.072
2010,NUTS,2010,IS0,1,5.258
2012,NUTS,2010,IS0,1,1.033
2000,NUTS,2010,IS00,2,10.751
2001,NUTS,2010,IS00,2,8.823
2002,NUTS,2010,IS00,2,6.979
2003,NUTS,2010,IS00,2,10.4
2004,NUTS,2010,IS00,2,2.581
2005,NUTS,2010,IS00,2,9.197
2006,NUTS,2010,IS00,2,6.102
2007,NUTS,2010,IS00,2,3.25
2008,NUTS,2010,IS00,2,5.072
2010,NUTS,2010,IS00,2,5.258
2012,NUTS,2010,IS00,2,1.033
2003,NUTS,2010,IS001,3,16.667
2004,NUTS,2010,IS001,3,2.749
2005,NUTS,2010,IS001,3,13.298
2006,NUTS,2010,IS001,3,8.43
2007,NUTS,2010,IS001,3,5.211
2008,NUTS,2010,IS001,3,8.083
2010,NUTS,2010,IS001,3,8.312
2012,NUTS,2010,IS001,3,1.621
2004,NUTS,2010,IS002,3,2.301
2005,NUTS,2010,IS002,3,2.287
2006,NUTS,2010,IS002,3,2.223
1990,NUTS,2010,IT,0,1.082
1991,NUTS,2010,IT,0,0.652
1992,NUTS,2010,IT,0,0.837
1993,NUTS,2010,IT,0,1.481
1994,NUTS,2010,IT,0,1.62
1995,NUTS,2010,IT,0,1.483
1996,NUTS,2010,IT,0,2.332
1997,NUTS,2010,IT,0,1.688
1998,NUTS,2010,IT,0,1.746
1999,NUTS,2010,IT,0,1.757
2000,NUTS,2010,IT,0,3.025
2001,NUTS,2010,IT,0,1.766
2002,NUTS,2010,IT,0,2.9
2003,NUTS,2010,IT,0,2.643
2004,NUTS,2010,IT,0,2.99
2005,NUTS,2010,IT,0,3.506
2006,NUTS,2010,IT,0,2.783
2007,NUTS,2010,IT,0,2.311
2008,NUTS,2010,IT,0,2.032
2009,NUTS,2010,IT,0,2.022
2010,NUTS,2010,IT,0,2.044
2011,NUTS,2010,IT,0,1.805
2012,NUTS,2010,IT,0,1.216
1990,NUTS,2010,ITC,1,3.051
1991,NUTS,2010,ITC,1,1.716
1992,NUTS,2010,ITC,1,2.664
2000,NUTS,2010,ITC,1,5.973
2001,NUTS,2010,ITC,1,4.318
2002,NUTS,2010,ITC,1,6.423
2003,NUTS,2010,ITC,1,5.697
2004,NUTS,2010,ITC,1,6.567
2005,NUTS,2010,ITC,1,5.82
2006,NUTS,2010,ITC,1,5.489
2007,NUTS,2010,ITC,1,3.583
2008,NUTS,2010,ITC,1,3.883
2009,NUTS,2010,ITC,1,3.009
2010,NUTS,2010,ITC,1,3.054
2011,NUTS,2010,ITC,1,2.82
2012,NUTS,2010,ITC,1,1.777
1990,NUTS,2010,ITC1,2,2.93
1991,NUTS,2010,ITC1,2,1.084
1992,NUTS,2010,ITC1,2,3.78
2000,NUTS,2010,ITC1,2,3.962
2001,NUTS,2010,ITC1,2,2.92
2002,NUTS,2010,ITC1,2,3.898
2003,NUTS,2010,ITC1,2,6.584
2004,NUTS,2010,ITC1,2,6.863
2005,NUTS,2010,ITC1,2,6.425
2006,NUTS,2010,ITC1,2,4.335
2007,NUTS,2010,ITC1,2,3.155
2008,NUTS,2010,ITC1,2,3.933
2009,NUTS,2010,ITC1,2,2.727
2010,NUTS,2010,ITC1,2,2.464
2011,NUTS,2010,ITC1,2,3.368
2012,NUTS,2010,ITC1,2,2.38
1990,NUTS,2010,ITC11,3,4.871
1991,NUTS,2010,ITC11,3,2.084
1992,NUTS,2010,ITC11,3,6.958
2001,NUTS,2010,ITC11,3,5.563
2002,NUTS,2010,ITC11,3,7.39
2003,NUTS,2010,ITC11,3,11.181
2004,NUTS,2010,ITC11,3,11.968
2005,NUTS,2010,ITC11,3,11.735
2006,NUTS,2010,ITC11,3,6.925
2007,NUTS,2010,ITC11,3,5.156
2008,NUTS,2010,ITC11,3,6.821
2009,NUTS,2010,ITC11,3,4.305
2010,NUTS,2010,ITC11,3,4.787
2011,NUTS,2010,ITC11,3,5.653
2012,NUTS,2010,ITC11,3,3.584
1992,NUTS,2010,ITC12,3,1.361
2003,NUTS,2010,ITC12,3,5.67
2004,NUTS,2010,ITC12,3,2.821
2005,NUTS,2010,ITC12,3,1.858
2005,NUTS,2010,ITC13,3,2.67
2008,NUTS,2010,ITC13,3,5.381
2004,NUTS,2010,ITC14,3,1.566
1992,NUTS,2010,ITC15,3,0.748
2003,NUTS,2010,ITC15,3,3.135
2004,NUTS,2010,ITC15,3,1.52
2005,NUTS,2010,ITC15,3,0.569
2008,NUTS,2010,ITC15,3,0.921
2009,NUTS,2010,ITC15,3,0.911
2011,NUTS,2010,ITC15,3,0.465
2012,NUTS,2010,ITC15,3,2.738
1992,NUTS,2010,ITC16,3,0.366
2002,NUTS,2010,ITC16,3,0.755
2003,NUTS,2010,ITC16,3,0.304
