year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_pps_hab_kp05
2012,NUTS,2010,CZ01,2,217.7
2013,NUTS,2010,CZ01,2,242.6
2014,NUTS,2010,CZ01,2,255.5
2015,NUTS,2010,CZ01,2,288.0
2016,NUTS,2010,CZ01,2,243.3
2017,NUTS,2010,CZ01,2,260.0
2018,NUTS,2010,CZ01,2,316.0
2019,NUTS,2010,CZ01,2,327.0
2020,NUTS,2010,CZ01,2,305.0
2001,NUTS,2010,CZ02,2,0.0
2002,NUTS,2010,CZ02,2,0.0
2003,NUTS,2010,CZ02,2,0.0
2004,NUTS,2010,CZ02,2,0.0
2005,NUTS,2010,CZ02,2,0.5
2006,NUTS,2010,CZ02,2,0.4
2007,NUTS,2010,CZ02,2,0.6
2008,NUTS,2010,CZ02,2,0.7
2009,NUTS,2010,CZ02,2,0.7
2010,NUTS,2010,CZ02,2,0.9
2011,NUTS,2010,CZ02,2,1.6
2012,NUTS,2010,CZ02,2,4.2
2013,NUTS,2010,CZ02,2,15.6
2014,NUTS,2010,CZ02,2,17.1
2015,NUTS,2010,CZ02,2,10.3
2016,NUTS,2010,CZ02,2,7.0
2017,NUTS,2010,CZ02,2,7.9
2018,NUTS,2010,CZ02,2,8.8
2019,NUTS,2010,CZ02,2,12.6
2020,NUTS,2010,CZ02,2,12.8
2001,NUTS,2010,CZ03,2,19.3
2002,NUTS,2010,CZ03,2,27.6
2003,NUTS,2010,CZ03,2,17.6
2004,NUTS,2010,CZ03,2,18.1
2005,NUTS,2010,CZ03,2,28.2
2006,NUTS,2010,CZ03,2,33.1
2007,NUTS,2010,CZ03,2,34.0
2008,NUTS,2010,CZ03,2,37.6
2009,NUTS,2010,CZ03,2,33.5
2010,NUTS,2010,CZ03,2,37.2
2011,NUTS,2010,CZ03,2,49.6
2012,NUTS,2010,CZ03,2,69.0
2013,NUTS,2010,CZ03,2,89.6
2014,NUTS,2010,CZ03,2,96.9
2015,NUTS,2010,CZ03,2,83.1
2016,NUTS,2010,CZ03,2,53.6
2017,NUTS,2010,CZ03,2,54.9
2018,NUTS,2010,CZ03,2,64.3
2019,NUTS,2010,CZ03,2,66.8
2020,NUTS,2010,CZ03,2,63.1
2001,NUTS,2010,CZ04,2,2.4
2002,NUTS,2010,CZ04,2,2.2
2003,NUTS,2010,CZ04,2,2.2
2004,NUTS,2010,CZ04,2,2.3
2005,NUTS,2010,CZ04,2,2.4
2006,NUTS,2010,CZ04,2,3.8
2007,NUTS,2010,CZ04,2,4.8
2008,NUTS,2010,CZ04,2,5.1
2009,NUTS,2010,CZ04,2,5.3
2010,NUTS,2010,CZ04,2,7.1
2011,NUTS,2010,CZ04,2,6.6
2012,NUTS,2010,CZ04,2,8.1
2013,NUTS,2010,CZ04,2,10.4
2014,NUTS,2010,CZ04,2,12.6
2015,NUTS,2010,CZ04,2,6.0
2016,NUTS,2010,CZ04,2,6.4
2017,NUTS,2010,CZ04,2,7.7
2018,NUTS,2010,CZ04,2,9.9
2019,NUTS,2010,CZ04,2,8.7
2020,NUTS,2010,CZ04,2,10.9
2001,NUTS,2010,CZ05,2,11.4
2002,NUTS,2010,CZ05,2,13.4
2003,NUTS,2010,CZ05,2,15.4
2004,NUTS,2010,CZ05,2,16.4
2005,NUTS,2010,CZ05,2,25.4
2006,NUTS,2010,CZ05,2,25.8
2007,NUTS,2010,CZ05,2,31.2
2008,NUTS,2010,CZ05,2,25.1
2009,NUTS,2010,CZ05,2,28.6
2010,NUTS,2010,CZ05,2,28.2
2011,NUTS,2010,CZ05,2,47.8
2012,NUTS,2010,CZ05,2,51.4
2013,NUTS,2010,CZ05,2,56.6
2014,NUTS,2010,CZ05,2,47.5
2015,NUTS,2010,CZ05,2,47.1
2016,NUTS,2010,CZ05,2,38.0
2017,NUTS,2010,CZ05,2,45.4
2018,NUTS,2010,CZ05,2,59.8
2019,NUTS,2010,CZ05,2,59.5
2020,NUTS,2010,CZ05,2,54.7
2001,NUTS,2010,CZ06,2,31.9
2002,NUTS,2010,CZ06,2,34.9
2003,NUTS,2010,CZ06,2,37.0
2004,NUTS,2010,CZ06,2,35.9
2005,NUTS,2010,CZ06,2,51.9
2006,NUTS,2010,CZ06,2,61.3
2007,NUTS,2010,CZ06,2,65.9
2008,NUTS,2010,CZ06,2,63.3
2009,NUTS,2010,CZ06,2,73.2
2010,NUTS,2010,CZ06,2,82.3
2011,NUTS,2010,CZ06,2,136.4
2012,NUTS,2010,CZ06,2,206.2
2013,NUTS,2010,CZ06,2,204.8
2014,NUTS,2010,CZ06,2,186.9
2015,NUTS,2010,CZ06,2,208.1
2016,NUTS,2010,CZ06,2,124.7
2017,NUTS,2010,CZ06,2,136.3
2018,NUTS,2010,CZ06,2,151.3
2019,NUTS,2010,CZ06,2,164.0
2020,NUTS,2010,CZ06,2,170.5
2001,NUTS,2010,CZ07,2,12.2
2002,NUTS,2010,CZ07,2,13.1
2003,NUTS,2010,CZ07,2,12.9
2004,NUTS,2010,CZ07,2,13.4
2005,NUTS,2010,CZ07,2,22.4
2006,NUTS,2010,CZ07,2,25.6
2007,NUTS,2010,CZ07,2,30.7
2008,NUTS,2010,CZ07,2,32.4
2009,NUTS,2010,CZ07,2,33.6
2010,NUTS,2010,CZ07,2,36.3
2011,NUTS,2010,CZ07,2,52.3
2012,NUTS,2010,CZ07,2,114.6
2013,NUTS,2010,CZ07,2,84.1
2014,NUTS,2010,CZ07,2,102.5
2015,NUTS,2010,CZ07,2,76.2
2016,NUTS,2010,CZ07,2,64.3
2017,NUTS,2010,CZ07,2,63.7
2018,NUTS,2010,CZ07,2,78.3
2019,NUTS,2010,CZ07,2,79.7
2020,NUTS,2010,CZ07,2,72.8
2001,NUTS,2010,CZ08,2,13.1
2002,NUTS,2010,CZ08,2,13.2
2003,NUTS,2010,CZ08,2,16.7
2004,NUTS,2010,CZ08,2,17.2
2005,NUTS,2010,CZ08,2,19.1
2006,NUTS,2010,CZ08,2,24.4
2007,NUTS,2010,CZ08,2,30.6
2008,NUTS,2010,CZ08,2,25.6
2009,NUTS,2010,CZ08,2,26.3
2010,NUTS,2010,CZ08,2,27.9
2011,NUTS,2010,CZ08,2,72.2
2012,NUTS,2010,CZ08,2,75.2
2013,NUTS,2010,CZ08,2,84.3
2014,NUTS,2010,CZ08,2,73.9
2015,NUTS,2010,CZ08,2,71.1
2016,NUTS,2010,CZ08,2,49.4
2017,NUTS,2010,CZ08,2,45.6
2018,NUTS,2010,CZ08,2,65.7
2019,NUTS,2010,CZ08,2,76.5
2020,NUTS,2010,CZ08,2,68.4
1991,NUTS,2010,DE,0,88.2
1992,NUTS,2010,DE,0,89.5
1993,NUTS,2010,DE,0,88.1
1994,NUTS,2010,DE,0,89.0
1995,NUTS,2010,DE,0,90.9
1996,NUTS,2010,DE,0,93.9
1997,NUTS,2010,DE,0,94.0
1998,NUTS,2010,DE,0,93.6
1999,NUTS,2010,DE,0,97.4
2000,NUTS,2010,DE,0,100.8
2001,NUTS,2010,DE,0,104.2
2002,NUTS,2010,DE,0,108.5
2003,NUTS,2010,DE,0,108.4
2004,NUTS,2010,DE,0,105.2
2005,NUTS,2010,DE,0,106.5
2006,NUTS,2010,DE,0,109.5
2007,NUTS,2010,DE,0,110.7
2008,NUTS,2010,DE,0,123.7
2009,NUTS,2010,DE,0,129.4
2010,NUTS,2010,DE,0,138.2
2011,NUTS,2010,DE,0,148.0
2012,NUTS,2010,DE,0,150.6
2013,NUTS,2010,DE,0,150.8
2014,NUTS,2010,DE,0,154.0
2015,NUTS,2010,DE,0,154.6
2016,NUTS,2010,DE,0,163.3
2017,NUTS,2010,DE,0,166.6
2018,NUTS,2010,DE,0,173.3
2019,NUTS,2010,DE,0,176.5
2020,NUTS,2010,DE,0,174.2
1991,NUTS,2010,DE1,1,110.4
1993,NUTS,2010,DE1,1,103.9
1995,NUTS,2010,DE1,1,104.1
1996,NUTS,2010,DE1,1,107.1
1997,NUTS,2010,DE1,1,106.3
1998,NUTS,2010,DE1,1,106.1
1999,NUTS,2010,DE1,1,108.4
2000,NUTS,2010,DE1,1,112.9
2003,NUTS,2010,DE1,1,120.9
2004,NUTS,2010,DE1,1,116.2
2005,NUTS,2010,DE1,1,119.1
2006,NUTS,2010,DE1,1,114.6
2007,NUTS,2010,DE1,1,129.8
2008,NUTS,2010,DE1,1,141.1
2009,NUTS,2010,DE1,1,153.3
2010,NUTS,2010,DE1,1,165.1
2011,NUTS,2010,DE1,1,178.3
2012,NUTS,2010,DE1,1,181.6
2013,NUTS,2010,DE1,1,174.4
2014,NUTS,2010,DE1,1,174.0
2015,NUTS,2010,DE1,1,176.5
2016,NUTS,2010,DE1,1,182.1
2017,NUTS,2010,DE1,1,184.9
2018,NUTS,2010,DE1,1,188.5
2019,NUTS,2010,DE1,1,192.7
1995,NUTS,2010,DE11,2,61.9
1996,NUTS,2010,DE11,2,63.4
1997,NUTS,2010,DE11,2,63.4
1998,NUTS,2010,DE11,2,63.3
1999,NUTS,2010,DE11,2,64.9
2000,NUTS,2010,DE11,2,67.5
2003,NUTS,2010,DE11,2,71.8
2004,NUTS,2010,DE11,2,69.7
2005,NUTS,2010,DE11,2,71.5
2006,NUTS,2010,DE11,2,60.5
2007,NUTS,2010,DE11,2,68.0
2008,NUTS,2010,DE11,2,69.1
2009,NUTS,2010,DE11,2,73.8
2010,NUTS,2010,DE11,2,78.5
2011,NUTS,2010,DE11,2,86.4
2012,NUTS,2010,DE11,2,89.0
2013,NUTS,2010,DE11,2,91.1
2014,NUTS,2010,DE11,2,87.0
2015,NUTS,2010,DE11,2,90.2
2016,NUTS,2010,DE11,2,99.3
2017,NUTS,2010,DE11,2,101.4
2018,NUTS,2010,DE11,2,98.8
2019,NUTS,2010,DE11,2,97.4
1995,NUTS,2010,DE12,2,141.1
1996,NUTS,2010,DE12,2,145.7
1997,NUTS,2010,DE12,2,144.9
1998,NUTS,2010,DE12,2,142.2
1999,NUTS,2010,DE12,2,148.2
2000,NUTS,2010,DE12,2,154.4
2003,NUTS,2010,DE12,2,168.3
2004,NUTS,2010,DE12,2,163.4
2005,NUTS,2010,DE12,2,167.6
2006,NUTS,2010,DE12,2,144.6
2007,NUTS,2010,DE12,2,163.5
2008,NUTS,2010,DE12,2,182.5
2009,NUTS,2010,DE12,2,211.8
2010,NUTS,2010,DE12,2,233.3
2011,NUTS,2010,DE12,2,252.8
2012,NUTS,2010,DE12,2,256.7
2013,NUTS,2010,DE12,2,254.7
2014,NUTS,2010,DE12,2,245.9
2015,NUTS,2010,DE12,2,250.0
2016,NUTS,2010,DE12,2,243.0
2017,NUTS,2010,DE12,2,247.4
2018,NUTS,2010,DE12,2,254.9
2019,NUTS,2010,DE12,2,263.2
1995,NUTS,2010,DE13,2,105.6
1996,NUTS,2010,DE13,2,108.6
1997,NUTS,2010,DE13,2,107.0
1998,NUTS,2010,DE13,2,104.2
1999,NUTS,2010,DE13,2,108.6
2000,NUTS,2010,DE13,2,112.9
2003,NUTS,2010,DE13,2,125.7
2004,NUTS,2010,DE13,2,111.5
2005,NUTS,2010,DE13,2,114.1
2006,NUTS,2010,DE13,2,110.5
2007,NUTS,2010,DE13,2,124.5
2008,NUTS,2010,DE13,2,137.8
2009,NUTS,2010,DE13,2,144.6
2010,NUTS,2010,DE13,2,154.9
2011,NUTS,2010,DE13,2,168.4
2012,NUTS,2010,DE13,2,169.6
2013,NUTS,2010,DE13,2,169.2
2014,NUTS,2010,DE13,2,182.0
2015,NUTS,2010,DE13,2,179.6
2016,NUTS,2010,DE13,2,194.7
2017,NUTS,2010,DE13,2,191.6
2018,NUTS,2010,DE13,2,195.3
2019,NUTS,2010,DE13,2,201.4
1995,NUTS,2010,DE14,2,140.0
1996,NUTS,2010,DE14,2,143.9
1997,NUTS,2010,DE14,2,142.3
1998,NUTS,2010,DE14,2,148.7
1999,NUTS,2010,DE14,2,144.8
2000,NUTS,2010,DE14,2,150.6
2003,NUTS,2010,DE14,2,152.5
2004,NUTS,2010,DE14,2,153.7
2005,NUTS,2010,DE14,2,157.5
2006,NUTS,2010,DE14,2,194.1
2007,NUTS,2010,DE14,2,222.3
2008,NUTS,2010,DE14,2,242.0
2009,NUTS,2010,DE14,2,251.6
2010,NUTS,2010,DE14,2,265.6
2011,NUTS,2010,DE14,2,281.6
2012,NUTS,2010,DE14,2,288.3
2013,NUTS,2010,DE14,2,244.5
2014,NUTS,2010,DE14,2,249.2
2015,NUTS,2010,DE14,2,254.3
2016,NUTS,2010,DE14,2,259.1
2017,NUTS,2010,DE14,2,268.6
2018,NUTS,2010,DE14,2,280.0
2019,NUTS,2010,DE14,2,288.6
1991,NUTS,2010,DE2,1,83.2
1993,NUTS,2010,DE2,1,81.4
1995,NUTS,2010,DE2,1,91.9
1996,NUTS,2010,DE2,1,98.5
1997,NUTS,2010,DE2,1,98.9
1998,NUTS,2010,DE2,1,100.1
1999,NUTS,2010,DE2,1,101.9
2000,NUTS,2010,DE2,1,104.2
2003,NUTS,2010,DE2,1,103.2
2004,NUTS,2010,DE2,1,99.1
2005,NUTS,2010,DE2,1,94.6
2006,NUTS,2010,DE2,1,107.7
2007,NUTS,2010,DE2,1,110.3
2008,NUTS,2010,DE2,1,121.9
2009,NUTS,2010,DE2,1,125.7
2010,NUTS,2010,DE2,1,133.3
2011,NUTS,2010,DE2,1,142.9
2012,NUTS,2010,DE2,1,145.0
2013,NUTS,2010,DE2,1,146.9
2014,NUTS,2010,DE2,1,143.8
2015,NUTS,2010,DE2,1,146.2
2016,NUTS,2010,DE2,1,156.0
2017,NUTS,2010,DE2,1,160.9
2018,NUTS,2010,DE2,1,168.1
2019,NUTS,2010,DE2,1,173.0
1995,NUTS,2010,DE21,2,148.5
1996,NUTS,2010,DE21,2,159.5
1997,NUTS,2010,DE21,2,160.2
1998,NUTS,2010,DE21,2,167.4
1999,NUTS,2010,DE21,2,165.4
2000,NUTS,2010,DE21,2,168.6
2003,NUTS,2010,DE21,2,163.5
2004,NUTS,2010,DE21,2,157.7
2005,NUTS,2010,DE21,2,150.3
2006,NUTS,2010,DE21,2,165.7
2007,NUTS,2010,DE21,2,168.3
2008,NUTS,2010,DE21,2,184.2
2009,NUTS,2010,DE21,2,183.8
2010,NUTS,2010,DE21,2,195.5
2011,NUTS,2010,DE21,2,202.6
2012,NUTS,2010,DE21,2,209.6
2013,NUTS,2010,DE21,2,215.8
2014,NUTS,2010,DE21,2,210.7
2015,NUTS,2010,DE21,2,216.7
2016,NUTS,2010,DE21,2,224.3
2017,NUTS,2010,DE21,2,228.8
2018,NUTS,2010,DE21,2,242.8
2019,NUTS,2010,DE21,2,251.5
1995,NUTS,2010,DE22,2,16.2
1996,NUTS,2010,DE22,2,17.5
1997,NUTS,2010,DE22,2,17.5
1998,NUTS,2010,DE22,2,16.2
1999,NUTS,2010,DE22,2,17.8
2000,NUTS,2010,DE22,2,18.1
2003,NUTS,2010,DE22,2,17.8
2004,NUTS,2010,DE22,2,18.0
2005,NUTS,2010,DE22,2,17.2
2006,NUTS,2010,DE22,2,17.1
2007,NUTS,2010,DE22,2,17.4
2008,NUTS,2010,DE22,2,18.7
2009,NUTS,2010,DE22,2,19.8
2010,NUTS,2010,DE22,2,22.6
2011,NUTS,2010,DE22,2,26.7
2012,NUTS,2010,DE22,2,26.2
2013,NUTS,2010,DE22,2,26.5
2014,NUTS,2010,DE22,2,28.1
2015,NUTS,2010,DE22,2,29.9
2016,NUTS,2010,DE22,2,39.1
2017,NUTS,2010,DE22,2,41.3
2018,NUTS,2010,DE22,2,43.5
2019,NUTS,2010,DE22,2,46.1
1995,NUTS,2010,DE23,2,82.3
1996,NUTS,2010,DE23,2,87.7
1997,NUTS,2010,DE23,2,87.9
1998,NUTS,2010,DE23,2,86.3
1999,NUTS,2010,DE23,2,90.3
2000,NUTS,2010,DE23,2,93.0
2003,NUTS,2010,DE23,2,92.8
2004,NUTS,2010,DE23,2,87.6
2005,NUTS,2010,DE23,2,84.0
2006,NUTS,2010,DE23,2,102.0
2007,NUTS,2010,DE23,2,104.4
2008,NUTS,2010,DE23,2,116.5
2009,NUTS,2010,DE23,2,125.0
2010,NUTS,2010,DE23,2,125.3
2011,NUTS,2010,DE23,2,130.8
2012,NUTS,2010,DE23,2,130.8
2013,NUTS,2010,DE23,2,130.4
2014,NUTS,2010,DE23,2,126.9
2015,NUTS,2010,DE23,2,127.5
2016,NUTS,2010,DE23,2,142.4
2017,NUTS,2010,DE23,2,152.2
2018,NUTS,2010,DE23,2,155.1
2019,NUTS,2010,DE23,2,159.8
1995,NUTS,2010,DE24,2,60.2
1996,NUTS,2010,DE24,2,64.7
1997,NUTS,2010,DE24,2,65.0
1998,NUTS,2010,DE24,2,61.1
1999,NUTS,2010,DE24,2,67.2
2000,NUTS,2010,DE24,2,69.1
2003,NUTS,2010,DE24,2,73.2
2004,NUTS,2010,DE24,2,67.5
2005,NUTS,2010,DE24,2,64.9
2006,NUTS,2010,DE24,2,65.1
2007,NUTS,2010,DE24,2,67.1
2008,NUTS,2010,DE24,2,77.9
2009,NUTS,2010,DE24,2,90.1
2010,NUTS,2010,DE24,2,106.1
2011,NUTS,2010,DE24,2,116.3
2012,NUTS,2010,DE24,2,123.7
2013,NUTS,2010,DE24,2,129.1
2014,NUTS,2010,DE24,2,110.3
2015,NUTS,2010,DE24,2,111.7
2016,NUTS,2010,DE24,2,127.1
2017,NUTS,2010,DE24,2,129.0
2018,NUTS,2010,DE24,2,135.4
2019,NUTS,2010,DE24,2,140.0
1995,NUTS,2010,DE25,2,104.3
1996,NUTS,2010,DE25,2,111.6
1997,NUTS,2010,DE25,2,112.3
1998,NUTS,2010,DE25,2,109.9
1999,NUTS,2010,DE25,2,116.0
2000,NUTS,2010,DE25,2,119.2
2003,NUTS,2010,DE25,2,117.5
2004,NUTS,2010,DE25,2,114.4
2005,NUTS,2010,DE25,2,109.5
2006,NUTS,2010,DE25,2,138.8
2007,NUTS,2010,DE25,2,142.7
2008,NUTS,2010,DE25,2,160.4
2009,NUTS,2010,DE25,2,165.4
2010,NUTS,2010,DE25,2,174.8
2011,NUTS,2010,DE25,2,199.6
2012,NUTS,2010,DE25,2,196.6
2013,NUTS,2010,DE25,2,195.9
2014,NUTS,2010,DE25,2,197.8
2015,NUTS,2010,DE25,2,190.1
2016,NUTS,2010,DE25,2,198.3
2017,NUTS,2010,DE25,2,205.2
2018,NUTS,2010,DE25,2,206.9
2019,NUTS,2010,DE25,2,204.3
1995,NUTS,2010,DE26,2,100.2
1996,NUTS,2010,DE26,2,108.0
1997,NUTS,2010,DE26,2,108.3
1998,NUTS,2010,DE26,2,109.8
1999,NUTS,2010,DE26,2,111.0
2000,NUTS,2010,DE26,2,113.5
2003,NUTS,2010,DE26,2,115.2
2004,NUTS,2010,DE26,2,107.8
2005,NUTS,2010,DE26,2,103.0
2006,NUTS,2010,DE26,2,119.3
2007,NUTS,2010,DE26,2,123.5
2008,NUTS,2010,DE26,2,132.2
2009,NUTS,2010,DE26,2,140.6
2010,NUTS,2010,DE26,2,141.8
2011,NUTS,2010,DE26,2,158.7
2012,NUTS,2010,DE26,2,155.1
2013,NUTS,2010,DE26,2,146.4
2014,NUTS,2010,DE26,2,147.6
2015,NUTS,2010,DE26,2,154.2
2016,NUTS,2010,DE26,2,168.0
2017,NUTS,2010,DE26,2,175.6
2018,NUTS,2010,DE26,2,179.1
2019,NUTS,2010,DE26,2,182.8
1995,NUTS,2010,DE27,2,18.6
1996,NUTS,2010,DE27,2,19.8
1997,NUTS,2010,DE27,2,19.9
1998,NUTS,2010,DE27,2,18.1
1999,NUTS,2010,DE27,2,20.6
2000,NUTS,2010,DE27,2,21.1
2003,NUTS,2010,DE27,2,21.5
2004,NUTS,2010,DE27,2,20.7
2005,NUTS,2010,DE27,2,19.8
2006,NUTS,2010,DE27,2,22.2
2007,NUTS,2010,DE27,2,23.0
2008,NUTS,2010,DE27,2,25.9
2009,NUTS,2010,DE27,2,28.0
2010,NUTS,2010,DE27,2,30.6
2011,NUTS,2010,DE27,2,32.7
2012,NUTS,2010,DE27,2,30.3
2013,NUTS,2010,DE27,2,30.6
2014,NUTS,2010,DE27,2,30.1
2015,NUTS,2010,DE27,2,31.6
2016,NUTS,2010,DE27,2,39.2
2017,NUTS,2010,DE27,2,41.6
2018,NUTS,2010,DE27,2,46.4
2019,NUTS,2010,DE27,2,51.9
1993,NUTS,2010,DE3,1,185.4
1995,NUTS,2010,DE3,1,197.2
1996,NUTS,2010,DE3,1,185.7
1997,NUTS,2010,DE3,1,189.9
1998,NUTS,2010,DE3,1,175.1
1999,NUTS,2010,DE3,1,182.8
2000,NUTS,2010,DE3,1,188.8
2003,NUTS,2010,DE3,1,193.7
2004,NUTS,2010,DE3,1,186.0
2005,NUTS,2010,DE3,1,183.1
2006,NUTS,2010,DE3,1,203.1
2007,NUTS,2010,DE3,1,195.8
2008,NUTS,2010,DE3,1,216.7
2009,NUTS,2010,DE3,1,220.2
2010,NUTS,2010,DE3,1,239.9
2011,NUTS,2010,DE3,1,251.5
2012,NUTS,2010,DE3,1,243.6
2013,NUTS,2010,DE3,1,237.0
2014,NUTS,2010,DE3,1,264.8
2015,NUTS,2010,DE3,1,258.5
2016,NUTS,2010,DE3,1,273.8
2017,NUTS,2010,DE3,1,261.1
2018,NUTS,2010,DE3,1,267.8
2019,NUTS,2010,DE3,1,273.1
1993,NUTS,2010,DE30,2,185.4
1995,NUTS,2010,DE30,2,197.2
1996,NUTS,2010,DE30,2,185.7
1997,NUTS,2010,DE30,2,189.9
1998,NUTS,2010,DE30,2,175.1
1999,NUTS,2010,DE30,2,182.8
2000,NUTS,2010,DE30,2,188.8
2003,NUTS,2010,DE30,2,193.7
2004,NUTS,2010,DE30,2,186.0
2005,NUTS,2010,DE30,2,183.1
2006,NUTS,2010,DE30,2,203.1
2007,NUTS,2010,DE30,2,195.8
2008,NUTS,2010,DE30,2,216.7
2009,NUTS,2010,DE30,2,220.2
2010,NUTS,2010,DE30,2,239.9
2011,NUTS,2010,DE30,2,251.5
2012,NUTS,2010,DE30,2,243.6
2013,NUTS,2010,DE30,2,237.0
2014,NUTS,2010,DE30,2,264.8
2015,NUTS,2010,DE30,2,258.5
2016,NUTS,2010,DE30,2,273.8
2017,NUTS,2010,DE30,2,261.1
2018,NUTS,2010,DE30,2,267.8
2019,NUTS,2010,DE30,2,273.1
1993,NUTS,2010,DE4,1,21.8
1995,NUTS,2010,DE4,1,34.8
1996,NUTS,2010,DE4,1,39.3
1997,NUTS,2010,DE4,1,43.1
1998,NUTS,2010,DE4,1,43.5
1999,NUTS,2010,DE4,1,43.3
2000,NUTS,2010,DE4,1,43.0
2003,NUTS,2010,DE4,1,49.0
2004,NUTS,2010,DE4,1,50.6
2005,NUTS,2010,DE4,1,47.9
2006,NUTS,2010,DE4,1,49.2
2007,NUTS,2010,DE4,1,48.8
2008,NUTS,2010,DE4,1,54.8
2009,NUTS,2010,DE4,1,61.4
2010,NUTS,2010,DE4,1,61.7
2011,NUTS,2010,DE4,1,72.5
2012,NUTS,2010,DE4,1,72.9
2013,NUTS,2010,DE4,1,75.9
2014,NUTS,2010,DE4,1,75.6
2015,NUTS,2010,DE4,1,75.9
2016,NUTS,2010,DE4,1,76.4
2017,NUTS,2010,DE4,1,84.0
2018,NUTS,2010,DE4,1,87.3
2019,NUTS,2010,DE4,1,87.9
1993,NUTS,2010,DE40,2,21.8
1995,NUTS,2010,DE40,2,34.8
1996,NUTS,2010,DE40,2,39.3
1997,NUTS,2010,DE40,2,43.1
1998,NUTS,2010,DE40,2,43.5
1999,NUTS,2010,DE40,2,43.3
2000,NUTS,2010,DE40,2,43.0
2003,NUTS,2010,DE40,2,49.0
2004,NUTS,2010,DE40,2,50.6
2005,NUTS,2010,DE40,2,47.9
2006,NUTS,2010,DE40,2,49.2
2007,NUTS,2010,DE40,2,48.8
2008,NUTS,2010,DE40,2,54.8
2009,NUTS,2010,DE40,2,61.4
2010,NUTS,2010,DE40,2,61.7
2011,NUTS,2010,DE40,2,72.5
2012,NUTS,2010,DE40,2,72.9
2013,NUTS,2010,DE40,2,75.9
2014,NUTS,2010,DE40,2,75.6
2015,NUTS,2010,DE40,2,75.9
2016,NUTS,2010,DE40,2,76.4
2017,NUTS,2010,DE40,2,84.0
2018,NUTS,2010,DE40,2,87.3
2019,NUTS,2010,DE40,2,87.9
1991,NUTS,2010,DE5,1,111.3
1993,NUTS,2010,DE5,1,127.5
1995,NUTS,2010,DE5,1,132.0
1996,NUTS,2010,DE5,1,136.4
1997,NUTS,2010,DE5,1,145.1
1998,NUTS,2010,DE5,1,141.1
1999,NUTS,2010,DE5,1,151.7
2000,NUTS,2010,DE5,1,163.6
2003,NUTS,2010,DE5,1,229.6
2004,NUTS,2010,DE5,1,236.1
2005,NUTS,2010,DE5,1,220.7
2006,NUTS,2010,DE5,1,216.7
2007,NUTS,2010,DE5,1,218.2
2008,NUTS,2010,DE5,1,250.8
2009,NUTS,2010,DE5,1,254.9
2010,NUTS,2010,DE5,1,268.7
2011,NUTS,2010,DE5,1,286.3
2012,NUTS,2010,DE5,1,277.0
2013,NUTS,2010,DE5,1,273.5
2014,NUTS,2010,DE5,1,260.3
2015,NUTS,2010,DE5,1,256.1
2016,NUTS,2010,DE5,1,287.9
2017,NUTS,2010,DE5,1,296.1
2018,NUTS,2010,DE5,1,308.1
2019,NUTS,2010,DE5,1,295.2
1991,NUTS,2010,DE50,2,111.3
1993,NUTS,2010,DE50,2,127.5
1995,NUTS,2010,DE50,2,132.0
1996,NUTS,2010,DE50,2,136.4
1997,NUTS,2010,DE50,2,145.1
1998,NUTS,2010,DE50,2,141.1
1999,NUTS,2010,DE50,2,151.7
2000,NUTS,2010,DE50,2,163.6
2003,NUTS,2010,DE50,2,229.6
2004,NUTS,2010,DE50,2,236.1
2005,NUTS,2010,DE50,2,220.7
2006,NUTS,2010,DE50,2,216.7
2007,NUTS,2010,DE50,2,218.2
2008,NUTS,2010,DE50,2,250.8
2009,NUTS,2010,DE50,2,254.9
2010,NUTS,2010,DE50,2,268.7
2011,NUTS,2010,DE50,2,286.3
2012,NUTS,2010,DE50,2,277.0
2013,NUTS,2010,DE50,2,273.5
2014,NUTS,2010,DE50,2,260.3
2015,NUTS,2010,DE50,2,256.1
2016,NUTS,2010,DE50,2,287.9
2017,NUTS,2010,DE50,2,296.1
2018,NUTS,2010,DE50,2,308.1
2019,NUTS,2010,DE50,2,295.2
1991,NUTS,2010,DE6,1,156.8
1993,NUTS,2010,DE6,1,153.5
1995,NUTS,2010,DE6,1,151.1
1996,NUTS,2010,DE6,1,157.3
1997,NUTS,2010,DE6,1,157.9
1998,NUTS,2010,DE6,1,159.3
1999,NUTS,2010,DE6,1,159.2
2000,NUTS,2010,DE6,1,151.5
2003,NUTS,2010,DE6,1,163.0
2004,NUTS,2010,DE6,1,125.6
2005,NUTS,2010,DE6,1,177.4
2006,NUTS,2010,DE6,1,174.2
2007,NUTS,2010,DE6,1,159.8
2008,NUTS,2010,DE6,1,197.9
2009,NUTS,2010,DE6,1,223.4
2010,NUTS,2010,DE6,1,222.7
2011,NUTS,2010,DE6,1,244.6
2012,NUTS,2010,DE6,1,250.1
2013,NUTS,2010,DE6,1,250.2
2014,NUTS,2010,DE6,1,251.7
2015,NUTS,2010,DE6,1,257.4
2016,NUTS,2010,DE6,1,272.0
2017,NUTS,2010,DE6,1,270.2
2018,NUTS,2010,DE6,1,286.6
2019,NUTS,2010,DE6,1,293.8
1991,NUTS,2010,DE60,2,156.8
1993,NUTS,2010,DE60,2,153.5
1995,NUTS,2010,DE60,2,151.1
1996,NUTS,2010,DE60,2,157.3
1997,NUTS,2010,DE60,2,157.9
