year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_se_pc_pop
2018,NUTS,2010,UKJ3,2,8.1
2019,NUTS,2010,UKJ3,2,8.7
2011,NUTS,2010,UKJ4,2,5.6
2012,NUTS,2010,UKJ4,2,5.6
2013,NUTS,2010,UKJ4,2,5.7
2014,NUTS,2010,UKJ4,2,6.4
2015,NUTS,2010,UKJ4,2,6.3
2016,NUTS,2010,UKJ4,2,6.1
2017,NUTS,2010,UKJ4,2,6.6
2018,NUTS,2010,UKJ4,2,6.2
2019,NUTS,2010,UKJ4,2,6.7
2011,NUTS,2010,UKK,1,6.8
2012,NUTS,2010,UKK,1,6.7
2013,NUTS,2010,UKK,1,6.4
2014,NUTS,2010,UKK,1,7.0
2015,NUTS,2010,UKK,1,7.3
2016,NUTS,2010,UKK,1,7.4
2017,NUTS,2010,UKK,1,7.4
2018,NUTS,2010,UKK,1,7.3
2019,NUTS,2010,UKK,1,7.3
2011,NUTS,2010,UKK1,2,8.1
2012,NUTS,2010,UKK1,2,7.7
2013,NUTS,2010,UKK1,2,7.4
2014,NUTS,2010,UKK1,2,8.7
2015,NUTS,2010,UKK1,2,8.5
2016,NUTS,2010,UKK1,2,8.9
2017,NUTS,2010,UKK1,2,8.7
2018,NUTS,2010,UKK1,2,8.3
2019,NUTS,2010,UKK1,2,8.6
2011,NUTS,2010,UKK2,2,6.3
2012,NUTS,2010,UKK2,2,6.6
2013,NUTS,2010,UKK2,2,6.9
2014,NUTS,2010,UKK2,2,5.6
2015,NUTS,2010,UKK2,2,6.3
2016,NUTS,2010,UKK2,2,6.7
2017,NUTS,2010,UKK2,2,6.6
2018,NUTS,2010,UKK2,2,6.6
2019,NUTS,2010,UKK2,2,7.0
2011,NUTS,2010,UKK3,2,3.4
2012,NUTS,2010,UKK3,2,4.7
2013,NUTS,2010,UKK3,2,4.1
2014,NUTS,2010,UKK3,2,4.6
2015,NUTS,2010,UKK3,2,5.5
2016,NUTS,2010,UKK3,2,5.5
2017,NUTS,2010,UKK3,2,6.2
2018,NUTS,2010,UKK3,2,5.3
2019,NUTS,2010,UKK3,2,5.1
2011,NUTS,2010,UKK4,2,6.1
2012,NUTS,2010,UKK4,2,5.5
2013,NUTS,2010,UKK4,2,4.8
2014,NUTS,2010,UKK4,2,6.0
2015,NUTS,2010,UKK4,2,6.9
2016,NUTS,2010,UKK4,2,6.0
2017,NUTS,2010,UKK4,2,6.2
2018,NUTS,2010,UKK4,2,6.9
2019,NUTS,2010,UKK4,2,6.1
2011,NUTS,2010,UKL,1,5.6
2012,NUTS,2010,UKL,1,5.5
2013,NUTS,2010,UKL,1,5.5
2014,NUTS,2010,UKL,1,5.2
2015,NUTS,2010,UKL,1,5.9
2016,NUTS,2010,UKL,1,6.3
2017,NUTS,2010,UKL,1,5.8
2018,NUTS,2010,UKL,1,6.3
2019,NUTS,2010,UKL,1,6.8
2011,NUTS,2010,UKL1,2,5.5
2012,NUTS,2010,UKL1,2,5.3
2013,NUTS,2010,UKL1,2,4.9
2014,NUTS,2010,UKL1,2,4.5
2015,NUTS,2010,UKL1,2,5.8
2016,NUTS,2010,UKL1,2,5.8
2017,NUTS,2010,UKL1,2,5.1
2018,NUTS,2010,UKL1,2,5.8
2019,NUTS,2010,UKL1,2,6.1
2011,NUTS,2010,UKL2,2,5.7
2012,NUTS,2010,UKL2,2,5.8
2013,NUTS,2010,UKL2,2,6.6
2014,NUTS,2010,UKL2,2,6.5
2015,NUTS,2010,UKL2,2,6.1
2016,NUTS,2010,UKL2,2,7.1
2017,NUTS,2010,UKL2,2,6.9
2018,NUTS,2010,UKL2,2,7.2
2019,NUTS,2010,UKL2,2,8.0
2011,NUTS,2010,UKM,1,6.5
2012,NUTS,2010,UKM,1,6.9
2013,NUTS,2010,UKM,1,7.1
2014,NUTS,2010,UKM,1,6.6
2015,NUTS,2010,UKM,1,6.7
2016,NUTS,2010,UKM,1,7.4
2017,NUTS,2010,UKM,1,7.5
2018,NUTS,2010,UKM,1,7.5
2019,NUTS,2010,UKM,1,7.9
2011,NUTS,2010,UKM2,2,6.7
2012,NUTS,2010,UKM2,2,7.8
2011,NUTS,2010,UKM3,2,6.2
2012,NUTS,2010,UKM3,2,6.3
2011,NUTS,2010,UKM5,2,8.7
2012,NUTS,2010,UKM5,2,9.2
2013,NUTS,2010,UKM5,2,8.2
2014,NUTS,2010,UKM5,2,9.3
2015,NUTS,2010,UKM5,2,10.3
2016,NUTS,2010,UKM5,2,8.9
2017,NUTS,2010,UKM5,2,8.7
2018,NUTS,2010,UKM5,2,10.1
2019,NUTS,2010,UKM5,2,11.4
2011,NUTS,2010,UKM6,2,4.8
2012,NUTS,2010,UKM6,2,3.8
2013,NUTS,2010,UKM6,2,6.5
2014,NUTS,2010,UKM6,2,4.2
2015,NUTS,2010,UKM6,2,5.1
2016,NUTS,2010,UKM6,2,4.4
2017,NUTS,2010,UKM6,2,6.9
2018,NUTS,2010,UKM6,2,6.4
2019,NUTS,2010,UKM6,2,7.5
2013,NUTS,2010,UKM7,2,7.3
2014,NUTS,2010,UKM7,2,6.8
2015,NUTS,2010,UKM7,2,7.0
2016,NUTS,2010,UKM7,2,8.8
2017,NUTS,2010,UKM7,2,8.2
2018,NUTS,2010,UKM7,2,8.2
2019,NUTS,2010,UKM7,2,7.2
2013,NUTS,2010,UKM8,2,7.5
2014,NUTS,2010,UKM8,2,7.0
2015,NUTS,2010,UKM8,2,6.5
2016,NUTS,2010,UKM8,2,7.2
2017,NUTS,2010,UKM8,2,7.2
2018,NUTS,2010,UKM8,2,6.9
2019,NUTS,2010,UKM8,2,8.6
2013,NUTS,2010,UKM9,2,5.9
2014,NUTS,2010,UKM9,2,5.5
2015,NUTS,2010,UKM9,2,5.3
2016,NUTS,2010,UKM9,2,5.4
2017,NUTS,2010,UKM9,2,6.2
2018,NUTS,2010,UKM9,2,6.4
2019,NUTS,2010,UKM9,2,6.2
2011,NUTS,2010,UKN,1,6.0
2012,NUTS,2010,UKN,1,5.7
2013,NUTS,2010,UKN,1,5.7
2014,NUTS,2010,UKN,1,6.5
2015,NUTS,2010,UKN,1,6.0
2016,NUTS,2010,UKN,1,6.3
2017,NUTS,2010,UKN,1,6.3
2018,NUTS,2010,UKN,1,6.3
2019,NUTS,2010,UKN,1,7.2
2011,NUTS,2010,UKN0,2,6.0
2012,NUTS,2010,UKN0,2,5.7
2013,NUTS,2010,UKN0,2,5.7
2014,NUTS,2010,UKN0,2,6.5
2015,NUTS,2010,UKN0,2,6.0
2016,NUTS,2010,UKN0,2,6.3
2017,NUTS,2010,UKN0,2,6.3
2018,NUTS,2010,UKN0,2,6.3
2019,NUTS,2010,UKN0,2,7.2
