year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_lsr_p_mhab
1992,NUTS,2010,ITI4,2,0.194
2001,NUTS,2010,ITI4,2,0.195
2002,NUTS,2010,ITI4,2,0.455
2006,NUTS,2010,ITI4,2,0.191
2008,NUTS,2010,ITI4,2,0.094
2012,NUTS,2010,ITI4,2,0.045
1990,NUTS,2010,ITI43,3,0.8
1991,NUTS,2010,ITI43,3,0.266
1992,NUTS,2010,ITI43,3,0.266
2001,NUTS,2010,ITI43,3,0.27
2006,NUTS,2010,ITI43,3,0.263
2008,NUTS,2010,ITI43,3,0.129
2012,NUTS,2010,ITI43,3,0.063
2002,NUTS,2010,ITI45,3,4.808
2000,NUTS,2010,LT,0,0.191
2006,NUTS,2010,LT,0,0.304
2007,NUTS,2010,LT,0,0.308
2009,NUTS,2010,LT,0,0.314
2011,NUTS,2010,LT,0,0.328
2012,NUTS,2010,LT,0,1.498
2000,NUTS,2010,LT0,1,0.191
2006,NUTS,2010,LT0,1,0.304
2007,NUTS,2010,LT0,1,0.308
2009,NUTS,2010,LT0,1,0.314
2011,NUTS,2010,LT0,1,0.328
2012,NUTS,2010,LT0,1,1.498
2000,NUTS,2010,LT00,2,0.191
2006,NUTS,2010,LT00,2,0.304
2007,NUTS,2010,LT00,2,0.308
2009,NUTS,2010,LT00,2,0.314
2011,NUTS,2010,LT00,2,0.328
2012,NUTS,2010,LT00,2,1.498
2000,NUTS,2010,LT00A,3,0.783
2006,NUTS,2010,LT00A,3,1.203
2007,NUTS,2010,LT00A,3,1.207
2009,NUTS,2010,LT00A,3,1.21
2011,NUTS,2010,LT00A,3,1.232
2012,NUTS,2010,LT00A,3,5.584
1990,NUTS,2010,NL,0,0.537
1991,NUTS,2010,NL,0,1.133
1992,NUTS,2010,NL,0,0.727
1993,NUTS,2010,NL,0,1.05
1994,NUTS,2010,NL,0,0.652
1995,NUTS,2010,NL,0,0.835
1996,NUTS,2010,NL,0,0.581
1997,NUTS,2010,NL,0,0.428
1998,NUTS,2010,NL,0,0.319
1999,NUTS,2010,NL,0,0.444
2000,NUTS,2010,NL,0,0.147
2001,NUTS,2010,NL,0,0.125
2002,NUTS,2010,NL,0,0.78
2003,NUTS,2010,NL,0,0.298
2004,NUTS,2010,NL,0,0.378
2005,NUTS,2010,NL,0,0.184
2006,NUTS,2010,NL,0,0.245
2007,NUTS,2010,NL,0,0.764
2008,NUTS,2010,NL,0,0.701
2009,NUTS,2010,NL,0,0.455
2010,NUTS,2010,NL,0,0.302
2011,NUTS,2010,NL,0,0.27
2012,NUTS,2010,NL,0,0.717
2000,NUTS,2010,NL2,1,0.1
2002,NUTS,2010,NL2,1,0.097
2003,NUTS,2010,NL2,1,0.147
2007,NUTS,2010,NL2,1,0.144
2008,NUTS,2010,NL2,1,0.144
2000,NUTS,2010,NL21,2,0.306
2007,NUTS,2010,NL21,2,0.448
2008,NUTS,2010,NL21,2,0.446
2007,NUTS,2010,NL213,3,0.809
2008,NUTS,2010,NL213,3,0.808
2003,NUTS,2010,NL22,2,0.255
2003,NUTS,2010,NL225,3,1.298
2002,NUTS,2010,NL23,2,0.966
2002,NUTS,2010,NL230,3,0.966
2001,NUTS,2010,NL3,1,0.134
2002,NUTS,2010,NL3,1,0.116
2003,NUTS,2010,NL3,1,0.176
2004,NUTS,2010,NL3,1,0.15
2007,NUTS,2010,NL3,1,0.131
2008,NUTS,2010,NL3,1,0.326
2011,NUTS,2010,NL3,1,0.128
2012,NUTS,2010,NL3,1,0.381
2002,NUTS,2010,NL31,2,0.289
2004,NUTS,2010,NL31,2,0.12
2007,NUTS,2010,NL31,2,0.42
2008,NUTS,2010,NL31,2,0.416
2002,NUTS,2010,NL310,3,0.289
2004,NUTS,2010,NL310,3,0.12
2007,NUTS,2010,NL310,3,0.42
2008,NUTS,2010,NL310,3,0.416
2001,NUTS,2010,NL32,2,0.395
2002,NUTS,2010,NL32,2,0.207
2003,NUTS,2010,NL32,2,0.389
2007,NUTS,2010,NL32,2,0.191
2008,NUTS,2010,NL32,2,0.381
2007,NUTS,2010,NL323,3,2.64
2003,NUTS,2010,NL326,3,0.844
2008,NUTS,2010,NL326,3,0.818
2003,NUTS,2010,NL33,2,0.096
2008,NUTS,2010,NL33,2,0.289
2011,NUTS,2010,NL33,2,0.283
2012,NUTS,2010,NL33,2,0.844
2003,NUTS,2010,NL332,3,0.434
2008,NUTS,2010,NL333,3,4.697
2011,NUTS,2010,NL333,3,4.638
2012,NUTS,2010,NL333,3,9.137
2012,NUTS,2010,NL339,3,0.708
2004,NUTS,2010,NL34,2,2.638
2004,NUTS,2010,NL342,3,3.688
2000,NUTS,2010,NL4,1,0.572
2001,NUTS,2010,NL4,1,0.284
2002,NUTS,2010,NL4,1,3.217
2003,NUTS,2010,NL4,1,0.847
2004,NUTS,2010,NL4,1,1.41
2005,NUTS,2010,NL4,1,0.846
2006,NUTS,2010,NL4,1,1.127
2007,NUTS,2010,NL4,1,3.101
2008,NUTS,2010,NL4,1,2.395
2009,NUTS,2010,NL4,1,2.108
2010,NUTS,2010,NL4,1,1.402
2011,NUTS,2010,NL4,1,0.979
2012,NUTS,2010,NL4,1,2.509
2000,NUTS,2010,NL41,2,0.849
2001,NUTS,2010,NL41,2,0.421
2002,NUTS,2010,NL41,2,4.755
2003,NUTS,2010,NL41,2,1.25
2004,NUTS,2010,NL41,2,2.077
2005,NUTS,2010,NL41,2,1.244
2006,NUTS,2010,NL41,2,1.656
2007,NUTS,2010,NL41,2,4.547
2008,NUTS,2010,NL41,2,3.505
2009,NUTS,2010,NL41,2,3.081
2010,NUTS,2010,NL41,2,2.046
2011,NUTS,2010,NL41,2,1.426
2012,NUTS,2010,NL41,2,3.653
2010,NUTS,2010,NL411,3,1.628
2003,NUTS,2010,NL414,3,4.15
2004,NUTS,2010,NL414,3,6.897
2005,NUTS,2010,NL414,3,4.129
2006,NUTS,2010,NL414,3,5.497
2007,NUTS,2010,NL414,3,15.107
2008,NUTS,2010,NL414,3,11.646
2009,NUTS,2010,NL414,3,10.236
2010,NUTS,2010,NL414,3,5.441
2011,NUTS,2010,NL414,3,4.737
2012,NUTS,2010,NL414,3,12.123
1994,NUTS,2010,NO,0,0.058
1998,NUTS,2010,NO,0,0.038
2000,NUTS,2010,NO,0,0.447
2002,NUTS,2010,NO,0,0.221
2003,NUTS,2010,NO,0,0.22
2005,NUTS,2010,NO,0,0.217
2008,NUTS,2010,NO,0,0.211
2000,NUTS,2010,NO0,1,0.447
2002,NUTS,2010,NO0,1,0.221
2003,NUTS,2010,NO0,1,0.22
2005,NUTS,2010,NO0,1,0.217
2008,NUTS,2010,NO0,1,0.211
2003,NUTS,2010,NO01,2,0.999
2000,NUTS,2010,NO06,2,5.129
2002,NUTS,2010,NO06,2,2.539
2005,NUTS,2010,NO06,2,2.494
2008,NUTS,2010,NO06,2,2.422
2005,NUTS,2010,NO061,3,3.669
2008,NUTS,2010,NO061,3,3.534
1993,NUTS,2010,PL,0,0.026
1997,NUTS,2010,PL,0,0.026
2001,NUTS,2010,PL,0,0.084
2002,NUTS,2010,PL,0,0.037
2004,NUTS,2010,PL,0,0.026
2005,NUTS,2010,PL,0,0.013
2006,NUTS,2010,PL,0,0.013
2009,NUTS,2010,PL,0,0.023
2010,NUTS,2010,PL,0,0.026
1993,NUTS,2010,PL1,1,0.129
1997,NUTS,2010,PL1,1,0.129
2001,NUTS,2010,PL1,1,0.387
2002,NUTS,2010,PL1,1,0.155
2004,NUTS,2010,PL1,1,0.103
2006,NUTS,2010,PL1,1,0.065
2009,NUTS,2010,PL1,1,0.101
2010,NUTS,2010,PL1,1,0.077
1993,NUTS,2010,PL12,2,0.199
1997,NUTS,2010,PL12,2,0.198
2001,NUTS,2010,PL12,2,0.587
2002,NUTS,2010,PL12,2,0.234
2004,NUTS,2010,PL12,2,0.156
2006,NUTS,2010,PL12,2,0.097
2009,NUTS,2010,PL12,2,0.15
2010,NUTS,2010,PL12,2,0.115
1993,NUTS,2010,PL127,3,0.608
1997,NUTS,2010,PL127,3,0.547
2001,NUTS,2010,PL127,3,1.184
2002,NUTS,2010,PL127,3,0.474
2004,NUTS,2010,PL127,3,0.414
2009,NUTS,2010,PL127,3,0.193
2010,NUTS,2010,PL127,3,0.237
2009,NUTS,2010,PL129,3,0.291
1997,NUTS,2010,PL12A,3,0.167
2001,NUTS,2010,PL12A,3,1.445
2002,NUTS,2010,PL12A,3,0.574
2004,NUTS,2010,PL12A,3,0.141
2006,NUTS,2010,PL12A,3,0.693
2009,NUTS,2010,PL12A,3,0.296
2010,NUTS,2010,PL12A,3,0.264
2009,NUTS,2010,PL2,1,0.014
2010,NUTS,2010,PL2,1,0.025
2009,NUTS,2010,PL22,2,0.024
2010,NUTS,2010,PL22,2,0.044
2009,NUTS,2010,PL228,3,0.241
2010,NUTS,2010,PL228,3,0.45
2004,NUTS,2010,PL3,1,0.015
2004,NUTS,2010,PL32,2,0.048
2004,NUTS,2010,PL325,3,0.166
2004,NUTS,2010,PL4,1,0.016
2004,NUTS,2010,PL41,2,0.03
2004,NUTS,2010,PL414,3,0.154
2005,NUTS,2010,PL5,1,0.127
2005,NUTS,2010,PL51,2,0.173
2005,NUTS,2010,PL514,3,0.786
1999,NUTS,2010,PT,0,0.147
2001,NUTS,2010,PT,0,0.194
2010,NUTS,2010,PT,0,0.189
2011,NUTS,2010,PT,0,0.038
1999,NUTS,2010,PT1,1,0.155
2001,NUTS,2010,PT1,1,0.203
2010,NUTS,2010,PT1,1,0.199
2011,NUTS,2010,PT1,1,0.04
1999,NUTS,2010,PT11,2,0.138
2001,NUTS,2010,PT11,2,0.454
2011,NUTS,2010,PT11,2,0.108
1999,NUTS,2010,PT114,3,0.403
2001,NUTS,2010,PT114,3,1.327
2011,NUTS,2010,PT114,3,0.31
2010,NUTS,2010,PT16,2,0.856
2010,NUTS,2010,PT161,3,5.111
1999,NUTS,2010,PT17,2,0.384
2001,NUTS,2010,PT17,2,0.124
1999,NUTS,2010,PT171,3,0.523
2001,NUTS,2010,PT171,3,0.17
1990,NUTS,2010,RO,0,0.043
1994,NUTS,2010,RO,0,0.044
1997,NUTS,2010,RO,0,0.044
1998,NUTS,2010,RO,0,0.015
2001,NUTS,2010,RO,0,0.045
2006,NUTS,2010,RO,0,0.006
2008,NUTS,2010,RO,0,0.032
2008,NUTS,2010,RO1,1,0.128
2008,NUTS,2010,RO11,2,0.246
2008,NUTS,2010,RO113,3,0.477
2008,NUTS,2010,RO116,3,1.359
1997,NUTS,2010,RO3,1,0.172
1998,NUTS,2010,RO3,1,0.057
1997,NUTS,2010,RO32,2,0.433
1998,NUTS,2010,RO32,2,0.144
1997,NUTS,2010,RO321,3,0.493
1998,NUTS,2010,RO321,3,0.163
2001,NUTS,2010,RO4,1,0.225
2001,NUTS,2010,RO41,2,0.417
2001,NUTS,2010,RO415,3,2.319
1991,NUTS,2010,SE,0,0.233
1992,NUTS,2010,SE,0,0.463
1993,NUTS,2010,SE,0,0.518
1994,NUTS,2010,SE,0,0.229
1995,NUTS,2010,SE,0,0.454
1996,NUTS,2010,SE,0,0.905
1997,NUTS,2010,SE,0,1.018
1998,NUTS,2010,SE,0,1.469
1999,NUTS,2010,SE,0,1.016
2000,NUTS,2010,SE,0,0.621
2001,NUTS,2010,SE,0,1.032
2002,NUTS,2010,SE,0,0.58
2003,NUTS,2010,SE,0,0.224
2004,NUTS,2010,SE,0,0.223
2005,NUTS,2010,SE,0,0.453
2006,NUTS,2010,SE,0,0.129
2007,NUTS,2010,SE,0,0.219
2008,NUTS,2010,SE,0,0.327
2009,NUTS,2010,SE,0,0.108
2011,NUTS,2010,SE,0,0.17
2012,NUTS,2010,SE,0,0.105
2000,NUTS,2010,SE1,1,1.67
2001,NUTS,2010,SE1,1,2.211
2002,NUTS,2010,SE1,1,0.95
2003,NUTS,2010,SE1,1,0.596
2004,NUTS,2010,SE1,1,0.593
2005,NUTS,2010,SE1,1,0.886
2006,NUTS,2010,SE1,1,0.293
2007,NUTS,2010,SE1,1,0.581
2008,NUTS,2010,SE1,1,0.574
2009,NUTS,2010,SE1,1,0.284
2011,NUTS,2010,SE1,1,0.276
2012,NUTS,2010,SE1,1,0.273
2000,NUTS,2010,SE11,2,3.05
2001,NUTS,2010,SE11,2,4.02
2002,NUTS,2010,SE11,2,1.724
2003,NUTS,2010,SE11,2,1.081
2004,NUTS,2010,SE11,2,1.075
2005,NUTS,2010,SE11,2,1.602
2006,NUTS,2010,SE11,2,0.529
2007,NUTS,2010,SE11,2,0.521
2008,NUTS,2010,SE11,2,1.026
2009,NUTS,2010,SE11,2,0.505
2011,NUTS,2010,SE11,2,0.487
2012,NUTS,2010,SE11,2,0.359
2000,NUTS,2010,SE110,3,3.05
2001,NUTS,2010,SE110,3,4.02
2002,NUTS,2010,SE110,3,1.724
2003,NUTS,2010,SE110,3,1.081
2004,NUTS,2010,SE110,3,1.075
2005,NUTS,2010,SE110,3,1.602
2006,NUTS,2010,SE110,3,0.529
2007,NUTS,2010,SE110,3,0.521
2008,NUTS,2010,SE110,3,1.026
2009,NUTS,2010,SE110,3,0.505
2011,NUTS,2010,SE110,3,0.487
2012,NUTS,2010,SE110,3,0.359
2007,NUTS,2010,SE12,2,0.656
2012,NUTS,2010,SE12,2,0.158
2012,NUTS,2010,SE121,3,0.738
2007,NUTS,2010,SE125,3,4.024
2001,NUTS,2010,SE2,1,0.476
2002,NUTS,2010,SE2,1,0.518
2005,NUTS,2010,SE2,1,0.276
2006,NUTS,2010,SE2,1,0.043
2008,NUTS,2010,SE2,1,0.25
2011,NUTS,2010,SE2,1,0.147
2001,NUTS,2010,SE22,2,0.391
2005,NUTS,2010,SE22,2,0.252
2006,NUTS,2010,SE22,2,0.129
2008,NUTS,2010,SE22,2,0.74
2011,NUTS,2010,SE22,2,0.43
2001,NUTS,2010,SE224,3,0.443
2005,NUTS,2010,SE224,3,0.284
2006,NUTS,2010,SE224,3,0.145
2008,NUTS,2010,SE224,3,0.834
2011,NUTS,2010,SE224,3,0.483
2001,NUTS,2010,SE23,2,0.752
2002,NUTS,2010,SE23,2,1.125
2005,NUTS,2010,SE23,2,0.415
2001,NUTS,2010,SE232,3,0.89
2002,NUTS,2010,SE232,3,1.333
2005,NUTS,2010,SE232,3,0.493
2007,NUTS,2010,SI,0,0.995
2009,NUTS,2010,SI,0,0.492
2010,NUTS,2010,SI,0,0.489
2007,NUTS,2010,SI0,1,0.995
2009,NUTS,2010,SI0,1,0.492
2010,NUTS,2010,SI0,1,0.489
2007,NUTS,2010,SI02,2,2.152
2009,NUTS,2010,SI02,2,1.051
2010,NUTS,2010,SI02,2,1.039
2007,NUTS,2010,SI021,3,3.969
2009,NUTS,2010,SI021,3,1.15
2010,NUTS,2010,SI021,3,0.944
2009,NUTS,2010,SI023,3,1.687
2010,NUTS,2010,SI023,3,4.199
2009,NUTS,2010,SI024,3,1.839
2002,NUTS,2010,SK,0,0.037
2002,NUTS,2010,SK0,1,0.037
2002,NUTS,2010,SK01,2,0.334
2002,NUTS,2010,SK010,3,0.334
2012,NUTS,2010,TR,0,0.013
2012,NUTS,2010,TR4,1,0.144
2012,NUTS,2010,TR42,2,0.302
2012,NUTS,2010,TR421,3,0.624
1990,NUTS,2010,UK,0,0.569
1991,NUTS,2010,UK,0,0.218
1992,NUTS,2010,UK,0,0.301
1993,NUTS,2010,UK,0,0.416
1994,NUTS,2010,UK,0,0.548
1995,NUTS,2010,UK,0,0.459
1996,NUTS,2010,UK,0,0.516
1997,NUTS,2010,UK,0,0.442
1998,NUTS,2010,UK,0,0.341
1999,NUTS,2010,UK,0,0.484
2000,NUTS,2010,UK,0,0.58
2001,NUTS,2010,UK,0,1.244
2002,NUTS,2010,UK,0,0.877
2003,NUTS,2010,UK,0,0.462
2004,NUTS,2010,UK,0,0.324
2005,NUTS,2010,UK,0,0.319
2006,NUTS,2010,UK,0,0.228
2007,NUTS,2010,UK,0,0.131
2008,NUTS,2010,UK,0,0.293
2009,NUTS,2010,UK,0,0.149
2010,NUTS,2010,UK,0,0.215
2011,NUTS,2010,UK,0,0.164
2012,NUTS,2010,UK,0,0.24
1992,NUTS,2010,UKC,1,0.193
2001,NUTS,2010,UKC,1,0.393
2008,NUTS,2010,UKC,1,0.39
2001,NUTS,2010,UKC1,2,0.872
2008,NUTS,2010,UKC1,2,0.861
2001,NUTS,2010,UKC13,3,10.205
2008,NUTS,2010,UKC14,3,1.983
1992,NUTS,2010,UKC2,2,0.349
1992,NUTS,2010,UKC22,3,0.603
1992,NUTS,2010,UKD,1,0.146
1993,NUTS,2010,UKD,1,0.146
1994,NUTS,2010,UKD,1,0.048
1998,NUTS,2010,UKD,1,0.147
1999,NUTS,2010,UKD,1,0.147
2000,NUTS,2010,UKD,1,0.049
2001,NUTS,2010,UKD,1,0.185
2002,NUTS,2010,UKD,1,0.037
2003,NUTS,2010,UKD,1,0.037
2011,NUTS,2010,UKD,1,0.142
2012,NUTS,2010,UKD,1,0.212
1994,NUTS,2010,UKD1,2,0.678
1994,NUTS,2010,UKD11,3,1.379
1993,NUTS,2010,UKD3,2,0.392
1998,NUTS,2010,UKD3,2,0.397
1999,NUTS,2010,UKD3,2,0.397
2001,NUTS,2010,UKD3,2,0.397
2011,NUTS,2010,UKD3,2,0.374
2012,NUTS,2010,UKD3,2,0.186
1993,NUTS,2010,UKD31,3,0.725
1998,NUTS,2010,UKD31,3,0.737
1999,NUTS,2010,UKD31,3,0.74
2001,NUTS,2010,UKD31,3,0.742
2011,NUTS,2010,UKD31,3,0.685
2012,NUTS,2010,UKD31,3,0.339
2000,NUTS,2010,UKD4,2,0.234
2001,NUTS,2010,UKD4,2,0.177
2000,NUTS,2010,UKD43,3,0.292
2001,NUTS,2010,UKD43,3,0.22
2002,NUTS,2010,UKD6,2,0.289
2003,NUTS,2010,UKD6,2,0.287
2012,NUTS,2010,UKD6,2,1.106
2012,NUTS,2010,UKD62,3,2.692
2002,NUTS,2010,UKD63,3,0.775
2003,NUTS,2010,UKD63,3,0.773
1994,NUTS,2010,UKE,1,0.202
1995,NUTS,2010,UKE,1,0.067
1996,NUTS,2010,UKE,1,0.081
1998,NUTS,2010,UKE,1,0.202
2002,NUTS,2010,UKE,1,0.066
2007,NUTS,2010,UKE,1,0.388
2008,NUTS,2010,UKE,1,0.193
2009,NUTS,2010,UKE,1,0.384
2010,NUTS,2010,UKE,1,0.191
1994,NUTS,2010,UKE1,2,1.136
2007,NUTS,2010,UKE1,2,2.208
2010,NUTS,2010,UKE1,2,1.094
1994,NUTS,2010,UKE12,3,3.324
2007,NUTS,2010,UKE12,3,6.066
2010,NUTS,2010,UKE12,3,3.002
2008,NUTS,2010,UKE3,2,0.763
2009,NUTS,2010,UKE3,2,0.758
2008,NUTS,2010,UKE32,3,1.88
2009,NUTS,2010,UKE32,3,1.865
1995,NUTS,2010,UKE4,2,0.159
1996,NUTS,2010,UKE4,2,0.193
1998,NUTS,2010,UKE4,2,0.482
2002,NUTS,2010,UKE4,2,0.158
2009,NUTS,2010,UKE4,2,0.456
1995,NUTS,2010,UKE42,3,0.463
1996,NUTS,2010,UKE42,3,0.56
1998,NUTS,2010,UKE42,3,1.396
2002,NUTS,2010,UKE42,3,0.461
2009,NUTS,2010,UKE42,3,1.346
1990,NUTS,2010,UKF,1,0.125
1992,NUTS,2010,UKF,1,0.124
1996,NUTS,2010,UKF,1,0.28
1997,NUTS,2010,UKF,1,0.08
1998,NUTS,2010,UKF,1,0.08
1999,NUTS,2010,UKF,1,0.403
2000,NUTS,2010,UKF,1,0.942
2001,NUTS,2010,UKF,1,0.778
2002,NUTS,2010,UKF,1,1.213
2005,NUTS,2010,UKF,1,0.348
2006,NUTS,2010,UKF,1,0.115
2009,NUTS,2010,UKF,1,0.449
2010,NUTS,2010,UKF,1,0.031
1996,NUTS,2010,UKF1,2,0.203
1999,NUTS,2010,UKF1,2,0.506
2000,NUTS,2010,UKF1,2,1.855
2002,NUTS,2010,UKF1,2,0.085
2002,NUTS,2010,UKF11,3,0.735
2000,NUTS,2010,UKF13,3,0.54
1996,NUTS,2010,UKF14,3,0.722
2000,NUTS,2010,UKF14,3,1.837
1996,NUTS,2010,UKF16,3,0.617
1999,NUTS,2010,UKF16,3,3.086
2000,NUTS,2010,UKF16,3,9.009
1990,NUTS,2010,UKF2,2,0.343
1992,NUTS,2010,UKF2,2,0.338
1996,NUTS,2010,UKF2,2,0.495
1997,NUTS,2010,UKF2,2,0.217
1998,NUTS,2010,UKF2,2,0.216
1999,NUTS,2010,UKF2,2,0.436
2000,NUTS,2010,UKF2,2,0.162
2001,NUTS,2010,UKF2,2,2.092
2002,NUTS,2010,UKF2,2,3.15
2005,NUTS,2010,UKF2,2,0.933
2006,NUTS,2010,UKF2,2,0.307
2009,NUTS,2010,UKF2,2,1.193
2010,NUTS,2010,UKF2,2,0.083
1992,NUTS,2010,UKF22,3,0.82
2002,NUTS,2010,UKF24,3,14.187
2005,NUTS,2010,UKF24,3,4.222
2006,NUTS,2010,UKF24,3,1.389
2009,NUTS,2010,UKF24,3,5.407
2010,NUTS,2010,UKF24,3,0.376
1990,NUTS,2010,UKG,1,0.192
1991,NUTS,2010,UKG,1,0.191
1992,NUTS,2010,UKG,1,0.096
1993,NUTS,2010,UKG,1,0.572
1995,NUTS,2010,UKG,1,0.889
1996,NUTS,2010,UKG,1,0.538
1997,NUTS,2010,UKG,1,0.348
1998,NUTS,2010,UKG,1,0.57
1999,NUTS,2010,UKG,1,0.687
2000,NUTS,2010,UKG,1,0.379
2001,NUTS,2010,UKG,1,0.734
2002,NUTS,2010,UKG,1,0.662
2003,NUTS,2010,UKG,1,0.376
2004,NUTS,2010,UKG,1,0.469
2005,NUTS,2010,UKG,1,0.373
2006,NUTS,2010,UKG,1,0.185
2008,NUTS,2010,UKG,1,0.457
2009,NUTS,2010,UKG,1,0.181
2011,NUTS,2010,UKG,1,0.045
1990,NUTS,2010,UKG1,2,0.867
1991,NUTS,2010,UKG1,2,0.864
1992,NUTS,2010,UKG1,2,0.43
1993,NUTS,2010,UKG1,2,1.708
1995,NUTS,2010,UKG1,2,3.1
1996,NUTS,2010,UKG1,2,2.382
1997,NUTS,2010,UKG1,2,1.533
1998,NUTS,2010,UKG1,2,2.496
1999,NUTS,2010,UKG1,2,2.999
2000,NUTS,2010,UKG1,2,0.825
2001,NUTS,2010,UKG1,2,3.175
2002,NUTS,2010,UKG1,2,1.223
2003,NUTS,2010,UKG1,2,1.62
2004,NUTS,2010,UKG1,2,0.806
2005,NUTS,2010,UKG1,2,0.802
2006,NUTS,2010,UKG1,2,0.796
2008,NUTS,2010,UKG1,2,1.957
2009,NUTS,2010,UKG1,2,0.779
1998,NUTS,2010,UKG11,3,5.891
1990,NUTS,2010,UKG12,3,1.965
1991,NUTS,2010,UKG12,3,1.957
1993,NUTS,2010,UKG12,3,3.859
1995,NUTS,2010,UKG12,3,5.082
1996,NUTS,2010,UKG12,3,3.467
1997,NUTS,2010,UKG12,3,2.826
1998,NUTS,2010,UKG12,3,3.127
1999,NUTS,2010,UKG12,3,6.749
2000,NUTS,2010,UKG12,3,1.857
2001,NUTS,2010,UKG12,3,2.459
2003,NUTS,2010,UKG12,3,3.664
2004,NUTS,2010,UKG12,3,1.825
2006,NUTS,2010,UKG12,3,1.808
2008,NUTS,2010,UKG12,3,3.575
2009,NUTS,2010,UKG12,3,1.781
1992,NUTS,2010,UKG13,3,1.024
1995,NUTS,2010,UKG13,3,2.028
1996,NUTS,2010,UKG13,3,2.023
1997,NUTS,2010,UKG13,3,0.666
1998,NUTS,2010,UKG13,3,0.663
2001,NUTS,2010,UKG13,3,5.023
2002,NUTS,2010,UKG13,3,2.95
2005,NUTS,2010,UKG13,3,1.919
2008,NUTS,2010,UKG13,3,0.931
1993,NUTS,2010,UKG3,2,0.382
1995,NUTS,2010,UKG3,2,0.384
2000,NUTS,2010,UKG3,2,0.388
2002,NUTS,2010,UKG3,2,0.778
2004,NUTS,2010,UKG3,2,0.579
2005,NUTS,2010,UKG3,2,0.384
2011,NUTS,2010,UKG3,2,0.092
1993,NUTS,2010,UKG31,3,0.995
1995,NUTS,2010,UKG31,3,1.0
2000,NUTS,2010,UKG31,3,1.013
2002,NUTS,2010,UKG31,3,1.013
2004,NUTS,2010,UKG31,3,1.001
2005,NUTS,2010,UKG31,3,0.991
2011,NUTS,2010,UKG31,3,0.234
2002,NUTS,2010,UKG33,3,3.311
2004,NUTS,2010,UKG33,3,1.67
1990,NUTS,2010,UKH,1,2.953
1991,NUTS,2010,UKH,1,0.739
1992,NUTS,2010,UKH,1,1.039
1993,NUTS,2010,UKH,1,2.395
1994,NUTS,2010,UKH,1,2.549
1995,NUTS,2010,UKH,1,1.745
1996,NUTS,2010,UKH,1,2.027
1997,NUTS,2010,UKH,1,1.366
1998,NUTS,2010,UKH,1,1.103
1999,NUTS,2010,UKH,1,1.103
2000,NUTS,2010,UKH,1,1.835
2001,NUTS,2010,UKH,1,6.259
2002,NUTS,2010,UKH,1,4.292
2003,NUTS,2010,UKH,1,0.642
2004,NUTS,2010,UKH,1,1.124
2005,NUTS,2010,UKH,1,0.723
2006,NUTS,2010,UKH,1,0.358
2008,NUTS,2010,UKH,1,0.322
2009,NUTS,2010,UKH,1,0.175
2010,NUTS,2010,UKH,1,0.519
1990,NUTS,2010,UKH1,2,6.863
1991,NUTS,2010,UKH1,2,1.103
1992,NUTS,2010,UKH1,2,1.207
1993,NUTS,2010,UKH1,2,3.736
1994,NUTS,2010,UKH1,2,4.568
1995,NUTS,2010,UKH1,2,2.443
1996,NUTS,2010,UKH1,2,1.937
1997,NUTS,2010,UKH1,2,2.177
1998,NUTS,2010,UKH1,2,1.09
1999,NUTS,2010,UKH1,2,1.706
2000,NUTS,2010,UKH1,2,4.04
2001,NUTS,2010,UKH1,2,13.034
2002,NUTS,2010,UKH1,2,8.948
2003,NUTS,2010,UKH1,2,1.585
2004,NUTS,2010,UKH1,2,2.164
2005,NUTS,2010,UKH1,2,1.772
2006,NUTS,2010,UKH1,2,0.438
2009,NUTS,2010,UKH1,2,0.427
2010,NUTS,2010,UKH1,2,0.847
1990,NUTS,2010,UKH12,3,4.006
1991,NUTS,2010,UKH12,3,0.197
1992,NUTS,2010,UKH12,3,1.948
1995,NUTS,2010,UKH12,3,0.96
1996,NUTS,2010,UKH12,3,3.798
1997,NUTS,2010,UKH12,3,1.309
1998,NUTS,2010,UKH12,3,2.454
1999,NUTS,2010,UKH12,3,6.718
2000,NUTS,2010,UKH12,3,8.645
2001,NUTS,2010,UKH12,3,7.233
2002,NUTS,2010,UKH12,3,11.368
2003,NUTS,2010,UKH12,3,2.66
2004,NUTS,2010,UKH12,3,5.388
2005,NUTS,2010,UKH12,3,3.454
1990,NUTS,2010,UKH13,3,0.442
2000,NUTS,2010,UKH13,3,0.418
2002,NUTS,2010,UKH13,3,0.312
1990,NUTS,2010,UKH14,3,18.246
1991,NUTS,2010,UKH14,3,3.365
1992,NUTS,2010,UKH14,3,2.321
1993,NUTS,2010,UKH14,3,12.061
1994,NUTS,2010,UKH14,3,14.769
1995,NUTS,2010,UKH14,3,7.112
1996,NUTS,2010,UKH14,3,3.182
1997,NUTS,2010,UKH14,3,5.958
1998,NUTS,2010,UKH14,3,1.51
2000,NUTS,2010,UKH14,3,5.478
2001,NUTS,2010,UKH14,3,36.322
2002,NUTS,2010,UKH14,3,19.337
2003,NUTS,2010,UKH14,3,2.95
2004,NUTS,2010,UKH14,3,2.554
2005,NUTS,2010,UKH14,3,2.884
2006,NUTS,2010,UKH14,3,1.428
2009,NUTS,2010,UKH14,3,1.396
2010,NUTS,2010,UKH14,3,2.773
1990,NUTS,2010,UKH2,2,0.665
