year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_total_total_hc
1993,NUTS,2010,SI,0,4389.0
1994,NUTS,2010,SI,0,5030.0
1995,NUTS,2010,SI,0,5088.0
1996,NUTS,2010,SI,0,5317.0
1997,NUTS,2010,SI,0,4659.0
1998,NUTS,2010,SI,0,4716.0
1999,NUTS,2010,SI,0,4804.0
2000,NUTS,2010,SI,0,4962.0
2001,NUTS,2010,SI,0,4971.0
2002,NUTS,2010,SI,0,4808.0
2003,NUTS,2010,SI,0,3501.0
2004,NUTS,2010,SI,0,3798.0
2005,NUTS,2010,SI,0,4916.0
2006,NUTS,2010,SI,0,5329.0
2007,NUTS,2010,SI,0,5541.0
2008,NUTS,2010,SI,0,6191.0
2009,NUTS,2010,SI,0,6436.0
2010,NUTS,2010,SI,0,6856.0
2011,NUTS,2010,SI,0,7862.0
2012,NUTS,2010,SI,0,7583.0
2013,NUTS,2010,SI,0,7639.0
2014,NUTS,2010,SI,0,7552.0
2015,NUTS,2010,SI,0,7282.0
2016,NUTS,2010,SI,0,6909.0
2017,NUTS,2010,SI,0,7496.0
2018,NUTS,2010,SI,0,8289.0
2019,NUTS,2010,SI,0,8784.0
1993,NUTS,2010,SI0,1,4389.0
1994,NUTS,2010,SI0,1,5030.0
1995,NUTS,2010,SI0,1,5088.0
1996,NUTS,2010,SI0,1,5317.0
1997,NUTS,2010,SI0,1,4659.0
1998,NUTS,2010,SI0,1,4716.0
1999,NUTS,2010,SI0,1,4804.0
2000,NUTS,2010,SI0,1,4962.0
2001,NUTS,2010,SI0,1,4971.0
2002,NUTS,2010,SI0,1,4808.0
2003,NUTS,2010,SI0,1,3501.0
2004,NUTS,2010,SI0,1,3798.0
2005,NUTS,2010,SI0,1,4916.0
2006,NUTS,2010,SI0,1,5329.0
2007,NUTS,2010,SI0,1,5541.0
2008,NUTS,2010,SI0,1,6191.0
2009,NUTS,2010,SI0,1,6436.0
2010,NUTS,2010,SI0,1,6856.0
2011,NUTS,2010,SI0,1,7862.0
2012,NUTS,2010,SI0,1,7583.0
2013,NUTS,2010,SI0,1,7639.0
2014,NUTS,2010,SI0,1,7552.0
2015,NUTS,2010,SI0,1,7282.0
2016,NUTS,2010,SI0,1,6909.0
2017,NUTS,2010,SI0,1,7496.0
2018,NUTS,2010,SI0,1,8289.0
2019,NUTS,2010,SI0,1,8784.0
2013,NUTS,2010,SI03,2,1987.0
2014,NUTS,2010,SI03,2,2003.0
2015,NUTS,2010,SI03,2,1821.0
2016,NUTS,2010,SI03,2,1817.0
2017,NUTS,2010,SI03,2,1997.0
2018,NUTS,2010,SI03,2,2321.0
2019,NUTS,2010,SI03,2,2508.0
2013,NUTS,2010,SI04,2,5652.0
2014,NUTS,2010,SI04,2,5549.0
2015,NUTS,2010,SI04,2,5461.0
2016,NUTS,2010,SI04,2,5092.0
2017,NUTS,2010,SI04,2,5498.0
2018,NUTS,2010,SI04,2,5968.0
2019,NUTS,2010,SI04,2,6276.0
2002,NUTS,2010,SK,0,9099.0
2003,NUTS,2010,SK,0,9300.0
2004,NUTS,2010,SK,0,9650.0
2005,NUTS,2010,SK,0,9662.0
2006,NUTS,2010,SK,0,10175.0
2007,NUTS,2010,SK,0,10468.0
2008,NUTS,2010,SK,0,10467.0
2009,NUTS,2010,SK,0,11220.0
2010,NUTS,2010,SK,0,12303.0
2011,NUTS,2010,SK,0,12464.0
2012,NUTS,2010,SK,0,12441.0
2013,NUTS,2010,SK,0,12020.0
2014,NUTS,2010,SK,0,12386.0
2015,NUTS,2010,SK,0,12242.0
2016,NUTS,2010,SK,0,14086.0
2017,NUTS,2010,SK,0,13986.0
2018,NUTS,2010,SK,0,14583.0
2019,NUTS,2010,SK,0,14674.0
2020,NUTS,2010,SK,0,14769.0
2002,NUTS,2010,SK01,2,4811.0
2003,NUTS,2010,SK01,2,5002.0
2004,NUTS,2010,SK01,2,5077.0
2005,NUTS,2010,SK01,2,4865.0
2006,NUTS,2010,SK01,2,5332.0
2007,NUTS,2010,SK01,2,5416.0
2008,NUTS,2010,SK01,2,5378.0
2009,NUTS,2010,SK01,2,5844.0
2010,NUTS,2010,SK01,2,6491.0
2011,NUTS,2010,SK01,2,6718.0
2012,NUTS,2010,SK01,2,6495.0
2013,NUTS,2010,SK01,2,6113.0
2014,NUTS,2010,SK01,2,5903.0
2015,NUTS,2010,SK01,2,5752.0
2016,NUTS,2010,SK01,2,6930.0
2017,NUTS,2010,SK01,2,6732.0
2018,NUTS,2010,SK01,2,7089.0
2019,NUTS,2010,SK01,2,7335.0
2020,NUTS,2010,SK01,2,7551.0
2002,NUTS,2010,SK02,2,1648.0
2003,NUTS,2010,SK02,2,1707.0
2004,NUTS,2010,SK02,2,1819.0
2005,NUTS,2010,SK02,2,1986.0
2006,NUTS,2010,SK02,2,1936.0
2007,NUTS,2010,SK02,2,2081.0
2008,NUTS,2010,SK02,2,1967.0
2009,NUTS,2010,SK02,2,1915.0
2010,NUTS,2010,SK02,2,2016.0
2011,NUTS,2010,SK02,2,1821.0
2012,NUTS,2010,SK02,2,1846.0
2013,NUTS,2010,SK02,2,1969.0
2014,NUTS,2010,SK02,2,2461.0
2015,NUTS,2010,SK02,2,2392.0
2016,NUTS,2010,SK02,2,2368.0
2017,NUTS,2010,SK02,2,2657.0
2018,NUTS,2010,SK02,2,2643.0
2019,NUTS,2010,SK02,2,2546.0
2020,NUTS,2010,SK02,2,2528.0
2002,NUTS,2010,SK03,2,1220.0
2003,NUTS,2010,SK03,2,1157.0
2004,NUTS,2010,SK03,2,1250.0
2005,NUTS,2010,SK03,2,1239.0
2006,NUTS,2010,SK03,2,1272.0
2007,NUTS,2010,SK03,2,1252.0
2008,NUTS,2010,SK03,2,1355.0
2009,NUTS,2010,SK03,2,1465.0
2010,NUTS,2010,SK03,2,1718.0
2011,NUTS,2010,SK03,2,1735.0
2012,NUTS,2010,SK03,2,1900.0
2013,NUTS,2010,SK03,2,1726.0
2014,NUTS,2010,SK03,2,1814.0
2015,NUTS,2010,SK03,2,1913.0
2016,NUTS,2010,SK03,2,2416.0
2017,NUTS,2010,SK03,2,2210.0
2018,NUTS,2010,SK03,2,2242.0
2019,NUTS,2010,SK03,2,2214.0
2020,NUTS,2010,SK03,2,2086.0
2002,NUTS,2010,SK04,2,1420.0
2003,NUTS,2010,SK04,2,1434.0
2004,NUTS,2010,SK04,2,1504.0
2005,NUTS,2010,SK04,2,1572.0
2006,NUTS,2010,SK04,2,1635.0
2007,NUTS,2010,SK04,2,1719.0
2008,NUTS,2010,SK04,2,1767.0
2009,NUTS,2010,SK04,2,1996.0
2010,NUTS,2010,SK04,2,2078.0
2011,NUTS,2010,SK04,2,2190.0
2012,NUTS,2010,SK04,2,2200.0
2013,NUTS,2010,SK04,2,2212.0
2014,NUTS,2010,SK04,2,2208.0
2015,NUTS,2010,SK04,2,2185.0
2016,NUTS,2010,SK04,2,2372.0
2017,NUTS,2010,SK04,2,2387.0
2018,NUTS,2010,SK04,2,2609.0
2019,NUTS,2010,SK04,2,2579.0
2020,NUTS,2010,SK04,2,2604.0
1997,NUTS,2010,TR,0,20346.0
1998,NUTS,2010,TR,0,19536.0
1999,NUTS,2010,TR,0,21061.0
2000,NUTS,2010,TR,0,25028.0
2001,NUTS,2010,TR,0,25377.0
2002,NUTS,2010,TR,0,27138.0
2003,NUTS,2010,TR,0,28480.0
2004,NUTS,2010,TR,0,30008.0
2005,NUTS,2010,TR,0,32784.0
2006,NUTS,2010,TR,0,35411.0
2007,NUTS,2010,TR,0,40614.0
2008,NUTS,2010,TR,0,42366.0
2009,NUTS,2010,TR,0,45285.0
2010,NUTS,2010,TR,0,48755.0
2011,NUTS,2010,TR,0,54140.0
2012,NUTS,2010,TR,0,61762.0
2013,NUTS,2010,TR,0,66195.0
2014,NUTS,2010,TR,0,73726.0
2015,NUTS,2010,TR,0,78365.0
2016,NUTS,2010,TR,0,85955.0
2017,NUTS,2010,TR,0,96177.0
2018,NUTS,2010,TR,0,103347.0
2019,NUTS,2010,TR,0,110250.0
2020,NUTS,2010,TR,0,115222.0
2005,NUTS,2010,UK,0,167785.0
2007,NUTS,2010,UK,0,181684.0
2009,NUTS,2010,UK,0,189006.0
2010,NUTS,2010,UK,0,194417.0
2011,NUTS,2010,UK,0,204655.0
2012,NUTS,2010,UK,0,209251.0
2013,NUTS,2010,UK,0,222115.0
2014,NUTS,2010,UK,0,227672.0
2015,NUTS,2010,UK,0,243246.0
2016,NUTS,2010,UK,0,252065.0
2017,NUTS,2010,UK,0,262382.0
2018,NUTS,2010,UK,0,272035.0
2009,NUTS,2010,UKC,1,6544.0
2011,NUTS,2010,UKC,1,7392.0
2013,NUTS,2010,UKC,1,8151.0
2015,NUTS,2010,UKC,1,8818.0
2017,NUTS,2010,UKC,1,9405.0
2009,NUTS,2010,UKC1,2,2642.0
2011,NUTS,2010,UKC1,2,2795.0
2013,NUTS,2010,UKC1,2,3293.0
2015,NUTS,2010,UKC1,2,3270.0
2017,NUTS,2010,UKC1,2,3352.0
2009,NUTS,2010,UKC2,2,3903.0
2011,NUTS,2010,UKC2,2,4597.0
2013,NUTS,2010,UKC2,2,4859.0
2015,NUTS,2010,UKC2,2,5549.0
2017,NUTS,2010,UKC2,2,6053.0
2009,NUTS,2010,UKD,1,17795.0
2011,NUTS,2010,UKD,1,18319.0
2013,NUTS,2010,UKD,1,19449.0
2015,NUTS,2010,UKD,1,22021.0
2017,NUTS,2010,UKD,1,23752.0
2009,NUTS,2010,UKD1,2,781.0
2011,NUTS,2010,UKD1,2,699.0
2013,NUTS,2010,UKD1,2,575.0
2015,NUTS,2010,UKD1,2,897.0
2017,NUTS,2010,UKD1,2,995.0
2009,NUTS,2010,UKD3,2,7674.0
2011,NUTS,2010,UKD3,2,8303.0
2013,NUTS,2010,UKD3,2,8461.0
2015,NUTS,2010,UKD3,2,9362.0
2017,NUTS,2010,UKD3,2,10008.0
2009,NUTS,2010,UKD4,2,3655.0
2011,NUTS,2010,UKD4,2,3347.0
2013,NUTS,2010,UKD4,2,3741.0
2015,NUTS,2010,UKD4,2,4176.0
2017,NUTS,2010,UKD4,2,4573.0
2011,NUTS,2010,UKD6,2,2019.0
2013,NUTS,2010,UKD6,2,2392.0
2015,NUTS,2010,UKD6,2,2559.0
2017,NUTS,2010,UKD6,2,2457.0
2011,NUTS,2010,UKD7,2,3951.0
2013,NUTS,2010,UKD7,2,4279.0
2015,NUTS,2010,UKD7,2,5027.0
2017,NUTS,2010,UKD7,2,5719.0
2009,NUTS,2010,UKE,1,12829.0
2011,NUTS,2010,UKE,1,15301.0
2013,NUTS,2010,UKE,1,16946.0
2015,NUTS,2010,UKE,1,18486.0
2017,NUTS,2010,UKE,1,20170.0
2009,NUTS,2010,UKE1,2,1072.0
2011,NUTS,2010,UKE1,2,1044.0
2013,NUTS,2010,UKE1,2,1613.0
2015,NUTS,2010,UKE1,2,1584.0
2017,NUTS,2010,UKE1,2,1629.0
2009,NUTS,2010,UKE2,2,2464.0
2011,NUTS,2010,UKE2,2,3027.0
2013,NUTS,2010,UKE2,2,2961.0
2015,NUTS,2010,UKE2,2,3469.0
2017,NUTS,2010,UKE2,2,3593.0
2009,NUTS,2010,UKE3,2,3575.0
2011,NUTS,2010,UKE3,2,4714.0
2013,NUTS,2010,UKE3,2,5230.0
2015,NUTS,2010,UKE3,2,5616.0
2017,NUTS,2010,UKE3,2,6149.0
2009,NUTS,2010,UKE4,2,5717.0
2011,NUTS,2010,UKE4,2,6517.0
2013,NUTS,2010,UKE4,2,7143.0
2015,NUTS,2010,UKE4,2,7817.0
2017,NUTS,2010,UKE4,2,8799.0
2009,NUTS,2010,UKF,1,13125.0
2011,NUTS,2010,UKF,1,13535.0
2013,NUTS,2010,UKF,1,14537.0
2015,NUTS,2010,UKF,1,15419.0
2017,NUTS,2010,UKF,1,16405.0
2009,NUTS,2010,UKF1,2,7124.0
2011,NUTS,2010,UKF1,2,7696.0
2013,NUTS,2010,UKF1,2,8534.0
2015,NUTS,2010,UKF1,2,9028.0
2017,NUTS,2010,UKF1,2,9736.0
2009,NUTS,2010,UKF2,2,5390.0
2011,NUTS,2010,UKF2,2,5209.0
2013,NUTS,2010,UKF2,2,5305.0
2015,NUTS,2010,UKF2,2,5560.0
2017,NUTS,2010,UKF2,2,5769.0
2009,NUTS,2010,UKF3,2,610.0
2011,NUTS,2010,UKF3,2,630.0
2013,NUTS,2010,UKF3,2,698.0
2015,NUTS,2010,UKF3,2,830.0
2017,NUTS,2010,UKF3,2,901.0
2009,NUTS,2010,UKG,1,12414.0
2011,NUTS,2010,UKG,1,11810.0
2013,NUTS,2010,UKG,1,13466.0
2015,NUTS,2010,UKG,1,15504.0
2017,NUTS,2010,UKG,1,17453.0
2009,NUTS,2010,UKG1,2,1808.0
2011,NUTS,2010,UKG1,2,1377.0
2013,NUTS,2010,UKG1,2,1734.0
2015,NUTS,2010,UKG1,2,2331.0
2017,NUTS,2010,UKG1,2,3168.0
2009,NUTS,2010,UKG2,2,1315.0
2011,NUTS,2010,UKG2,2,1181.0
2013,NUTS,2010,UKG2,2,1275.0
2015,NUTS,2010,UKG2,2,1714.0
2017,NUTS,2010,UKG2,2,1901.0
2009,NUTS,2010,UKG3,2,9290.0
2011,NUTS,2010,UKG3,2,9252.0
2013,NUTS,2010,UKG3,2,10458.0
2015,NUTS,2010,UKG3,2,11460.0
2017,NUTS,2010,UKG3,2,12384.0
2009,NUTS,2010,UKH,1,20975.0
2011,NUTS,2010,UKH,1,23682.0
2013,NUTS,2010,UKH,1,24610.0
2015,NUTS,2010,UKH,1,26642.0
2017,NUTS,2010,UKH,1,28696.0
2009,NUTS,2010,UKH1,2,12212.0
2011,NUTS,2010,UKH1,2,14321.0
2013,NUTS,2010,UKH1,2,14927.0
2015,NUTS,2010,UKH1,2,16513.0
2017,NUTS,2010,UKH1,2,17833.0
2009,NUTS,2010,UKH2,2,5144.0
2011,NUTS,2010,UKH2,2,5600.0
2013,NUTS,2010,UKH2,2,6497.0
2015,NUTS,2010,UKH2,2,6591.0
2017,NUTS,2010,UKH2,2,7224.0
2009,NUTS,2010,UKH3,2,3618.0
2011,NUTS,2010,UKH3,2,3761.0
2013,NUTS,2010,UKH3,2,3186.0
2015,NUTS,2010,UKH3,2,3538.0
2017,NUTS,2010,UKH3,2,3639.0
2009,NUTS,2010,UKI,1,30786.0
2011,NUTS,2010,UKI,1,36473.0
2013,NUTS,2010,UKI,1,37894.0
2015,NUTS,2010,UKI,1,42007.0
2017,NUTS,2010,UKI,1,45483.0
2011,NUTS,2010,UKI3,2,26094.0
2013,NUTS,2010,UKI3,2,26135.0
2015,NUTS,2010,UKI3,2,27873.0
2017,NUTS,2010,UKI3,2,29993.0
2011,NUTS,2010,UKI4,2,4743.0
2013,NUTS,2010,UKI4,2,5140.0
2015,NUTS,2010,UKI4,2,6433.0
2017,NUTS,2010,UKI4,2,6868.0
2011,NUTS,2010,UKI5,2,1012.0
2013,NUTS,2010,UKI5,2,1090.0
2015,NUTS,2010,UKI5,2,1166.0
2017,NUTS,2010,UKI5,2,1151.0
2011,NUTS,2010,UKI6,2,1066.0
2013,NUTS,2010,UKI6,2,1324.0
2015,NUTS,2010,UKI6,2,1293.0
2017,NUTS,2010,UKI6,2,1541.0
2011,NUTS,2010,UKI7,2,3559.0
2013,NUTS,2010,UKI7,2,4204.0
2015,NUTS,2010,UKI7,2,5242.0
2017,NUTS,2010,UKI7,2,5930.0
2009,NUTS,2010,UKJ,1,31092.0
2011,NUTS,2010,UKJ,1,34014.0
2013,NUTS,2010,UKJ,1,39008.0
2015,NUTS,2010,UKJ,1,42132.0
2017,NUTS,2010,UKJ,1,43117.0
2009,NUTS,2010,UKJ1,2,13316.0
2011,NUTS,2010,UKJ1,2,15605.0
2013,NUTS,2010,UKJ1,2,18455.0
2015,NUTS,2010,UKJ1,2,20189.0
2017,NUTS,2010,UKJ1,2,21196.0
2009,NUTS,2010,UKJ2,2,6406.0
2011,NUTS,2010,UKJ2,2,7466.0
2013,NUTS,2010,UKJ2,2,8520.0
2015,NUTS,2010,UKJ2,2,8932.0
2017,NUTS,2010,UKJ2,2,9272.0
2009,NUTS,2010,UKJ3,2,8141.0
2011,NUTS,2010,UKJ3,2,7913.0
2013,NUTS,2010,UKJ3,2,8759.0
2015,NUTS,2010,UKJ3,2,9399.0
2017,NUTS,2010,UKJ3,2,8880.0
2009,NUTS,2010,UKJ4,2,3229.0
2011,NUTS,2010,UKJ4,2,3031.0
2013,NUTS,2010,UKJ4,2,3274.0
2015,NUTS,2010,UKJ4,2,3612.0
2017,NUTS,2010,UKJ4,2,3769.0
2009,NUTS,2010,UKK,1,13552.0
2011,NUTS,2010,UKK,1,13066.0
2013,NUTS,2010,UKK,1,13962.0
2015,NUTS,2010,UKK,1,15288.0
2017,NUTS,2010,UKK,1,16883.0
2009,NUTS,2010,UKK1,2,9386.0
2011,NUTS,2010,UKK1,2,8612.0
2013,NUTS,2010,UKK1,2,9468.0
2015,NUTS,2010,UKK1,2,10060.0
2017,NUTS,2010,UKK1,2,11006.0
2009,NUTS,2010,UKK2,2,1171.0
2011,NUTS,2010,UKK2,2,968.0
2013,NUTS,2010,UKK2,2,1140.0
2015,NUTS,2010,UKK2,2,1477.0
2017,NUTS,2010,UKK2,2,1676.0
2009,NUTS,2010,UKK3,2,206.0
2011,NUTS,2010,UKK3,2,176.0
2013,NUTS,2010,UKK3,2,204.0
2015,NUTS,2010,UKK3,2,264.0
2017,NUTS,2010,UKK3,2,314.0
2009,NUTS,2010,UKK4,2,2789.0
2011,NUTS,2010,UKK4,2,3310.0
2013,NUTS,2010,UKK4,2,3151.0
2015,NUTS,2010,UKK4,2,3487.0
2017,NUTS,2010,UKK4,2,3888.0
2009,NUTS,2010,UKL,1,7230.0
2011,NUTS,2010,UKL,1,8001.0
2013,NUTS,2010,UKL,1,8055.0
2015,NUTS,2010,UKL,1,8409.0
2017,NUTS,2010,UKL,1,9575.0
2009,NUTS,2010,UKL1,2,3243.0
2011,NUTS,2010,UKL1,2,3687.0
2013,NUTS,2010,UKL1,2,3877.0
2015,NUTS,2010,UKL1,2,4380.0
2017,NUTS,2010,UKL1,2,5027.0
2009,NUTS,2010,UKL2,2,3987.0
2011,NUTS,2010,UKL2,2,4314.0
2013,NUTS,2010,UKL2,2,4178.0
2015,NUTS,2010,UKL2,2,4029.0
2017,NUTS,2010,UKL2,2,4548.0
2009,NUTS,2010,UKM,1,18801.0
2011,NUTS,2010,UKM,1,18963.0
2013,NUTS,2010,UKM,1,22134.0
2015,NUTS,2010,UKM,1,23963.0
2017,NUTS,2010,UKM,1,26476.0
2013,NUTS,2010,UKM2,2,11046.0
2015,NUTS,2010,UKM2,2,13220.0
2017,NUTS,2010,UKM2,2,3589.0
2013,NUTS,2010,UKM3,2,7613.0
2015,NUTS,2010,UKM3,2,7896.0
2017,NUTS,2010,UKM3,2,1978.0
2013,NUTS,2010,UKM5,2,3232.0
2015,NUTS,2010,UKM5,2,2609.0
2017,NUTS,2010,UKM5,2,2823.0
2013,NUTS,2010,UKM6,2,242.0
2015,NUTS,2010,UKM6,2,239.0
2017,NUTS,2010,UKM6,2,335.0
2017,NUTS,2010,UKM7,2,11040.0
2017,NUTS,2010,UKM8,2,6711.0
2017,NUTS,2010,UKM9,2,0.0
2009,NUTS,2010,UKN,1,3865.0
2011,NUTS,2010,UKN,1,4097.0
2013,NUTS,2010,UKN,1,3904.0
2015,NUTS,2010,UKN,1,4555.0
2017,NUTS,2010,UKN,1,4968.0
2009,NUTS,2010,UKN0,2,3865.0
2011,NUTS,2010,UKN0,2,4097.0
2013,NUTS,2010,UKN0,2,3904.0
2015,NUTS,2010,UKN0,2,4555.0
2017,NUTS,2010,UKN0,2,4968.0
