year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_total_t_pc_act_hc
2018,NUTS,2010,PL72,2,0.1625
2019,NUTS,2010,PL72,2,0.1746
2016,NUTS,2010,PL8,1,0.3277
2017,NUTS,2010,PL8,1,0.3336
2018,NUTS,2010,PL8,1,0.3786
2019,NUTS,2010,PL8,1,0.423
2016,NUTS,2010,PL81,2,0.1522
2017,NUTS,2010,PL81,2,0.1923
2018,NUTS,2010,PL81,2,0.2199
2019,NUTS,2010,PL81,2,0.2425
2016,NUTS,2010,PL82,2,0.6137
2017,NUTS,2010,PL82,2,0.5543
2018,NUTS,2010,PL82,2,0.6246
2019,NUTS,2010,PL82,2,0.6928
2016,NUTS,2010,PL84,2,0.1384
2017,NUTS,2010,PL84,2,0.1906
2018,NUTS,2010,PL84,2,0.2354
2019,NUTS,2010,PL84,2,0.2787
2016,NUTS,2010,PL9,1,0.9382
2017,NUTS,2010,PL9,1,1.4662
2018,NUTS,2010,PL9,1,1.7487
2019,NUTS,2010,PL9,1,1.7438
2016,NUTS,2010,PL91,2,1.6391
2017,NUTS,2010,PL91,2,2.585
2016,NUTS,2010,PL92,2,0.0938
2017,NUTS,2010,PL92,2,0.1198
2011,NUTS,2010,PT,0,0.6119
2012,NUTS,2010,PT,0,0.6236
2013,NUTS,2010,PT,0,0.6804
2014,NUTS,2010,PT,0,0.7297
2015,NUTS,2010,PT,0,0.837
2016,NUTS,2010,PT,0,0.8002
2017,NUTS,2010,PT,0,0.8834
2018,NUTS,2010,PT,0,0.9616
2019,NUTS,2010,PT,0,1.0707
2020,NUTS,2010,PT,0,1.2692
2011,NUTS,2010,PT1,1,0.5882
2012,NUTS,2010,PT1,1,0.5972
2013,NUTS,2010,PT1,1,0.6569
2014,NUTS,2010,PT1,1,0.7123
2015,NUTS,2010,PT1,1,0.8211
2016,NUTS,2010,PT1,1,0.7862
2017,NUTS,2010,PT1,1,0.8687
2018,NUTS,2010,PT1,1,0.9441
2019,NUTS,2010,PT1,1,1.0503
2020,NUTS,2010,PT1,1,1.249
2011,NUTS,2010,PT11,2,0.5639
2012,NUTS,2010,PT11,2,0.6229
2013,NUTS,2010,PT11,2,0.6968
2014,NUTS,2010,PT11,2,0.7932
2015,NUTS,2010,PT11,2,1.0577
2016,NUTS,2010,PT11,2,0.7599
2017,NUTS,2010,PT11,2,0.8803
2018,NUTS,2010,PT11,2,0.9493
2019,NUTS,2010,PT11,2,1.0499
2020,NUTS,2010,PT11,2,1.2892
2011,NUTS,2010,PT15,2,0.0865
2012,NUTS,2010,PT15,2,0.0739
2013,NUTS,2010,PT15,2,0.0805
2014,NUTS,2010,PT15,2,0.1153
2015,NUTS,2010,PT15,2,0.161
2016,NUTS,2010,PT15,2,0.1299
2017,NUTS,2010,PT15,2,0.1031
2018,NUTS,2010,PT15,2,0.1206
2019,NUTS,2010,PT15,2,0.2092
2020,NUTS,2010,PT15,2,0.2773
2011,NUTS,2010,PT16,2,0.5379
2012,NUTS,2010,PT16,2,0.4902
2013,NUTS,2010,PT16,2,0.5227
2014,NUTS,2010,PT16,2,0.5882
2015,NUTS,2010,PT16,2,0.6283
2016,NUTS,2010,PT16,2,0.7407
2017,NUTS,2010,PT16,2,0.8386
2018,NUTS,2010,PT16,2,0.9232
2019,NUTS,2010,PT16,2,1.0709
2020,NUTS,2010,PT16,2,1.1841
2011,NUTS,2010,PT17,2,0.857
2012,NUTS,2010,PT17,2,0.8458
2013,NUTS,2010,PT17,2,0.931
2014,NUTS,2010,PT17,2,0.9285
2015,NUTS,2010,PT17,2,0.9152
2016,NUTS,2010,PT17,2,1.071
2017,NUTS,2010,PT17,2,1.1133
2018,NUTS,2010,PT17,2,1.1805
2019,NUTS,2010,PT17,2,1.2692
2020,NUTS,2010,PT17,2,1.514
2011,NUTS,2010,PT18,2,0.1646
2012,NUTS,2010,PT18,2,0.1873
2013,NUTS,2010,PT18,2,0.1972
2014,NUTS,2010,PT18,2,0.2481
2015,NUTS,2010,PT18,2,0.2732
2016,NUTS,2010,PT18,2,0.3445
2017,NUTS,2010,PT18,2,0.4225
2018,NUTS,2010,PT18,2,0.5535
2019,NUTS,2010,PT18,2,0.626
2020,NUTS,2010,PT18,2,0.7779
2011,NUTS,2010,PT2,1,0.0508
2012,NUTS,2010,PT2,1,0.08
2013,NUTS,2010,PT2,1,0.0485
2014,NUTS,2010,PT2,1,0.051
2015,NUTS,2010,PT2,1,0.0597
2016,NUTS,2010,PT2,1,0.072
2017,NUTS,2010,PT2,1,0.0917
2018,NUTS,2010,PT2,1,0.103
2019,NUTS,2010,PT2,1,0.1005
2020,NUTS,2010,PT2,1,0.0957
2011,NUTS,2010,PT20,2,0.0508
2012,NUTS,2010,PT20,2,0.08
2013,NUTS,2010,PT20,2,0.0485
2014,NUTS,2010,PT20,2,0.051
2015,NUTS,2010,PT20,2,0.0597
2016,NUTS,2010,PT20,2,0.072
2017,NUTS,2010,PT20,2,0.0917
2018,NUTS,2010,PT20,2,0.103
2019,NUTS,2010,PT20,2,0.1005
2020,NUTS,2010,PT20,2,0.0957
2011,NUTS,2010,PT3,1,0.0836
2012,NUTS,2010,PT3,1,0.0794
2013,NUTS,2010,PT3,1,0.0926
2014,NUTS,2010,PT3,1,0.0951
2015,NUTS,2010,PT3,1,0.1108
2016,NUTS,2010,PT3,1,0.1203
2017,NUTS,2010,PT3,1,0.1418
2018,NUTS,2010,PT3,1,0.2528
2019,NUTS,2010,PT3,1,0.3079
2020,NUTS,2010,PT3,1,0.2948
2011,NUTS,2010,PT30,2,0.0836
2012,NUTS,2010,PT30,2,0.0794
2013,NUTS,2010,PT30,2,0.0926
2014,NUTS,2010,PT30,2,0.0951
2015,NUTS,2010,PT30,2,0.1108
2016,NUTS,2010,PT30,2,0.1203
2017,NUTS,2010,PT30,2,0.1418
2018,NUTS,2010,PT30,2,0.2528
2019,NUTS,2010,PT30,2,0.3079
2020,NUTS,2010,PT30,2,0.2948
2011,NUTS,2010,RO,0,0.1476
2012,NUTS,2010,RO,0,0.1509
2013,NUTS,2010,RO,0,0.1461
2014,NUTS,2010,RO,0,0.1469
2015,NUTS,2010,RO,0,0.1449
2016,NUTS,2010,RO,0,0.1499
2017,NUTS,2010,RO,0,0.154
2018,NUTS,2010,RO,0,0.1607
2019,NUTS,2010,RO,0,0.1533
2011,NUTS,2010,RO1,1,0.091
2012,NUTS,2010,RO1,1,0.075
2013,NUTS,2010,RO1,1,0.0511
2014,NUTS,2010,RO1,1,0.1138
2015,NUTS,2010,RO1,1,0.1012
2016,NUTS,2010,RO1,1,0.1101
2017,NUTS,2010,RO1,1,0.1102
2018,NUTS,2010,RO1,1,0.1179
2019,NUTS,2010,RO1,1,0.1169
2011,NUTS,2010,RO11,2,0.0799
2012,NUTS,2010,RO11,2,0.0717
2013,NUTS,2010,RO11,2,0.0409
2014,NUTS,2010,RO11,2,0.0554
2015,NUTS,2010,RO11,2,0.0426
2016,NUTS,2010,RO11,2,0.0349
2017,NUTS,2010,RO11,2,0.042
2018,NUTS,2010,RO11,2,0.0384
2019,NUTS,2010,RO11,2,0.0271
2011,NUTS,2010,RO12,2,0.1044
2012,NUTS,2010,RO12,2,0.079
2013,NUTS,2010,RO12,2,0.0637
2014,NUTS,2010,RO12,2,0.1867
2015,NUTS,2010,RO12,2,0.1735
2016,NUTS,2010,RO12,2,0.203
2017,NUTS,2010,RO12,2,0.195
2018,NUTS,2010,RO12,2,0.2201
2019,NUTS,2010,RO12,2,0.2288
2011,NUTS,2010,RO2,1,0.0148
2012,NUTS,2010,RO2,1,0.0363
2013,NUTS,2010,RO2,1,0.0372
2014,NUTS,2010,RO2,1,0.0297
2015,NUTS,2010,RO2,1,0.0271
2016,NUTS,2010,RO2,1,0.0283
2017,NUTS,2010,RO2,1,0.0213
2018,NUTS,2010,RO2,1,0.0195
2019,NUTS,2010,RO2,1,0.0303
2011,NUTS,2010,RO21,2,0.0213
2012,NUTS,2010,RO21,2,0.0452
2013,NUTS,2010,RO21,2,0.0539
2014,NUTS,2010,RO21,2,0.04
2015,NUTS,2010,RO21,2,0.0321
2016,NUTS,2010,RO21,2,0.0332
2017,NUTS,2010,RO21,2,0.0292
2018,NUTS,2010,RO21,2,0.0286
2019,NUTS,2010,RO21,2,0.0459
2011,NUTS,2010,RO22,2,0.0055
2012,NUTS,2010,RO22,2,0.0234
2013,NUTS,2010,RO22,2,0.0123
2014,NUTS,2010,RO22,2,0.0139
2015,NUTS,2010,RO22,2,0.0195
2016,NUTS,2010,RO22,2,0.0208
2017,NUTS,2010,RO22,2,0.0086
2018,NUTS,2010,RO22,2,0.0048
2019,NUTS,2010,RO22,2,0.0053
2011,NUTS,2010,RO3,1,0.3519
2012,NUTS,2010,RO3,1,0.3442
2013,NUTS,2010,RO3,1,0.3438
2014,NUTS,2010,RO3,1,0.3058
2015,NUTS,2010,RO3,1,0.2973
2016,NUTS,2010,RO3,1,0.3043
2017,NUTS,2010,RO3,1,0.3224
2018,NUTS,2010,RO3,1,0.3338
2019,NUTS,2010,RO3,1,0.3048
2011,NUTS,2010,RO31,2,0.0587
2012,NUTS,2010,RO31,2,0.1284
2013,NUTS,2010,RO31,2,0.222
2014,NUTS,2010,RO31,2,0.176
2015,NUTS,2010,RO31,2,0.1156
2016,NUTS,2010,RO31,2,0.112
2017,NUTS,2010,RO31,2,0.088
2018,NUTS,2010,RO31,2,0.1118
2019,NUTS,2010,RO31,2,0.1125
2011,NUTS,2010,RO32,2,0.7099
2012,NUTS,2010,RO32,2,0.6139
2013,NUTS,2010,RO32,2,0.4998
2014,NUTS,2010,RO32,2,0.4705
2015,NUTS,2010,RO32,2,0.522
2016,NUTS,2010,RO32,2,0.5318
2017,NUTS,2010,RO32,2,0.597
2018,NUTS,2010,RO32,2,0.5894
2019,NUTS,2010,RO32,2,0.5237
2011,NUTS,2010,RO4,1,0.018
2012,NUTS,2010,RO4,1,0.0273
2013,NUTS,2010,RO4,1,0.0307
2014,NUTS,2010,RO4,1,0.0256
2015,NUTS,2010,RO4,1,0.0648
2016,NUTS,2010,RO4,1,0.0695
2017,NUTS,2010,RO4,1,0.0702
2018,NUTS,2010,RO4,1,0.0804
2019,NUTS,2010,RO4,1,0.0803
2011,NUTS,2010,RO41,2,0.0156
2012,NUTS,2010,RO41,2,0.0298
2013,NUTS,2010,RO41,2,0.0114
2014,NUTS,2010,RO41,2,0.0201
2015,NUTS,2010,RO41,2,0.023
2016,NUTS,2010,RO41,2,0.0145
2017,NUTS,2010,RO41,2,0.0258
2018,NUTS,2010,RO41,2,0.022
2019,NUTS,2010,RO41,2,0.0168
2011,NUTS,2010,RO42,2,0.0211
2012,NUTS,2010,RO42,2,0.0241
2013,NUTS,2010,RO42,2,0.0538
2014,NUTS,2010,RO42,2,0.0323
2015,NUTS,2010,RO42,2,0.1137
2016,NUTS,2010,RO42,2,0.1334
2017,NUTS,2010,RO42,2,0.1242
2018,NUTS,2010,RO42,2,0.1513
2019,NUTS,2010,RO42,2,0.155
2011,NUTS,2010,RS,0,0.0173
2012,NUTS,2010,RS,0,0.0259
2013,NUTS,2010,RS,0,0.0373
2014,NUTS,2010,RS,0,0.1056
2015,NUTS,2010,RS,0,0.1119
2016,NUTS,2010,RS,0,0.1275
2017,NUTS,2010,RS,0,0.1103
2018,NUTS,2010,RS,0,0.1047
2019,NUTS,2010,RS,0,0.107
2020,NUTS,2010,RS,0,0.1124
2018,NUTS,2010,RS1,1,0.1817
2019,NUTS,2010,RS1,1,0.1767
2020,NUTS,2010,RS1,1,0.1837
2018,NUTS,2010,RS11,2,0.2539
2019,NUTS,2010,RS11,2,0.2449
2020,NUTS,2010,RS11,2,0.2717
2018,NUTS,2010,RS12,2,0.1125
2019,NUTS,2010,RS12,2,0.1115
2020,NUTS,2010,RS12,2,0.0988
2018,NUTS,2010,RS2,1,0.0118
2019,NUTS,2010,RS2,1,0.0192
2020,NUTS,2010,RS2,1,0.0213
2018,NUTS,2010,RS21,2,0.0072
2019,NUTS,2010,RS21,2,0.0127
2020,NUTS,2010,RS21,2,0.0156
2018,NUTS,2010,RS22,2,0.0181
2019,NUTS,2010,RS22,2,0.028
2020,NUTS,2010,RS22,2,0.0293
2011,NUTS,2010,RU,0,0.5539
2012,NUTS,2010,RU,0,0.5209
2011,NUTS,2010,SE,0,1.2752
2013,NUTS,2010,SE,0,1.3357
2015,NUTS,2010,SE,0,1.3788
2017,NUTS,2010,SE,0,1.4755
2019,NUTS,2010,SE,0,1.4438
2011,NUTS,2010,SE1,1,1.5123
2013,NUTS,2010,SE1,1,1.5594
2015,NUTS,2010,SE1,1,1.6058
2017,NUTS,2010,SE1,1,1.6173
2019,NUTS,2010,SE1,1,1.5583
2011,NUTS,2010,SE11,2,1.7511
2013,NUTS,2010,SE11,2,1.6963
2015,NUTS,2010,SE11,2,1.7652
2017,NUTS,2010,SE11,2,1.9631
2019,NUTS,2010,SE11,2,1.8106
2011,NUTS,2010,SE12,2,1.1672
2013,NUTS,2010,SE12,2,1.3568
2015,NUTS,2010,SE12,2,1.3675
2017,NUTS,2010,SE12,2,1.0953
2019,NUTS,2010,SE12,2,1.1753
2011,NUTS,2010,SE2,1,1.2907
2013,NUTS,2010,SE2,1,1.3137
2015,NUTS,2010,SE2,1,1.3373
2017,NUTS,2010,SE2,1,1.572
2011,NUTS,2010,SE21,2,0.6285
2013,NUTS,2010,SE21,2,0.8174
2015,NUTS,2010,SE21,2,0.7702
2011,NUTS,2010,SE22,2,1.2802
2013,NUTS,2010,SE22,2,1.3449
2015,NUTS,2010,SE22,2,1.1952
2017,NUTS,2010,SE22,2,1.168
2019,NUTS,2010,SE22,2,1.4253
2011,NUTS,2010,SE23,2,1.5761
2013,NUTS,2010,SE23,2,1.495
2015,NUTS,2010,SE23,2,1.6763
2017,NUTS,2010,SE23,2,2.1707
2019,NUTS,2010,SE23,2,1.9979
2011,NUTS,2010,SE3,1,0.4488
2013,NUTS,2010,SE3,1,0.5635
2015,NUTS,2010,SE3,1,0.5727
2017,NUTS,2010,SE3,1,0.4707
2011,NUTS,2010,SE31,2,0.4754
2013,NUTS,2010,SE31,2,0.6076
2015,NUTS,2010,SE31,2,0.67
2017,NUTS,2010,SE31,2,0.5208
2019,NUTS,2010,SE31,2,0.521
2011,NUTS,2010,SE32,2,0.4716
2013,NUTS,2010,SE32,2,0.4322
2015,NUTS,2010,SE32,2,0.4491
2011,NUTS,2010,SE33,2,0.3895
2013,NUTS,2010,SE33,2,0.5857
2015,NUTS,2010,SE33,2,0.5066
2017,NUTS,2010,SE33,2,0.4266
2019,NUTS,2010,SE33,2,0.5426
2011,NUTS,2010,SI,0,1.2413
2012,NUTS,2010,SI,0,1.2206
2013,NUTS,2010,SI,0,1.2977
2014,NUTS,2010,SI,0,1.288
2015,NUTS,2010,SI,0,1.2668
2016,NUTS,2010,SI,0,1.2833
2017,NUTS,2010,SI,0,1.3561
2018,NUTS,2010,SI,0,1.4329
2019,NUTS,2010,SI,0,1.5673
2011,NUTS,2010,SI0,1,1.2042
2012,NUTS,2010,SI0,1,1.1901
2013,NUTS,2010,SI0,1,1.2646
2014,NUTS,2010,SI0,1,1.2476
2015,NUTS,2010,SI0,1,1.2369
2016,NUTS,2010,SI0,1,1.2567
2017,NUTS,2010,SI0,1,1.3251
2018,NUTS,2010,SI0,1,1.3949
2019,NUTS,2010,SI0,1,1.5349
2013,NUTS,2010,SI03,2,0.9251
2014,NUTS,2010,SI03,2,0.94
2015,NUTS,2010,SI03,2,0.9209
2016,NUTS,2010,SI03,2,0.911
2017,NUTS,2010,SI03,2,0.9209
2018,NUTS,2010,SI03,2,1.034
2019,NUTS,2010,SI03,2,1.1962
2013,NUTS,2010,SI04,2,1.6472
2014,NUTS,2010,SI04,2,1.599
2015,NUTS,2010,SI04,2,1.5921
2016,NUTS,2010,SI04,2,1.6401
2017,NUTS,2010,SI04,2,1.7757
2018,NUTS,2010,SI04,2,1.7913
2019,NUTS,2010,SI04,2,1.9037
2011,NUTS,2010,SK,0,0.1654
2012,NUTS,2010,SK,0,0.1856
2013,NUTS,2010,SK,0,0.1761
2014,NUTS,2010,SK,0,0.1941
2015,NUTS,2010,SK,0,0.2189
2016,NUTS,2010,SK,0,0.2546
2017,NUTS,2010,SK,0,0.2841
2018,NUTS,2010,SK,0,0.3336
2019,NUTS,2010,SK,0,0.3734
2020,NUTS,2010,SK,0,0.4242
2011,NUTS,2010,SK01,2,0.4044
2012,NUTS,2010,SK01,2,0.5305
2013,NUTS,2010,SK01,2,0.5595
2014,NUTS,2010,SK01,2,0.445
2015,NUTS,2010,SK01,2,0.4895
2016,NUTS,2010,SK01,2,0.7966
2017,NUTS,2010,SK01,2,0.7116
2018,NUTS,2010,SK01,2,0.8871
2019,NUTS,2010,SK01,2,0.9797
2020,NUTS,2010,SK01,2,1.1396
2011,NUTS,2010,SK02,2,0.171
2012,NUTS,2010,SK02,2,0.1835
2013,NUTS,2010,SK02,2,0.1363
2014,NUTS,2010,SK02,2,0.2
2015,NUTS,2010,SK02,2,0.2481
2016,NUTS,2010,SK02,2,0.211
2017,NUTS,2010,SK02,2,0.3192
2018,NUTS,2010,SK02,2,0.3242
2019,NUTS,2010,SK02,2,0.3543
2020,NUTS,2010,SK02,2,0.3595
2011,NUTS,2010,SK03,2,0.1425
2012,NUTS,2010,SK03,2,0.1406
2013,NUTS,2010,SK03,2,0.1493
2014,NUTS,2010,SK03,2,0.1872
2015,NUTS,2010,SK03,2,0.2039
2016,NUTS,2010,SK03,2,0.2027
2017,NUTS,2010,SK03,2,0.2108
2018,NUTS,2010,SK03,2,0.2729
2019,NUTS,2010,SK03,2,0.3368
2020,NUTS,2010,SK03,2,0.3588
2011,NUTS,2010,SK04,2,0.0859
2012,NUTS,2010,SK04,2,0.0895
2013,NUTS,2010,SK04,2,0.0939
2014,NUTS,2010,SK04,2,0.0982
2015,NUTS,2010,SK04,2,0.094
2016,NUTS,2010,SK04,2,0.1258
2017,NUTS,2010,SK04,2,0.1293
2018,NUTS,2010,SK04,2,0.1644
2019,NUTS,2010,SK04,2,0.1656
2020,NUTS,2010,SK04,2,0.2491
2011,NUTS,2010,TR,0,0.2135
2012,NUTS,2010,TR,0,0.2328
2013,NUTS,2010,TR,0,0.2529
2014,NUTS,2010,TR,0,0.2625
2015,NUTS,2010,TR,0,0.2683
2016,NUTS,2010,TR,0,0.2818
2017,NUTS,2010,TR,0,0.3293
2018,NUTS,2010,TR,0,0.3789
2019,NUTS,2010,TR,0,0.4101
2020,NUTS,2010,TR,0,0.481
2011,NUTS,2010,UK,0,0.6374
2012,NUTS,2010,UK,0,0.6558
2013,NUTS,2010,UK,0,0.7365
2014,NUTS,2010,UK,0,0.8204
2015,NUTS,2010,UK,0,0.8649
2016,NUTS,2010,UK,0,0.9169
2017,NUTS,2010,UK,0,1.0505
2018,NUTS,2010,UK,0,1.1247
2011,NUTS,2010,UKC,1,0.357
2012,NUTS,2010,UKC,1,0.3585
2013,NUTS,2010,UKC,1,0.4768
2014,NUTS,2010,UKC,1,0.4427
2015,NUTS,2010,UKC,1,0.4943
2016,NUTS,2010,UKC,1,0.5298
2017,NUTS,2010,UKC,1,0.6898
2018,NUTS,2010,UKC,1,0.7608
2011,NUTS,2010,UKC1,2,0.3127
2012,NUTS,2010,UKC1,2,0.3404
2013,NUTS,2010,UKC1,2,0.575
2014,NUTS,2010,UKC1,2,0.4089
2015,NUTS,2010,UKC1,2,0.4147
2016,NUTS,2010,UKC1,2,0.399
2017,NUTS,2010,UKC1,2,0.5353
2018,NUTS,2010,UKC1,2,0.6389
2011,NUTS,2010,UKC2,2,0.3932
2012,NUTS,2010,UKC2,2,0.3727
2013,NUTS,2010,UKC2,2,0.4001
2014,NUTS,2010,UKC2,2,0.4694
2015,NUTS,2010,UKC2,2,0.5574
2016,NUTS,2010,UKC2,2,0.6322
2017,NUTS,2010,UKC2,2,0.8131
2018,NUTS,2010,UKC2,2,0.8613
2011,NUTS,2010,UKD,1,0.4924
2012,NUTS,2010,UKD,1,0.5006
2013,NUTS,2010,UKD,1,0.4983
2014,NUTS,2010,UKD,1,0.6078
2015,NUTS,2010,UKD,1,0.6594
2016,NUTS,2010,UKD,1,0.7175
2017,NUTS,2010,UKD,1,0.8181
2018,NUTS,2010,UKD,1,0.9075
2011,NUTS,2010,UKD1,2,0.6627
2012,NUTS,2010,UKD1,2,0.5882
2013,NUTS,2010,UKD1,2,0.4803
2014,NUTS,2010,UKD1,2,0.7991
2015,NUTS,2010,UKD1,2,0.9241
2016,NUTS,2010,UKD1,2,1.0207
2017,NUTS,2010,UKD1,2,1.1156
2018,NUTS,2010,UKD1,2,1.3938
2011,NUTS,2010,UKD3,2,0.309
2012,NUTS,2010,UKD3,2,0.3242
2013,NUTS,2010,UKD3,2,0.3145
2014,NUTS,2010,UKD3,2,0.3841
2015,NUTS,2010,UKD3,2,0.4522
2016,NUTS,2010,UKD3,2,0.4929
2017,NUTS,2010,UKD3,2,0.6085
2018,NUTS,2010,UKD3,2,0.716
2011,NUTS,2010,UKD4,2,0.4489
2012,NUTS,2010,UKD4,2,0.4832
2013,NUTS,2010,UKD4,2,0.4882
2014,NUTS,2010,UKD4,2,0.5171
2015,NUTS,2010,UKD4,2,0.5703
2016,NUTS,2010,UKD4,2,0.6713
2017,NUTS,2010,UKD4,2,0.6941
2018,NUTS,2010,UKD4,2,0.8051
2011,NUTS,2010,UKD6,2,1.2794
2012,NUTS,2010,UKD6,2,1.3096
2013,NUTS,2010,UKD6,2,1.3016
2014,NUTS,2010,UKD6,2,1.4857
2015,NUTS,2010,UKD6,2,1.5522
2016,NUTS,2010,UKD6,2,1.4558
2017,NUTS,2010,UKD6,2,1.5644
2018,NUTS,2010,UKD6,2,1.6391
2011,NUTS,2010,UKD7,2,0.3135
2012,NUTS,2010,UKD7,2,0.3037
2013,NUTS,2010,UKD7,2,0.3486
2014,NUTS,2010,UKD7,2,0.4861
2015,NUTS,2010,UKD7,2,0.4891
2016,NUTS,2010,UKD7,2,0.6323
2017,NUTS,2010,UKD7,2,0.7765
2018,NUTS,2010,UKD7,2,0.7509
2011,NUTS,2010,UKE,1,0.4071
2012,NUTS,2010,UKE,1,0.3989
2013,NUTS,2010,UKE,1,0.5372
2014,NUTS,2010,UKE,1,0.556
2015,NUTS,2010,UKE,1,0.5995
2016,NUTS,2010,UKE,1,0.5945
2017,NUTS,2010,UKE,1,0.8176
2018,NUTS,2010,UKE,1,0.8368
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.3811
2013,NUTS,2010,UKE1,2,0.495
2014,NUTS,2010,UKE1,2,0.5567
2015,NUTS,2010,UKE1,2,0.5529
2016,NUTS,2010,UKE1,2,0.5709
2017,NUTS,2010,UKE1,2,0.7489
2018,NUTS,2010,UKE1,2,0.7913
2011,NUTS,2010,UKE2,2,1.1038
2012,NUTS,2010,UKE2,2,0.5718
2013,NUTS,2010,UKE2,2,0.8164
2014,NUTS,2010,UKE2,2,0.8616
2015,NUTS,2010,UKE2,2,0.9605
2016,NUTS,2010,UKE2,2,1.0154
2017,NUTS,2010,UKE2,2,1.1314
2018,NUTS,2010,UKE2,2,1.308
2011,NUTS,2010,UKE3,2,0.292
2012,NUTS,2010,UKE3,2,0.2652
2013,NUTS,2010,UKE3,2,0.3354
2014,NUTS,2010,UKE3,2,0.3488
2015,NUTS,2010,UKE3,2,0.406
2016,NUTS,2010,UKE3,2,0.3735
2017,NUTS,2010,UKE3,2,0.6283
2018,NUTS,2010,UKE3,2,0.5448
2011,NUTS,2010,UKE4,2,0.3933
2012,NUTS,2010,UKE4,2,0.4228
2013,NUTS,2010,UKE4,2,0.5792
2014,NUTS,2010,UKE4,2,0.5758
2015,NUTS,2010,UKE4,2,0.5952
2016,NUTS,2010,UKE4,2,0.5767
2017,NUTS,2010,UKE4,2,0.8377
2018,NUTS,2010,UKE4,2,0.86
2011,NUTS,2010,UKF,1,0.6876
2012,NUTS,2010,UKF,1,0.6989
2013,NUTS,2010,UKF,1,0.8383
2014,NUTS,2010,UKF,1,0.8842
2015,NUTS,2010,UKF,1,0.8851
2016,NUTS,2010,UKF,1,0.9869
2017,NUTS,2010,UKF,1,1.0834
2018,NUTS,2010,UKF,1,1.1414
2011,NUTS,2010,UKF1,2,1.0373
2012,NUTS,2010,UKF1,2,1.0496
2013,NUTS,2010,UKF1,2,1.3099
2014,NUTS,2010,UKF1,2,1.3773
2015,NUTS,2010,UKF1,2,1.3333
2016,NUTS,2010,UKF1,2,1.4876
2017,NUTS,2010,UKF1,2,1.6355
2018,NUTS,2010,UKF1,2,1.7668
2011,NUTS,2010,UKF2,2,0.4817
2012,NUTS,2010,UKF2,2,0.4657
2013,NUTS,2010,UKF2,2,0.5305
2014,NUTS,2010,UKF2,2,0.5827
2015,NUTS,2010,UKF2,2,0.5845
2016,NUTS,2010,UKF2,2,0.6453
2017,NUTS,2010,UKF2,2,0.7237
2018,NUTS,2010,UKF2,2,0.717
2011,NUTS,2010,UKF3,2,0.2049
2012,NUTS,2010,UKF3,2,0.2211
2013,NUTS,2010,UKF3,2,0.2321
2014,NUTS,2010,UKF3,2,0.2492
2015,NUTS,2010,UKF3,2,0.2729
2016,NUTS,2010,UKF3,2,0.3091
2017,NUTS,2010,UKF3,2,0.3442
2018,NUTS,2010,UKF3,2,0.3339
2011,NUTS,2010,UKG,1,0.5577
2012,NUTS,2010,UKG,1,0.6321
2013,NUTS,2010,UKG,1,0.6977
2014,NUTS,2010,UKG,1,0.8842
2015,NUTS,2010,UKG,1,0.9146
2016,NUTS,2010,UKG,1,0.8758
2017,NUTS,2010,UKG,1,1.1409
2018,NUTS,2010,UKG,1,1.2599
2011,NUTS,2010,UKG1,2,1.1508
2012,NUTS,2010,UKG1,2,1.3486
2013,NUTS,2010,UKG1,2,1.3858
2014,NUTS,2010,UKG1,2,1.7777
2015,NUTS,2010,UKG1,2,1.8225
2016,NUTS,2010,UKG1,2,1.6906
2017,NUTS,2010,UKG1,2,2.5892
2018,NUTS,2010,UKG1,2,2.9051
2011,NUTS,2010,UKG2,2,0.3229
2012,NUTS,2010,UKG2,2,0.3096
2013,NUTS,2010,UKG2,2,0.3457
2014,NUTS,2010,UKG2,2,0.4137
2015,NUTS,2010,UKG2,2,0.4308
2016,NUTS,2010,UKG2,2,0.4121
2017,NUTS,2010,UKG2,2,0.5141
2018,NUTS,2010,UKG2,2,0.6108
2011,NUTS,2010,UKG3,2,0.4008
2012,NUTS,2010,UKG3,2,0.453
2013,NUTS,2010,UKG3,2,0.5579
2014,NUTS,2010,UKG3,2,0.704
2015,NUTS,2010,UKG3,2,0.7404
2016,NUTS,2010,UKG3,2,0.7473
2017,NUTS,2010,UKG3,2,0.8098
2018,NUTS,2010,UKG3,2,0.819
2011,NUTS,2010,UKH,1,1.217
2012,NUTS,2010,UKH,1,1.1038
2013,NUTS,2010,UKH,1,1.2566
2014,NUTS,2010,UKH,1,1.3109
2015,NUTS,2010,UKH,1,1.4054
2016,NUTS,2010,UKH,1,1.4553
2017,NUTS,2010,UKH,1,1.5826
2018,NUTS,2010,UKH,1,1.6532
2011,NUTS,2010,UKH1,2,1.4429
2012,NUTS,2010,UKH1,2,1.3666
2013,NUTS,2010,UKH1,2,1.4904
2014,NUTS,2010,UKH1,2,1.6078
2015,NUTS,2010,UKH1,2,1.7815
2016,NUTS,2010,UKH1,2,1.819
2017,NUTS,2010,UKH1,2,2.1254
2018,NUTS,2010,UKH1,2,2.333
2011,NUTS,2010,UKH2,2,1.1727
2012,NUTS,2010,UKH2,2,1.1158
2013,NUTS,2010,UKH2,2,1.4507
2014,NUTS,2010,UKH2,2,1.3714
2015,NUTS,2010,UKH2,2,1.4885
