year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_eur_hab
2008,NUTS,2010,HU23,2,13.0
2009,NUTS,2010,HU23,2,12.5
2010,NUTS,2010,HU23,2,12.5
2011,NUTS,2010,HU23,2,23.3
2012,NUTS,2010,HU23,2,43.1
2013,NUTS,2010,HU23,2,20.7
2014,NUTS,2010,HU23,2,16.4
2015,NUTS,2010,HU23,2,14.5
2016,NUTS,2010,HU23,2,10.9
2017,NUTS,2010,HU23,2,23.0
2018,NUTS,2010,HU23,2,22.4
2019,NUTS,2010,HU23,2,28.2
1999,NUTS,2010,HU3,1,4.6
2000,NUTS,2010,HU3,1,6.4
2001,NUTS,2010,HU3,1,8.4
2002,NUTS,2010,HU3,1,12.3
2003,NUTS,2010,HU3,1,13.7
2004,NUTS,2010,HU3,1,13.7
2005,NUTS,2010,HU3,1,17.3
2006,NUTS,2010,HU3,1,16.2
2007,NUTS,2010,HU3,1,17.5
2008,NUTS,2010,HU3,1,17.8
2009,NUTS,2010,HU3,1,18.8
2010,NUTS,2010,HU3,1,18.8
2011,NUTS,2010,HU3,1,19.9
2012,NUTS,2010,HU3,1,18.6
2013,NUTS,2010,HU3,1,18.0
2014,NUTS,2010,HU3,1,15.8
2015,NUTS,2010,HU3,1,15.6
2016,NUTS,2010,HU3,1,11.6
2017,NUTS,2010,HU3,1,20.0
2018,NUTS,2010,HU3,1,23.9
2019,NUTS,2010,HU3,1,28.7
1999,NUTS,2010,HU31,2,2.6
2000,NUTS,2010,HU31,2,3.3
2001,NUTS,2010,HU31,2,5.1
2002,NUTS,2010,HU31,2,7.6
2003,NUTS,2010,HU31,2,7.5
2004,NUTS,2010,HU31,2,7.9
2005,NUTS,2010,HU31,2,10.5
2006,NUTS,2010,HU31,2,11.3
2007,NUTS,2010,HU31,2,11.7
2008,NUTS,2010,HU31,2,9.3
2009,NUTS,2010,HU31,2,11.3
2010,NUTS,2010,HU31,2,9.8
2011,NUTS,2010,HU31,2,10.4
2012,NUTS,2010,HU31,2,10.3
2013,NUTS,2010,HU31,2,9.3
2014,NUTS,2010,HU31,2,7.7
2015,NUTS,2010,HU31,2,6.4
2016,NUTS,2010,HU31,2,4.5
2017,NUTS,2010,HU31,2,9.0
2018,NUTS,2010,HU31,2,13.5
2019,NUTS,2010,HU31,2,13.3
1999,NUTS,2010,HU32,2,5.8
2000,NUTS,2010,HU32,2,8.5
2001,NUTS,2010,HU32,2,11.1
2002,NUTS,2010,HU32,2,15.4
2003,NUTS,2010,HU32,2,17.8
2004,NUTS,2010,HU32,2,17.3
2005,NUTS,2010,HU32,2,22.2
2006,NUTS,2010,HU32,2,19.1
2007,NUTS,2010,HU32,2,21.1
2008,NUTS,2010,HU32,2,22.0
2009,NUTS,2010,HU32,2,21.9
2010,NUTS,2010,HU32,2,21.1
2011,NUTS,2010,HU32,2,22.3
2012,NUTS,2010,HU32,2,21.3
2013,NUTS,2010,HU32,2,22.9
2014,NUTS,2010,HU32,2,18.0
2015,NUTS,2010,HU32,2,17.0
2016,NUTS,2010,HU32,2,14.8
2017,NUTS,2010,HU32,2,25.4
2018,NUTS,2010,HU32,2,30.4
2019,NUTS,2010,HU32,2,36.7
1999,NUTS,2010,HU33,2,5.1
2000,NUTS,2010,HU33,2,6.9
2001,NUTS,2010,HU33,2,8.5
2002,NUTS,2010,HU33,2,13.2
2003,NUTS,2010,HU33,2,14.8
2004,NUTS,2010,HU33,2,15.0
2005,NUTS,2010,HU33,2,18.0
2006,NUTS,2010,HU33,2,17.5
2007,NUTS,2010,HU33,2,18.9
2008,NUTS,2010,HU33,2,20.9
2009,NUTS,2010,HU33,2,22.1
2010,NUTS,2010,HU33,2,24.5
2011,NUTS,2010,HU33,2,25.8
2012,NUTS,2010,HU33,2,23.0
2013,NUTS,2010,HU33,2,20.3
2014,NUTS,2010,HU33,2,20.6
2015,NUTS,2010,HU33,2,22.4
2016,NUTS,2010,HU33,2,14.5
2017,NUTS,2010,HU33,2,23.9
2018,NUTS,2010,HU33,2,25.9
2019,NUTS,2010,HU33,2,33.5
1981,NUTS,2010,IE,0,5.6
1982,NUTS,2010,IE,0,6.5
1983,NUTS,2010,IE,0,7.2
1984,NUTS,2010,IE,0,8.5
1985,NUTS,2010,IE,0,11.6
1986,NUTS,2010,IE,0,14.3
1987,NUTS,2010,IE,0,14.6
1988,NUTS,2010,IE,0,14.7
1989,NUTS,2010,IE,0,17.6
1990,NUTS,2010,IE,0,20.6
1991,NUTS,2010,IE,0,23.8
1992,NUTS,2010,IE,0,27.0
1993,NUTS,2010,IE,0,29.5
1994,NUTS,2010,IE,0,33.5
1995,NUTS,2010,IE,0,36.8
1996,NUTS,2010,IE,0,42.0
1997,NUTS,2010,IE,0,51.4
1998,NUTS,2010,IE,0,55.2
1999,NUTS,2010,IE,0,59.2
2000,NUTS,2010,IE,0,63.0
2001,NUTS,2010,IE,0,73.1
2002,NUTS,2010,IE,0,82.6
2003,NUTS,2010,IE,0,102.0
2004,NUTS,2010,IE,0,122.1
2005,NUTS,2010,IE,0,133.8
2006,NUTS,2010,IE,0,142.7
2007,NUTS,2010,IE,0,152.1
2008,NUTS,2010,IE,0,168.2
2009,NUTS,2010,IE,0,161.2
2010,NUTS,2010,IE,0,155.7
2011,NUTS,2010,IE,0,147.5
2012,NUTS,2010,IE,0,139.5
2013,NUTS,2010,IE,0,143.7
2014,NUTS,2010,IE,0,157.4
2015,NUTS,2010,IE,0,158.1
2016,NUTS,2010,IE,0,158.4
2017,NUTS,2010,IE,0,170.3
2018,NUTS,2010,IE,0,181.4
2019,NUTS,2010,IE,0,193.6
2020,NUTS,2010,IE,0,209.3
1990,NUTS,2010,IE0,1,20.6
1991,NUTS,2010,IE0,1,23.8
1992,NUTS,2010,IE0,1,27.0
1993,NUTS,2010,IE0,1,29.5
1994,NUTS,2010,IE0,1,33.5
1995,NUTS,2010,IE0,1,36.8
1996,NUTS,2010,IE0,1,42.0
1997,NUTS,2010,IE0,1,51.4
1998,NUTS,2010,IE0,1,55.2
1999,NUTS,2010,IE0,1,59.2
2000,NUTS,2010,IE0,1,63.0
2001,NUTS,2010,IE0,1,73.1
2002,NUTS,2010,IE0,1,82.6
2003,NUTS,2010,IE0,1,102.0
2004,NUTS,2010,IE0,1,122.1
2005,NUTS,2010,IE0,1,133.8
2006,NUTS,2010,IE0,1,142.6
2007,NUTS,2010,IE0,1,152.1
2008,NUTS,2010,IE0,1,168.2
2009,NUTS,2010,IE0,1,161.2
2010,NUTS,2010,IE0,1,155.7
2011,NUTS,2010,IE0,1,147.5
2012,NUTS,2010,IE0,1,139.5
2013,NUTS,2010,IE0,1,143.7
2014,NUTS,2010,IE0,1,147.5
2015,NUTS,2010,IE0,1,163.3
2017,NUTS,2010,IE0,1,156.5
2002,NUTS,2010,IE01,2,32.7
2003,NUTS,2010,IE01,2,47.4
2004,NUTS,2010,IE01,2,62.3
2005,NUTS,2010,IE01,2,72.8
2006,NUTS,2010,IE01,2,80.0
2007,NUTS,2010,IE01,2,86.2
2008,NUTS,2010,IE01,2,83.8
2009,NUTS,2010,IE01,2,81.4
2010,NUTS,2010,IE01,2,80.2
2011,NUTS,2010,IE01,2,76.3
2012,NUTS,2010,IE01,2,72.1
2013,NUTS,2010,IE01,2,74.3
2014,NUTS,2010,IE01,2,76.8
2015,NUTS,2010,IE01,2,92.0
2017,NUTS,2010,IE01,2,71.5
2002,NUTS,2010,IE02,2,100.6
2003,NUTS,2010,IE02,2,121.8
2004,NUTS,2010,IE02,2,143.9
2005,NUTS,2010,IE02,2,156.0
2006,NUTS,2010,IE02,2,165.4
2007,NUTS,2010,IE02,2,176.1
2008,NUTS,2010,IE02,2,199.0
2009,NUTS,2010,IE02,2,190.6
2010,NUTS,2010,IE02,2,183.6
2011,NUTS,2010,IE02,2,174.0
2012,NUTS,2010,IE02,2,164.5
2013,NUTS,2010,IE02,2,169.4
2014,NUTS,2010,IE02,2,173.6
2015,NUTS,2010,IE02,2,189.3
2017,NUTS,2010,IE02,2,187.4
1981,NUTS,2010,IS,0,22.6
1983,NUTS,2010,IS,0,23.7
1985,NUTS,2010,IS,0,35.2
1987,NUTS,2010,IS,0,38.6
1989,NUTS,2010,IS,0,49.7
1990,NUTS,2010,IS,0,48.0
1991,NUTS,2010,IS,0,72.6
1992,NUTS,2010,IS,0,83.7
1993,NUTS,2010,IS,0,63.5
1994,NUTS,2010,IS,0,65.9
1995,NUTS,2010,IS,0,84.7
1997,NUTS,2010,IS,0,125.8
1998,NUTS,2010,IS,0,135.2
1999,NUTS,2010,IS,0,142.5
2000,NUTS,2010,IS,0,146.3
2001,NUTS,2010,IS,0,172.8
2002,NUTS,2010,IS,0,156.9
2003,NUTS,2010,IS,0,202.2
2005,NUTS,2010,IS,0,272.0
2006,NUTS,2010,IS,0,315.1
2007,NUTS,2010,IS,0,327.6
2008,NUTS,2010,IS,0,217.0
2009,NUTS,2010,IS,0,192.5
2010,NUTS,2010,IS,0,210.8
2011,NUTS,2010,IS,0,217.6
2013,NUTS,2010,IS,0,238.3
2014,NUTS,2010,IS,0,263.1
2015,NUTS,2010,IS,0,307.3
2016,NUTS,2010,IS,0,368.1
2017,NUTS,2010,IS,0,425.2
2018,NUTS,2010,IS,0,402.3
2019,NUTS,2010,IS,0,405.8
2020,NUTS,2010,IS,0,370.4
1981,NUTS,2010,IS0,1,22.6
1983,NUTS,2010,IS0,1,23.7
1985,NUTS,2010,IS0,1,35.2
1987,NUTS,2010,IS0,1,38.6
1989,NUTS,2010,IS0,1,49.7
1990,NUTS,2010,IS0,1,48.0
1991,NUTS,2010,IS0,1,72.6
1992,NUTS,2010,IS0,1,83.7
1993,NUTS,2010,IS0,1,63.5
1994,NUTS,2010,IS0,1,65.9
1995,NUTS,2010,IS0,1,84.7
1997,NUTS,2010,IS0,1,125.8
1998,NUTS,2010,IS0,1,135.2
1999,NUTS,2010,IS0,1,142.5
2000,NUTS,2010,IS0,1,146.3
2001,NUTS,2010,IS0,1,172.8
2002,NUTS,2010,IS0,1,156.9
2003,NUTS,2010,IS0,1,202.2
2005,NUTS,2010,IS0,1,272.0
2006,NUTS,2010,IS0,1,315.1
2007,NUTS,2010,IS0,1,327.6
2008,NUTS,2010,IS0,1,217.0
2009,NUTS,2010,IS0,1,192.5
2010,NUTS,2010,IS0,1,210.8
2011,NUTS,2010,IS0,1,217.6
2013,NUTS,2010,IS0,1,238.3
2014,NUTS,2010,IS0,1,263.1
2015,NUTS,2010,IS0,1,307.3
2016,NUTS,2010,IS0,1,368.1
2017,NUTS,2010,IS0,1,425.2
2018,NUTS,2010,IS0,1,402.3
2019,NUTS,2010,IS0,1,405.8
2020,NUTS,2010,IS0,1,370.4
1981,NUTS,2010,IS00,2,22.6
1983,NUTS,2010,IS00,2,23.7
1985,NUTS,2010,IS00,2,35.2
1987,NUTS,2010,IS00,2,38.6
1989,NUTS,2010,IS00,2,49.7
1990,NUTS,2010,IS00,2,48.0
1991,NUTS,2010,IS00,2,72.6
1992,NUTS,2010,IS00,2,83.7
1993,NUTS,2010,IS00,2,63.5
1994,NUTS,2010,IS00,2,65.9
1995,NUTS,2010,IS00,2,84.7
1997,NUTS,2010,IS00,2,125.8
1998,NUTS,2010,IS00,2,135.2
1999,NUTS,2010,IS00,2,142.5
2000,NUTS,2010,IS00,2,146.3
2001,NUTS,2010,IS00,2,172.8
2002,NUTS,2010,IS00,2,156.9
2003,NUTS,2010,IS00,2,202.2
2005,NUTS,2010,IS00,2,272.0
2006,NUTS,2010,IS00,2,315.1
2007,NUTS,2010,IS00,2,327.6
2008,NUTS,2010,IS00,2,217.0
2009,NUTS,2010,IS00,2,192.5
2010,NUTS,2010,IS00,2,210.8
2011,NUTS,2010,IS00,2,217.6
2013,NUTS,2010,IS00,2,238.3
2014,NUTS,2010,IS00,2,263.1
2015,NUTS,2010,IS00,2,307.3
2016,NUTS,2010,IS00,2,368.1
2017,NUTS,2010,IS00,2,425.2
2018,NUTS,2010,IS00,2,402.3
2019,NUTS,2010,IS00,2,405.8
2020,NUTS,2010,IS00,2,370.4
1981,NUTS,2010,IT,0,10.2
1982,NUTS,2010,IT,0,12.2
1983,NUTS,2010,IT,0,15.2
1984,NUTS,2010,IT,0,17.6
1985,NUTS,2010,IT,0,21.4
1986,NUTS,2010,IT,0,24.2
1987,NUTS,2010,IT,0,27.9
1988,NUTS,2010,IT,0,31.0
1989,NUTS,2010,IT,0,34.2
1990,NUTS,2010,IT,0,40.9
1991,NUTS,2010,IT,0,43.5
1992,NUTS,2010,IT,0,44.1
1993,NUTS,2010,IT,0,42.0
1994,NUTS,2010,IT,0,41.2
1995,NUTS,2010,IT,0,37.6
1996,NUTS,2010,IT,0,45.6
1997,NUTS,2010,IT,0,58.6
1998,NUTS,2010,IT,0,62.9
1999,NUTS,2010,IT,0,63.7
2000,NUTS,2010,IT,0,67.9
2001,NUTS,2010,IT,0,77.6
2002,NUTS,2010,IT,0,84.1
2003,NUTS,2010,IT,0,87.5
2004,NUTS,2010,IT,0,87.0
2005,NUTS,2010,IT,0,81.4
2006,NUTS,2010,IT,0,87.7
2007,NUTS,2010,IT,0,94.4
2008,NUTS,2010,IT,0,98.7
2009,NUTS,2010,IT,0,98.5
2010,NUTS,2010,IT,0,95.4
2011,NUTS,2010,IT,0,95.5
2012,NUTS,2010,IT,0,96.8
2013,NUTS,2010,IT,0,99.5
2014,NUTS,2010,IT,0,95.7
2015,NUTS,2010,IT,0,93.0
2016,NUTS,2010,IT,0,92.3
2017,NUTS,2010,IT,0,92.6
2018,NUTS,2010,IT,0,95.1
2019,NUTS,2010,IT,0,98.6
2020,NUTS,2010,IT,0,100.9
1994,NUTS,2010,ITC,1,34.0
1995,NUTS,2010,ITC,1,30.0
1996,NUTS,2010,ITC,1,36.6
1997,NUTS,2010,ITC,1,48.2
1998,NUTS,2010,ITC,1,52.1
1999,NUTS,2010,ITC,1,53.5
2000,NUTS,2010,ITC,1,53.6
2003,NUTS,2010,ITC,1,79.7
2004,NUTS,2010,ITC,1,71.0
2005,NUTS,2010,ITC,1,64.7
2007,NUTS,2010,ITC,1,78.3
2008,NUTS,2010,ITC,1,83.2
2009,NUTS,2010,ITC,1,82.5
2010,NUTS,2010,ITC,1,82.0
2011,NUTS,2010,ITC,1,82.3
2012,NUTS,2010,ITC,1,84.3
2013,NUTS,2010,ITC,1,82.3
2014,NUTS,2010,ITC,1,74.8
2015,NUTS,2010,ITC,1,75.1
2016,NUTS,2010,ITC,1,80.5
2017,NUTS,2010,ITC,1,82.2
2018,NUTS,2010,ITC,1,84.8
2019,NUTS,2010,ITC,1,90.8
1994,NUTS,2010,ITC1,2,30.2
1995,NUTS,2010,ITC1,2,25.6
1996,NUTS,2010,ITC1,2,31.8
1997,NUTS,2010,ITC1,2,41.9
1998,NUTS,2010,ITC1,2,47.9
1999,NUTS,2010,ITC1,2,51.2
2000,NUTS,2010,ITC1,2,48.8
2003,NUTS,2010,ITC1,2,73.7
2004,NUTS,2010,ITC1,2,73.6
2005,NUTS,2010,ITC1,2,69.3
2007,NUTS,2010,ITC1,2,85.1
2008,NUTS,2010,ITC1,2,89.7
2009,NUTS,2010,ITC1,2,87.5
2010,NUTS,2010,ITC1,2,84.9
2011,NUTS,2010,ITC1,2,82.0
2012,NUTS,2010,ITC1,2,84.3
2013,NUTS,2010,ITC1,2,81.7
2014,NUTS,2010,ITC1,2,77.1
2015,NUTS,2010,ITC1,2,79.9
2016,NUTS,2010,ITC1,2,88.3
2017,NUTS,2010,ITC1,2,78.6
2018,NUTS,2010,ITC1,2,82.7
2019,NUTS,2010,ITC1,2,118.1
2003,NUTS,2010,ITC2,2,8.3
2004,NUTS,2010,ITC2,2,16.5
2005,NUTS,2010,ITC2,2,8.1
2007,NUTS,2010,ITC2,2,32.1
2008,NUTS,2010,ITC2,2,25.5
2009,NUTS,2010,ITC2,2,26.9
2010,NUTS,2010,ITC2,2,29.2
2011,NUTS,2010,ITC2,2,34.7
2012,NUTS,2010,ITC2,2,32.4
2013,NUTS,2010,ITC2,2,38.3
2014,NUTS,2010,ITC2,2,34.7
2015,NUTS,2010,ITC2,2,46.8
2016,NUTS,2010,ITC2,2,29.2
2017,NUTS,2010,ITC2,2,29.0
2018,NUTS,2010,ITC2,2,27.5
2019,NUTS,2010,ITC2,2,31.4
1994,NUTS,2010,ITC3,2,52.2
1995,NUTS,2010,ITC3,2,49.0
1996,NUTS,2010,ITC3,2,60.8
1997,NUTS,2010,ITC3,2,73.8
1998,NUTS,2010,ITC3,2,79.0
1999,NUTS,2010,ITC3,2,75.2
2000,NUTS,2010,ITC3,2,91.6
2003,NUTS,2010,ITC3,2,81.7
2004,NUTS,2010,ITC3,2,95.0
2005,NUTS,2010,ITC3,2,77.5
2007,NUTS,2010,ITC3,2,81.4
2008,NUTS,2010,ITC3,2,91.7
2009,NUTS,2010,ITC3,2,91.1
2010,NUTS,2010,ITC3,2,91.9
2011,NUTS,2010,ITC3,2,91.3
2012,NUTS,2010,ITC3,2,88.2
2013,NUTS,2010,ITC3,2,91.5
2014,NUTS,2010,ITC3,2,88.2
2015,NUTS,2010,ITC3,2,86.4
2016,NUTS,2010,ITC3,2,88.8
2017,NUTS,2010,ITC3,2,84.9
2018,NUTS,2010,ITC3,2,84.9
2019,NUTS,2010,ITC3,2,93.3
1994,NUTS,2010,ITC4,2,32.8
1995,NUTS,2010,ITC4,2,29.0
1996,NUTS,2010,ITC4,2,34.9
1997,NUTS,2010,ITC4,2,47.3
1998,NUTS,2010,ITC4,2,49.9
1999,NUTS,2010,ITC4,2,51.4
2000,NUTS,2010,ITC4,2,49.9
2003,NUTS,2010,ITC4,2,83.1
2004,NUTS,2010,ITC4,2,66.4
2005,NUTS,2010,ITC4,2,61.1
2007,NUTS,2010,ITC4,2,75.3
2008,NUTS,2010,ITC4,2,79.6
2009,NUTS,2010,ITC4,2,79.5
2010,NUTS,2010,ITC4,2,79.8
2011,NUTS,2010,ITC4,2,81.6
2012,NUTS,2010,ITC4,2,84.4
2013,NUTS,2010,ITC4,2,81.6
2014,NUTS,2010,ITC4,2,72.2
2015,NUTS,2010,ITC4,2,71.6
2016,NUTS,2010,ITC4,2,76.5
2017,NUTS,2010,ITC4,2,84.0
2018,NUTS,2010,ITC4,2,86.5
2019,NUTS,2010,ITC4,2,79.4
1994,NUTS,2010,ITF,1,30.0
1995,NUTS,2010,ITF,1,26.8
1996,NUTS,2010,ITF,1,33.7
1997,NUTS,2010,ITF,1,44.7
1998,NUTS,2010,ITF,1,49.5
1999,NUTS,2010,ITF,1,49.7
2000,NUTS,2010,ITF,1,55.4
2003,NUTS,2010,ITF,1,64.3
2004,NUTS,2010,ITF,1,70.3
2005,NUTS,2010,ITF,1,70.1
2007,NUTS,2010,ITF,1,83.5
2008,NUTS,2010,ITF,1,84.4
2009,NUTS,2010,ITF,1,82.9
2010,NUTS,2010,ITF,1,79.3
2011,NUTS,2010,ITF,1,78.5
2012,NUTS,2010,ITF,1,79.9
2013,NUTS,2010,ITF,1,85.7
2014,NUTS,2010,ITF,1,92.0
2015,NUTS,2010,ITF,1,85.8
2016,NUTS,2010,ITF,1,80.0
2017,NUTS,2010,ITF,1,76.6
2018,NUTS,2010,ITF,1,78.1
2019,NUTS,2010,ITF,1,75.1
1994,NUTS,2010,ITF1,2,37.6
1995,NUTS,2010,ITF1,2,36.2
1996,NUTS,2010,ITF1,2,46.4
1997,NUTS,2010,ITF1,2,48.4
1998,NUTS,2010,ITF1,2,58.2
1999,NUTS,2010,ITF1,2,57.8
2000,NUTS,2010,ITF1,2,65.6
2003,NUTS,2010,ITF1,2,81.4
2004,NUTS,2010,ITF1,2,85.6
2005,NUTS,2010,ITF1,2,74.2
2007,NUTS,2010,ITF1,2,92.9
2008,NUTS,2010,ITF1,2,94.1
2009,NUTS,2010,ITF1,2,95.3
2010,NUTS,2010,ITF1,2,95.4
2011,NUTS,2010,ITF1,2,99.7
2012,NUTS,2010,ITF1,2,104.2
2013,NUTS,2010,ITF1,2,100.0
2014,NUTS,2010,ITF1,2,103.7
2015,NUTS,2010,ITF1,2,102.9
2016,NUTS,2010,ITF1,2,102.8
2017,NUTS,2010,ITF1,2,87.8
2018,NUTS,2010,ITF1,2,91.1
2019,NUTS,2010,ITF1,2,105.7
1994,NUTS,2010,ITF2,2,20.7
1995,NUTS,2010,ITF2,2,17.4
1996,NUTS,2010,ITF2,2,21.2
1997,NUTS,2010,ITF2,2,30.4
1998,NUTS,2010,ITF2,2,33.3
1999,NUTS,2010,ITF2,2,41.3
2000,NUTS,2010,ITF2,2,44.1
2003,NUTS,2010,ITF2,2,50.0
2004,NUTS,2010,ITF2,2,53.1
2005,NUTS,2010,ITF2,2,53.2
2007,NUTS,2010,ITF2,2,61.8
2008,NUTS,2010,ITF2,2,59.8
2009,NUTS,2010,ITF2,2,69.7
2010,NUTS,2010,ITF2,2,
2011,NUTS,2010,ITF2,2,
2012,NUTS,2010,ITF2,2,
2013,NUTS,2010,ITF2,2,
2014,NUTS,2010,ITF2,2,
2015,NUTS,2010,ITF2,2,65.7
2016,NUTS,2010,ITF2,2,60.1
2017,NUTS,2010,ITF2,2,59.0
2018,NUTS,2010,ITF2,2,63.6
2019,NUTS,2010,ITF2,2,74.8
1994,NUTS,2010,ITF3,2,36.7
1995,NUTS,2010,ITF3,2,32.5
1996,NUTS,2010,ITF3,2,41.3
1997,NUTS,2010,ITF3,2,60.0
1998,NUTS,2010,ITF3,2,65.4
1999,NUTS,2010,ITF3,2,66.0
2000,NUTS,2010,ITF3,2,65.7
2003,NUTS,2010,ITF3,2,79.0
2004,NUTS,2010,ITF3,2,87.1
2005,NUTS,2010,ITF3,2,86.7
2007,NUTS,2010,ITF3,2,96.0
2008,NUTS,2010,ITF3,2,102.9
2009,NUTS,2010,ITF3,2,96.9
2010,NUTS,2010,ITF3,2,91.9
2011,NUTS,2010,ITF3,2,90.7
2012,NUTS,2010,ITF3,2,89.7
2013,NUTS,2010,ITF3,2,97.2
2014,NUTS,2010,ITF3,2,89.4
2015,NUTS,2010,ITF3,2,86.8
2016,NUTS,2010,ITF3,2,87.9
2017,NUTS,2010,ITF3,2,94.6
2018,NUTS,2010,ITF3,2,96.8
2019,NUTS,2010,ITF3,2,86.9
1994,NUTS,2010,ITF4,2,24.0
1995,NUTS,2010,ITF4,2,21.5
1996,NUTS,2010,ITF4,2,27.3
1997,NUTS,2010,ITF4,2,34.3
1998,NUTS,2010,ITF4,2,39.5
1999,NUTS,2010,ITF4,2,38.9
2000,NUTS,2010,ITF4,2,53.1
2003,NUTS,2010,ITF4,2,52.2
2004,NUTS,2010,ITF4,2,58.4
2005,NUTS,2010,ITF4,2,62.7
2007,NUTS,2010,ITF4,2,81.0
2008,NUTS,2010,ITF4,2,74.1
2009,NUTS,2010,ITF4,2,76.4
2010,NUTS,2010,ITF4,2,69.2
2011,NUTS,2010,ITF4,2,66.4
2012,NUTS,2010,ITF4,2,67.5
2013,NUTS,2010,ITF4,2,76.8
2014,NUTS,2010,ITF4,2,93.5
2015,NUTS,2010,ITF4,2,82.7
2016,NUTS,2010,ITF4,2,73.0
2017,NUTS,2010,ITF4,2,63.5
2018,NUTS,2010,ITF4,2,63.1
2019,NUTS,2010,ITF4,2,59.6
1994,NUTS,2010,ITF5,2,24.1
1995,NUTS,2010,ITF5,2,21.2
1996,NUTS,2010,ITF5,2,27.0
1997,NUTS,2010,ITF5,2,30.9
1998,NUTS,2010,ITF5,2,34.7
1999,NUTS,2010,ITF5,2,39.1
2000,NUTS,2010,ITF5,2,49.2
2003,NUTS,2010,ITF5,2,31.9
2004,NUTS,2010,ITF5,2,43.8
2005,NUTS,2010,ITF5,2,40.5
2007,NUTS,2010,ITF5,2,39.1
2008,NUTS,2010,ITF5,2,44.5
2009,NUTS,2010,ITF5,2,41.1
2010,NUTS,2010,ITF5,2,
2011,NUTS,2010,ITF5,2,
2012,NUTS,2010,ITF5,2,43.5
2013,NUTS,2010,ITF5,2,44.1
2014,NUTS,2010,ITF5,2,
2015,NUTS,2010,ITF5,2,47.0
2016,NUTS,2010,ITF5,2,42.2
2017,NUTS,2010,ITF5,2,40.7
2018,NUTS,2010,ITF5,2,42.7
2019,NUTS,2010,ITF5,2,47.6
1994,NUTS,2010,ITF6,2,21.9
1995,NUTS,2010,ITF6,2,18.7
1996,NUTS,2010,ITF6,2,21.7
1997,NUTS,2010,ITF6,2,26.7
1998,NUTS,2010,ITF6,2,26.2
1999,NUTS,2010,ITF6,2,24.6
2000,NUTS,2010,ITF6,2,28.4
2003,NUTS,2010,ITF6,2,47.5
2004,NUTS,2010,ITF6,2,47.0
2005,NUTS,2010,ITF6,2,46.2
2007,NUTS,2010,ITF6,2,62.4
2008,NUTS,2010,ITF6,2,61.2
2009,NUTS,2010,ITF6,2,61.7
2010,NUTS,2010,ITF6,2,63.6
2011,NUTS,2010,ITF6,2,64.7
2012,NUTS,2010,ITF6,2,
2013,NUTS,2010,ITF6,2,
2014,NUTS,2010,ITF6,2,
2015,NUTS,2010,ITF6,2,92.5
2016,NUTS,2010,ITF6,2,69.9
2017,NUTS,2010,ITF6,2,55.8
2018,NUTS,2010,ITF6,2,57.3
2019,NUTS,2010,ITF6,2,59.0
1994,NUTS,2010,ITG,1,45.4
1995,NUTS,2010,ITG,1,39.8
1996,NUTS,2010,ITG,1,45.5
1997,NUTS,2010,ITG,1,60.1
1998,NUTS,2010,ITG,1,67.1
1999,NUTS,2010,ITG,1,62.9
2000,NUTS,2010,ITG,1,73.5
2003,NUTS,2010,ITG,1,79.1
2004,NUTS,2010,ITG,1,84.3
2005,NUTS,2010,ITG,1,73.9
2007,NUTS,2010,ITG,1,91.4
2008,NUTS,2010,ITG,1,96.2
2009,NUTS,2010,ITG,1,91.3
2010,NUTS,2010,ITG,1,85.3
2011,NUTS,2010,ITG,1,88.1
2012,NUTS,2010,ITG,1,86.6
2013,NUTS,2010,ITG,1,89.8
2014,NUTS,2010,ITG,1,104.8
2015,NUTS,2010,ITG,1,94.3
2016,NUTS,2010,ITG,1,74.8
2017,NUTS,2010,ITG,1,71.1
2018,NUTS,2010,ITG,1,72.6
2019,NUTS,2010,ITG,1,72.3
1994,NUTS,2010,ITG1,2,45.5
1995,NUTS,2010,ITG1,2,38.9
1996,NUTS,2010,ITG1,2,42.9
1997,NUTS,2010,ITG1,2,58.9
1998,NUTS,2010,ITG1,2,66.8
1999,NUTS,2010,ITG1,2,60.3
2000,NUTS,2010,ITG1,2,72.9
2003,NUTS,2010,ITG1,2,75.0
2004,NUTS,2010,ITG1,2,82.6
2005,NUTS,2010,ITG1,2,72.9
2007,NUTS,2010,ITG1,2,89.6
2008,NUTS,2010,ITG1,2,97.5
2009,NUTS,2010,ITG1,2,89.4
2010,NUTS,2010,ITG1,2,80.1
2011,NUTS,2010,ITG1,2,81.9
2012,NUTS,2010,ITG1,2,83.4
2013,NUTS,2010,ITG1,2,85.6
2014,NUTS,2010,ITG1,2,106.3
2015,NUTS,2010,ITG1,2,91.1
2016,NUTS,2010,ITG1,2,65.6
2017,NUTS,2010,ITG1,2,62.8
2018,NUTS,2010,ITG1,2,64.0
2019,NUTS,2010,ITG1,2,61.5
1994,NUTS,2010,ITG2,2,44.9
1995,NUTS,2010,ITG2,2,42.6
1996,NUTS,2010,ITG2,2,53.5
1997,NUTS,2010,ITG2,2,63.8
1998,NUTS,2010,ITG2,2,68.1
1999,NUTS,2010,ITG2,2,70.8
2000,NUTS,2010,ITG2,2,75.2
2003,NUTS,2010,ITG2,2,91.4
2004,NUTS,2010,ITG2,2,89.5
2005,NUTS,2010,ITG2,2,77.2
2007,NUTS,2010,ITG2,2,96.7
2008,NUTS,2010,ITG2,2,92.0
