year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_rse_t_pc_emp_hc
2016,NUTS,2010,UKH3,2,0.4649
2017,NUTS,2010,UKH3,2,0.4166
2018,NUTS,2010,UKH3,2,0.3869
2011,NUTS,2010,UKI,1,0.2112
2012,NUTS,2010,UKI,1,0.2453
2013,NUTS,2010,UKI,1,0.256
2014,NUTS,2010,UKI,1,0.291
2015,NUTS,2010,UKI,1,0.284
2016,NUTS,2010,UKI,1,0.2838
2017,NUTS,2010,UKI,1,0.3929
2018,NUTS,2010,UKI,1,0.379
2011,NUTS,2010,UKI3,2,0.613
2012,NUTS,2010,UKI3,2,0.6514
2013,NUTS,2010,UKI3,2,0.7647
2014,NUTS,2010,UKI3,2,0.8743
2015,NUTS,2010,UKI3,2,0.8336
2016,NUTS,2010,UKI3,2,0.8816
2017,NUTS,2010,UKI3,2,1.276
2018,NUTS,2010,UKI3,2,1.2989
2011,NUTS,2010,UKI4,2,0.138
2012,NUTS,2010,UKI4,2,0.1497
2013,NUTS,2010,UKI4,2,0.1917
2014,NUTS,2010,UKI4,2,0.2269
2015,NUTS,2010,UKI4,2,0.1678
2016,NUTS,2010,UKI4,2,0.1646
2017,NUTS,2010,UKI4,2,0.2242
2018,NUTS,2010,UKI4,2,0.2617
2011,NUTS,2010,UKI5,2,0.0569
2012,NUTS,2010,UKI5,2,0.0658
2013,NUTS,2010,UKI5,2,0.0704
2014,NUTS,2010,UKI5,2,0.0719
2015,NUTS,2010,UKI5,2,0.0703
2016,NUTS,2010,UKI5,2,0.0712
2017,NUTS,2010,UKI5,2,0.0617
2018,NUTS,2010,UKI5,2,0.0776
2011,NUTS,2010,UKI6,2,0.176
2012,NUTS,2010,UKI6,2,0.1513
2013,NUTS,2010,UKI6,2,0.0874
2014,NUTS,2010,UKI6,2,0.1203
2015,NUTS,2010,UKI6,2,0.0895
2016,NUTS,2010,UKI6,2,0.1021
2017,NUTS,2010,UKI6,2,0.1427
2018,NUTS,2010,UKI6,2,0.1157
2011,NUTS,2010,UKI7,2,0.2172
2012,NUTS,2010,UKI7,2,0.3202
2013,NUTS,2010,UKI7,2,0.3045
2014,NUTS,2010,UKI7,2,0.3118
2015,NUTS,2010,UKI7,2,0.4092
2016,NUTS,2010,UKI7,2,0.3687
2017,NUTS,2010,UKI7,2,0.5625
2018,NUTS,2010,UKI7,2,0.4303
2011,NUTS,2010,UKJ,1,0.5577
2012,NUTS,2010,UKJ,1,0.6081
2013,NUTS,2010,UKJ,1,0.6427
2014,NUTS,2010,UKJ,1,0.6448
2015,NUTS,2010,UKJ,1,0.6529
2016,NUTS,2010,UKJ,1,0.6694
2017,NUTS,2010,UKJ,1,0.6394
2018,NUTS,2010,UKJ,1,0.705
2011,NUTS,2010,UKJ1,2,0.7565
2012,NUTS,2010,UKJ1,2,0.8919
2013,NUTS,2010,UKJ1,2,1.0604
2014,NUTS,2010,UKJ1,2,1.0669
2015,NUTS,2010,UKJ1,2,1.0169
2016,NUTS,2010,UKJ1,2,1.1205
2017,NUTS,2010,UKJ1,2,1.043
2018,NUTS,2010,UKJ1,2,1.1607
2011,NUTS,2010,UKJ2,2,0.3535
2012,NUTS,2010,UKJ2,2,0.4075
2013,NUTS,2010,UKJ2,2,0.4017
2014,NUTS,2010,UKJ2,2,0.427
2015,NUTS,2010,UKJ2,2,0.4913
2016,NUTS,2010,UKJ2,2,0.5081
2017,NUTS,2010,UKJ2,2,0.5172
2018,NUTS,2010,UKJ2,2,0.5575
2011,NUTS,2010,UKJ3,2,0.7155
2012,NUTS,2010,UKJ3,2,0.7685
2013,NUTS,2010,UKJ3,2,0.7777
2014,NUTS,2010,UKJ3,2,0.7366
2015,NUTS,2010,UKJ3,2,0.76
2016,NUTS,2010,UKJ3,2,0.7111
2017,NUTS,2010,UKJ3,2,0.6434
2018,NUTS,2010,UKJ3,2,0.73
2011,NUTS,2010,UKJ4,2,0.4255
2012,NUTS,2010,UKJ4,2,0.3364
2013,NUTS,2010,UKJ4,2,0.2787
2014,NUTS,2010,UKJ4,2,0.2783
2015,NUTS,2010,UKJ4,2,0.2718
2016,NUTS,2010,UKJ4,2,0.2367
2017,NUTS,2010,UKJ4,2,0.2563
2018,NUTS,2010,UKJ4,2,0.2599
2011,NUTS,2010,UKK,1,0.4342
2012,NUTS,2010,UKK,1,0.4568
2013,NUTS,2010,UKK,1,0.4696
2014,NUTS,2010,UKK,1,0.4954
2015,NUTS,2010,UKK,1,0.4833
2016,NUTS,2010,UKK,1,0.5033
2017,NUTS,2010,UKK,1,0.5184
2018,NUTS,2010,UKK,1,0.5898
2011,NUTS,2010,UKK1,2,0.7702
2012,NUTS,2010,UKK1,2,0.8103
2013,NUTS,2010,UKK1,2,0.8245
2014,NUTS,2010,UKK1,2,0.816
2015,NUTS,2010,UKK1,2,0.7689
2016,NUTS,2010,UKK1,2,0.8069
2017,NUTS,2010,UKK1,2,0.8112
2018,NUTS,2010,UKK1,2,0.9459
2011,NUTS,2010,UKK2,2,0.2193
2012,NUTS,2010,UKK2,2,0.237
2013,NUTS,2010,UKK2,2,0.2383
2014,NUTS,2010,UKK2,2,0.2684
2015,NUTS,2010,UKK2,2,0.2917
2016,NUTS,2010,UKK2,2,0.2899
2017,NUTS,2010,UKK2,2,0.2993
2018,NUTS,2010,UKK2,2,0.3179
2011,NUTS,2010,UKK3,2,0.0876
2012,NUTS,2010,UKK3,2,0.0861
2013,NUTS,2010,UKK3,2,0.0815
2014,NUTS,2010,UKK3,2,0.0912
2015,NUTS,2010,UKK3,2,0.1125
2016,NUTS,2010,UKK3,2,0.1098
2017,NUTS,2010,UKK3,2,0.1647
2018,NUTS,2010,UKK3,2,0.1294
2011,NUTS,2010,UKK4,2,0.103
2012,NUTS,2010,UKK4,2,0.0996
2013,NUTS,2010,UKK4,2,0.1169
2014,NUTS,2010,UKK4,2,0.2361
2015,NUTS,2010,UKK4,2,0.2399
2016,NUTS,2010,UKK4,2,0.2456
2017,NUTS,2010,UKK4,2,0.2661
2018,NUTS,2010,UKK4,2,0.2823
2011,NUTS,2010,UKL,1,0.2914
2012,NUTS,2010,UKL,1,0.1802
2013,NUTS,2010,UKL,1,0.2564
2014,NUTS,2010,UKL,1,0.3004
2015,NUTS,2010,UKL,1,0.2603
2016,NUTS,2010,UKL,1,0.2805
2017,NUTS,2010,UKL,1,0.3404
2018,NUTS,2010,UKL,1,0.3387
2011,NUTS,2010,UKL1,2,0.1493
2012,NUTS,2010,UKL1,2,0.0751
2013,NUTS,2010,UKL1,2,0.0914
2014,NUTS,2010,UKL1,2,0.2683
2015,NUTS,2010,UKL1,2,0.209
2016,NUTS,2010,UKL1,2,0.2161
2017,NUTS,2010,UKL1,2,0.2913
2018,NUTS,2010,UKL1,2,0.2887
2011,NUTS,2010,UKL2,2,0.5133
2012,NUTS,2010,UKL2,2,0.3494
2013,NUTS,2010,UKL2,2,0.5187
2014,NUTS,2010,UKL2,2,0.3516
2015,NUTS,2010,UKL2,2,0.3448
2016,NUTS,2010,UKL2,2,0.389
2017,NUTS,2010,UKL2,2,0.4171
2018,NUTS,2010,UKL2,2,0.4168
2011,NUTS,2010,UKM,1,0.2178
2012,NUTS,2010,UKM,1,0.234
2013,NUTS,2010,UKM,1,0.2665
2014,NUTS,2010,UKM,1,0.2655
2015,NUTS,2010,UKM,1,0.2646
2016,NUTS,2010,UKM,1,0.3354
2017,NUTS,2010,UKM,1,0.3421
2018,NUTS,2010,UKM,1,0.3564
2011,NUTS,2010,UKM2,2,0.0829
2012,NUTS,2010,UKM2,2,0.0983
2013,NUTS,2010,UKM2,2,0.0971
2014,NUTS,2010,UKM2,2,0.1111
2015,NUTS,2010,UKM2,2,0.3865
2016,NUTS,2010,UKM2,2,0.4435
2017,NUTS,2010,UKM2,2,0.4931
2011,NUTS,2010,UKM3,2,0.2833
2012,NUTS,2010,UKM3,2,0.2918
2013,NUTS,2010,UKM3,2,0.3428
2014,NUTS,2010,UKM3,2,0.3479
2015,NUTS,2010,UKM3,2,0.1888
2016,NUTS,2010,UKM3,2,0.2081
2017,NUTS,2010,UKM3,2,0.2302
2011,NUTS,2010,UKM5,2,0.6494
2012,NUTS,2010,UKM5,2,0.7014
2013,NUTS,2010,UKM5,2,0.8396
2014,NUTS,2010,UKM5,2,0.7341
2015,NUTS,2010,UKM5,2,0.3069
2016,NUTS,2010,UKM5,2,0.7315
2017,NUTS,2010,UKM5,2,0.4506
2018,NUTS,2010,UKM5,2,0.4515
2011,NUTS,2010,UKM6,2,0.0781
2012,NUTS,2010,UKM6,2,0.0584
2013,NUTS,2010,UKM6,2,0.1098
2014,NUTS,2010,UKM6,2,0.1088
2015,NUTS,2010,UKM6,2,0.1138
2016,NUTS,2010,UKM6,2,0.11
2017,NUTS,2010,UKM6,2,0.1338
2018,NUTS,2010,UKM6,2,0.1185
2014,NUTS,2010,UKM7,2,0.1182
2015,NUTS,2010,UKM7,2,0.4084
2016,NUTS,2010,UKM7,2,0.4642
2017,NUTS,2010,UKM7,2,0.5179
2018,NUTS,2010,UKM7,2,0.5625
2014,NUTS,2010,UKM8,2,0.3645
2015,NUTS,2010,UKM8,2,0.1901
2016,NUTS,2010,UKM8,2,0.2084
2017,NUTS,2010,UKM8,2,0.2442
2018,NUTS,2010,UKM8,2,0.2269
2014,NUTS,2010,UKM9,2,0.2252
2015,NUTS,2010,UKM9,2,0.1324
2016,NUTS,2010,UKM9,2,0.1503
2017,NUTS,2010,UKM9,2,0.1717
2018,NUTS,2010,UKM9,2,0.1744
2011,NUTS,2010,UKN,1,0.3376
2012,NUTS,2010,UKN,1,0.4023
2013,NUTS,2010,UKN,1,0.4177
2014,NUTS,2010,UKN,1,0.4422
2015,NUTS,2010,UKN,1,0.4536
2016,NUTS,2010,UKN,1,0.5098
2017,NUTS,2010,UKN,1,0.4923
2018,NUTS,2010,UKN,1,0.4849
2011,NUTS,2010,UKN0,2,0.3376
2012,NUTS,2010,UKN0,2,0.4023
2013,NUTS,2010,UKN0,2,0.4177
2014,NUTS,2010,UKN0,2,0.4422
2015,NUTS,2010,UKN0,2,0.4536
2016,NUTS,2010,UKN0,2,0.5098
2017,NUTS,2010,UKN0,2,0.4923
2018,NUTS,2010,UKN0,2,0.4849
