year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_rse_pc_emp_fte_total
2000,NUTS,2010,PT20,2,0.2594
2001,NUTS,2010,PT20,2,0.2613
2002,NUTS,2010,PT20,2,0.2518
2003,NUTS,2010,PT20,2,0.2573
2004,NUTS,2010,PT20,2,0.2602
2005,NUTS,2010,PT20,2,0.2699
2006,NUTS,2010,PT20,2,0.2555
2007,NUTS,2010,PT20,2,0.2459
2008,NUTS,2010,PT20,2,0.3269
2009,NUTS,2010,PT20,2,0.2891
2010,NUTS,2010,PT20,2,0.2624
2011,NUTS,2010,PT20,2,0.3176
2012,NUTS,2010,PT20,2,0.293
2013,NUTS,2010,PT20,2,0.2387
2014,NUTS,2010,PT20,2,0.2448
2015,NUTS,2010,PT20,2,0.216
2016,NUTS,2010,PT20,2,0.214
2017,NUTS,2010,PT20,2,0.2307
2018,NUTS,2010,PT20,2,0.2414
2019,NUTS,2010,PT20,2,0.2284
2020,NUTS,2010,PT20,2,0.2214
2000,NUTS,2010,PT3,1,0.1738
2001,NUTS,2010,PT3,1,0.1761
2002,NUTS,2010,PT3,1,0.1518
2003,NUTS,2010,PT3,1,0.1367
2004,NUTS,2010,PT3,1,0.1417
2005,NUTS,2010,PT3,1,0.1451
2006,NUTS,2010,PT3,1,0.161
2007,NUTS,2010,PT3,1,0.1772
2008,NUTS,2010,PT3,1,0.2359
2009,NUTS,2010,PT3,1,0.1874
2010,NUTS,2010,PT3,1,0.1862
2011,NUTS,2010,PT3,1,0.2566
2012,NUTS,2010,PT3,1,0.2222
2013,NUTS,2010,PT3,1,0.2179
2014,NUTS,2010,PT3,1,0.2158
2015,NUTS,2010,PT3,1,0.2375
2016,NUTS,2010,PT3,1,0.2474
2017,NUTS,2010,PT3,1,0.2785
2018,NUTS,2010,PT3,1,0.3297
2019,NUTS,2010,PT3,1,0.2972
2020,NUTS,2010,PT3,1,0.3205
2000,NUTS,2010,PT30,2,0.1738
2001,NUTS,2010,PT30,2,0.1761
2002,NUTS,2010,PT30,2,0.1518
2003,NUTS,2010,PT30,2,0.1367
2004,NUTS,2010,PT30,2,0.1417
2005,NUTS,2010,PT30,2,0.1451
2006,NUTS,2010,PT30,2,0.161
2007,NUTS,2010,PT30,2,0.1772
2008,NUTS,2010,PT30,2,0.2359
2009,NUTS,2010,PT30,2,0.1874
2010,NUTS,2010,PT30,2,0.1862
2011,NUTS,2010,PT30,2,0.2566
2012,NUTS,2010,PT30,2,0.2222
2013,NUTS,2010,PT30,2,0.2179
2014,NUTS,2010,PT30,2,0.2158
2015,NUTS,2010,PT30,2,0.2375
2016,NUTS,2010,PT30,2,0.2474
2017,NUTS,2010,PT30,2,0.2785
2018,NUTS,2010,PT30,2,0.3297
2019,NUTS,2010,PT30,2,0.2972
2020,NUTS,2010,PT30,2,0.3205
1998,NUTS,2010,RO,0,0.282
1999,NUTS,2010,RO,0,0.2446
2000,NUTS,2010,RO,0,0.2135
2001,NUTS,2010,RO,0,0.207
2002,NUTS,2010,RO,0,0.2297
2003,NUTS,2010,RO,0,0.2437
2004,NUTS,2010,RO,0,0.2462
2005,NUTS,2010,RO,0,0.2654
2006,NUTS,2010,RO,0,0.2152
2007,NUTS,2010,RO,0,0.2127
2008,NUTS,2010,RO,0,0.2184
2009,NUTS,2010,RO,0,0.2592
2010,NUTS,2010,RO,0,0.2751
2011,NUTS,2010,RO,0,0.2259
2012,NUTS,2010,RO,0,0.251
2013,NUTS,2010,RO,0,0.2595
2014,NUTS,2010,RO,0,0.2494
2015,NUTS,2010,RO,0,0.2375
2016,NUTS,2010,RO,0,0.2439
2017,NUTS,2010,RO,0,0.2306
2018,NUTS,2010,RO,0,0.2254
2019,NUTS,2010,RO,0,0.2256
2020,NUTS,2010,RO,0,0.2415
2002,NUTS,2010,RO1,1,0.1175
2003,NUTS,2010,RO1,1,0.1344
2004,NUTS,2010,RO1,1,0.1246
2005,NUTS,2010,RO1,1,0.1033
2006,NUTS,2010,RO1,1,0.1132
2007,NUTS,2010,RO1,1,0.0971
2008,NUTS,2010,RO1,1,0.1337
2009,NUTS,2010,RO1,1,0.162
2010,NUTS,2010,RO1,1,0.2033
2011,NUTS,2010,RO1,1,0.13
2012,NUTS,2010,RO1,1,0.1492
2013,NUTS,2010,RO1,1,0.1226
2014,NUTS,2010,RO1,1,0.1333
2015,NUTS,2010,RO1,1,0.119
2016,NUTS,2010,RO1,1,0.12
2017,NUTS,2010,RO1,1,0.1061
2018,NUTS,2010,RO1,1,0.121
2019,NUTS,2010,RO1,1,0.1265
2002,NUTS,2010,RO11,2,0.0752
2003,NUTS,2010,RO11,2,0.076
2004,NUTS,2010,RO11,2,0.1139
2005,NUTS,2010,RO11,2,0.0972
2006,NUTS,2010,RO11,2,0.1384
2007,NUTS,2010,RO11,2,0.1093
2008,NUTS,2010,RO11,2,0.1622
2009,NUTS,2010,RO11,2,0.1822
2010,NUTS,2010,RO11,2,0.1728
2011,NUTS,2010,RO11,2,0.1136
2012,NUTS,2010,RO11,2,0.1343
2013,NUTS,2010,RO11,2,0.1068
2014,NUTS,2010,RO11,2,0.1242
2015,NUTS,2010,RO11,2,0.1106
2016,NUTS,2010,RO11,2,0.1075
2017,NUTS,2010,RO11,2,0.0978
2018,NUTS,2010,RO11,2,0.1079
2019,NUTS,2010,RO11,2,0.1129
2002,NUTS,2010,RO12,2,0.1638
2003,NUTS,2010,RO12,2,0.1991
2004,NUTS,2010,RO12,2,0.1367
2005,NUTS,2010,RO12,2,0.1103
2006,NUTS,2010,RO12,2,0.0849
2007,NUTS,2010,RO12,2,0.0832
2008,NUTS,2010,RO12,2,0.1024
2009,NUTS,2010,RO12,2,0.1396
2010,NUTS,2010,RO12,2,0.2418
2011,NUTS,2010,RO12,2,0.1512
2012,NUTS,2010,RO12,2,0.1689
2013,NUTS,2010,RO12,2,0.1434
2014,NUTS,2010,RO12,2,0.1453
2015,NUTS,2010,RO12,2,0.1296
2016,NUTS,2010,RO12,2,0.1356
2017,NUTS,2010,RO12,2,0.1164
2018,NUTS,2010,RO12,2,0.1381
2019,NUTS,2010,RO12,2,0.1439
2002,NUTS,2010,RO2,1,0.0987
2003,NUTS,2010,RO2,1,0.085
2004,NUTS,2010,RO2,1,0.0939
2005,NUTS,2010,RO2,1,0.0832
2006,NUTS,2010,RO2,1,0.0882
2007,NUTS,2010,RO2,1,0.0926
2008,NUTS,2010,RO2,1,0.0962
2009,NUTS,2010,RO2,1,0.0907
2010,NUTS,2010,RO2,1,0.0893
2011,NUTS,2010,RO2,1,0.0827
2012,NUTS,2010,RO2,1,0.0875
2013,NUTS,2010,RO2,1,0.089
2014,NUTS,2010,RO2,1,0.0869
2015,NUTS,2010,RO2,1,0.0872
2016,NUTS,2010,RO2,1,0.087
2017,NUTS,2010,RO2,1,0.0866
2018,NUTS,2010,RO2,1,0.0829
2019,NUTS,2010,RO2,1,0.0974
2002,NUTS,2010,RO21,2,0.1206
2003,NUTS,2010,RO21,2,0.0996
2004,NUTS,2010,RO21,2,0.111
2005,NUTS,2010,RO21,2,0.0937
2006,NUTS,2010,RO21,2,0.1045
2007,NUTS,2010,RO21,2,0.0962
2008,NUTS,2010,RO21,2,0.1181
2009,NUTS,2010,RO21,2,0.1083
2010,NUTS,2010,RO21,2,0.106
2011,NUTS,2010,RO21,2,0.1037
2012,NUTS,2010,RO21,2,0.1092
2013,NUTS,2010,RO21,2,0.1158
2014,NUTS,2010,RO21,2,0.1119
2015,NUTS,2010,RO21,2,0.111
2016,NUTS,2010,RO21,2,0.1061
2017,NUTS,2010,RO21,2,0.1017
2018,NUTS,2010,RO21,2,0.0935
2019,NUTS,2010,RO21,2,0.1203
2002,NUTS,2010,RO22,2,0.0667
2003,NUTS,2010,RO22,2,0.0638
2004,NUTS,2010,RO22,2,0.0688
2005,NUTS,2010,RO22,2,0.0678
2006,NUTS,2010,RO22,2,0.0654
2007,NUTS,2010,RO22,2,0.0871
2008,NUTS,2010,RO22,2,0.0646
2009,NUTS,2010,RO22,2,0.0653
2010,NUTS,2010,RO22,2,0.0649
2011,NUTS,2010,RO22,2,0.0506
2012,NUTS,2010,RO22,2,0.0543
2013,NUTS,2010,RO22,2,0.0467
2014,NUTS,2010,RO22,2,0.046
2015,NUTS,2010,RO22,2,0.0481
2016,NUTS,2010,RO22,2,0.0556
2017,NUTS,2010,RO22,2,0.0615
2018,NUTS,2010,RO22,2,0.0654
2019,NUTS,2010,RO22,2,0.0591
2002,NUTS,2010,RO3,1,0.5069
2003,NUTS,2010,RO3,1,0.5413
2004,NUTS,2010,RO3,1,0.5489
2005,NUTS,2010,RO3,1,0.6963
2006,NUTS,2010,RO3,1,0.4949
2007,NUTS,2010,RO3,1,0.4778
2008,NUTS,2010,RO3,1,0.4735
2009,NUTS,2010,RO3,1,0.4479
2010,NUTS,2010,RO3,1,0.4463
2011,NUTS,2010,RO3,1,0.3707
2012,NUTS,2010,RO3,1,0.4344
2013,NUTS,2010,RO3,1,0.467
2014,NUTS,2010,RO3,1,0.4471
2015,NUTS,2010,RO3,1,0.4396
2016,NUTS,2010,RO3,1,0.4723
2017,NUTS,2010,RO3,1,0.4496
2018,NUTS,2010,RO3,1,0.4254
2019,NUTS,2010,RO3,1,0.4111
2002,NUTS,2010,RO31,2,0.1321
2003,NUTS,2010,RO31,2,0.1268
2004,NUTS,2010,RO31,2,0.1199
2005,NUTS,2010,RO31,2,0.1219
2006,NUTS,2010,RO31,2,0.1232
2007,NUTS,2010,RO31,2,0.1413
2008,NUTS,2010,RO31,2,0.1298
2009,NUTS,2010,RO31,2,0.1184
2010,NUTS,2010,RO31,2,0.1234
2011,NUTS,2010,RO31,2,0.0589
2012,NUTS,2010,RO31,2,0.0952
2013,NUTS,2010,RO31,2,0.1365
2014,NUTS,2010,RO31,2,0.1207
2015,NUTS,2010,RO31,2,0.0881
2016,NUTS,2010,RO31,2,0.095
2017,NUTS,2010,RO31,2,0.0775
2018,NUTS,2010,RO31,2,0.0747
2019,NUTS,2010,RO31,2,0.0742
2002,NUTS,2010,RO32,2,1.1185
2003,NUTS,2010,RO32,2,1.2267
2004,NUTS,2010,RO32,2,1.2089
2005,NUTS,2010,RO32,2,1.5379
2006,NUTS,2010,RO32,2,1.0169
2007,NUTS,2010,RO32,2,0.9631
2008,NUTS,2010,RO32,2,0.9679
2009,NUTS,2010,RO32,2,0.9051
2010,NUTS,2010,RO32,2,0.8616
2011,NUTS,2010,RO32,2,0.7338
2012,NUTS,2010,RO32,2,0.8448
2013,NUTS,2010,RO32,2,0.8833
2014,NUTS,2010,RO32,2,0.8531
2015,NUTS,2010,RO32,2,0.8513
2016,NUTS,2010,RO32,2,0.8991
2017,NUTS,2010,RO32,2,0.8739
2018,NUTS,2010,RO32,2,0.8213
2019,NUTS,2010,RO32,2,0.7859
2002,NUTS,2010,RO4,1,0.112
2003,NUTS,2010,RO4,1,0.1412
2004,NUTS,2010,RO4,1,0.1481
2005,NUTS,2010,RO4,1,0.1074
2006,NUTS,2010,RO4,1,0.1049
2007,NUTS,2010,RO4,1,0.118
2008,NUTS,2010,RO4,1,0.1001
2009,NUTS,2010,RO4,1,0.1183
2010,NUTS,2010,RO4,1,0.148
2011,NUTS,2010,RO4,1,0.1642
2012,NUTS,2010,RO4,1,0.1524
2013,NUTS,2010,RO4,1,0.1736
2014,NUTS,2010,RO4,1,0.1516
2015,NUTS,2010,RO4,1,0.1566
2016,NUTS,2010,RO4,1,0.1508
2017,NUTS,2010,RO4,1,0.1378
2018,NUTS,2010,RO4,1,0.1369
2019,NUTS,2010,RO4,1,0.1372
2002,NUTS,2010,RO41,2,0.1071
2003,NUTS,2010,RO41,2,0.1075
2004,NUTS,2010,RO41,2,0.1114
2005,NUTS,2010,RO41,2,0.0992
2006,NUTS,2010,RO41,2,0.1033
2007,NUTS,2010,RO41,2,0.109
2008,NUTS,2010,RO41,2,0.0936
2009,NUTS,2010,RO41,2,0.0922
2010,NUTS,2010,RO41,2,0.089
2011,NUTS,2010,RO41,2,0.1424
2012,NUTS,2010,RO41,2,0.1316
2013,NUTS,2010,RO41,2,0.1397
2014,NUTS,2010,RO41,2,0.1018
2015,NUTS,2010,RO41,2,0.1258
2016,NUTS,2010,RO41,2,0.1242
2017,NUTS,2010,RO41,2,0.1187
2018,NUTS,2010,RO41,2,0.0564
2019,NUTS,2010,RO41,2,0.0554
2002,NUTS,2010,RO42,2,0.1188
2003,NUTS,2010,RO42,2,0.1873
2004,NUTS,2010,RO42,2,0.1971
2005,NUTS,2010,RO42,2,0.1182
2006,NUTS,2010,RO42,2,0.107
2007,NUTS,2010,RO42,2,0.1291
2008,NUTS,2010,RO42,2,0.1083
2009,NUTS,2010,RO42,2,0.1513
2010,NUTS,2010,RO42,2,0.2205
2011,NUTS,2010,RO42,2,0.1913
2012,NUTS,2010,RO42,2,0.1782
2013,NUTS,2010,RO42,2,0.2137
2014,NUTS,2010,RO42,2,0.2111
2015,NUTS,2010,RO42,2,0.1907
2016,NUTS,2010,RO42,2,0.18
2017,NUTS,2010,RO42,2,0.1603
2018,NUTS,2010,RO42,2,0.232
2019,NUTS,2010,RO42,2,0.2315
2010,NUTS,2010,RS,0,0.4676
2011,NUTS,2010,RS,0,0.5239
2012,NUTS,2010,RS,0,0.5335
2013,NUTS,2010,RS,0,0.5437
2014,NUTS,2010,RS,0,0.5473
2015,NUTS,2010,RS,0,0.6094
2016,NUTS,2010,RS,0,0.598
2017,NUTS,2010,RS,0,0.5647
2018,NUTS,2010,RS,0,0.5558
2019,NUTS,2010,RS,0,0.5462
2020,NUTS,2010,RS,0,0.5611
2018,NUTS,2010,RS1,1,0.7978
2019,NUTS,2010,RS1,1,0.7883
2020,NUTS,2010,RS1,1,0.8132
2018,NUTS,2010,RS11,2,1.1677
2019,NUTS,2010,RS11,2,1.1694
2020,NUTS,2010,RS11,2,1.2175
2018,NUTS,2010,RS12,2,0.4446
2019,NUTS,2010,RS12,2,0.4208
2020,NUTS,2010,RS12,2,0.4229
2018,NUTS,2010,RS2,1,0.2042
2019,NUTS,2010,RS2,1,0.1899
2020,NUTS,2010,RS2,1,0.1917
2018,NUTS,2010,RS21,2,0.1354
2019,NUTS,2010,RS21,2,0.1148
2020,NUTS,2010,RS21,2,0.1265
2018,NUTS,2010,RS22,2,0.3025
2019,NUTS,2010,RS22,2,0.2951
2020,NUTS,2010,RS22,2,0.2855
1994,NUTS,2010,RU,0,0.9587
1995,NUTS,2010,RU,0,0.9529
1996,NUTS,2010,RU,0,0.8922
1997,NUTS,2010,RU,0,0.8844
1998,NUTS,2010,RU,0,0.8424
1999,NUTS,2010,RU,0,0.7896
2000,NUTS,2010,RU,0,0.7783
2001,NUTS,2010,RU,0,0.7767
2002,NUTS,2010,RU,0,0.738
2003,NUTS,2010,RU,0,0.7348
2004,NUTS,2010,RU,0,0.7095
2005,NUTS,2010,RU,0,0.6798
2006,NUTS,2010,RU,0,0.6713
2007,NUTS,2010,RU,0,0.6628
2008,NUTS,2010,RU,0,0.6355
2009,NUTS,2010,RU,0,0.6372
2010,NUTS,2010,RU,0,0.6321
2011,NUTS,2010,RU,0,0.6317
2012,NUTS,2010,RU,0,0.6196
1997,NUTS,2010,SE,0,0.9574
1999,NUTS,2010,SE,0,1.0015
2001,NUTS,2010,SE,0,1.0825
2003,NUTS,2010,SE,0,1.1359
2004,NUTS,2010,SE,0,1.156
2005,NUTS,2010,SE,0,1.2902
2006,NUTS,2010,SE,0,1.2805
2007,NUTS,2010,SE,0,1.0288
2008,NUTS,2010,SE,0,1.1175
2009,NUTS,2010,SE,0,1.0895
2010,NUTS,2010,SE,0,1.1326
2011,NUTS,2010,SE,0,1.0947
2012,NUTS,2010,SE,0,1.1049
2013,NUTS,2010,SE,0,1.425
2014,NUTS,2010,SE,0,1.4653
2015,NUTS,2010,SE,0,1.4479
2016,NUTS,2010,SE,0,1.5021
2017,NUTS,2010,SE,0,1.5296
2018,NUTS,2010,SE,0,1.5473
2019,NUTS,2010,SE,0,1.6096
2020,NUTS,2010,SE,0,1.6668
2005,NUTS,2010,SE1,1,1.654
2007,NUTS,2010,SE1,1,1.2998
2009,NUTS,2010,SE1,1,1.3652
2011,NUTS,2010,SE1,1,1.3352
2013,NUTS,2010,SE1,1,1.6998
2015,NUTS,2010,SE1,1,1.7926
2017,NUTS,2010,SE1,1,1.7673
2019,NUTS,2010,SE1,1,1.7844
2005,NUTS,2010,SE11,2,1.8978
2007,NUTS,2010,SE11,2,1.5542
2009,NUTS,2010,SE11,2,1.4549
2011,NUTS,2010,SE11,2,1.3685
2013,NUTS,2010,SE11,2,1.7875
2015,NUTS,2010,SE11,2,1.8941
2017,NUTS,2010,SE11,2,2.0255
2019,NUTS,2010,SE11,2,1.9282
2005,NUTS,2010,SE12,2,1.3219
2007,NUTS,2010,SE12,2,0.9492
2009,NUTS,2010,SE12,2,1.2362
2011,NUTS,2010,SE12,2,1.2862
2013,NUTS,2010,SE12,2,1.5672
2015,NUTS,2010,SE12,2,1.6389
2017,NUTS,2010,SE12,2,1.372
2019,NUTS,2010,SE12,2,1.5637
2005,NUTS,2010,SE2,1,1.1813
2007,NUTS,2010,SE2,1,0.9626
2009,NUTS,2010,SE2,1,0.9574
2011,NUTS,2010,SE2,1,0.9759
2013,NUTS,2010,SE2,1,1.2316
2015,NUTS,2010,SE2,1,1.1987
2017,NUTS,2010,SE2,1,1.4365
2005,NUTS,2010,SE21,2,0.4095
2007,NUTS,2010,SE21,2,0.5854
2009,NUTS,2010,SE21,2,0.4819
2011,NUTS,2010,SE21,2,0.4234
2013,NUTS,2010,SE21,2,0.589
2015,NUTS,2010,SE21,2,0.4979
2005,NUTS,2010,SE22,2,1.4163
2007,NUTS,2010,SE22,2,1.0799
2009,NUTS,2010,SE22,2,0.9349
2011,NUTS,2010,SE22,2,0.8309
2013,NUTS,2010,SE22,2,1.3584
2015,NUTS,2010,SE22,2,1.3107
2017,NUTS,2010,SE22,2,1.2708
2019,NUTS,2010,SE22,2,1.6402
2005,NUTS,2010,SE23,2,1.3598
2007,NUTS,2010,SE23,2,1.0471
2009,NUTS,2010,SE23,2,1.1817
2011,NUTS,2010,SE23,2,1.3116
2013,NUTS,2010,SE23,2,1.4087
2015,NUTS,2010,SE23,2,1.4128
2017,NUTS,2010,SE23,2,1.9229
2019,NUTS,2010,SE23,2,1.9593
2005,NUTS,2010,SE3,1,0.6276
2007,NUTS,2010,SE3,1,0.4954
2009,NUTS,2010,SE3,1,0.5544
2011,NUTS,2010,SE3,1,0.5757
2013,NUTS,2010,SE3,1,0.6418
2015,NUTS,2010,SE3,1,0.6541
2017,NUTS,2010,SE3,1,0.6109
2005,NUTS,2010,SE31,2,0.5285
2007,NUTS,2010,SE31,2,0.3973
2009,NUTS,2010,SE31,2,0.3728
2011,NUTS,2010,SE31,2,0.3865
2013,NUTS,2010,SE31,2,0.5159
2015,NUTS,2010,SE31,2,0.569
2017,NUTS,2010,SE31,2,0.4871
2019,NUTS,2010,SE31,2,0.4224
2005,NUTS,2010,SE32,2,0.3366
2007,NUTS,2010,SE32,2,0.1845
2009,NUTS,2010,SE32,2,0.3027
2011,NUTS,2010,SE32,2,0.3114
2013,NUTS,2010,SE32,2,0.3188
2015,NUTS,2010,SE32,2,0.2809
2005,NUTS,2010,SE33,2,1.0004
2007,NUTS,2010,SE33,2,0.8768
2009,NUTS,2010,SE33,2,1.0234
2011,NUTS,2010,SE33,2,1.0655
2013,NUTS,2010,SE33,2,1.0735
2015,NUTS,2010,SE33,2,1.0506
2017,NUTS,2010,SE33,2,0.9614
2019,NUTS,2010,SE33,2,1.1385
1997,NUTS,2010,SI,0,0.4628
1998,NUTS,2010,SI,0,0.492
1999,NUTS,2010,SI,0,0.5142
2000,NUTS,2010,SI,0,0.4944
2001,NUTS,2010,SI,0,0.5037
2002,NUTS,2010,SI,0,0.5222
2003,NUTS,2010,SI,0,0.4295
2004,NUTS,2010,SI,0,0.4395
2005,NUTS,2010,SI,0,0.5679
2006,NUTS,2010,SI,0,0.6251
2007,NUTS,2010,SI,0,0.6531
2008,NUTS,2010,SI,0,0.7212
2009,NUTS,2010,SI,0,0.7854
2010,NUTS,2010,SI,0,0.8265
2011,NUTS,2010,SI,0,0.9674
2012,NUTS,2010,SI,0,0.9882
2013,NUTS,2010,SI,0,0.9883
2014,NUTS,2010,SI,0,0.9677
2015,NUTS,2010,SI,0,0.8837
2016,NUTS,2010,SI,0,0.9061
2017,NUTS,2010,SI,0,0.9937
2018,NUTS,2010,SI,0,1.0553
2019,NUTS,2010,SI,0,1.0922
2020,NUTS,2010,SI,0,1.0748
1999,NUTS,2010,SI0,1,0.4981
2000,NUTS,2010,SI0,1,0.4852
2001,NUTS,2010,SI0,1,0.4921
2002,NUTS,2010,SI0,1,0.5033
2003,NUTS,2010,SI0,1,0.4211
2004,NUTS,2010,SI0,1,0.4261
2005,NUTS,2010,SI0,1,0.5534
2006,NUTS,2010,SI0,1,0.6093
2007,NUTS,2010,SI0,1,0.6344
2008,NUTS,2010,SI0,1,0.706
2009,NUTS,2010,SI0,1,0.7593
2010,NUTS,2010,SI0,1,0.7974
2011,NUTS,2010,SI0,1,0.9373
2012,NUTS,2010,SI0,1,0.9617
2013,NUTS,2010,SI0,1,0.9611
2014,NUTS,2010,SI0,1,0.9353
2015,NUTS,2010,SI0,1,0.8611
2016,NUTS,2010,SI0,1,0.8873
2017,NUTS,2010,SI0,1,0.9698
2018,NUTS,2010,SI0,1,1.0267
2019,NUTS,2010,SI0,1,1.0693
2013,NUTS,2010,SI03,2,0.4741
2014,NUTS,2010,SI03,2,0.4485
2015,NUTS,2010,SI03,2,0.3952
2016,NUTS,2010,SI03,2,0.3929
2017,NUTS,2010,SI03,2,0.4461
2018,NUTS,2010,SI03,2,0.4957
2019,NUTS,2010,SI03,2,0.5281
2013,NUTS,2010,SI04,2,1.4942
2014,NUTS,2010,SI04,2,1.4744
2015,NUTS,2010,SI04,2,1.3688
2016,NUTS,2010,SI04,2,1.4253
2017,NUTS,2010,SI04,2,1.5509
2018,NUTS,2010,SI04,2,1.6055
2019,NUTS,2010,SI04,2,1.6533
1997,NUTS,2010,SK,0,0.4544
1998,NUTS,2010,SK,0,0.463
1999,NUTS,2010,SK,0,0.4331
2000,NUTS,2010,SK,0,0.475
2001,NUTS,2010,SK,0,0.4532
2002,NUTS,2010,SK,0,0.4335
2003,NUTS,2010,SK,0,0.4469
2004,NUTS,2010,SK,0,0.4962
2005,NUTS,2010,SK,0,0.4948
2006,NUTS,2010,SK,0,0.5131
2007,NUTS,2010,SK,0,0.5257
2008,NUTS,2010,SK,0,0.5195
2009,NUTS,2010,SK,0,0.5487
2010,NUTS,2010,SK,0,0.6401
2011,NUTS,2010,SK,0,0.6472
2012,NUTS,2010,SK,0,0.6411
2013,NUTS,2010,SK,0,0.618
2014,NUTS,2010,SK,0,0.6102
2015,NUTS,2010,SK,0,0.5825
2016,NUTS,2010,SK,0,0.5566
2017,NUTS,2010,SK,0,0.5915
2018,NUTS,2010,SK,0,0.6269
2019,NUTS,2010,SK,0,0.6485
2020,NUTS,2010,SK,0,0.6738
2000,NUTS,2010,SK01,2,1.6582
2001,NUTS,2010,SK01,2,1.5571
2002,NUTS,2010,SK01,2,1.662
2003,NUTS,2010,SK01,2,1.6596
2004,NUTS,2010,SK01,2,1.955
2005,NUTS,2010,SK01,2,1.8075
2006,NUTS,2010,SK01,2,1.9753
2007,NUTS,2010,SK01,2,1.9477
2008,NUTS,2010,SK01,2,1.9131
2009,NUTS,2010,SK01,2,2.0338
2010,NUTS,2010,SK01,2,2.5618
2011,NUTS,2010,SK01,2,2.6855
2012,NUTS,2010,SK01,2,2.5879
2013,NUTS,2010,SK01,2,2.4358
2014,NUTS,2010,SK01,2,2.2544
2015,NUTS,2010,SK01,2,2.1618
2016,NUTS,2010,SK01,2,2.1357
2017,NUTS,2010,SK01,2,2.2003
2018,NUTS,2010,SK01,2,2.3373
2019,NUTS,2010,SK01,2,2.3588
2020,NUTS,2010,SK01,2,2.5381
2000,NUTS,2010,SK02,2,0.2126
2001,NUTS,2010,SK02,2,0.2124
2002,NUTS,2010,SK02,2,0.181
2003,NUTS,2010,SK02,2,0.1949
2004,NUTS,2010,SK02,2,0.2056
2005,NUTS,2010,SK02,2,0.224
2006,NUTS,2010,SK02,2,0.228
2007,NUTS,2010,SK02,2,0.2529
2008,NUTS,2010,SK02,2,0.2512
2009,NUTS,2010,SK02,2,0.2844
2010,NUTS,2010,SK02,2,0.3149
2011,NUTS,2010,SK02,2,0.2998
2012,NUTS,2010,SK02,2,0.2968
2013,NUTS,2010,SK02,2,0.3113
2014,NUTS,2010,SK02,2,0.3498
2015,NUTS,2010,SK02,2,0.3357
2016,NUTS,2010,SK02,2,0.2758
2017,NUTS,2010,SK02,2,0.3474
2018,NUTS,2010,SK02,2,0.3504
2019,NUTS,2010,SK02,2,0.3562
2020,NUTS,2010,SK02,2,0.3675
2000,NUTS,2010,SK03,2,0.2744
2001,NUTS,2010,SK03,2,0.2379
2002,NUTS,2010,SK03,2,0.2296
2003,NUTS,2010,SK03,2,0.2464
2004,NUTS,2010,SK03,2,0.2746
2005,NUTS,2010,SK03,2,0.2744
2006,NUTS,2010,SK03,2,0.2654
2007,NUTS,2010,SK03,2,0.2601
2008,NUTS,2010,SK03,2,0.2928
2009,NUTS,2010,SK03,2,0.3236
2010,NUTS,2010,SK03,2,0.3401
2011,NUTS,2010,SK03,2,0.3456
2012,NUTS,2010,SK03,2,0.3423
2013,NUTS,2010,SK03,2,0.3164
2014,NUTS,2010,SK03,2,0.3577
2015,NUTS,2010,SK03,2,0.3422
2016,NUTS,2010,SK03,2,0.3409
2017,NUTS,2010,SK03,2,0.3283
2018,NUTS,2010,SK03,2,0.3534
2019,NUTS,2010,SK03,2,0.3853
2020,NUTS,2010,SK03,2,0.3867
2000,NUTS,2010,SK04,2,0.3465
2001,NUTS,2010,SK04,2,0.3553
2002,NUTS,2010,SK04,2,0.3024
2003,NUTS,2010,SK04,2,0.2992
2004,NUTS,2010,SK04,2,0.333
2005,NUTS,2010,SK04,2,0.3548
2006,NUTS,2010,SK04,2,0.3586
2007,NUTS,2010,SK04,2,0.3917
2008,NUTS,2010,SK04,2,0.3613
2009,NUTS,2010,SK04,2,0.3702
2010,NUTS,2010,SK04,2,0.4003
2011,NUTS,2010,SK04,2,0.4038
2012,NUTS,2010,SK04,2,0.4259
2013,NUTS,2010,SK04,2,0.4314
2014,NUTS,2010,SK04,2,0.4157
2015,NUTS,2010,SK04,2,0.3985
2016,NUTS,2010,SK04,2,0.3764
2017,NUTS,2010,SK04,2,0.3925
2018,NUTS,2010,SK04,2,0.4195
2019,NUTS,2010,SK04,2,0.4346
2020,NUTS,2010,SK04,2,0.428
2006,NUTS,2010,TR,0,0.2146
2007,NUTS,2010,TR,0,0.2456
2008,NUTS,2010,TR,0,0.256
2009,NUTS,2010,TR,0,0.2791
2010,NUTS,2010,TR,0,0.2924
2011,NUTS,2010,TR,0,0.3075
2012,NUTS,2010,TR,0,0.3398
2013,NUTS,2010,TR,0,0.3584
2014,NUTS,2010,TR,0,0.355
2015,NUTS,2010,TR,0,0.3676
2016,NUTS,2010,TR,0,0.3784
2017,NUTS,2010,TR,0,0.4085
2018,NUTS,2010,TR,0,0.4528
2019,NUTS,2010,TR,0,0.4977
2020,NUTS,2010,TR,0,0.5747
1993,NUTS,2010,UK,0,0.5203
1994,NUTS,2010,UK,0,0.5282
1995,NUTS,2010,UK,0,0.5676
1996,NUTS,2010,UK,0,0.5567
1997,NUTS,2010,UK,0,0.5511
1998,NUTS,2010,UK,0,0.5919
1999,NUTS,2010,UK,0,0.6303
2000,NUTS,2010,UK,0,0.6338
