year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrste_ths
2016,NUTS,2010,ITG1,2,419.0
2017,NUTS,2010,ITG1,2,440.8
2018,NUTS,2010,ITG1,2,450.3
2019,NUTS,2010,ITG1,2,448.4
2020,NUTS,2010,ITG1,2,469.4
2011,NUTS,2010,ITG2,2,138.8
2012,NUTS,2010,ITG2,2,148.0
2013,NUTS,2010,ITG2,2,149.1
2014,NUTS,2010,ITG2,2,140.6
2015,NUTS,2010,ITG2,2,157.1
2016,NUTS,2010,ITG2,2,167.6
2017,NUTS,2010,ITG2,2,176.9
2018,NUTS,2010,ITG2,2,170.2
2019,NUTS,2010,ITG2,2,181.0
2020,NUTS,2010,ITG2,2,183.0
2011,NUTS,2010,ITH,1,1075.5
2012,NUTS,2010,ITH,1,1130.4
2013,NUTS,2010,ITH,1,1178.7
2014,NUTS,2010,ITH,1,1227.7
2015,NUTS,2010,ITH,1,1281.0
2016,NUTS,2010,ITH,1,1302.4
2017,NUTS,2010,ITH,1,1380.8
2018,NUTS,2010,ITH,1,1456.4
2019,NUTS,2010,ITH,1,1506.0
2020,NUTS,2010,ITH,1,1538.6
2011,NUTS,2010,ITH1,2,38.0
2012,NUTS,2010,ITH1,2,41.1
2013,NUTS,2010,ITH1,2,44.8
2014,NUTS,2010,ITH1,2,49.2
2015,NUTS,2010,ITH1,2,49.7
2016,NUTS,2010,ITH1,2,50.1
2017,NUTS,2010,ITH1,2,51.0
2018,NUTS,2010,ITH1,2,54.7
2019,NUTS,2010,ITH1,2,53.2
2020,NUTS,2010,ITH1,2,55.1
2011,NUTS,2010,ITH2,2,52.6
2012,NUTS,2010,ITH2,2,54.1
2013,NUTS,2010,ITH2,2,54.3
2014,NUTS,2010,ITH2,2,59.5
2015,NUTS,2010,ITH2,2,60.3
2016,NUTS,2010,ITH2,2,60.6
2017,NUTS,2010,ITH2,2,67.3
2018,NUTS,2010,ITH2,2,69.7
2019,NUTS,2010,ITH2,2,70.8
2020,NUTS,2010,ITH2,2,73.3
2011,NUTS,2010,ITH3,2,423.5
2012,NUTS,2010,ITH3,2,425.4
2013,NUTS,2010,ITH3,2,462.4
2014,NUTS,2010,ITH3,2,475.0
2015,NUTS,2010,ITH3,2,488.5
2016,NUTS,2010,ITH3,2,492.2
2017,NUTS,2010,ITH3,2,534.2
2018,NUTS,2010,ITH3,2,565.4
2019,NUTS,2010,ITH3,2,590.7
2020,NUTS,2010,ITH3,2,604.7
2011,NUTS,2010,ITH4,2,101.6
2012,NUTS,2010,ITH4,2,125.5
2013,NUTS,2010,ITH4,2,128.3
2014,NUTS,2010,ITH4,2,127.4
2015,NUTS,2010,ITH4,2,130.9
2016,NUTS,2010,ITH4,2,130.2
2017,NUTS,2010,ITH4,2,148.7
2018,NUTS,2010,ITH4,2,156.0
2019,NUTS,2010,ITH4,2,156.0
2020,NUTS,2010,ITH4,2,158.7
2011,NUTS,2010,ITH5,2,459.8
2012,NUTS,2010,ITH5,2,484.3
2013,NUTS,2010,ITH5,2,488.9
2014,NUTS,2010,ITH5,2,516.6
2015,NUTS,2010,ITH5,2,551.6
2016,NUTS,2010,ITH5,2,569.4
2017,NUTS,2010,ITH5,2,579.5
2018,NUTS,2010,ITH5,2,610.6
2019,NUTS,2010,ITH5,2,635.3
2020,NUTS,2010,ITH5,2,646.8
2011,NUTS,2010,ITI,1,1287.6
2012,NUTS,2010,ITI,1,1379.1
2013,NUTS,2010,ITI,1,1440.5
2014,NUTS,2010,ITI,1,1545.5
2015,NUTS,2010,ITI,1,1583.6
2016,NUTS,2010,ITI,1,1614.2
2017,NUTS,2010,ITI,1,1722.7
2018,NUTS,2010,ITI,1,1764.9
2019,NUTS,2010,ITI,1,1783.3
2020,NUTS,2010,ITI,1,1811.0
2011,NUTS,2010,ITI1,2,364.2
2012,NUTS,2010,ITI1,2,389.0
2013,NUTS,2010,ITI1,2,392.8
2014,NUTS,2010,ITI1,2,398.9
2015,NUTS,2010,ITI1,2,437.9
2016,NUTS,2010,ITI1,2,462.9
2017,NUTS,2010,ITI1,2,483.2
2018,NUTS,2010,ITI1,2,496.3
2019,NUTS,2010,ITI1,2,482.3
2020,NUTS,2010,ITI1,2,483.6
2011,NUTS,2010,ITI2,2,91.9
2012,NUTS,2010,ITI2,2,102.6
2013,NUTS,2010,ITI2,2,108.9
2014,NUTS,2010,ITI2,2,108.4
2015,NUTS,2010,ITI2,2,105.4
2016,NUTS,2010,ITI2,2,108.8
2017,NUTS,2010,ITI2,2,112.6
2018,NUTS,2010,ITI2,2,112.9
2019,NUTS,2010,ITI2,2,120.6
2020,NUTS,2010,ITI2,2,124.7
2011,NUTS,2010,ITI3,2,149.6
2012,NUTS,2010,ITI3,2,162.8
2013,NUTS,2010,ITI3,2,172.3
2014,NUTS,2010,ITI3,2,174.3
2015,NUTS,2010,ITI3,2,174.7
2016,NUTS,2010,ITI3,2,184.2
2017,NUTS,2010,ITI3,2,198.0
2018,NUTS,2010,ITI3,2,192.8
2019,NUTS,2010,ITI3,2,204.5
2020,NUTS,2010,ITI3,2,204.6
2011,NUTS,2010,ITI4,2,681.8
2012,NUTS,2010,ITI4,2,724.6
2013,NUTS,2010,ITI4,2,766.6
2014,NUTS,2010,ITI4,2,864.0
2015,NUTS,2010,ITI4,2,865.6
2016,NUTS,2010,ITI4,2,858.2
2017,NUTS,2010,ITI4,2,928.9
2018,NUTS,2010,ITI4,2,963.0
2019,NUTS,2010,ITI4,2,975.8
2020,NUTS,2010,ITI4,2,998.1
2011,NUTS,2010,LT,0,617.0
2012,NUTS,2010,LT,0,623.5
2013,NUTS,2010,LT,0,643.3
2014,NUTS,2010,LT,0,671.0
2015,NUTS,2010,LT,0,700.0
2016,NUTS,2010,LT,0,705.3
2017,NUTS,2010,LT,0,708.6
2018,NUTS,2010,LT,0,724.9
2019,NUTS,2010,LT,0,754.5
2020,NUTS,2010,LT,0,774.8
2011,NUTS,2010,LT0,1,617.0
2012,NUTS,2010,LT0,1,623.5
2013,NUTS,2010,LT0,1,643.3
2014,NUTS,2010,LT0,1,671.0
2015,NUTS,2010,LT0,1,700.0
2016,NUTS,2010,LT0,1,705.3
2017,NUTS,2010,LT0,1,708.6
2018,NUTS,2010,LT0,1,724.9
2019,NUTS,2010,LT0,1,754.5
2020,NUTS,2010,LT0,1,774.8
2011,NUTS,2010,LT00,2,617.0
2012,NUTS,2010,LT00,2,623.5
2013,NUTS,2010,LT01,2,238.0
2014,NUTS,2010,LT01,2,242.6
2015,NUTS,2010,LT01,2,257.3
2016,NUTS,2010,LT01,2,265.8
2017,NUTS,2010,LT01,2,273.5
2018,NUTS,2010,LT01,2,284.1
2019,NUTS,2010,LT01,2,287.6
2020,NUTS,2010,LT01,2,307.0
2013,NUTS,2010,LT02,2,405.3
2014,NUTS,2010,LT02,2,428.3
2015,NUTS,2010,LT02,2,442.7
2016,NUTS,2010,LT02,2,439.6
2017,NUTS,2010,LT02,2,435.0
2018,NUTS,2010,LT02,2,440.8
2019,NUTS,2010,LT02,2,466.9
2020,NUTS,2010,LT02,2,467.8
2011,NUTS,2010,LU,0,116.6
2012,NUTS,2010,LU,0,126.5
2013,NUTS,2010,LU,0,134.8
2014,NUTS,2010,LU,0,153.4
2015,NUTS,2010,LU,0,139.2
2016,NUTS,2010,LU,0,137.5
2017,NUTS,2010,LU,0,122.0
2018,NUTS,2010,LU,0,161.7
2019,NUTS,2010,LU,0,178.4
2020,NUTS,2010,LU,0,186.0
2011,NUTS,2010,LU0,1,116.6
2012,NUTS,2010,LU0,1,126.5
2013,NUTS,2010,LU0,1,134.8
2014,NUTS,2010,LU0,1,153.4
2015,NUTS,2010,LU0,1,139.2
2016,NUTS,2010,LU0,1,137.5
2017,NUTS,2010,LU0,1,122.0
2018,NUTS,2010,LU0,1,161.7
2019,NUTS,2010,LU0,1,178.4
2020,NUTS,2010,LU0,1,186.0
2011,NUTS,2010,LU00,2,116.6
2012,NUTS,2010,LU00,2,126.5
2013,NUTS,2010,LU00,2,134.8
2014,NUTS,2010,LU00,2,153.4
2015,NUTS,2010,LU00,2,139.2
2016,NUTS,2010,LU00,2,137.5
2017,NUTS,2010,LU00,2,122.0
2018,NUTS,2010,LU00,2,161.7
2019,NUTS,2010,LU00,2,178.4
2020,NUTS,2010,LU00,2,186.0
2011,NUTS,2010,LV,0,360.2
2012,NUTS,2010,LV,0,374.6
2013,NUTS,2010,LV,0,399.6
2014,NUTS,2010,LV,0,387.4
2015,NUTS,2010,LV,0,398.0
2016,NUTS,2010,LV,0,411.0
2017,NUTS,2010,LV,0,411.9
2018,NUTS,2010,LV,0,411.6
2019,NUTS,2010,LV,0,427.2
2020,NUTS,2010,LV,0,450.9
2011,NUTS,2010,LV0,1,360.2
2012,NUTS,2010,LV0,1,374.6
2013,NUTS,2010,LV0,1,399.6
2014,NUTS,2010,LV0,1,387.4
2015,NUTS,2010,LV0,1,398.0
2016,NUTS,2010,LV0,1,411.0
2017,NUTS,2010,LV0,1,411.9
2018,NUTS,2010,LV0,1,411.6
2019,NUTS,2010,LV0,1,427.2
2020,NUTS,2010,LV0,1,450.9
2011,NUTS,2010,LV00,2,360.2
2012,NUTS,2010,LV00,2,374.6
2013,NUTS,2010,LV00,2,399.6
2014,NUTS,2010,LV00,2,387.4
2015,NUTS,2010,LV00,2,398.0
2016,NUTS,2010,LV00,2,411.0
2017,NUTS,2010,LV00,2,411.9
2018,NUTS,2010,LV00,2,411.6
2019,NUTS,2010,LV00,2,427.2
2020,NUTS,2010,LV00,2,450.9
2011,NUTS,2010,ME,0,75.5
2012,NUTS,2010,ME,0,80.9
2013,NUTS,2010,ME,0,85.5
2014,NUTS,2010,ME,0,92.4
2015,NUTS,2010,ME,0,92.1
2016,NUTS,2010,ME,0,98.6
2017,NUTS,2010,ME,0,95.4
2018,NUTS,2010,ME,0,93.8
2019,NUTS,2010,ME,0,100.5
2020,NUTS,2010,ME,0,100.2
2011,NUTS,2010,ME0,1,75.5
2012,NUTS,2010,ME0,1,80.9
2013,NUTS,2010,ME0,1,85.5
2014,NUTS,2010,ME0,1,92.4
2015,NUTS,2010,ME0,1,92.1
2016,NUTS,2010,ME0,1,98.6
2017,NUTS,2010,ME0,1,95.4
2018,NUTS,2010,ME0,1,93.8
2019,NUTS,2010,ME0,1,100.5
2020,NUTS,2010,ME0,1,100.2
2011,NUTS,2010,ME00,2,75.5
2012,NUTS,2010,ME00,2,80.9
2013,NUTS,2010,ME00,2,85.5
2014,NUTS,2010,ME00,2,92.4
2015,NUTS,2010,ME00,2,92.1
2016,NUTS,2010,ME00,2,98.6
2017,NUTS,2010,ME00,2,95.4
2018,NUTS,2010,ME00,2,93.8
2019,NUTS,2010,ME00,2,100.5
2020,NUTS,2010,ME00,2,100.2
2011,NUTS,2010,MK,0,235.8
2012,NUTS,2010,MK,0,249.7
2013,NUTS,2010,MK,0,240.8
2014,NUTS,2010,MK,0,244.7
2015,NUTS,2010,MK,0,262.3
2016,NUTS,2010,MK,0,284.4
2017,NUTS,2010,MK,0,286.6
2018,NUTS,2010,MK,0,281.5
2019,NUTS,2010,MK,0,291.0
2020,NUTS,2010,MK,0,317.2
2011,NUTS,2010,MK0,1,235.8
2012,NUTS,2010,MK0,1,249.7
2013,NUTS,2010,MK0,1,240.8
2014,NUTS,2010,MK0,1,244.7
2015,NUTS,2010,MK0,1,262.3
2016,NUTS,2010,MK0,1,284.4
2017,NUTS,2010,MK0,1,286.6
2018,NUTS,2010,MK0,1,281.5
2019,NUTS,2010,MK0,1,291.0
2020,NUTS,2010,MK0,1,317.2
2011,NUTS,2010,MK00,2,235.8
2012,NUTS,2010,MK00,2,249.7
2013,NUTS,2010,MK00,2,240.8
2014,NUTS,2010,MK00,2,244.7
2015,NUTS,2010,MK00,2,262.3
2016,NUTS,2010,MK00,2,284.4
2017,NUTS,2010,MK00,2,286.6
2018,NUTS,2010,MK00,2,281.5
2019,NUTS,2010,MK00,2,291.0
2020,NUTS,2010,MK00,2,317.2
2011,NUTS,2010,MT,0,45.7
2012,NUTS,2010,MT,0,50.6
2013,NUTS,2010,MT,0,55.5
2014,NUTS,2010,MT,0,60.8
2015,NUTS,2010,MT,0,63.5
2016,NUTS,2010,MT,0,67.2
2017,NUTS,2010,MT,0,74.4
2018,NUTS,2010,MT,0,85.1
2019,NUTS,2010,MT,0,97.0
2020,NUTS,2010,MT,0,102.9
2011,NUTS,2010,MT0,1,45.7
2012,NUTS,2010,MT0,1,50.6
2013,NUTS,2010,MT0,1,55.5
2014,NUTS,2010,MT0,1,60.8
2015,NUTS,2010,MT0,1,63.5
2016,NUTS,2010,MT0,1,67.2
2017,NUTS,2010,MT0,1,74.4
2018,NUTS,2010,MT0,1,85.1
2019,NUTS,2010,MT0,1,97.0
2020,NUTS,2010,MT0,1,102.9
2011,NUTS,2010,MT00,2,45.7
2012,NUTS,2010,MT00,2,50.6
2013,NUTS,2010,MT00,2,55.5
2014,NUTS,2010,MT00,2,60.8
2015,NUTS,2010,MT00,2,63.5
2016,NUTS,2010,MT00,2,67.2
2017,NUTS,2010,MT00,2,74.4
2018,NUTS,2010,MT00,2,85.1
2019,NUTS,2010,MT00,2,97.0
2020,NUTS,2010,MT00,2,102.9
2011,NUTS,2010,NL,0,3315.5
2012,NUTS,2010,NL,0,3416.4
2013,NUTS,2010,NL,0,3478.3
2014,NUTS,2010,NL,0,3563.6
2015,NUTS,2010,NL,0,3668.5
2016,NUTS,2010,NL,0,3739.3
2017,NUTS,2010,NL,0,3875.7
2018,NUTS,2010,NL,0,3991.9
2019,NUTS,2010,NL,0,4230.9
2020,NUTS,2010,NL,0,4482.9
2011,NUTS,2010,NL1,1,298.3
2012,NUTS,2010,NL1,1,305.8
2013,NUTS,2010,NL1,1,308.8
2014,NUTS,2010,NL1,1,302.9
2015,NUTS,2010,NL1,1,311.5
2016,NUTS,2010,NL1,1,327.6
2017,NUTS,2010,NL1,1,327.5
2018,NUTS,2010,NL1,1,343.4
2019,NUTS,2010,NL1,1,367.0
2020,NUTS,2010,NL1,1,380.9
2011,NUTS,2010,NL11,2,117.9
2012,NUTS,2010,NL11,2,121.3
2013,NUTS,2010,NL11,2,118.5
2014,NUTS,2010,NL11,2,114.4
2015,NUTS,2010,NL11,2,124.0
2016,NUTS,2010,NL11,2,135.3
2017,NUTS,2010,NL11,2,129.3
2018,NUTS,2010,NL11,2,132.5
2019,NUTS,2010,NL11,2,140.0
2020,NUTS,2010,NL11,2,147.4
2011,NUTS,2010,NL12,2,106.3
2012,NUTS,2010,NL12,2,109.1
2013,NUTS,2010,NL12,2,107.3
2014,NUTS,2010,NL12,2,100.5
2015,NUTS,2010,NL12,2,100.0
2016,NUTS,2010,NL12,2,104.5
2017,NUTS,2010,NL12,2,112.7
2018,NUTS,2010,NL12,2,122.6
2019,NUTS,2010,NL12,2,127.5
2020,NUTS,2010,NL12,2,130.8
2011,NUTS,2010,NL13,2,74.1
2012,NUTS,2010,NL13,2,75.4
2013,NUTS,2010,NL13,2,83.0
2014,NUTS,2010,NL13,2,88.0
2015,NUTS,2010,NL13,2,87.4
2016,NUTS,2010,NL13,2,87.8
2017,NUTS,2010,NL13,2,85.5
2018,NUTS,2010,NL13,2,88.3
2019,NUTS,2010,NL13,2,99.4
2020,NUTS,2010,NL13,2,102.8
2011,NUTS,2010,NL2,1,642.3
2012,NUTS,2010,NL2,1,663.6
2013,NUTS,2010,NL2,1,678.4
2014,NUTS,2010,NL2,1,707.7
2015,NUTS,2010,NL2,1,709.4
2016,NUTS,2010,NL2,1,705.9
2017,NUTS,2010,NL2,1,746.5
2018,NUTS,2010,NL2,1,747.1
2019,NUTS,2010,NL2,1,786.7
2020,NUTS,2010,NL2,1,841.0
2011,NUTS,2010,NL21,2,197.6
2012,NUTS,2010,NL21,2,208.0
2013,NUTS,2010,NL21,2,207.3
2014,NUTS,2010,NL21,2,217.5
2015,NUTS,2010,NL21,2,214.4
2016,NUTS,2010,NL21,2,217.1
2017,NUTS,2010,NL21,2,231.6
2018,NUTS,2010,NL21,2,228.0
2019,NUTS,2010,NL21,2,235.6
2020,NUTS,2010,NL21,2,263.0
2011,NUTS,2010,NL22,2,375.5
2012,NUTS,2010,NL22,2,387.9
2013,NUTS,2010,NL22,2,401.9
2014,NUTS,2010,NL22,2,420.8
2015,NUTS,2010,NL22,2,424.7
2016,NUTS,2010,NL22,2,416.2
2017,NUTS,2010,NL22,2,435.3
2018,NUTS,2010,NL22,2,442.8
2019,NUTS,2010,NL22,2,470.2
2020,NUTS,2010,NL22,2,486.7
2011,NUTS,2010,NL23,2,69.1
2012,NUTS,2010,NL23,2,67.7
2013,NUTS,2010,NL23,2,69.3
2014,NUTS,2010,NL23,2,69.4
2015,NUTS,2010,NL23,2,70.2
2016,NUTS,2010,NL23,2,72.6
2017,NUTS,2010,NL23,2,79.7
2018,NUTS,2010,NL23,2,76.3
2019,NUTS,2010,NL23,2,80.9
2020,NUTS,2010,NL23,2,91.3
2011,NUTS,2010,NL3,1,1738.2
2012,NUTS,2010,NL3,1,1779.1
2013,NUTS,2010,NL3,1,1810.5
2014,NUTS,2010,NL3,1,1856.2
2015,NUTS,2010,NL3,1,1929.8
2016,NUTS,2010,NL3,1,1972.1
2017,NUTS,2010,NL3,1,2059.3
2018,NUTS,2010,NL3,1,2116.8
2019,NUTS,2010,NL3,1,2257.2
2020,NUTS,2010,NL3,1,2396.2
2011,NUTS,2010,NL31,2,324.5
2012,NUTS,2010,NL31,2,331.8
2013,NUTS,2010,NL31,2,337.7
2014,NUTS,2010,NL31,2,346.2
2015,NUTS,2010,NL31,2,358.9
2016,NUTS,2010,NL31,2,362.2
2017,NUTS,2010,NL31,2,381.4
2018,NUTS,2010,NL31,2,404.4
2019,NUTS,2010,NL31,2,418.8
2020,NUTS,2010,NL31,2,442.8
2011,NUTS,2010,NL32,2,654.5
2012,NUTS,2010,NL32,2,655.9
2013,NUTS,2010,NL32,2,661.7
2014,NUTS,2010,NL32,2,700.2
2015,NUTS,2010,NL32,2,716.1
2016,NUTS,2010,NL32,2,743.0
2017,NUTS,2010,NL32,2,776.8
2018,NUTS,2010,NL32,2,793.5
2019,NUTS,2010,NL32,2,852.5
2020,NUTS,2010,NL32,2,885.2
2011,NUTS,2010,NL33,2,700.2
2012,NUTS,2010,NL33,2,737.3
2013,NUTS,2010,NL33,2,754.7
2014,NUTS,2010,NL33,2,750.7
2015,NUTS,2010,NL33,2,796.4
2016,NUTS,2010,NL33,2,804.4
2017,NUTS,2010,NL33,2,836.7
2018,NUTS,2010,NL33,2,854.3
2019,NUTS,2010,NL33,2,918.3
2020,NUTS,2010,NL33,2,995.8
2011,NUTS,2010,NL34,2,58.9
2012,NUTS,2010,NL34,2,54.0
2013,NUTS,2010,NL34,2,56.5
2014,NUTS,2010,NL34,2,59.1
2015,NUTS,2010,NL34,2,58.4
2016,NUTS,2010,NL34,2,62.6
2017,NUTS,2010,NL34,2,64.5
2018,NUTS,2010,NL34,2,64.6
2019,NUTS,2010,NL34,2,67.6
2020,NUTS,2010,NL34,2,72.3
2011,NUTS,2010,NL4,1,636.6
2012,NUTS,2010,NL4,1,668.0
2013,NUTS,2010,NL4,1,680.5
2014,NUTS,2010,NL4,1,696.8
2015,NUTS,2010,NL4,1,717.8
2016,NUTS,2010,NL4,1,733.6
2017,NUTS,2010,NL4,1,742.3
2018,NUTS,2010,NL4,1,784.8
2019,NUTS,2010,NL4,1,820.0
2020,NUTS,2010,NL4,1,864.8
2011,NUTS,2010,NL41,2,454.8
2012,NUTS,2010,NL41,2,481.2
2013,NUTS,2010,NL41,2,489.6
2014,NUTS,2010,NL41,2,505.1
2015,NUTS,2010,NL41,2,507.8
2016,NUTS,2010,NL41,2,520.4
2017,NUTS,2010,NL41,2,524.3
2018,NUTS,2010,NL41,2,563.9
2019,NUTS,2010,NL41,2,593.3
2020,NUTS,2010,NL41,2,629.9
2011,NUTS,2010,NL42,2,181.8
2012,NUTS,2010,NL42,2,186.7
2013,NUTS,2010,NL42,2,190.9
2014,NUTS,2010,NL42,2,191.8
2015,NUTS,2010,NL42,2,210.0
2016,NUTS,2010,NL42,2,213.3
2017,NUTS,2010,NL42,2,218.0
2018,NUTS,2010,NL42,2,220.8
2019,NUTS,2010,NL42,2,226.7
2020,NUTS,2010,NL42,2,234.9
2011,NUTS,2010,NO,0,1113.8
2012,NUTS,2010,NO,0,1166.5
2013,NUTS,2010,NO,0,1216.6
2014,NUTS,2010,NO,0,1327.6
2015,NUTS,2010,NO,0,1375.3
2016,NUTS,2010,NO,0,1399.6
2017,NUTS,2010,NO,0,1411.6
2018,NUTS,2010,NO,0,1451.6
2019,NUTS,2010,NO,0,1466.6
2020,NUTS,2010,NO,0,1509.8
2011,NUTS,2010,NO0,1,1113.8
2012,NUTS,2010,NO0,1,1166.5
2013,NUTS,2010,NO0,1,1216.6
2014,NUTS,2010,NO0,1,1327.6
2015,NUTS,2010,NO0,1,1375.3
2016,NUTS,2010,NO0,1,1399.6
2017,NUTS,2010,NO0,1,1411.6
2018,NUTS,2010,NO0,1,1451.6
2019,NUTS,2010,NO0,1,1466.6
2020,NUTS,2010,NO0,1,1509.8
2011,NUTS,2010,NO01,2,352.5
2012,NUTS,2010,NO01,2,375.3
2013,NUTS,2010,NO01,2,388.8
2014,NUTS,2010,NO01,2,418.4
2015,NUTS,2010,NO01,2,429.1
2016,NUTS,2010,NO01,2,437.3
2017,NUTS,2010,NO01,2,450.0
2018,NUTS,2010,NO01,2,457.4
2019,NUTS,2010,NO01,2,465.6
2020,NUTS,2010,NO01,2,475.0
2011,NUTS,2010,NO02,2,66.6
2012,NUTS,2010,NO02,2,71.3
2013,NUTS,2010,NO02,2,70.4
2014,NUTS,2010,NO02,2,77.8
2015,NUTS,2010,NO02,2,78.7
2016,NUTS,2010,NO02,2,83.2
2017,NUTS,2010,NO02,2,86.3
2018,NUTS,2010,NO02,2,83.5
2019,NUTS,2010,NO02,2,79.0
2020,NUTS,2010,NO02,2,84.2
2011,NUTS,2010,NO03,2,185.4
2012,NUTS,2010,NO03,2,196.8
2013,NUTS,2010,NO03,2,200.8
2014,NUTS,2010,NO03,2,213.4
2015,NUTS,2010,NO03,2,224.4
2016,NUTS,2010,NO03,2,227.8
2017,NUTS,2010,NO03,2,223.1
2018,NUTS,2010,NO03,2,230.8
2019,NUTS,2010,NO03,2,241.3
2020,NUTS,2010,NO03,2,239.4
2011,NUTS,2010,NO04,2,147.0
2012,NUTS,2010,NO04,2,153.8
2013,NUTS,2010,NO04,2,164.1
2014,NUTS,2010,NO04,2,177.7
2015,NUTS,2010,NO04,2,186.9
2016,NUTS,2010,NO04,2,189.6
2017,NUTS,2010,NO04,2,190.0
2018,NUTS,2010,NO04,2,198.6
2019,NUTS,2010,NO04,2,200.3
2020,NUTS,2010,NO04,2,211.4
2011,NUTS,2010,NO05,2,176.3
2012,NUTS,2010,NO05,2,184.5
2013,NUTS,2010,NO05,2,197.8
2014,NUTS,2010,NO05,2,222.4
2015,NUTS,2010,NO05,2,227.3
2016,NUTS,2010,NO05,2,228.5
2017,NUTS,2010,NO05,2,227.1
2018,NUTS,2010,NO05,2,233.8
2019,NUTS,2010,NO05,2,232.8
2020,NUTS,2010,NO05,2,246.5
2011,NUTS,2010,NO06,2,94.7
2012,NUTS,2010,NO06,2,96.1
2013,NUTS,2010,NO06,2,99.2
2014,NUTS,2010,NO06,2,109.5
2015,NUTS,2010,NO06,2,118.4
2016,NUTS,2010,NO06,2,119.4
2017,NUTS,2010,NO06,2,120.3
2018,NUTS,2010,NO06,2,126.0
2019,NUTS,2010,NO06,2,127.4
2020,NUTS,2010,NO06,2,132.3
2011,NUTS,2010,NO07,2,91.4
2012,NUTS,2010,NO07,2,88.7
2013,NUTS,2010,NO07,2,95.4
2014,NUTS,2010,NO07,2,108.5
2015,NUTS,2010,NO07,2,110.6
2016,NUTS,2010,NO07,2,113.8
2017,NUTS,2010,NO07,2,114.7
2018,NUTS,2010,NO07,2,121.5
2019,NUTS,2010,NO07,2,120.2
2020,NUTS,2010,NO07,2,120.9
2011,NUTS,2010,PL,0,5568.9
2012,NUTS,2010,PL,0,5882.2
2013,NUTS,2010,PL,0,6157.1
2014,NUTS,2010,PL,0,6466.9
2015,NUTS,2010,PL,0,6615.0
2016,NUTS,2010,PL,0,6707.9
2017,NUTS,2010,PL,0,6941.8
2018,NUTS,2010,PL,0,7097.5
2019,NUTS,2010,PL,0,7262.1
2020,NUTS,2010,PL,0,7411.5
2011,NUTS,2010,PL2,1,1166.2
2012,NUTS,2010,PL2,1,1233.2
2013,NUTS,2010,PL2,1,1286.2
2014,NUTS,2010,PL2,1,1284.9
2015,NUTS,2010,PL2,1,1250.4
2016,NUTS,2010,PL2,1,1371.2
2017,NUTS,2010,PL2,1,1457.5
2018,NUTS,2010,PL2,1,1478.9
2019,NUTS,2010,PL2,1,1507.8
2020,NUTS,2010,PL2,1,1499.1
2011,NUTS,2010,PL21,2,467.7
2012,NUTS,2010,PL21,2,513.1
2013,NUTS,2010,PL21,2,533.8
2014,NUTS,2010,PL21,2,548.2
2015,NUTS,2010,PL21,2,539.8
2016,NUTS,2010,PL21,2,609.9
2017,NUTS,2010,PL21,2,674.5
2018,NUTS,2010,PL21,2,667.9
2019,NUTS,2010,PL21,2,674.9
2020,NUTS,2010,PL21,2,673.9
2011,NUTS,2010,PL22,2,698.5
2012,NUTS,2010,PL22,2,720.1
2013,NUTS,2010,PL22,2,752.3
2014,NUTS,2010,PL22,2,736.7
2015,NUTS,2010,PL22,2,710.7
2016,NUTS,2010,PL22,2,761.3
2017,NUTS,2010,PL22,2,783.0
2018,NUTS,2010,PL22,2,811.0
2019,NUTS,2010,PL22,2,832.9
2020,NUTS,2010,PL22,2,825.2
2011,NUTS,2010,PL4,1,773.1
2012,NUTS,2010,PL4,1,803.0
2013,NUTS,2010,PL4,1,837.0
2014,NUTS,2010,PL4,1,851.6
2015,NUTS,2010,PL4,1,838.9
2016,NUTS,2010,PL4,1,968.3
2017,NUTS,2010,PL4,1,969.4
2018,NUTS,2010,PL4,1,1009.1
2019,NUTS,2010,PL4,1,1040.4
2020,NUTS,2010,PL4,1,1059.4
2011,NUTS,2010,PL41,2,446.5
2012,NUTS,2010,PL41,2,467.1
2013,NUTS,2010,PL41,2,479.8
2014,NUTS,2010,PL41,2,485.9
2015,NUTS,2010,PL41,2,484.4
2016,NUTS,2010,PL41,2,560.1
2017,NUTS,2010,PL41,2,553.4
2018,NUTS,2010,PL41,2,571.3
2019,NUTS,2010,PL41,2,602.8
2020,NUTS,2010,PL41,2,607.6
2011,NUTS,2010,PL42,2,196.3
2012,NUTS,2010,PL42,2,212.0
2013,NUTS,2010,PL42,2,223.6
2014,NUTS,2010,PL42,2,221.9
2015,NUTS,2010,PL42,2,216.2
2016,NUTS,2010,PL42,2,270.5
2017,NUTS,2010,PL42,2,271.9
2018,NUTS,2010,PL42,2,288.9
2019,NUTS,2010,PL42,2,288.8
2020,NUTS,2010,PL42,2,290.5
2011,NUTS,2010,PL43,2,130.3
2012,NUTS,2010,PL43,2,123.9
2013,NUTS,2010,PL43,2,133.6
2014,NUTS,2010,PL43,2,143.8
2015,NUTS,2010,PL43,2,138.3
2016,NUTS,2010,PL43,2,137.7
2017,NUTS,2010,PL43,2,144.0
2018,NUTS,2010,PL43,2,148.9
2019,NUTS,2010,PL43,2,148.7
2020,NUTS,2010,PL43,2,161.2
2011,NUTS,2010,PL5,1,495.6
2012,NUTS,2010,PL5,1,529.6
2013,NUTS,2010,PL5,1,541.3
2014,NUTS,2010,PL5,1,598.9
2015,NUTS,2010,PL5,1,610.7
2016,NUTS,2010,PL5,1,661.6
2017,NUTS,2010,PL5,1,679.6
