year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_ths_hrstc
2015,NUTS,2010,PL52,2,74.2
2016,NUTS,2010,PL52,2,73.2
2017,NUTS,2010,PL52,2,78.3
2018,NUTS,2010,PL52,2,81.6
2019,NUTS,2010,PL52,2,81.0
2020,NUTS,2010,PL52,2,82.4
2011,NUTS,2010,PL6,1,383.4
2012,NUTS,2010,PL6,1,413.3
2013,NUTS,2010,PL6,1,438.0
2014,NUTS,2010,PL6,1,430.4
2015,NUTS,2010,PL6,1,482.2
2016,NUTS,2010,PL6,1,498.9
2017,NUTS,2010,PL6,1,537.4
2018,NUTS,2010,PL6,1,542.3
2019,NUTS,2010,PL6,1,550.8
2020,NUTS,2010,PL6,1,565.8
2011,NUTS,2010,PL61,2,118.6
2012,NUTS,2010,PL61,2,131.2
2013,NUTS,2010,PL61,2,131.6
2014,NUTS,2010,PL61,2,126.5
2015,NUTS,2010,PL61,2,141.2
2016,NUTS,2010,PL61,2,157.8
2017,NUTS,2010,PL61,2,168.9
2018,NUTS,2010,PL61,2,167.6
2019,NUTS,2010,PL61,2,162.0
2020,NUTS,2010,PL61,2,176.5
2011,NUTS,2010,PL62,2,93.9
2012,NUTS,2010,PL62,2,87.5
2013,NUTS,2010,PL62,2,99.4
2014,NUTS,2010,PL62,2,104.1
2015,NUTS,2010,PL62,2,106.4
2016,NUTS,2010,PL62,2,100.6
2017,NUTS,2010,PL62,2,107.7
2018,NUTS,2010,PL62,2,111.1
2019,NUTS,2010,PL62,2,106.9
2020,NUTS,2010,PL62,2,105.3
2011,NUTS,2010,PL63,2,170.8
2012,NUTS,2010,PL63,2,194.7
2013,NUTS,2010,PL63,2,207.0
2014,NUTS,2010,PL63,2,199.8
2015,NUTS,2010,PL63,2,234.6
2016,NUTS,2010,PL63,2,240.5
2017,NUTS,2010,PL63,2,260.8
2018,NUTS,2010,PL63,2,263.5
2019,NUTS,2010,PL63,2,281.9
2020,NUTS,2010,PL63,2,284.1
2011,NUTS,2010,PL7,1,291.9
2012,NUTS,2010,PL7,1,294.2
2013,NUTS,2010,PL7,1,315.0
2014,NUTS,2010,PL7,1,357.7
2015,NUTS,2010,PL7,1,364.2
2016,NUTS,2010,PL7,1,320.5
2017,NUTS,2010,PL7,1,335.1
2018,NUTS,2010,PL7,1,340.2
2019,NUTS,2010,PL7,1,323.4
2020,NUTS,2010,PL7,1,353.9
2011,NUTS,2010,PL71,2,208.3
2012,NUTS,2010,PL71,2,205.3
2013,NUTS,2010,PL71,2,217.1
2014,NUTS,2010,PL71,2,255.0
2015,NUTS,2010,PL71,2,263.4
2016,NUTS,2010,PL71,2,226.2
2017,NUTS,2010,PL71,2,240.9
2018,NUTS,2010,PL71,2,240.7
2019,NUTS,2010,PL71,2,222.4
2020,NUTS,2010,PL71,2,246.3
2011,NUTS,2010,PL72,2,83.7
2012,NUTS,2010,PL72,2,88.9
2013,NUTS,2010,PL72,2,97.9
2014,NUTS,2010,PL72,2,102.7
2015,NUTS,2010,PL72,2,100.8
2016,NUTS,2010,PL72,2,94.3
2017,NUTS,2010,PL72,2,94.2
2018,NUTS,2010,PL72,2,99.5
2019,NUTS,2010,PL72,2,101.0
2020,NUTS,2010,PL72,2,107.6
2011,NUTS,2010,PL8,1,377.1
2012,NUTS,2010,PL8,1,394.9
2013,NUTS,2010,PL8,1,416.2
2014,NUTS,2010,PL8,1,440.2
2015,NUTS,2010,PL8,1,468.6
2016,NUTS,2010,PL8,1,440.9
2017,NUTS,2010,PL8,1,445.6
2018,NUTS,2010,PL8,1,468.1
2019,NUTS,2010,PL8,1,504.3
2020,NUTS,2010,PL8,1,509.3
2011,NUTS,2010,PL81,2,159.9
2012,NUTS,2010,PL81,2,169.7
2013,NUTS,2010,PL81,2,182.6
2014,NUTS,2010,PL81,2,201.4
2015,NUTS,2010,PL81,2,212.8
2016,NUTS,2010,PL81,2,170.8
2017,NUTS,2010,PL81,2,164.8
2018,NUTS,2010,PL81,2,187.4
2019,NUTS,2010,PL81,2,204.9
2020,NUTS,2010,PL81,2,205.4
2011,NUTS,2010,PL82,2,133.4
2012,NUTS,2010,PL82,2,140.1
2013,NUTS,2010,PL82,2,145.6
2014,NUTS,2010,PL82,2,145.1
2015,NUTS,2010,PL82,2,158.7
2016,NUTS,2010,PL82,2,170.0
2017,NUTS,2010,PL82,2,174.0
2018,NUTS,2010,PL82,2,173.7
2019,NUTS,2010,PL82,2,186.7
2020,NUTS,2010,PL82,2,193.7
2011,NUTS,2010,PL84,2,83.7
2012,NUTS,2010,PL84,2,85.1
2013,NUTS,2010,PL84,2,88.0
2014,NUTS,2010,PL84,2,93.8
2015,NUTS,2010,PL84,2,97.1
2016,NUTS,2010,PL84,2,100.1
2017,NUTS,2010,PL84,2,106.7
2018,NUTS,2010,PL84,2,106.9
2019,NUTS,2010,PL84,2,112.7
2020,NUTS,2010,PL84,2,110.1
2011,NUTS,2010,PL9,1,633.3
2012,NUTS,2010,PL9,1,680.0
2013,NUTS,2010,PL9,1,681.1
2014,NUTS,2010,PL9,1,774.3
2015,NUTS,2010,PL9,1,816.9
2016,NUTS,2010,PL9,1,733.8
2017,NUTS,2010,PL9,1,780.3
2018,NUTS,2010,PL9,1,840.5
2019,NUTS,2010,PL9,1,869.4
2020,NUTS,2010,PL9,1,864.1
2013,NUTS,2010,PL91,2,532.4
2014,NUTS,2010,PL91,2,599.6
2015,NUTS,2010,PL91,2,627.5
2016,NUTS,2010,PL91,2,573.0
2017,NUTS,2010,PL91,2,613.0
2018,NUTS,2010,PL91,2,661.7
2019,NUTS,2010,PL91,2,674.0
2020,NUTS,2010,PL91,2,667.2
2013,NUTS,2010,PL92,2,148.7
2014,NUTS,2010,PL92,2,174.7
2015,NUTS,2010,PL92,2,189.4
2016,NUTS,2010,PL92,2,160.8
2017,NUTS,2010,PL92,2,167.3
2018,NUTS,2010,PL92,2,178.8
2019,NUTS,2010,PL92,2,195.4
2020,NUTS,2010,PL92,2,197.0
2011,NUTS,2010,PT,0,699.4
2012,NUTS,2010,PT,0,727.1
2013,NUTS,2010,PT,0,729.9
2014,NUTS,2010,PT,0,822.9
2015,NUTS,2010,PT,0,875.7
2016,NUTS,2010,PT,0,912.5
2017,NUTS,2010,PT,0,943.6
2018,NUTS,2010,PT,0,991.0
2019,NUTS,2010,PT,0,1024.4
2020,NUTS,2010,PT,0,1116.2
2011,NUTS,2010,PT1,1,671.8
2012,NUTS,2010,PT1,1,697.1
2013,NUTS,2010,PT1,1,698.9
2014,NUTS,2010,PT1,1,789.7
2015,NUTS,2010,PT1,1,840.0
2016,NUTS,2010,PT1,1,875.2
2017,NUTS,2010,PT1,1,904.8
2018,NUTS,2010,PT1,1,952.2
2019,NUTS,2010,PT1,1,987.1
2020,NUTS,2010,PT1,1,1075.1
2011,NUTS,2010,PT11,2,222.6
2012,NUTS,2010,PT11,2,232.7
2013,NUTS,2010,PT11,2,222.7
2014,NUTS,2010,PT11,2,251.0
2015,NUTS,2010,PT11,2,248.5
2016,NUTS,2010,PT11,2,275.7
2017,NUTS,2010,PT11,2,289.4
2018,NUTS,2010,PT11,2,318.5
2019,NUTS,2010,PT11,2,332.6
2020,NUTS,2010,PT11,2,364.8
2011,NUTS,2010,PT15,2,25.0
2012,NUTS,2010,PT15,2,26.8
2013,NUTS,2010,PT15,2,28.2
2014,NUTS,2010,PT15,2,28.8
2015,NUTS,2010,PT15,2,28.6
2016,NUTS,2010,PT15,2,30.6
2017,NUTS,2010,PT15,2,33.1
2018,NUTS,2010,PT15,2,33.1
2019,NUTS,2010,PT15,2,32.5
2020,NUTS,2010,PT15,2,35.0
2011,NUTS,2010,PT16,2,124.6
2012,NUTS,2010,PT16,2,137.6
2013,NUTS,2010,PT16,2,138.0
2014,NUTS,2010,PT16,2,158.1
2015,NUTS,2010,PT16,2,178.8
2016,NUTS,2010,PT16,2,184.6
2017,NUTS,2010,PT16,2,185.4
2018,NUTS,2010,PT16,2,194.4
2019,NUTS,2010,PT16,2,204.7
2020,NUTS,2010,PT16,2,212.3
2011,NUTS,2010,PT17,2,261.2
2012,NUTS,2010,PT17,2,260.5
2013,NUTS,2010,PT17,2,266.9
2014,NUTS,2010,PT17,2,306.6
2015,NUTS,2010,PT17,2,337.6
2016,NUTS,2010,PT17,2,339.4
2017,NUTS,2010,PT17,2,348.2
2018,NUTS,2010,PT17,2,353.5
2019,NUTS,2010,PT17,2,367.7
2020,NUTS,2010,PT17,2,407.3
2011,NUTS,2010,PT18,2,38.4
2012,NUTS,2010,PT18,2,39.5
2013,NUTS,2010,PT18,2,43.2
2014,NUTS,2010,PT18,2,45.2
2015,NUTS,2010,PT18,2,46.5
2016,NUTS,2010,PT18,2,44.9
2017,NUTS,2010,PT18,2,48.7
2018,NUTS,2010,PT18,2,52.6
2019,NUTS,2010,PT18,2,49.7
2020,NUTS,2010,PT18,2,55.7
2011,NUTS,2010,PT2,1,11.4
2012,NUTS,2010,PT2,1,13.5
2013,NUTS,2010,PT2,1,13.7
2014,NUTS,2010,PT2,1,14.7
2015,NUTS,2010,PT2,1,17.0
2016,NUTS,2010,PT2,1,17.0
2017,NUTS,2010,PT2,1,18.3
2018,NUTS,2010,PT2,1,16.9
2019,NUTS,2010,PT2,1,15.3
2020,NUTS,2010,PT2,1,17.6
2011,NUTS,2010,PT20,2,11.4
2012,NUTS,2010,PT20,2,13.5
2013,NUTS,2010,PT20,2,13.7
2014,NUTS,2010,PT20,2,14.7
2015,NUTS,2010,PT20,2,17.0
2016,NUTS,2010,PT20,2,17.0
2017,NUTS,2010,PT20,2,18.3
2018,NUTS,2010,PT20,2,16.9
2019,NUTS,2010,PT20,2,15.3
2020,NUTS,2010,PT20,2,17.6
2011,NUTS,2010,PT3,1,16.1
2012,NUTS,2010,PT3,1,16.5
2013,NUTS,2010,PT3,1,17.3
2014,NUTS,2010,PT3,1,18.5
2015,NUTS,2010,PT3,1,18.7
2016,NUTS,2010,PT3,1,20.3
2017,NUTS,2010,PT3,1,20.5
2018,NUTS,2010,PT3,1,21.9
2019,NUTS,2010,PT3,1,22.0
2020,NUTS,2010,PT3,1,23.6
2011,NUTS,2010,PT30,2,16.1
2012,NUTS,2010,PT30,2,16.5
2013,NUTS,2010,PT30,2,17.3
2014,NUTS,2010,PT30,2,18.5
2015,NUTS,2010,PT30,2,18.7
2016,NUTS,2010,PT30,2,20.3
2017,NUTS,2010,PT30,2,20.5
2018,NUTS,2010,PT30,2,21.9
2019,NUTS,2010,PT30,2,22.0
2020,NUTS,2010,PT30,2,23.6
2011,NUTS,2010,RO,0,1143.7
2012,NUTS,2010,RO,0,1142.4
2013,NUTS,2010,RO,0,1129.3
2014,NUTS,2010,RO,0,1160.4
2015,NUTS,2010,RO,0,1253.1
2016,NUTS,2010,RO,0,1276.8
2017,NUTS,2010,RO,0,1322.2
2018,NUTS,2010,RO,0,1317.5
2019,NUTS,2010,RO,0,1386.3
2020,NUTS,2010,RO,0,1356.9
2011,NUTS,2010,RO1,1,239.2
2012,NUTS,2010,RO1,1,251.0
2013,NUTS,2010,RO1,1,265.8
2014,NUTS,2010,RO1,1,276.8
2015,NUTS,2010,RO1,1,340.5
2016,NUTS,2010,RO1,1,342.2
2017,NUTS,2010,RO1,1,342.9
2018,NUTS,2010,RO1,1,327.4
2019,NUTS,2010,RO1,1,343.6
2020,NUTS,2010,RO1,1,341.8
2011,NUTS,2010,RO11,2,126.3
2012,NUTS,2010,RO11,2,132.6
2013,NUTS,2010,RO11,2,141.6
2014,NUTS,2010,RO11,2,142.4
2015,NUTS,2010,RO11,2,179.6
2016,NUTS,2010,RO11,2,183.8
2017,NUTS,2010,RO11,2,181.9
2018,NUTS,2010,RO11,2,173.7
2019,NUTS,2010,RO11,2,181.7
2020,NUTS,2010,RO11,2,196.9
2011,NUTS,2010,RO12,2,112.8
2012,NUTS,2010,RO12,2,118.4
2013,NUTS,2010,RO12,2,124.2
2014,NUTS,2010,RO12,2,134.4
2015,NUTS,2010,RO12,2,160.9
2016,NUTS,2010,RO12,2,158.4
2017,NUTS,2010,RO12,2,161.0
2018,NUTS,2010,RO12,2,153.7
2019,NUTS,2010,RO12,2,161.9
2020,NUTS,2010,RO12,2,144.9
2011,NUTS,2010,RO2,1,249.2
2012,NUTS,2010,RO2,1,251.1
2013,NUTS,2010,RO2,1,243.2
2014,NUTS,2010,RO2,1,244.6
2015,NUTS,2010,RO2,1,267.0
2016,NUTS,2010,RO2,1,266.8
2017,NUTS,2010,RO2,1,270.7
2018,NUTS,2010,RO2,1,271.7
2019,NUTS,2010,RO2,1,268.5
2020,NUTS,2010,RO2,1,257.1
2011,NUTS,2010,RO21,2,144.1
2012,NUTS,2010,RO21,2,151.7
2013,NUTS,2010,RO21,2,138.6
2014,NUTS,2010,RO21,2,139.3
2015,NUTS,2010,RO21,2,146.0
2016,NUTS,2010,RO21,2,143.2
2017,NUTS,2010,RO21,2,154.1
2018,NUTS,2010,RO21,2,158.3
2019,NUTS,2010,RO21,2,146.4
2020,NUTS,2010,RO21,2,146.6
2011,NUTS,2010,RO22,2,105.1
2012,NUTS,2010,RO22,2,99.4
2013,NUTS,2010,RO22,2,104.6
2014,NUTS,2010,RO22,2,105.3
2015,NUTS,2010,RO22,2,121.0
2016,NUTS,2010,RO22,2,123.6
2017,NUTS,2010,RO22,2,116.6
2018,NUTS,2010,RO22,2,113.4
2019,NUTS,2010,RO22,2,122.1
2020,NUTS,2010,RO22,2,110.5
2011,NUTS,2010,RO3,1,434.9
2012,NUTS,2010,RO3,1,423.2
2013,NUTS,2010,RO3,1,412.0
2014,NUTS,2010,RO3,1,436.1
2015,NUTS,2010,RO3,1,424.9
2016,NUTS,2010,RO3,1,451.2
2017,NUTS,2010,RO3,1,484.9
2018,NUTS,2010,RO3,1,499.8
2019,NUTS,2010,RO3,1,539.5
2020,NUTS,2010,RO3,1,523.0
2011,NUTS,2010,RO31,2,125.4
2012,NUTS,2010,RO31,2,121.4
2013,NUTS,2010,RO31,2,124.8
2014,NUTS,2010,RO31,2,123.6
2015,NUTS,2010,RO31,2,132.0
2016,NUTS,2010,RO31,2,139.8
2017,NUTS,2010,RO31,2,150.3
2018,NUTS,2010,RO31,2,144.5
2019,NUTS,2010,RO31,2,135.5
2020,NUTS,2010,RO31,2,134.1
2011,NUTS,2010,RO32,2,309.5
2012,NUTS,2010,RO32,2,301.8
2013,NUTS,2010,RO32,2,287.2
2014,NUTS,2010,RO32,2,312.5
2015,NUTS,2010,RO32,2,292.9
2016,NUTS,2010,RO32,2,311.4
2017,NUTS,2010,RO32,2,334.7
2018,NUTS,2010,RO32,2,355.3
2019,NUTS,2010,RO32,2,404.0
2020,NUTS,2010,RO32,2,388.9
2011,NUTS,2010,RO4,1,220.4
2012,NUTS,2010,RO4,1,217.2
2013,NUTS,2010,RO4,1,208.3
2014,NUTS,2010,RO4,1,202.9
2015,NUTS,2010,RO4,1,220.7
2016,NUTS,2010,RO4,1,216.6
2017,NUTS,2010,RO4,1,223.7
2018,NUTS,2010,RO4,1,218.6
2019,NUTS,2010,RO4,1,234.8
2020,NUTS,2010,RO4,1,235.0
2011,NUTS,2010,RO41,2,110.6
2012,NUTS,2010,RO41,2,106.9
2013,NUTS,2010,RO41,2,107.4
2014,NUTS,2010,RO41,2,109.8
2015,NUTS,2010,RO41,2,110.7
2016,NUTS,2010,RO41,2,111.2
2017,NUTS,2010,RO41,2,113.9
2018,NUTS,2010,RO41,2,105.9
2019,NUTS,2010,RO41,2,113.2
2020,NUTS,2010,RO41,2,117.5
2011,NUTS,2010,RO42,2,109.8
2012,NUTS,2010,RO42,2,110.2
2013,NUTS,2010,RO42,2,100.9
2014,NUTS,2010,RO42,2,93.1
2015,NUTS,2010,RO42,2,110.1
2016,NUTS,2010,RO42,2,105.4
2017,NUTS,2010,RO42,2,109.8
2018,NUTS,2010,RO42,2,112.7
2019,NUTS,2010,RO42,2,121.6
2020,NUTS,2010,RO42,2,117.5
2013,NUTS,2010,RS,0,352.2
2014,NUTS,2010,RS,0,417.4
2015,NUTS,2010,RS,0,426.3
2016,NUTS,2010,RS,0,447.4
2017,NUTS,2010,RS,0,469.9
2018,NUTS,2010,RS,0,491.6
2019,NUTS,2010,RS,0,497.1
2020,NUTS,2010,RS,0,495.5
2013,NUTS,2010,RS1,1,220.7
2014,NUTS,2010,RS1,1,286.5
2015,NUTS,2010,RS1,1,275.9
2016,NUTS,2010,RS1,1,294.6
2017,NUTS,2010,RS1,1,319.3
2018,NUTS,2010,RS1,1,328.0
2019,NUTS,2010,RS1,1,334.8
2020,NUTS,2010,RS1,1,334.0
2013,NUTS,2010,RS11,2,142.7
2014,NUTS,2010,RS11,2,175.9
2015,NUTS,2010,RS11,2,174.3
2016,NUTS,2010,RS11,2,185.4
2017,NUTS,2010,RS11,2,201.9
2018,NUTS,2010,RS11,2,213.6
2019,NUTS,2010,RS11,2,221.8
2020,NUTS,2010,RS11,2,215.3
2013,NUTS,2010,RS12,2,78.0
2014,NUTS,2010,RS12,2,110.6
2015,NUTS,2010,RS12,2,101.6
2016,NUTS,2010,RS12,2,109.2
2017,NUTS,2010,RS12,2,117.4
2018,NUTS,2010,RS12,2,114.4
2019,NUTS,2010,RS12,2,113.0
2020,NUTS,2010,RS12,2,118.7
2013,NUTS,2010,RS2,1,131.5
2014,NUTS,2010,RS2,1,130.8
2015,NUTS,2010,RS2,1,150.4
2016,NUTS,2010,RS2,1,152.8
2017,NUTS,2010,RS2,1,150.7
2018,NUTS,2010,RS2,1,163.6
2019,NUTS,2010,RS2,1,162.3
2020,NUTS,2010,RS2,1,161.5
2013,NUTS,2010,RS21,2,75.5
2014,NUTS,2010,RS21,2,77.9
2015,NUTS,2010,RS21,2,86.4
2016,NUTS,2010,RS21,2,86.5
2017,NUTS,2010,RS21,2,85.0
2018,NUTS,2010,RS21,2,91.1
2019,NUTS,2010,RS21,2,89.6
2020,NUTS,2010,RS21,2,90.0
2013,NUTS,2010,RS22,2,56.0
2014,NUTS,2010,RS22,2,53.0
2015,NUTS,2010,RS22,2,64.0
2016,NUTS,2010,RS22,2,66.3
2017,NUTS,2010,RS22,2,65.6
2018,NUTS,2010,RS22,2,72.5
2019,NUTS,2010,RS22,2,72.7
2020,NUTS,2010,RS22,2,71.5
2011,NUTS,2010,SE,0,1197.2
2012,NUTS,2010,SE,0,1225.9
2013,NUTS,2010,SE,0,1293.5
2014,NUTS,2010,SE,0,1370.5
2015,NUTS,2010,SE,0,1430.5
2016,NUTS,2010,SE,0,1503.1
2017,NUTS,2010,SE,0,1543.8
2018,NUTS,2010,SE,0,1615.3
2019,NUTS,2010,SE,0,1678.5
2020,NUTS,2010,SE,0,1712.5
2011,NUTS,2010,SE1,1,530.0
2012,NUTS,2010,SE1,1,546.8
2013,NUTS,2010,SE1,1,586.3
2014,NUTS,2010,SE1,1,622.8
2015,NUTS,2010,SE1,1,647.5
2016,NUTS,2010,SE1,1,675.8
2017,NUTS,2010,SE1,1,698.2
2018,NUTS,2010,SE1,1,738.5
2019,NUTS,2010,SE1,1,774.0
2020,NUTS,2010,SE1,1,788.2
2011,NUTS,2010,SE11,2,352.2
2012,NUTS,2010,SE11,2,358.3
2013,NUTS,2010,SE11,2,384.9
2014,NUTS,2010,SE11,2,412.1
2015,NUTS,2010,SE11,2,429.0
2016,NUTS,2010,SE11,2,448.5
2017,NUTS,2010,SE11,2,461.7
2018,NUTS,2010,SE11,2,491.7
2019,NUTS,2010,SE11,2,512.2
2020,NUTS,2010,SE11,2,522.9
2011,NUTS,2010,SE12,2,177.8
2012,NUTS,2010,SE12,2,188.5
2013,NUTS,2010,SE12,2,201.4
2014,NUTS,2010,SE12,2,210.7
2015,NUTS,2010,SE12,2,218.5
2016,NUTS,2010,SE12,2,227.4
2017,NUTS,2010,SE12,2,236.5
2018,NUTS,2010,SE12,2,246.8
2019,NUTS,2010,SE12,2,261.8
2020,NUTS,2010,SE12,2,265.3
2011,NUTS,2010,SE2,1,490.4
2012,NUTS,2010,SE2,1,503.2
2013,NUTS,2010,SE2,1,524.5
2014,NUTS,2010,SE2,1,557.9
2015,NUTS,2010,SE2,1,584.7
2016,NUTS,2010,SE2,1,618.8
2017,NUTS,2010,SE2,1,630.7
2018,NUTS,2010,SE2,1,656.6
2019,NUTS,2010,SE2,1,681.9
2020,NUTS,2010,SE2,1,699.6
2011,NUTS,2010,SE21,2,79.0
2012,NUTS,2010,SE21,2,81.1
2013,NUTS,2010,SE21,2,81.3
2014,NUTS,2010,SE21,2,85.2
2015,NUTS,2010,SE21,2,93.0
2016,NUTS,2010,SE21,2,98.7
2017,NUTS,2010,SE21,2,101.2
2018,NUTS,2010,SE21,2,105.3
2019,NUTS,2010,SE21,2,111.6
2020,NUTS,2010,SE21,2,113.8
2011,NUTS,2010,SE22,2,177.1
2012,NUTS,2010,SE22,2,175.0
2013,NUTS,2010,SE22,2,184.4
2014,NUTS,2010,SE22,2,194.0
2015,NUTS,2010,SE22,2,207.3
2016,NUTS,2010,SE22,2,224.6
2017,NUTS,2010,SE22,2,234.0
2018,NUTS,2010,SE22,2,239.1
2019,NUTS,2010,SE22,2,245.7
2020,NUTS,2010,SE22,2,245.4
2011,NUTS,2010,SE23,2,234.3
2012,NUTS,2010,SE23,2,247.1
2013,NUTS,2010,SE23,2,258.9
2014,NUTS,2010,SE23,2,278.7
2015,NUTS,2010,SE23,2,284.4
2016,NUTS,2010,SE23,2,295.5
2017,NUTS,2010,SE23,2,295.4
2018,NUTS,2010,SE23,2,312.2
2019,NUTS,2010,SE23,2,324.5
2020,NUTS,2010,SE23,2,340.3
2011,NUTS,2010,SE3,1,176.8
2012,NUTS,2010,SE3,1,176.0
2013,NUTS,2010,SE3,1,182.7
2014,NUTS,2010,SE3,1,189.8
2015,NUTS,2010,SE3,1,198.2
2016,NUTS,2010,SE3,1,208.4
2017,NUTS,2010,SE3,1,214.9
2018,NUTS,2010,SE3,1,220.2
2019,NUTS,2010,SE3,1,222.6
2020,NUTS,2010,SE3,1,224.8
2011,NUTS,2010,SE31,2,78.4
2012,NUTS,2010,SE31,2,80.6
2013,NUTS,2010,SE31,2,82.8
2014,NUTS,2010,SE31,2,83.3
2015,NUTS,2010,SE31,2,89.9
2016,NUTS,2010,SE31,2,96.1
2017,NUTS,2010,SE31,2,99.8
2018,NUTS,2010,SE31,2,103.0
2019,NUTS,2010,SE31,2,102.0
2020,NUTS,2010,SE31,2,102.1
2011,NUTS,2010,SE32,2,39.2
2012,NUTS,2010,SE32,2,37.1
2013,NUTS,2010,SE32,2,37.3
2014,NUTS,2010,SE32,2,40.1
2015,NUTS,2010,SE32,2,41.7
2016,NUTS,2010,SE32,2,44.0
2017,NUTS,2010,SE32,2,46.2
2018,NUTS,2010,SE32,2,48.5
2019,NUTS,2010,SE32,2,52.0
2020,NUTS,2010,SE32,2,52.0
2011,NUTS,2010,SE33,2,59.2
2012,NUTS,2010,SE33,2,58.2
2013,NUTS,2010,SE33,2,62.6
2014,NUTS,2010,SE33,2,66.4
2015,NUTS,2010,SE33,2,66.6
2016,NUTS,2010,SE33,2,68.3
2017,NUTS,2010,SE33,2,68.9
2018,NUTS,2010,SE33,2,68.8
2019,NUTS,2010,SE33,2,68.6
2020,NUTS,2010,SE33,2,70.7
2011,NUTS,2010,SI,0,186.4
2012,NUTS,2010,SI,0,191.9
2013,NUTS,2010,SI,0,198.6
2014,NUTS,2010,SI,0,198.7
2015,NUTS,2010,SI,0,206.4
2016,NUTS,2010,SI,0,213.0
2017,NUTS,2010,SI,0,234.8
2018,NUTS,2010,SI,0,237.6
2019,NUTS,2010,SI,0,247.1
2020,NUTS,2010,SI,0,268.4
2011,NUTS,2010,SI0,1,186.4
2012,NUTS,2010,SI0,1,191.9
2013,NUTS,2010,SI0,1,198.6
2014,NUTS,2010,SI0,1,198.7
2015,NUTS,2010,SI0,1,206.4
2016,NUTS,2010,SI0,1,213.0
2017,NUTS,2010,SI0,1,234.8
2018,NUTS,2010,SI0,1,237.6
2019,NUTS,2010,SI0,1,247.1
2020,NUTS,2010,SI0,1,268.4
2011,NUTS,2010,SI03,2,84.2
2012,NUTS,2010,SI03,2,86.1
2013,NUTS,2010,SI03,2,87.5
2014,NUTS,2010,SI03,2,89.0
2015,NUTS,2010,SI03,2,91.5
2016,NUTS,2010,SI03,2,95.5
2017,NUTS,2010,SI03,2,106.2
2018,NUTS,2010,SI03,2,107.3
2019,NUTS,2010,SI03,2,112.5
2020,NUTS,2010,SI03,2,119.8
2011,NUTS,2010,SI04,2,102.2
2012,NUTS,2010,SI04,2,105.8
2013,NUTS,2010,SI04,2,111.1
2014,NUTS,2010,SI04,2,109.7
2015,NUTS,2010,SI04,2,114.9
2016,NUTS,2010,SI04,2,117.4
2017,NUTS,2010,SI04,2,128.6
2018,NUTS,2010,SI04,2,130.3
2019,NUTS,2010,SI04,2,134.6
2020,NUTS,2010,SI04,2,148.6
2011,NUTS,2010,SK,0,353.8
2012,NUTS,2010,SK,0,351.8
2013,NUTS,2010,SK,0,355.3
2014,NUTS,2010,SK,0,365.2
2015,NUTS,2010,SK,0,370.3
2016,NUTS,2010,SK,0,385.0
2017,NUTS,2010,SK,0,408.9
2018,NUTS,2010,SK,0,429.3
2019,NUTS,2010,SK,0,462.7
2020,NUTS,2010,SK,0,469.3
2011,NUTS,2010,SK0,1,353.8
2012,NUTS,2010,SK0,1,351.8
2013,NUTS,2010,SK0,1,355.3
2014,NUTS,2010,SK0,1,365.2
2015,NUTS,2010,SK0,1,370.3
2016,NUTS,2010,SK0,1,385.0
2017,NUTS,2010,SK0,1,408.9
2018,NUTS,2010,SK0,1,429.3
2019,NUTS,2010,SK0,1,462.7
2020,NUTS,2010,SK0,1,469.3
2011,NUTS,2010,SK01,2,89.9
2012,NUTS,2010,SK01,2,91.2
2013,NUTS,2010,SK01,2,87.8
2014,NUTS,2010,SK01,2,94.3
2015,NUTS,2010,SK01,2,87.1
2016,NUTS,2010,SK01,2,91.5
2017,NUTS,2010,SK01,2,103.2
2018,NUTS,2010,SK01,2,104.4
2019,NUTS,2010,SK01,2,113.6
2020,NUTS,2010,SK01,2,105.1
2011,NUTS,2010,SK02,2,104.0
2012,NUTS,2010,SK02,2,97.9
2013,NUTS,2010,SK02,2,98.9
2014,NUTS,2010,SK02,2,96.4
2015,NUTS,2010,SK02,2,101.6
2016,NUTS,2010,SK02,2,111.8
2017,NUTS,2010,SK02,2,119.7
2018,NUTS,2010,SK02,2,119.8
2019,NUTS,2010,SK02,2,124.4
2020,NUTS,2010,SK02,2,124.2
2011,NUTS,2010,SK03,2,73.7
2012,NUTS,2010,SK03,2,76.6
2013,NUTS,2010,SK03,2,81.7
2014,NUTS,2010,SK03,2,75.0
2015,NUTS,2010,SK03,2,84.3
2016,NUTS,2010,SK03,2,81.8
2017,NUTS,2010,SK03,2,84.7
2018,NUTS,2010,SK03,2,87.3
2019,NUTS,2010,SK03,2,102.6
2020,NUTS,2010,SK03,2,106.2
2011,NUTS,2010,SK04,2,86.2
2012,NUTS,2010,SK04,2,86.0
2013,NUTS,2010,SK04,2,86.8
2014,NUTS,2010,SK04,2,99.5
2015,NUTS,2010,SK04,2,97.3
2016,NUTS,2010,SK04,2,99.8
2017,NUTS,2010,SK04,2,101.3
2018,NUTS,2010,SK04,2,117.7
2019,NUTS,2010,SK04,2,122.0
2020,NUTS,2010,SK04,2,133.8
2011,NUTS,2010,TR,0,2206.1
2012,NUTS,2010,TR,0,2553.9
2013,NUTS,2010,TR,0,2676.2
2014,NUTS,2010,TR,0,2808.5
2015,NUTS,2010,TR,0,3066.2
2016,NUTS,2010,TR,0,3312.4
2017,NUTS,2010,TR,0,3460.6
2018,NUTS,2010,TR,0,3626.2
