year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_avi
2003,NUTS,2010,FI1B1,3,0.704
2006,NUTS,2010,FI1B1,3,0.689
2007,NUTS,2010,FI1B1,3,0.681
2008,NUTS,2010,FI1B1,3,0.674
2009,NUTS,2010,FI1B1,3,0.886
2010,NUTS,2010,FI1B1,3,1.318
2011,NUTS,2010,FI1B1,3,0.653
2012,NUTS,2010,FI1B1,3,0.433
2006,NUTS,2010,FI1C,2,0.874
2010,NUTS,2010,FI1C,2,0.433
2011,NUTS,2010,FI1C,2,0.864
2006,NUTS,2010,FI1C2,3,5.939
2011,NUTS,2010,FI1C3,3,4.956
2010,NUTS,2010,FI1C4,3,2.738
2004,NUTS,2010,FI1D,2,0.154
2006,NUTS,2010,FI1D,2,0.131
2009,NUTS,2010,FI1D,2,0.255
2009,NUTS,2010,FI1D2,3,1.328
2004,NUTS,2010,FI1D4,3,2.31
2006,NUTS,2010,FI1D4,3,1.993
1991,NUTS,2010,FR,0,0.935
1992,NUTS,2010,FR,0,1.118
1993,NUTS,2010,FR,0,0.836
1994,NUTS,2010,FR,0,1.015
1995,NUTS,2010,FR,0,0.716
1996,NUTS,2010,FR,0,1.056
1997,NUTS,2010,FR,0,1.06
1998,NUTS,2010,FR,0,0.974
1999,NUTS,2010,FR,0,0.967
2000,NUTS,2010,FR,0,0.951
2001,NUTS,2010,FR,0,1.408
2002,NUTS,2010,FR,0,1.488
2003,NUTS,2010,FR,0,1.684
2004,NUTS,2010,FR,0,2.284
2005,NUTS,2010,FR,0,2.124
2006,NUTS,2010,FR,0,2.303
2007,NUTS,2010,FR,0,3.216
2008,NUTS,2010,FR,0,2.883
2009,NUTS,2010,FR,0,2.881
2010,NUTS,2010,FR,0,3.311
2011,NUTS,2010,FR,0,3.889
2012,NUTS,2010,FR,0,3.011
1990,NUTS,2010,FR1,1,2.92
1991,NUTS,2010,FR1,1,2.237
1992,NUTS,2010,FR1,1,3.364
1993,NUTS,2010,FR1,1,2.779
1994,NUTS,2010,FR1,1,1.954
1995,NUTS,2010,FR1,1,2.012
1996,NUTS,2010,FR1,1,2.159
1997,NUTS,2010,FR1,1,1.541
1998,NUTS,2010,FR1,1,1.706
1999,NUTS,2010,FR1,1,1.873
2000,NUTS,2010,FR1,1,2.253
2001,NUTS,2010,FR1,1,2.267
2002,NUTS,2010,FR1,1,3.04
2003,NUTS,2010,FR1,1,2.517
2004,NUTS,2010,FR1,1,3.169
2005,NUTS,2010,FR1,1,1.72
2006,NUTS,2010,FR1,1,3.171
2007,NUTS,2010,FR1,1,4.331
2008,NUTS,2010,FR1,1,3.502
2009,NUTS,2010,FR1,1,5.093
2010,NUTS,2010,FR1,1,4.894
2011,NUTS,2010,FR1,1,5.849
2012,NUTS,2010,FR1,1,4.977
1990,NUTS,2010,FR10,2,2.92
1991,NUTS,2010,FR10,2,2.237
1992,NUTS,2010,FR10,2,3.364
1993,NUTS,2010,FR10,2,2.779
1994,NUTS,2010,FR10,2,1.954
1995,NUTS,2010,FR10,2,2.012
1996,NUTS,2010,FR10,2,2.159
1997,NUTS,2010,FR10,2,1.541
1998,NUTS,2010,FR10,2,1.706
1999,NUTS,2010,FR10,2,1.873
2000,NUTS,2010,FR10,2,2.253
2001,NUTS,2010,FR10,2,2.267
2002,NUTS,2010,FR10,2,3.04
2003,NUTS,2010,FR10,2,2.517
2004,NUTS,2010,FR10,2,3.169
2005,NUTS,2010,FR10,2,1.72
2006,NUTS,2010,FR10,2,3.171
2007,NUTS,2010,FR10,2,4.331
2008,NUTS,2010,FR10,2,3.502
2009,NUTS,2010,FR10,2,5.093
2010,NUTS,2010,FR10,2,4.894
2011,NUTS,2010,FR10,2,5.849
2012,NUTS,2010,FR10,2,4.977
1990,NUTS,2010,FR101,3,2.479
1991,NUTS,2010,FR101,3,3.262
1992,NUTS,2010,FR101,3,2.57
1993,NUTS,2010,FR101,3,5.004
1994,NUTS,2010,FR101,3,1.174
1995,NUTS,2010,FR101,3,2.556
1996,NUTS,2010,FR101,3,1.654
1997,NUTS,2010,FR101,3,1.521
1998,NUTS,2010,FR101,3,0.71
1999,NUTS,2010,FR101,3,0.155
2000,NUTS,2010,FR101,3,0.47
2001,NUTS,2010,FR101,3,0.856
2002,NUTS,2010,FR101,3,3.216
2003,NUTS,2010,FR101,3,1.137
2004,NUTS,2010,FR101,3,1.365
2005,NUTS,2010,FR101,3,1.759
2006,NUTS,2010,FR101,3,3.049
2007,NUTS,2010,FR101,3,5.426
2008,NUTS,2010,FR101,3,4.974
2009,NUTS,2010,FR101,3,8.518
2010,NUTS,2010,FR101,3,5.883
2011,NUTS,2010,FR101,3,5.44
2012,NUTS,2010,FR101,3,2.852
1990,NUTS,2010,FR102,3,0.928
1991,NUTS,2010,FR102,3,2.054
1992,NUTS,2010,FR102,3,1.345
1993,NUTS,2010,FR102,3,1.326
1994,NUTS,2010,FR102,3,1.308
1995,NUTS,2010,FR102,3,1.44
1996,NUTS,2010,FR102,3,4.488
1997,NUTS,2010,FR102,3,1.7
1998,NUTS,2010,FR102,3,0.245
1999,NUTS,2010,FR102,3,3.189
2000,NUTS,2010,FR102,3,1.663
2001,NUTS,2010,FR102,3,2.471
2002,NUTS,2010,FR102,3,3.157
2003,NUTS,2010,FR102,3,2.812
2004,NUTS,2010,FR102,3,3.603
2005,NUTS,2010,FR102,3,1.562
2006,NUTS,2010,FR102,3,3.73
2007,NUTS,2010,FR102,3,3.234
2008,NUTS,2010,FR102,3,6.581
2009,NUTS,2010,FR102,3,9.837
2010,NUTS,2010,FR102,3,10.129
2011,NUTS,2010,FR102,3,12.208
2012,NUTS,2010,FR102,3,7.57
1990,NUTS,2010,FR103,3,6.452
1991,NUTS,2010,FR103,3,3.171
1992,NUTS,2010,FR103,3,11.688
1993,NUTS,2010,FR103,3,5.248
1994,NUTS,2010,FR103,3,2.365
1995,NUTS,2010,FR103,3,2.356
1996,NUTS,2010,FR103,3,2.095
1997,NUTS,2010,FR103,3,2.217
1998,NUTS,2010,FR103,3,2.718
1999,NUTS,2010,FR103,3,2.585
2000,NUTS,2010,FR103,3,3.496
2001,NUTS,2010,FR103,3,4.762
2002,NUTS,2010,FR103,3,7.585
2003,NUTS,2010,FR103,3,4.371
2004,NUTS,2010,FR103,3,1.533
2005,NUTS,2010,FR103,3,3.116
2006,NUTS,2010,FR103,3,4.478
2007,NUTS,2010,FR103,3,5.698
2008,NUTS,2010,FR103,3,3.912
2009,NUTS,2010,FR103,3,6.465
2010,NUTS,2010,FR103,3,8.106
2011,NUTS,2010,FR103,3,15.612
2012,NUTS,2010,FR103,3,17.092
1990,NUTS,2010,FR104,3,5.696
1991,NUTS,2010,FR104,3,2.743
1992,NUTS,2010,FR104,3,1.429
1993,NUTS,2010,FR104,3,3.586
1994,NUTS,2010,FR104,3,1.488
1995,NUTS,2010,FR104,3,1.924
1996,NUTS,2010,FR104,3,0.663
1997,NUTS,2010,FR104,3,2.36
1998,NUTS,2010,FR104,3,0.882
1999,NUTS,2010,FR104,3,1.649
2000,NUTS,2010,FR104,3,1.313
2001,NUTS,2010,FR104,3,1.884
2002,NUTS,2010,FR104,3,3.731
2003,NUTS,2010,FR104,3,4.344
2004,NUTS,2010,FR104,3,3.03
2005,NUTS,2010,FR104,3,3.366
2006,NUTS,2010,FR104,3,6.676
2007,NUTS,2010,FR104,3,9.775
2008,NUTS,2010,FR104,3,3.939
2009,NUTS,2010,FR104,3,5.505
2010,NUTS,2010,FR104,3,6.681
2011,NUTS,2010,FR104,3,3.469
2012,NUTS,2010,FR104,3,2.958
1990,NUTS,2010,FR105,3,5.7
1991,NUTS,2010,FR105,3,3.44
1992,NUTS,2010,FR105,3,5.735
1993,NUTS,2010,FR105,3,3.461
1994,NUTS,2010,FR105,3,7.204
1995,NUTS,2010,FR105,3,4.583
1996,NUTS,2010,FR105,3,1.187
1997,NUTS,2010,FR105,3,2.004
1998,NUTS,2010,FR105,3,1.726
1999,NUTS,2010,FR105,3,1.401
2000,NUTS,2010,FR105,3,3.758
2001,NUTS,2010,FR105,3,1.598
2002,NUTS,2010,FR105,3,1.561
2003,NUTS,2010,FR105,3,1.344
2004,NUTS,2010,FR105,3,5.374
2005,NUTS,2010,FR105,3,1.829
2006,NUTS,2010,FR105,3,2.493
2007,NUTS,2010,FR105,3,3.775
2008,NUTS,2010,FR105,3,2.472
2009,NUTS,2010,FR105,3,5.603
2010,NUTS,2010,FR105,3,4.789
2011,NUTS,2010,FR105,3,5.014
2012,NUTS,2010,FR105,3,7.129
1990,NUTS,2010,FR106,3,0.181
1991,NUTS,2010,FR106,3,0.724
1992,NUTS,2010,FR106,3,0.238
1997,NUTS,2010,FR106,3,0.54
1998,NUTS,2010,FR106,3,0.505
2000,NUTS,2010,FR106,3,1.432
2003,NUTS,2010,FR106,3,1.733
2004,NUTS,2010,FR106,3,1.372
2005,NUTS,2010,FR106,3,0.305
2006,NUTS,2010,FR106,3,0.221
2007,NUTS,2010,FR106,3,0.779
2008,NUTS,2010,FR106,3,1.547
2009,NUTS,2010,FR106,3,0.547
2010,NUTS,2010,FR106,3,0.329
2011,NUTS,2010,FR106,3,0.438
2012,NUTS,2010,FR106,3,1.189
1990,NUTS,2010,FR107,3,1.236
1991,NUTS,2010,FR107,3,1.424
1992,NUTS,2010,FR107,3,2.257
1993,NUTS,2010,FR107,3,1.228
1994,NUTS,2010,FR107,3,1.841
1995,NUTS,2010,FR107,3,1.907
1996,NUTS,2010,FR107,3,7.78
1997,NUTS,2010,FR107,3,1.636
1998,NUTS,2010,FR107,3,5.712
1999,NUTS,2010,FR107,3,4.621
2000,NUTS,2010,FR107,3,5.395
2001,NUTS,2010,FR107,3,6.016
2002,NUTS,2010,FR107,3,3.343
2003,NUTS,2010,FR107,3,5.392
2004,NUTS,2010,FR107,3,4.702
2005,NUTS,2010,FR107,3,1.033
2006,NUTS,2010,FR107,3,4.683
2007,NUTS,2010,FR107,3,3.009
2008,NUTS,2010,FR107,3,2.54
2009,NUTS,2010,FR107,3,0.72
2010,NUTS,2010,FR107,3,1.069
2011,NUTS,2010,FR107,3,1.5
2012,NUTS,2010,FR107,3,0.745
1990,NUTS,2010,FR108,3,0.477
1992,NUTS,2010,FR108,3,0.937
1993,NUTS,2010,FR108,3,0.464
1995,NUTS,2010,FR108,3,0.614
1997,NUTS,2010,FR108,3,0.3
1998,NUTS,2010,FR108,3,1.817
1999,NUTS,2010,FR108,3,3.015
2000,NUTS,2010,FR108,3,1.35
2001,NUTS,2010,FR108,3,1.636
2002,NUTS,2010,FR108,3,1.777
2004,NUTS,2010,FR108,3,5.919
2005,NUTS,2010,FR108,3,0.871
2006,NUTS,2010,FR108,3,0.579
2007,NUTS,2010,FR108,3,3.015
2008,NUTS,2010,FR108,3,1.287
2009,NUTS,2010,FR108,3,1.283
2010,NUTS,2010,FR108,3,1.776
2011,NUTS,2010,FR108,3,3.245
2012,NUTS,2010,FR108,3,0.539
1990,NUTS,2010,FR2,1,0.097
1991,NUTS,2010,FR2,1,0.34
1992,NUTS,2010,FR2,1,0.194
1994,NUTS,2010,FR2,1,0.032
1995,NUTS,2010,FR2,1,0.096
1996,NUTS,2010,FR2,1,1.774
1997,NUTS,2010,FR2,1,1.604
1998,NUTS,2010,FR2,1,0.823
1999,NUTS,2010,FR2,1,0.43
2000,NUTS,2010,FR2,1,0.286
2001,NUTS,2010,FR2,1,0.539
2002,NUTS,2010,FR2,1,0.427
2003,NUTS,2010,FR2,1,0.71
2004,NUTS,2010,FR2,1,0.795
2005,NUTS,2010,FR2,1,0.541
2006,NUTS,2010,FR2,1,1.331
2007,NUTS,2010,FR2,1,3.568
2008,NUTS,2010,FR2,1,3.43
2009,NUTS,2010,FR2,1,1.567
2010,NUTS,2010,FR2,1,2.602
2011,NUTS,2010,FR2,1,2.956
2012,NUTS,2010,FR2,1,1.558
1997,NUTS,2010,FR21,2,1.239
1998,NUTS,2010,FR21,2,0.743
2008,NUTS,2010,FR21,2,1.046
2008,NUTS,2010,FR211,3,3.519
1997,NUTS,2010,FR213,3,2.952
1998,NUTS,2010,FR213,3,1.767
2008,NUTS,2010,FR213,3,0.707
1991,NUTS,2010,FR22,2,0.825
1994,NUTS,2010,FR22,2,0.179
1996,NUTS,2010,FR22,2,0.27
2001,NUTS,2010,FR22,2,0.535
2004,NUTS,2010,FR22,2,0.265
2007,NUTS,2010,FR22,2,0.658
2008,NUTS,2010,FR22,2,0.524
2010,NUTS,2010,FR22,2,0.914
2011,NUTS,2010,FR22,2,0.261
2012,NUTS,2010,FR22,2,0.39
1991,NUTS,2010,FR222,3,2.048
1994,NUTS,2010,FR222,3,0.439
1996,NUTS,2010,FR222,3,0.657
2001,NUTS,2010,FR222,3,1.292
2004,NUTS,2010,FR222,3,0.318
2007,NUTS,2010,FR222,3,1.569
2008,NUTS,2010,FR222,3,1.25
2010,NUTS,2010,FR222,3,2.178
2011,NUTS,2010,FR222,3,0.621
2012,NUTS,2010,FR222,3,0.926
2004,NUTS,2010,FR223,3,0.445
1990,NUTS,2010,FR23,2,0.576
1991,NUTS,2010,FR23,2,0.573
1992,NUTS,2010,FR23,2,0.57
1996,NUTS,2010,FR23,2,9.017
1997,NUTS,2010,FR23,2,6.801
1998,NUTS,2010,FR23,2,2.771
2000,NUTS,2010,FR23,2,0.56
2001,NUTS,2010,FR23,2,0.559
2003,NUTS,2010,FR23,2,1.296
2005,NUTS,2010,FR23,2,1.522
2006,NUTS,2010,FR23,2,5.892
2007,NUTS,2010,FR23,2,17.256
2008,NUTS,2010,FR23,2,14.148
2009,NUTS,2010,FR23,2,7.927
2010,NUTS,2010,FR23,2,8.792
2011,NUTS,2010,FR23,2,10.781
2012,NUTS,2010,FR23,2,4.752
1991,NUTS,2010,FR231,3,1.932
1992,NUTS,2010,FR231,3,1.914
2005,NUTS,2010,FR231,3,0.888
2006,NUTS,2010,FR231,3,0.247
2007,NUTS,2010,FR231,3,5.681
2008,NUTS,2010,FR231,3,7.659
2009,NUTS,2010,FR231,3,3.569
2010,NUTS,2010,FR231,3,4.262
2011,NUTS,2010,FR231,3,5.526
2012,NUTS,2010,FR231,3,2.992
1990,NUTS,2010,FR232,3,0.818
1996,NUTS,2010,FR232,3,12.904
1997,NUTS,2010,FR232,3,9.749
1998,NUTS,2010,FR232,3,3.976
2000,NUTS,2010,FR232,3,0.806
2001,NUTS,2010,FR232,3,0.806
2003,NUTS,2010,FR232,3,1.876
2005,NUTS,2010,FR232,3,1.81
2006,NUTS,2010,FR232,3,8.458
2007,NUTS,2010,FR232,3,22.577
2008,NUTS,2010,FR232,3,17.155
2009,NUTS,2010,FR232,3,9.959
2010,NUTS,2010,FR232,3,10.916
2011,NUTS,2010,FR232,3,13.25
2012,NUTS,2010,FR232,3,5.582
1991,NUTS,2010,FR24,2,0.42
1992,NUTS,2010,FR24,2,0.418
1995,NUTS,2010,FR24,2,0.414
1997,NUTS,2010,FR24,2,1.234
1998,NUTS,2010,FR24,2,1.095
1999,NUTS,2010,FR24,2,1.844
2000,NUTS,2010,FR24,2,0.816
2001,NUTS,2010,FR24,2,1.353
2002,NUTS,2010,FR24,2,1.415
2003,NUTS,2010,FR24,2,2.081
2004,NUTS,2010,FR24,2,2.774
2005,NUTS,2010,FR24,2,1.197
2006,NUTS,2010,FR24,2,1.123
2007,NUTS,2010,FR24,2,1.583
2008,NUTS,2010,FR24,2,3.093
2009,NUTS,2010,FR24,2,0.721
2010,NUTS,2010,FR24,2,2.943
2011,NUTS,2010,FR24,2,3.716
2012,NUTS,2010,FR24,2,2.844
1992,NUTS,2010,FR241,3,3.115
1998,NUTS,2010,FR241,3,3.172
1999,NUTS,2010,FR241,3,9.536
2000,NUTS,2010,FR241,3,3.179
2001,NUTS,2010,FR241,3,4.767
2002,NUTS,2010,FR241,3,2.128
2003,NUTS,2010,FR241,3,7.402
2004,NUTS,2010,FR241,3,11.67
2007,NUTS,2010,FR241,3,4.228
2009,NUTS,2010,FR241,3,2.669
2010,NUTS,2010,FR241,3,6.426
2011,NUTS,2010,FR241,3,11.229
2012,NUTS,2010,FR241,3,9.619
2004,NUTS,2010,FR242,3,0.6
2007,NUTS,2010,FR242,3,1.184
2012,NUTS,2010,FR242,3,2.314
1995,NUTS,2010,FR243,3,4.272
1998,NUTS,2010,FR243,3,4.306
1999,NUTS,2010,FR243,3,4.322
2000,NUTS,2010,FR243,3,4.321
2001,NUTS,2010,FR243,3,5.05
2002,NUTS,2010,FR243,3,10.049
2003,NUTS,2010,FR243,3,2.886
2004,NUTS,2010,FR243,3,8.613
2005,NUTS,2010,FR243,3,8.598
2006,NUTS,2010,FR243,3,4.293
2007,NUTS,2010,FR243,3,1.418
2008,NUTS,2010,FR243,3,8.621
2009,NUTS,2010,FR243,3,4.305
2010,NUTS,2010,FR243,3,12.977
2011,NUTS,2010,FR243,3,18.812
2012,NUTS,2010,FR243,3,14.386
1997,NUTS,2010,FR244,3,1.821
1998,NUTS,2010,FR244,3,1.215
2003,NUTS,2010,FR244,3,1.758
2004,NUTS,2010,FR244,3,1.747
2007,NUTS,2010,FR244,3,0.566
2008,NUTS,2010,FR244,3,2.272
2010,NUTS,2010,FR244,3,0.423
2011,NUTS,2010,FR244,3,2.24
2002,NUTS,2010,FR245,3,1.567
2003,NUTS,2010,FR245,3,1.56
2006,NUTS,2010,FR245,3,3.075
2007,NUTS,2010,FR245,3,3.065
2011,NUTS,2010,FR245,3,0.996
1991,NUTS,2010,FR246,3,1.708
1997,NUTS,2010,FR246,3,3.266
1999,NUTS,2010,FR246,3,0.809
2001,NUTS,2010,FR246,3,1.072
2003,NUTS,2010,FR246,3,1.058
2005,NUTS,2010,FR246,3,1.56
2006,NUTS,2010,FR246,3,1.286
2007,NUTS,2010,FR246,3,0.772
2008,NUTS,2010,FR246,3,6.915
2010,NUTS,2010,FR246,3,3.429
2007,NUTS,2010,FR25,2,0.342
2008,NUTS,2010,FR25,2,0.457
2009,NUTS,2010,FR25,2,0.306
2010,NUTS,2010,FR25,2,0.903
2011,NUTS,2010,FR25,2,0.339
2008,NUTS,2010,FR251,3,0.988
2011,NUTS,2010,FR251,3,0.73
2007,NUTS,2010,FR253,3,1.709
2009,NUTS,2010,FR253,3,1.54
2010,NUTS,2010,FR253,3,4.56
1996,NUTS,2010,FR26,2,1.238
2001,NUTS,2010,FR26,2,0.204
2002,NUTS,2010,FR26,2,0.618
2004,NUTS,2010,FR26,2,0.616
2006,NUTS,2010,FR26,2,0.411
2007,NUTS,2010,FR26,2,0.612
2010,NUTS,2010,FR26,2,0.761
2011,NUTS,2010,FR26,2,0.913
2004,NUTS,2010,FR261,3,1.945
2010,NUTS,2010,FR261,3,2.384
2011,NUTS,2010,FR262,3,2.29
1996,NUTS,2010,FR263,3,3.626
2006,NUTS,2010,FR263,3,1.22
2007,NUTS,2010,FR263,3,1.812
2011,NUTS,2010,FR263,3,1.799
2001,NUTS,2010,FR264,3,0.985
2002,NUTS,2010,FR264,3,2.977
1990,NUTS,2010,FR3,1,0.252
1991,NUTS,2010,FR3,1,0.504
1996,NUTS,2010,FR3,1,0.251
1999,NUTS,2010,FR3,1,0.25
2005,NUTS,2010,FR3,1,0.374
2006,NUTS,2010,FR3,1,0.187
2007,NUTS,2010,FR3,1,0.249
2008,NUTS,2010,FR3,1,0.497
2010,NUTS,2010,FR3,1,0.495
2011,NUTS,2010,FR3,1,0.322
1990,NUTS,2010,FR30,2,0.252
1991,NUTS,2010,FR30,2,0.504
1996,NUTS,2010,FR30,2,0.251
1999,NUTS,2010,FR30,2,0.25
2005,NUTS,2010,FR30,2,0.374
2006,NUTS,2010,FR30,2,0.187
2007,NUTS,2010,FR30,2,0.249
2008,NUTS,2010,FR30,2,0.497
2010,NUTS,2010,FR30,2,0.495
2011,NUTS,2010,FR30,2,0.322
1990,NUTS,2010,FR301,3,0.395
1991,NUTS,2010,FR301,3,0.79
1996,NUTS,2010,FR301,3,0.392
1999,NUTS,2010,FR301,3,0.391
2005,NUTS,2010,FR301,3,0.585
2006,NUTS,2010,FR301,3,0.292
2007,NUTS,2010,FR301,3,0.39
2008,NUTS,2010,FR301,3,0.39
2010,NUTS,2010,FR301,3,0.648
2011,NUTS,2010,FR301,3,0.407
2008,NUTS,2010,FR302,3,0.685
2010,NUTS,2010,FR302,3,0.226
2011,NUTS,2010,FR302,3,0.171
1992,NUTS,2010,FR4,1,0.198
1993,NUTS,2010,FR4,1,0.197
1994,NUTS,2010,FR4,1,0.196
1998,NUTS,2010,FR4,1,0.388
2000,NUTS,2010,FR4,1,0.064
2001,NUTS,2010,FR4,1,0.24
2002,NUTS,2010,FR4,1,0.191
2003,NUTS,2010,FR4,1,0.191
2004,NUTS,2010,FR4,1,0.048
2005,NUTS,2010,FR4,1,0.275
2006,NUTS,2010,FR4,1,0.504
2008,NUTS,2010,FR4,1,0.436
2009,NUTS,2010,FR4,1,0.125
2010,NUTS,2010,FR4,1,0.047
2011,NUTS,2010,FR4,1,0.046
1993,NUTS,2010,FR41,2,0.433
1994,NUTS,2010,FR41,2,0.432
1998,NUTS,2010,FR41,2,0.432
2005,NUTS,2010,FR41,2,0.086
2011,NUTS,2010,FR41,2,0.106
1993,NUTS,2010,FR411,3,0.699
1998,NUTS,2010,FR411,3,1.398
2005,NUTS,2010,FR411,3,0.276
1993,NUTS,2010,FR413,3,0.492
1994,NUTS,2010,FR414,3,2.602
2011,NUTS,2010,FR414,3,0.66
1992,NUTS,2010,FR42,2,0.607
1998,NUTS,2010,FR42,2,0.581
2001,NUTS,2010,FR42,2,0.712
2002,NUTS,2010,FR42,2,0.566
2003,NUTS,2010,FR42,2,0.562
2004,NUTS,2010,FR42,2,0.14
2005,NUTS,2010,FR42,2,0.693
2006,NUTS,2010,FR42,2,1.471
2008,NUTS,2010,FR42,2,1.089
2009,NUTS,2010,FR42,2,0.364
2010,NUTS,2010,FR42,2,0.135
1992,NUTS,2010,FR421,3,1.032
1998,NUTS,2010,FR421,3,0.984
2001,NUTS,2010,FR421,3,1.201
2005,NUTS,2010,FR421,3,0.934
2008,NUTS,2010,FR421,3,1.833
2009,NUTS,2010,FR421,3,0.155
2002,NUTS,2010,FR422,3,1.389
2003,NUTS,2010,FR422,3,1.382
2004,NUTS,2010,FR422,3,0.343
2005,NUTS,2010,FR422,3,0.341
2006,NUTS,2010,FR422,3,3.625
2009,NUTS,2010,FR422,3,0.668
2010,NUTS,2010,FR422,3,0.333
2000,NUTS,2010,FR43,2,0.294
2008,NUTS,2010,FR43,2,0.284
2000,NUTS,2010,FR431,3,0.658
2008,NUTS,2010,FR433,3,1.383
1990,NUTS,2010,FR5,1,0.201
1991,NUTS,2010,FR5,1,0.268
1992,NUTS,2010,FR5,1,0.093
1993,NUTS,2010,FR5,1,0.398
1995,NUTS,2010,FR5,1,0.131
1997,NUTS,2010,FR5,1,0.26
1998,NUTS,2010,FR5,1,0.388
1999,NUTS,2010,FR5,1,0.064
2000,NUTS,2010,FR5,1,0.128
2001,NUTS,2010,FR5,1,0.338
2002,NUTS,2010,FR5,1,0.251
2003,NUTS,2010,FR5,1,0.041
2004,NUTS,2010,FR5,1,0.795
2005,NUTS,2010,FR5,1,0.404
2007,NUTS,2010,FR5,1,0.386
2008,NUTS,2010,FR5,1,0.713
2009,NUTS,2010,FR5,1,0.726
2010,NUTS,2010,FR5,1,0.624
2011,NUTS,2010,FR5,1,1.157
2012,NUTS,2010,FR5,1,0.46
1991,NUTS,2010,FR51,2,0.326
1992,NUTS,2010,FR51,2,0.065
1998,NUTS,2010,FR51,2,0.312
1999,NUTS,2010,FR51,2,0.155
2001,NUTS,2010,FR51,2,0.204
2002,NUTS,2010,FR51,2,0.151
2003,NUTS,2010,FR51,2,0.099
2004,NUTS,2010,FR51,2,1.479
2005,NUTS,2010,FR51,2,0.433
2007,NUTS,2010,FR51,2,0.233
2008,NUTS,2010,FR51,2,0.712
2009,NUTS,2010,FR51,2,0.365
2010,NUTS,2010,FR51,2,0.188
2011,NUTS,2010,FR51,2,1.652
2012,NUTS,2010,FR51,2,0.661
1991,NUTS,2010,FR511,3,0.944
1999,NUTS,2010,FR511,3,0.441
2001,NUTS,2010,FR511,3,0.284
2002,NUTS,2010,FR511,3,0.426
2003,NUTS,2010,FR511,3,0.278
2004,NUTS,2010,FR511,3,3.465
2007,NUTS,2010,FR511,3,0.65
2008,NUTS,2010,FR511,3,1.991
2009,NUTS,2010,FR511,3,1.019
2010,NUTS,2010,FR511,3,0.257
2011,NUTS,2010,FR511,3,4.59
2012,NUTS,2010,FR511,3,1.827
1992,NUTS,2010,FR512,3,0.282
1998,NUTS,2010,FR512,3,1.371
2001,NUTS,2010,FR512,3,0.445
2004,NUTS,2010,FR512,3,1.098
2005,NUTS,2010,FR512,3,1.943
2010,NUTS,2010,FR514,3,0.586
1990,NUTS,2010,FR52,2,0.358
2001,NUTS,2010,FR52,2,0.338
2002,NUTS,2010,FR52,2,0.168
2004,NUTS,2010,FR52,2,0.477
2005,NUTS,2010,FR52,2,0.271
2007,NUTS,2010,FR52,2,0.054
2008,NUTS,2010,FR52,2,0.317
2009,NUTS,2010,FR52,2,1.112
2010,NUTS,2010,FR52,2,0.835
2011,NUTS,2010,FR52,2,0.311
2012,NUTS,2010,FR52,2,0.154
2002,NUTS,2010,FR521,3,0.903
2010,NUTS,2010,FR521,3,1.69
2011,NUTS,2010,FR521,3,1.682
1990,NUTS,2010,FR522,3,1.193
2001,NUTS,2010,FR522,3,1.162
2008,NUTS,2010,FR522,3,1.123
2009,NUTS,2010,FR522,3,3.356
2012,NUTS,2010,FR522,3,0.555
2004,NUTS,2010,FR523,3,1.573
2007,NUTS,2010,FR523,3,0.178
2009,NUTS,2010,FR523,3,0.542
2010,NUTS,2010,FR523,3,1.346
2005,NUTS,2010,FR524,3,1.207
2010,NUTS,2010,FR524,3,0.457
1990,NUTS,2010,FR53,2,0.313
1991,NUTS,2010,FR53,2,0.625
1992,NUTS,2010,FR53,2,0.311
1993,NUTS,2010,FR53,2,1.863
1995,NUTS,2010,FR53,2,0.618
1997,NUTS,2010,FR53,2,1.228
1998,NUTS,2010,FR53,2,1.223
2000,NUTS,2010,FR53,2,0.606
2001,NUTS,2010,FR53,2,0.602
2002,NUTS,2010,FR53,2,0.597
2005,NUTS,2010,FR53,2,0.584
2007,NUTS,2010,FR53,2,1.293
2008,NUTS,2010,FR53,2,1.426
2009,NUTS,2010,FR53,2,0.755
2010,NUTS,2010,FR53,2,1.13
2011,NUTS,2010,FR53,2,1.688
2012,NUTS,2010,FR53,2,0.605
1991,NUTS,2010,FR531,3,2.922
1993,NUTS,2010,FR531,3,5.841
2007,NUTS,2010,FR531,3,2.861
2008,NUTS,2010,FR531,3,2.844
1992,NUTS,2010,FR532,3,0.937
1993,NUTS,2010,FR532,3,1.866
1995,NUTS,2010,FR532,3,1.849
1997,NUTS,2010,FR532,3,3.656
1998,NUTS,2010,FR532,3,3.619
2000,NUTS,2010,FR532,3,1.78
2002,NUTS,2010,FR532,3,1.743
2005,NUTS,2010,FR532,3,1.687
2007,NUTS,2010,FR532,3,2.065
2008,NUTS,2010,FR532,3,0.817
2009,NUTS,2010,FR532,3,2.157
2011,NUTS,2010,FR532,3,3.197
2012,NUTS,2010,FR532,3,1.718
1990,NUTS,2010,FR533,3,1.445
2010,NUTS,2010,FR533,3,2.708
2001,NUTS,2010,FR534,3,2.476
2008,NUTS,2010,FR534,3,2.357
2010,NUTS,2010,FR534,3,2.341
2011,NUTS,2010,FR534,3,2.334
1990,NUTS,2010,FR6,1,2.465
1991,NUTS,2010,FR6,1,0.825
1992,NUTS,2010,FR6,1,2.053
1993,NUTS,2010,FR6,1,1.856
1994,NUTS,2010,FR6,1,1.708
