year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_eur_hab
2019,NUTS,2010,SK,0,142.5
2020,NUTS,2010,SK,0,153.7
2011,NUTS,2010,SK0,1,86.9
2012,NUTS,2010,SK0,1,108.3
2013,NUTS,2010,SK0,1,112.9
2014,NUTS,2010,SK0,1,123.6
2015,NUTS,2010,SK0,1,171.0
2016,NUTS,2010,SK0,1,118.1
2017,NUTS,2010,SK0,1,137.8
2018,NUTS,2010,SK0,1,138.0
2019,NUTS,2010,SK0,1,142.5
2020,NUTS,2010,SK0,1,153.7
2011,NUTS,2010,SK01,2,404.6
2012,NUTS,2010,SK01,2,522.8
2013,NUTS,2010,SK01,2,566.2
2014,NUTS,2010,SK01,2,503.2
2015,NUTS,2010,SK01,2,652.8
2016,NUTS,2010,SK01,2,505.2
2017,NUTS,2010,SK01,2,596.8
2018,NUTS,2010,SK01,2,554.4
2019,NUTS,2010,SK01,2,568.3
2020,NUTS,2010,SK01,2,588.2
2011,NUTS,2010,SK02,2,44.4
2012,NUTS,2010,SK02,2,44.2
2013,NUTS,2010,SK02,2,43.9
2014,NUTS,2010,SK02,2,85.7
2015,NUTS,2010,SK02,2,118.0
2016,NUTS,2010,SK02,2,73.9
2017,NUTS,2010,SK02,2,94.7
2018,NUTS,2010,SK02,2,104.3
2019,NUTS,2010,SK02,2,99.7
2020,NUTS,2010,SK02,2,101.3
2011,NUTS,2010,SK03,2,50.8
2012,NUTS,2010,SK03,2,67.2
2013,NUTS,2010,SK03,2,70.5
2014,NUTS,2010,SK03,2,83.7
2015,NUTS,2010,SK03,2,133.6
2016,NUTS,2010,SK03,2,72.5
2017,NUTS,2010,SK03,2,72.3
2018,NUTS,2010,SK03,2,79.7
2019,NUTS,2010,SK03,2,90.8
2020,NUTS,2010,SK03,2,99.8
2011,NUTS,2010,SK04,2,47.1
2012,NUTS,2010,SK04,2,59.7
2013,NUTS,2010,SK04,2,54.8
2014,NUTS,2010,SK04,2,54.7
2015,NUTS,2010,SK04,2,76.0
2016,NUTS,2010,SK04,2,54.5
2017,NUTS,2010,SK04,2,58.9
2018,NUTS,2010,SK04,2,57.0
2019,NUTS,2010,SK04,2,60.3
2020,NUTS,2010,SK04,2,77.9
2011,NUTS,2010,TR,0,64.7
2012,NUTS,2010,TR,0,75.6
2013,NUTS,2010,TR,0,77.3
2014,NUTS,2010,TR,0,79.0
2015,NUTS,2010,TR,0,87.7
2016,NUTS,2010,TR,0,93.6
2017,NUTS,2010,TR,0,90.8
2018,NUTS,2010,TR,0,83.5
2019,NUTS,2010,TR,0,88.1
2020,NUTS,2010,TR,0,82.1
2011,NUTS,2010,UK,0,500.6
2012,NUTS,2010,UK,0,524.5
2013,NUTS,2010,UK,0,532.0
2014,NUTS,2010,UK,0,589.9
2015,NUTS,2010,UK,0,671.9
2016,NUTS,2010,UK,0,618.3
2017,NUTS,2010,UK,0,603.0
2018,NUTS,2010,UK,0,632.3
2019,NUTS,2010,UK,0,665.7
2011,NUTS,2010,UKC,1,220.2
2012,NUTS,2010,UKC,1,247.9
2013,NUTS,2010,UKC,1,253.0
2014,NUTS,2010,UKC,1,255.1
2015,NUTS,2010,UKC,1,332.0
2016,NUTS,2010,UKC,1,291.3
2017,NUTS,2010,UKC,1,305.3
2018,NUTS,2010,UKC,1,332.7
2011,NUTS,2010,UKC1,2,193.6
2012,NUTS,2010,UKC1,2,215.2
2013,NUTS,2010,UKC1,2,219.3
2014,NUTS,2010,UKC1,2,218.2
2015,NUTS,2010,UKC1,2,266.7
2016,NUTS,2010,UKC1,2,209.3
2017,NUTS,2010,UKC1,2,222.7
2018,NUTS,2010,UKC1,2,271.2
2011,NUTS,2010,UKC2,2,242.1
2012,NUTS,2010,UKC2,2,274.9
2013,NUTS,2010,UKC2,2,280.9
2014,NUTS,2010,UKC2,2,285.6
2015,NUTS,2010,UKC2,2,386.0
2016,NUTS,2010,UKC2,2,359.1
2017,NUTS,2010,UKC2,2,373.6
2018,NUTS,2010,UKC2,2,383.6
2011,NUTS,2010,UKD,1,477.3
2012,NUTS,2010,UKD,1,425.2
2013,NUTS,2010,UKD,1,411.6
2014,NUTS,2010,UKD,1,441.5
2015,NUTS,2010,UKD,1,557.2
2016,NUTS,2010,UKD,1,536.3
2017,NUTS,2010,UKD,1,478.8
2018,NUTS,2010,UKD,1,458.3
2011,NUTS,2010,UKD1,2,247.5
2012,NUTS,2010,UKD1,2,184.9
2013,NUTS,2010,UKD1,2,155.5
2014,NUTS,2010,UKD1,2,272.3
2015,NUTS,2010,UKD1,2,431.7
2016,NUTS,2010,UKD1,2,385.3
2017,NUTS,2010,UKD1,2,378.1
2018,NUTS,2010,UKD1,2,417.9
2011,NUTS,2010,UKD3,2,231.9
2012,NUTS,2010,UKD3,2,255.0
2013,NUTS,2010,UKD3,2,231.0
2014,NUTS,2010,UKD3,2,267.8
2015,NUTS,2010,UKD3,2,325.3
2016,NUTS,2010,UKD3,2,302.7
2017,NUTS,2010,UKD3,2,293.7
2018,NUTS,2010,UKD3,2,393.2
2011,NUTS,2010,UKD4,2,234.7
2012,NUTS,2010,UKD4,2,228.7
2013,NUTS,2010,UKD4,2,220.0
2014,NUTS,2010,UKD4,2,243.2
2015,NUTS,2010,UKD4,2,286.7
2016,NUTS,2010,UKD4,2,302.4
2017,NUTS,2010,UKD4,2,259.0
2018,NUTS,2010,UKD4,2,239.6
2011,NUTS,2010,UKD6,2,1973.3
2012,NUTS,2010,UKD6,2,1480.0
2013,NUTS,2010,UKD6,2,1419.2
2014,NUTS,2010,UKD6,2,1354.9
2015,NUTS,2010,UKD6,2,1878.1
2016,NUTS,2010,UKD6,2,1645.1
2017,NUTS,2010,UKD6,2,1291.9
2018,NUTS,2010,UKD6,2,1055.3
2011,NUTS,2010,UKD7,2,328.7
2012,NUTS,2010,UKD7,2,366.7
2013,NUTS,2010,UKD7,2,400.5
2014,NUTS,2010,UKD7,2,452.1
2015,NUTS,2010,UKD7,2,483.8
2016,NUTS,2010,UKD7,2,567.6
2017,NUTS,2010,UKD7,2,571.0
2018,NUTS,2010,UKD7,2,442.4
2011,NUTS,2010,UKE,1,240.9
2012,NUTS,2010,UKE,1,272.0
2013,NUTS,2010,UKE,1,274.9
2014,NUTS,2010,UKE,1,297.0
2015,NUTS,2010,UKE,1,358.9
2016,NUTS,2010,UKE,1,316.0
2017,NUTS,2010,UKE,1,344.2
2018,NUTS,2010,UKE,1,339.7
2011,NUTS,2010,UKE1,2,136.4
2012,NUTS,2010,UKE1,2,160.0
2013,NUTS,2010,UKE1,2,19.3
2014,NUTS,2010,UKE1,2,192.2
2015,NUTS,2010,UKE1,2,237.8
2016,NUTS,2010,UKE1,2,220.7
2017,NUTS,2010,UKE1,2,229.1
2018,NUTS,2010,UKE1,2,244.1
2011,NUTS,2010,UKE2,2,406.0
2012,NUTS,2010,UKE2,2,457.5
2013,NUTS,2010,UKE2,2,578.4
2014,NUTS,2010,UKE2,2,433.8
2015,NUTS,2010,UKE2,2,547.5
2016,NUTS,2010,UKE2,2,451.5
2017,NUTS,2010,UKE2,2,473.2
2018,NUTS,2010,UKE2,2,495.3
2011,NUTS,2010,UKE3,2,225.0
2012,NUTS,2010,UKE3,2,244.5
2013,NUTS,2010,UKE3,2,236.0
2014,NUTS,2010,UKE3,2,263.2
2015,NUTS,2010,UKE3,2,339.8
2016,NUTS,2010,UKE3,2,309.5
2017,NUTS,2010,UKE3,2,361.5
2018,NUTS,2010,UKE3,2,330.3
2011,NUTS,2010,UKE4,2,234.4
2012,NUTS,2010,UKE4,2,268.1
2013,NUTS,2010,UKE4,2,294.6
2014,NUTS,2010,UKE4,2,311.4
2015,NUTS,2010,UKE4,2,352.5
2016,NUTS,2010,UKE4,2,310.4
2017,NUTS,2010,UKE4,2,334.4
2018,NUTS,2010,UKE4,2,328.8
2011,NUTS,2010,UKF,1,398.3
2012,NUTS,2010,UKF,1,434.8
2013,NUTS,2010,UKF,1,453.4
2014,NUTS,2010,UKF,1,504.2
2015,NUTS,2010,UKF,1,566.7
2016,NUTS,2010,UKF,1,538.5
2017,NUTS,2010,UKF,1,465.5
2018,NUTS,2010,UKF,1,522.6
2011,NUTS,2010,UKF1,2,552.0
2012,NUTS,2010,UKF1,2,638.1
2013,NUTS,2010,UKF1,2,662.0
2014,NUTS,2010,UKF1,2,748.5
2015,NUTS,2010,UKF1,2,855.5
2016,NUTS,2010,UKF1,2,805.9
2017,NUTS,2010,UKF1,2,681.4
2018,NUTS,2010,UKF1,2,796.0
2011,NUTS,2010,UKF2,2,337.7
2012,NUTS,2010,UKF2,2,334.7
2013,NUTS,2010,UKF2,2,352.5
2014,NUTS,2010,UKF2,2,376.6
2015,NUTS,2010,UKF2,2,408.4
2016,NUTS,2010,UKF2,2,390.6
2017,NUTS,2010,UKF2,2,348.7
2018,NUTS,2010,UKF2,2,363.1
2011,NUTS,2010,UKF3,2,89.6
2012,NUTS,2010,UKF3,2,74.6
2013,NUTS,2010,UKF3,2,80.1
2014,NUTS,2010,UKF3,2,92.0
2015,NUTS,2010,UKF3,2,100.3
2016,NUTS,2010,UKF3,2,112.0
2017,NUTS,2010,UKF3,2,117.0
2018,NUTS,2010,UKF3,2,111.0
2011,NUTS,2010,UKG,1,328.5
2012,NUTS,2010,UKG,1,399.3
2013,NUTS,2010,UKG,1,431.0
2014,NUTS,2010,UKG,1,515.0
2015,NUTS,2010,UKG,1,634.8
2016,NUTS,2010,UKG,1,587.0
2017,NUTS,2010,UKG,1,579.5
2018,NUTS,2010,UKG,1,632.2
2011,NUTS,2010,UKG1,2,626.3
2012,NUTS,2010,UKG1,2,784.4
2013,NUTS,2010,UKG1,2,759.7
2014,NUTS,2010,UKG1,2,981.2
2015,NUTS,2010,UKG1,2,1227.1
2016,NUTS,2010,UKG1,2,1046.6
2017,NUTS,2010,UKG1,2,1324.6
2018,NUTS,2010,UKG1,2,1390.3
2011,NUTS,2010,UKG2,2,132.4
2012,NUTS,2010,UKG2,2,144.8
2013,NUTS,2010,UKG2,2,154.6
2014,NUTS,2010,UKG2,2,165.4
2015,NUTS,2010,UKG2,2,195.1
2016,NUTS,2010,UKG2,2,207.4
2017,NUTS,2010,UKG2,2,176.1
2018,NUTS,2010,UKG2,2,221.1
2011,NUTS,2010,UKG3,2,299.9
2012,NUTS,2010,UKG3,2,363.2
2013,NUTS,2010,UKG3,2,433.8
2014,NUTS,2010,UKG3,2,494.7
2015,NUTS,2010,UKG3,2,606.4
2016,NUTS,2010,UKG3,2,586.4
2017,NUTS,2010,UKG3,2,459.6
2018,NUTS,2010,UKG3,2,510.7
2011,NUTS,2010,UKH,1,932.0
2012,NUTS,2010,UKH,1,953.0
2013,NUTS,2010,UKH,1,1049.2
2014,NUTS,2010,UKH,1,1138.6
2015,NUTS,2010,UKH,1,1253.0
2016,NUTS,2010,UKH,1,1132.1
2017,NUTS,2010,UKH,1,1101.6
2018,NUTS,2010,UKH,1,1203.4
2011,NUTS,2010,UKH1,2,1256.7
2012,NUTS,2010,UKH1,2,1392.7
2013,NUTS,2010,UKH1,2,1389.7
2014,NUTS,2010,UKH1,2,1617.4
2015,NUTS,2010,UKH1,2,1730.5
2016,NUTS,2010,UKH1,2,1499.0
2017,NUTS,2010,UKH1,2,1485.9
2018,NUTS,2010,UKH1,2,1778.5
2011,NUTS,2010,UKH2,2,867.8
2012,NUTS,2010,UKH2,2,881.1
2013,NUTS,2010,UKH2,2,1222.7
2014,NUTS,2010,UKH2,2,1164.5
2015,NUTS,2010,UKH2,2,1334.9
2016,NUTS,2010,UKH2,2,1269.1
2017,NUTS,2010,UKH2,2,1200.1
2018,NUTS,2010,UKH2,2,1160.5
2011,NUTS,2010,UKH3,2,546.9
2012,NUTS,2010,UKH3,2,416.4
2013,NUTS,2010,UKH3,2,403.5
2014,NUTS,2010,UKH3,2,452.1
2015,NUTS,2010,UKH3,2,512.3
2016,NUTS,2010,UKH3,2,487.8
2017,NUTS,2010,UKH3,2,473.3
2018,NUTS,2010,UKH3,2,457.9
2011,NUTS,2010,UKI,1,484.3
2012,NUTS,2010,UKI,1,565.5
2013,NUTS,2010,UKI,1,529.5
2014,NUTS,2010,UKI,1,636.5
2015,NUTS,2010,UKI,1,733.7
2016,NUTS,2010,UKI,1,685.8
2017,NUTS,2010,UKI,1,719.2
2018,NUTS,2010,UKI,1,747.3
2011,NUTS,2010,UKI3,2,2702.1
2012,NUTS,2010,UKI3,2,3007.4
2013,NUTS,2010,UKI3,2,2926.9
2014,NUTS,2010,UKI3,2,3347.1
2015,NUTS,2010,UKI3,2,3652.9
2016,NUTS,2010,UKI3,2,3075.9
2017,NUTS,2010,UKI3,2,3304.4
2018,NUTS,2010,UKI3,2,3539.6
2011,NUTS,2010,UKI4,2,186.4
2012,NUTS,2010,UKI4,2,188.8
2013,NUTS,2010,UKI4,2,224.6
2014,NUTS,2010,UKI4,2,295.2
2015,NUTS,2010,UKI4,2,344.5
2016,NUTS,2010,UKI4,2,296.0
2017,NUTS,2010,UKI4,2,336.5
2018,NUTS,2010,UKI4,2,381.0
2011,NUTS,2010,UKI5,2,61.4
2012,NUTS,2010,UKI5,2,64.1
2013,NUTS,2010,UKI5,2,60.4
2014,NUTS,2010,UKI5,2,65.3
2015,NUTS,2010,UKI5,2,97.8
2016,NUTS,2010,UKI5,2,84.2
2017,NUTS,2010,UKI5,2,73.2
2018,NUTS,2010,UKI5,2,75.8
2011,NUTS,2010,UKI6,2,133.5
2012,NUTS,2010,UKI6,2,108.1
2013,NUTS,2010,UKI6,2,160.8
2014,NUTS,2010,UKI6,2,174.9
2015,NUTS,2010,UKI6,2,148.7
2016,NUTS,2010,UKI6,2,142.3
2017,NUTS,2010,UKI6,2,155.6
2018,NUTS,2010,UKI6,2,145.3
2011,NUTS,2010,UKI7,2,169.0
2012,NUTS,2010,UKI7,2,356.7
2013,NUTS,2010,UKI7,2,189.5
2014,NUTS,2010,UKI7,2,317.2
2015,NUTS,2010,UKI7,2,486.1
2016,NUTS,2010,UKI7,2,678.3
2017,NUTS,2010,UKI7,2,650.0
2018,NUTS,2010,UKI7,2,595.8
2011,NUTS,2010,UKJ,1,865.7
2012,NUTS,2010,UKJ,1,852.6
2013,NUTS,2010,UKJ,1,828.9
2014,NUTS,2010,UKJ,1,894.5
2015,NUTS,2010,UKJ,1,1012.5
2016,NUTS,2010,UKJ,1,904.6
2017,NUTS,2010,UKJ,1,847.8
2018,NUTS,2010,UKJ,1,871.1
2011,NUTS,2010,UKJ1,2,1364.0
2012,NUTS,2010,UKJ1,2,1509.2
2013,NUTS,2010,UKJ1,2,1536.7
2014,NUTS,2010,UKJ1,2,1762.4
2015,NUTS,2010,UKJ1,2,2012.3
2016,NUTS,2010,UKJ1,2,1882.6
2017,NUTS,2010,UKJ1,2,1783.0
2018,NUTS,2010,UKJ1,2,1826.6
2011,NUTS,2010,UKJ2,2,527.4
2012,NUTS,2010,UKJ2,2,568.0
2013,NUTS,2010,UKJ2,2,526.9
2014,NUTS,2010,UKJ2,2,516.8
2015,NUTS,2010,UKJ2,2,657.7
2016,NUTS,2010,UKJ2,2,566.0
2017,NUTS,2010,UKJ2,2,576.8
2018,NUTS,2010,UKJ2,2,567.4
2011,NUTS,2010,UKJ3,2,829.4
2012,NUTS,2010,UKJ3,2,815.6
2013,NUTS,2010,UKJ3,2,869.6
2014,NUTS,2010,UKJ3,2,881.8
2015,NUTS,2010,UKJ3,2,877.2
2016,NUTS,2010,UKJ3,2,698.8
2017,NUTS,2010,UKJ3,2,565.3
2018,NUTS,2010,UKJ3,2,600.3
2011,NUTS,2010,UKJ4,2,787.4
2012,NUTS,2010,UKJ4,2,481.9
2013,NUTS,2010,UKJ4,2,333.4
2014,NUTS,2010,UKJ4,2,367.4
2015,NUTS,2010,UKJ4,2,409.4
2016,NUTS,2010,UKJ4,2,380.6
2017,NUTS,2010,UKJ4,2,357.0
2018,NUTS,2010,UKJ4,2,393.5
2011,NUTS,2010,UKK,1,457.3
2012,NUTS,2010,UKK,1,472.9
2013,NUTS,2010,UKK,1,477.6
2014,NUTS,2010,UKK,1,539.1
2015,NUTS,2010,UKK,1,525.5
2016,NUTS,2010,UKK,1,479.5
2017,NUTS,2010,UKK,1,480.7
2018,NUTS,2010,UKK,1,503.3
2011,NUTS,2010,UKK1,2,822.8
2012,NUTS,2010,UKK1,2,869.3
2013,NUTS,2010,UKK1,2,851.4
2014,NUTS,2010,UKK1,2,959.6
2015,NUTS,2010,UKK1,2,851.4
2016,NUTS,2010,UKK1,2,776.8
2017,NUTS,2010,UKK1,2,786.7
2018,NUTS,2010,UKK1,2,814.8
2011,NUTS,2010,UKK2,2,176.3
2012,NUTS,2010,UKK2,2,192.3
2013,NUTS,2010,UKK2,2,213.2
2014,NUTS,2010,UKK2,2,231.5
2015,NUTS,2010,UKK2,2,270.3
2016,NUTS,2010,UKK2,2,233.6
2017,NUTS,2010,UKK2,2,221.4
2018,NUTS,2010,UKK2,2,239.1
2011,NUTS,2010,UKK3,2,42.1
2012,NUTS,2010,UKK3,2,45.1
2013,NUTS,2010,UKK3,2,43.9
2014,NUTS,2010,UKK3,2,56.6
2015,NUTS,2010,UKK3,2,101.4
2016,NUTS,2010,UKK3,2,90.6
2017,NUTS,2010,UKK3,2,91.6
2018,NUTS,2010,UKK3,2,86.9
2011,NUTS,2010,UKK4,2,212.4
2012,NUTS,2010,UKK4,2,168.3
2013,NUTS,2010,UKK4,2,202.8
2014,NUTS,2010,UKK4,2,236.4
2015,NUTS,2010,UKK4,2,331.7
2016,NUTS,2010,UKK4,2,316.7
2017,NUTS,2010,UKK4,2,314.6
2018,NUTS,2010,UKK4,2,342.5
2011,NUTS,2010,UKL,1,208.1
2012,NUTS,2010,UKL,1,229.5
2013,NUTS,2010,UKL,1,261.5
2014,NUTS,2010,UKL,1,284.0
2015,NUTS,2010,UKL,1,275.6
2016,NUTS,2010,UKL,1,282.4
2017,NUTS,2010,UKL,1,272.1
2018,NUTS,2010,UKL,1,285.2
2011,NUTS,2010,UKL1,2,124.5
2012,NUTS,2010,UKL1,2,125.8
2013,NUTS,2010,UKL1,2,129.7
2014,NUTS,2010,UKL1,2,186.9
2015,NUTS,2010,UKL1,2,200.1
2016,NUTS,2010,UKL1,2,195.7
2017,NUTS,2010,UKL1,2,218.7
2018,NUTS,2010,UKL1,2,228.1
2011,NUTS,2010,UKL2,2,351.3
2012,NUTS,2010,UKL2,2,406.8
2013,NUTS,2010,UKL2,2,486.5
2014,NUTS,2010,UKL2,2,449.1
2015,NUTS,2010,UKL2,2,404.1
2016,NUTS,2010,UKL2,2,429.5
2017,NUTS,2010,UKL2,2,362.6
2018,NUTS,2010,UKL2,2,381.5
2011,NUTS,2010,UKM,1,424.9
2012,NUTS,2010,UKM,1,447.5
2013,NUTS,2010,UKM,1,462.6
2014,NUTS,2010,UKM,1,520.3
2015,NUTS,2010,UKM,1,556.5
2016,NUTS,2010,UKM,1,527.8
2017,NUTS,2010,UKM,1,532.9
2018,NUTS,2010,UKM,1,562.6
2011,NUTS,2010,UKM2,2,342.8
2012,NUTS,2010,UKM2,2,363.9
2013,NUTS,2010,UKM2,2,669.5
2014,NUTS,2010,UKM2,2,721.2
2015,NUTS,2010,UKM2,2,796.4
2016,NUTS,2010,UKM2,2,745.0
2017,NUTS,2010,UKM2,2,427.5
2011,NUTS,2010,UKM3,2,368.9
2012,NUTS,2010,UKM3,2,400.1
2013,NUTS,2010,UKM3,2,290.9
2014,NUTS,2010,UKM3,2,307.3
2015,NUTS,2010,UKM3,2,373.8
2016,NUTS,2010,UKM3,2,366.3
2017,NUTS,2010,UKM3,2,203.6
2011,NUTS,2010,UKM5,2,1232.6
2012,NUTS,2010,UKM5,2,1249.2
2013,NUTS,2010,UKM5,2,686.5
2014,NUTS,2010,UKM5,2,1032.6
2015,NUTS,2010,UKM5,2,783.9
2016,NUTS,2010,UKM5,2,743.3
2017,NUTS,2010,UKM5,2,683.9
2018,NUTS,2010,UKM5,2,691.5
2011,NUTS,2010,UKM6,2,238.0
2012,NUTS,2010,UKM6,2,226.2
2013,NUTS,2010,UKM6,2,186.4
2014,NUTS,2010,UKM6,2,170.7
2015,NUTS,2010,UKM6,2,179.9
2016,NUTS,2010,UKM6,2,164.2
2017,NUTS,2010,UKM6,2,156.5
2018,NUTS,2010,UKM6,2,148.2
2014,NUTS,2010,UKM7,2,763.6
2015,NUTS,2010,UKM7,2,842.4
2016,NUTS,2010,UKM7,2,786.6
2017,NUTS,2010,UKM7,2,801.4
2018,NUTS,2010,UKM7,2,860.5
2014,NUTS,2010,UKM8,2,445.8
2015,NUTS,2010,UKM8,2,540.6
2016,NUTS,2010,UKM8,2,522.2
2017,NUTS,2010,UKM8,2,535.5
2018,NUTS,2010,UKM8,2,561.9
2014,NUTS,2010,UKM9,2,49.6
2015,NUTS,2010,UKM9,2,61.3
2016,NUTS,2010,UKM9,2,67.5
2017,NUTS,2010,UKM9,2,76.3
2018,NUTS,2010,UKM9,2,76.9
2011,NUTS,2010,UKN,1,320.7
2012,NUTS,2010,UKN,1,388.2
2013,NUTS,2010,UKN,1,384.4
2014,NUTS,2010,UKN,1,339.6
2015,NUTS,2010,UKN,1,486.0
2016,NUTS,2010,UKN,1,425.3
2017,NUTS,2010,UKN,1,424.3
2018,NUTS,2010,UKN,1,431.1
2011,NUTS,2010,UKN0,2,320.7
2012,NUTS,2010,UKN0,2,388.2
2013,NUTS,2010,UKN0,2,384.4
2014,NUTS,2010,UKN0,2,339.6
2015,NUTS,2010,UKN0,2,486.0
2016,NUTS,2010,UKN0,2,425.3
2017,NUTS,2010,UKN0,2,424.3
2018,NUTS,2010,UKN0,2,431.1
