year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_mio_nac
2011,NUTS,2010,AT,0,5692.841
2012,NUTS,2010,AT,0,6540.457
2013,NUTS,2010,AT,0,6778.42
2014,NUTS,2010,AT,0,7324.679
2015,NUTS,2010,AT,0,7498.488
2016,NUTS,2010,AT,0,7824.51
2017,NUTS,2010,AT,0,7888.444
2018,NUTS,2010,AT,0,8323.1
2019,NUTS,2010,AT,0,8749.143
2020,NUTS,2010,AT,0,8418.44
2011,NUTS,2010,AT1,1,2175.494
2013,NUTS,2010,AT1,1,2224.838
2015,NUTS,2010,AT1,1,2450.022
2017,NUTS,2010,AT1,1,2460.993
2019,NUTS,2010,AT1,1,2696.859
2011,NUTS,2010,AT11,2,51.106
2013,NUTS,2010,AT11,2,59.509
2015,NUTS,2010,AT11,2,68.606
2017,NUTS,2010,AT11,2,64.783
2019,NUTS,2010,AT11,2,65.34
2011,NUTS,2010,AT12,2,614.14
2013,NUTS,2010,AT12,2,676.822
2015,NUTS,2010,AT12,2,750.878
2017,NUTS,2010,AT12,2,789.379
2019,NUTS,2010,AT12,2,847.767
2011,NUTS,2010,AT13,2,1510.248
2013,NUTS,2010,AT13,2,1488.507
2015,NUTS,2010,AT13,2,1630.538
2017,NUTS,2010,AT13,2,1606.831
2019,NUTS,2010,AT13,2,1783.752
2011,NUTS,2010,AT2,1,1586.804
2013,NUTS,2010,AT2,1,1948.502
2015,NUTS,2010,AT2,1,2226.814
2017,NUTS,2010,AT2,1,2237.744
2019,NUTS,2010,AT2,1,2607.362
2011,NUTS,2010,AT21,2,422.71
2013,NUTS,2010,AT21,2,449.926
2015,NUTS,2010,AT21,2,534.879
2017,NUTS,2010,AT21,2,524.332
2019,NUTS,2010,AT21,2,627.693
2011,NUTS,2010,AT22,2,1164.094
2013,NUTS,2010,AT22,2,1498.576
2015,NUTS,2010,AT22,2,1691.935
2017,NUTS,2010,AT22,2,1713.412
2019,NUTS,2010,AT22,2,1979.669
2011,NUTS,2010,AT3,1,1930.543
2013,NUTS,2010,AT3,1,2605.08
2015,NUTS,2010,AT3,1,2821.652
2017,NUTS,2010,AT3,1,3189.707
2019,NUTS,2010,AT3,1,3444.922
2011,NUTS,2010,AT31,2,1149.648
2013,NUTS,2010,AT31,2,1577.135
2015,NUTS,2010,AT31,2,1680.958
2017,NUTS,2010,AT31,2,1996.239
2019,NUTS,2010,AT31,2,2156.472
2011,NUTS,2010,AT32,2,178.072
2013,NUTS,2010,AT32,2,226.648
2015,NUTS,2010,AT32,2,247.331
2017,NUTS,2010,AT32,2,297.695
2019,NUTS,2010,AT32,2,329.224
2011,NUTS,2010,AT33,2,416.331
2013,NUTS,2010,AT33,2,573.78
2015,NUTS,2010,AT33,2,613.524
2017,NUTS,2010,AT33,2,602.681
2019,NUTS,2010,AT33,2,637.866
2011,NUTS,2010,AT34,2,186.492
2013,NUTS,2010,AT34,2,227.517
2015,NUTS,2010,AT34,2,279.839
2017,NUTS,2010,AT34,2,293.092
2019,NUTS,2010,AT34,2,321.36
2011,NUTS,2010,ATZ,1,0.0
2013,NUTS,2010,ATZ,1,0.0
2011,NUTS,2010,ATZZ,2,0.0
2013,NUTS,2010,ATZZ,2,0.0
2012,NUTS,2010,BA,0,40.895
2013,NUTS,2010,BA,0,50.272
2014,NUTS,2010,BA,0,13.32
2019,NUTS,2010,BA,0,25.674
2011,NUTS,2010,BE,0,5613.4
2012,NUTS,2010,BE,0,6148.955
2013,NUTS,2010,BE,0,6356.837
2014,NUTS,2010,BE,0,6675.968
2015,NUTS,2010,BE,0,7076.364
2016,NUTS,2010,BE,0,7444.72
2017,NUTS,2010,BE,0,8333.61
2018,NUTS,2010,BE,0,9432.611
2019,NUTS,2010,BE,0,11143.444
2020,NUTS,2010,BE,0,11567.361
2011,NUTS,2010,BE1,1,482.463
2012,NUTS,2010,BE1,1,524.048
2013,NUTS,2010,BE1,1,538.894
2014,NUTS,2010,BE1,1,673.141
2015,NUTS,2010,BE1,1,745.792
2016,NUTS,2010,BE1,1,869.05
2017,NUTS,2010,BE1,1,1007.613
2018,NUTS,2010,BE1,1,1184.282
2019,NUTS,2010,BE1,1,1296.574
2011,NUTS,2010,BE10,2,482.463
2012,NUTS,2010,BE10,2,524.048
2013,NUTS,2010,BE10,2,538.894
2014,NUTS,2010,BE10,2,673.141
2015,NUTS,2010,BE10,2,745.792
2016,NUTS,2010,BE10,2,869.05
2017,NUTS,2010,BE10,2,1007.613
2018,NUTS,2010,BE10,2,1184.282
2019,NUTS,2010,BE10,2,1296.574
2011,NUTS,2010,BE2,1,3423.779
2012,NUTS,2010,BE2,1,3891.733
2013,NUTS,2010,BE2,1,4022.356
2014,NUTS,2010,BE2,1,4234.102
2015,NUTS,2010,BE2,1,4525.257
2016,NUTS,2010,BE2,1,4711.221
2017,NUTS,2010,BE2,1,5234.839
2018,NUTS,2010,BE2,1,5497.259
2019,NUTS,2010,BE2,1,6703.931
2011,NUTS,2010,BE3,1,1707.138
2012,NUTS,2010,BE3,1,1733.198
2013,NUTS,2010,BE3,1,1795.619
2014,NUTS,2010,BE3,1,1768.725
2015,NUTS,2010,BE3,1,1805.316
2016,NUTS,2010,BE3,1,1864.449
2017,NUTS,2010,BE3,1,2091.158
2018,NUTS,2010,BE3,1,2751.07
2019,NUTS,2010,BE3,1,3142.939
2012,NUTS,2010,BEZ,1,0.0
2013,NUTS,2010,BEZ,1,0.0
2014,NUTS,2010,BEZ,1,0.0
2015,NUTS,2010,BEZ,1,0.0
2018,NUTS,2010,BEZ,1,0.0
2019,NUTS,2010,BEZ,1,0.0
2012,NUTS,2010,BEZZ,2,0.0
2013,NUTS,2010,BEZZ,2,0.0
2014,NUTS,2010,BEZZ,2,0.0
2015,NUTS,2010,BEZZ,2,0.0
2018,NUTS,2010,BEZZ,2,0.0
2019,NUTS,2010,BEZZ,2,0.0
2011,NUTS,2010,BG,0,228.691
2012,NUTS,2010,BG,0,300.305
2013,NUTS,2010,BG,0,318.64
2014,NUTS,2010,BG,0,436.957
2015,NUTS,2010,BG,0,623.886
2016,NUTS,2010,BG,0,537.932
2017,NUTS,2010,BG,0,534.071
2018,NUTS,2010,BG,0,596.083
2019,NUTS,2010,BG,0,673.122
2020,NUTS,2010,BG,0,691.077
2011,NUTS,2010,BG3,1,17.397
2012,NUTS,2010,BG3,1,24.729
2013,NUTS,2010,BG3,1,37.256
2014,NUTS,2010,BG3,1,48.475
2015,NUTS,2010,BG3,1,112.561
2016,NUTS,2010,BG3,1,112.996
2017,NUTS,2010,BG3,1,118.322
2018,NUTS,2010,BG3,1,119.11
2019,NUTS,2010,BG3,1,121.474
2014,NUTS,2010,BG31,2,6.78
2015,NUTS,2010,BG31,2,27.476
2016,NUTS,2010,BG31,2,24.158
2017,NUTS,2010,BG31,2,24.825
2018,NUTS,2010,BG31,2,30.325
2019,NUTS,2010,BG31,2,23.867
2012,NUTS,2010,BG32,2,5.091
2013,NUTS,2010,BG32,2,7.495
2014,NUTS,2010,BG32,2,8.349
2015,NUTS,2010,BG32,2,35.402
2016,NUTS,2010,BG32,2,28.675
2017,NUTS,2010,BG32,2,27.92
2018,NUTS,2010,BG32,2,24.328
2019,NUTS,2010,BG32,2,27.949
2011,NUTS,2010,BG33,2,4.933
2014,NUTS,2010,BG33,2,12.806
2015,NUTS,2010,BG33,2,20.461
2016,NUTS,2010,BG33,2,33.707
2017,NUTS,2010,BG33,2,34.239
2018,NUTS,2010,BG33,2,30.837
2019,NUTS,2010,BG33,2,32.899
2011,NUTS,2010,BG34,2,5.866
2012,NUTS,2010,BG34,2,8.483
2013,NUTS,2010,BG34,2,10.183
2014,NUTS,2010,BG34,2,20.54
2015,NUTS,2010,BG34,2,29.222
2016,NUTS,2010,BG34,2,26.456
2017,NUTS,2010,BG34,2,31.338
2018,NUTS,2010,BG34,2,33.62
2019,NUTS,2010,BG34,2,36.759
2011,NUTS,2010,BG4,1,211.294
2012,NUTS,2010,BG4,1,275.576
2013,NUTS,2010,BG4,1,281.384
2014,NUTS,2010,BG4,1,388.482
2015,NUTS,2010,BG4,1,511.325
2016,NUTS,2010,BG4,1,424.936
2017,NUTS,2010,BG4,1,415.749
2018,NUTS,2010,BG4,1,476.973
2019,NUTS,2010,BG4,1,551.648
2011,NUTS,2010,BG41,2,201.845
2012,NUTS,2010,BG41,2,260.939
2013,NUTS,2010,BG41,2,268.082
2014,NUTS,2010,BG41,2,367.483
2015,NUTS,2010,BG41,2,461.661
2016,NUTS,2010,BG41,2,371.008
2017,NUTS,2010,BG41,2,360.731
2018,NUTS,2010,BG41,2,424.479
2019,NUTS,2010,BG41,2,493.731
2011,NUTS,2010,BG42,2,9.449
2012,NUTS,2010,BG42,2,14.637
2013,NUTS,2010,BG42,2,13.302
2014,NUTS,2010,BG42,2,20.999
2015,NUTS,2010,BG42,2,49.664
2016,NUTS,2010,BG42,2,53.928
2017,NUTS,2010,BG42,2,55.018
2018,NUTS,2010,BG42,2,52.494
2019,NUTS,2010,BG42,2,57.917
2011,NUTS,2010,BGZ,1,0.0
2012,NUTS,2010,BGZ,1,0.0
2013,NUTS,2010,BGZ,1,0.0
2014,NUTS,2010,BGZ,1,0.0
2019,NUTS,2010,BGZ,1,0.0
2011,NUTS,2010,BGZZ,2,0.0
2012,NUTS,2010,BGZZ,2,0.0
2013,NUTS,2010,BGZZ,2,0.0
2014,NUTS,2010,BGZZ,2,0.0
2019,NUTS,2010,BGZZ,2,0.0
2012,NUTS,2010,CH,0,12818.714
2015,NUTS,2010,CH,0,13961.283
2017,NUTS,2010,CH,0,14119.798
2019,NUTS,2010,CH,0,15453.986
2012,NUTS,2010,CH0,1,12818.714
2015,NUTS,2010,CH0,1,13961.283
2017,NUTS,2010,CH0,1,14119.798
2019,NUTS,2010,CH0,1,15453.986
2012,NUTS,2010,CH01,2,1750.476
2015,NUTS,2010,CH01,2,1959.618
2012,NUTS,2010,CH02,2,1956.584
2015,NUTS,2010,CH02,2,1890.726
2012,NUTS,2010,CH03,2,6396.662
2015,NUTS,2010,CH03,2,7352.301
2012,NUTS,2010,CH04,2,1457.67
2015,NUTS,2010,CH04,2,1707.924
2012,NUTS,2010,CH05,2,1171.099
2015,NUTS,2010,CH05,2,1092.313
2012,NUTS,2010,CH06,2,1108.781
2015,NUTS,2010,CH06,2,1560.607
2012,NUTS,2010,CH07,2,434.443
2015,NUTS,2010,CH07,2,96.638
2011,NUTS,2010,CN_X_HK,5,657933.36
2012,NUTS,2010,CN_X_HK,5,784224.1
2013,NUTS,2010,CN_X_HK,5,907584.53
2014,NUTS,2010,CN_X_HK,5,1006063.57
2015,NUTS,2010,CN_X_HK,5,1088134.976
2016,NUTS,2010,CN_X_HK,5,1214395.936
2017,NUTS,2010,CN_X_HK,5,1366022.818
2018,NUTS,2010,CN_X_HK,5,1523372.432
2019,NUTS,2010,CN_X_HK,5,1692179.036
2011,NUTS,2010,CY,0,13.765
2012,NUTS,2010,CY,0,13.959
2013,NUTS,2010,CY,0,16.998
2014,NUTS,2010,CY,0,20.009
2015,NUTS,2010,CY,0,19.477
2016,NUTS,2010,CY,0,36.584
2017,NUTS,2010,CY,0,40.943
2018,NUTS,2010,CY,0,53.907
2019,NUTS,2010,CY,0,70.658
2020,NUTS,2010,CY,0,80.0
2011,NUTS,2010,CY0,1,13.765
2012,NUTS,2010,CY0,1,13.959
2013,NUTS,2010,CY0,1,16.998
2014,NUTS,2010,CY0,1,20.009
2015,NUTS,2010,CY0,1,19.477
2016,NUTS,2010,CY0,1,36.584
2017,NUTS,2010,CY0,1,40.943
2018,NUTS,2010,CY0,1,53.907
2019,NUTS,2010,CY0,1,70.658
2020,NUTS,2010,CY0,1,80.0
2011,NUTS,2010,CY00,2,13.765
2012,NUTS,2010,CY00,2,13.959
2013,NUTS,2010,CY00,2,16.998
2014,NUTS,2010,CY00,2,20.009
2015,NUTS,2010,CY00,2,19.477
2016,NUTS,2010,CY00,2,36.584
2017,NUTS,2010,CY00,2,40.943
2018,NUTS,2010,CY00,2,53.907
2019,NUTS,2010,CY00,2,70.658
2020,NUTS,2010,CY00,2,80.0
2011,NUTS,2010,CZ,0,34716.927
2012,NUTS,2010,CZ,0,38790.182
2013,NUTS,2010,CZ,0,42130.58
2014,NUTS,2010,CZ,0,47629.344
2015,NUTS,2010,CZ,0,48147.505
2016,NUTS,2010,CZ,0,48980.262
2017,NUTS,2010,CZ,0,56810.127
2018,NUTS,2010,CZ,0,63653.607
2019,NUTS,2010,CZ,0,68808.243
2020,NUTS,2010,CZ,0,69112.546
2011,NUTS,2010,CZ0,1,34716.927
2012,NUTS,2010,CZ0,1,38790.182
2013,NUTS,2010,CZ0,1,42130.58
2014,NUTS,2010,CZ0,1,47629.344
2015,NUTS,2010,CZ0,1,48147.505
2016,NUTS,2010,CZ0,1,48980.262
2017,NUTS,2010,CZ0,1,56810.127
2018,NUTS,2010,CZ0,1,63653.607
2019,NUTS,2010,CZ0,1,68808.243
2020,NUTS,2010,CZ0,1,69112.546
2011,NUTS,2010,CZ01,2,7814.022
2012,NUTS,2010,CZ01,2,9159.092
2013,NUTS,2010,CZ01,2,9240.721
2014,NUTS,2010,CZ01,2,10385.941
2015,NUTS,2010,CZ01,2,11173.963
2016,NUTS,2010,CZ01,2,11448.003
2017,NUTS,2010,CZ01,2,15107.524
2018,NUTS,2010,CZ01,2,17438.025
2019,NUTS,2010,CZ01,2,18859.834
2020,NUTS,2010,CZ01,2,20994.987
2011,NUTS,2010,CZ02,2,5249.941
2012,NUTS,2010,CZ02,2,5602.352
2013,NUTS,2010,CZ02,2,8319.395
2014,NUTS,2010,CZ02,2,8302.709
2015,NUTS,2010,CZ02,2,8465.371
2016,NUTS,2010,CZ02,2,8659.837
2017,NUTS,2010,CZ02,2,11244.862
2018,NUTS,2010,CZ02,2,12915.319
2019,NUTS,2010,CZ02,2,13234.566
2020,NUTS,2010,CZ02,2,11171.476
2011,NUTS,2010,CZ03,2,3639.169
2012,NUTS,2010,CZ03,2,4141.007
2013,NUTS,2010,CZ03,2,4021.912
2014,NUTS,2010,CZ03,2,4326.677
2015,NUTS,2010,CZ03,2,4528.705
2016,NUTS,2010,CZ03,2,4377.411
2017,NUTS,2010,CZ03,2,4397.086
2018,NUTS,2010,CZ03,2,5336.937
2019,NUTS,2010,CZ03,2,6200.752
2020,NUTS,2010,CZ03,2,5657.287
2011,NUTS,2010,CZ04,2,807.967
2012,NUTS,2010,CZ04,2,1129.753
2013,NUTS,2010,CZ04,2,938.604
2014,NUTS,2010,CZ04,2,1052.922
2015,NUTS,2010,CZ04,2,1132.492
2016,NUTS,2010,CZ04,2,862.217
2017,NUTS,2010,CZ04,2,895.776
2018,NUTS,2010,CZ04,2,1020.438
2019,NUTS,2010,CZ04,2,1394.558
2020,NUTS,2010,CZ04,2,1321.159
2011,NUTS,2010,CZ05,2,4472.491
2012,NUTS,2010,CZ05,2,5562.448
2013,NUTS,2010,CZ05,2,5090.022
2014,NUTS,2010,CZ05,2,5803.311
2015,NUTS,2010,CZ05,2,5558.999
2016,NUTS,2010,CZ05,2,5669.008
2017,NUTS,2010,CZ05,2,6251.172
2018,NUTS,2010,CZ05,2,7010.369
2019,NUTS,2010,CZ05,2,7479.849
2020,NUTS,2010,CZ05,2,7386.881
2011,NUTS,2010,CZ06,2,6175.72
2012,NUTS,2010,CZ06,2,6928.413
2013,NUTS,2010,CZ06,2,8356.801
2014,NUTS,2010,CZ06,2,10405.771
2015,NUTS,2010,CZ06,2,10392.089
2016,NUTS,2010,CZ06,2,10353.902
2017,NUTS,2010,CZ06,2,10250.448
2018,NUTS,2010,CZ06,2,10611.725
2019,NUTS,2010,CZ06,2,12003.432
2020,NUTS,2010,CZ06,2,12894.63
2011,NUTS,2010,CZ07,2,2981.166
2012,NUTS,2010,CZ07,2,3110.592
2013,NUTS,2010,CZ07,2,3172.685
2014,NUTS,2010,CZ07,2,3554.35
2015,NUTS,2010,CZ07,2,3581.376
2016,NUTS,2010,CZ07,2,3783.458
2017,NUTS,2010,CZ07,2,5007.806
2018,NUTS,2010,CZ07,2,5536.975
2019,NUTS,2010,CZ07,2,6256.274
2020,NUTS,2010,CZ07,2,5731.44
2011,NUTS,2010,CZ08,2,3007.547
2012,NUTS,2010,CZ08,2,2594.336
2013,NUTS,2010,CZ08,2,2372.564
2014,NUTS,2010,CZ08,2,3148.828
2015,NUTS,2010,CZ08,2,3314.51
2016,NUTS,2010,CZ08,2,3826.427
2017,NUTS,2010,CZ08,2,3655.452
2018,NUTS,2010,CZ08,2,3783.82
2019,NUTS,2010,CZ08,2,3378.979
2020,NUTS,2010,CZ08,2,3954.687
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
2011,NUTS,2010,DE,0,51077.2
2012,NUTS,2010,DE,0,53790.1
2013,NUTS,2010,DE,0,53566.2
2014,NUTS,2010,DE,0,56996.5
2015,NUTS,2010,DE,0,60952.0
2016,NUTS,2010,DE,0,62826.0
2017,NUTS,2010,DE,0,68787.3
2018,NUTS,2010,DE,0,72101.3
2019,NUTS,2010,DE,0,75830.4
2020,NUTS,2010,DE,0,71032.0
2011,NUTS,2010,DE1,1,15698.3
2013,NUTS,2010,DE1,1,16268.3
2015,NUTS,2010,DE1,1,18511.2
2017,NUTS,2010,DE1,1,23330.2
2019,NUTS,2010,DE1,1,25272.1
2011,NUTS,2010,DE11,2,9548.6
2013,NUTS,2010,DE11,2,9763.9
2015,NUTS,2010,DE11,2,11287.1
2017,NUTS,2010,DE11,2,14938.6
2019,NUTS,2010,DE11,2,15459.5
2011,NUTS,2010,DE12,2,2577.9
2013,NUTS,2010,DE12,2,2795.2
2015,NUTS,2010,DE12,2,3306.8
2017,NUTS,2010,DE12,2,3945.8
2019,NUTS,2010,DE12,2,4656.4
2011,NUTS,2010,DE13,2,1245.1
2013,NUTS,2010,DE13,2,1222.2
2015,NUTS,2010,DE13,2,1321.8
2017,NUTS,2010,DE13,2,1466.0
2019,NUTS,2010,DE13,2,1637.3
2011,NUTS,2010,DE14,2,2326.7
2013,NUTS,2010,DE14,2,2486.9
2015,NUTS,2010,DE14,2,2595.4
2017,NUTS,2010,DE14,2,2979.9
2019,NUTS,2010,DE14,2,3518.9
2011,NUTS,2010,DE2,1,11008.6
2013,NUTS,2010,DE2,1,12141.7
2015,NUTS,2010,DE2,1,13359.5
2017,NUTS,2010,DE2,1,14178.3
2019,NUTS,2010,DE2,1,16600.8
2011,NUTS,2010,DE21,2,6604.8
2013,NUTS,2010,DE21,2,7429.7
2015,NUTS,2010,DE21,2,8080.5
2017,NUTS,2010,DE21,2,7925.6
2019,NUTS,2010,DE21,2,9416.1
2011,NUTS,2010,DE22,2,333.3
2013,NUTS,2010,DE22,2,428.2
2015,NUTS,2010,DE22,2,498.4
2017,NUTS,2010,DE22,2,562.2
2019,NUTS,2010,DE22,2,713.5
2011,NUTS,2010,DE23,2,738.7
2013,NUTS,2010,DE23,2,569.3
2015,NUTS,2010,DE23,2,653.5
2017,NUTS,2010,DE23,2,898.4
2019,NUTS,2010,DE23,2,1051.3
2011,NUTS,2010,DE24,2,408.5
2013,NUTS,2010,DE24,2,437.8
2015,NUTS,2010,DE24,2,499.2
2017,NUTS,2010,DE24,2,605.0
2019,NUTS,2010,DE24,2,815.3
2011,NUTS,2010,DE25,2,1567.3
2013,NUTS,2010,DE25,2,1810.9
2015,NUTS,2010,DE25,2,1959.6
2017,NUTS,2010,DE25,2,2016.7
2019,NUTS,2010,DE25,2,2303.9
2011,NUTS,2010,DE26,2,705.4
2013,NUTS,2010,DE26,2,772.6
2015,NUTS,2010,DE26,2,714.2
2017,NUTS,2010,DE26,2,1145.2
2019,NUTS,2010,DE26,2,1204.6
2011,NUTS,2010,DE27,2,649.9
2013,NUTS,2010,DE27,2,693.2
2015,NUTS,2010,DE27,2,954.1
2017,NUTS,2010,DE27,2,1025.1
2019,NUTS,2010,DE27,2,1096.1
2011,NUTS,2010,DE3,1,1401.7
2013,NUTS,2010,DE3,1,1681.7
2015,NUTS,2010,DE3,1,1818.6
2017,NUTS,2010,DE3,1,1908.0
2019,NUTS,2010,DE3,1,2083.6
2011,NUTS,2010,DE30,2,1401.7
2013,NUTS,2010,DE30,2,1681.7
2015,NUTS,2010,DE30,2,1818.6
2017,NUTS,2010,DE30,2,1908.0
2019,NUTS,2010,DE30,2,2083.6
2011,NUTS,2010,DE4,1,307.8
2013,NUTS,2010,DE4,1,269.8
2015,NUTS,2010,DE4,1,397.5
2017,NUTS,2010,DE4,1,405.0
2019,NUTS,2010,DE4,1,485.8
2011,NUTS,2010,DE40,2,307.8
2013,NUTS,2010,DE40,2,269.8
2015,NUTS,2010,DE40,2,397.5
2017,NUTS,2010,DE40,2,405.0
2019,NUTS,2010,DE40,2,485.8
2011,NUTS,2010,DE5,1,268.8
2013,NUTS,2010,DE5,1,295.7
2015,NUTS,2010,DE5,1,317.8
2017,NUTS,2010,DE5,1,290.7
2019,NUTS,2010,DE5,1,330.9
2011,NUTS,2010,DE50,2,268.8
2013,NUTS,2010,DE50,2,295.7
2015,NUTS,2010,DE50,2,317.8
2017,NUTS,2010,DE50,2,290.7
2019,NUTS,2010,DE50,2,330.9
2011,NUTS,2010,DE6,1,1180.8
2013,NUTS,2010,DE6,1,1323.8
2015,NUTS,2010,DE6,1,1364.7
2017,NUTS,2010,DE6,1,1438.4
2019,NUTS,2010,DE6,1,1511.9
2011,NUTS,2010,DE60,2,1180.8
2013,NUTS,2010,DE60,2,1332.8
2015,NUTS,2010,DE60,2,1364.7
2017,NUTS,2010,DE60,2,1438.4
2019,NUTS,2010,DE60,2,1511.9
2011,NUTS,2010,DE7,1,5318.7
2013,NUTS,2010,DE7,1,5287.7
2015,NUTS,2010,DE7,1,5642.5
2017,NUTS,2010,DE7,1,6176.2
2019,NUTS,2010,DE7,1,6751.8
2011,NUTS,2010,DE71,2,4469.3
2013,NUTS,2010,DE71,2,4296.4
2015,NUTS,2010,DE71,2,4698.5
2017,NUTS,2010,DE71,2,5128.5
2019,NUTS,2010,DE71,2,5679.6
2011,NUTS,2010,DE72,2,352.3
2013,NUTS,2010,DE72,2,429.9
2015,NUTS,2010,DE72,2,451.3
2017,NUTS,2010,DE72,2,504.6
2019,NUTS,2010,DE72,2,526.5
2011,NUTS,2010,DE73,2,497.2
2013,NUTS,2010,DE73,2,561.4
2015,NUTS,2010,DE73,2,492.8
2017,NUTS,2010,DE73,2,543.1
2019,NUTS,2010,DE73,2,545.7
2011,NUTS,2010,DE8,1,242.2
2013,NUTS,2010,DE8,1,177.6
2015,NUTS,2010,DE8,1,240.1
2017,NUTS,2010,DE8,1,252.7
2019,NUTS,2010,DE8,1,239.4
2011,NUTS,2010,DE80,2,242.2
2013,NUTS,2010,DE80,2,177.6
2015,NUTS,2010,DE80,2,240.1
2017,NUTS,2010,DE80,2,252.7
2019,NUTS,2010,DE80,2,239.4
2011,NUTS,2010,DE9,1,4420.4
2013,NUTS,2010,DE9,1,4744.8
2015,NUTS,2010,DE9,1,6503.6
2017,NUTS,2010,DE9,1,6329.0
2019,NUTS,2010,DE9,1,6859.9
2011,NUTS,2010,DE91,2,2874.2
2013,NUTS,2010,DE91,2,3085.0
2015,NUTS,2010,DE91,2,4593.3
2017,NUTS,2010,DE91,2,4428.7
2019,NUTS,2010,DE91,2,4712.8
2011,NUTS,2010,DE92,2,900.6
2013,NUTS,2010,DE92,2,947.6
2015,NUTS,2010,DE92,2,1078.5
2017,NUTS,2010,DE92,2,1057.6
2019,NUTS,2010,DE92,2,1198.3
2011,NUTS,2010,DE93,2,318.7
2013,NUTS,2010,DE93,2,353.0
2015,NUTS,2010,DE93,2,345.7
2017,NUTS,2010,DE93,2,344.0
2019,NUTS,2010,DE93,2,349.4
2011,NUTS,2010,DE94,2,326.9
2013,NUTS,2010,DE94,2,359.2
2015,NUTS,2010,DE94,2,486.1
2017,NUTS,2010,DE94,2,498.7
2019,NUTS,2010,DE94,2,599.4
2011,NUTS,2010,DEA,1,6949.6
2013,NUTS,2010,DEA,1,6732.3
2015,NUTS,2010,DEA,1,7352.5
2017,NUTS,2010,DEA,1,8433.1
2019,NUTS,2010,DEA,1,9041.2
2011,NUTS,2010,DEA1,2,2626.4
2013,NUTS,2010,DEA1,2,2367.1
2015,NUTS,2010,DEA1,2,2646.6
2017,NUTS,2010,DEA1,2,3131.1
2019,NUTS,2010,DEA1,2,3333.6
2011,NUTS,2010,DEA2,2,2077.4
2013,NUTS,2010,DEA2,2,1796.0
2015,NUTS,2010,DEA2,2,2005.5
2017,NUTS,2010,DEA2,2,2402.2
2019,NUTS,2010,DEA2,2,2457.8
2011,NUTS,2010,DEA3,2,375.2
2013,NUTS,2010,DEA3,2,427.4
2015,NUTS,2010,DEA3,2,486.8
2017,NUTS,2010,DEA3,2,536.6
2019,NUTS,2010,DEA3,2,661.4
2011,NUTS,2010,DEA4,2,916.8
2013,NUTS,2010,DEA4,2,1031.3
2015,NUTS,2010,DEA4,2,1048.9
2017,NUTS,2010,DEA4,2,1120.7
2019,NUTS,2010,DEA4,2,1193.1
2011,NUTS,2010,DEA5,2,953.8
2013,NUTS,2010,DEA5,2,1110.3
2015,NUTS,2010,DEA5,2,1164.6
2017,NUTS,2010,DEA5,2,1242.4
2019,NUTS,2010,DEA5,2,1395.4
2011,NUTS,2010,DEB,1,1673.1
2013,NUTS,2010,DEB,1,1918.2
2015,NUTS,2010,DEB,1,2423.0
2017,NUTS,2010,DEB,1,2555.8
2019,NUTS,2010,DEB,1,2877.0
2011,NUTS,2010,DEB1,2,211.6
2013,NUTS,2010,DEB1,2,227.4
2015,NUTS,2010,DEB1,2,241.2
2017,NUTS,2010,DEB1,2,265.9
2019,NUTS,2010,DEB1,2,346.5
2011,NUTS,2010,DEB2,2,87.8
2013,NUTS,2010,DEB2,2,89.9
2015,NUTS,2010,DEB2,2,83.6
2017,NUTS,2010,DEB2,2,77.6
2019,NUTS,2010,DEB2,2,79.0
2011,NUTS,2010,DEB3,2,1373.7
2013,NUTS,2010,DEB3,2,1600.9
2015,NUTS,2010,DEB3,2,2098.3
2017,NUTS,2010,DEB3,2,2212.2
2019,NUTS,2010,DEB3,2,2451.4
2011,NUTS,2010,DEC,1,169.0
2013,NUTS,2010,DEC,1,179.4
2015,NUTS,2010,DEC,1,222.5
2017,NUTS,2010,DEC,1,304.4
2019,NUTS,2010,DEC,1,313.8
2011,NUTS,2010,DEC0,2,169.0
2013,NUTS,2010,DEC0,2,179.4
2015,NUTS,2010,DEC0,2,222.5
2017,NUTS,2010,DEC0,2,304.4
2019,NUTS,2010,DEC0,2,313.8
2011,NUTS,2010,DED,1,1198.2
2013,NUTS,2010,DED,1,1161.6
2015,NUTS,2010,DED,1,1346.3
2017,NUTS,2010,DED,1,1477.3
2019,NUTS,2010,DED,1,1686.9
2011,NUTS,2010,DED2,2,724.8
2013,NUTS,2010,DED2,2,717.8
2015,NUTS,2010,DED2,2,868.8
2017,NUTS,2010,DED2,2,946.0
2019,NUTS,2010,DED2,2,1137.6
2011,NUTS,2010,DED4,2,360.2
2013,NUTS,2010,DED4,2,350.0
2015,NUTS,2010,DED4,2,368.5
2017,NUTS,2010,DED4,2,407.1
2019,NUTS,2010,DED4,2,427.4
