year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_pps
2001,NUTS,2010,CY0,1,14.294
2002,NUTS,2010,CY0,1,15.62
2003,NUTS,2010,CY0,1,17.337
2004,NUTS,2010,CY0,1,18.703
2005,NUTS,2010,CY0,1,19.61
2006,NUTS,2010,CY0,1,19.68
2007,NUTS,2010,CY0,1,19.239
2008,NUTS,2010,CY0,1,18.798
2009,NUTS,2010,CY0,1,18.754
2010,NUTS,2010,CY0,1,18.259
2011,NUTS,2010,CY0,1,15.718
2012,NUTS,2010,CY0,1,14.314
2013,NUTS,2010,CY0,1,12.93
2014,NUTS,2010,CY0,1,13.019
2015,NUTS,2010,CY0,1,12.005
2016,NUTS,2010,CY0,1,11.68
2017,NUTS,2010,CY0,1,12.293
2018,NUTS,2010,CY0,1,12.341
2019,NUTS,2010,CY0,1,13.468
2020,NUTS,2010,CY0,1,13.319
1998,NUTS,2010,CY00,2,12.093
1999,NUTS,2010,CY00,2,12.142
2000,NUTS,2010,CY00,2,12.963
2001,NUTS,2010,CY00,2,14.294
2002,NUTS,2010,CY00,2,15.62
2003,NUTS,2010,CY00,2,17.337
2004,NUTS,2010,CY00,2,18.703
2005,NUTS,2010,CY00,2,19.61
2006,NUTS,2010,CY00,2,19.68
2007,NUTS,2010,CY00,2,19.239
2008,NUTS,2010,CY00,2,18.798
2009,NUTS,2010,CY00,2,18.754
2010,NUTS,2010,CY00,2,18.259
2011,NUTS,2010,CY00,2,15.718
2012,NUTS,2010,CY00,2,14.314
2013,NUTS,2010,CY00,2,12.93
2014,NUTS,2010,CY00,2,13.019
2015,NUTS,2010,CY00,2,12.005
2016,NUTS,2010,CY00,2,11.68
2017,NUTS,2010,CY00,2,12.293
2018,NUTS,2010,CY00,2,12.341
2019,NUTS,2010,CY00,2,13.468
2020,NUTS,2010,CY00,2,13.319
1995,NUTS,2010,CZ,0,277.712
1996,NUTS,2010,CZ,0,355.381
1997,NUTS,2010,CZ,0,336.374
1998,NUTS,2010,CZ,0,349.642
1999,NUTS,2010,CZ,0,336.853
2000,NUTS,2010,CZ,0,388.708
2001,NUTS,2010,CZ,0,387.97
2002,NUTS,2010,CZ,0,384.734
2003,NUTS,2010,CZ,0,435.773
2004,NUTS,2010,CZ,0,445.592
2005,NUTS,2010,CZ,0,488.42
2006,NUTS,2010,CZ,0,528.744
2007,NUTS,2010,CZ,0,646.149
2008,NUTS,2010,CZ,0,652.49
2009,NUTS,2010,CZ,0,681.054
2010,NUTS,2010,CZ,0,634.88
2011,NUTS,2010,CZ,0,692.773
2012,NUTS,2010,CZ,0,740.093
2013,NUTS,2010,CZ,0,804.49
2014,NUTS,2010,CZ,0,874.048
2015,NUTS,2010,CZ,0,1005.147
2016,NUTS,2010,CZ,0,803.293
2017,NUTS,2010,CZ,0,861.186
2018,NUTS,2010,CZ,0,920.99
2019,NUTS,2010,CZ,0,976.17
2020,NUTS,2010,CZ,0,1015.232
1995,NUTS,2010,CZ0,1,277.712
1996,NUTS,2010,CZ0,1,355.381
1997,NUTS,2010,CZ0,1,336.374
1998,NUTS,2010,CZ0,1,349.642
1999,NUTS,2010,CZ0,1,336.853
2000,NUTS,2010,CZ0,1,388.708
2001,NUTS,2010,CZ0,1,387.97
2002,NUTS,2010,CZ0,1,384.734
2003,NUTS,2010,CZ0,1,435.773
2004,NUTS,2010,CZ0,1,445.592
2005,NUTS,2010,CZ0,1,488.42
2006,NUTS,2010,CZ0,1,528.744
2007,NUTS,2010,CZ0,1,646.149
2008,NUTS,2010,CZ0,1,652.49
2009,NUTS,2010,CZ0,1,681.054
2010,NUTS,2010,CZ0,1,634.88
2011,NUTS,2010,CZ0,1,692.773
2012,NUTS,2010,CZ0,1,740.093
2013,NUTS,2010,CZ0,1,804.49
2014,NUTS,2010,CZ0,1,874.048
2015,NUTS,2010,CZ0,1,1005.147
2016,NUTS,2010,CZ0,1,803.293
2017,NUTS,2010,CZ0,1,861.186
2018,NUTS,2010,CZ0,1,920.99
2019,NUTS,2010,CZ0,1,976.17
2020,NUTS,2010,CZ0,1,1015.232
2001,NUTS,2010,CZ01,2,256.911
2002,NUTS,2010,CZ01,2,253.333
2003,NUTS,2010,CZ01,2,295.765
2004,NUTS,2010,CZ01,2,290.486
2005,NUTS,2010,CZ01,2,336.994
2006,NUTS,2010,CZ01,2,373.899
2007,NUTS,2010,CZ01,2,492.399
2008,NUTS,2010,CZ01,2,486.62
2009,NUTS,2010,CZ01,2,497.462
2010,NUTS,2010,CZ01,2,491.433
2011,NUTS,2010,CZ01,2,540.833
2012,NUTS,2010,CZ01,2,561.7
2013,NUTS,2010,CZ01,2,611.298
2014,NUTS,2010,CZ01,2,704.983
2015,NUTS,2010,CZ01,2,794.418
2016,NUTS,2010,CZ01,2,535.178
2017,NUTS,2010,CZ01,2,543.358
2018,NUTS,2010,CZ01,2,578.483
2019,NUTS,2010,CZ01,2,622.015
2020,NUTS,2010,CZ01,2,674.739
2001,NUTS,2010,CZ02,2,32.37
2002,NUTS,2010,CZ02,2,39.015
2003,NUTS,2010,CZ02,2,46.775
2004,NUTS,2010,CZ02,2,59.041
2005,NUTS,2010,CZ02,2,62.97
2006,NUTS,2010,CZ02,2,58.938
2007,NUTS,2010,CZ02,2,54.466
2008,NUTS,2010,CZ02,2,59.136
2009,NUTS,2010,CZ02,2,63.107
2010,NUTS,2010,CZ02,2,57.901
2011,NUTS,2010,CZ02,2,59.01
2012,NUTS,2010,CZ02,2,53.662
2013,NUTS,2010,CZ02,2,55.551
2014,NUTS,2010,CZ02,2,63.091
2015,NUTS,2010,CZ02,2,68.956
2016,NUTS,2010,CZ02,2,128.116
2017,NUTS,2010,CZ02,2,159.457
2018,NUTS,2010,CZ02,2,173.792
2019,NUTS,2010,CZ02,2,168.706
2020,NUTS,2010,CZ02,2,163.669
2001,NUTS,2010,CZ03,2,15.988
2002,NUTS,2010,CZ03,2,15.845
2003,NUTS,2010,CZ03,2,18.863
2004,NUTS,2010,CZ03,2,19.985
2005,NUTS,2010,CZ03,2,25.941
2006,NUTS,2010,CZ03,2,28.361
2007,NUTS,2010,CZ03,2,31.057
2008,NUTS,2010,CZ03,2,34.603
2009,NUTS,2010,CZ03,2,36.562
2010,NUTS,2010,CZ03,2,38.635
2011,NUTS,2010,CZ03,2,29.716
2012,NUTS,2010,CZ03,2,28.109
2013,NUTS,2010,CZ03,2,28.547
2014,NUTS,2010,CZ03,2,28.788
2015,NUTS,2010,CZ03,2,33.42
2016,NUTS,2010,CZ03,2,30.228
2017,NUTS,2010,CZ03,2,38.7
2018,NUTS,2010,CZ03,2,40.601
2019,NUTS,2010,CZ03,2,43.335
2020,NUTS,2010,CZ03,2,39.615
2001,NUTS,2010,CZ04,2,5.74
2002,NUTS,2010,CZ04,2,0.717
2003,NUTS,2010,CZ04,2,1.865
2004,NUTS,2010,CZ04,2,1.877
2005,NUTS,2010,CZ04,2,0.809
2006,NUTS,2010,CZ04,2,1.163
2007,NUTS,2010,CZ04,2,1.419
2008,NUTS,2010,CZ04,2,1.835
2009,NUTS,2010,CZ04,2,1.948
2010,NUTS,2010,CZ04,2,0.786
2011,NUTS,2010,CZ04,2,0.966
2012,NUTS,2010,CZ04,2,1.177
2013,NUTS,2010,CZ04,2,1.66
2014,NUTS,2010,CZ04,2,1.575
2015,NUTS,2010,CZ04,2,1.577
2016,NUTS,2010,CZ04,2,1.423
2017,NUTS,2010,CZ04,2,2.071
2018,NUTS,2010,CZ04,2,2.309
2019,NUTS,2010,CZ04,2,2.299
2020,NUTS,2010,CZ04,2,2.348
2001,NUTS,2010,CZ05,2,4.591
2002,NUTS,2010,CZ05,2,3.059
2003,NUTS,2010,CZ05,2,4.677
2004,NUTS,2010,CZ05,2,15.889
2005,NUTS,2010,CZ05,2,3.343
2006,NUTS,2010,CZ05,2,3.829
2007,NUTS,2010,CZ05,2,3.701
2008,NUTS,2010,CZ05,2,2.726
2009,NUTS,2010,CZ05,2,3.778
2010,NUTS,2010,CZ05,2,4.106
2011,NUTS,2010,CZ05,2,6.771
2012,NUTS,2010,CZ05,2,12.448
2013,NUTS,2010,CZ05,2,7.53
2014,NUTS,2010,CZ05,2,7.714
2015,NUTS,2010,CZ05,2,8.285
2016,NUTS,2010,CZ05,2,7.861
2017,NUTS,2010,CZ05,2,7.298
2018,NUTS,2010,CZ05,2,7.833
2019,NUTS,2010,CZ05,2,10.44
2020,NUTS,2010,CZ05,2,9.458
2001,NUTS,2010,CZ06,2,61.081
2002,NUTS,2010,CZ06,2,54.165
2003,NUTS,2010,CZ06,2,56.747
2004,NUTS,2010,CZ06,2,53.97
2005,NUTS,2010,CZ06,2,52.222
2006,NUTS,2010,CZ06,2,56.308
2007,NUTS,2010,CZ06,2,55.687
2008,NUTS,2010,CZ06,2,57.78
2009,NUTS,2010,CZ06,2,67.935
2010,NUTS,2010,CZ06,2,65.911
2011,NUTS,2010,CZ06,2,76.836
2012,NUTS,2010,CZ06,2,105.531
2013,NUTS,2010,CZ06,2,123.487
2014,NUTS,2010,CZ06,2,97.697
2015,NUTS,2010,CZ06,2,90.709
2016,NUTS,2010,CZ06,2,93.126
2017,NUTS,2010,CZ06,2,99.66
2018,NUTS,2010,CZ06,2,107.0
2019,NUTS,2010,CZ06,2,118.485
2020,NUTS,2010,CZ06,2,114.472
2001,NUTS,2010,CZ07,2,7.98
2002,NUTS,2010,CZ07,2,15.758
2003,NUTS,2010,CZ07,2,7.329
2004,NUTS,2010,CZ07,2,0.655
2005,NUTS,2010,CZ07,2,1.791
2006,NUTS,2010,CZ07,2,2.079
2007,NUTS,2010,CZ07,2,2.964
2008,NUTS,2010,CZ07,2,3.452
2009,NUTS,2010,CZ07,2,4.436
2010,NUTS,2010,CZ07,2,1.68
2011,NUTS,2010,CZ07,2,1.645
2012,NUTS,2010,CZ07,2,1.502
2013,NUTS,2010,CZ07,2,6.193
2014,NUTS,2010,CZ07,2,1.706
2015,NUTS,2010,CZ07,2,1.709
2016,NUTS,2010,CZ07,2,2.629
2017,NUTS,2010,CZ07,2,4.915
2018,NUTS,2010,CZ07,2,5.477
2019,NUTS,2010,CZ07,2,5.275
2020,NUTS,2010,CZ07,2,5.683
2001,NUTS,2010,CZ08,2,3.309
2002,NUTS,2010,CZ08,2,2.841
2003,NUTS,2010,CZ08,2,3.752
2004,NUTS,2010,CZ08,2,3.69
2005,NUTS,2010,CZ08,2,4.35
2006,NUTS,2010,CZ08,2,4.169
2007,NUTS,2010,CZ08,2,4.456
2008,NUTS,2010,CZ08,2,6.338
2009,NUTS,2010,CZ08,2,5.826
2010,NUTS,2010,CZ08,2,4.925
2011,NUTS,2010,CZ08,2,8.773
2012,NUTS,2010,CZ08,2,7.196
2013,NUTS,2010,CZ08,2,5.087
2014,NUTS,2010,CZ08,2,5.091
2015,NUTS,2010,CZ08,2,6.074
2016,NUTS,2010,CZ08,2,4.731
2017,NUTS,2010,CZ08,2,5.728
2018,NUTS,2010,CZ08,2,5.495
2019,NUTS,2010,CZ08,2,5.615
2020,NUTS,2010,CZ08,2,5.248
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1995,NUTS,2010,DE,0,5331.26
1996,NUTS,2010,DE,0,5484.647
1997,NUTS,2010,DE,0,5394.152
1998,NUTS,2010,DE,0,5623.027
1999,NUTS,2010,DE,0,5807.479
2000,NUTS,2010,DE,0,6052.752
2001,NUTS,2010,DE,0,6360.958
2002,NUTS,2010,DE,0,6581.162
2003,NUTS,2010,DE,0,6696.051
2004,NUTS,2010,DE,0,7015.591
2005,NUTS,2010,DE,0,7381.216
2006,NUTS,2010,DE,0,7648.237
2007,NUTS,2010,DE,0,8052.994
2008,NUTS,2010,DE,0,8839.02
2009,NUTS,2010,DE,0,9244.839
2010,NUTS,2010,DE,0,9733.693
2011,NUTS,2010,DE,0,10371.704
2012,NUTS,2010,DE,0,10641.407
2013,NUTS,2010,DE,0,11044.353
2014,NUTS,2010,DE,0,11479.659
2015,NUTS,2010,DE,0,11535.114
2016,NUTS,2010,DE,0,11736.194
2017,NUTS,2010,DE,0,12432.241
2018,NUTS,2010,DE,0,13065.314
2019,NUTS,2010,DE,0,13605.833
2020,NUTS,2010,DE,0,14107.692
1995,NUTS,2010,DE1,1,1001.004
1996,NUTS,2010,DE1,1,1013.152
1997,NUTS,2010,DE1,1,1016.452
1998,NUTS,2010,DE1,1,1028.472
1999,NUTS,2010,DE1,1,1035.117
2000,NUTS,2010,DE1,1,1084.104
2003,NUTS,2010,DE1,1,1115.293
2004,NUTS,2010,DE1,1,1214.611
2005,NUTS,2010,DE1,1,1266.645
2006,NUTS,2010,DE1,1,1286.74
2007,NUTS,2010,DE1,1,1314.491
2008,NUTS,2010,DE1,1,1440.666
2009,NUTS,2010,DE1,1,1403.517
2010,NUTS,2010,DE1,1,1473.071
2011,NUTS,2010,DE1,1,1543.709
2012,NUTS,2010,DE1,1,1484.086
2013,NUTS,2010,DE1,1,1627.855
2014,NUTS,2010,DE1,1,1791.696
2015,NUTS,2010,DE1,1,1749.849
2016,NUTS,2010,DE1,1,1755.116
2017,NUTS,2010,DE1,1,1861.539
2018,NUTS,2010,DE1,1,1887.491
2019,NUTS,2010,DE1,1,1990.454
1995,NUTS,2010,DE11,2,223.603
1996,NUTS,2010,DE11,2,235.717
1997,NUTS,2010,DE11,2,242.252
1998,NUTS,2010,DE11,2,253.826
1999,NUTS,2010,DE11,2,238.2
2000,NUTS,2010,DE11,2,250.991
2003,NUTS,2010,DE11,2,245.619
2004,NUTS,2010,DE11,2,251.489
2005,NUTS,2010,DE11,2,285.419
2006,NUTS,2010,DE11,2,253.282
2007,NUTS,2010,DE11,2,282.241
2008,NUTS,2010,DE11,2,301.636
2009,NUTS,2010,DE11,2,330.375
2010,NUTS,2010,DE11,2,362.941
2011,NUTS,2010,DE11,2,373.33
2012,NUTS,2010,DE11,2,365.588
2013,NUTS,2010,DE11,2,411.747
2014,NUTS,2010,DE11,2,368.887
2015,NUTS,2010,DE11,2,434.461
2016,NUTS,2010,DE11,2,427.97
2017,NUTS,2010,DE11,2,422.1
2018,NUTS,2010,DE11,2,428.657
2019,NUTS,2010,DE11,2,425.451
1995,NUTS,2010,DE12,2,636.884
1996,NUTS,2010,DE12,2,639.118
1997,NUTS,2010,DE12,2,624.957
1998,NUTS,2010,DE12,2,616.997
1999,NUTS,2010,DE12,2,634.031
2000,NUTS,2010,DE12,2,647.292
2003,NUTS,2010,DE12,2,681.618
2004,NUTS,2010,DE12,2,742.172
2005,NUTS,2010,DE12,2,752.768
2006,NUTS,2010,DE12,2,791.617
2007,NUTS,2010,DE12,2,774.009
2008,NUTS,2010,DE12,2,835.597
2009,NUTS,2010,DE12,2,750.782
2010,NUTS,2010,DE12,2,770.128
2011,NUTS,2010,DE12,2,819.092
2012,NUTS,2010,DE12,2,783.693
2013,NUTS,2010,DE12,2,854.314
2014,NUTS,2010,DE12,2,904.655
2015,NUTS,2010,DE12,2,942.409
2016,NUTS,2010,DE12,2,948.186
2017,NUTS,2010,DE12,2,1026.08
2018,NUTS,2010,DE12,2,1013.85
2019,NUTS,2010,DE12,2,1094.24
1995,NUTS,2010,DE13,2,96.146
1996,NUTS,2010,DE13,2,91.171
1997,NUTS,2010,DE13,2,95.924
1998,NUTS,2010,DE13,2,107.155
1999,NUTS,2010,DE13,2,111.218
2000,NUTS,2010,DE13,2,127.697
2003,NUTS,2010,DE13,2,136.645
2004,NUTS,2010,DE13,2,152.236
2005,NUTS,2010,DE13,2,155.564
2006,NUTS,2010,DE13,2,165.454
2007,NUTS,2010,DE13,2,181.594
2008,NUTS,2010,DE13,2,218.432
2009,NUTS,2010,DE13,2,230.336
2010,NUTS,2010,DE13,2,235.299
2011,NUTS,2010,DE13,2,246.695
2012,NUTS,2010,DE13,2,245.493
2013,NUTS,2010,DE13,2,258.319
2014,NUTS,2010,DE13,2,317.684
2015,NUTS,2010,DE13,2,256.962
2016,NUTS,2010,DE13,2,256.532
2017,NUTS,2010,DE13,2,283.684
2018,NUTS,2010,DE13,2,308.564
2019,NUTS,2010,DE13,2,333.113
1995,NUTS,2010,DE14,2,44.806
1996,NUTS,2010,DE14,2,47.147
1997,NUTS,2010,DE14,2,53.311
1998,NUTS,2010,DE14,2,50.502
1999,NUTS,2010,DE14,2,51.668
2000,NUTS,2010,DE14,2,57.244
2003,NUTS,2010,DE14,2,51.41
2004,NUTS,2010,DE14,2,68.724
2005,NUTS,2010,DE14,2,72.898
2006,NUTS,2010,DE14,2,76.332
2007,NUTS,2010,DE14,2,76.647
2008,NUTS,2010,DE14,2,85.01
2009,NUTS,2010,DE14,2,92.023
2010,NUTS,2010,DE14,2,104.704
2011,NUTS,2010,DE14,2,104.592
2012,NUTS,2010,DE14,2,89.312
2013,NUTS,2010,DE14,2,103.476
2014,NUTS,2010,DE14,2,200.47
2015,NUTS,2010,DE14,2,116.018
2016,NUTS,2010,DE14,2,122.428
2017,NUTS,2010,DE14,2,129.676
2018,NUTS,2010,DE14,2,136.419
2019,NUTS,2010,DE14,2,137.651
1995,NUTS,2010,DE2,1,645.588
1996,NUTS,2010,DE2,1,673.808
1997,NUTS,2010,DE2,1,670.881
1998,NUTS,2010,DE2,1,701.744
1999,NUTS,2010,DE2,1,707.593
2000,NUTS,2010,DE2,1,723.91
2003,NUTS,2010,DE2,1,833.43
2004,NUTS,2010,DE2,1,888.937
2005,NUTS,2010,DE2,1,949.709
2006,NUTS,2010,DE2,1,973.509
2007,NUTS,2010,DE2,1,1041.696
2008,NUTS,2010,DE2,1,1182.533
2009,NUTS,2010,DE2,1,1130.14
2010,NUTS,2010,DE2,1,1221.679
2011,NUTS,2010,DE2,1,1298.27
2012,NUTS,2010,DE2,1,1506.905
2013,NUTS,2010,DE2,1,1502.763
2014,NUTS,2010,DE2,1,1479.481
2015,NUTS,2010,DE2,1,1584.315
2016,NUTS,2010,DE2,1,1650.516
2017,NUTS,2010,DE2,1,1742.141
2018,NUTS,2010,DE2,1,1851.811
2019,NUTS,2010,DE2,1,1925.985
1995,NUTS,2010,DE21,2,565.107
1996,NUTS,2010,DE21,2,585.299
1997,NUTS,2010,DE21,2,581.699
1998,NUTS,2010,DE21,2,613.038
1999,NUTS,2010,DE21,2,617.392
2000,NUTS,2010,DE21,2,612.946
2003,NUTS,2010,DE21,2,702.909
2004,NUTS,2010,DE21,2,746.214
2005,NUTS,2010,DE21,2,765.904
2006,NUTS,2010,DE21,2,748.125
2007,NUTS,2010,DE21,2,810.493
2008,NUTS,2010,DE21,2,934.112
2009,NUTS,2010,DE21,2,878.564
2010,NUTS,2010,DE21,2,975.224
2011,NUTS,2010,DE21,2,997.429
2012,NUTS,2010,DE21,2,1194.46
2013,NUTS,2010,DE21,2,1163.104
2014,NUTS,2010,DE21,2,1141.695
2015,NUTS,2010,DE21,2,1174.807
2016,NUTS,2010,DE21,2,1273.759
2017,NUTS,2010,DE21,2,1325.053
2018,NUTS,2010,DE21,2,1420.003
2019,NUTS,2010,DE21,2,1471.198
1995,NUTS,2010,DE22,2,
1996,NUTS,2010,DE22,2,
1997,NUTS,2010,DE22,2,
1998,NUTS,2010,DE22,2,
1999,NUTS,2010,DE22,2,
2000,NUTS,2010,DE22,2,
2001,NUTS,2010,DE22,2,
2002,NUTS,2010,DE22,2,
2003,NUTS,2010,DE22,2,
2004,NUTS,2010,DE22,2,
2005,NUTS,2010,DE22,2,
2006,NUTS,2010,DE22,2,
2007,NUTS,2010,DE22,2,
2008,NUTS,2010,DE22,2,
2009,NUTS,2010,DE22,2,
2010,NUTS,2010,DE22,2,
2011,NUTS,2010,DE22,2,
2012,NUTS,2010,DE22,2,
2013,NUTS,2010,DE22,2,
2014,NUTS,2010,DE22,2,1.529
2015,NUTS,2010,DE22,2,6.624
2016,NUTS,2010,DE22,2,7.71
2017,NUTS,2010,DE22,2,5.689
2018,NUTS,2010,DE22,2,7.061
2019,NUTS,2010,DE22,2,8.224
1995,NUTS,2010,DE23,2,
1996,NUTS,2010,DE23,2,
1997,NUTS,2010,DE23,2,
1998,NUTS,2010,DE23,2,
1999,NUTS,2010,DE23,2,
2000,NUTS,2010,DE23,2,
2003,NUTS,2010,DE23,2,
2004,NUTS,2010,DE23,2,
2005,NUTS,2010,DE23,2,
2006,NUTS,2010,DE23,2,
2007,NUTS,2010,DE23,2,
2008,NUTS,2010,DE23,2,
2009,NUTS,2010,DE23,2,
2010,NUTS,2010,DE23,2,
2011,NUTS,2010,DE23,2,
2012,NUTS,2010,DE23,2,
2013,NUTS,2010,DE23,2,
2014,NUTS,2010,DE23,2,18.148
2015,NUTS,2010,DE23,2,20.755
2016,NUTS,2010,DE23,2,20.66
2017,NUTS,2010,DE23,2,24.203
2018,NUTS,2010,DE23,2,26.984
2019,NUTS,2010,DE23,2,31.075
1995,NUTS,2010,DE24,2,8.704
1996,NUTS,2010,DE24,2,9.786
1997,NUTS,2010,DE24,2,11.197
1998,NUTS,2010,DE24,2,12.737
1999,NUTS,2010,DE24,2,8.757
2000,NUTS,2010,DE24,2,7.045
2003,NUTS,2010,DE24,2,12.959
2004,NUTS,2010,DE24,2,15.227
2005,NUTS,2010,DE24,2,8.632
2006,NUTS,2010,DE24,2,2.251
2007,NUTS,2010,DE24,2,11.587
2008,NUTS,2010,DE24,2,12.398
2009,NUTS,2010,DE24,2,12.972
2010,NUTS,2010,DE24,2,13.565
2011,NUTS,2010,DE24,2,15.174
2012,NUTS,2010,DE24,2,17.575
2013,NUTS,2010,DE24,2,21.996
2014,NUTS,2010,DE24,2,52.076
2015,NUTS,2010,DE24,2,54.494
2016,NUTS,2010,DE24,2,35.873
2017,NUTS,2010,DE24,2,49.305
2018,NUTS,2010,DE24,2,52.9
2019,NUTS,2010,DE24,2,44.19
1995,NUTS,2010,DE25,2,40.892
1996,NUTS,2010,DE25,2,41.362
1997,NUTS,2010,DE25,2,41.564
1998,NUTS,2010,DE25,2,42.154
1999,NUTS,2010,DE25,2,49.041
2000,NUTS,2010,DE25,2,65.17
2003,NUTS,2010,DE25,2,71.705
2004,NUTS,2010,DE25,2,80.282
2005,NUTS,2010,DE25,2,117.564
2006,NUTS,2010,DE25,2,161.459
2007,NUTS,2010,DE25,2,165.455
2008,NUTS,2010,DE25,2,171.874
2009,NUTS,2010,DE25,2,170.327
2010,NUTS,2010,DE25,2,162.034
2011,NUTS,2010,DE25,2,192.784
2012,NUTS,2010,DE25,2,194.693
2013,NUTS,2010,DE25,2,217.554
2014,NUTS,2010,DE25,2,199.099
2015,NUTS,2010,DE25,2,250.642
2016,NUTS,2010,DE25,2,239.467
2017,NUTS,2010,DE25,2,255.917
2018,NUTS,2010,DE25,2,248.465
2019,NUTS,2010,DE25,2,260.683
1995,NUTS,2010,DE26,2,20.012
1996,NUTS,2010,DE26,2,25.348
1997,NUTS,2010,DE26,2,23.719
1998,NUTS,2010,DE26,2,23.714
1999,NUTS,2010,DE26,2,24.521
2000,NUTS,2010,DE26,2,26.42
2003,NUTS,2010,DE26,2,31.17
2004,NUTS,2010,DE26,2,29.895
2005,NUTS,2010,DE26,2,31.695
2006,NUTS,2010,DE26,2,34.602
2007,NUTS,2010,DE26,2,31.603
2008,NUTS,2010,DE26,2,41.167
2009,NUTS,2010,DE26,2,47.841
2010,NUTS,2010,DE26,2,47.004
2011,NUTS,2010,DE26,2,60.485
2012,NUTS,2010,DE26,2,56.042
2013,NUTS,2010,DE26,2,57.374
2014,NUTS,2010,DE26,2,38.214
2015,NUTS,2010,DE26,2,45.023
2016,NUTS,2010,DE26,2,39.02
2017,NUTS,2010,DE26,2,41.478
2018,NUTS,2010,DE26,2,44.348
2019,NUTS,2010,DE26,2,52.115
1995,NUTS,2010,DE27,2,6.96
1996,NUTS,2010,DE27,2,7.559
1997,NUTS,2010,DE27,2,3.861
1998,NUTS,2010,DE27,2,2.637
1999,NUTS,2010,DE27,2,
2000,NUTS,2010,DE27,2,
2001,NUTS,2010,DE27,2,
2002,NUTS,2010,DE27,2,
2003,NUTS,2010,DE27,2,8.258
2004,NUTS,2010,DE27,2,8.981
2005,NUTS,2010,DE27,2,17.921
2006,NUTS,2010,DE27,2,17.986
2007,NUTS,2010,DE27,2,10.916
2008,NUTS,2010,DE27,2,11.216
2009,NUTS,2010,DE27,2,11.444
2010,NUTS,2010,DE27,2,12.461
2011,NUTS,2010,DE27,2,19.234
2012,NUTS,2010,DE27,2,18.154
2013,NUTS,2010,DE27,2,24.363
2014,NUTS,2010,DE27,2,28.721
2015,NUTS,2010,DE27,2,31.971
2016,NUTS,2010,DE27,2,34.028
2017,NUTS,2010,DE27,2,40.495
2018,NUTS,2010,DE27,2,52.051
2019,NUTS,2010,DE27,2,58.5
1995,NUTS,2010,DE3,1,693.874
1996,NUTS,2010,DE3,1,695.599
1997,NUTS,2010,DE3,1,676.703
1998,NUTS,2010,DE3,1,642.463
1999,NUTS,2010,DE3,1,667.309
2000,NUTS,2010,DE3,1,669.309
2003,NUTS,2010,DE3,1,791.981
2004,NUTS,2010,DE3,1,818.01
2005,NUTS,2010,DE3,1,843.376
2006,NUTS,2010,DE3,1,834.771
2007,NUTS,2010,DE3,1,895.122
2008,NUTS,2010,DE3,1,985.663
2009,NUTS,2010,DE3,1,1049.892
2010,NUTS,2010,DE3,1,1112.787
2011,NUTS,2010,DE3,1,1188.222
2012,NUTS,2010,DE3,1,1266.08
2013,NUTS,2010,DE3,1,1288.367
2014,NUTS,2010,DE3,1,1297.044
2015,NUTS,2010,DE3,1,1368.104
2016,NUTS,2010,DE3,1,1354.854
2017,NUTS,2010,DE3,1,1531.22
2018,NUTS,2010,DE3,1,1710.907
2019,NUTS,2010,DE3,1,1662.648
1995,NUTS,2010,DE30,2,693.874
1996,NUTS,2010,DE30,2,695.599
1997,NUTS,2010,DE30,2,676.703
1998,NUTS,2010,DE30,2,642.463
1999,NUTS,2010,DE30,2,667.309
2000,NUTS,2010,DE30,2,669.309
2003,NUTS,2010,DE30,2,791.981
2004,NUTS,2010,DE30,2,818.01
2005,NUTS,2010,DE30,2,843.376
2006,NUTS,2010,DE30,2,834.771
2007,NUTS,2010,DE30,2,895.122
2008,NUTS,2010,DE30,2,985.663
2009,NUTS,2010,DE30,2,1049.892
2010,NUTS,2010,DE30,2,1112.787
2011,NUTS,2010,DE30,2,1188.222
2012,NUTS,2010,DE30,2,1266.08
2013,NUTS,2010,DE30,2,1288.367
2014,NUTS,2010,DE30,2,1297.044
2015,NUTS,2010,DE30,2,1368.104
2016,NUTS,2010,DE30,2,1354.854
2017,NUTS,2010,DE30,2,1531.22
2018,NUTS,2010,DE30,2,1710.907
2019,NUTS,2010,DE30,2,1662.648
1995,NUTS,2010,DE4,1,199.243
1996,NUTS,2010,DE4,1,213.927
1997,NUTS,2010,DE4,1,202.683
1998,NUTS,2010,DE4,1,230.551
1999,NUTS,2010,DE4,1,282.862
2000,NUTS,2010,DE4,1,244.826
2003,NUTS,2010,DE4,1,236.597
2004,NUTS,2010,DE4,1,276.482
2005,NUTS,2010,DE4,1,280.531
2006,NUTS,2010,DE4,1,315.079
2007,NUTS,2010,DE4,1,321.197
2008,NUTS,2010,DE4,1,360.129
2009,NUTS,2010,DE4,1,358.9
2010,NUTS,2010,DE4,1,398.474
2011,NUTS,2010,DE4,1,415.339
