year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_total_rse_fte
2007,NUTS,2010,SE33,2,2177.0
2009,NUTS,2010,SE33,2,2404.0
2011,NUTS,2010,SE33,2,2585.0
2013,NUTS,2010,SE33,2,2600.0
2015,NUTS,2010,SE33,2,2574.0
2017,NUTS,2010,SE33,2,2465.0
2019,NUTS,2010,SE33,2,2787.0
2005,NUTS,2010,SEZ,1,0.0
1993,NUTS,2010,SI,0,3745.0
1994,NUTS,2010,SI,0,4767.0
1995,NUTS,2010,SI,0,4897.0
1996,NUTS,2010,SI,0,4489.0
1997,NUTS,2010,SI,0,4022.0
1998,NUTS,2010,SI,0,4285.0
1999,NUTS,2010,SI,0,4427.0
2000,NUTS,2010,SI,0,4336.0
2001,NUTS,2010,SI,0,4498.0
2002,NUTS,2010,SI,0,4642.0
2003,NUTS,2010,SI,0,3775.0
2004,NUTS,2010,SI,0,4030.0
2005,NUTS,2010,SI,0,5253.0
2006,NUTS,2010,SI,0,5857.0
2007,NUTS,2010,SI,0,6250.0
2008,NUTS,2010,SI,0,7032.0
2009,NUTS,2010,SI,0,7446.0
2010,NUTS,2010,SI,0,7703.0
2011,NUTS,2010,SI,0,8774.0
2012,NUTS,2010,SI,0,8884.0
2013,NUTS,2010,SI,0,8707.0
2014,NUTS,2010,SI,0,8574.0
2015,NUTS,2010,SI,0,7900.0
2016,NUTS,2010,SI,0,8119.0
2017,NUTS,2010,SI,0,9301.0
2018,NUTS,2010,SI,0,10068.0
2019,NUTS,2010,SI,0,10507.0
2020,NUTS,2010,SI,0,10254.0
1993,NUTS,2010,SI0,1,3745.0
1994,NUTS,2010,SI0,1,4767.0
1995,NUTS,2010,SI0,1,4897.0
1996,NUTS,2010,SI0,1,4489.0
1997,NUTS,2010,SI0,1,4022.0
1998,NUTS,2010,SI0,1,4285.0
1999,NUTS,2010,SI0,1,4427.0
2000,NUTS,2010,SI0,1,4336.0
2001,NUTS,2010,SI0,1,4498.0
2002,NUTS,2010,SI0,1,4642.0
2003,NUTS,2010,SI0,1,3775.0
2004,NUTS,2010,SI0,1,4030.0
2005,NUTS,2010,SI0,1,5253.0
2006,NUTS,2010,SI0,1,5857.0
2007,NUTS,2010,SI0,1,6250.0
2008,NUTS,2010,SI0,1,7032.0
2009,NUTS,2010,SI0,1,7446.0
2010,NUTS,2010,SI0,1,7703.0
2011,NUTS,2010,SI0,1,8774.0
2012,NUTS,2010,SI0,1,8884.0
2013,NUTS,2010,SI0,1,8707.0
2014,NUTS,2010,SI0,1,8574.0
2015,NUTS,2010,SI0,1,7900.0
2016,NUTS,2010,SI0,1,8119.0
2017,NUTS,2010,SI0,1,9301.0
2018,NUTS,2010,SI0,1,10068.0
2019,NUTS,2010,SI0,1,10507.0
2013,NUTS,2010,SI03,2,2245.0
2014,NUTS,2010,SI03,2,2160.0
2015,NUTS,2010,SI03,2,1891.0
2016,NUTS,2010,SI03,2,1872.0
2017,NUTS,2010,SI03,2,2250.0
2018,NUTS,2010,SI03,2,2535.0
2019,NUTS,2010,SI03,2,2694.0
2013,NUTS,2010,SI04,2,6461.0
2014,NUTS,2010,SI04,2,6415.0
2015,NUTS,2010,SI04,2,6009.0
2016,NUTS,2010,SI04,2,6250.0
2017,NUTS,2010,SI04,2,7052.0
2018,NUTS,2010,SI04,2,7533.0
2019,NUTS,2010,SI04,2,7812.0
1994,NUTS,2010,SK,0,10249.0
1995,NUTS,2010,SK,0,9711.0
1996,NUTS,2010,SK,0,10010.0
1997,NUTS,2010,SK,0,9993.0
1998,NUTS,2010,SK,0,10145.0
1999,NUTS,2010,SK,0,9204.0
2000,NUTS,2010,SK,0,9955.0
2001,NUTS,2010,SK,0,9585.0
2002,NUTS,2010,SK,0,9181.0
2003,NUTS,2010,SK,0,9627.0
2004,NUTS,2010,SK,0,10718.0
2005,NUTS,2010,SK,0,10921.0
2006,NUTS,2010,SK,0,11776.0
2007,NUTS,2010,SK,0,12354.0
2008,NUTS,2010,SK,0,12587.0
2009,NUTS,2010,SK,0,13290.0
2010,NUTS,2010,SK,0,15183.0
2011,NUTS,2010,SK,0,15326.0
2012,NUTS,2010,SK,0,15271.0
2013,NUTS,2010,SK,0,14727.0
2014,NUTS,2010,SK,0,14742.0
2015,NUTS,2010,SK,0,14406.0
2016,NUTS,2010,SK,0,14149.0
2017,NUTS,2010,SK,0,15226.0
2018,NUTS,2010,SK,0,16337.0
2019,NUTS,2010,SK,0,16977.0
2020,NUTS,2010,SK,0,17276.0
2000,NUTS,2010,SK01,2,5157.0
2001,NUTS,2010,SK01,2,4841.0
2002,NUTS,2010,SK01,2,4981.0
2003,NUTS,2010,SK01,2,5143.0
2004,NUTS,2010,SK01,2,5869.0
2005,NUTS,2010,SK01,2,5663.0
2006,NUTS,2010,SK01,2,6274.0
2007,NUTS,2010,SK01,2,6322.0
2008,NUTS,2010,SK01,2,6378.0
2009,NUTS,2010,SK01,2,6748.0
2010,NUTS,2010,SK01,2,8239.0
2011,NUTS,2010,SK01,2,8435.0
2012,NUTS,2010,SK01,2,8253.0
2013,NUTS,2010,SK01,2,7678.0
2014,NUTS,2010,SK01,2,7113.0
2015,NUTS,2010,SK01,2,6888.0
2016,NUTS,2010,SK01,2,7127.0
2017,NUTS,2010,SK01,2,7415.0
2018,NUTS,2010,SK01,2,8045.0
2019,NUTS,2010,SK01,2,8286.0
2020,NUTS,2010,SK01,2,8696.0
2000,NUTS,2010,SK02,2,1555.0
2001,NUTS,2010,SK02,2,1586.0
2002,NUTS,2010,SK02,2,1350.0
2003,NUTS,2010,SK02,2,1498.0
2004,NUTS,2010,SK02,2,1628.0
2005,NUTS,2010,SK02,2,1822.0
2006,NUTS,2010,SK02,2,1921.0
2007,NUTS,2010,SK02,2,2179.0
2008,NUTS,2010,SK02,2,2242.0
2009,NUTS,2010,SK02,2,2423.0
2010,NUTS,2010,SK02,2,2634.0
2011,NUTS,2010,SK02,2,2488.0
2012,NUTS,2010,SK02,2,2461.0
2013,NUTS,2010,SK02,2,2568.0
2014,NUTS,2010,SK02,2,2932.0
2015,NUTS,2010,SK02,2,2863.0
2016,NUTS,2010,SK02,2,2429.0
2017,NUTS,2010,SK02,2,3113.0
2018,NUTS,2010,SK02,2,3132.0
2019,NUTS,2010,SK02,2,3170.0
2020,NUTS,2010,SK02,2,3214.0
2000,NUTS,2010,SK03,2,1386.0
2001,NUTS,2010,SK03,2,1220.0
2002,NUTS,2010,SK03,2,1174.0
2003,NUTS,2010,SK03,2,1275.0
2004,NUTS,2010,SK03,2,1402.0
2005,NUTS,2010,SK03,2,1453.0
2006,NUTS,2010,SK03,2,1464.0
2007,NUTS,2010,SK03,2,1453.0
2008,NUTS,2010,SK03,2,1693.0
2009,NUTS,2010,SK03,2,1800.0
2010,NUTS,2010,SK03,2,1874.0
2011,NUTS,2010,SK03,2,1940.0
2012,NUTS,2010,SK03,2,1939.0
2013,NUTS,2010,SK03,2,1784.0
2014,NUTS,2010,SK03,2,2032.0
2015,NUTS,2010,SK03,2,2043.0
2016,NUTS,2010,SK03,2,2076.0
2017,NUTS,2010,SK03,2,2023.0
2018,NUTS,2010,SK03,2,2215.0
2019,NUTS,2010,SK03,2,2449.0
2020,NUTS,2010,SK03,2,2412.0
2000,NUTS,2010,SK04,2,1857.0
2001,NUTS,2010,SK04,2,1937.0
2002,NUTS,2010,SK04,2,1676.0
2003,NUTS,2010,SK04,2,1710.0
2004,NUTS,2010,SK04,2,1819.0
2005,NUTS,2010,SK04,2,1983.0
2006,NUTS,2010,SK04,2,2117.0
2007,NUTS,2010,SK04,2,2399.0
2008,NUTS,2010,SK04,2,2274.0
2009,NUTS,2010,SK04,2,2319.0
2010,NUTS,2010,SK04,2,2436.0
2011,NUTS,2010,SK04,2,2463.0
2012,NUTS,2010,SK04,2,2619.0
2013,NUTS,2010,SK04,2,2698.0
2014,NUTS,2010,SK04,2,2666.0
2015,NUTS,2010,SK04,2,2612.0
2016,NUTS,2010,SK04,2,2517.0
2017,NUTS,2010,SK04,2,2675.0
2018,NUTS,2010,SK04,2,2946.0
2019,NUTS,2010,SK04,2,3072.0
2020,NUTS,2010,SK04,2,2954.0
1990,NUTS,2010,TR,0,11225.0
1991,NUTS,2010,TR,0,11948.0
1992,NUTS,2010,TR,0,12573.0
1993,NUTS,2010,TR,0,13605.0
1994,NUTS,2010,TR,0,14460.0
1995,NUTS,2010,TR,0,15854.0
1996,NUTS,2010,TR,0,18085.0
1997,NUTS,2010,TR,0,18908.0
1998,NUTS,2010,TR,0,18925.0
1999,NUTS,2010,TR,0,20065.0
2000,NUTS,2010,TR,0,23083.0
2001,NUTS,2010,TR,0,22702.0
2002,NUTS,2010,TR,0,23995.0
2003,NUTS,2010,TR,0,32660.0
2004,NUTS,2010,TR,0,33877.0
2005,NUTS,2010,TR,0,39139.0
2006,NUTS,2010,TR,0,42663.0
2007,NUTS,2010,TR,0,49668.0
2008,NUTS,2010,TR,0,52811.0
2009,NUTS,2010,TR,0,57759.0
2010,NUTS,2010,TR,0,64341.0
2011,NUTS,2010,TR,0,72109.0
2012,NUTS,2010,TR,0,82122.0
2013,NUTS,2010,TR,0,89075.0
2014,NUTS,2010,TR,0,89657.0
2015,NUTS,2010,TR,0,95161.0
2016,NUTS,2010,TR,0,100158.0
2017,NUTS,2010,TR,0,111893.0
2018,NUTS,2010,TR,0,126249.0
2019,NUTS,2010,TR,0,135515.0
2020,NUTS,2010,TR,0,149731.0
1981,NUTS,2010,UK,0,127000.0
1982,NUTS,2010,UK,0,128000.0
1983,NUTS,2010,UK,0,127000.0
1984,NUTS,2010,UK,0,129000.0
1985,NUTS,2010,UK,0,131000.0
1986,NUTS,2010,UK,0,134000.0
1987,NUTS,2010,UK,0,134000.0
1988,NUTS,2010,UK,0,137000.0
1989,NUTS,2010,UK,0,133000.0
1990,NUTS,2010,UK,0,133000.0
1991,NUTS,2010,UK,0,128000.0
1992,NUTS,2010,UK,0,129000.0
1993,NUTS,2010,UK,0,131000.0
1994,NUTS,2010,UK,0,134000.0
1995,NUTS,2010,UK,0,145673.0
1996,NUTS,2010,UK,0,144735.0
1997,NUTS,2010,UK,0,145641.0
1998,NUTS,2010,UK,0,157662.0
1999,NUTS,2010,UK,0,167573.0
2000,NUTS,2010,UK,0,170554.0
2001,NUTS,2010,UK,0,182144.0
2005,NUTS,2010,UK,0,248599.0
2006,NUTS,2010,UK,0,254009.0
2007,NUTS,2010,UK,0,252651.0
2008,NUTS,2010,UK,0,251932.0
2009,NUTS,2010,UK,0,256124.0
2010,NUTS,2010,UK,0,256585.0
2011,NUTS,2010,UK,0,251358.0
2012,NUTS,2010,UK,0,256156.0
2013,NUTS,2010,UK,0,267699.0
2014,NUTS,2010,UK,0,276584.0
2015,NUTS,2010,UK,0,284483.0
2016,NUTS,2010,UK,0,288922.0
2017,NUTS,2010,UK,0,295934.0
2018,NUTS,2010,UK,0,305795.0
2019,NUTS,2010,UK,0,317472.0
2005,NUTS,2010,UKC,1,7704.0
2006,NUTS,2010,UKC,1,8083.0
2007,NUTS,2010,UKC,1,8257.0
2008,NUTS,2010,UKC,1,8505.0
2009,NUTS,2010,UKC,1,8528.0
2010,NUTS,2010,UKC,1,8353.0
2011,NUTS,2010,UKC,1,8013.0
2012,NUTS,2010,UKC,1,8038.0
2013,NUTS,2010,UKC,1,9015.0
2014,NUTS,2010,UKC,1,8722.0
2015,NUTS,2010,UKC,1,8929.0
2016,NUTS,2010,UKC,1,8949.0
2017,NUTS,2010,UKC,1,9612.0
2018,NUTS,2010,UKC,1,10004.0
2005,NUTS,2010,UKC1,2,2801.0
2006,NUTS,2010,UKC1,2,2742.0
2007,NUTS,2010,UKC1,2,3028.0
2008,NUTS,2010,UKC1,2,3209.0
2009,NUTS,2010,UKC1,2,3375.0
2010,NUTS,2010,UKC1,2,3364.0
2011,NUTS,2010,UKC1,2,3127.0
2012,NUTS,2010,UKC1,2,3157.0
2013,NUTS,2010,UKC1,2,3858.0
2014,NUTS,2010,UKC1,2,3300.0
2015,NUTS,2010,UKC1,2,3319.0
2016,NUTS,2010,UKC1,2,3137.0
2017,NUTS,2010,UKC1,2,3393.0
2018,NUTS,2010,UKC1,2,3658.0
2005,NUTS,2010,UKC2,2,4903.0
2006,NUTS,2010,UKC2,2,5341.0
2007,NUTS,2010,UKC2,2,5229.0
2008,NUTS,2010,UKC2,2,5296.0
2009,NUTS,2010,UKC2,2,5153.0
2010,NUTS,2010,UKC2,2,4989.0
2011,NUTS,2010,UKC2,2,4886.0
2012,NUTS,2010,UKC2,2,4882.0
2013,NUTS,2010,UKC2,2,5158.0
2014,NUTS,2010,UKC2,2,5423.0
2015,NUTS,2010,UKC2,2,5610.0
2016,NUTS,2010,UKC2,2,5811.0
2017,NUTS,2010,UKC2,2,6219.0
2018,NUTS,2010,UKC2,2,6346.0
2005,NUTS,2010,UKD,1,23306.0
2006,NUTS,2010,UKD,1,24247.0
2007,NUTS,2010,UKD,1,25008.0
2008,NUTS,2010,UKD,1,22835.0
2009,NUTS,2010,UKD,1,21811.0
2010,NUTS,2010,UKD,1,20841.0
2011,NUTS,2010,UKD,1,19752.0
2012,NUTS,2010,UKD,1,20318.0
2013,NUTS,2010,UKD,1,20689.0
2014,NUTS,2010,UKD,1,21883.0
2015,NUTS,2010,UKD,1,23061.0
2016,NUTS,2010,UKD,1,23118.0
2017,NUTS,2010,UKD,1,24593.0
2018,NUTS,2010,UKD,1,24968.0
2005,NUTS,2010,UKD1,2,1332.0
2006,NUTS,2010,UKD1,2,980.0
2007,NUTS,2010,UKD1,2,474.0
2008,NUTS,2010,UKD1,2,420.0
2009,NUTS,2010,UKD1,2,403.0
2010,NUTS,2010,UKD1,2,557.0
2011,NUTS,2010,UKD1,2,479.0
2012,NUTS,2010,UKD1,2,368.0
2013,NUTS,2010,UKD1,2,372.0
2014,NUTS,2010,UKD1,2,407.0
2015,NUTS,2010,UKD1,2,398.0
2016,NUTS,2010,UKD1,2,399.0
2017,NUTS,2010,UKD1,2,398.0
2018,NUTS,2010,UKD1,2,446.0
2005,NUTS,2010,UKD3,2,9110.0
2006,NUTS,2010,UKD3,2,9477.0
2007,NUTS,2010,UKD3,2,9870.0
2008,NUTS,2010,UKD3,2,9644.0
2009,NUTS,2010,UKD3,2,9952.0
2010,NUTS,2010,UKD3,2,9669.0
2011,NUTS,2010,UKD3,2,3961.0
2012,NUTS,2010,UKD3,2,9277.0
2013,NUTS,2010,UKD3,2,9133.0
2014,NUTS,2010,UKD3,2,9733.0
2015,NUTS,2010,UKD3,2,10268.0
2016,NUTS,2010,UKD3,2,10451.0
2017,NUTS,2010,UKD3,2,10936.0
2018,NUTS,2010,UKD3,2,11152.0
2005,NUTS,2010,UKD4,2,5336.0
2006,NUTS,2010,UKD4,2,6061.0
2007,NUTS,2010,UKD4,2,6290.0
2008,NUTS,2010,UKD4,2,5595.0
2009,NUTS,2010,UKD4,2,3970.0
2010,NUTS,2010,UKD4,2,4050.0
2011,NUTS,2010,UKD4,2,1853.0
2012,NUTS,2010,UKD4,2,4083.0
2013,NUTS,2010,UKD4,2,4242.0
2014,NUTS,2010,UKD4,2,4304.0
2015,NUTS,2010,UKD4,2,4662.0
2016,NUTS,2010,UKD4,2,4204.0
2017,NUTS,2010,UKD4,2,5043.0
2018,NUTS,2010,UKD4,2,5165.0
2009,NUTS,2010,UKD6,2,839.0
2010,NUTS,2010,UKD6,2,2290.0
2011,NUTS,2010,UKD6,2,9403.0
2012,NUTS,2010,UKD6,2,2392.0
2013,NUTS,2010,UKD6,2,2287.0
2014,NUTS,2010,UKD6,2,2324.0
2015,NUTS,2010,UKD6,2,2571.0
2016,NUTS,2010,UKD6,2,2326.0
2017,NUTS,2010,UKD6,2,2285.0
2018,NUTS,2010,UKD6,2,2128.0
2009,NUTS,2010,UKD7,2,6648.0
2010,NUTS,2010,UKD7,2,4275.0
2011,NUTS,2010,UKD7,2,4056.0
2012,NUTS,2010,UKD7,2,4199.0
2013,NUTS,2010,UKD7,2,4655.0
2014,NUTS,2010,UKD7,2,5114.0
2015,NUTS,2010,UKD7,2,5162.0
2016,NUTS,2010,UKD7,2,5738.0
2017,NUTS,2010,UKD7,2,5932.0
2018,NUTS,2010,UKD7,2,6077.0
2005,NUTS,2010,UKE,1,15703.0
2006,NUTS,2010,UKE,1,15864.0
2007,NUTS,2010,UKE,1,16022.0
2008,NUTS,2010,UKE,1,15517.0
2009,NUTS,2010,UKE,1,16037.0
2010,NUTS,2010,UKE,1,16041.0
2011,NUTS,2010,UKE,1,15670.0
2012,NUTS,2010,UKE,1,16585.0
2013,NUTS,2010,UKE,1,18001.0
2014,NUTS,2010,UKE,1,18727.0
2015,NUTS,2010,UKE,1,19854.0
2016,NUTS,2010,UKE,1,19152.0
2017,NUTS,2010,UKE,1,20103.0
2018,NUTS,2010,UKE,1,20379.0
2005,NUTS,2010,UKE1,2,1269.0
2006,NUTS,2010,UKE1,2,1306.0
2007,NUTS,2010,UKE1,2,1412.0
2008,NUTS,2010,UKE1,2,1392.0
2009,NUTS,2010,UKE1,2,1480.0
2010,NUTS,2010,UKE1,2,992.0
2011,NUTS,2010,UKE1,2,920.0
2012,NUTS,2010,UKE1,2,984.0
2013,NUTS,2010,UKE1,2,1742.0
2014,NUTS,2010,UKE1,2,1908.0
2015,NUTS,2010,UKE1,2,1853.0
2016,NUTS,2010,UKE1,2,1828.0
2017,NUTS,2010,UKE1,2,1836.0
2018,NUTS,2010,UKE1,2,1763.0
2005,NUTS,2010,UKE2,2,3262.0
2006,NUTS,2010,UKE2,2,3314.0
2007,NUTS,2010,UKE2,2,2906.0
2008,NUTS,2010,UKE2,2,2885.0
2009,NUTS,2010,UKE2,2,2896.0
2010,NUTS,2010,UKE2,2,3379.0
2011,NUTS,2010,UKE2,2,3305.0
2012,NUTS,2010,UKE2,2,3525.0
2013,NUTS,2010,UKE2,2,3142.0
2014,NUTS,2010,UKE2,2,3248.0
2015,NUTS,2010,UKE2,2,3338.0
2016,NUTS,2010,UKE2,2,3320.0
2017,NUTS,2010,UKE2,2,3369.0
2018,NUTS,2010,UKE2,2,3512.0
2005,NUTS,2010,UKE3,2,4723.0
2006,NUTS,2010,UKE3,2,4676.0
2007,NUTS,2010,UKE3,2,5011.0
2008,NUTS,2010,UKE3,2,4389.0
2009,NUTS,2010,UKE3,2,4475.0
2010,NUTS,2010,UKE3,2,5028.0
2011,NUTS,2010,UKE3,2,4934.0
2012,NUTS,2010,UKE3,2,5126.0
2013,NUTS,2010,UKE3,2,5432.0
2014,NUTS,2010,UKE3,2,5714.0
2015,NUTS,2010,UKE3,2,5998.0
2016,NUTS,2010,UKE3,2,5834.0
2017,NUTS,2010,UKE3,2,6155.0
2018,NUTS,2010,UKE3,2,6222.0
2005,NUTS,2010,UKE4,2,6449.0
2006,NUTS,2010,UKE4,2,6568.0
2007,NUTS,2010,UKE4,2,6693.0
2008,NUTS,2010,UKE4,2,6851.0
2009,NUTS,2010,UKE4,2,7186.0
2010,NUTS,2010,UKE4,2,6642.0
2011,NUTS,2010,UKE4,2,6511.0
2012,NUTS,2010,UKE4,2,6950.0
2013,NUTS,2010,UKE4,2,7686.0
2014,NUTS,2010,UKE4,2,7857.0
2015,NUTS,2010,UKE4,2,8665.0
2016,NUTS,2010,UKE4,2,8171.0
2017,NUTS,2010,UKE4,2,8742.0
2018,NUTS,2010,UKE4,2,8882.0
2005,NUTS,2010,UKF,1,16983.0
2006,NUTS,2010,UKF,1,16689.0
2007,NUTS,2010,UKF,1,18578.0
2008,NUTS,2010,UKF,1,18066.0
2009,NUTS,2010,UKF,1,17028.0
2010,NUTS,2010,UKF,1,17363.0
2011,NUTS,2010,UKF,1,16892.0
2012,NUTS,2010,UKF,1,17615.0
2013,NUTS,2010,UKF,1,19266.0
2014,NUTS,2010,UKF,1,20186.0
2015,NUTS,2010,UKF,1,20097.0
2016,NUTS,2010,UKF,1,20406.0
2017,NUTS,2010,UKF,1,20475.0
2018,NUTS,2010,UKF,1,21243.0
2005,NUTS,2010,UKF1,2,9330.0
2006,NUTS,2010,UKF1,2,9330.0
2007,NUTS,2010,UKF1,2,11002.0
2008,NUTS,2010,UKF1,2,10458.0
2009,NUTS,2010,UKF1,2,9947.0
2010,NUTS,2010,UKF1,2,10502.0
2011,NUTS,2010,UKF1,2,10225.0
2012,NUTS,2010,UKF1,2,10962.0
2013,NUTS,2010,UKF1,2,12493.0
2014,NUTS,2010,UKF1,2,13062.0
2015,NUTS,2010,UKF1,2,12998.0
2016,NUTS,2010,UKF1,2,13342.0
2017,NUTS,2010,UKF1,2,13442.0
2018,NUTS,2010,UKF1,2,14002.0
2005,NUTS,2010,UKF2,2,6780.0
2006,NUTS,2010,UKF2,2,6450.0
2007,NUTS,2010,UKF2,2,6640.0
2008,NUTS,2010,UKF2,2,6466.0
2009,NUTS,2010,UKF2,2,6396.0
2010,NUTS,2010,UKF2,2,6134.0
2011,NUTS,2010,UKF2,2,6007.0
2012,NUTS,2010,UKF2,2,5865.0
2013,NUTS,2010,UKF2,2,5911.0
2014,NUTS,2010,UKF2,2,6218.0
2015,NUTS,2010,UKF2,2,6185.0
2016,NUTS,2010,UKF2,2,6085.0
2017,NUTS,2010,UKF2,2,6071.0
2018,NUTS,2010,UKF2,2,6230.0
2005,NUTS,2010,UKF3,2,874.0
2006,NUTS,2010,UKF3,2,908.0
2007,NUTS,2010,UKF3,2,937.0
2008,NUTS,2010,UKF3,2,1142.0
2009,NUTS,2010,UKF3,2,685.0
2010,NUTS,2010,UKF3,2,726.0
2011,NUTS,2010,UKF3,2,660.0
2012,NUTS,2010,UKF3,2,789.0
2013,NUTS,2010,UKF3,2,863.0
2014,NUTS,2010,UKF3,2,906.0
2015,NUTS,2010,UKF3,2,914.0
2016,NUTS,2010,UKF3,2,979.0
2017,NUTS,2010,UKF3,2,963.0
2018,NUTS,2010,UKF3,2,1011.0
2005,NUTS,2010,UKG,1,17032.0
2006,NUTS,2010,UKG,1,17762.0
2007,NUTS,2010,UKG,1,17854.0
2008,NUTS,2010,UKG,1,16332.0
2009,NUTS,2010,UKG,1,16618.0
2010,NUTS,2010,UKG,1,15858.0
2011,NUTS,2010,UKG,1,15461.0
2012,NUTS,2010,UKG,1,16660.0
2013,NUTS,2010,UKG,1,17285.0
2014,NUTS,2010,UKG,1,18960.0
2015,NUTS,2010,UKG,1,19076.0
2016,NUTS,2010,UKG,1,19056.0
2017,NUTS,2010,UKG,1,20873.0
2018,NUTS,2010,UKG,1,23193.0
2005,NUTS,2010,UKG1,2,3847.0
2006,NUTS,2010,UKG1,2,4618.0
2007,NUTS,2010,UKG1,2,4788.0
2008,NUTS,2010,UKG1,2,3379.0
2009,NUTS,2010,UKG1,2,3855.0
2010,NUTS,2010,UKG1,2,3449.0
2011,NUTS,2010,UKG1,2,3601.0
2012,NUTS,2010,UKG1,2,4330.0
2013,NUTS,2010,UKG1,2,4373.0
2014,NUTS,2010,UKG1,2,4820.0
2015,NUTS,2010,UKG1,2,4569.0
2016,NUTS,2010,UKG1,2,4380.0
2017,NUTS,2010,UKG1,2,5778.0
2018,NUTS,2010,UKG1,2,7327.0
2005,NUTS,2010,UKG2,2,1839.0
2006,NUTS,2010,UKG2,2,1670.0
2007,NUTS,2010,UKG2,2,2047.0
2008,NUTS,2010,UKG2,2,1664.0
2009,NUTS,2010,UKG2,2,1749.0
2010,NUTS,2010,UKG2,2,1893.0
2011,NUTS,2010,UKG2,2,1716.0
2012,NUTS,2010,UKG2,2,1782.0
2013,NUTS,2010,UKG2,2,2005.0
2014,NUTS,2010,UKG2,2,2211.0
2015,NUTS,2010,UKG2,2,2316.0
2016,NUTS,2010,UKG2,2,2363.0
2017,NUTS,2010,UKG2,2,2379.0
2018,NUTS,2010,UKG2,2,2484.0
2005,NUTS,2010,UKG3,2,11346.0
2006,NUTS,2010,UKG3,2,11474.0
2007,NUTS,2010,UKG3,2,11019.0
2008,NUTS,2010,UKG3,2,11289.0
2009,NUTS,2010,UKG3,2,11014.0
2010,NUTS,2010,UKG3,2,10516.0
2011,NUTS,2010,UKG3,2,10143.0
2012,NUTS,2010,UKG3,2,10548.0
2013,NUTS,2010,UKG3,2,10908.0
2014,NUTS,2010,UKG3,2,11929.0
2015,NUTS,2010,UKG3,2,12191.0
2016,NUTS,2010,UKG3,2,12313.0
2017,NUTS,2010,UKG3,2,12716.0
2018,NUTS,2010,UKG3,2,13382.0
2005,NUTS,2010,UKH,1,33876.0
2006,NUTS,2010,UKH,1,32108.0
2007,NUTS,2010,UKH,1,32036.0
2008,NUTS,2010,UKH,1,31978.0
2009,NUTS,2010,UKH,1,34551.0
2010,NUTS,2010,UKH,1,33539.0
2011,NUTS,2010,UKH,1,33552.0
2012,NUTS,2010,UKH,1,33047.0
2013,NUTS,2010,UKH,1,34736.0
2014,NUTS,2010,UKH,1,35520.0
2015,NUTS,2010,UKH,1,36789.0
2016,NUTS,2010,UKH,1,38253.0
2017,NUTS,2010,UKH,1,37817.0
2018,NUTS,2010,UKH,1,38798.0
2005,NUTS,2010,UKH1,2,18860.0
2006,NUTS,2010,UKH1,2,18752.0
2007,NUTS,2010,UKH1,2,19932.0
2008,NUTS,2010,UKH1,2,19532.0
2009,NUTS,2010,UKH1,2,21308.0
2010,NUTS,2010,UKH1,2,21967.0
2011,NUTS,2010,UKH1,2,22061.0
2012,NUTS,2010,UKH1,2,21786.0
2013,NUTS,2010,UKH1,2,22255.0
2014,NUTS,2010,UKH1,2,22982.0
2015,NUTS,2010,UKH1,2,23620.0
2016,NUTS,2010,UKH1,2,24560.0
2017,NUTS,2010,UKH1,2,25209.0
2018,NUTS,2010,UKH1,2,26213.0
2005,NUTS,2010,UKH2,2,9117.0
2006,NUTS,2010,UKH2,2,8100.0
2007,NUTS,2010,UKH2,2,7066.0
2008,NUTS,2010,UKH2,2,7551.0
2009,NUTS,2010,UKH2,2,8244.0
2010,NUTS,2010,UKH2,2,7103.0
2011,NUTS,2010,UKH2,2,6928.0
2012,NUTS,2010,UKH2,2,7153.0
2013,NUTS,2010,UKH2,2,8312.0
2014,NUTS,2010,UKH2,2,8224.0
2015,NUTS,2010,UKH2,2,8647.0
2016,NUTS,2010,UKH2,2,8811.0
2017,NUTS,2010,UKH2,2,8180.0
2018,NUTS,2010,UKH2,2,8138.0
2005,NUTS,2010,UKH3,2,5900.0
2006,NUTS,2010,UKH3,2,5256.0
2007,NUTS,2010,UKH3,2,5038.0
2008,NUTS,2010,UKH3,2,4896.0
2009,NUTS,2010,UKH3,2,4999.0
2010,NUTS,2010,UKH3,2,4468.0
2011,NUTS,2010,UKH3,2,4563.0
2012,NUTS,2010,UKH3,2,4109.0
2013,NUTS,2010,UKH3,2,4169.0
2014,NUTS,2010,UKH3,2,4314.0
2015,NUTS,2010,UKH3,2,4522.0
2016,NUTS,2010,UKH3,2,4882.0
2017,NUTS,2010,UKH3,2,4429.0
2018,NUTS,2010,UKH3,2,4447.0
2005,NUTS,2010,UKI,1,33943.0
2006,NUTS,2010,UKI,1,35018.0
2007,NUTS,2010,UKI,1,35117.0
2008,NUTS,2010,UKI,1,36801.0
2009,NUTS,2010,UKI,1,37982.0
2010,NUTS,2010,UKI,1,41096.0
2011,NUTS,2010,UKI,1,39443.0
2012,NUTS,2010,UKI,1,40693.0
2013,NUTS,2010,UKI,1,41375.0
2014,NUTS,2010,UKI,1,42940.0
2015,NUTS,2010,UKI,1,44491.0
2016,NUTS,2010,UKI,1,44147.0
2017,NUTS,2010,UKI,1,47744.0
2018,NUTS,2010,UKI,1,48400.0
2011,NUTS,2010,UKI3,2,28072.0
2012,NUTS,2010,UKI3,2,28823.0
2013,NUTS,2010,UKI3,2,28829.0
