year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_pc_act_fte_rse_t
2019,NUTS,2010,NO06,2,0.1351
2011,NUTS,2010,NO07,2,0.1409
2012,NUTS,2010,NO07,2,0.1436
2013,NUTS,2010,NO07,2,0.1464
2014,NUTS,2010,NO07,2,0.148
2015,NUTS,2010,NO07,2,0.1429
2016,NUTS,2010,NO07,2,0.1433
2017,NUTS,2010,NO07,2,0.1534
2018,NUTS,2010,NO07,2,0.1455
2019,NUTS,2010,NO07,2,0.1205
2011,NUTS,2010,PL,0,0.0838
2012,NUTS,2010,PL,0,0.0815
2013,NUTS,2010,PL,0,0.0813
2014,NUTS,2010,PL,0,0.0825
2015,NUTS,2010,PL,0,0.0812
2016,NUTS,2010,PL,0,0.0142
2017,NUTS,2010,PL,0,0.0203
2018,NUTS,2010,PL,0,0.0187
2019,NUTS,2010,PL,0,0.0135
2020,NUTS,2010,PL,0,0.0194
2011,NUTS,2010,PL1,1,0.3428
2013,NUTS,2010,PL1,1,0.2052
2014,NUTS,2010,PL1,1,0.2032
2015,NUTS,2010,PL1,1,0.2007
2011,NUTS,2010,PL11,2,0.0506
2014,NUTS,2010,PL11,2,0.0483
2011,NUTS,2010,PL12,2,0.3166
2012,NUTS,2010,PL12,2,0.286
2014,NUTS,2010,PL12,2,0.2801
2011,NUTS,2010,PL2,1,0.0676
2013,NUTS,2010,PL2,1,0.0703
2014,NUTS,2010,PL2,1,0.0727
2016,NUTS,2010,PL2,1,0.0146
2017,NUTS,2010,PL2,1,0.0243
2018,NUTS,2010,PL2,1,0.0255
2019,NUTS,2010,PL2,1,0.0119
2011,NUTS,2010,PL21,2,0.0856
2017,NUTS,2010,PL21,2,0.0396
2018,NUTS,2010,PL21,2,0.045
2019,NUTS,2010,PL21,2,0.0244
2011,NUTS,2010,PL22,2,0.0554
2012,NUTS,2010,PL22,2,0.0605
2015,NUTS,2010,PL22,2,0.061
2017,NUTS,2010,PL22,2,0.0128
2018,NUTS,2010,PL22,2,0.0106
2019,NUTS,2010,PL22,2,0.0021
2011,NUTS,2010,PL3,1,0.0127
2011,NUTS,2010,PL31,2,0.0353
2013,NUTS,2010,PL31,2,0.0314
2014,NUTS,2010,PL31,2,0.0292
2015,NUTS,2010,PL31,2,0.0213
2015,NUTS,2010,PL33,2,0.0006
2011,NUTS,2010,PL4,1,0.0432
2015,NUTS,2010,PL4,1,0.0411
2017,NUTS,2010,PL4,1,0.0025
2012,NUTS,2010,PL41,2,0.0699
2013,NUTS,2010,PL41,2,0.0728
2017,NUTS,2010,PL41,2,0.0038
2018,NUTS,2010,PL41,2,0.0082
2011,NUTS,2010,PL42,2,0.0
2018,NUTS,2010,PL42,2,0.0008
2015,NUTS,2010,PL43,2,0.0
2019,NUTS,2010,PL43,2,0.0017
2011,NUTS,2010,PL5,1,0.0286
2013,NUTS,2010,PL5,1,0.0434
2014,NUTS,2010,PL5,1,0.0395
2016,NUTS,2010,PL5,1,0.0044
2019,NUTS,2010,PL5,1,0.0079
2019,NUTS,2010,PL51,2,0.0095
2012,NUTS,2010,PL52,2,0.0332
2019,NUTS,2010,PL52,2,0.0027
2011,NUTS,2010,PL6,1,0.022
2015,NUTS,2010,PL6,1,0.0191
2018,NUTS,2010,PL6,1,0.0055
2019,NUTS,2010,PL6,1,0.0049
2013,NUTS,2010,PL61,2,0.0056
2015,NUTS,2010,PL61,2,0.0053
2019,NUTS,2010,PL61,2,0.0027
2012,NUTS,2010,PL62,2,0.0276
2014,NUTS,2010,PL62,2,0.0268
2015,NUTS,2010,PL62,2,0.0249
2019,NUTS,2010,PL62,2,0.002
2011,NUTS,2010,PL63,2,0.0312
2013,NUTS,2010,PL63,2,0.0358
2015,NUTS,2010,PL63,2,0.0277
2017,NUTS,2010,PL63,2,0.0054
2018,NUTS,2010,PL63,2,0.0063
2019,NUTS,2010,PL63,2,0.0083
2016,NUTS,2010,PL7,1,0.0157
2018,NUTS,2010,PL7,1,0.0198
2019,NUTS,2010,PL71,2,0.0211
2016,NUTS,2010,PL8,1,0.0042
2017,NUTS,2010,PL8,1,0.0052
2018,NUTS,2010,PL8,1,0.0044
2018,NUTS,2010,PL81,2,0.0051
2019,NUTS,2010,PL81,2,0.0071
2016,NUTS,2010,PL82,2,0.0019
2019,NUTS,2010,PL82,2,0.0025
2017,NUTS,2010,PL84,2,0.0098
2016,NUTS,2010,PL9,1,0.0483
2017,NUTS,2010,PL9,1,0.0689
2018,NUTS,2010,PL9,1,0.0532
2019,NUTS,2010,PL9,1,0.0394
2016,NUTS,2010,PL91,2,0.0871
2016,NUTS,2010,PL92,2,0.0016
2011,NUTS,2010,PT,0,0.0506
2012,NUTS,2010,PT,0,0.034
2013,NUTS,2010,PT,0,0.0284
2014,NUTS,2010,PT,0,0.0297
2015,NUTS,2010,PT,0,0.0277
2016,NUTS,2010,PT,0,0.0275
2017,NUTS,2010,PT,0,0.0301
2018,NUTS,2010,PT,0,0.0316
2019,NUTS,2010,PT,0,0.0323
2020,NUTS,2010,PT,0,0.0339
2011,NUTS,2010,PT1,1,0.0472
2012,NUTS,2010,PT1,1,0.0315
2013,NUTS,2010,PT1,1,0.0268
2014,NUTS,2010,PT1,1,0.0282
2015,NUTS,2010,PT1,1,0.0262
2016,NUTS,2010,PT1,1,0.0258
2017,NUTS,2010,PT1,1,0.0282
2018,NUTS,2010,PT1,1,0.0297
2019,NUTS,2010,PT1,1,0.0303
2020,NUTS,2010,PT1,1,0.0317
2011,NUTS,2010,PT11,2,0.0171
2012,NUTS,2010,PT11,2,0.0123
2013,NUTS,2010,PT11,2,0.0115
2014,NUTS,2010,PT11,2,0.0138
2015,NUTS,2010,PT11,2,0.0208
2016,NUTS,2010,PT11,2,0.0227
2017,NUTS,2010,PT11,2,0.0261
2018,NUTS,2010,PT11,2,0.0294
2019,NUTS,2010,PT11,2,0.0313
2020,NUTS,2010,PT11,2,0.0307
2011,NUTS,2010,PT15,2,0.0074
2012,NUTS,2010,PT15,2,0.0293
2013,NUTS,2010,PT15,2,0.0212
2014,NUTS,2010,PT15,2,0.009
2015,NUTS,2010,PT15,2,0.0025
2016,NUTS,2010,PT15,2,0.0029
2017,NUTS,2010,PT15,2,0.0035
2018,NUTS,2010,PT15,2,0.0049
2019,NUTS,2010,PT15,2,0.0044
2020,NUTS,2010,PT15,2,0.0078
2011,NUTS,2010,PT16,2,0.0207
2012,NUTS,2010,PT16,2,0.0109
2013,NUTS,2010,PT16,2,0.0079
2014,NUTS,2010,PT16,2,0.0087
2015,NUTS,2010,PT16,2,0.009
2016,NUTS,2010,PT16,2,0.0078
2017,NUTS,2010,PT16,2,0.0083
2018,NUTS,2010,PT16,2,0.0075
2019,NUTS,2010,PT16,2,0.0087
2020,NUTS,2010,PT16,2,0.0089
2011,NUTS,2010,PT17,2,0.1286
2012,NUTS,2010,PT17,2,0.0829
2013,NUTS,2010,PT17,2,0.0708
2014,NUTS,2010,PT17,2,0.0737
2015,NUTS,2010,PT17,2,0.0578
2016,NUTS,2010,PT17,2,0.0543
2017,NUTS,2010,PT17,2,0.0581
2018,NUTS,2010,PT17,2,0.0595
2019,NUTS,2010,PT17,2,0.0574
2020,NUTS,2010,PT17,2,0.0626
2011,NUTS,2010,PT18,2,0.0032
2012,NUTS,2010,PT18,2,0.0037
2013,NUTS,2010,PT18,2,0.002
2014,NUTS,2010,PT18,2,0.0016
2015,NUTS,2010,PT18,2,0.0011
2016,NUTS,2010,PT18,2,0.0011
2017,NUTS,2010,PT18,2,0.0004
2018,NUTS,2010,PT18,2,0.0003
2019,NUTS,2010,PT18,2,0.0002
2020,NUTS,2010,PT18,2,0.0001
2011,NUTS,2010,PT2,1,0.0253
2012,NUTS,2010,PT2,1,0.0237
2013,NUTS,2010,PT2,1,0.0117
2014,NUTS,2010,PT2,1,0.0187
2015,NUTS,2010,PT2,1,0.0182
2016,NUTS,2010,PT2,1,0.0139
2017,NUTS,2010,PT2,1,0.011
2018,NUTS,2010,PT2,1,0.0092
2019,NUTS,2010,PT2,1,0.0119
2020,NUTS,2010,PT2,1,0.0171
2011,NUTS,2010,PT20,2,0.0253
2012,NUTS,2010,PT20,2,0.0237
2013,NUTS,2010,PT20,2,0.0117
2014,NUTS,2010,PT20,2,0.0187
2015,NUTS,2010,PT20,2,0.0182
2016,NUTS,2010,PT20,2,0.0139
2017,NUTS,2010,PT20,2,0.011
2018,NUTS,2010,PT20,2,0.0092
2019,NUTS,2010,PT20,2,0.0119
2020,NUTS,2010,PT20,2,0.0171
2011,NUTS,2010,PT3,1,0.0441
2012,NUTS,2010,PT3,1,0.0283
2013,NUTS,2010,PT3,1,0.0195
2014,NUTS,2010,PT3,1,0.0183
2015,NUTS,2010,PT3,1,0.0268
2016,NUTS,2010,PT3,1,0.0393
2017,NUTS,2010,PT3,1,0.0491
2018,NUTS,2010,PT3,1,0.0499
2019,NUTS,2010,PT3,1,0.0542
2020,NUTS,2010,PT3,1,0.0552
2011,NUTS,2010,PT30,2,0.0441
2012,NUTS,2010,PT30,2,0.0283
2013,NUTS,2010,PT30,2,0.0195
2014,NUTS,2010,PT30,2,0.0183
2015,NUTS,2010,PT30,2,0.0268
2016,NUTS,2010,PT30,2,0.0393
2017,NUTS,2010,PT30,2,0.0491
2018,NUTS,2010,PT30,2,0.0499
2019,NUTS,2010,PT30,2,0.0542
2020,NUTS,2010,PT30,2,0.0552
2011,NUTS,2010,RO,0,0.0745
2012,NUTS,2010,RO,0,0.0809
2013,NUTS,2010,RO,0,0.0836
2014,NUTS,2010,RO,0,0.0806
2015,NUTS,2010,RO,0,0.0829
2016,NUTS,2010,RO,0,0.0846
2017,NUTS,2010,RO,0,0.0806
2018,NUTS,2010,RO,0,0.0818
2019,NUTS,2010,RO,0,0.0841
2020,NUTS,2010,RO,0,0.0838
2011,NUTS,2010,RO1,1,0.0135
2012,NUTS,2010,RO1,1,0.0235
2013,NUTS,2010,RO1,1,0.0233
2014,NUTS,2010,RO1,1,0.0217
2015,NUTS,2010,RO1,1,0.0236
2016,NUTS,2010,RO1,1,0.0223
2017,NUTS,2010,RO1,1,0.0229
2018,NUTS,2010,RO1,1,0.0232
2019,NUTS,2010,RO1,1,0.0244
2011,NUTS,2010,RO11,2,0.0174
2012,NUTS,2010,RO11,2,0.035
2013,NUTS,2010,RO11,2,0.0338
2014,NUTS,2010,RO11,2,0.0298
2015,NUTS,2010,RO11,2,0.0344
2016,NUTS,2010,RO11,2,0.0321
2017,NUTS,2010,RO11,2,0.0336
2018,NUTS,2010,RO11,2,0.0338
2019,NUTS,2010,RO11,2,0.0353
2011,NUTS,2010,RO12,2,0.0088
2012,NUTS,2010,RO12,2,0.009
2013,NUTS,2010,RO12,2,0.0104
2014,NUTS,2010,RO12,2,0.0116
2015,NUTS,2010,RO12,2,0.0103
2016,NUTS,2010,RO12,2,0.0103
2017,NUTS,2010,RO12,2,0.0096
2018,NUTS,2010,RO12,2,0.0096
2019,NUTS,2010,RO12,2,0.0108
2011,NUTS,2010,RO2,1,0.0255
2012,NUTS,2010,RO2,1,0.0245
2013,NUTS,2010,RO2,1,0.024
2014,NUTS,2010,RO2,1,0.0247
2015,NUTS,2010,RO2,1,0.0257
2016,NUTS,2010,RO2,1,0.0266
2017,NUTS,2010,RO2,1,0.0257
2018,NUTS,2010,RO2,1,0.0258
2019,NUTS,2010,RO2,1,0.0268
2011,NUTS,2010,RO21,2,0.0287
2012,NUTS,2010,RO21,2,0.029
2013,NUTS,2010,RO21,2,0.0281
2014,NUTS,2010,RO21,2,0.0298
2015,NUTS,2010,RO21,2,0.0304
2016,NUTS,2010,RO21,2,0.0324
2017,NUTS,2010,RO21,2,0.0299
2018,NUTS,2010,RO21,2,0.0296
2019,NUTS,2010,RO21,2,0.0309
2011,NUTS,2010,RO22,2,0.0207
2012,NUTS,2010,RO22,2,0.0181
2013,NUTS,2010,RO22,2,0.0178
2014,NUTS,2010,RO22,2,0.0169
2015,NUTS,2010,RO22,2,0.0184
2016,NUTS,2010,RO22,2,0.0175
2017,NUTS,2010,RO22,2,0.019
2018,NUTS,2010,RO22,2,0.0196
2019,NUTS,2010,RO22,2,0.0202
2011,NUTS,2010,RO3,1,0.174
2012,NUTS,2010,RO3,1,0.1901
2013,NUTS,2010,RO3,1,0.1927
2014,NUTS,2010,RO3,1,0.1884
2015,NUTS,2010,RO3,1,0.1945
2016,NUTS,2010,RO3,1,0.2011
2017,NUTS,2010,RO3,1,0.1898
2018,NUTS,2010,RO3,1,0.1918
2019,NUTS,2010,RO3,1,0.1989
2011,NUTS,2010,RO31,2,0.0107
2012,NUTS,2010,RO31,2,0.0104
2013,NUTS,2010,RO31,2,0.0102
2014,NUTS,2010,RO31,2,0.0097
2015,NUTS,2010,RO31,2,0.0102
2016,NUTS,2010,RO31,2,0.011
2017,NUTS,2010,RO31,2,0.0093
2018,NUTS,2010,RO31,2,0.008
2019,NUTS,2010,RO31,2,0.0076
2011,NUTS,2010,RO32,2,0.3733
2012,NUTS,2010,RO32,2,0.4147
2013,NUTS,2010,RO32,2,0.4264
2014,NUTS,2010,RO32,2,0.4151
2015,NUTS,2010,RO32,2,0.4226
2016,NUTS,2010,RO32,2,0.426
2017,NUTS,2010,RO32,2,0.4011
2018,NUTS,2010,RO32,2,0.4032
2019,NUTS,2010,RO32,2,0.4166
2011,NUTS,2010,RO4,1,0.026
2012,NUTS,2010,RO4,1,0.0193
2013,NUTS,2010,RO4,1,0.0264
2014,NUTS,2010,RO4,1,0.0214
2015,NUTS,2010,RO4,1,0.0274
2016,NUTS,2010,RO4,1,0.0297
2017,NUTS,2010,RO4,1,0.0278
2018,NUTS,2010,RO4,1,0.03
2019,NUTS,2010,RO4,1,0.0312
2011,NUTS,2010,RO41,2,0.0244
2012,NUTS,2010,RO41,2,0.0139
2013,NUTS,2010,RO41,2,0.027
2014,NUTS,2010,RO41,2,0.0154
2015,NUTS,2010,RO41,2,0.029
2016,NUTS,2010,RO41,2,0.0287
2017,NUTS,2010,RO41,2,0.0271
2018,NUTS,2010,RO41,2,0.0297
2019,NUTS,2010,RO41,2,0.03
2011,NUTS,2010,RO42,2,0.0281
2012,NUTS,2010,RO42,2,0.0261
2013,NUTS,2010,RO42,2,0.0256
2014,NUTS,2010,RO42,2,0.0288
2015,NUTS,2010,RO42,2,0.0256
2016,NUTS,2010,RO42,2,0.0309
2017,NUTS,2010,RO42,2,0.0287
2018,NUTS,2010,RO42,2,0.0303
2019,NUTS,2010,RO42,2,0.0326
2011,NUTS,2010,RS,0,0.0959
2012,NUTS,2010,RS,0,0.1014
2013,NUTS,2010,RS,0,0.103
2014,NUTS,2010,RS,0,0.0954
2015,NUTS,2010,RS,0,0.1023
2016,NUTS,2010,RS,0,0.0989
2017,NUTS,2010,RS,0,0.0988
2018,NUTS,2010,RS,0,0.1006
2019,NUTS,2010,RS,0,0.1071
2020,NUTS,2010,RS,0,0.1129
2018,NUTS,2010,RS1,1,0.181
2019,NUTS,2010,RS1,1,0.1904
2020,NUTS,2010,RS1,1,0.1957
2018,NUTS,2010,RS11,2,0.3392
2019,NUTS,2010,RS11,2,0.3541
2020,NUTS,2010,RS11,2,0.3617
2018,NUTS,2010,RS12,2,0.0292
2019,NUTS,2010,RS12,2,0.0339
2020,NUTS,2010,RS12,2,0.0357
2018,NUTS,2010,RS2,1,0.0047
2019,NUTS,2010,RS2,1,0.0052
2020,NUTS,2010,RS2,1,0.0096
2018,NUTS,2010,RS21,2,0.0022
2019,NUTS,2010,RS21,2,0.0022
2020,NUTS,2010,RS21,2,0.0075
2018,NUTS,2010,RS22,2,0.0082
2019,NUTS,2010,RS22,2,0.0093
2020,NUTS,2010,RS22,2,0.0126
2011,NUTS,2010,RU,0,0.1868
2012,NUTS,2010,RU,0,0.1977
2011,NUTS,2010,SE,0,0.0433
2012,NUTS,2010,SE,0,0.0412
2013,NUTS,2010,SE,0,0.0485
2014,NUTS,2010,SE,0,0.0465
2015,NUTS,2010,SE,0,0.0665
2016,NUTS,2010,SE,0,0.0665
2017,NUTS,2010,SE,0,0.0737
2018,NUTS,2010,SE,0,0.0711
2019,NUTS,2010,SE,0,0.0744
2020,NUTS,2010,SE,0,0.0756
2011,NUTS,2010,SE1,1,0.0635
2013,NUTS,2010,SE1,1,0.0714
2015,NUTS,2010,SE1,1,0.1108
2017,NUTS,2010,SE1,1,0.1008
2019,NUTS,2010,SE1,1,0.0956
2011,NUTS,2010,SE11,2,0.059
2013,NUTS,2010,SE11,2,0.0753
2015,NUTS,2010,SE11,2,0.1231
2017,NUTS,2010,SE11,2,0.0975
2019,NUTS,2010,SE11,2,0.0929
2011,NUTS,2010,SE12,2,0.0701
2013,NUTS,2010,SE12,2,0.0655
2015,NUTS,2010,SE12,2,0.0921
2017,NUTS,2010,SE12,2,0.1057
2019,NUTS,2010,SE12,2,0.0997
2011,NUTS,2010,SE2,1,0.0195
2013,NUTS,2010,SE2,1,0.0238
2015,NUTS,2010,SE2,1,0.0263
2017,NUTS,2010,SE2,1,0.0494
2019,NUTS,2010,SE2,1,0.0506
2011,NUTS,2010,SE21,2,0.0073
2013,NUTS,2010,SE21,2,0.0104
2015,NUTS,2010,SE21,2,0.0147
2017,NUTS,2010,SE21,2,0.0174
2019,NUTS,2010,SE21,2,0.0195
2011,NUTS,2010,SE22,2,0.0042
2013,NUTS,2010,SE22,2,0.022
2015,NUTS,2010,SE22,2,0.0144
2017,NUTS,2010,SE22,2,0.0723
2019,NUTS,2010,SE22,2,0.0397
2011,NUTS,2010,SE23,2,0.0357
2013,NUTS,2010,SE23,2,0.0307
2015,NUTS,2010,SE23,2,0.04
2017,NUTS,2010,SE23,2,0.0463
2019,NUTS,2010,SE23,2,0.0709
2011,NUTS,2010,SE3,1,0.0478
2013,NUTS,2010,SE3,1,0.0465
2015,NUTS,2010,SE3,1,0.0456
2017,NUTS,2010,SE3,1,0.0503
2019,NUTS,2010,SE3,1,0.0505
2011,NUTS,2010,SE31,2,0.0202
2013,NUTS,2010,SE31,2,0.0311
2015,NUTS,2010,SE31,2,0.0264
2017,NUTS,2010,SE31,2,0.0347
2019,NUTS,2010,SE31,2,0.027
2011,NUTS,2010,SE32,2,0.0058
2013,NUTS,2010,SE32,2,0.0183
2015,NUTS,2010,SE32,2,0.0177
2017,NUTS,2010,SE32,2,0.0242
2019,NUTS,2010,SE32,2,0.0116
2011,NUTS,2010,SE33,2,0.1225
2013,NUTS,2010,SE33,2,0.092
2015,NUTS,2010,SE33,2,0.0955
2017,NUTS,2010,SE33,2,0.0936
2019,NUTS,2010,SE33,2,0.1186
2011,NUTS,2010,SI,0,0.1837
2012,NUTS,2010,SI,0,0.1872
2013,NUTS,2010,SI,0,0.1858
2014,NUTS,2010,SI,0,0.1774
2015,NUTS,2010,SI,0,0.1655
2016,NUTS,2010,SI,0,0.1711
2017,NUTS,2010,SI,0,0.1498
2018,NUTS,2010,SI,0,0.1651
2019,NUTS,2010,SI,0,0.1766
2020,NUTS,2010,SI,0,0.1764
2011,NUTS,2010,SI0,1,0.1782
2012,NUTS,2010,SI0,1,0.1826
2013,NUTS,2010,SI0,1,0.1811
2014,NUTS,2010,SI0,1,0.1719
2015,NUTS,2010,SI0,1,0.1616
2016,NUTS,2010,SI0,1,0.1676
2017,NUTS,2010,SI0,1,0.1463
2018,NUTS,2010,SI0,1,0.1607
2019,NUTS,2010,SI0,1,0.1729
2013,NUTS,2010,SI03,2,0.0238
2014,NUTS,2010,SI03,2,0.0037
2015,NUTS,2010,SI03,2,0.0021
2016,NUTS,2010,SI03,2,0.0017
2017,NUTS,2010,SI03,2,0.0018
2018,NUTS,2010,SI03,2,0.0061
2019,NUTS,2010,SI03,2,0.003
2013,NUTS,2010,SI04,2,0.3585
2014,NUTS,2010,SI04,2,0.364
2015,NUTS,2010,SI04,2,0.3411
2016,NUTS,2010,SI04,2,0.3514
2017,NUTS,2010,SI04,2,0.3073
2018,NUTS,2010,SI04,2,0.3306
2019,NUTS,2010,SI04,2,0.358
2011,NUTS,2010,SK,0,0.1055
2012,NUTS,2010,SK,0,0.1072
2013,NUTS,2010,SK,0,0.0949
2014,NUTS,2010,SK,0,0.1123
2015,NUTS,2010,SK,0,0.1103
2016,NUTS,2010,SK,0,0.1096
2017,NUTS,2010,SK,0,0.1098
2018,NUTS,2010,SK,0,0.1107
2019,NUTS,2010,SK,0,0.1112
2020,NUTS,2010,SK,0,0.1139
2011,NUTS,2010,SK01,2,0.6386
2012,NUTS,2010,SK01,2,0.6403
2013,NUTS,2010,SK01,2,0.6049
2014,NUTS,2010,SK01,2,0.6335
2015,NUTS,2010,SK01,2,0.6246
2016,NUTS,2010,SK01,2,0.6197
2017,NUTS,2010,SK01,2,0.6363
2018,NUTS,2010,SK01,2,0.6448
2019,NUTS,2010,SK01,2,0.654
2020,NUTS,2010,SK01,2,0.6765
2011,NUTS,2010,SK02,2,0.0248
2012,NUTS,2010,SK02,2,0.0267
2013,NUTS,2010,SK02,2,0.0099
2014,NUTS,2010,SK02,2,0.0435
2015,NUTS,2010,SK02,2,0.0374
2016,NUTS,2010,SK02,2,0.0326
2017,NUTS,2010,SK02,2,0.0309
2018,NUTS,2010,SK02,2,0.0324
2019,NUTS,2010,SK02,2,0.0259
2020,NUTS,2010,SK02,2,0.0226
2011,NUTS,2010,SK03,2,0.0196
2012,NUTS,2010,SK03,2,0.0209
2013,NUTS,2010,SK03,2,0.0115
2014,NUTS,2010,SK03,2,0.0159
2015,NUTS,2010,SK03,2,0.0294
2016,NUTS,2010,SK03,2,0.032
2017,NUTS,2010,SK03,2,0.027
2018,NUTS,2010,SK03,2,0.0258
2019,NUTS,2010,SK03,2,0.0229
2020,NUTS,2010,SK03,2,0.0269
2011,NUTS,2010,SK04,2,0.0534
2012,NUTS,2010,SK04,2,0.0541
2013,NUTS,2010,SK04,2,0.0558
2014,NUTS,2010,SK04,2,0.0624
2015,NUTS,2010,SK04,2,0.0544
2016,NUTS,2010,SK04,2,0.0491
2017,NUTS,2010,SK04,2,0.047
2018,NUTS,2010,SK04,2,0.0418
2019,NUTS,2010,SK04,2,0.044
2020,NUTS,2010,SK04,2,0.0447
2011,NUTS,2010,TR,0,0.0235
2012,NUTS,2010,TR,0,0.0238
2013,NUTS,2010,TR,0,0.0231
2014,NUTS,2010,TR,0,0.0233
2015,NUTS,2010,TR,0,0.0227
2016,NUTS,2010,TR,0,0.0225
2017,NUTS,2010,TR,0,0.0217
2018,NUTS,2010,TR,0,0.0214
2019,NUTS,2010,TR,0,0.0182
2020,NUTS,2010,TR,0,0.0199
2011,NUTS,2010,UK,0,0.0245
2012,NUTS,2010,UK,0,0.0248
2013,NUTS,2010,UK,0,0.0244
2014,NUTS,2010,UK,0,0.0246
2015,NUTS,2010,UK,0,0.0222
2016,NUTS,2010,UK,0,0.022
2017,NUTS,2010,UK,0,0.0218
2018,NUTS,2010,UK,0,0.0212
2019,NUTS,2010,UK,0,0.0211
2011,NUTS,2010,UKC,1,0.0001
2012,NUTS,2010,UKC,1,0.0
2013,NUTS,2010,UKC,1,0.0
2014,NUTS,2010,UKC,1,0.0001
2015,NUTS,2010,UKC,1,0.0001
2016,NUTS,2010,UKC,1,0.0002
2017,NUTS,2010,UKC,1,0.0004
2018,NUTS,2010,UKC,1,0.0004
2011,NUTS,2010,UKC1,2,0.0001
2012,NUTS,2010,UKC1,2,0.0001
2013,NUTS,2010,UKC1,2,0.0001
2014,NUTS,2010,UKC1,2,0.0002
2015,NUTS,2010,UKC1,2,0.0002
2016,NUTS,2010,UKC1,2,0.0002
2017,NUTS,2010,UKC1,2,0.0004
2018,NUTS,2010,UKC1,2,0.0004
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.0
2013,NUTS,2010,UKC2,2,0.0
2014,NUTS,2010,UKC2,2,0.0
2015,NUTS,2010,UKC2,2,0.0
2016,NUTS,2010,UKC2,2,0.0002
2017,NUTS,2010,UKC2,2,0.0003
2018,NUTS,2010,UKC2,2,0.0005
2011,NUTS,2010,UKD,1,0.0077
2012,NUTS,2010,UKD,1,0.0077
2013,NUTS,2010,UKD,1,0.0081
2014,NUTS,2010,UKD,1,0.0087
2015,NUTS,2010,UKD,1,0.0085
2016,NUTS,2010,UKD,1,0.0088
2017,NUTS,2010,UKD,1,0.0092
2018,NUTS,2010,UKD,1,0.0086
2011,NUTS,2010,UKD1,2,0.0005
2012,NUTS,2010,UKD1,2,0.0006
2013,NUTS,2010,UKD1,2,0.0009
2014,NUTS,2010,UKD1,2,0.0014
2015,NUTS,2010,UKD1,2,0.0012
2016,NUTS,2010,UKD1,2,0.0013
2017,NUTS,2010,UKD1,2,0.0011
2018,NUTS,2010,UKD1,2,0.0009
2011,NUTS,2010,UKD3,2,0.0011
2012,NUTS,2010,UKD3,2,0.0027
2013,NUTS,2010,UKD3,2,0.0028
2014,NUTS,2010,UKD3,2,0.0033
2015,NUTS,2010,UKD3,2,0.0025
2016,NUTS,2010,UKD3,2,0.0028
2017,NUTS,2010,UKD3,2,0.003
2018,NUTS,2010,UKD3,2,0.003
2011,NUTS,2010,UKD4,2,0.0076
2012,NUTS,2010,UKD4,2,0.0067
2013,NUTS,2010,UKD4,2,0.0068
2014,NUTS,2010,UKD4,2,0.007
2015,NUTS,2010,UKD4,2,0.0068
2016,NUTS,2010,UKD4,2,0.0066
2017,NUTS,2010,UKD4,2,0.0064
2018,NUTS,2010,UKD4,2,0.0062
2011,NUTS,2010,UKD6,2,0.0272
2012,NUTS,2010,UKD6,2,0.0257
2013,NUTS,2010,UKD6,2,0.0258
2014,NUTS,2010,UKD6,2,0.0283
2015,NUTS,2010,UKD6,2,0.0305
2016,NUTS,2010,UKD6,2,0.0327
2017,NUTS,2010,UKD6,2,0.0366
2018,NUTS,2010,UKD6,2,0.0331
2011,NUTS,2010,UKD7,2,0.0105
2012,NUTS,2010,UKD7,2,0.0089
2013,NUTS,2010,UKD7,2,0.0107
2014,NUTS,2010,UKD7,2,0.0106
2015,NUTS,2010,UKD7,2,0.0103
2016,NUTS,2010,UKD7,2,0.0101
2017,NUTS,2010,UKD7,2,0.0097
2018,NUTS,2010,UKD7,2,0.009
2011,NUTS,2010,UKE,1,0.0071
2012,NUTS,2010,UKE,1,0.0078
2013,NUTS,2010,UKE,1,0.0092
2014,NUTS,2010,UKE,1,0.0092
2015,NUTS,2010,UKE,1,0.0029
2016,NUTS,2010,UKE,1,0.0026
2017,NUTS,2010,UKE,1,0.003
2018,NUTS,2010,UKE,1,0.0031
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0001
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0001
2011,NUTS,2010,UKE2,2,0.0382
2012,NUTS,2010,UKE2,2,0.042
2013,NUTS,2010,UKE2,2,0.0514
2014,NUTS,2010,UKE2,2,0.0503
2015,NUTS,2010,UKE2,2,0.0088
2016,NUTS,2010,UKE2,2,0.0049
2017,NUTS,2010,UKE2,2,0.0071
2018,NUTS,2010,UKE2,2,0.0063
2011,NUTS,2010,UKE3,2,0.004
2012,NUTS,2010,UKE3,2,0.004
2013,NUTS,2010,UKE3,2,0.0044
2014,NUTS,2010,UKE3,2,0.0054
2015,NUTS,2010,UKE3,2,0.0052
2016,NUTS,2010,UKE3,2,0.0059
2017,NUTS,2010,UKE3,2,0.0062
2018,NUTS,2010,UKE3,2,0.0071
2011,NUTS,2010,UKE4,2,0.0004
2012,NUTS,2010,UKE4,2,0.0004
2013,NUTS,2010,UKE4,2,0.0007
