year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrsto_ths
2011,NUTS,2010,FRF2,2,157.1
2012,NUTS,2010,FRF2,2,160.0
2013,NUTS,2010,FRF2,2,157.0
2014,NUTS,2010,FRF2,2,156.3
2015,NUTS,2010,FRF2,2,148.7
2016,NUTS,2010,FRF2,2,137.7
2017,NUTS,2010,FRF2,2,143.0
2018,NUTS,2010,FRF2,2,156.4
2019,NUTS,2010,FRF2,2,157.3
2020,NUTS,2010,FRF2,2,143.6
2011,NUTS,2010,FRF3,2,330.2
2012,NUTS,2010,FRF3,2,310.8
2013,NUTS,2010,FRF3,2,331.3
2014,NUTS,2010,FRF3,2,315.7
2015,NUTS,2010,FRF3,2,309.9
2016,NUTS,2010,FRF3,2,312.9
2017,NUTS,2010,FRF3,2,317.4
2018,NUTS,2010,FRF3,2,306.3
2019,NUTS,2010,FRF3,2,337.9
2020,NUTS,2010,FRF3,2,323.2
2011,NUTS,2010,FRG,1,493.4
2012,NUTS,2010,FRG,1,519.9
2013,NUTS,2010,FRG,1,509.7
2014,NUTS,2010,FRG,1,517.7
2015,NUTS,2010,FRG,1,550.8
2016,NUTS,2010,FRG,1,557.5
2017,NUTS,2010,FRG,1,550.9
2018,NUTS,2010,FRG,1,537.4
2019,NUTS,2010,FRG,1,558.7
2020,NUTS,2010,FRG,1,566.2
2011,NUTS,2010,FRG0,2,493.4
2012,NUTS,2010,FRG0,2,519.9
2013,NUTS,2010,FRG0,2,509.7
2014,NUTS,2010,FRG0,2,517.7
2015,NUTS,2010,FRG0,2,550.8
2016,NUTS,2010,FRG0,2,557.5
2017,NUTS,2010,FRG0,2,550.9
2018,NUTS,2010,FRG0,2,537.4
2019,NUTS,2010,FRG0,2,558.7
2020,NUTS,2010,FRG0,2,566.2
2011,NUTS,2010,FRH,1,452.4
2012,NUTS,2010,FRH,1,474.4
2013,NUTS,2010,FRH,1,490.3
2014,NUTS,2010,FRH,1,477.8
2015,NUTS,2010,FRH,1,470.7
2016,NUTS,2010,FRH,1,452.1
2017,NUTS,2010,FRH,1,467.8
2018,NUTS,2010,FRH,1,474.3
2019,NUTS,2010,FRH,1,478.3
2020,NUTS,2010,FRH,1,512.5
2011,NUTS,2010,FRH0,2,452.4
2012,NUTS,2010,FRH0,2,474.4
2013,NUTS,2010,FRH0,2,490.3
2014,NUTS,2010,FRH0,2,477.8
2015,NUTS,2010,FRH0,2,470.7
2016,NUTS,2010,FRH0,2,452.1
2017,NUTS,2010,FRH0,2,467.8
2018,NUTS,2010,FRH0,2,474.3
2019,NUTS,2010,FRH0,2,478.3
2020,NUTS,2010,FRH0,2,512.5
2011,NUTS,2010,FRI,1,771.8
2012,NUTS,2010,FRI,1,787.0
2013,NUTS,2010,FRI,1,794.4
2014,NUTS,2010,FRI,1,787.1
2015,NUTS,2010,FRI,1,801.8
2016,NUTS,2010,FRI,1,821.8
2017,NUTS,2010,FRI,1,829.2
2018,NUTS,2010,FRI,1,878.1
2019,NUTS,2010,FRI,1,867.1
2020,NUTS,2010,FRI,1,862.2
2011,NUTS,2010,FRI1,2,461.5
2012,NUTS,2010,FRI1,2,468.6
2013,NUTS,2010,FRI1,2,474.3
2014,NUTS,2010,FRI1,2,481.4
2015,NUTS,2010,FRI1,2,491.0
2016,NUTS,2010,FRI1,2,490.1
2017,NUTS,2010,FRI1,2,495.5
2018,NUTS,2010,FRI1,2,526.5
2019,NUTS,2010,FRI1,2,503.1
2020,NUTS,2010,FRI1,2,492.3
2011,NUTS,2010,FRI2,2,103.2
2012,NUTS,2010,FRI2,2,105.8
2013,NUTS,2010,FRI2,2,94.5
2014,NUTS,2010,FRI2,2,91.2
2015,NUTS,2010,FRI2,2,95.8
2016,NUTS,2010,FRI2,2,106.9
2017,NUTS,2010,FRI2,2,103.2
2018,NUTS,2010,FRI2,2,99.7
2019,NUTS,2010,FRI2,2,100.3
2020,NUTS,2010,FRI2,2,95.2
2011,NUTS,2010,FRI3,2,207.1
2012,NUTS,2010,FRI3,2,212.7
2013,NUTS,2010,FRI3,2,225.5
2014,NUTS,2010,FRI3,2,214.5
2015,NUTS,2010,FRI3,2,214.9
2016,NUTS,2010,FRI3,2,224.8
2017,NUTS,2010,FRI3,2,230.6
2018,NUTS,2010,FRI3,2,251.9
2019,NUTS,2010,FRI3,2,263.6
2020,NUTS,2010,FRI3,2,274.7
2011,NUTS,2010,FRJ,1,861.6
2012,NUTS,2010,FRJ,1,856.7
2013,NUTS,2010,FRJ,1,861.4
2014,NUTS,2010,FRJ,1,841.4
2015,NUTS,2010,FRJ,1,843.4
2016,NUTS,2010,FRJ,1,867.9
2017,NUTS,2010,FRJ,1,873.9
2018,NUTS,2010,FRJ,1,911.9
2019,NUTS,2010,FRJ,1,902.0
2020,NUTS,2010,FRJ,1,959.1
2011,NUTS,2010,FRJ1,2,332.2
2012,NUTS,2010,FRJ1,2,325.0
2013,NUTS,2010,FRJ1,2,327.7
2014,NUTS,2010,FRJ1,2,336.8
2015,NUTS,2010,FRJ1,2,350.2
2016,NUTS,2010,FRJ1,2,367.3
2017,NUTS,2010,FRJ1,2,378.8
2018,NUTS,2010,FRJ1,2,364.5
2019,NUTS,2010,FRJ1,2,383.3
2020,NUTS,2010,FRJ1,2,439.2
2011,NUTS,2010,FRJ2,2,529.4
2012,NUTS,2010,FRJ2,2,531.7
2013,NUTS,2010,FRJ2,2,533.7
2014,NUTS,2010,FRJ2,2,504.7
2015,NUTS,2010,FRJ2,2,493.2
2016,NUTS,2010,FRJ2,2,500.6
2017,NUTS,2010,FRJ2,2,495.1
2018,NUTS,2010,FRJ2,2,547.4
2019,NUTS,2010,FRJ2,2,518.7
2020,NUTS,2010,FRJ2,2,519.9
2011,NUTS,2010,FRK,1,1179.5
2012,NUTS,2010,FRK,1,1201.2
2013,NUTS,2010,FRK,1,1214.4
2014,NUTS,2010,FRK,1,1221.1
2015,NUTS,2010,FRK,1,1253.5
2016,NUTS,2010,FRK,1,1306.9
2017,NUTS,2010,FRK,1,1310.9
2018,NUTS,2010,FRK,1,1324.1
2019,NUTS,2010,FRK,1,1371.9
2020,NUTS,2010,FRK,1,1340.2
2011,NUTS,2010,FRK1,2,172.0
2012,NUTS,2010,FRK1,2,184.5
2013,NUTS,2010,FRK1,2,171.0
2014,NUTS,2010,FRK1,2,153.0
2015,NUTS,2010,FRK1,2,157.5
2016,NUTS,2010,FRK1,2,188.5
2017,NUTS,2010,FRK1,2,174.4
2018,NUTS,2010,FRK1,2,182.5
2019,NUTS,2010,FRK1,2,203.9
2020,NUTS,2010,FRK1,2,172.3
2011,NUTS,2010,FRK2,2,1007.5
2012,NUTS,2010,FRK2,2,1016.7
2013,NUTS,2010,FRK2,2,1043.5
2014,NUTS,2010,FRK2,2,1068.2
2015,NUTS,2010,FRK2,2,1096.0
2016,NUTS,2010,FRK2,2,1118.4
2017,NUTS,2010,FRK2,2,1136.5
2018,NUTS,2010,FRK2,2,1141.6
2019,NUTS,2010,FRK2,2,1168.0
2020,NUTS,2010,FRK2,2,1167.9
2011,NUTS,2010,FRL,1,714.3
2012,NUTS,2010,FRL,1,744.3
2013,NUTS,2010,FRL,1,740.7
2014,NUTS,2010,FRL,1,740.5
2015,NUTS,2010,FRL,1,723.6
2016,NUTS,2010,FRL,1,735.0
2017,NUTS,2010,FRL,1,745.4
2018,NUTS,2010,FRL,1,748.6
2019,NUTS,2010,FRL,1,756.4
2020,NUTS,2010,FRL,1,769.1
2011,NUTS,2010,FRL0,2,714.3
2012,NUTS,2010,FRL0,2,744.3
2013,NUTS,2010,FRL0,2,740.7
2014,NUTS,2010,FRL0,2,740.5
2015,NUTS,2010,FRL0,2,723.6
2016,NUTS,2010,FRL0,2,735.0
2017,NUTS,2010,FRL0,2,745.4
2018,NUTS,2010,FRL0,2,748.6
2019,NUTS,2010,FRL0,2,756.4
2020,NUTS,2010,FRL0,2,769.1
2011,NUTS,2010,FRM,1,29.3
2012,NUTS,2010,FRM,1,28.6
2013,NUTS,2010,FRM,1,18.7
2014,NUTS,2010,FRM,1,22.9
2015,NUTS,2010,FRM,1,34.6
2016,NUTS,2010,FRM,1,33.5
2017,NUTS,2010,FRM,1,39.7
2018,NUTS,2010,FRM,1,26.3
2019,NUTS,2010,FRM,1,32.3
2020,NUTS,2010,FRM,1,47.4
2011,NUTS,2010,FRM0,2,29.3
2012,NUTS,2010,FRM0,2,28.6
2013,NUTS,2010,FRM0,2,18.7
2014,NUTS,2010,FRM0,2,22.9
2015,NUTS,2010,FRM0,2,34.6
2016,NUTS,2010,FRM0,2,33.5
2017,NUTS,2010,FRM0,2,39.7
2018,NUTS,2010,FRM0,2,26.3
2019,NUTS,2010,FRM0,2,32.3
2020,NUTS,2010,FRM0,2,47.4
2011,NUTS,2010,FRY,1,166.2
2012,NUTS,2010,FRY,1,173.6
2013,NUTS,2010,FRY,1,187.3
2014,NUTS,2010,FRY,1,174.4
2015,NUTS,2010,FRY,1,209.4
2016,NUTS,2010,FRY,1,204.9
2017,NUTS,2010,FRY,1,206.3
2018,NUTS,2010,FRY,1,200.9
2019,NUTS,2010,FRY,1,210.5
2020,NUTS,2010,FRY,1,211.9
2011,NUTS,2010,FRY1,2,36.4
2012,NUTS,2010,FRY1,2,32.9
2013,NUTS,2010,FRY1,2,37.9
2014,NUTS,2010,FRY1,2,37.5
2015,NUTS,2010,FRY1,2,41.1
2016,NUTS,2010,FRY1,2,38.3
2017,NUTS,2010,FRY1,2,40.0
2018,NUTS,2010,FRY1,2,36.7
2019,NUTS,2010,FRY1,2,40.4
2020,NUTS,2010,FRY1,2,39.1
2011,NUTS,2010,FRY2,2,38.0
2012,NUTS,2010,FRY2,2,42.7
2013,NUTS,2010,FRY2,2,40.4
2014,NUTS,2010,FRY2,2,35.1
2015,NUTS,2010,FRY2,2,47.1
2016,NUTS,2010,FRY2,2,46.3
2017,NUTS,2010,FRY2,2,42.1
2018,NUTS,2010,FRY2,2,41.8
2019,NUTS,2010,FRY2,2,43.4
2020,NUTS,2010,FRY2,2,46.3
2011,NUTS,2010,FRY3,2,18.0
2012,NUTS,2010,FRY3,2,17.8
2013,NUTS,2010,FRY3,2,18.9
2014,NUTS,2010,FRY3,2,17.5
2015,NUTS,2010,FRY3,2,21.5
2016,NUTS,2010,FRY3,2,22.5
2017,NUTS,2010,FRY3,2,23.7
2018,NUTS,2010,FRY3,2,23.7
2019,NUTS,2010,FRY3,2,24.6
2020,NUTS,2010,FRY3,2,24.7
2011,NUTS,2010,FRY4,2,73.7
2012,NUTS,2010,FRY4,2,80.1
2013,NUTS,2010,FRY4,2,78.4
2014,NUTS,2010,FRY4,2,75.6
2015,NUTS,2010,FRY4,2,90.2
2016,NUTS,2010,FRY4,2,86.8
2017,NUTS,2010,FRY4,2,88.4
2018,NUTS,2010,FRY4,2,87.7
2019,NUTS,2010,FRY4,2,90.2
2020,NUTS,2010,FRY4,2,89.6
2013,NUTS,2010,FRY5,2,11.7
2014,NUTS,2010,FRY5,2,8.7
2015,NUTS,2010,FRY5,2,9.5
2016,NUTS,2010,FRY5,2,11.1
2017,NUTS,2010,FRY5,2,12.2
2018,NUTS,2010,FRY5,2,11.1
2019,NUTS,2010,FRY5,2,11.9
2020,NUTS,2010,FRY5,2,12.2
2011,NUTS,2010,HR,0,409.8
2012,NUTS,2010,HR,0,431.5
2013,NUTS,2010,HR,0,471.1
2014,NUTS,2010,HR,0,486.8
2015,NUTS,2010,HR,0,493.1
2016,NUTS,2010,HR,0,494.8
2017,NUTS,2010,HR,0,511.9
2018,NUTS,2010,HR,0,531.7
2019,NUTS,2010,HR,0,540.0
2020,NUTS,2010,HR,0,545.0
2011,NUTS,2010,HR0,1,409.8
2012,NUTS,2010,HR0,1,431.5
2013,NUTS,2010,HR0,1,471.1
2014,NUTS,2010,HR0,1,486.8
2015,NUTS,2010,HR0,1,493.1
2016,NUTS,2010,HR0,1,494.8
2017,NUTS,2010,HR0,1,511.9
2018,NUTS,2010,HR0,1,531.7
2019,NUTS,2010,HR0,1,540.0
2020,NUTS,2010,HR0,1,545.0
2011,NUTS,2010,HR03,2,132.0
2012,NUTS,2010,HR03,2,139.7
2013,NUTS,2010,HR03,2,154.1
2014,NUTS,2010,HR03,2,153.7
2015,NUTS,2010,HR03,2,158.4
2016,NUTS,2010,HR03,2,145.7
2017,NUTS,2010,HR03,2,155.4
2018,NUTS,2010,HR03,2,157.0
2019,NUTS,2010,HR03,2,167.8
2020,NUTS,2010,HR03,2,162.6
2011,NUTS,2010,HR04,2,277.8
2012,NUTS,2010,HR04,2,291.8
2013,NUTS,2010,HR04,2,317.1
2014,NUTS,2010,HR04,2,333.1
2015,NUTS,2010,HR04,2,334.7
2016,NUTS,2010,HR04,2,349.1
2017,NUTS,2010,HR04,2,356.5
2018,NUTS,2010,HR04,2,374.8
2019,NUTS,2010,HR04,2,372.2
2020,NUTS,2010,HR04,2,382.5
2011,NUTS,2010,HU,0,1127.7
2012,NUTS,2010,HU,0,1175.4
2013,NUTS,2010,HU,0,1212.8
2014,NUTS,2010,HU,0,1250.0
2015,NUTS,2010,HU,0,1269.4
2016,NUTS,2010,HU,0,1290.9
2017,NUTS,2010,HU,0,1312.8
2018,NUTS,2010,HU,0,1340.5
2019,NUTS,2010,HU,0,1410.1
2020,NUTS,2010,HU,0,1489.4
2011,NUTS,2010,HU1,1,478.7
2012,NUTS,2010,HU1,1,505.1
2013,NUTS,2010,HU1,1,523.6
2014,NUTS,2010,HU1,1,552.6
2015,NUTS,2010,HU1,1,559.0
2016,NUTS,2010,HU1,1,574.4
2017,NUTS,2010,HU1,1,579.4
2018,NUTS,2010,HU1,1,589.8
2019,NUTS,2010,HU1,1,633.0
2020,NUTS,2010,HU1,1,683.8
2011,NUTS,2010,HU10,2,478.7
2012,NUTS,2010,HU10,2,505.1
2013,NUTS,2010,HU11,2,363.4
2014,NUTS,2010,HU11,2,387.3
2015,NUTS,2010,HU11,2,389.5
2016,NUTS,2010,HU11,2,396.0
2017,NUTS,2010,HU11,2,403.7
2018,NUTS,2010,HU11,2,411.3
2019,NUTS,2010,HU11,2,434.6
2020,NUTS,2010,HU11,2,465.7
2013,NUTS,2010,HU12,2,160.2
2014,NUTS,2010,HU12,2,165.3
2015,NUTS,2010,HU12,2,169.5
2016,NUTS,2010,HU12,2,178.4
2017,NUTS,2010,HU12,2,175.7
2018,NUTS,2010,HU12,2,178.5
2019,NUTS,2010,HU12,2,198.5
2020,NUTS,2010,HU12,2,218.1
2011,NUTS,2010,HU2,1,293.3
2012,NUTS,2010,HU2,1,305.9
2013,NUTS,2010,HU2,1,314.1
2014,NUTS,2010,HU2,1,325.5
2015,NUTS,2010,HU2,1,327.5
2016,NUTS,2010,HU2,1,322.2
2017,NUTS,2010,HU2,1,337.0
2018,NUTS,2010,HU2,1,335.9
2019,NUTS,2010,HU2,1,363.3
2020,NUTS,2010,HU2,1,396.0
2011,NUTS,2010,HU21,2,106.7
2012,NUTS,2010,HU21,2,116.0
2013,NUTS,2010,HU21,2,118.7
2014,NUTS,2010,HU21,2,119.5
2015,NUTS,2010,HU21,2,118.3
2016,NUTS,2010,HU21,2,113.9
2017,NUTS,2010,HU21,2,127.7
2018,NUTS,2010,HU21,2,129.8
2019,NUTS,2010,HU21,2,143.6
2020,NUTS,2010,HU21,2,150.3
2011,NUTS,2010,HU22,2,101.9
2012,NUTS,2010,HU22,2,101.2
2013,NUTS,2010,HU22,2,101.6
2014,NUTS,2010,HU22,2,112.8
2015,NUTS,2010,HU22,2,114.6
2016,NUTS,2010,HU22,2,110.8
2017,NUTS,2010,HU22,2,121.0
2018,NUTS,2010,HU22,2,116.5
2019,NUTS,2010,HU22,2,125.1
2020,NUTS,2010,HU22,2,148.9
2011,NUTS,2010,HU23,2,84.7
2012,NUTS,2010,HU23,2,88.6
2013,NUTS,2010,HU23,2,93.8
2014,NUTS,2010,HU23,2,93.3
2015,NUTS,2010,HU23,2,94.7
2016,NUTS,2010,HU23,2,97.5
2017,NUTS,2010,HU23,2,88.3
2018,NUTS,2010,HU23,2,89.6
2019,NUTS,2010,HU23,2,94.7
2020,NUTS,2010,HU23,2,96.8
2011,NUTS,2010,HU3,1,355.7
2012,NUTS,2010,HU3,1,364.5
2013,NUTS,2010,HU3,1,375.0
2014,NUTS,2010,HU3,1,371.9
2015,NUTS,2010,HU3,1,383.0
2016,NUTS,2010,HU3,1,394.2
2017,NUTS,2010,HU3,1,396.4
2018,NUTS,2010,HU3,1,414.9
2019,NUTS,2010,HU3,1,413.8
2020,NUTS,2010,HU3,1,409.6
2011,NUTS,2010,HU31,2,107.6
2012,NUTS,2010,HU31,2,103.0
2013,NUTS,2010,HU31,2,104.5
2014,NUTS,2010,HU31,2,105.9
2015,NUTS,2010,HU31,2,111.5
2016,NUTS,2010,HU31,2,113.9
2017,NUTS,2010,HU31,2,121.8
2018,NUTS,2010,HU31,2,122.1
2019,NUTS,2010,HU31,2,113.7
2020,NUTS,2010,HU31,2,109.4
2011,NUTS,2010,HU32,2,130.4
2012,NUTS,2010,HU32,2,135.1
2013,NUTS,2010,HU32,2,143.0
2014,NUTS,2010,HU32,2,141.5
2015,NUTS,2010,HU32,2,137.5
2016,NUTS,2010,HU32,2,143.1
2017,NUTS,2010,HU32,2,143.0
2018,NUTS,2010,HU32,2,149.7
2019,NUTS,2010,HU32,2,153.1
2020,NUTS,2010,HU32,2,150.6
2011,NUTS,2010,HU33,2,117.8
2012,NUTS,2010,HU33,2,126.3
2013,NUTS,2010,HU33,2,127.5
2014,NUTS,2010,HU33,2,124.5
2015,NUTS,2010,HU33,2,134.0
2016,NUTS,2010,HU33,2,137.3
2017,NUTS,2010,HU33,2,131.6
2018,NUTS,2010,HU33,2,143.1
2019,NUTS,2010,HU33,2,146.9
2020,NUTS,2010,HU33,2,149.6
2011,NUTS,2010,IE,0,634.6
2012,NUTS,2010,IE,0,653.1
2013,NUTS,2010,IE,0,667.7
2014,NUTS,2010,IE,0,680.8
2015,NUTS,2010,IE,0,707.0
2016,NUTS,2010,IE,0,737.2
2017,NUTS,2010,IE,0,763.4
2018,NUTS,2010,IE,0,783.2
2019,NUTS,2010,IE,0,821.0
2020,NUTS,2010,IE,0,855.2
2011,NUTS,2010,IE0,1,634.6
2012,NUTS,2010,IE0,1,653.1
2013,NUTS,2010,IE0,1,667.7
2014,NUTS,2010,IE0,1,680.8
2015,NUTS,2010,IE0,1,707.0
2016,NUTS,2010,IE0,1,737.2
2017,NUTS,2010,IE0,1,763.4
2018,NUTS,2010,IE0,1,783.2
2019,NUTS,2010,IE0,1,821.0
2020,NUTS,2010,IE0,1,855.2
2011,NUTS,2010,IE01,2,138.9
2011,NUTS,2010,IE02,2,495.7
2012,NUTS,2010,IE04,2,94.1
2013,NUTS,2010,IE04,2,101.7
2014,NUTS,2010,IE04,2,103.5
2015,NUTS,2010,IE04,2,102.5
2016,NUTS,2010,IE04,2,107.6
2017,NUTS,2010,IE04,2,113.4
2018,NUTS,2010,IE04,2,112.2
2019,NUTS,2010,IE04,2,116.7
2020,NUTS,2010,IE04,2,124.3
2012,NUTS,2010,IE05,2,192.7
2013,NUTS,2010,IE05,2,196.2
2014,NUTS,2010,IE05,2,194.4
2015,NUTS,2010,IE05,2,206.3
2016,NUTS,2010,IE05,2,217.7
2017,NUTS,2010,IE05,2,226.2
2018,NUTS,2010,IE05,2,223.3
2019,NUTS,2010,IE05,2,225.7
2020,NUTS,2010,IE05,2,236.3
2012,NUTS,2010,IE06,2,366.2
2013,NUTS,2010,IE06,2,369.8
2014,NUTS,2010,IE06,2,382.9
2015,NUTS,2010,IE06,2,398.3
2016,NUTS,2010,IE06,2,411.9
2017,NUTS,2010,IE06,2,423.9
2018,NUTS,2010,IE06,2,447.7
2019,NUTS,2010,IE06,2,478.5
2020,NUTS,2010,IE06,2,494.6
2011,NUTS,2010,IS,0,65.1
2012,NUTS,2010,IS,0,61.7
2013,NUTS,2010,IS,0,66.1
2014,NUTS,2010,IS,0,68.4
2015,NUTS,2010,IS,0,71.3
2016,NUTS,2010,IS,0,76.5
2017,NUTS,2010,IS,0,77.0
2018,NUTS,2010,IS,0,78.7
2019,NUTS,2010,IS,0,78.8
2020,NUTS,2010,IS,0,76.1
2011,NUTS,2010,IS0,1,65.1
2012,NUTS,2010,IS0,1,61.7
2013,NUTS,2010,IS0,1,66.1
2014,NUTS,2010,IS0,1,68.4
2015,NUTS,2010,IS0,1,71.3
2016,NUTS,2010,IS0,1,76.5
2017,NUTS,2010,IS0,1,77.0
2018,NUTS,2010,IS0,1,78.7
2019,NUTS,2010,IS0,1,78.8
2020,NUTS,2010,IS0,1,76.1
2011,NUTS,2010,IS00,2,65.1
2012,NUTS,2010,IS00,2,61.7
2013,NUTS,2010,IS00,2,66.1
2014,NUTS,2010,IS00,2,68.4
2015,NUTS,2010,IS00,2,71.3
2016,NUTS,2010,IS00,2,76.5
2017,NUTS,2010,IS00,2,77.0
2018,NUTS,2010,IS00,2,78.7
2019,NUTS,2010,IS00,2,78.8
2020,NUTS,2010,IS00,2,76.1
2011,NUTS,2010,IT,0,6944.2
2012,NUTS,2010,IT,0,7007.6
2013,NUTS,2010,IT,0,7011.4
2014,NUTS,2010,IT,0,7070.1
2015,NUTS,2010,IT,0,7149.8
2016,NUTS,2010,IT,0,7283.3
2017,NUTS,2010,IT,0,7424.5
2018,NUTS,2010,IT,0,7557.9
2019,NUTS,2010,IT,0,7658.4
2020,NUTS,2010,IT,0,7624.2
2011,NUTS,2010,ITC,1,2227.5
2012,NUTS,2010,ITC,1,2242.8
2013,NUTS,2010,ITC,1,2283.2
2014,NUTS,2010,ITC,1,2280.4
2015,NUTS,2010,ITC,1,2337.9
2016,NUTS,2010,ITC,1,2354.1
2017,NUTS,2010,ITC,1,2429.8
2018,NUTS,2010,ITC,1,2513.7
2019,NUTS,2010,ITC,1,2524.3
2020,NUTS,2010,ITC,1,2486.4
2011,NUTS,2010,ITC1,2,572.1
2012,NUTS,2010,ITC1,2,558.6
2013,NUTS,2010,ITC1,2,578.3
2014,NUTS,2010,ITC1,2,579.7
2015,NUTS,2010,ITC1,2,587.4
2016,NUTS,2010,ITC1,2,579.4
2017,NUTS,2010,ITC1,2,600.0
2018,NUTS,2010,ITC1,2,639.1
2019,NUTS,2010,ITC1,2,641.2
2020,NUTS,2010,ITC1,2,617.6
2011,NUTS,2010,ITC2,2,15.6
2012,NUTS,2010,ITC2,2,16.0
2013,NUTS,2010,ITC2,2,15.8
2014,NUTS,2010,ITC2,2,15.2
2015,NUTS,2010,ITC2,2,14.8
2016,NUTS,2010,ITC2,2,15.1
2017,NUTS,2010,ITC2,2,15.9
2018,NUTS,2010,ITC2,2,16.3
2019,NUTS,2010,ITC2,2,16.5
2020,NUTS,2010,ITC2,2,15.5
2011,NUTS,2010,ITC3,2,206.7
2012,NUTS,2010,ITC3,2,205.7
2013,NUTS,2010,ITC3,2,205.4
2014,NUTS,2010,ITC3,2,200.3
2015,NUTS,2010,ITC3,2,201.8
2016,NUTS,2010,ITC3,2,206.3
2017,NUTS,2010,ITC3,2,204.5
2018,NUTS,2010,ITC3,2,215.5
2019,NUTS,2010,ITC3,2,214.5
2020,NUTS,2010,ITC3,2,203.8
2011,NUTS,2010,ITC4,2,1433.1
2012,NUTS,2010,ITC4,2,1462.5
2013,NUTS,2010,ITC4,2,1483.8
2014,NUTS,2010,ITC4,2,1485.2
2015,NUTS,2010,ITC4,2,1534.0
2016,NUTS,2010,ITC4,2,1553.3
2017,NUTS,2010,ITC4,2,1609.3
2018,NUTS,2010,ITC4,2,1642.7
2019,NUTS,2010,ITC4,2,1652.1
2020,NUTS,2010,ITC4,2,1649.6
2011,NUTS,2010,ITF,1,1163.7
2012,NUTS,2010,ITF,1,1203.1
2013,NUTS,2010,ITF,1,1199.0
2014,NUTS,2010,ITF,1,1171.1
2015,NUTS,2010,ITF,1,1153.0
2016,NUTS,2010,ITF,1,1181.0
2017,NUTS,2010,ITF,1,1189.3
2018,NUTS,2010,ITF,1,1186.0
2019,NUTS,2010,ITF,1,1212.6
2020,NUTS,2010,ITF,1,1225.0
2011,NUTS,2010,ITF1,2,157.9
2012,NUTS,2010,ITF1,2,158.1
2013,NUTS,2010,ITF1,2,160.7
2014,NUTS,2010,ITF1,2,142.9
2015,NUTS,2010,ITF1,2,137.3
2016,NUTS,2010,ITF1,2,146.4
2017,NUTS,2010,ITF1,2,152.3
2018,NUTS,2010,ITF1,2,157.0
2019,NUTS,2010,ITF1,2,156.1
2020,NUTS,2010,ITF1,2,159.3
2011,NUTS,2010,ITF2,2,27.4
2012,NUTS,2010,ITF2,2,30.9
2013,NUTS,2010,ITF2,2,29.1
2014,NUTS,2010,ITF2,2,29.2
2015,NUTS,2010,ITF2,2,32.8
2016,NUTS,2010,ITF2,2,33.7
2017,NUTS,2010,ITF2,2,34.5
2018,NUTS,2010,ITF2,2,35.0
2019,NUTS,2010,ITF2,2,37.1
2020,NUTS,2010,ITF2,2,34.4
2011,NUTS,2010,ITF3,2,460.2
2012,NUTS,2010,ITF3,2,489.8
2013,NUTS,2010,ITF3,2,503.4
2014,NUTS,2010,ITF3,2,478.8
2015,NUTS,2010,ITF3,2,469.5
2016,NUTS,2010,ITF3,2,486.5
2017,NUTS,2010,ITF3,2,490.8
2018,NUTS,2010,ITF3,2,486.2
2019,NUTS,2010,ITF3,2,477.3
2020,NUTS,2010,ITF3,2,486.5
2011,NUTS,2010,ITF4,2,320.6
2012,NUTS,2010,ITF4,2,317.9
2013,NUTS,2010,ITF4,2,314.3
2014,NUTS,2010,ITF4,2,321.5
2015,NUTS,2010,ITF4,2,310.4
2016,NUTS,2010,ITF4,2,309.7
2017,NUTS,2010,ITF4,2,315.1
2018,NUTS,2010,ITF4,2,319.9
2019,NUTS,2010,ITF4,2,338.2
2020,NUTS,2010,ITF4,2,343.8
2011,NUTS,2010,ITF5,2,49.4
2012,NUTS,2010,ITF5,2,52.5
2013,NUTS,2010,ITF5,2,53.2
2014,NUTS,2010,ITF5,2,54.0
2015,NUTS,2010,ITF5,2,56.2
2016,NUTS,2010,ITF5,2,55.7
2017,NUTS,2010,ITF5,2,54.0
2018,NUTS,2010,ITF5,2,51.3
2019,NUTS,2010,ITF5,2,54.4
2020,NUTS,2010,ITF5,2,56.7
2011,NUTS,2010,ITF6,2,148.3
2012,NUTS,2010,ITF6,2,153.9
2013,NUTS,2010,ITF6,2,138.3
2014,NUTS,2010,ITF6,2,144.7
2015,NUTS,2010,ITF6,2,146.8
2016,NUTS,2010,ITF6,2,148.9
2017,NUTS,2010,ITF6,2,142.7
2018,NUTS,2010,ITF6,2,136.6
2019,NUTS,2010,ITF6,2,149.4
2020,NUTS,2010,ITF6,2,144.2
2011,NUTS,2010,ITG,1,542.4
2012,NUTS,2010,ITG,1,545.3
2013,NUTS,2010,ITG,1,529.0
2014,NUTS,2010,ITG,1,520.0
2015,NUTS,2010,ITG,1,546.7
2016,NUTS,2010,ITG,1,545.0
2017,NUTS,2010,ITG,1,542.5
2018,NUTS,2010,ITG,1,536.8
2019,NUTS,2010,ITG,1,556.7
2020,NUTS,2010,ITG,1,561.8
2011,NUTS,2010,ITG1,2,382.2
2012,NUTS,2010,ITG1,2,383.0
2013,NUTS,2010,ITG1,2,380.0
2014,NUTS,2010,ITG1,2,377.7
2015,NUTS,2010,ITG1,2,385.7
2016,NUTS,2010,ITG1,2,381.9
2017,NUTS,2010,ITG1,2,384.2
2018,NUTS,2010,ITG1,2,386.2
2019,NUTS,2010,ITG1,2,389.4
2020,NUTS,2010,ITG1,2,395.2
2011,NUTS,2010,ITG2,2,160.3
2012,NUTS,2010,ITG2,2,162.2
2013,NUTS,2010,ITG2,2,149.0
