year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_ht_gdp_beur
2011,NUTS,2010,PL11,2,0.202
2012,NUTS,2010,PL11,2,0.074
2011,NUTS,2010,PL113,3,0.248
2012,NUTS,2010,PL113,3,0.028
2012,NUTS,2010,PL114,3,0.078
2011,NUTS,2010,PL115,3,0.174
2012,NUTS,2010,PL116,3,0.323
2011,NUTS,2010,PL117,3,0.582
2012,NUTS,2010,PL117,3,0.093
2011,NUTS,2010,PL12,2,0.317
2012,NUTS,2010,PL12,2,0.178
2011,NUTS,2010,PL127,3,0.397
2012,NUTS,2010,PL127,3,0.181
2011,NUTS,2010,PL128,3,0.258
2011,NUTS,2010,PL129,3,0.221
2012,NUTS,2010,PL129,3,0.13
2011,NUTS,2010,PL12A,3,0.426
2012,NUTS,2010,PL12A,3,0.373
2011,NUTS,2010,PL2,1,0.084
2012,NUTS,2010,PL2,1,0.123
2011,NUTS,2010,PL21,2,0.072
2012,NUTS,2010,PL21,2,0.184
2011,NUTS,2010,PL213,3,0.148
2012,NUTS,2010,PL213,3,0.461
2011,NUTS,2010,PL22,2,0.092
2012,NUTS,2010,PL22,2,0.086
2011,NUTS,2010,PL225,3,0.242
2011,NUTS,2010,PL227,3,0.022
2012,NUTS,2010,PL227,3,0.032
2011,NUTS,2010,PL228,3,0.021
2011,NUTS,2010,PL229,3,0.025
2012,NUTS,2010,PL229,3,0.103
2011,NUTS,2010,PL22A,3,0.225
2012,NUTS,2010,PL22A,3,0.048
2011,NUTS,2010,PL22B,3,0.01
2012,NUTS,2010,PL22B,3,0.44
2011,NUTS,2010,PL22C,3,0.024
2011,NUTS,2010,PL3,1,0.088
2012,NUTS,2010,PL3,1,0.085
2011,NUTS,2010,PL31,2,0.193
2012,NUTS,2010,PL31,2,0.15
2012,NUTS,2010,PL311,3,0.032
2011,NUTS,2010,PL312,3,0.47
2011,NUTS,2010,PL314,3,0.08
2012,NUTS,2010,PL314,3,0.15
2011,NUTS,2010,PL315,3,0.203
2012,NUTS,2010,PL315,3,0.399
2011,NUTS,2010,PL32,2,0.093
2012,NUTS,2010,PL32,2,0.104
2011,NUTS,2010,PL323,3,0.283
2011,NUTS,2010,PL324,3,0.153
2011,NUTS,2010,PL325,3,0.039
2012,NUTS,2010,PL325,3,0.092
2012,NUTS,2010,PL326,3,0.238
2012,NUTS,2010,PL33,2,0.026
2012,NUTS,2010,PL331,3,0.039
2011,NUTS,2010,PL4,1,0.161
2012,NUTS,2010,PL4,1,0.245
2011,NUTS,2010,PL41,2,0.054
2012,NUTS,2010,PL41,2,0.186
2012,NUTS,2010,PL411,3,0.064
2011,NUTS,2010,PL415,3,0.149
2012,NUTS,2010,PL415,3,0.484
2012,NUTS,2010,PL416,3,0.102
2011,NUTS,2010,PL418,3,0.049
2012,NUTS,2010,PL418,3,0.111
2011,NUTS,2010,PL42,2,0.035
2012,NUTS,2010,PL42,2,0.023
2011,NUTS,2010,PL424,3,0.104
2012,NUTS,2010,PL424,3,0.068
2011,NUTS,2010,PL43,2,0.836
2012,NUTS,2010,PL43,2,0.875
2012,NUTS,2010,PL431,3,0.152
2011,NUTS,2010,PL432,3,1.342
2012,NUTS,2010,PL432,3,1.323
2011,NUTS,2010,PL5,1,0.089
2012,NUTS,2010,PL5,1,0.16
2011,NUTS,2010,PL51,2,0.111
2012,NUTS,2010,PL51,2,0.17
2011,NUTS,2010,PL514,3,0.345
2012,NUTS,2010,PL514,3,0.383
2012,NUTS,2010,PL515,3,0.175
2011,NUTS,2010,PL518,3,0.063
2012,NUTS,2010,PL518,3,0.178
2012,NUTS,2010,PL52,2,0.121
2011,NUTS,2010,PL6,1,0.096
2012,NUTS,2010,PL6,1,0.067
2011,NUTS,2010,PL61,2,0.071
2012,NUTS,2010,PL61,2,0.07
2011,NUTS,2010,PL613,3,0.125
2012,NUTS,2010,PL613,3,0.121
2011,NUTS,2010,PL63,2,0.161
2012,NUTS,2010,PL63,2,0.096
2011,NUTS,2010,PL633,3,0.296
2012,NUTS,2010,PL633,3,0.178
2011,NUTS,2010,PT,0,0.12
2012,NUTS,2010,PT,0,0.061
2011,NUTS,2010,PT1,1,0.12
2012,NUTS,2010,PT1,1,0.062
2011,NUTS,2010,PT11,2,0.129
2012,NUTS,2010,PT11,2,0.078
2011,NUTS,2010,PT111,3,0.169
2011,NUTS,2010,PT112,3,0.092
2012,NUTS,2010,PT112,3,0.123
2011,NUTS,2010,PT15,2,0.068
2011,NUTS,2010,PT150,3,0.068
2011,NUTS,2010,PT16,2,0.111
2012,NUTS,2010,PT16,2,0.053
2011,NUTS,2010,PT16B,3,0.069
2011,NUTS,2010,PT17,2,0.145
2012,NUTS,2010,PT17,2,0.072
2011,NUTS,2010,PT3,1,0.229
2011,NUTS,2010,PT30,2,0.229
2011,NUTS,2010,PT300,3,0.229
2012,NUTS,2010,PTZ,1,2.578
2012,NUTS,2010,PTZZ,2,2.578
2012,NUTS,2010,PTZZZ,3,2.578
2011,NUTS,2010,RO,0,0.089
2012,NUTS,2010,RO,0,0.095
2011,NUTS,2010,RO1,1,0.109
2012,NUTS,2010,RO1,1,0.046
2011,NUTS,2010,RO11,2,0.136
2011,NUTS,2010,RO112,3,0.356
2011,NUTS,2010,RO113,3,0.272
2011,NUTS,2010,RO12,2,0.082
2012,NUTS,2010,RO12,2,0.092
2011,NUTS,2010,RO122,3,0.277
2012,NUTS,2010,RO122,3,0.183
2012,NUTS,2010,RO124,3,0.389
2012,NUTS,2010,RO2,1,0.071
2012,NUTS,2010,RO21,2,0.097
2012,NUTS,2010,RO213,3,0.337
2012,NUTS,2010,RO22,2,0.046
2012,NUTS,2010,RO222,3,0.343
2011,NUTS,2010,RO3,1,0.117
2012,NUTS,2010,RO3,1,0.174
2011,NUTS,2010,RO31,2,0.015
2012,NUTS,2010,RO31,2,0.042
2011,NUTS,2010,RO316,3,0.051
2012,NUTS,2010,RO316,3,0.139
2011,NUTS,2010,RO32,2,0.163
2012,NUTS,2010,RO32,2,0.233
2011,NUTS,2010,RO321,3,0.17
2012,NUTS,2010,RO321,3,0.262
2011,NUTS,2010,RO322,3,0.095
2011,NUTS,2010,RO4,1,0.09
2011,NUTS,2010,RO42,2,0.162
2011,NUTS,2010,RO424,3,0.331
2011,NUTS,2010,ROZ,1,2.773
2011,NUTS,2010,ROZZ,2,2.773
2011,NUTS,2010,ROZZZ,3,2.773
2011,NUTS,2010,SE,0,1.773
2012,NUTS,2010,SE,0,1.605
2011,NUTS,2010,SE1,1,2.224
2012,NUTS,2010,SE1,1,1.93
2011,NUTS,2010,SE11,2,2.542
2012,NUTS,2010,SE11,2,2.259
2011,NUTS,2010,SE110,3,2.542
2012,NUTS,2010,SE110,3,2.259
2011,NUTS,2010,SE12,2,1.549
2012,NUTS,2010,SE12,2,1.23
2011,NUTS,2010,SE121,3,2.805
2012,NUTS,2010,SE121,3,2.078
2011,NUTS,2010,SE122,3,0.036
2012,NUTS,2010,SE122,3,0.051
2011,NUTS,2010,SE123,3,2.925
2012,NUTS,2010,SE123,3,1.908
2012,NUTS,2010,SE124,3,0.026
2011,NUTS,2010,SE125,3,0.62
2012,NUTS,2010,SE125,3,1.389
2011,NUTS,2010,SE2,1,1.754
2012,NUTS,2010,SE2,1,1.734
2011,NUTS,2010,SE21,2,0.159
2012,NUTS,2010,SE21,2,0.176
2012,NUTS,2010,SE211,3,0.335
2011,NUTS,2010,SE212,3,0.018
2011,NUTS,2010,SE213,3,0.569
2012,NUTS,2010,SE213,3,0.123
2011,NUTS,2010,SE22,2,4.466
2012,NUTS,2010,SE22,2,4.388
2011,NUTS,2010,SE221,3,2.645
2012,NUTS,2010,SE221,3,0.567
2011,NUTS,2010,SE224,3,4.678
2012,NUTS,2010,SE224,3,4.812
2011,NUTS,2010,SE23,2,0.59
2012,NUTS,2010,SE23,2,0.575
2011,NUTS,2010,SE231,3,0.479
2012,NUTS,2010,SE231,3,0.231
2011,NUTS,2010,SE232,3,0.607
2012,NUTS,2010,SE232,3,0.629
2011,NUTS,2010,SE3,1,0.442
2012,NUTS,2010,SE3,1,0.246
2011,NUTS,2010,SE31,2,0.249
2012,NUTS,2010,SE31,2,0.09
2011,NUTS,2010,SE311,3,0.503
2012,NUTS,2010,SE311,3,0.034
2011,NUTS,2010,SE312,3,0.032
2012,NUTS,2010,SE312,3,0.114
2011,NUTS,2010,SE313,3,0.241
2012,NUTS,2010,SE313,3,0.118
2011,NUTS,2010,SE32,2,0.178
2012,NUTS,2010,SE32,2,0.236
2011,NUTS,2010,SE321,3,0.264
2012,NUTS,2010,SE321,3,0.246
2012,NUTS,2010,SE322,3,0.213
2011,NUTS,2010,SE33,2,0.88
2012,NUTS,2010,SE33,2,0.466
2011,NUTS,2010,SE331,3,0.464
2012,NUTS,2010,SE331,3,0.468
2011,NUTS,2010,SE332,3,1.219
2012,NUTS,2010,SE332,3,0.465
2011,NUTS,2010,SEZ,1,18.0
2012,NUTS,2010,SEZ,1,3.028
2011,NUTS,2010,SEZZ,2,18.0
2012,NUTS,2010,SEZZ,2,3.028
2011,NUTS,2010,SEZZZ,3,18.0
2012,NUTS,2010,SEZZZ,3,3.028
2011,NUTS,2010,SI,0,0.321
2012,NUTS,2010,SI,0,0.181
2011,NUTS,2010,SI0,1,0.312
2012,NUTS,2010,SI0,1,0.181
2011,NUTS,2010,SK,0,0.11
2012,NUTS,2010,SK,0,0.091
2011,NUTS,2010,SK0,1,0.092
2012,NUTS,2010,SK0,1,0.091
2011,NUTS,2010,SK01,2,0.102
2012,NUTS,2010,SK01,2,0.097
2011,NUTS,2010,SK010,3,0.102
2012,NUTS,2010,SK010,3,0.097
2011,NUTS,2010,SK02,2,0.139
2012,NUTS,2010,SK02,2,0.136
2011,NUTS,2010,SK021,3,0.248
2012,NUTS,2010,SK021,3,0.096
2012,NUTS,2010,SK022,3,0.118
2011,NUTS,2010,SK023,3,0.146
2012,NUTS,2010,SK023,3,0.192
2011,NUTS,2010,SK03,2,0.024
2012,NUTS,2010,SK03,2,0.088
2011,NUTS,2010,SK031,3,0.043
2012,NUTS,2010,SK031,3,0.126
2012,NUTS,2010,SK032,3,0.04
2011,NUTS,2010,SK04,2,0.07
2012,NUTS,2010,SK04,2,0.014
2011,NUTS,2010,SK041,3,0.161
2012,NUTS,2010,SK041,3,0.031
2011,NUTS,2010,UK,0,0.579
2012,NUTS,2010,UK,0,0.456
2011,NUTS,2010,UKC,1,0.319
2012,NUTS,2010,UKC,1,0.26
2011,NUTS,2010,UKC1,2,0.456
2012,NUTS,2010,UKC1,2,0.181
2011,NUTS,2010,UKC11,3,0.84
2012,NUTS,2010,UKC11,3,0.074
2012,NUTS,2010,UKC12,3,0.068
2011,NUTS,2010,UKC13,3,0.169
2011,NUTS,2010,UKC14,3,0.558
2012,NUTS,2010,UKC14,3,0.38
2011,NUTS,2010,UKC2,2,0.22
2012,NUTS,2010,UKC2,2,0.316
2011,NUTS,2010,UKC21,3,0.333
2012,NUTS,2010,UKC21,3,0.214
2011,NUTS,2010,UKC22,3,0.254
2012,NUTS,2010,UKC22,3,0.441
2011,NUTS,2010,UKD,1,0.336
2012,NUTS,2010,UKD,1,0.164
2012,NUTS,2010,UKD1,2,0.055
2012,NUTS,2010,UKD11,3,0.04
2012,NUTS,2010,UKD12,3,0.068
2011,NUTS,2010,UKD3,2,0.4
2012,NUTS,2010,UKD3,2,0.235
2011,NUTS,2010,UKD4,2,0.619
2012,NUTS,2010,UKD4,2,0.223
2011,NUTS,2010,UKD41,3,0.678
2011,NUTS,2010,UKD6,2,0.196
2012,NUTS,2010,UKD6,2,0.127
2011,NUTS,2010,UKD61,3,0.085
2012,NUTS,2010,UKD61,3,0.121
2011,NUTS,2010,UKD62,3,0.234
2012,NUTS,2010,UKD62,3,0.094
2011,NUTS,2010,UKD63,3,0.226
2012,NUTS,2010,UKD63,3,0.175
2011,NUTS,2010,UKD7,2,0.184
2012,NUTS,2010,UKD7,2,0.039
2011,NUTS,2010,UKD71,3,0.181
2012,NUTS,2010,UKD71,3,0.021
2011,NUTS,2010,UKD72,3,0.232
2012,NUTS,2010,UKD72,3,0.086
2011,NUTS,2010,UKD74,3,0.245
2011,NUTS,2010,UKE,1,0.377
2012,NUTS,2010,UKE,1,0.228
2011,NUTS,2010,UKE1,2,0.207
2011,NUTS,2010,UKE11,3,0.33
2011,NUTS,2010,UKE12,3,0.353
2011,NUTS,2010,UKE2,2,0.69
2012,NUTS,2010,UKE2,2,0.377
2011,NUTS,2010,UKE21,3,0.693
2012,NUTS,2010,UKE21,3,0.716
2011,NUTS,2010,UKE22,3,0.689
2012,NUTS,2010,UKE22,3,0.245
2011,NUTS,2010,UKE3,2,0.304
2012,NUTS,2010,UKE3,2,0.09
2011,NUTS,2010,UKE31,3,0.085
2011,NUTS,2010,UKE32,3,0.544
2012,NUTS,2010,UKE32,3,0.187
2011,NUTS,2010,UKE4,2,0.359
2012,NUTS,2010,UKE4,2,0.328
2011,NUTS,2010,UKE41,3,1.375
2012,NUTS,2010,UKE41,3,0.845
2011,NUTS,2010,UKE42,3,0.123
2012,NUTS,2010,UKE42,3,0.284
2011,NUTS,2010,UKE44,3,0.169
2012,NUTS,2010,UKE44,3,0.081
2012,NUTS,2010,UKE45,3,0.176
2011,NUTS,2010,UKF,1,0.492
2012,NUTS,2010,UKF,1,0.248
2011,NUTS,2010,UKF1,2,0.837
2012,NUTS,2010,UKF1,2,0.325
2011,NUTS,2010,UKF11,3,2.302
2012,NUTS,2010,UKF11,3,0.253
2011,NUTS,2010,UKF13,3,1.013
2012,NUTS,2010,UKF13,3,0.155
2011,NUTS,2010,UKF14,3,0.568
2012,NUTS,2010,UKF14,3,0.602
2011,NUTS,2010,UKF15,3,0.327
2012,NUTS,2010,UKF15,3,0.095
2011,NUTS,2010,UKF16,3,0.724
2012,NUTS,2010,UKF16,3,0.902
2011,NUTS,2010,UKF2,2,0.234
2012,NUTS,2010,UKF2,2,0.236
2012,NUTS,2010,UKF21,3,0.134
2011,NUTS,2010,UKF22,3,0.295
2012,NUTS,2010,UKF22,3,0.28
2011,NUTS,2010,UKF24,3,0.241
2012,NUTS,2010,UKF24,3,0.204
2011,NUTS,2010,UKF25,3,0.331
2012,NUTS,2010,UKF25,3,0.293
2011,NUTS,2010,UKF3,2,0.106
2012,NUTS,2010,UKF3,2,0.03
2011,NUTS,2010,UKF30,3,0.106
2012,NUTS,2010,UKF30,3,0.03
2011,NUTS,2010,UKG,1,0.205
2012,NUTS,2010,UKG,1,0.165
2011,NUTS,2010,UKG1,2,0.21
2012,NUTS,2010,UKG1,2,0.243
2011,NUTS,2010,UKG11,3,0.271
2012,NUTS,2010,UKG11,3,0.152
2011,NUTS,2010,UKG12,3,0.246
2012,NUTS,2010,UKG12,3,0.335
2011,NUTS,2010,UKG13,3,0.165
2012,NUTS,2010,UKG13,3,0.194
2011,NUTS,2010,UKG2,2,0.116
2012,NUTS,2010,UKG2,2,0.146
2012,NUTS,2010,UKG22,3,0.184
2011,NUTS,2010,UKG23,3,0.09
2011,NUTS,2010,UKG24,3,0.195
2012,NUTS,2010,UKG24,3,0.214
2011,NUTS,2010,UKG3,2,0.251
2012,NUTS,2010,UKG3,2,0.134
2011,NUTS,2010,UKG31,3,0.282
2012,NUTS,2010,UKG31,3,0.14
2011,NUTS,2010,UKG32,3,0.191
2012,NUTS,2010,UKG32,3,0.131
2011,NUTS,2010,UKG33,3,0.692
2012,NUTS,2010,UKG33,3,0.441
2012,NUTS,2010,UKG36,3,0.04
2012,NUTS,2010,UKG38,3,0.045
2011,NUTS,2010,UKG39,3,0.316
2011,NUTS,2010,UKH,1,0.981
2012,NUTS,2010,UKH,1,0.797
2011,NUTS,2010,UKH1,2,1.559
2012,NUTS,2010,UKH1,2,1.288
2011,NUTS,2010,UKH11,3,0.035
2011,NUTS,2010,UKH12,3,4.582
2012,NUTS,2010,UKH12,3,3.731
2011,NUTS,2010,UKH14,3,0.253
2012,NUTS,2010,UKH14,3,0.376
2011,NUTS,2010,UKH2,2,0.538
2012,NUTS,2010,UKH2,2,0.628
2012,NUTS,2010,UKH21,3,0.087
2011,NUTS,2010,UKH23,3,0.616
2012,NUTS,2010,UKH23,3,0.759
2011,NUTS,2010,UKH24,3,0.866
2012,NUTS,2010,UKH24,3,0.858
2011,NUTS,2010,UKH25,3,0.316
2012,NUTS,2010,UKH25,3,0.127
2011,NUTS,2010,UKH3,2,0.633
2012,NUTS,2010,UKH3,2,0.234
2011,NUTS,2010,UKI,1,0.394
2012,NUTS,2010,UKI,1,0.385
2011,NUTS,2010,UKJ,1,1.072
2012,NUTS,2010,UKJ,1,0.823
2011,NUTS,2010,UKJ1,2,1.293
2012,NUTS,2010,UKJ1,2,0.801
2011,NUTS,2010,UKJ11,3,1.311
2012,NUTS,2010,UKJ11,3,0.727
2011,NUTS,2010,UKJ12,3,0.188
2012,NUTS,2010,UKJ12,3,0.306
2011,NUTS,2010,UKJ13,3,0.535
2012,NUTS,2010,UKJ13,3,0.501
2011,NUTS,2010,UKJ14,3,2.37
2012,NUTS,2010,UKJ14,3,1.398
2011,NUTS,2010,UKJ2,2,1.383
2012,NUTS,2010,UKJ2,2,1.258
2011,NUTS,2010,UKJ21,3,0.356
2012,NUTS,2010,UKJ21,3,0.437
2011,NUTS,2010,UKJ22,3,0.285
2012,NUTS,2010,UKJ22,3,0.355
2011,NUTS,2010,UKJ3,2,0.834
2012,NUTS,2010,UKJ3,2,0.666
2011,NUTS,2010,UKJ31,3,0.354
2011,NUTS,2010,UKJ32,3,0.819
2012,NUTS,2010,UKJ32,3,1.076
2012,NUTS,2010,UKJ34,3,0.252
2011,NUTS,2010,UKJ4,2,0.296
2012,NUTS,2010,UKJ4,2,0.2
2011,NUTS,2010,UKJ41,3,0.408
2012,NUTS,2010,UKJ41,3,0.25
2011,NUTS,2010,UKK,1,0.973
2012,NUTS,2010,UKK,1,0.749
2011,NUTS,2010,UKK1,2,1.694
2012,NUTS,2010,UKK1,2,1.258
2011,NUTS,2010,UKK11,3,3.503
2012,NUTS,2010,UKK11,3,1.895
2011,NUTS,2010,UKK12,3,1.597
2012,NUTS,2010,UKK12,3,1.218
2011,NUTS,2010,UKK13,3,0.651
2012,NUTS,2010,UKK13,3,0.924
2011,NUTS,2010,UKK14,3,1.407
2012,NUTS,2010,UKK14,3,1.111
2011,NUTS,2010,UKK15,3,1.291
2012,NUTS,2010,UKK15,3,1.112
2011,NUTS,2010,UKK2,2,0.371
2012,NUTS,2010,UKK2,2,0.249
2011,NUTS,2010,UKK21,3,0.022
2012,NUTS,2010,UKK21,3,0.302
2011,NUTS,2010,UKK22,3,0.806
2012,NUTS,2010,UKK22,3,0.407
2011,NUTS,2010,UKK23,3,0.285
2012,NUTS,2010,UKK23,3,0.086
2011,NUTS,2010,UKK3,2,0.082
2012,NUTS,2010,UKK3,2,0.22
2011,NUTS,2010,UKK30,3,0.082
2012,NUTS,2010,UKK30,3,0.22
2011,NUTS,2010,UKK4,2,0.077
2012,NUTS,2010,UKK4,2,0.186
2012,NUTS,2010,UKK41,3,0.15
2011,NUTS,2010,UKK42,3,0.478
2011,NUTS,2010,UKK43,3,0.047
2012,NUTS,2010,UKK43,3,0.225
2011,NUTS,2010,UKL,1,0.347
2012,NUTS,2010,UKL,1,0.373
2011,NUTS,2010,UKL1,2,0.146
2012,NUTS,2010,UKL1,2,0.448
2011,NUTS,2010,UKL11,3,0.118
2011,NUTS,2010,UKL13,3,0.186
2012,NUTS,2010,UKL13,3,0.068
2011,NUTS,2010,UKL14,3,0.193
2012,NUTS,2010,UKL14,3,1.559
2012,NUTS,2010,UKL15,3,0.118
2011,NUTS,2010,UKL16,3,0.09
2012,NUTS,2010,UKL16,3,0.23
2011,NUTS,2010,UKL17,3,0.21
2012,NUTS,2010,UKL17,3,0.407
2011,NUTS,2010,UKL18,3,0.271
2012,NUTS,2010,UKL18,3,0.201
2011,NUTS,2010,UKL2,2,0.603
2012,NUTS,2010,UKL2,2,0.276
2011,NUTS,2010,UKL21,3,1.317
2012,NUTS,2010,UKL21,3,0.507
2011,NUTS,2010,UKL22,3,0.541
2012,NUTS,2010,UKL22,3,0.2
2011,NUTS,2010,UKL23,3,0.17
2012,NUTS,2010,UKL23,3,0.327
2011,NUTS,2010,UKL24,3,0.41
2011,NUTS,2010,UKM,1,0.345
2012,NUTS,2010,UKM,1,0.281
2011,NUTS,2010,UKM2,2,0.628
2012,NUTS,2010,UKM2,2,0.308
2011,NUTS,2010,UKM21,3,0.203
2012,NUTS,2010,UKM21,3,0.274
2011,NUTS,2010,UKM22,3,0.657
2012,NUTS,2010,UKM22,3,0.114
2011,NUTS,2010,UKM23,3,1.165
2012,NUTS,2010,UKM23,3,0.656
2011,NUTS,2010,UKM24,3,1.098
2012,NUTS,2010,UKM24,3,0.219
2011,NUTS,2010,UKM25,3,0.843
2012,NUTS,2010,UKM25,3,0.467
2011,NUTS,2010,UKM26,3,0.076
2012,NUTS,2010,UKM26,3,0.069
2011,NUTS,2010,UKM27,3,0.24
2012,NUTS,2010,UKM27,3,0.133
2011,NUTS,2010,UKM28,3,0.454
2012,NUTS,2010,UKM28,3,0.177
2011,NUTS,2010,UKM3,2,0.213
2012,NUTS,2010,UKM3,2,0.187
2011,NUTS,2010,UKM31,3,0.16
2011,NUTS,2010,UKM32,3,0.137
2012,NUTS,2010,UKM32,3,0.062
2011,NUTS,2010,UKM34,3,0.277
2012,NUTS,2010,UKM34,3,0.313
2011,NUTS,2010,UKM35,3,0.417
2012,NUTS,2010,UKM35,3,0.199
2012,NUTS,2010,UKM36,3,0.094
2011,NUTS,2010,UKM37,3,0.362
2012,NUTS,2010,UKM37,3,0.34
2011,NUTS,2010,UKM38,3,0.141
2012,NUTS,2010,UKM38,3,0.073
2011,NUTS,2010,UKM5,2,0.159
2012,NUTS,2010,UKM5,2,0.262
2011,NUTS,2010,UKM50,3,0.159
2012,NUTS,2010,UKM50,3,0.262
2012,NUTS,2010,UKM6,2,0.638
2012,NUTS,2010,UKM62,3,1.252
2012,NUTS,2010,UKM63,3,0.193
2011,NUTS,2010,UKN,1,0.439
2012,NUTS,2010,UKN,1,0.175
2011,NUTS,2010,UKN0,2,0.439
2012,NUTS,2010,UKN0,2,0.175
2011,NUTS,2010,UKN01,3,0.353
2012,NUTS,2010,UKN01,3,0.038
2011,NUTS,2010,UKN02,3,0.501
2012,NUTS,2010,UKN02,3,0.379
2011,NUTS,2010,UKN03,3,0.58
2012,NUTS,2010,UKN03,3,0.14
2011,NUTS,2010,UKN04,3,0.466
2012,NUTS,2010,UKN04,3,0.091
2011,NUTS,2010,UKN05,3,0.168
2012,NUTS,2010,UKN05,3,0.115
2011,NUTS,2010,UKZ,1,0.004
2012,NUTS,2010,UKZ,1,0.115
2011,NUTS,2010,UKZZ,2,0.079
2012,NUTS,2010,UKZZ,2,0.166
2011,NUTS,2010,UKZZZ,3,0.079
2012,NUTS,2010,UKZZZ,3,0.166
