year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_smc
1999,NUTS,2010,ES300,3,9.0
2000,NUTS,2010,ES300,3,2.13
2001,NUTS,2010,ES300,3,2.0
2002,NUTS,2010,ES300,3,2.0
2003,NUTS,2010,ES300,3,1.67
2004,NUTS,2010,ES300,3,1.43
2005,NUTS,2010,ES300,3,4.17
2006,NUTS,2010,ES300,3,6.7
2007,NUTS,2010,ES300,3,6.8
2008,NUTS,2010,ES300,3,6.35
2009,NUTS,2010,ES300,3,2.98
2010,NUTS,2010,ES300,3,2.5
2011,NUTS,2010,ES300,3,1.0
2012,NUTS,2010,ES300,3,5.48
2001,NUTS,2010,ES4,1,0.5
2005,NUTS,2010,ES4,1,1.5
2006,NUTS,2010,ES4,1,2.0
2008,NUTS,2010,ES4,1,1.0
2009,NUTS,2010,ES4,1,0.25
2010,NUTS,2010,ES4,1,1.22
2005,NUTS,2010,ES41,2,1.0
2008,NUTS,2010,ES41,2,1.0
2010,NUTS,2010,ES41,2,1.22
2005,NUTS,2010,ES412,3,1.0
2008,NUTS,2010,ES412,3,1.0
2010,NUTS,2010,ES415,3,0.22
2010,NUTS,2010,ES419,3,1.0
2001,NUTS,2010,ES42,2,0.5
2005,NUTS,2010,ES42,2,0.5
2006,NUTS,2010,ES42,2,2.0
2009,NUTS,2010,ES42,2,0.25
2006,NUTS,2010,ES421,3,1.0
2009,NUTS,2010,ES423,3,0.25
2001,NUTS,2010,ES424,3,0.5
2005,NUTS,2010,ES425,3,0.5
2006,NUTS,2010,ES425,3,1.0
1982,NUTS,2010,ES5,1,2.0
1986,NUTS,2010,ES5,1,0.17
1995,NUTS,2010,ES5,1,1.6
1996,NUTS,2010,ES5,1,2.5
1997,NUTS,2010,ES5,1,1.1
1998,NUTS,2010,ES5,1,3.0
2000,NUTS,2010,ES5,1,0.6
2001,NUTS,2010,ES5,1,0.25
2002,NUTS,2010,ES5,1,3.0
2003,NUTS,2010,ES5,1,0.75
2004,NUTS,2010,ES5,1,4.13
2005,NUTS,2010,ES5,1,4.0
2006,NUTS,2010,ES5,1,6.0
2007,NUTS,2010,ES5,1,3.93
2008,NUTS,2010,ES5,1,5.14
2009,NUTS,2010,ES5,1,6.22
2010,NUTS,2010,ES5,1,5.56
2011,NUTS,2010,ES5,1,5.35
2012,NUTS,2010,ES5,1,8.0
1982,NUTS,2010,ES51,2,2.0
1986,NUTS,2010,ES51,2,0.17
1995,NUTS,2010,ES51,2,1.6
1996,NUTS,2010,ES51,2,2.5
1997,NUTS,2010,ES51,2,1.1
1998,NUTS,2010,ES51,2,1.0
2000,NUTS,2010,ES51,2,0.6
2001,NUTS,2010,ES51,2,0.25
2002,NUTS,2010,ES51,2,1.75
2003,NUTS,2010,ES51,2,0.75
2004,NUTS,2010,ES51,2,3.93
2005,NUTS,2010,ES51,2,4.0
2006,NUTS,2010,ES51,2,5.0
2007,NUTS,2010,ES51,2,2.6
2008,NUTS,2010,ES51,2,4.14
2009,NUTS,2010,ES51,2,5.13
2010,NUTS,2010,ES51,2,4.11
2011,NUTS,2010,ES51,2,3.5
2012,NUTS,2010,ES51,2,7.1
1982,NUTS,2010,ES511,3,2.0
1986,NUTS,2010,ES511,3,0.17
1995,NUTS,2010,ES511,3,0.6
1996,NUTS,2010,ES511,3,1.0
1997,NUTS,2010,ES511,3,0.6
2000,NUTS,2010,ES511,3,0.6
2001,NUTS,2010,ES511,3,0.25
2002,NUTS,2010,ES511,3,0.75
2003,NUTS,2010,ES511,3,0.75
2004,NUTS,2010,ES511,3,3.8
2005,NUTS,2010,ES511,3,4.0
2006,NUTS,2010,ES511,3,4.0
2007,NUTS,2010,ES511,3,2.5
2008,NUTS,2010,ES511,3,3.87
2009,NUTS,2010,ES511,3,4.67
2010,NUTS,2010,ES511,3,4.11
2011,NUTS,2010,ES511,3,3.17
2012,NUTS,2010,ES511,3,7.1
2006,NUTS,2010,ES512,3,1.0
2007,NUTS,2010,ES512,3,0.1
2008,NUTS,2010,ES512,3,0.27
2009,NUTS,2010,ES512,3,0.47
1995,NUTS,2010,ES514,3,1.0
1996,NUTS,2010,ES514,3,1.5
1997,NUTS,2010,ES514,3,0.5
1998,NUTS,2010,ES514,3,1.0
2002,NUTS,2010,ES514,3,1.0
2004,NUTS,2010,ES514,3,0.13
2011,NUTS,2010,ES514,3,0.33
1998,NUTS,2010,ES52,2,1.0
2002,NUTS,2010,ES52,2,1.25
2004,NUTS,2010,ES52,2,0.2
2006,NUTS,2010,ES52,2,1.0
2007,NUTS,2010,ES52,2,1.33
2008,NUTS,2010,ES52,2,1.0
2009,NUTS,2010,ES52,2,1.08
2010,NUTS,2010,ES52,2,1.45
2011,NUTS,2010,ES52,2,1.85
2012,NUTS,2010,ES52,2,0.9
2007,NUTS,2010,ES521,3,1.0
2008,NUTS,2010,ES521,3,1.0
2009,NUTS,2010,ES521,3,0.33
2010,NUTS,2010,ES521,3,1.0
1998,NUTS,2010,ES522,3,1.0
2002,NUTS,2010,ES522,3,0.25
2004,NUTS,2010,ES522,3,0.2
2009,NUTS,2010,ES522,3,0.25
2011,NUTS,2010,ES522,3,0.6
2002,NUTS,2010,ES523,3,1.0
2006,NUTS,2010,ES523,3,1.0
2007,NUTS,2010,ES523,3,0.33
2009,NUTS,2010,ES523,3,0.5
2010,NUTS,2010,ES523,3,0.45
2011,NUTS,2010,ES523,3,1.25
2012,NUTS,2010,ES523,3,0.9
1998,NUTS,2010,ES53,2,1.0
1998,NUTS,2010,ES531,3,1.0
1985,NUTS,2010,ES6,1,1.0
1986,NUTS,2010,ES6,1,1.0
1987,NUTS,2010,ES6,1,1.0
1994,NUTS,2010,ES6,1,0.38
2001,NUTS,2010,ES6,1,0.58
2003,NUTS,2010,ES6,1,0.33
2005,NUTS,2010,ES6,1,0.2
2006,NUTS,2010,ES6,1,2.4
2007,NUTS,2010,ES6,1,2.37
2008,NUTS,2010,ES6,1,3.43
2009,NUTS,2010,ES6,1,3.67
2010,NUTS,2010,ES6,1,0.75
2011,NUTS,2010,ES6,1,3.5
2012,NUTS,2010,ES6,1,3.23
1985,NUTS,2010,ES61,2,1.0
1986,NUTS,2010,ES61,2,1.0
1987,NUTS,2010,ES61,2,1.0
1994,NUTS,2010,ES61,2,0.38
2001,NUTS,2010,ES61,2,0.58
2003,NUTS,2010,ES61,2,0.33
2005,NUTS,2010,ES61,2,0.2
2006,NUTS,2010,ES61,2,2.4
2007,NUTS,2010,ES61,2,1.37
2008,NUTS,2010,ES61,2,3.43
2009,NUTS,2010,ES61,2,3.0
2010,NUTS,2010,ES61,2,0.75
2011,NUTS,2010,ES61,2,3.5
2012,NUTS,2010,ES61,2,3.23
2001,NUTS,2010,ES612,3,0.58
2003,NUTS,2010,ES612,3,0.33
2010,NUTS,2010,ES612,3,0.25
2008,NUTS,2010,ES613,3,0.5
1985,NUTS,2010,ES614,3,1.0
1986,NUTS,2010,ES614,3,1.0
1987,NUTS,2010,ES614,3,1.0
2005,NUTS,2010,ES614,3,0.2
2006,NUTS,2010,ES614,3,0.4
2007,NUTS,2010,ES614,3,0.37
2011,NUTS,2010,ES616,3,0.5
2012,NUTS,2010,ES616,3,0.33
2006,NUTS,2010,ES617,3,1.0
2008,NUTS,2010,ES617,3,1.0
1994,NUTS,2010,ES618,3,0.38
2006,NUTS,2010,ES618,3,1.0
2007,NUTS,2010,ES618,3,1.0
2008,NUTS,2010,ES618,3,1.93
2009,NUTS,2010,ES618,3,3.0
2010,NUTS,2010,ES618,3,0.5
2011,NUTS,2010,ES618,3,3.0
2012,NUTS,2010,ES618,3,2.9
2007,NUTS,2010,ES62,2,1.0
2009,NUTS,2010,ES62,2,0.67
2007,NUTS,2010,ES620,3,1.0
2009,NUTS,2010,ES620,3,0.67
2001,NUTS,2010,ESX,1,0.33
2008,NUTS,2010,ESX,1,0.25
2010,NUTS,2010,ESX,1,0.67
2011,NUTS,2010,ESX,1,0.67
2001,NUTS,2010,ESXX,2,0.33
2008,NUTS,2010,ESXX,2,0.25
2010,NUTS,2010,ESXX,2,0.67
2011,NUTS,2010,ESXX,2,0.67
2001,NUTS,2010,ESXXX,3,0.33
2008,NUTS,2010,ESXXX,3,0.25
2010,NUTS,2010,ESXXX,3,0.67
2011,NUTS,2010,ESXXX,3,0.67
2012,NUTS,2010,ESZ,1,0.17
2012,NUTS,2010,ESZZ,2,0.17
2012,NUTS,2010,ESZZZ,3,0.17
1979,NUTS,2010,FI,0,1.0
1980,NUTS,2010,FI,0,1.0
1984,NUTS,2010,FI,0,1.0
1985,NUTS,2010,FI,0,1.0
1986,NUTS,2010,FI,0,1.0
1987,NUTS,2010,FI,0,4.0
1989,NUTS,2010,FI,0,2.0
1990,NUTS,2010,FI,0,4.0
1991,NUTS,2010,FI,0,1.0
1993,NUTS,2010,FI,0,5.0
1994,NUTS,2010,FI,0,6.2
1995,NUTS,2010,FI,0,7.13
1996,NUTS,2010,FI,0,16.33
1997,NUTS,2010,FI,0,8.33
1998,NUTS,2010,FI,0,10.33
1999,NUTS,2010,FI,0,16.33
2000,NUTS,2010,FI,0,12.83
2001,NUTS,2010,FI,0,19.22
2002,NUTS,2010,FI,0,13.27
2003,NUTS,2010,FI,0,15.4
2004,NUTS,2010,FI,0,19.17
2005,NUTS,2010,FI,0,18.0
2006,NUTS,2010,FI,0,18.83
2007,NUTS,2010,FI,0,20.81
2008,NUTS,2010,FI,0,16.28
2009,NUTS,2010,FI,0,30.55
2010,NUTS,2010,FI,0,22.0
2011,NUTS,2010,FI,0,19.75
2012,NUTS,2010,FI,0,8.15
1979,NUTS,2010,FI1,1,1.0
1980,NUTS,2010,FI1,1,1.0
1984,NUTS,2010,FI1,1,1.0
1985,NUTS,2010,FI1,1,1.0
1986,NUTS,2010,FI1,1,1.0
1987,NUTS,2010,FI1,1,4.0
1989,NUTS,2010,FI1,1,2.0
1990,NUTS,2010,FI1,1,4.0
1991,NUTS,2010,FI1,1,1.0
1993,NUTS,2010,FI1,1,5.0
1994,NUTS,2010,FI1,1,6.2
1995,NUTS,2010,FI1,1,7.13
1996,NUTS,2010,FI1,1,16.33
1997,NUTS,2010,FI1,1,8.33
1998,NUTS,2010,FI1,1,10.33
1999,NUTS,2010,FI1,1,16.33
2000,NUTS,2010,FI1,1,12.83
2001,NUTS,2010,FI1,1,19.22
2002,NUTS,2010,FI1,1,13.27
2003,NUTS,2010,FI1,1,15.4
2004,NUTS,2010,FI1,1,19.17
2005,NUTS,2010,FI1,1,18.0
2006,NUTS,2010,FI1,1,18.83
2007,NUTS,2010,FI1,1,20.81
2008,NUTS,2010,FI1,1,16.28
2009,NUTS,2010,FI1,1,30.55
2010,NUTS,2010,FI1,1,22.0
2011,NUTS,2010,FI1,1,19.75
2012,NUTS,2010,FI1,1,8.15
1984,NUTS,2010,FI19,2,0.33
1986,NUTS,2010,FI19,2,1.0
1995,NUTS,2010,FI19,2,1.0
1996,NUTS,2010,FI19,2,3.0
1998,NUTS,2010,FI19,2,1.0
1999,NUTS,2010,FI19,2,4.0
2000,NUTS,2010,FI19,2,3.0
2001,NUTS,2010,FI19,2,2.43
2002,NUTS,2010,FI19,2,2.67
2003,NUTS,2010,FI19,2,3.17
2004,NUTS,2010,FI19,2,4.0
2005,NUTS,2010,FI19,2,1.67
2006,NUTS,2010,FI19,2,3.5
2007,NUTS,2010,FI19,2,2.92
2008,NUTS,2010,FI19,2,2.0
2009,NUTS,2010,FI19,2,7.5
2010,NUTS,2010,FI19,2,1.67
2011,NUTS,2010,FI19,2,1.0
1996,NUTS,2010,FI193,3,3.0
1999,NUTS,2010,FI193,3,1.0
2001,NUTS,2010,FI193,3,1.0
2003,NUTS,2010,FI193,3,2.0
1998,NUTS,2010,FI195,3,1.0
2006,NUTS,2010,FI195,3,1.0
1984,NUTS,2010,FI196,3,0.17
1995,NUTS,2010,FI196,3,1.0
2002,NUTS,2010,FI196,3,1.67
2005,NUTS,2010,FI196,3,1.0
2007,NUTS,2010,FI196,3,0.53
2008,NUTS,2010,FI196,3,1.0
1984,NUTS,2010,FI197,3,0.17
1986,NUTS,2010,FI197,3,1.0
1999,NUTS,2010,FI197,3,3.0
2000,NUTS,2010,FI197,3,3.0
2001,NUTS,2010,FI197,3,1.43
2002,NUTS,2010,FI197,3,1.0
2003,NUTS,2010,FI197,3,1.17
2004,NUTS,2010,FI197,3,4.0
2005,NUTS,2010,FI197,3,0.67
2006,NUTS,2010,FI197,3,2.5
2007,NUTS,2010,FI197,3,2.38
2008,NUTS,2010,FI197,3,1.0
2009,NUTS,2010,FI197,3,7.5
2010,NUTS,2010,FI197,3,1.67
2011,NUTS,2010,FI197,3,1.0
1979,NUTS,2010,FI1B,2,1.0
1984,NUTS,2010,FI1B,2,0.5
1985,NUTS,2010,FI1B,2,1.0
1987,NUTS,2010,FI1B,2,3.0
1989,NUTS,2010,FI1B,2,1.0
1990,NUTS,2010,FI1B,2,3.0
1991,NUTS,2010,FI1B,2,1.0
1993,NUTS,2010,FI1B,2,3.0
1994,NUTS,2010,FI1B,2,6.2
1995,NUTS,2010,FI1B,2,5.47
1996,NUTS,2010,FI1B,2,12.33
1997,NUTS,2010,FI1B,2,6.83
1998,NUTS,2010,FI1B,2,6.33
1999,NUTS,2010,FI1B,2,10.5
2000,NUTS,2010,FI1B,2,6.83
2001,NUTS,2010,FI1B,2,14.04
2002,NUTS,2010,FI1B,2,9.2
2003,NUTS,2010,FI1B,2,8.07
2004,NUTS,2010,FI1B,2,12.57
2005,NUTS,2010,FI1B,2,14.83
2006,NUTS,2010,FI1B,2,12.8
2007,NUTS,2010,FI1B,2,13.25
2008,NUTS,2010,FI1B,2,12.42
2009,NUTS,2010,FI1B,2,21.38
2010,NUTS,2010,FI1B,2,17.08
2011,NUTS,2010,FI1B,2,17.42
2012,NUTS,2010,FI1B,2,5.73
1979,NUTS,2010,FI1B1,3,1.0
1984,NUTS,2010,FI1B1,3,0.5
1985,NUTS,2010,FI1B1,3,1.0
1987,NUTS,2010,FI1B1,3,3.0
1989,NUTS,2010,FI1B1,3,1.0
1990,NUTS,2010,FI1B1,3,3.0
1991,NUTS,2010,FI1B1,3,1.0
1993,NUTS,2010,FI1B1,3,3.0
1994,NUTS,2010,FI1B1,3,6.2
1995,NUTS,2010,FI1B1,3,5.47
1996,NUTS,2010,FI1B1,3,12.33
1997,NUTS,2010,FI1B1,3,6.83
1998,NUTS,2010,FI1B1,3,6.33
1999,NUTS,2010,FI1B1,3,10.5
2000,NUTS,2010,FI1B1,3,6.83
2001,NUTS,2010,FI1B1,3,14.04
2002,NUTS,2010,FI1B1,3,9.2
2003,NUTS,2010,FI1B1,3,8.07
2004,NUTS,2010,FI1B1,3,12.57
2005,NUTS,2010,FI1B1,3,14.83
2006,NUTS,2010,FI1B1,3,12.8
2007,NUTS,2010,FI1B1,3,13.25
2008,NUTS,2010,FI1B1,3,12.42
2009,NUTS,2010,FI1B1,3,21.38
2010,NUTS,2010,FI1B1,3,17.08
2011,NUTS,2010,FI1B1,3,17.42
2012,NUTS,2010,FI1B1,3,5.73
1984,NUTS,2010,FI1C,2,0.17
1987,NUTS,2010,FI1C,2,1.0
1989,NUTS,2010,FI1C,2,1.0
1990,NUTS,2010,FI1C,2,1.0
1993,NUTS,2010,FI1C,2,1.0
1995,NUTS,2010,FI1C,2,0.67
1997,NUTS,2010,FI1C,2,1.5
1998,NUTS,2010,FI1C,2,1.0
1999,NUTS,2010,FI1C,2,0.33
2000,NUTS,2010,FI1C,2,2.0
2001,NUTS,2010,FI1C,2,1.75
2003,NUTS,2010,FI1C,2,0.5
2004,NUTS,2010,FI1C,2,2.29
2005,NUTS,2010,FI1C,2,1.17
2006,NUTS,2010,FI1C,2,0.33
2007,NUTS,2010,FI1C,2,0.5
2008,NUTS,2010,FI1C,2,0.6
2009,NUTS,2010,FI1C,2,1.5
2010,NUTS,2010,FI1C,2,2.25
2011,NUTS,2010,FI1C,2,0.33
2012,NUTS,2010,FI1C,2,1.0
1987,NUTS,2010,FI1C1,3,1.0
1989,NUTS,2010,FI1C1,3,1.0
1990,NUTS,2010,FI1C1,3,1.0
1993,NUTS,2010,FI1C1,3,1.0
1995,NUTS,2010,FI1C1,3,0.67
1997,NUTS,2010,FI1C1,3,1.0
1998,NUTS,2010,FI1C1,3,1.0
1999,NUTS,2010,FI1C1,3,0.33
2000,NUTS,2010,FI1C1,3,2.0
2001,NUTS,2010,FI1C1,3,1.75
2003,NUTS,2010,FI1C1,3,0.5
2004,NUTS,2010,FI1C1,3,2.29
2005,NUTS,2010,FI1C1,3,1.17
2007,NUTS,2010,FI1C1,3,0.5
2008,NUTS,2010,FI1C1,3,0.6
2009,NUTS,2010,FI1C1,3,1.5
2010,NUTS,2010,FI1C1,3,2.25
2012,NUTS,2010,FI1C1,3,1.0
2011,NUTS,2010,FI1C2,3,0.33
1997,NUTS,2010,FI1C3,3,0.5
1984,NUTS,2010,FI1C4,3,0.17
2006,NUTS,2010,FI1C4,3,0.33
1980,NUTS,2010,FI1D,2,1.0
1993,NUTS,2010,FI1D,2,1.0
1996,NUTS,2010,FI1D,2,1.0
1998,NUTS,2010,FI1D,2,2.0
1999,NUTS,2010,FI1D,2,1.5
2000,NUTS,2010,FI1D,2,1.0
2001,NUTS,2010,FI1D,2,1.0
2002,NUTS,2010,FI1D,2,1.4
2003,NUTS,2010,FI1D,2,3.67
2004,NUTS,2010,FI1D,2,0.31
2005,NUTS,2010,FI1D,2,0.33
2006,NUTS,2010,FI1D,2,2.2
2007,NUTS,2010,FI1D,2,4.14
2008,NUTS,2010,FI1D,2,1.27
2009,NUTS,2010,FI1D,2,0.17
2010,NUTS,2010,FI1D,2,1.0
2011,NUTS,2010,FI1D,2,1.0
2012,NUTS,2010,FI1D,2,1.43
2004,NUTS,2010,FI1D1,3,0.17
2006,NUTS,2010,FI1D2,3,0.2
2003,NUTS,2010,FI1D3,3,0.17
1980,NUTS,2010,FI1D6,3,1.0
1993,NUTS,2010,FI1D6,3,1.0
1996,NUTS,2010,FI1D6,3,1.0
1998,NUTS,2010,FI1D6,3,2.0
1999,NUTS,2010,FI1D6,3,1.5
2000,NUTS,2010,FI1D6,3,1.0
2001,NUTS,2010,FI1D6,3,1.0
2002,NUTS,2010,FI1D6,3,1.4
2003,NUTS,2010,FI1D6,3,3.0
2004,NUTS,2010,FI1D6,3,0.14
2005,NUTS,2010,FI1D6,3,0.33
2006,NUTS,2010,FI1D6,3,2.0
2007,NUTS,2010,FI1D6,3,4.14
2008,NUTS,2010,FI1D6,3,0.77
2009,NUTS,2010,FI1D6,3,0.17
2010,NUTS,2010,FI1D6,3,1.0
2011,NUTS,2010,FI1D6,3,1.0
2012,NUTS,2010,FI1D6,3,1.43
2003,NUTS,2010,FI1D7,3,0.5
2008,NUTS,2010,FI1D7,3,0.5
1977,NUTS,2010,FR,0,12.0
1978,NUTS,2010,FR,0,30.25
1979,NUTS,2010,FR,0,81.0
1980,NUTS,2010,FR,0,73.17
1981,NUTS,2010,FR,0,80.15
1982,NUTS,2010,FR,0,87.67
1983,NUTS,2010,FR,0,86.0
1984,NUTS,2010,FR,0,95.67
1985,NUTS,2010,FR,0,137.5
1986,NUTS,2010,FR,0,114.08
1987,NUTS,2010,FR,0,118.5
1988,NUTS,2010,FR,0,151.25
1989,NUTS,2010,FR,0,128.27
1990,NUTS,2010,FR,0,134.78
1991,NUTS,2010,FR,0,142.58
1992,NUTS,2010,FR,0,96.28
1993,NUTS,2010,FR,0,93.7
1994,NUTS,2010,FR,0,111.79
1995,NUTS,2010,FR,0,109.0
1996,NUTS,2010,FR,0,133.51
1997,NUTS,2010,FR,0,146.86
1998,NUTS,2010,FR,0,161.32
1999,NUTS,2010,FR,0,194.68
2000,NUTS,2010,FR,0,147.15
2001,NUTS,2010,FR,0,177.59
2002,NUTS,2010,FR,0,213.68
2003,NUTS,2010,FR,0,207.58
2004,NUTS,2010,FR,0,194.49
2005,NUTS,2010,FR,0,203.12
2006,NUTS,2010,FR,0,181.76
2007,NUTS,2010,FR,0,215.27
2008,NUTS,2010,FR,0,265.82
2009,NUTS,2010,FR,0,286.47
2010,NUTS,2010,FR,0,275.96
2011,NUTS,2010,FR,0,292.13
2012,NUTS,2010,FR,0,211.24
1977,NUTS,2010,FR1,1,12.0
1978,NUTS,2010,FR1,1,26.5
1979,NUTS,2010,FR1,1,68.17
1980,NUTS,2010,FR1,1,62.83
1981,NUTS,2010,FR1,1,69.38
1982,NUTS,2010,FR1,1,67.75
1983,NUTS,2010,FR1,1,69.33
1984,NUTS,2010,FR1,1,74.0
1985,NUTS,2010,FR1,1,105.43
1986,NUTS,2010,FR1,1,75.98
1987,NUTS,2010,FR1,1,82.0
1988,NUTS,2010,FR1,1,91.92
1989,NUTS,2010,FR1,1,76.55
1990,NUTS,2010,FR1,1,84.87
1991,NUTS,2010,FR1,1,97.7
1992,NUTS,2010,FR1,1,50.83
1993,NUTS,2010,FR1,1,42.53
1994,NUTS,2010,FR1,1,52.83
1995,NUTS,2010,FR1,1,55.05
1996,NUTS,2010,FR1,1,37.67
1997,NUTS,2010,FR1,1,44.41
1998,NUTS,2010,FR1,1,42.73
1999,NUTS,2010,FR1,1,57.78
2000,NUTS,2010,FR1,1,52.34
2001,NUTS,2010,FR1,1,46.02
2002,NUTS,2010,FR1,1,47.39
2003,NUTS,2010,FR1,1,36.42
2004,NUTS,2010,FR1,1,42.91
2005,NUTS,2010,FR1,1,45.25
2006,NUTS,2010,FR1,1,34.8
2007,NUTS,2010,FR1,1,48.78
2008,NUTS,2010,FR1,1,47.83
2009,NUTS,2010,FR1,1,51.48
2010,NUTS,2010,FR1,1,56.94
2011,NUTS,2010,FR1,1,63.91
2012,NUTS,2010,FR1,1,36.68
1977,NUTS,2010,FR10,2,12.0
1978,NUTS,2010,FR10,2,26.5
1979,NUTS,2010,FR10,2,68.17
1980,NUTS,2010,FR10,2,62.83
1981,NUTS,2010,FR10,2,69.38
1982,NUTS,2010,FR10,2,67.75
1983,NUTS,2010,FR10,2,69.33
1984,NUTS,2010,FR10,2,74.0
1985,NUTS,2010,FR10,2,105.43
1986,NUTS,2010,FR10,2,75.98
1987,NUTS,2010,FR10,2,82.0
1988,NUTS,2010,FR10,2,91.92
1989,NUTS,2010,FR10,2,76.55
1990,NUTS,2010,FR10,2,84.87
1991,NUTS,2010,FR10,2,97.7
1992,NUTS,2010,FR10,2,50.83
1993,NUTS,2010,FR10,2,42.53
1994,NUTS,2010,FR10,2,52.83
1995,NUTS,2010,FR10,2,55.05
1996,NUTS,2010,FR10,2,37.67
1997,NUTS,2010,FR10,2,44.41
1998,NUTS,2010,FR10,2,42.73
1999,NUTS,2010,FR10,2,57.78
2000,NUTS,2010,FR10,2,52.34
2001,NUTS,2010,FR10,2,46.02
2002,NUTS,2010,FR10,2,47.39
2003,NUTS,2010,FR10,2,36.42
2004,NUTS,2010,FR10,2,42.91
2005,NUTS,2010,FR10,2,45.25
2006,NUTS,2010,FR10,2,34.8
2007,NUTS,2010,FR10,2,48.78
2008,NUTS,2010,FR10,2,47.83
2009,NUTS,2010,FR10,2,51.48
2010,NUTS,2010,FR10,2,56.94
2011,NUTS,2010,FR10,2,63.91
2012,NUTS,2010,FR10,2,36.68
1977,NUTS,2010,FR101,3,10.67
1978,NUTS,2010,FR101,3,18.5
1979,NUTS,2010,FR101,3,54.0
1980,NUTS,2010,FR101,3,49.0
1981,NUTS,2010,FR101,3,57.75
1982,NUTS,2010,FR101,3,58.58
1983,NUTS,2010,FR101,3,45.87
1984,NUTS,2010,FR101,3,60.17
1985,NUTS,2010,FR101,3,83.15
1986,NUTS,2010,FR101,3,54.75
1987,NUTS,2010,FR101,3,70.42
1988,NUTS,2010,FR101,3,43.0
1989,NUTS,2010,FR101,3,29.0
1990,NUTS,2010,FR101,3,27.37
1991,NUTS,2010,FR101,3,35.95
1992,NUTS,2010,FR101,3,16.5
1993,NUTS,2010,FR101,3,10.03
1994,NUTS,2010,FR101,3,17.42
1995,NUTS,2010,FR101,3,8.53
1996,NUTS,2010,FR101,3,3.14
1997,NUTS,2010,FR101,3,7.48
1998,NUTS,2010,FR101,3,9.14
1999,NUTS,2010,FR101,3,10.7
2000,NUTS,2010,FR101,3,11.94
2001,NUTS,2010,FR101,3,7.37
2002,NUTS,2010,FR101,3,9.32
2003,NUTS,2010,FR101,3,9.37
2004,NUTS,2010,FR101,3,14.3
2005,NUTS,2010,FR101,3,15.15
2006,NUTS,2010,FR101,3,11.0
2007,NUTS,2010,FR101,3,11.18
2008,NUTS,2010,FR101,3,12.18
2009,NUTS,2010,FR101,3,13.58
2010,NUTS,2010,FR101,3,14.08
2011,NUTS,2010,FR101,3,16.14
2012,NUTS,2010,FR101,3,11.51
1978,NUTS,2010,FR102,3,0.5
1979,NUTS,2010,FR102,3,1.25
1980,NUTS,2010,FR102,3,2.5
1981,NUTS,2010,FR102,3,0.83
1982,NUTS,2010,FR102,3,0.33
1983,NUTS,2010,FR102,3,1.73
1984,NUTS,2010,FR102,3,0.5
1985,NUTS,2010,FR102,3,1.33
1986,NUTS,2010,FR102,3,3.33
1987,NUTS,2010,FR102,3,1.0
1988,NUTS,2010,FR102,3,3.0
1989,NUTS,2010,FR102,3,1.25
1990,NUTS,2010,FR102,3,3.07
1991,NUTS,2010,FR102,3,2.33
1992,NUTS,2010,FR102,3,5.0
1993,NUTS,2010,FR102,3,1.42
1994,NUTS,2010,FR102,3,1.5
1995,NUTS,2010,FR102,3,1.33
1996,NUTS,2010,FR102,3,1.0
1997,NUTS,2010,FR102,3,2.33
1999,NUTS,2010,FR102,3,3.25
2000,NUTS,2010,FR102,3,0.5
2001,NUTS,2010,FR102,3,4.29
2002,NUTS,2010,FR102,3,4.3
2003,NUTS,2010,FR102,3,2.17
2004,NUTS,2010,FR102,3,1.42
2005,NUTS,2010,FR102,3,0.92
2007,NUTS,2010,FR102,3,1.54
2008,NUTS,2010,FR102,3,2.42
2009,NUTS,2010,FR102,3,1.92
2010,NUTS,2010,FR102,3,1.58
2011,NUTS,2010,FR102,3,4.17
2012,NUTS,2010,FR102,3,0.49
1977,NUTS,2010,FR103,3,1.33
1978,NUTS,2010,FR103,3,1.25
1979,NUTS,2010,FR103,3,3.58
1980,NUTS,2010,FR103,3,1.25
1981,NUTS,2010,FR103,3,4.77
1982,NUTS,2010,FR103,3,1.58
1983,NUTS,2010,FR103,3,6.0
1984,NUTS,2010,FR103,3,1.5
1985,NUTS,2010,FR103,3,4.17
1986,NUTS,2010,FR103,3,3.92
1987,NUTS,2010,FR103,3,3.67
1988,NUTS,2010,FR103,3,4.85
1989,NUTS,2010,FR103,3,4.25
1990,NUTS,2010,FR103,3,5.7
1991,NUTS,2010,FR103,3,4.75
1992,NUTS,2010,FR103,3,2.42
1993,NUTS,2010,FR103,3,4.67
1994,NUTS,2010,FR103,3,3.67
1995,NUTS,2010,FR103,3,6.97
1996,NUTS,2010,FR103,3,6.64
1997,NUTS,2010,FR103,3,6.91
1998,NUTS,2010,FR103,3,6.25
1999,NUTS,2010,FR103,3,5.08
2000,NUTS,2010,FR103,3,3.58
2001,NUTS,2010,FR103,3,4.17
2002,NUTS,2010,FR103,3,11.56
2003,NUTS,2010,FR103,3,7.0
2004,NUTS,2010,FR103,3,6.26
2005,NUTS,2010,FR103,3,10.08
2006,NUTS,2010,FR103,3,5.5
2007,NUTS,2010,FR103,3,7.92
2008,NUTS,2010,FR103,3,4.42
2009,NUTS,2010,FR103,3,7.22
2010,NUTS,2010,FR103,3,10.41
2011,NUTS,2010,FR103,3,10.9
2012,NUTS,2010,FR103,3,2.01
1978,NUTS,2010,FR104,3,3.75
1979,NUTS,2010,FR104,3,5.08
1980,NUTS,2010,FR104,3,6.92
