year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_pc_emp_fte_rse_t
2017,NUTS,2010,PL2,1,0.3807
2018,NUTS,2010,PL2,1,0.3772
2019,NUTS,2010,PL2,1,0.4297
2012,NUTS,2010,PL21,2,0.3933
2013,NUTS,2010,PL21,2,0.4035
2014,NUTS,2010,PL21,2,0.4702
2015,NUTS,2010,PL21,2,0.4827
2016,NUTS,2010,PL21,2,0.4047
2017,NUTS,2010,PL21,2,0.5837
2018,NUTS,2010,PL21,2,0.5734
2019,NUTS,2010,PL21,2,0.5575
2012,NUTS,2010,PL22,2,0.1785
2013,NUTS,2010,PL22,2,0.1735
2014,NUTS,2010,PL22,2,0.19
2015,NUTS,2010,PL22,2,0.1976
2016,NUTS,2010,PL22,2,0.2071
2017,NUTS,2010,PL22,2,0.2272
2018,NUTS,2010,PL22,2,0.2265
2019,NUTS,2010,PL22,2,0.3307
2012,NUTS,2010,PL3,1,0.1548
2013,NUTS,2010,PL3,1,0.1683
2014,NUTS,2010,PL3,1,0.1786
2015,NUTS,2010,PL3,1,0.1964
2011,NUTS,2010,PL31,2,0.2417
2012,NUTS,2010,PL31,2,0.2436
2013,NUTS,2010,PL31,2,0.2419
2014,NUTS,2010,PL31,2,0.2424
2015,NUTS,2010,PL31,2,0.2279
2011,NUTS,2010,PL32,2,0.0634
2012,NUTS,2010,PL32,2,0.064
2013,NUTS,2010,PL32,2,0.0783
2014,NUTS,2010,PL32,2,0.096
2015,NUTS,2010,PL32,2,0.1669
2012,NUTS,2010,PL33,2,0.0361
2013,NUTS,2010,PL33,2,0.1127
2014,NUTS,2010,PL33,2,0.1215
2015,NUTS,2010,PL33,2,0.1342
2011,NUTS,2010,PL34,2,0.2644
2012,NUTS,2010,PL34,2,0.2822
2013,NUTS,2010,PL34,2,0.2397
2014,NUTS,2010,PL34,2,0.2519
2015,NUTS,2010,PL34,2,0.2538
2012,NUTS,2010,PL4,1,0.2166
2013,NUTS,2010,PL4,1,0.1797
2014,NUTS,2010,PL4,1,0.215
2015,NUTS,2010,PL4,1,0.2213
2016,NUTS,2010,PL4,1,0.2
2017,NUTS,2010,PL4,1,0.2363
2018,NUTS,2010,PL4,1,0.2329
2019,NUTS,2010,PL4,1,0.2194
2011,NUTS,2010,PL41,2,0.2386
2012,NUTS,2010,PL41,2,0.2094
2013,NUTS,2010,PL41,2,0.1573
2014,NUTS,2010,PL41,2,0.2031
2015,NUTS,2010,PL41,2,0.217
2016,NUTS,2010,PL41,2,0.2092
2017,NUTS,2010,PL41,2,0.2258
2018,NUTS,2010,PL41,2,0.2275
2011,NUTS,2010,PL42,2,0.2841
2012,NUTS,2010,PL42,2,0.2827
2013,NUTS,2010,PL42,2,0.2527
2014,NUTS,2010,PL42,2,0.2849
2015,NUTS,2010,PL42,2,0.2854
2016,NUTS,2010,PL42,2,0.2168
2019,NUTS,2010,PL42,2,0.2664
2012,NUTS,2010,PL43,2,0.1492
2013,NUTS,2010,PL43,2,0.152
2014,NUTS,2010,PL43,2,0.1546
2015,NUTS,2010,PL43,2,0.1488
2016,NUTS,2010,PL43,2,0.14
2011,NUTS,2010,PL5,1,0.3333
2012,NUTS,2010,PL5,1,0.3457
2013,NUTS,2010,PL5,1,0.3484
2014,NUTS,2010,PL5,1,0.3287
2015,NUTS,2010,PL5,1,0.3122
2016,NUTS,2010,PL5,1,0.2782
2017,NUTS,2010,PL5,1,0.3707
2018,NUTS,2010,PL5,1,0.3579
2019,NUTS,2010,PL5,1,0.3522
2012,NUTS,2010,PL51,2,0.4049
2013,NUTS,2010,PL51,2,0.4093
2015,NUTS,2010,PL51,2,0.3662
2016,NUTS,2010,PL51,2,0.3251
2017,NUTS,2010,PL51,2,0.4358
2018,NUTS,2010,PL51,2,0.4152
2019,NUTS,2010,PL51,2,0.4016
2012,NUTS,2010,PL52,2,0.1671
2013,NUTS,2010,PL52,2,0.1624
2015,NUTS,2010,PL52,2,0.1561
2016,NUTS,2010,PL52,2,0.1318
2017,NUTS,2010,PL52,2,0.1709
2018,NUTS,2010,PL52,2,0.1812
2019,NUTS,2010,PL52,2,0.1932
2011,NUTS,2010,PL6,1,0.2744
2012,NUTS,2010,PL6,1,0.2642
2013,NUTS,2010,PL6,1,0.2564
2014,NUTS,2010,PL6,1,0.2508
2015,NUTS,2010,PL6,1,0.2319
2016,NUTS,2010,PL6,1,0.2432
2017,NUTS,2010,PL6,1,0.3096
2018,NUTS,2010,PL6,1,0.2947
2019,NUTS,2010,PL6,1,0.3347
2012,NUTS,2010,PL61,2,0.2553
2013,NUTS,2010,PL61,2,0.2592
2014,NUTS,2010,PL61,2,0.2429
2015,NUTS,2010,PL61,2,0.2359
2012,NUTS,2010,PL62,2,0.2062
2013,NUTS,2010,PL62,2,0.1832
2014,NUTS,2010,PL62,2,0.2017
2015,NUTS,2010,PL62,2,0.1786
2011,NUTS,2010,PL63,2,0.336
2012,NUTS,2010,PL63,2,0.3066
2013,NUTS,2010,PL63,2,0.2972
2014,NUTS,2010,PL63,2,0.2863
2015,NUTS,2010,PL63,2,0.2583
2016,NUTS,2010,PL63,2,0.3064
2017,NUTS,2010,PL63,2,0.3605
2018,NUTS,2010,PL63,2,0.3893
2019,NUTS,2010,PL63,2,0.3395
2016,NUTS,2010,PL7,1,0.2287
2017,NUTS,2010,PL7,1,0.2457
2018,NUTS,2010,PL7,1,0.2349
2019,NUTS,2010,PL7,1,0.2796
2017,NUTS,2010,PL71,2,0.3087
2018,NUTS,2010,PL71,2,0.2797
2019,NUTS,2010,PL71,2,0.344
2017,NUTS,2010,PL72,2,0.1095
2018,NUTS,2010,PL72,2,0.1357
2019,NUTS,2010,PL72,2,0.1432
2016,NUTS,2010,PL8,1,0.2284
2017,NUTS,2010,PL8,1,0.2628
2018,NUTS,2010,PL8,1,0.3345
2019,NUTS,2010,PL8,1,0.3159
2016,NUTS,2010,PL81,2,0.3047
2017,NUTS,2010,PL81,2,0.3578
2019,NUTS,2010,PL81,2,0.4968
2016,NUTS,2010,PL82,2,0.1601
2017,NUTS,2010,PL82,2,0.1615
2019,NUTS,2010,PL82,2,0.1336
2016,NUTS,2010,PL84,2,0.2093
2017,NUTS,2010,PL84,2,0.2698
2019,NUTS,2010,PL84,2,0.3068
2016,NUTS,2010,PL9,1,0.4286
2017,NUTS,2010,PL9,1,0.5617
2018,NUTS,2010,PL9,1,0.5521
2019,NUTS,2010,PL9,1,0.5653
2017,NUTS,2010,PL91,2,0.9784
2018,NUTS,2010,PL91,2,0.925
2019,NUTS,2010,PL91,2,0.9114
2017,NUTS,2010,PL92,2,0.0448
2018,NUTS,2010,PL92,2,0.047
2019,NUTS,2010,PL92,2,0.0524
2011,NUTS,2010,PT,0,0.5505
2012,NUTS,2010,PT,0,0.5794
2013,NUTS,2010,PT,0,0.6386
2014,NUTS,2010,PT,0,0.6007
2015,NUTS,2010,PT,0,0.5916
2016,NUTS,2010,PT,0,0.6067
2017,NUTS,2010,PT,0,0.6181
2018,NUTS,2010,PT,0,0.6306
2019,NUTS,2010,PT,0,0.6247
2020,NUTS,2010,PT,0,0.6351
2011,NUTS,2010,PT1,1,0.5181
2012,NUTS,2010,PT1,1,0.5425
2013,NUTS,2010,PT1,1,0.6012
2014,NUTS,2010,PT1,1,0.5737
2015,NUTS,2010,PT1,1,0.5701
2016,NUTS,2010,PT1,1,0.5872
2017,NUTS,2010,PT1,1,0.6003
2018,NUTS,2010,PT1,1,0.6136
2019,NUTS,2010,PT1,1,0.6089
2020,NUTS,2010,PT1,1,0.6204
2011,NUTS,2010,PT11,2,0.4352
2012,NUTS,2010,PT11,2,0.4344
2013,NUTS,2010,PT11,2,0.5336
2014,NUTS,2010,PT11,2,0.5046
2015,NUTS,2010,PT11,2,0.4942
2016,NUTS,2010,PT11,2,0.5195
2017,NUTS,2010,PT11,2,0.5318
2018,NUTS,2010,PT11,2,0.5457
2019,NUTS,2010,PT11,2,0.5519
2020,NUTS,2010,PT11,2,0.5769
2011,NUTS,2010,PT15,2,0.359
2012,NUTS,2010,PT15,2,0.3319
2013,NUTS,2010,PT15,2,0.2989
2014,NUTS,2010,PT15,2,0.3129
2015,NUTS,2010,PT15,2,0.304
2016,NUTS,2010,PT15,2,0.2898
2017,NUTS,2010,PT15,2,0.2509
2018,NUTS,2010,PT15,2,0.2605
2019,NUTS,2010,PT15,2,0.294
2020,NUTS,2010,PT15,2,0.2927
2011,NUTS,2010,PT16,2,0.4583
2012,NUTS,2010,PT16,2,0.477
2013,NUTS,2010,PT16,2,0.4933
2014,NUTS,2010,PT16,2,0.4726
2015,NUTS,2010,PT16,2,0.4623
2016,NUTS,2010,PT16,2,0.481
2017,NUTS,2010,PT16,2,0.5071
2018,NUTS,2010,PT16,2,0.53
2019,NUTS,2010,PT16,2,0.5224
2020,NUTS,2010,PT16,2,0.5372
2011,NUTS,2010,PT17,2,0.7943
2012,NUTS,2010,PT17,2,0.8727
2013,NUTS,2010,PT17,2,0.9508
2014,NUTS,2010,PT17,2,0.9002
2015,NUTS,2010,PT17,2,0.8989
2016,NUTS,2010,PT17,2,0.9049
2017,NUTS,2010,PT17,2,0.9218
2018,NUTS,2010,PT17,2,0.9257
2019,NUTS,2010,PT17,2,0.8972
2020,NUTS,2010,PT17,2,0.8994
2011,NUTS,2010,PT18,2,0.2058
2012,NUTS,2010,PT18,2,0.2181
2013,NUTS,2010,PT18,2,0.1966
2014,NUTS,2010,PT18,2,0.1827
2015,NUTS,2010,PT18,2,0.2017
2016,NUTS,2010,PT18,2,0.216
2017,NUTS,2010,PT18,2,0.2181
2018,NUTS,2010,PT18,2,0.2168
2019,NUTS,2010,PT18,2,0.218
2020,NUTS,2010,PT18,2,0.2048
2011,NUTS,2010,PT2,1,0.2153
2012,NUTS,2010,PT2,1,0.1824
2013,NUTS,2010,PT2,1,0.2147
2014,NUTS,2010,PT2,1,0.2081
2015,NUTS,2010,PT2,1,0.1699
2016,NUTS,2010,PT2,1,0.1664
2017,NUTS,2010,PT2,1,0.1768
2018,NUTS,2010,PT2,1,0.176
2019,NUTS,2010,PT2,1,0.1616
2020,NUTS,2010,PT2,1,0.15
2011,NUTS,2010,PT20,2,0.2153
2012,NUTS,2010,PT20,2,0.1824
2013,NUTS,2010,PT20,2,0.2147
2014,NUTS,2010,PT20,2,0.2081
2015,NUTS,2010,PT20,2,0.1699
2016,NUTS,2010,PT20,2,0.1664
2017,NUTS,2010,PT20,2,0.1768
2018,NUTS,2010,PT20,2,0.176
2019,NUTS,2010,PT20,2,0.1616
2020,NUTS,2010,PT20,2,0.15
2011,NUTS,2010,PT3,1,0.1075
2012,NUTS,2010,PT3,1,0.1174
2013,NUTS,2010,PT3,1,0.1536
2014,NUTS,2010,PT3,1,0.1577
2015,NUTS,2010,PT3,1,0.1599
2016,NUTS,2010,PT3,1,0.1641
2017,NUTS,2010,PT3,1,0.163
2018,NUTS,2010,PT3,1,0.1744
2019,NUTS,2010,PT3,1,0.1469
2020,NUTS,2010,PT3,1,0.1462
2011,NUTS,2010,PT30,2,0.1075
2012,NUTS,2010,PT30,2,0.1174
2013,NUTS,2010,PT30,2,0.1536
2014,NUTS,2010,PT30,2,0.1577
2015,NUTS,2010,PT30,2,0.1599
2016,NUTS,2010,PT30,2,0.1641
2017,NUTS,2010,PT30,2,0.163
2018,NUTS,2010,PT30,2,0.1744
2019,NUTS,2010,PT30,2,0.1469
2020,NUTS,2010,PT30,2,0.1462
2011,NUTS,2010,RO,0,0.0922
2012,NUTS,2010,RO,0,0.0918
2013,NUTS,2010,RO,0,0.0919
2014,NUTS,2010,RO,0,0.0879
2015,NUTS,2010,RO,0,0.0881
2016,NUTS,2010,RO,0,0.0853
2017,NUTS,2010,RO,0,0.0844
2018,NUTS,2010,RO,0,0.0764
2019,NUTS,2010,RO,0,0.0751
2020,NUTS,2010,RO,0,0.084
2011,NUTS,2010,RO1,1,0.0924
2012,NUTS,2010,RO1,1,0.084
2013,NUTS,2010,RO1,1,0.0759
2014,NUTS,2010,RO1,1,0.0753
2015,NUTS,2010,RO1,1,0.0674
2016,NUTS,2010,RO1,1,0.0665
2017,NUTS,2010,RO1,1,0.0642
2018,NUTS,2010,RO1,1,0.0708
2019,NUTS,2010,RO1,1,0.0749
2011,NUTS,2010,RO11,2,0.0787
2012,NUTS,2010,RO11,2,0.0533
2013,NUTS,2010,RO11,2,0.0502
2014,NUTS,2010,RO11,2,0.0664
2015,NUTS,2010,RO11,2,0.0528
2016,NUTS,2010,RO11,2,0.0517
2017,NUTS,2010,RO11,2,0.0479
2018,NUTS,2010,RO11,2,0.0472
2019,NUTS,2010,RO11,2,0.0554
2011,NUTS,2010,RO12,2,0.11
2012,NUTS,2010,RO12,2,0.1245
2013,NUTS,2010,RO12,2,0.1095
2014,NUTS,2010,RO12,2,0.0871
2015,NUTS,2010,RO12,2,0.086
2016,NUTS,2010,RO12,2,0.085
2017,NUTS,2010,RO12,2,0.0846
2018,NUTS,2010,RO12,2,0.1014
2019,NUTS,2010,RO12,2,0.0998
2011,NUTS,2010,RO2,1,0.0435
2012,NUTS,2010,RO2,1,0.0479
2013,NUTS,2010,RO2,1,0.0483
2014,NUTS,2010,RO2,1,0.0503
2015,NUTS,2010,RO2,1,0.0496
2016,NUTS,2010,RO2,1,0.0492
2017,NUTS,2010,RO2,1,0.0504
2018,NUTS,2010,RO2,1,0.0472
2019,NUTS,2010,RO2,1,0.0467
2011,NUTS,2010,RO21,2,0.0548
2012,NUTS,2010,RO21,2,0.0615
2013,NUTS,2010,RO21,2,0.0637
2014,NUTS,2010,RO21,2,0.0678
2015,NUTS,2010,RO21,2,0.066
2016,NUTS,2010,RO21,2,0.0602
2017,NUTS,2010,RO21,2,0.0585
2018,NUTS,2010,RO21,2,0.0501
2019,NUTS,2010,RO21,2,0.0531
2011,NUTS,2010,RO22,2,0.0263
2012,NUTS,2010,RO22,2,0.027
2013,NUTS,2010,RO22,2,0.024
2014,NUTS,2010,RO22,2,0.0217
2015,NUTS,2010,RO22,2,0.0227
2016,NUTS,2010,RO22,2,0.0312
2017,NUTS,2010,RO22,2,0.037
2018,NUTS,2010,RO22,2,0.0424
2019,NUTS,2010,RO22,2,0.036
2011,NUTS,2010,RO3,1,0.0626
2012,NUTS,2010,RO3,1,0.0696
2013,NUTS,2010,RO3,1,0.0721
2014,NUTS,2010,RO3,1,0.0714
2015,NUTS,2010,RO3,1,0.0922
2016,NUTS,2010,RO3,1,0.0954
2017,NUTS,2010,RO3,1,0.0965
2018,NUTS,2010,RO3,1,0.0993
2019,NUTS,2010,RO3,1,0.0961
2011,NUTS,2010,RO31,2,0.0155
2012,NUTS,2010,RO31,2,0.016
2013,NUTS,2010,RO31,2,0.0154
2014,NUTS,2010,RO31,2,0.014
2015,NUTS,2010,RO31,2,0.0154
2016,NUTS,2010,RO31,2,0.0157
2017,NUTS,2010,RO31,2,0.0107
2018,NUTS,2010,RO31,2,0.0116
2019,NUTS,2010,RO31,2,0.0121
2011,NUTS,2010,RO32,2,0.1175
2012,NUTS,2010,RO32,2,0.1344
2013,NUTS,2010,RO32,2,0.1435
2014,NUTS,2010,RO32,2,0.1429
2015,NUTS,2010,RO32,2,0.1822
2016,NUTS,2010,RO32,2,0.1855
2017,NUTS,2010,RO32,2,0.1943
2018,NUTS,2010,RO32,2,0.1983
2019,NUTS,2010,RO32,2,0.1896
2011,NUTS,2010,RO4,1,0.1278
2012,NUTS,2010,RO4,1,0.12
2013,NUTS,2010,RO4,1,0.1285
2014,NUTS,2010,RO4,1,0.1114
2015,NUTS,2010,RO4,1,0.1066
2016,NUTS,2010,RO4,1,0.0967
2017,NUTS,2010,RO4,1,0.0904
2018,NUTS,2010,RO4,1,0.0452
2019,NUTS,2010,RO4,1,0.0418
2011,NUTS,2010,RO41,2,0.109
2012,NUTS,2010,RO41,2,0.1061
2013,NUTS,2010,RO41,2,0.1084
2014,NUTS,2010,RO41,2,0.0741
2015,NUTS,2010,RO41,2,0.083
2016,NUTS,2010,RO41,2,0.0859
2017,NUTS,2010,RO41,2,0.0793
2018,NUTS,2010,RO41,2,0.0186
2019,NUTS,2010,RO41,2,0.0192
2011,NUTS,2010,RO42,2,0.1511
2012,NUTS,2010,RO42,2,0.1373
2013,NUTS,2010,RO42,2,0.1521
2014,NUTS,2010,RO42,2,0.1559
2015,NUTS,2010,RO42,2,0.1327
2016,NUTS,2010,RO42,2,0.1087
2017,NUTS,2010,RO42,2,0.1035
2018,NUTS,2010,RO42,2,0.0765
2019,NUTS,2010,RO42,2,0.0679
2011,NUTS,2010,RS,0,0.3889
2012,NUTS,2010,RS,0,0.3835
2013,NUTS,2010,RS,0,0.3908
2014,NUTS,2010,RS,0,0.3667
2015,NUTS,2010,RS,0,0.424
2016,NUTS,2010,RS,0,0.3994
2017,NUTS,2010,RS,0,0.3884
2018,NUTS,2010,RS,0,0.3932
2019,NUTS,2010,RS,0,0.3724
2020,NUTS,2010,RS,0,0.3802
2018,NUTS,2010,RS1,1,0.5216
2019,NUTS,2010,RS1,1,0.4973
2020,NUTS,2010,RS1,1,0.5146
2018,NUTS,2010,RS11,2,0.6781
2019,NUTS,2010,RS11,2,0.6561
2020,NUTS,2010,RS11,2,0.6698
2018,NUTS,2010,RS12,2,0.3721
2019,NUTS,2010,RS12,2,0.3443
2020,NUTS,2010,RS12,2,0.3648
2018,NUTS,2010,RS2,1,0.1909
2019,NUTS,2010,RS2,1,0.1729
2020,NUTS,2010,RS2,1,0.1692
2018,NUTS,2010,RS21,2,0.1294
2019,NUTS,2010,RS21,2,0.1074
2020,NUTS,2010,RS21,2,0.1127
2018,NUTS,2010,RS22,2,0.2785
2019,NUTS,2010,RS22,2,0.2645
2020,NUTS,2010,RS22,2,0.2503
2011,NUTS,2010,RU,0,0.1269
2012,NUTS,2010,RU,0,0.122
2011,NUTS,2010,SE,0,0.3844
2012,NUTS,2010,SE,0,0.3713
2013,NUTS,2010,SE,0,0.4085
2014,NUTS,2010,SE,0,0.4313
2015,NUTS,2010,SE,0,0.3952
2016,NUTS,2010,SE,0,0.421
2017,NUTS,2010,SE,0,0.3661
2018,NUTS,2010,SE,0,0.3433
2019,NUTS,2010,SE,0,0.3934
2020,NUTS,2010,SE,0,0.3865
2011,NUTS,2010,SE1,1,0.48
2013,NUTS,2010,SE1,1,0.4614
2015,NUTS,2010,SE1,1,0.452
2017,NUTS,2010,SE1,1,0.4256
2019,NUTS,2010,SE1,1,0.4426
2011,NUTS,2010,SE11,2,0.4365
2013,NUTS,2010,SE11,2,0.4226
2015,NUTS,2010,SE11,2,0.4216
2017,NUTS,2010,SE11,2,0.4042
2019,NUTS,2010,SE11,2,0.3985
2011,NUTS,2010,SE12,2,0.5442
2013,NUTS,2010,SE12,2,0.5197
2015,NUTS,2010,SE12,2,0.4979
2017,NUTS,2010,SE12,2,0.4582
2019,NUTS,2010,SE12,2,0.5103
2011,NUTS,2010,SE2,1,0.2983
2013,NUTS,2010,SE2,1,0.2861
2015,NUTS,2010,SE2,1,0.2767
2017,NUTS,2010,SE2,1,0.2669
2019,NUTS,2010,SE2,1,0.3051
2011,NUTS,2010,SE21,2,0.1183
2013,NUTS,2010,SE21,2,0.1071
2015,NUTS,2010,SE21,2,0.1109
2017,NUTS,2010,SE21,2,0.1142
2019,NUTS,2010,SE21,2,0.1362
2011,NUTS,2010,SE22,2,0.3835
2013,NUTS,2010,SE22,2,0.3758
2015,NUTS,2010,SE22,2,0.3499
2017,NUTS,2010,SE22,2,0.323
2019,NUTS,2010,SE22,2,0.3906
2011,NUTS,2010,SE23,2,0.3136
2013,NUTS,2010,SE23,2,0.2968
2015,NUTS,2010,SE23,2,0.2943
2017,NUTS,2010,SE23,2,0.291
2019,NUTS,2010,SE23,2,0.3155
2011,NUTS,2010,SE3,1,0.2952
2013,NUTS,2010,SE3,1,0.2539
2015,NUTS,2010,SE3,1,0.2779
2017,NUTS,2010,SE3,1,0.2404
2019,NUTS,2010,SE3,1,0.2644
2011,NUTS,2010,SE31,2,0.1165
2013,NUTS,2010,SE31,2,0.0991
2015,NUTS,2010,SE31,2,0.1098
2017,NUTS,2010,SE31,2,0.1138
2019,NUTS,2010,SE31,2,0.1111
2011,NUTS,2010,SE32,2,0.1313
2013,NUTS,2010,SE32,2,0.1049
2015,NUTS,2010,SE32,2,0.0917
2017,NUTS,2010,SE32,2,0.096
2019,NUTS,2010,SE32,2,0.1033
2011,NUTS,2010,SE33,2,0.6974
2013,NUTS,2010,SE33,2,0.6069
2015,NUTS,2010,SE33,2,0.6722
2017,NUTS,2010,SE33,2,0.5398
2019,NUTS,2010,SE33,2,0.6352
2011,NUTS,2010,SI,0,0.268
2012,NUTS,2010,SI,0,0.2667
2013,NUTS,2010,SI,0,0.2498
2014,NUTS,2010,SI,0,0.246
2015,NUTS,2010,SI,0,0.2314
2016,NUTS,2010,SI,0,0.2177
2017,NUTS,2010,SI,0,0.2158
2018,NUTS,2010,SI,0,0.2205
2019,NUTS,2010,SI,0,0.2367
2020,NUTS,2010,SI,0,0.2279
2011,NUTS,2010,SI0,1,0.2597
2012,NUTS,2010,SI0,1,0.2596
2013,NUTS,2010,SI0,1,0.243
2014,NUTS,2010,SI0,1,0.2378
2015,NUTS,2010,SI0,1,0.2255
2016,NUTS,2010,SI0,1,0.2132
2017,NUTS,2010,SI0,1,0.2106
2018,NUTS,2010,SI0,1,0.2146
2019,NUTS,2010,SI0,1,0.2317
2013,NUTS,2010,SI03,2,0.0959
2014,NUTS,2010,SI03,2,0.0936
2015,NUTS,2010,SI03,2,0.0813
2016,NUTS,2010,SI03,2,0.0674
2017,NUTS,2010,SI03,2,0.0607
2018,NUTS,2010,SI03,2,0.0653
2019,NUTS,2010,SI03,2,0.0757
2013,NUTS,2010,SI04,2,0.404
2014,NUTS,2010,SI04,2,0.3976
2015,NUTS,2010,SI04,2,0.3827
2016,NUTS,2010,SI04,2,0.3719
2017,NUTS,2010,SI04,2,0.3767
2018,NUTS,2010,SI04,2,0.3772
2019,NUTS,2010,SI04,2,0.4002
2011,NUTS,2010,SK,0,0.4366
2012,NUTS,2010,SK,0,0.4107
2013,NUTS,2010,SK,0,0.4039
2014,NUTS,2010,SK,0,0.3708
2015,NUTS,2010,SK,0,0.344
2016,NUTS,2010,SK,0,0.3208
2017,NUTS,2010,SK,0,0.3397
2018,NUTS,2010,SK,0,0.3561
2019,NUTS,2010,SK,0,0.3691
2020,NUTS,2010,SK,0,0.3859
2011,NUTS,2010,SK01,2,1.7829
2012,NUTS,2010,SK01,2,1.5745
2013,NUTS,2010,SK01,2,1.4174
2014,NUTS,2010,SK01,2,1.3274
2015,NUTS,2010,SK01,2,1.2151
2016,NUTS,2010,SK01,2,1.1027
2017,NUTS,2010,SK01,2,1.1447
2018,NUTS,2010,SK01,2,1.233
2019,NUTS,2010,SK01,2,1.2517
2020,NUTS,2010,SK01,2,1.3368
2011,NUTS,2010,SK02,2,0.1855
2012,NUTS,2010,SK02,2,0.1824
2013,NUTS,2010,SK02,2,0.2293
2014,NUTS,2010,SK02,2,0.1866
2015,NUTS,2010,SK02,2,0.1742
2016,NUTS,2010,SK02,2,0.1574
2017,NUTS,2010,SK02,2,0.1854
2018,NUTS,2010,SK02,2,0.177
2019,NUTS,2010,SK02,2,0.1805
2020,NUTS,2010,SK02,2,0.1946
2011,NUTS,2010,SK03,2,0.2521
2012,NUTS,2010,SK03,2,0.2398
2013,NUTS,2010,SK03,2,0.2284
2014,NUTS,2010,SK03,2,0.2345
2015,NUTS,2010,SK03,2,0.2125
2016,NUTS,2010,SK03,2,0.2264
2017,NUTS,2010,SK03,2,0.2209
2018,NUTS,2010,SK03,2,0.2282
2019,NUTS,2010,SK03,2,0.247
2020,NUTS,2010,SK03,2,0.2412
2011,NUTS,2010,SK04,2,0.2926
2012,NUTS,2010,SK04,2,0.3076
2013,NUTS,2010,SK04,2,0.3164
2014,NUTS,2010,SK04,2,0.2923
2015,NUTS,2010,SK04,2,0.2872
2016,NUTS,2010,SK04,2,0.2556
2017,NUTS,2010,SK04,2,0.2738
2018,NUTS,2010,SK04,2,0.2881
2019,NUTS,2010,SK04,2,0.2957
2020,NUTS,2010,SK04,2,0.3054
2011,NUTS,2010,TR,0,0.152
2012,NUTS,2010,TR,0,0.1688
2013,NUTS,2010,TR,0,0.1713
2014,NUTS,2010,TR,0,0.1634
2015,NUTS,2010,TR,0,0.1673
2016,NUTS,2010,TR,0,0.1549
2017,NUTS,2010,TR,0,0.1567
2018,NUTS,2010,TR,0,0.1587
2019,NUTS,2010,TR,0,0.1691
2020,NUTS,2010,TR,0,0.1786
2011,NUTS,2010,UK,0,0.5304
2012,NUTS,2010,UK,0,0.5367
2013,NUTS,2010,UK,0,0.5479
2014,NUTS,2010,UK,0,0.5543
2015,NUTS,2010,UK,0,0.5578
2016,NUTS,2010,UK,0,0.5503
2017,NUTS,2010,UK,0,0.5554
2018,NUTS,2010,UK,0,0.5513
2019,NUTS,2010,UK,0,0.5502
2011,NUTS,2010,UKC,1,0.5423
2012,NUTS,2010,UKC,1,0.539
2013,NUTS,2010,UKC,1,0.5618
2014,NUTS,2010,UKC,1,0.5687
2015,NUTS,2010,UKC,1,0.5717
2016,NUTS,2010,UKC,1,0.5635
2017,NUTS,2010,UKC,1,0.5683
2018,NUTS,2010,UKC,1,0.5786
2011,NUTS,2010,UKC1,2,0.4514
2012,NUTS,2010,UKC1,2,0.4487
2013,NUTS,2010,UKC1,2,0.4666
2014,NUTS,2010,UKC1,2,0.4638
2015,NUTS,2010,UKC1,2,0.4645
2016,NUTS,2010,UKC1,2,0.4454
2017,NUTS,2010,UKC1,2,0.4385
2018,NUTS,2010,UKC1,2,0.4462
2011,NUTS,2010,UKC2,2,0.615
2012,NUTS,2010,UKC2,2,0.6076
2013,NUTS,2010,UKC2,2,0.6348
2014,NUTS,2010,UKC2,2,0.6503
2015,NUTS,2010,UKC2,2,0.6557
2016,NUTS,2010,UKC2,2,0.656
2017,NUTS,2010,UKC2,2,0.6725
2018,NUTS,2010,UKC2,2,0.6886
2011,NUTS,2010,UKD,1,0.4084
2012,NUTS,2010,UKD,1,0.4241
2013,NUTS,2010,UKD,1,0.4405
2014,NUTS,2010,UKD,1,0.4502
2015,NUTS,2010,UKD,1,0.4543
2016,NUTS,2010,UKD,1,0.4601
2017,NUTS,2010,UKD,1,0.4707
2018,NUTS,2010,UKD,1,0.469
2011,NUTS,2010,UKD1,2,0.0484
2012,NUTS,2010,UKD1,2,0.0479
2013,NUTS,2010,UKD1,2,0.0461
2014,NUTS,2010,UKD1,2,0.0523
2015,NUTS,2010,UKD1,2,0.0541
2016,NUTS,2010,UKD1,2,0.0577
2017,NUTS,2010,UKD1,2,0.0539
2018,NUTS,2010,UKD1,2,0.0502
2011,NUTS,2010,UKD3,2,0.1847
2012,NUTS,2010,UKD3,2,0.6215
2013,NUTS,2010,UKD3,2,0.6226
2014,NUTS,2010,UKD3,2,0.6237
2015,NUTS,2010,UKD3,2,0.6227
2016,NUTS,2010,UKD3,2,0.6136
2017,NUTS,2010,UKD3,2,0.6131
2018,NUTS,2010,UKD3,2,0.6174
2011,NUTS,2010,UKD4,2,0.0372
2012,NUTS,2010,UKD4,2,0.3665
2013,NUTS,2010,UKD4,2,0.4013
2014,NUTS,2010,UKD4,2,0.4114
2015,NUTS,2010,UKD4,2,0.4124
2016,NUTS,2010,UKD4,2,0.4107
2017,NUTS,2010,UKD4,2,0.4274
2018,NUTS,2010,UKD4,2,0.44
2011,NUTS,2010,UKD6,2,1.6977
2012,NUTS,2010,UKD6,2,0.0684
2013,NUTS,2010,UKD6,2,0.0776
2014,NUTS,2010,UKD6,2,0.0709
2015,NUTS,2010,UKD6,2,0.0881
