year,region_type,region_year_spec,region_id,region_level,arxiv_count
2012,NUTS,2010,UKK21,3,1
2012,NUTS,2010,UKK4,2,94
2012,NUTS,2010,UKK41,3,8
2012,NUTS,2010,UKK43,3,86
2012,NUTS,2010,UKL,1,252
2012,NUTS,2010,UKL1,2,78
2012,NUTS,2010,UKL14,3,30
2012,NUTS,2010,UKL18,3,48
2012,NUTS,2010,UKL2,2,174
2012,NUTS,2010,UKL22,3,174
2012,NUTS,2010,UKM,1,723
2012,NUTS,2010,UKM2,2,453
2012,NUTS,2010,UKM21,3,1
2012,NUTS,2010,UKM25,3,450
2012,NUTS,2010,UKM27,3,2
2012,NUTS,2010,UKM3,2,234
2012,NUTS,2010,UKM34,3,231
2012,NUTS,2010,UKM35,3,3
2012,NUTS,2010,UKM5,2,35
2012,NUTS,2010,UKM50,3,35
2012,NUTS,2010,UKM6,2,1
2012,NUTS,2010,UKM63,3,1
2012,NUTS,2010,UKN,1,178
2012,NUTS,2010,UKN0,2,178
2012,NUTS,2010,UKN01,3,114
2012,NUTS,2010,UKN05,3,64
2013,NUTS,2013,AT,0,1069
2013,NUTS,2013,AT1,1,800
2013,NUTS,2013,AT12,2,64
2013,NUTS,2013,AT123,3,3
2013,NUTS,2013,AT124,3,2
2013,NUTS,2013,AT126,3,45
2013,NUTS,2013,AT127,3,14
2013,NUTS,2013,AT13,2,736
2013,NUTS,2013,AT130,3,736
2013,NUTS,2013,AT2,1,117
2013,NUTS,2013,AT21,2,6
2013,NUTS,2013,AT211,3,6
2013,NUTS,2013,AT22,2,111
2013,NUTS,2013,AT221,3,108
2013,NUTS,2013,AT223,3,3
2013,NUTS,2013,AT3,1,152
2013,NUTS,2013,AT31,2,48
2013,NUTS,2013,AT312,3,48
2013,NUTS,2013,AT32,2,15
2013,NUTS,2013,AT323,3,15
2013,NUTS,2013,AT33,2,89
2013,NUTS,2013,AT332,3,89
2013,NUTS,2013,BE,0,1303
2013,NUTS,2013,BE1,1,437
2013,NUTS,2013,BE10,2,437
2013,NUTS,2013,BE100,3,437
2013,NUTS,2013,BE2,1,419
2013,NUTS,2013,BE21,2,155
2013,NUTS,2013,BE211,3,91
2013,NUTS,2013,BE213,3,64
2013,NUTS,2013,BE22,2,17
2013,NUTS,2013,BE221,3,17
2013,NUTS,2013,BE23,2,189
2013,NUTS,2013,BE234,3,189
2013,NUTS,2013,BE24,2,58
2013,NUTS,2013,BE241,3,1
2013,NUTS,2013,BE242,3,57
2013,NUTS,2013,BE3,1,447
2013,NUTS,2013,BE31,2,163
2013,NUTS,2013,BE310,3,163
2013,NUTS,2013,BE32,2,58
2013,NUTS,2013,BE323,3,58
2013,NUTS,2013,BE33,2,226
2013,NUTS,2013,BE332,3,226
2013,NUTS,2013,BG,0,100
2013,NUTS,2013,BG3,1,5
2013,NUTS,2013,BG33,2,5
2013,NUTS,2013,BG333,3,5
2013,NUTS,2013,BG4,1,95
2013,NUTS,2013,BG41,2,95
2013,NUTS,2013,BG411,3,89
2013,NUTS,2013,BG412,3,1
2013,NUTS,2013,BG413,3,5
2013,NUTS,2013,CH,0,2301
2013,NUTS,2013,CH0,1,2301
2013,NUTS,2013,CH01,2,1050
2013,NUTS,2013,CH011,3,451
2013,NUTS,2013,CH012,3,3
2013,NUTS,2013,CH013,3,596
2013,NUTS,2013,CH02,2,205
2013,NUTS,2013,CH021,3,128
2013,NUTS,2013,CH022,3,68
2013,NUTS,2013,CH024,3,8
2013,NUTS,2013,CH025,3,1
2013,NUTS,2013,CH03,2,214
2013,NUTS,2013,CH031,3,115
2013,NUTS,2013,CH033,3,99
2013,NUTS,2013,CH04,2,822
2013,NUTS,2013,CH040,3,822
2013,NUTS,2013,CH07,2,10
2013,NUTS,2013,CH070,3,10
2013,NUTS,2013,CY,0,115
2013,NUTS,2013,CY0,1,115
2013,NUTS,2013,CY00,2,115
2013,NUTS,2013,CY000,3,115
2013,NUTS,2013,CZ,0,705
2013,NUTS,2013,CZ0,1,705
2013,NUTS,2013,CZ01,2,503
2013,NUTS,2013,CZ010,3,503
2013,NUTS,2013,CZ02,2,2
2013,NUTS,2013,CZ020,3,2
2013,NUTS,2013,CZ03,2,24
2013,NUTS,2013,CZ031,3,10
2013,NUTS,2013,CZ032,3,14
2013,NUTS,2013,CZ05,2,13
2013,NUTS,2013,CZ051,3,6
2013,NUTS,2013,CZ052,3,6
2013,NUTS,2013,CZ053,3,1
2013,NUTS,2013,CZ06,2,144
2013,NUTS,2013,CZ064,3,144
2013,NUTS,2013,CZ07,2,9
2013,NUTS,2013,CZ071,3,9
2013,NUTS,2013,CZ08,2,10
2013,NUTS,2013,CZ080,3,10
2013,NUTS,2013,DE,0,9777
2013,NUTS,2013,DE1,1,1341
2013,NUTS,2013,DE11,2,145
2013,NUTS,2013,DE111,3,143
2013,NUTS,2013,DE113,3,1
2013,NUTS,2013,DE115,3,1
2013,NUTS,2013,DE12,2,802
2013,NUTS,2013,DE122,3,281
2013,NUTS,2013,DE125,3,508
2013,NUTS,2013,DE126,3,12
2013,NUTS,2013,DE128,3,1
2013,NUTS,2013,DE13,2,175
2013,NUTS,2013,DE131,3,146
2013,NUTS,2013,DE138,3,29
2013,NUTS,2013,DE14,2,219
2013,NUTS,2013,DE142,3,174
2013,NUTS,2013,DE144,3,44
2013,NUTS,2013,DE147,3,1
2013,NUTS,2013,DE2,1,3915
2013,NUTS,2013,DE21,2,3523
2013,NUTS,2013,DE212,3,3369
2013,NUTS,2013,DE21H,3,154
2013,NUTS,2013,DE22,2,4
2013,NUTS,2013,DE221,3,1
2013,NUTS,2013,DE222,3,3
2013,NUTS,2013,DE23,2,67
2013,NUTS,2013,DE232,3,67
2013,NUTS,2013,DE24,2,43
2013,NUTS,2013,DE242,3,43
2013,NUTS,2013,DE25,2,177
2013,NUTS,2013,DE252,3,177
2013,NUTS,2013,DE26,2,62
2013,NUTS,2013,DE263,3,62
2013,NUTS,2013,DE27,2,39
2013,NUTS,2013,DE271,3,39
2013,NUTS,2013,DE3,1,568
2013,NUTS,2013,DE30,2,568
2013,NUTS,2013,DE300,3,568
2013,NUTS,2013,DE4,1,133
2013,NUTS,2013,DE40,2,133
2013,NUTS,2013,DE402,3,2
2013,NUTS,2013,DE403,3,2
2013,NUTS,2013,DE404,3,129
2013,NUTS,2013,DE5,1,72
2013,NUTS,2013,DE50,2,72
2013,NUTS,2013,DE501,3,72
2013,NUTS,2013,DE6,1,303
2013,NUTS,2013,DE60,2,303
2013,NUTS,2013,DE600,3,303
2013,NUTS,2013,DE7,1,507
2013,NUTS,2013,DE71,2,341
2013,NUTS,2013,DE711,3,99
2013,NUTS,2013,DE712,3,241
2013,NUTS,2013,DE714,3,1
2013,NUTS,2013,DE72,2,105
2013,NUTS,2013,DE721,3,72
2013,NUTS,2013,DE724,3,33
2013,NUTS,2013,DE73,2,61
2013,NUTS,2013,DE731,3,61
2013,NUTS,2013,DE8,1,25
2013,NUTS,2013,DE80,2,25
2013,NUTS,2013,DE803,3,21
2013,NUTS,2013,DE80N,3,4
2013,NUTS,2013,DE9,1,390
2013,NUTS,2013,DE91,2,252
2013,NUTS,2013,DE911,3,45
2013,NUTS,2013,DE915,3,205
2013,NUTS,2013,DE916,3,2
2013,NUTS,2013,DE92,2,110
2013,NUTS,2013,DE925,3,2
2013,NUTS,2013,DE929,3,108
2013,NUTS,2013,DE94,2,28
2013,NUTS,2013,DE943,3,26
2013,NUTS,2013,DE944,3,2
2013,NUTS,2013,DEA,1,1602
2013,NUTS,2013,DEA1,2,123
2013,NUTS,2013,DEA13,3,69
2013,NUTS,2013,DEA1A,3,54
2013,NUTS,2013,DEA2,2,997
2013,NUTS,2013,DEA22,3,404
2013,NUTS,2013,DEA23,3,222
2013,NUTS,2013,DEA26,3,129
2013,NUTS,2013,DEA2C,3,1
2013,NUTS,2013,DEA2D,3,241
2013,NUTS,2013,DEA3,2,57
2013,NUTS,2013,DEA33,3,42
2013,NUTS,2013,DEA36,3,15
2013,NUTS,2013,DEA4,2,158
2013,NUTS,2013,DEA41,3,103
2013,NUTS,2013,DEA47,3,55
2013,NUTS,2013,DEA5,2,267
2013,NUTS,2013,DEA51,3,191
2013,NUTS,2013,DEA52,3,55
2013,NUTS,2013,DEA53,3,1
2013,NUTS,2013,DEA5A,3,20
2013,NUTS,2013,DEB,1,135
2013,NUTS,2013,DEB1,2,1
2013,NUTS,2013,DEB11,3,1
2013,NUTS,2013,DEB2,2,3
2013,NUTS,2013,DEB21,3,3
2013,NUTS,2013,DEB3,2,131
2013,NUTS,2013,DEB32,3,68
2013,NUTS,2013,DEB33,3,2
2013,NUTS,2013,DEB35,3,61
2013,NUTS,2013,DEC,1,56
2013,NUTS,2013,DEC0,2,56
2013,NUTS,2013,DEC01,3,56
2013,NUTS,2013,DED,1,585
2013,NUTS,2013,DED2,2,80
2013,NUTS,2013,DED21,3,80
2013,NUTS,2013,DED4,2,433
2013,NUTS,2013,DED41,3,279
2013,NUTS,2013,DED43,3,154
2013,NUTS,2013,DED5,2,72
2013,NUTS,2013,DED51,3,72
2013,NUTS,2013,DEE,1,64
2013,NUTS,2013,DEE0,2,64
2013,NUTS,2013,DEE02,3,38
2013,NUTS,2013,DEE03,3,26
2013,NUTS,2013,DEF,1,40
2013,NUTS,2013,DEF0,2,40
2013,NUTS,2013,DEF01,3,1
2013,NUTS,2013,DEF02,3,27
2013,NUTS,2013,DEF03,3,7
2013,NUTS,2013,DEF09,3,5
2013,NUTS,2013,DEG,1,41
2013,NUTS,2013,DEG0,2,41
2013,NUTS,2013,DEG03,3,31
2013,NUTS,2013,DEG05,3,9
2013,NUTS,2013,DEG07,3,1
2013,NUTS,2013,DK,0,820
2013,NUTS,2013,DK0,1,820
2013,NUTS,2013,DK01,2,501
2013,NUTS,2013,DK011,3,340
2013,NUTS,2013,DK012,3,161
2013,NUTS,2013,DK02,2,8
2013,NUTS,2013,DK021,3,8
2013,NUTS,2013,DK03,2,62
2013,NUTS,2013,DK031,3,62
2013,NUTS,2013,DK04,2,181
2013,NUTS,2013,DK042,3,181
2013,NUTS,2013,DK05,2,68
2013,NUTS,2013,DK050,3,68
2013,NUTS,2013,EE,0,106
2013,NUTS,2013,EE0,1,106
2013,NUTS,2013,EE00,2,106
2013,NUTS,2013,EE001,3,59
2013,NUTS,2013,EE008,3,47
2013,NUTS,2013,EL,0,578
2013,NUTS,2013,EL3,1,278
2013,NUTS,2013,EL30,2,278
2013,NUTS,2013,EL301,3,4
2013,NUTS,2013,EL303,3,268
2013,NUTS,2013,EL307,3,6
2013,NUTS,2013,EL4,1,138
2013,NUTS,2013,EL41,2,14
2013,NUTS,2013,EL411,3,14
2013,NUTS,2013,EL43,2,124
2013,NUTS,2013,EL431,3,23
2013,NUTS,2013,EL433,3,92
2013,NUTS,2013,EL434,3,9
2013,NUTS,2013,EL5,1,121
2013,NUTS,2013,EL51,2,1
2013,NUTS,2013,EL512,3,1
2013,NUTS,2013,EL52,2,69
2013,NUTS,2013,EL522,3,68
2013,NUTS,2013,EL526,3,1
2013,NUTS,2013,EL53,2,5
2013,NUTS,2013,EL531,3,5
2013,NUTS,2013,EL54,2,46
2013,NUTS,2013,EL543,3,46
2013,NUTS,2013,EL6,1,41
2013,NUTS,2013,EL61,2,1
2013,NUTS,2013,EL612,3,1
2013,NUTS,2013,EL62,2,2
2013,NUTS,2013,EL622,3,2
2013,NUTS,2013,EL63,2,35
2013,NUTS,2013,EL632,3,35
2013,NUTS,2013,EL65,2,3
2013,NUTS,2013,EL651,3,3
2013,NUTS,2013,ES,0,4146
2013,NUTS,2013,ES1,1,224
2013,NUTS,2013,ES11,2,110
2013,NUTS,2013,ES111,3,87
2013,NUTS,2013,ES114,3,23
2013,NUTS,2013,ES12,2,74
2013,NUTS,2013,ES120,3,74
2013,NUTS,2013,ES13,2,40
2013,NUTS,2013,ES130,3,40
2013,NUTS,2013,ES2,1,317
2013,NUTS,2013,ES21,2,195
2013,NUTS,2013,ES212,3,18
2013,NUTS,2013,ES213,3,177
2013,NUTS,2013,ES22,2,24
2013,NUTS,2013,ES220,3,24
2013,NUTS,2013,ES23,2,15
2013,NUTS,2013,ES230,3,15
2013,NUTS,2013,ES24,2,83
2013,NUTS,2013,ES243,3,83
2013,NUTS,2013,ES3,1,1710
2013,NUTS,2013,ES30,2,1710
2013,NUTS,2013,ES300,3,1710
2013,NUTS,2013,ES4,1,301
2013,NUTS,2013,ES41,2,264
2013,NUTS,2013,ES412,3,12
2013,NUTS,2013,ES413,3,165
2013,NUTS,2013,ES415,3,70
2013,NUTS,2013,ES418,3,17
2013,NUTS,2013,ES42,2,9
2013,NUTS,2013,ES421,3,9
2013,NUTS,2013,ES43,2,28
2013,NUTS,2013,ES432,3,28
2013,NUTS,2013,ES5,1,783
2013,NUTS,2013,ES51,2,502
2013,NUTS,2013,ES511,3,497
2013,NUTS,2013,ES513,3,2
2013,NUTS,2013,ES514,3,3
2013,NUTS,2013,ES52,2,270
2013,NUTS,2013,ES521,3,28
2013,NUTS,2013,ES522,3,10
2013,NUTS,2013,ES523,3,232
2013,NUTS,2013,ES53,2,11
2013,NUTS,2013,ES532,3,11
2013,NUTS,2013,ES6,1,491
2013,NUTS,2013,ES61,2,349
2013,NUTS,2013,ES611,3,4
2013,NUTS,2013,ES612,3,14
2013,NUTS,2013,ES614,3,192
2013,NUTS,2013,ES615,3,16
2013,NUTS,2013,ES616,3,8
2013,NUTS,2013,ES617,3,17
2013,NUTS,2013,ES618,3,98
2013,NUTS,2013,ES62,2,142
2013,NUTS,2013,ES620,3,142
2013,NUTS,2013,ES7,1,320
2013,NUTS,2013,ES70,2,320
2013,NUTS,2013,ES705,3,1
2013,NUTS,2013,ES709,3,319
2013,NUTS,2013,FI,0,406
2013,NUTS,2013,FI1,1,406
2013,NUTS,2013,FI19,2,96
2013,NUTS,2013,FI193,3,96
2013,NUTS,2013,FI1B,2,78
2013,NUTS,2013,FI1B1,3,78
2013,NUTS,2013,FI1C,2,167
2013,NUTS,2013,FI1C1,3,154
2013,NUTS,2013,FI1C5,3,13
2013,NUTS,2013,FI1D,2,65
2013,NUTS,2013,FI1D2,3,9
2013,NUTS,2013,FI1D6,3,56
2013,NUTS,2013,FR,0,5908
2013,NUTS,2013,FR1,1,3535
2013,NUTS,2013,FR10,2,3535
2013,NUTS,2013,FR101,3,1760
2013,NUTS,2013,FR102,3,15
2013,NUTS,2013,FR103,3,346
2013,NUTS,2013,FR104,3,1355
2013,NUTS,2013,FR105,3,39
2013,NUTS,2013,FR107,3,5
2013,NUTS,2013,FR108,3,15
2013,NUTS,2013,FR2,1,186
2013,NUTS,2013,FR21,2,7
2013,NUTS,2013,FR212,3,1
2013,NUTS,2013,FR213,3,6
2013,NUTS,2013,FR22,2,21
2013,NUTS,2013,FR222,3,2
2013,NUTS,2013,FR223,3,19
2013,NUTS,2013,FR23,2,24
2013,NUTS,2013,FR232,3,24
2013,NUTS,2013,FR24,2,68
2013,NUTS,2013,FR244,3,40
2013,NUTS,2013,FR246,3,28
2013,NUTS,2013,FR25,2,14
2013,NUTS,2013,FR251,3,14
2013,NUTS,2013,FR26,2,52
2013,NUTS,2013,FR261,3,52
2013,NUTS,2013,FR3,1,59
2013,NUTS,2013,FR30,2,59
2013,NUTS,2013,FR301,3,58
2013,NUTS,2013,FR302,3,1
2013,NUTS,2013,FR4,1,318
2013,NUTS,2013,FR41,2,67
2013,NUTS,2013,FR411,3,67
2013,NUTS,2013,FR42,2,208
2013,NUTS,2013,FR421,3,207
2013,NUTS,2013,FR422,3,1
2013,NUTS,2013,FR43,2,43
2013,NUTS,2013,FR431,3,43
2013,NUTS,2013,FR5,1,343
2013,NUTS,2013,FR51,2,257
2013,NUTS,2013,FR511,3,65
2013,NUTS,2013,FR512,3,20
2013,NUTS,2013,FR514,3,172
2013,NUTS,2013,FR52,2,63
2013,NUTS,2013,FR522,3,2
2013,NUTS,2013,FR523,3,60
2013,NUTS,2013,FR524,3,1
2013,NUTS,2013,FR53,2,23
2013,NUTS,2013,FR532,3,4
2013,NUTS,2013,FR534,3,19
2013,NUTS,2013,FR6,1,244
2013,NUTS,2013,FR61,2,169
2013,NUTS,2013,FR612,3,167
2013,NUTS,2013,FR613,3,2
2013,NUTS,2013,FR62,2,69
2013,NUTS,2013,FR623,3,69
2013,NUTS,2013,FR63,2,6
2013,NUTS,2013,FR633,3,6
2013,NUTS,2013,FR7,1,621
2013,NUTS,2013,FR71,2,621
2013,NUTS,2013,FR714,3,185
2013,NUTS,2013,FR715,3,26
2013,NUTS,2013,FR716,3,277
2013,NUTS,2013,FR717,3,115
2013,NUTS,2013,FR718,3,18
2013,NUTS,2013,FR8,1,600
2013,NUTS,2013,FR81,2,137
2013,NUTS,2013,FR812,3,2
2013,NUTS,2013,FR813,3,133
2013,NUTS,2013,FR815,3,2
2013,NUTS,2013,FR82,2,463
2013,NUTS,2013,FR823,3,13
2013,NUTS,2013,FR824,3,447
2013,NUTS,2013,FR825,3,1
2013,NUTS,2013,FR826,3,2
2013,NUTS,2013,FRA,1,2
2013,NUTS,2013,FRA1,2,1
2013,NUTS,2013,FRA10,3,1
2013,NUTS,2013,FRA4,2,1
2013,NUTS,2013,FRA40,3,1
2013,NUTS,2013,HR,0,145
2013,NUTS,2013,HR0,1,145
2013,NUTS,2013,HR03,2,53
2013,NUTS,2013,HR031,3,23
2013,NUTS,2013,HR035,3,30
2013,NUTS,2013,HR04,2,92
2013,NUTS,2013,HR041,3,89
2013,NUTS,2013,HR04B,3,3
2013,NUTS,2013,HU,0,737
2013,NUTS,2013,HU1,1,582
2013,NUTS,2013,HU10,2,582
2013,NUTS,2013,HU101,3,582
2013,NUTS,2013,HU2,1,19
2013,NUTS,2013,HU21,2,8
2013,NUTS,2013,HU213,3,8
2013,NUTS,2013,HU22,2,2
2013,NUTS,2013,HU221,3,2
2013,NUTS,2013,HU23,2,9
2013,NUTS,2013,HU231,3,9
2013,NUTS,2013,HU3,1,136
2013,NUTS,2013,HU31,2,5
2013,NUTS,2013,HU311,3,5
2013,NUTS,2013,HU32,2,76
2013,NUTS,2013,HU321,3,76
2013,NUTS,2013,HU33,2,55
2013,NUTS,2013,HU333,3,55
2013,NUTS,2013,IE,0,451
2013,NUTS,2013,IE0,1,451
2013,NUTS,2013,IE01,2,60
2013,NUTS,2013,IE013,3,60
2013,NUTS,2013,IE02,2,391
2013,NUTS,2013,IE021,3,229
2013,NUTS,2013,IE022,3,38
2013,NUTS,2013,IE023,3,83
2013,NUTS,2013,IE024,3,3
2013,NUTS,2013,IE025,3,38
2013,NUTS,2013,IS,0,129
2013,NUTS,2013,IS0,1,129
2013,NUTS,2013,IS00,2,129
2013,NUTS,2013,IS001,3,129
2013,NUTS,2013,IT,0,5097
2013,NUTS,2013,ITC,1,1041
2013,NUTS,2013,ITC1,2,325
2013,NUTS,2013,ITC11,3,322
2013,NUTS,2013,ITC12,3,3
2013,NUTS,2013,ITC3,2,113
2013,NUTS,2013,ITC33,3,113
2013,NUTS,2013,ITC4,2,603
2013,NUTS,2013,ITC41,3,11
2013,NUTS,2013,ITC46,3,5
2013,NUTS,2013,ITC47,3,14
2013,NUTS,2013,ITC48,3,90
2013,NUTS,2013,ITC4C,3,483
2013,NUTS,2013,ITF,1,560
2013,NUTS,2013,ITF1,2,46
2013,NUTS,2013,ITF11,3,37
2013,NUTS,2013,ITF12,3,7
2013,NUTS,2013,ITF14,3,2
2013,NUTS,2013,ITF3,2,138
2013,NUTS,2013,ITF32,3,12
2013,NUTS,2013,ITF33,3,64
2013,NUTS,2013,ITF35,3,62
2013,NUTS,2013,ITF4,2,348
2013,NUTS,2013,ITF45,3,12
2013,NUTS,2013,ITF47,3,336
2013,NUTS,2013,ITF5,2,10
2013,NUTS,2013,ITF51,3,10
2013,NUTS,2013,ITF6,2,18
2013,NUTS,2013,ITF61,3,17
2013,NUTS,2013,ITF65,3,1
2013,NUTS,2013,ITG,1,166
2013,NUTS,2013,ITG1,2,90
2013,NUTS,2013,ITG12,3,11
2013,NUTS,2013,ITG13,3,18
2013,NUTS,2013,ITG17,3,61
2013,NUTS,2013,ITG2,2,76
2013,NUTS,2013,ITG25,3,5
2013,NUTS,2013,ITG27,3,71
2013,NUTS,2013,ITH,1,1587
2013,NUTS,2013,ITH1,2,16
2013,NUTS,2013,ITH10,3,16
2013,NUTS,2013,ITH2,2,123
2013,NUTS,2013,ITH20,3,123
2013,NUTS,2013,ITH3,2,402
2013,NUTS,2013,ITH31,3,17
2013,NUTS,2013,ITH32,3,1
2013,NUTS,2013,ITH36,3,384
2013,NUTS,2013,ITH4,2,599
2013,NUTS,2013,ITH42,3,44
2013,NUTS,2013,ITH44,3,555
2013,NUTS,2013,ITH5,2,447
2013,NUTS,2013,ITH52,3,44
2013,NUTS,2013,ITH54,3,19
2013,NUTS,2013,ITH55,3,283
2013,NUTS,2013,ITH56,3,101
2013,NUTS,2013,ITI,1,1743
2013,NUTS,2013,ITI1,2,673
2013,NUTS,2013,ITI12,3,9
2013,NUTS,2013,ITI14,3,360
2013,NUTS,2013,ITI17,3,262
2013,NUTS,2013,ITI19,3,42
2013,NUTS,2013,ITI2,2,112
2013,NUTS,2013,ITI21,3,112
2013,NUTS,2013,ITI3,2,35
2013,NUTS,2013,ITI31,3,9
2013,NUTS,2013,ITI33,3,26
2013,NUTS,2013,ITI4,2,923
2013,NUTS,2013,ITI43,3,922
2013,NUTS,2013,ITI45,3,1
2013,NUTS,2013,LT,0,43
2013,NUTS,2013,LT0,1,43
2013,NUTS,2013,LT00,2,43
2013,NUTS,2013,LT002,3,1
2013,NUTS,2013,LT00A,3,42
2013,NUTS,2013,LU,0,109
2013,NUTS,2013,LU0,1,109
2013,NUTS,2013,LU00,2,109
2013,NUTS,2013,LU000,3,109
2013,NUTS,2013,LV,0,20
2013,NUTS,2013,LV0,1,20
2013,NUTS,2013,LV00,2,20
2013,NUTS,2013,LV003,3,2
2013,NUTS,2013,LV006,3,18
2013,NUTS,2013,ME,0,8
2013,NUTS,2013,ME0,1,8
2013,NUTS,2013,ME00,2,8
2013,NUTS,2013,ME000,3,8
2013,NUTS,2013,MK,0,2
2013,NUTS,2013,MK0,1,2
2013,NUTS,2013,MK00,2,2
2013,NUTS,2013,MK008,3,2
2013,NUTS,2013,MT,0,10
2013,NUTS,2013,MT0,1,10
2013,NUTS,2013,MT00,2,10
2013,NUTS,2013,MT001,3,10
2013,NUTS,2013,NL,0,2098
2013,NUTS,2013,NL1,1,146
2013,NUTS,2013,NL11,2,99
2013,NUTS,2013,NL113,3,99
2013,NUTS,2013,NL13,2,47
2013,NUTS,2013,NL133,3,47
2013,NUTS,2013,NL2,1,505
2013,NUTS,2013,NL21,2,44
2013,NUTS,2013,NL213,3,44
2013,NUTS,2013,NL22,2,461
2013,NUTS,2013,NL221,3,7
2013,NUTS,2013,NL226,3,454
2013,NUTS,2013,NL3,1,1324
2013,NUTS,2013,NL31,2,213
2013,NUTS,2013,NL310,3,213
2013,NUTS,2013,NL32,2,510
2013,NUTS,2013,NL321,3,2
2013,NUTS,2013,NL326,3,507
2013,NUTS,2013,NL327,3,1
2013,NUTS,2013,NL33,2,601
2013,NUTS,2013,NL332,3,10
2013,NUTS,2013,NL333,3,130
2013,NUTS,2013,NL337,3,447
2013,NUTS,2013,NL339,3,14
2013,NUTS,2013,NL4,1,123
2013,NUTS,2013,NL41,2,114
2013,NUTS,2013,NL412,3,13
2013,NUTS,2013,NL414,3,101
2013,NUTS,2013,NL42,2,9
2013,NUTS,2013,NL423,3,9
2013,NUTS,2013,NO,0,413
2013,NUTS,2013,NO0,1,413
2013,NUTS,2013,NO01,2,195
2013,NUTS,2013,NO011,3,183
2013,NUTS,2013,NO012,3,12
2013,NUTS,2013,NO03,2,14
2013,NUTS,2013,NO031,3,1
2013,NUTS,2013,NO032,3,4
2013,NUTS,2013,NO033,3,9
2013,NUTS,2013,NO04,2,13
2013,NUTS,2013,NO043,3,13
2013,NUTS,2013,NO05,2,96
2013,NUTS,2013,NO051,3,96
2013,NUTS,2013,NO06,2,95
2013,NUTS,2013,NO061,3,95
2013,NUTS,2013,PL,0,1632
2013,NUTS,2013,PL1,1,877
2013,NUTS,2013,PL11,2,117
2013,NUTS,2013,PL113,3,117
2013,NUTS,2013,PL12,2,760
2013,NUTS,2013,PL127,3,760
2013,NUTS,2013,PL2,1,331
2013,NUTS,2013,PL21,2,281
2013,NUTS,2013,PL213,3,281
2013,NUTS,2013,PL22,2,50
2013,NUTS,2013,PL224,3,9
2013,NUTS,2013,PL229,3,6
2013,NUTS,2013,PL22A,3,35
2013,NUTS,2013,PL3,1,73
2013,NUTS,2013,PL31,2,12
2013,NUTS,2013,PL314,3,12
2013,NUTS,2013,PL32,2,9
2013,NUTS,2013,PL325,3,9
2013,NUTS,2013,PL33,2,33
2013,NUTS,2013,PL331,3,33
2013,NUTS,2013,PL34,2,19
2013,NUTS,2013,PL343,3,19
2013,NUTS,2013,PL4,1,103
2013,NUTS,2013,PL41,2,60
2013,NUTS,2013,PL415,3,60
2013,NUTS,2013,PL42,2,11
2013,NUTS,2013,PL424,3,10
2013,NUTS,2013,PL426,3,1
2013,NUTS,2013,PL43,2,32
2013,NUTS,2013,PL432,3,32
2013,NUTS,2013,PL5,1,157
2013,NUTS,2013,PL51,2,154
2013,NUTS,2013,PL514,3,154
2013,NUTS,2013,PL52,2,3
2013,NUTS,2013,PL524,3,3
2013,NUTS,2013,PL6,1,91
2013,NUTS,2013,PL61,2,49
2013,NUTS,2013,PL613,3,49
2013,NUTS,2013,PL62,2,4
2013,NUTS,2013,PL622,3,4
2013,NUTS,2013,PL63,2,38
2013,NUTS,2013,PL633,3,38
2013,NUTS,2013,PT,0,583
2013,NUTS,2013,PT1,1,581
2013,NUTS,2013,PT11,2,189
2013,NUTS,2013,PT119,3,32
2013,NUTS,2013,PT11A,3,156
2013,NUTS,2013,PT11D,3,1
2013,NUTS,2013,PT16,2,174
2013,NUTS,2013,PT16D,3,68
2013,NUTS,2013,PT16E,3,97
2013,NUTS,2013,PT16G,3,2
2013,NUTS,2013,PT16J,3,7
2013,NUTS,2013,PT17,2,216
2013,NUTS,2013,PT170,3,216
2013,NUTS,2013,PT18,2,2
2013,NUTS,2013,PT187,3,2
2013,NUTS,2013,PT3,1,2
2013,NUTS,2013,PT30,2,2
2013,NUTS,2013,PT300,3,2
2013,NUTS,2013,RO,0,172
2013,NUTS,2013,RO1,1,19
2013,NUTS,2013,RO11,2,19
2013,NUTS,2013,RO111,3,4
2013,NUTS,2013,RO113,3,15
2013,NUTS,2013,RO2,1,22
2013,NUTS,2013,RO21,2,22
2013,NUTS,2013,RO213,3,21
2013,NUTS,2013,RO215,3,1
2013,NUTS,2013,RO3,1,123
2013,NUTS,2013,RO32,2,123
2013,NUTS,2013,RO321,3,121
2013,NUTS,2013,RO322,3,2
2013,NUTS,2013,RO4,1,8
2013,NUTS,2013,RO41,2,8
2013,NUTS,2013,RO411,3,8
2013,NUTS,2013,SE,0,1326
2013,NUTS,2013,SE1,1,833
2013,NUTS,2013,SE11,2,479
2013,NUTS,2013,SE110,3,479
2013,NUTS,2013,SE12,2,354
2013,NUTS,2013,SE121,3,270
2013,NUTS,2013,SE123,3,73
2013,NUTS,2013,SE124,3,3
2013,NUTS,2013,SE125,3,8
2013,NUTS,2013,SE2,1,442
2013,NUTS,2013,SE21,2,21
2013,NUTS,2013,SE211,3,4
2013,NUTS,2013,SE213,3,17
2013,NUTS,2013,SE22,2,155
2013,NUTS,2013,SE224,3,155
2013,NUTS,2013,SE23,2,266
2013,NUTS,2013,SE231,3,2
2013,NUTS,2013,SE232,3,264
2013,NUTS,2013,SE3,1,51
2013,NUTS,2013,SE31,2,4
